HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US13061,13061,3553,1318,1862,281,601,355,245,1356,348,183,205,579,16.89,62.99,16.3,37.43,62.14,0.51,0.11,0.31,0,0,62.77,31.3,40.7,5.48,9.48
050US13063,13063,150357,52986,94568,12384,27774,14529,14615,80021,14405,5453,3799,6521,19.38,79.93,4.34,91.75,6.98,1.08,0.22,0.61,0.02,0.42,33.49,32.77,8.04,4.98,4.79
050US13065,13065,6660,2347,3675,561,1333,667,548,2902,619,283,307,655,18.24,72.01,9.83,70.11,29.4,0.87,0.27,0.15,0,0.08,65.64,34.98,26.4,3.94,9.67
050US13067,13067,297718,113254,194728,21009,49376,25849,27435,159697,30381,12027,8923,16305,17.9,77.28,5.48,94.59,4.39,0.95,0.15,0.55,0.01,0.31,27.7,29.12,6.28,3.38,5.88
050US13069,13069,26894,9699,15321,2339,4866,2768,2389,12141,2387,1206,1184,2771,19.18,71.93,10.3,74.19,25.37,0.93,0.07,0.12,0,0.26,56.64,32.73,24.03,7.51,8.19
050US13071,13071,35376,12948,19685,2896,6233,3385,2635,14871,3399,1850,1758,4369,17.02,67.84,12.35,76.24,23.4,1.02,0.07,0.15,0.02,0.12,54.9,32,19.5,4.3,6.15
050US13073,13073,40118,14069,24562,3547,7486,3874,3361,20517,3902,1452,1192,2022,18.03,78.64,5.04,83.47,14.68,1.34,0.14,0.83,0.13,0.75,32.76,33.74,10.91,6.15,8.78
050US13075,13075,13490,4844,7357,1090,2608,1283,953,5598,1284,619,671,1620,16.58,68.91,12.01,69.4,30.32,0.51,0.05,0.15,0.01,0.07,61.26,33.45,19.13,6.51,7.6
050US13077,13077,39268,14058,22633,3083,6899,3642,2960,17482,3967,1804,1736,4297,16.81,69.94,10.94,72.5,27.26,0.75,0.08,0.08,0.01,0.07,53.86,31.42,16.7,6.15,5.34
050US13079,13079,7684,2545,4345,605,1430,836,633,3586,719,327,258,759,19.12,73.15,9.88,60.03,39.65,1.03,0.05,0.16,0.01,0.09,59.47,33.58,18.5,5.51,7.39
050US13081,13081,19489,7356,10647,1702,3514,1910,1556,8172,1813,937,924,2427,17.78,68.7,12.45,60.43,39.23,0.99,0.1,0.16,0.03,0.05,54.9,32.92,28.58,4.72,10.83
050US13083,13083,12318,4280,7432,955,2144,1238,1167,5947,1162,542,504,1064,19.52,73.44,8.64,98.62,0.88,0.86,0.11,0.29,0,0.09,56.27,31.03,17.29,7.22,6.59
050US13085,13085,4774,1783,2836,363,796,446,343,2145,507,230,229,504,16.53,69.21,10.56,99.14,0,0.06,0.78,0.06,0,0.02,63.34,30.04,19.05,4.44,6.73
050US13087,13087,25495,9065,13901,2231,4745,2401,2188,10627,2477,1181,1160,3074,18,69.04,12.06,60.79,38.91,0.89,0.09,0.15,0.02,0.04,54.56,33.42,23.7,6.29,8.27
050US13089,13089,483024,181798,314403,31115,75719,45985,48918,252845,50855,22401,16106,33983,19.65,74.46,7.04,71.27,27.12,1.55,0.13,0.95,0.01,0.53,23.11,27.87,9.7,4.35,4.88
050US13091,13091,16955,6393,9335,1258,3077,1599,1171,7027,1657,858,832,2246,16.34,67.01,13.25,73.25,26.49,0.9,0.05,0.13,0,0.07,59.82,31.7,27.38,8.35,8.23
050US13093,13093,10826,3772,5635,1009,1995,1087,782,4338,951,494,548,1491,17.26,67.82,13.77,50.99,48.75,1.14,0.05,0.11,0.05,0.06,66.07,34.18,33.95,4.2,6.44
050US13095,13095,100718,34731,59272,9094,18710,10724,10067,48795,9255,4146,3418,7300,20.64,76.05,7.25,56.37,42.77,1.15,0.24,0.34,0.03,0.25,41.55,33.9,20.79,8.04,4.86
050US13097,13097,54573,17748,32252,4732,10797,5009,4124,27052,5088,1913,1543,3448,16.74,78.03,6.32,94.27,5.16,0.69,0.21,0.2,0,0.16,42.64,34.58,7.86,4.59,4.72
050US13099,13099,13158,4662,6832,1129,2583,1298,972,5275,1215,609,610,1737,17.25,68.3,13.2,56.68,43.18,1.44,0.01,0.08,0.01,0.05,61.22,34.88,31.14,6.49,7.7
050US13101,13101,2297,807,1240,217,425,229,195,1029,203,76,86,261,18.46,72.75,11.36,81.63,16.59,1.04,1.74,0,0,0.04,58.98,34.65,25.6,4.42,8.92
050US13103,13103,18327,6298,10493,1589,3509,1790,1460,8460,1720,798,682,1569,17.73,73.98,8.56,81.04,18.65,0.73,0.12,0.13,0,0.06,53.39,34.18,16.93,5.59,8.11
050US13105,13105,18758,7033,10670,1410,3077,1716,1487,7963,1887,978,909,2534,17.08,66.37,13.51,68.93,30.74,0.9,0.07,0.1,0.02,0.14,58.57,29.61,19.68,6.77,6.81
050US13107,13107,20795,7688,11393,1884,3652,1952,1592,8669,1876,1037,1045,2632,17.04,68.31,12.66,68.18,31.7,0.76,0.03,0.07,0,0.02,61.56,32.56,26.46,6.47,9.07
050US13109,13109,8428,3179,4567,712,1488,900,693,3583,784,379,393,1089,18.9,68.62,12.92,64.88,34.73,1.04,0.06,0.27,0,0.06,56.91,32.89,25.41,4.44,10.07
050US13111,13111,14748,6069,8580,914,2247,1141,952,5838,1713,944,860,2232,14.19,61.02,15.13,99.61,0.05,0.62,0.22,0.1,0,0.02,59.07,26.69,23.08,8.59,9.01
050US13113,13113,29043,9615,17609,2048,5891,2620,1561,14352,2914,1214,902,1722,14.4,76.75,5.93,95,4.39,0.77,0.08,0.32,0.01,0.19,26.69,33.44,5.3,3.28,4.23
050US13115,13115,79800,30154,47966,5242,12680,7415,6947,35634,8667,4241,3826,9510,18,67.11,11.92,86.7,12.85,0.68,0.07,0.26,0.01,0.12,51.23,27.97,12.35,6.85,5.56
050US13117,13117,27958,10290,16771,2148,5102,2493,2268,13287,2735,1208,1125,2353,17.03,73.46,8.42,99.4,0,0.49,0.45,0.05,0,0.09,49.21,31.6,10.73,3.44,8.7
050US13119,13119,15185,5887,8902,987,2477,1416,1166,6474,1595,820,814,2018,17,65.45,13.29,89.68,10.1,0.61,0.06,0.13,0,0.03,62.06,28.09,19.84,6.52,8.9
050US13121,13121,589904,246334,369286,40242,88771,52578,60320,294069,55418,26702,23246,61456,19.14,71.72,10.42,47.52,51.45,1.28,0.11,0.47,0.02,0.42,34,26.98,21.19,6.84,8.54
050US13123,13123,11110,4379,6507,781,1763,950,873,4821,1215,556,524,1450,16.41,66.29,13.05,99.62,0.2,0.7,0.05,0.05,0,0.07,62.52,28.38,20.36,6.27,10.09
050US13125,13125,2382,910,1331,162,353,212,185,947,234,134,147,405,16.67,61.38,17,83.59,16.33,2.1,0.08,0,0,0,68.16,27.12,20.73,5.23,8.13
050US13127,13127,54981,21935,32615,4021,8909,5235,4643,24979,5562,2828,2554,6128,17.97,68.95,11.15,72.97,26.37,0.93,0.12,0.31,0.03,0.21,38.13,29.53,16.13,4.9,9.61
050US13129,13129,30070,10914,17635,2230,5506,2746,2342,13587,3093,1410,1296,2948,16.92,70.91,9.8,95.32,4.4,0.43,0.06,0.14,0,0.08,57.86,31.55,12.94,6.22,5.81
050US13131,13131,19845,7124,10714,1603,3646,1923,1489,8249,1833,955,910,2649,17.19,68.02,13.35,67.58,31.67,0.74,0.54,0.08,0.01,0.13,59.34,32.66,25.75,5.32,7.07
050US13133,13133,11391,4119,6042,1034,1987,1059,897,4592,1009,522,586,1661,17.17,66.83,14.58,47.12,52.6,1.19,0.12,0.07,0,0.08,65.12,32.38,26.62,4.94,8.79
050US13135,13135,166903,58020,104363,13907,31212,13533,13087,88987,14441,5587,4206,8563,15.95,80.35,5.13,96.62,2.45,0.85,0.12,0.55,0.01,0.24,28.25,32.34,5.59,2.99,4.81
050US13137,13137,25020,8922,15502,1702,3724,2895,2578,11979,2544,1189,1144,2738,21.87,69.56,10.94,94.08,5.28,0.36,0.34,0.1,0.01,0.19,56.52,27.1,14.71,5.85,5.9
050US13139,13139,75649,27371,45733,5569,12523,7008,6389,35216,7888,3737,3183,7533,17.71,70.47,9.96,90.51,9.02,0.73,0.13,0.18,0,0.16,51.86,29.59,10.91,4.06,4.75
050US13141,13141,9466,3130,4900,791,1871,1062,741,3925,804,413,461,1201,19.05,69.59,12.69,21.7,78.24,1.8,0,0.04,0,0.02,66.45,35.55,39.26,7.88,10.83
050US13143,13143,18422,6956,10601,1231,3211,1693,1297,7898,2010,954,819,2299,16.23,66.99,12.48,92.47,7.26,0.47,0.08,0.06,0,0.12,57.98,29.98,15.17,7.05,6.5
050US13145,13145,15464,5996,9086,1061,2427,1477,1127,6564,1753,968,804,1887,16.84,65,12.2,65.22,34.29,1.11,0.17,0.19,0.03,0.1,50.3,29.04,17.22,6.89,12.68
050US13147,13147,18585,7511,10520,1337,3257,1652,1406,7776,1829,1030,957,2399,16.45,66.56,12.91,77.66,22.2,0.81,0.04,0.04,0.01,0.05,61.89,30.49,16.59,7.04,16.31
050US13149,13149,6520,2410,3667,467,1178,599,514,2741,616,345,347,826,17.07,67.27,12.67,82.41,17.15,0.87,0.26,0.14,0,0.05,64.49,31.09,16.77,7.12,8.55
050US13151,13151,36309,12258,21792,2859,6323,3329,2834,16862,3908,1717,1440,3200,16.97,71.73,8.81,81.65,17.52,0.77,0.2,0.22,0.03,0.38,45.6,31.17,10.49,4.18,5.12
050US13153,13153,77605,27397,48407,6382,13564,8313,7694,39017,8540,3502,2458,4142,20.63,75.98,5.34,78.17,20.47,1.34,0.22,0.59,0.02,0.53,31.16,32.29,11.22,8.01,6.89
050US13155,13155,8988,3341,4823,695,1590,871,631,3629,896,432,481,1265,16.71,65.8,14.07,68.84,30.96,0.78,0.02,0.03,0,0.14,60.47,32.27,24.68,3.35,9.82
050US13157,13157,25343,9083,14774,1864,4288,2374,2111,11479,2476,1189,1140,2907,17.7,69.57,11.47,88.97,10.85,0.68,0.08,0.06,0,0.04,59.33,30.23,14.11,4.77,5.11
050US13159,13159,7553,2795,4211,623,1239,678,602,3221,749,354,349,1018,16.95,67.3,13.48,59.43,40.32,1.14,0.03,0.19,0,0.04,58.56,30.77,20.4,5.3,8.66
050US13161,13161,11473,4049,6530,925,2122,1136,943,5147,1135,529,466,1149,18.12,71.42,10.01,83.91,15.9,1.24,0.11,0.05,0,0.03,59.48,33.07,17.1,6.16,6.87
050US13163,13163,18403,6492,9719,1545,3493,1778,1404,7554,1579,875,839,2518,17.29,68.42,13.68,45.08,54.65,1.46,0.06,0.09,0.03,0.08,63.57,33.51,30.37,6.12,8.41
050US13165,13165,8841,3273,4954,716,1552,922,739,3767,858,469,419,1060,18.79,68.26,11.99,58.73,41.17,1.54,0.01,0.02,0.05,0.02,64.8,31.98,33.76,6.26,11.21
050US13167,13167,8660,3292,4729,752,1441,811,682,3533,824,450,442,1218,17.24,66.12,14.06,67.97,31.96,1.11,0.01,0.02,0.01,0.02,64.98,31.33,26.14,5.2,10.24
050US13169,13169,16579,5812,9854,1319,2932,1632,1331,7881,1650,739,657,1401,17.87,73.18,8.45,69.36,30.24,0.6,0.17,0.11,0.03,0.1,45.77,32.11,14.91,6.65,9.33
050US13171,13171,12215,4288,6948,890,2082,1269,919,5254,1275,617,562,1535,17.91,67.34,12.57,65.13,34.54,1.24,0.07,0.07,0.02,0.18,54.34,30.55,16.32,8.56,6.48
050US13173,13173,5654,2035,3037,510,1060,573,482,2416,569,233,194,672,18.66,70.5,11.89,74.99,24.6,0.6,0.23,0.12,0,0.05,60.61,34.4,28.36,5.34,10.47
050US13175,13175,36990,13468,20854,3014,6238,3499,2848,15781,3556,1938,1846,4617,17.16,67.68,12.48,66.77,32.95,0.87,0.03,0.19,0.01,0.05,54.28,31.14,20.05,7.69,7.58
050US13177,13177,11684,3877,6900,1011,2294,1135,1031,5798,982,452,390,757,18.54,77.91,6.48,75.7,23.78,0.68,0.19,0.19,0.02,0.12,45.87,34.47,16.66,4.4,6.06
050US13179,13179,37583,10695,25014,4058,5452,5048,8397,23521,1804,735,713,1300,35.77,87.89,3.46,58.84,36.58,3.88,0.32,1.51,0.28,2.47,30.59,29.98,20.94,10.65,9.97
050US13181,13181,6716,3044,3833,507,1175,620,541,2809,691,377,350,807,17.29,66.87,12.02,57.4,42.44,1.37,0.04,0.07,0.01,0.03,58.92,30.91,18.33,5.77,28.22
050US13183,13183,4524,1733,2635,462,770,485,523,2153,370,211,172,386,22.28,74.82,8.53,73.85,25.69,1.57,0.02,0.13,0.02,0.29,53.85,33.22,24.46,7.29,11.37
050US13185,13185,67972,24290,40853,5680,11653,7193,7989,33653,5949,2686,2428,5923,22.34,75.01,8.71,68.72,30.31,1.29,0.17,0.34,0.04,0.42,42.93,31.18,19.16,6.02,6.92
050US13187,13187,10762,3715,6774,697,1641,1453,1268,5481,1038,457,379,1069,25.28,72.65,9.93,96.13,2.16,0.62,1.5,0.1,0.04,0.08,56.85,27.12,16.6,7.08,8.8
050US13189,13189,18546,6714,10755,1518,3231,1878,1498,8325,1895,903,815,1859,18.2,70.49,10.02,63.51,36.15,1.36,0.12,0.08,0.02,0.11,58.12,31.99,20.53,8.18,6.61
050US13191,13191,8046,3057,4421,602,1554,894,663,3597,714,352,329,898,19.35,71.5,11.16,54.6,45.15,0.51,0.09,0.07,0.07,0.01,58.62,33.89,31.4,10.07,13.97
050US13193,13193,14003,4669,7532,1240,2534,1431,1217,5982,1194,644,643,1766,18.91,69.67,12.61,43.45,56.1,1.09,0.19,0.14,0.03,0.1,64.78,33.6,32.48,8.9,6.38
050US13195,13195,17747,6473,10473,1352,3162,1595,1385,8223,1715,808,728,1759,16.79,71.77,9.91,88.83,10.94,0.77,0.1,0.06,0,0.07,57.37,31.08,16.06,6.8,5.38
050US13197,13197,5297,1841,2850,378,1009,595,405,2310,443,244,261,652,18.88,69.79,12.31,53.52,46.25,0.89,0.09,0.06,0.04,0.04,63.99,33.89,29.82,6.81,8.37
050US13199,13199,21229,7600,11692,1766,3824,2046,1721,9017,1986,1016,1016,2604,17.74,68.81,12.27,54.67,45.03,1.13,0.1,0.05,0.02,0.13,60.57,32.66,20.89,5.03,9.51
050US13201,13201,7038,2562,3810,572,1263,661,542,2832,721,327,358,965,17.09,66.31,13.71,71.47,28.5,1.05,0.03,0,0,0,58.4,32.15,27.31,3.43,6.13
050US13205,13205,21114,7019,11241,1902,4191,2206,1685,8961,1858,940,919,2343,18.43,71.3,11.1,51.61,48.01,0.99,0.02,0.09,0.01,0.26,60.56,35.66,29.46,5.03,7.59
050US13207,13207,14610,4936,8547,996,2450,1449,1254,6666,1452,647,627,1772,18.5,69.21,12.13,61.88,37.82,1.18,0.12,0.12,0.01,0.04,54.51,29.37,15.93,5.43,5.45
050US13209,13209,7011,2540,4107,540,1135,766,834,3309,577,299,306,845,22.82,71.09,12.05,68.58,30.94,1.21,0.06,0.34,0.01,0.07,58.08,29.37,23.48,5.88,12.83
050US13211,13211,11572,3900,6280,914,2182,1138,924,5022,956,518,523,1457,17.82,70.15,12.59,58.76,41.06,0.89,0.08,0.05,0.04,0.01,58.93,33.14,21.66,5.76,6.08
050US13213,13213,19685,6904,11577,1618,3779,1919,1679,9490,1909,730,641,1518,18.28,75.63,7.71,99.43,0.17,0.67,0.14,0.19,0,0.08,63.84,33.48,14.14,6.68,5.29
050US13215,13215,170108,63796,104793,13471,26410,18194,18308,82163,17850,8198,6872,15144,21.46,71.75,8.9,63.72,34.03,2.07,0.25,0.94,0.08,0.98,39.13,29.49,18.04,8.88,7.34
050US13217,13217,34489,11848,19733,2689,6330,3658,2724,15638,3350,1442,1463,3577,18.5,71.49,10.37,74.21,25.52,0.67,0.1,0.12,0.01,0.04,54.9,32.41,14.17,6.14,7.36
050US13219,13219,12427,4489,7548,943,2192,1090,1114,6251,1125,456,403,1057,17.74,75.53,8.51,89.56,10.2,0.72,0.06,0.1,0,0.06,39.91,30.76,10.06,5.54,5.61
050US13221,13221,8929,3134,5023,636,1651,860,673,3936,850,392,402,1062,17.17,69.69,11.89,68.01,31.69,1.25,0.12,0.06,0,0.11,57.39,31.85,18.77,5.08,5.97
050US13223,13223,26110,9162,15317,2108,4929,2306,2148,12275,2475,1066,985,2272,17.06,73.96,8.7,95.11,4.62,0.55,0.11,0.07,0.01,0.09,58.34,32.64,12.42,5.61,4.55
050US13225,13225,19151,6623,11380,1549,3345,2220,1970,9213,1799,854,701,1690,21.88,73.66,8.82,49.04,50.56,0.75,0.12,0.16,0.01,0.11,48.98,31.75,26.16,9.07,6.69
050US13227,13227,11652,4403,6805,812,1875,1046,886,5106,1211,556,569,1523,16.58,66.88,13.07,97.49,2.37,0.57,0.06,0.07,0.01,0,62.11,28.53,17.06,4.92,5.5
050US13229,13229,11897,4280,6659,998,2199,1135,898,5251,1074,550,537,1288,17.09,71.01,10.83,85.58,13.97,1.08,0.07,0.08,0,0.31,53.47,33.2,22.84,6.13,8.22
050US13231,13231,8937,3076,5074,705,1499,881,632,3918,898,431,426,1060,16.93,68.5,11.86,73.31,26.18,1.47,0.16,0.17,0.01,0.17,53.08,31.36,14.76,4.41,7.61
050US13233,13233,32386,12027,18544,2240,5424,3027,2543,13702,3394,1669,1661,4296,17.2,65.97,13.26,84.71,14.89,0.85,0.04,0.11,0.01,0.24,60.27,29.48,16.04,6.35,5.11
050US13235,13235,8950,3367,4943,673,1546,848,696,3712,948,412,433,1226,17.25,66.27,13.7,65.45,34.35,0.64,0.01,0.06,0.02,0.11,54.19,31.07,25.11,8.15,8.91
050US13237,13237,10295,3661,6007,730,1711,1024,835,4522,1061,547,548,1176,18.06,67.63,11.42,58.22,41.5,0.51,0.04,0.16,0,0.09,53.68,30.23,20.11,2.83,7.18
050US13239,13239,2357,893,1261,173,432,225,185,893,216,136,168,339,17.39,63.56,14.38,43.23,56.68,0.85,0.04,0.04,0,0,64.16,32.12,40.73,7.8,13.55
050US13241,13241,10466,4788,6148,607,1614,840,764,4359,1101,612,616,1557,15.33,62.87,14.88,98.91,0.63,0.44,0.32,0.11,0,0.03,53.74,26.38,17.11,3.83,18.73
050US13243,13243,9599,3546,5051,812,1572,1087,765,3873,828,466,489,1559,19.29,65.18,16.24,43.67,55.98,1.83,0.05,0.19,0,0.1,64.39,31.14,33.7,5.69,11.84
050US13245,13245,181629,64795,114306,13979,27593,20862,21630,93006,17073,8015,6720,15243,23.39,74.09,8.39,60.07,37.43,2,0.2,1.15,0.11,1.04,38.63,28.67,18.3,6.84,8.17
050US13247,13247,36747,12142,21958,2862,7066,3448,2582,17702,3730,1584,1219,2584,16.41,75.19,7.03,90.4,8.67,0.68,0.49,0.3,0.01,0.13,36.56,33.21,8.24,4,4.53
050US13249,13249,3433,1245,1795,277,708,341,233,1479,236,148,159,426,16.72,71.77,12.41,62.51,36.41,2.62,0,0,0,1.08,55.66,35.3,26.84,7.1,9.64
050US13251,13251,14043,5504,7820,1211,2325,1334,1174,5931,1344,718,663,1851,17.86,67.41,13.18,54.37,45.42,1.09,0.02,0.11,0,0.08,58.48,31.13,34.12,6.77,13.35
050US13253,13253,9057,3827,4977,711,1640,859,695,3627,929,479,468,1203,17.16,66,13.28,66.3,32.6,1.85,0.29,0.03,0,0.77,57.12,31.77,23.39,4.29,20.28
050US13255,13255,47899,17026,27598,3761,8535,4369,3809,21176,4794,2372,2062,5199,17.07,69.88,10.85,72.47,27.14,0.87,0.12,0.19,0,0.07,55.58,31.53,17.62,6.37,4.99
050US13257,13257,21763,8321,12807,1538,3447,1943,1867,9562,2047,1249,1117,2803,17.51,66.84,12.88,87.51,12.12,0.78,0.09,0.22,0.01,0.06,56.71,28.27,14.81,8.77,6.42
050US13259,13259,5896,2089,3102,433,1095,654,442,2345,555,300,335,833,18.59,65.69,14.13,35.52,64.23,1.31,0.05,0.14,0.02,0.05,64.12,33.26,38.81,6.68,9.48
050US13261,13261,29360,10066,16505,2291,5221,3106,2906,13258,2457,1252,1217,3664,20.48,70.74,12.48,55.27,44.21,0.99,0.2,0.18,0.05,0.09,53.11,31.3,23.15,6.03,5.97
050US13263,13263,6536,2355,3608,499,1140,682,520,2845,633,275,281,863,18.39,68.6,13.2,35.3,64.57,1.13,0.06,0.06,0,0.02,59.7,31.59,20.6,6.61,11.42
050US13265,13265,2032,868,1028,144,308,177,135,730,179,122,123,426,15.35,58.17,20.96,34.99,64.86,1.03,0.05,0.1,0,0,74.92,28.44,32.38,6.48,12.67
050US13267,13267,18134,6255,10883,1365,2708,1602,1566,8571,1695,864,796,2135,17.47,69.73,11.77,70.59,28.97,0.75,0.06,0.29,0.02,0.08,55.62,28.21,28.33,6.48,10.63
050US13269,13269,7902,2865,4396,539,1427,831,629,3417,696,365,430,1028,18.48,68.12,13.01,59.52,40.32,1.4,0.03,0.05,0,0.09,63.99,31.36,28.09,5.82,7.4
050US13271,13271,11445,4373,6201,955,1900,1031,880,4567,1073,595,633,1722,16.7,64.85,15.05,68.66,31.19,0.73,0.02,0.11,0,0.02,60.41,30.77,26.5,4.93,10.66
050US13273,13273,12017,4144,6376,1077,2165,1248,998,5063,1037,530,577,1568,18.69,69.11,13.05,39.1,60.76,1.34,0.04,0.03,0.01,0.06,62.74,33.89,31.09,6.94,7.36
050US13275,13275,38098,13796,21385,2970,6628,3886,3061,16486,3763,1853,1787,4611,18.23,68.47,12.1,61.24,38.39,0.99,0.13,0.11,0.01,0.13,51.35,31.77,21.44,5.71,7.3
050US13277,13277,32862,11003,19187,2781,5695,3801,3097,15453,2923,1406,1312,3292,20.99,72.82,10.02,73.33,25.96,1.31,0.14,0.23,0.02,0.32,54.5,31.6,22.57,5.22,2.42
050US13279,13279,22592,8352,12670,1915,4085,2200,1788,9846,2072,1103,1049,2522,17.65,70.14,11.16,74.2,25.38,0.77,0.12,0.25,0,0.06,55.99,32.75,26.02,6.23,8.14
050US13281,13281,5638,3218,3431,267,711,745,421,2388,582,349,390,951,20.68,59.7,16.87,99.77,0.02,0.48,0.07,0.07,0.02,0.05,54.95,22.28,22.66,5.82,37.1
050US13283,13283,6087,2337,3245,486,1142,553,470,2472,579,273,291,844,16.81,67.36,13.87,66.52,33.35,1.17,0,0.1,0,0.03,67,32.82,29.34,6.87,11.3
050US13285,13285,50003,18341,28695,3830,8412,4206,4377,21227,4940,2578,2451,6565,17.16,66.93,13.13,68.37,31.26,0.82,0.05,0.24,0.02,0.06,58.2,29.48,17.99,7.29,4.83
050US13287,13287,9510,3209,5070,892,1834,876,728,3876,851,424,461,1172,16.87,69.42,12.32,62.98,36.79,0.86,0.03,0.11,0.01,0.08,60.17,34.36,31.96,6.25,4.08
050US13289,13289,9354,3137,5187,844,1714,1007,857,4104,859,457,397,979,19.93,71.22,10.47,49.02,50.84,1.41,0.07,0.05,0,0.01,66.42,34.08,18.52,6.53,10.36
050US13291,13291,9390,4162,5337,575,1505,826,705,3874,1029,510,468,1429,16.3,63.41,15.22,99.71,0.03,0.42,0.11,0.05,0,0.1,61.36,27.94,26.17,7.93,19.05
050US13293,13293,25998,9739,14891,1803,4119,2366,1884,10697,2691,1512,1421,3755,16.35,63.92,14.44,72.22,27.48,0.54,0.06,0.15,0,0.08,58.54,28.28,13.01,4.95,5.84
050US13295,13295,56470,20895,33513,4338,9229,5005,4471,25023,5952,3010,2693,6225,16.78,68.34,11.02,95.61,4.12,0.44,0.09,0.1,0,0.07,55.36,29.63,12.31,9.08,6.03
050US13297,13297,31211,10441,17546,2487,5851,3002,2389,13824,2980,1376,1317,3376,17.27,71.01,10.82,78.51,21.07,0.9,0.12,0.14,0,0.16,61.98,32.97,16.92,4.89,4.17
050US13299,13299,37180,13775,21129,3001,6444,3419,2949,15799,3869,1893,1748,4426,17.13,67.9,11.9,77.01,22.53,0.73,0.17,0.22,0.02,0.06,52.8,31.27,21.05,6.79,7.17
050US13301,13301,6583,2321,3489,513,1165,685,458,2638,639,345,310,973,17.36,65.56,14.78,40.18,59.58,1.56,0.08,0.05,0,0.12,68.79,32.22,28.27,9.51,9.09
050US13303,13303,18842,6605,10297,1538,3285,2025,1558,8177,1702,896,829,2415,19.02,68.99,12.82,48.55,51.19,0.71,0.01,0.12,0.01,0.12,62.11,32.53,25.35,6.65,8.01
050US13305,13305,20750,7579,11957,1696,3622,1992,1709,9194,2156,962,934,2186,17.84,69.94,10.53,80.61,19.05,0.67,0.1,0.12,0,0.13,51.35,31.84,20.24,7.57,9.24
050US13307,13307,2341,830,1287,185,442,212,196,965,234,115,115,285,17.43,68.01,12.17,49.08,50.41,1.07,0.38,0.04,0.04,0.04,63.48,32.85,30.99,6.1,8.92
050US13309,13309,5155,1898,2686,460,931,485,316,2036,426,268,274,760,15.54,66.48,14.74,70.18,29.68,0.74,0.08,0.02,0,0.04,63.18,33.15,30.4,5.02,8.69
050US13311,13311,10120,4056,6044,678,1525,1044,795,4581,1010,518,501,1307,18.17,67.04,12.92,95.72,3.87,0.47,0.19,0.16,0,0.06,51.91,27.36,16.41,5.06,13.73
050US13313,13313,65789,23817,39641,5191,11569,6081,5783,31373,6700,2851,2453,5652,18.03,73.16,8.59,95.34,3.83,0.8,0.2,0.22,0,0.41,55.26,31.15,11.94,5.3,5.67
050US13315,13315,7682,2790,4179,585,1282,684,573,3038,740,432,429,1176,16.36,63.85,15.31,68.03,31.92,0.72,0,0.03,0.01,0.01,63.6,30.29,30.37,6.22,6.95
050US13317,13317,10951,4167,6189,805,1704,1027,824,4529,1109,624,593,1587,16.9,64.27,14.49,53.86,45.91,1.41,0.05,0.08,0.02,0.07,59.7,28.99,20.58,3.96,6.89
050US13319,13319,10368,3784,5796,870,1880,1107,924,4610,996,436,450,1126,19.59,70.99,10.86,55.05,44.89,0.95,0.03,0.02,0,0.01,59.48,33.24,17.6,5.15,11.47
050US13321,13321,18064,6401,10061,1414,3386,1891,1411,8014,1660,812,781,1997,18.28,70.94,11.06,65.41,34.31,0.94,0.09,0.14,0.01,0.04,56.61,33.25,23.75,7.55,9.22
050US15001,15001,92053,33969,54511,8372,15040,7594,7460,41148,9153,4748,4214,9378,16.35,70.13,10.19,34.02,0.31,8.9,0.36,43.01,18.98,3.32,31.14,30.6,13.22,6.96,13.93
050US15003,15003,762565,250864,492634,60154,115299,69715,89371,391872,74775,36645,28452,55368,20.86,74.4,7.26,33.11,2.21,7.15,0.28,47.33,12.53,4.54,24.41,28.14,9.55,4.63,8.23
050US15005,15005,144,121,107,0,0,0,3,20,43,19,25,37,2.08,13.89,25.69,15.97,0,5.56,0,36.81,43.06,4.17,71.83,0,31.94,0,41.32
050US15007,15007,39082,14528,22812,3461,6348,3187,3031,17202,3809,2137,1786,4339,15.91,69.11,11.1,28.52,0.17,8.37,0.2,52.93,14.73,3.45,35.85,30.53,8.87,3.01,17.26
050US15009,15009,70847,32723,42894,5861,11240,5950,5817,32903,6664,3834,3317,7028,16.61,70.58,9.92,33.63,0.24,7.38,0.26,43.41,17.52,4.94,32.3,29.54,9.57,3.96,31.21
050US16001,16001,173036,67795,105945,15247,28062,15337,17233,86713,14681,7231,6284,14818,18.82,75.14,8.56,97.13,0.4,2.22,0.52,0.78,0.08,1.09,18.33,30.21,8.46,6.41,6.87
050US16003,16003,3347,1383,1875,269,581,311,215,1455,320,135,172,415,15.72,68.87,12.4,99.43,0,0.87,0.36,0.03,0,0.18,31.1,31.58,14.98,21.28,12.36
050US16005,16005,65421,24681,38768,7230,11065,5927,7568,32084,5146,2442,2233,5221,20.63,77.01,7.98,94.23,0.74,3.45,1.87,0.79,0.06,2.31,20.84,32.76,9.42,6.27,8.88
050US16007,16007,6931,2665,3495,942,1292,566,514,2681,540,317,324,835,15.58,70.91,12.05,98.56,0.03,1.41,0.45,0.16,0.07,0.74,26.1,37.53,10.63,3.43,17.04
