GEOID,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
"02364","02364",18.6392803088803,"13381",6,0.321900840621052,0.000448396980793663
"02366","02366",0.946526640926641,"198",1,1.05649429900991,0.00505050505050505
"02367","02367",14.6808057915058,"2945",1,0.0681161520833272,0.00033955857385399
"02368","02368",10.0735915057915,"34232",6,0.595616766527656,0.000175274596868427
"02370","02370",10.3089459459459,"17909",4,0.388012510781767,0.000223351387570495
"02375","02375",14.567950965251,"10218",2,0.137287666932063,0.000195733020160501
"02379","02379",15.3256795366795,"7165",1,0.0652499615176385,0.000139567341242149
"02382","02382",6.93589420849421,"14961",4,0.576710065026843,0.000267361807365818
"02420","02420",6.58657760617761,"14496",5,0.759119576046665,0.000344922737306843
"02421","02421",9.84798571428571,"18984",0,0,0
"02445","02445",2.60375019305019,"21324",6,2.30436852813873,0.00028137310073157
"02446","02446",1.28705057915058,"29834",2,1.55394048407946,6.70376080981431e-05
"02451","02451",5.52560540540541,"18699",1,0.180975644591225,5.34787956575218e-05
"02452","02452",3.70114517374517,"15288",4,1.0807465830778,0.000261643118785976
"02453","02453",3.50240038610039,"28877",2,0.571036940247378,6.92592720850504e-05
"02457","02457",0.159551351351351,"1715",0,0,0
"02458","02458",1.99665907335907,"12522",5,2.50418314609327,0.000399297236863121
"02459","02459",5.00334787644788,"19463",1,0.1998661745483,5.13795406669064e-05
"02460","02460",1.3439555984556,"9754",2,1.48814440171855,0.000205044084478163
"02461","02461",1.45518571428571,"7404",4,2.74879004152636,0.000540248514316586
"02462","02462",0.527926640926641,"1420",1,1.89420256997214,0.000704225352112676
"02464","02464",0.564019691119691,"3103",3,5.31896323343677,0.000966806316467934
"02465","02465",2.24225135135135,"11964",0,0,0
"02466","02466",1.78955019305019,"8761",1,0.558799637966875,0.000114142221207625
"02467","02467",4.87300926640927,"21864",3,0.615636013803558,0.000137211855104281
"02468","02468",1.48154594594595,"5688",0,0,0
"02472","02472",4.03681544401544,"35387",7,1.73404013561667,0.000197812756096872
"02474","02474",3.05040617760618,"28333",3,0.983475584997099,0.000105883598630572
"02476","02476",2.09293667953668,"16814",0,0,0
"02478","02478",4.64362123552124,"26033",3,0.646047523654943,0.00011523835132332
"02481","02481",5.64119343629344,"16447",0,0,0
"02482","02482",4.21235714285714,"11039",1,0.237396774795245,9.05879155720627e-05
"02492","02492",9.5403833976834,"20258",2,0.209635180959881,9.87264290650607e-05
"02493","02493",16.820171042471,"12067",0,0,0
"02494","02494",2.76624401544402,"10477",2,0.723002016031104,0.00019089433998282
"02532","02532",14.2712683397683,"13238",6,0.420425140720001,0.000453240670796193
"02534","02534",2.28826872586873,"741",0,0,0
"02535","02535",24.368722007722,"1463",0,0,0
"02536","02536",27.6753409266409,"19370",5,0.180666247734888,0.000258131130614352
"02537","02537",12.2033254826255,"6535",1,0.081944876535806,0.000153022188217291
"02538","02538",4.54018957528957,"3652",1,0.220255120059875,0.000273822562979189
"02539","02539",26.8130671814672,"4306",7,0.261066738565378,0.0016256386437529
"02540","02540",10.7167432432432,"8389",3,0.279935791304085,0.000357611157468113
"02542","02542",30.7060853281853,"909",0,0,0
"02543","02543",9.93346988416988,"745",1,0.100669757059778,0.00134228187919463
"02553","02553",0.254174903474903,"97",0,0,0
"02554","02554",40.320066023166,"10842",11,0.272817013585244,0.001014572957019
"02556","02556",3.86578378378378,"2681",2,0.517359508927947,0.000745990302126072
"02557","02557",7.18642046332046,"4686",2,0.278302669626417,0.000426803243704652
"02558","02558",1.22959382239382,"1146",0,0,0
"02559","02559",5.03513783783784,"4059",2,0.397208589796785,0.000492732200049273
"02561","02561",0.614573745173745,"301",0,0,0
"02562","02562",3.37098223938224,"3052",1,0.296649441909625,0.000327653997378768
"02563","02563",13.2144525096525,"9573",5,0.37837360241355,0.000522302308576204
"02564","02564",5.74749150579151,"247",0,0,0
"02568","02568",6.65282857142857,"4103",2,0.300624009551254,0.000487448208627833
"02571","02571",19.8950409266409,"10927",6,0.301582691994645,0.000549098563192093
"02575","02575",24.9978212355212,"2707",0,0,0
"02576","02576",9.73065096525097,"4467",2,0.205536094876096,0.000447727781508843
"02584","02584",0.0674088803088803,"12",0,0,0
"02601","02601",8.59390115830116,"15215",12,1.39633907569542,0.000788695366414722
"02630","02630",4.00990308880309,"2064",0,0,0
"02631","02631",22.0322525096525,"9773",5,0.226940027934477,0.000511613629387087
"02632","02632",7.31952586872587,"10043",1,0.136620871069354,9.95718410833416e-05
"02633","02633",7.55946177606178,"4175",2,0.264569100188232,0.000479041916167665
"02635","02635",5.53924092664093,"3131",0,0,0
"02637","02637",0.699842857142857,"167",0,0,0
"02638","02638",5.93417413127413,"3117",1,0.168515445937089,0.000320821302534488
"02639","02639",2.77511505791506,"3160",5,1.80172709803121,0.00158227848101266
"02641","02641",2.08494787644788,"200",0,0,0
"02642","02642",13.8811111969112,"4893",3,0.216121026439696,0.000613120784794605
"02643","02643",1.89388455598456,"0",0,0,
"02644","02644",3.5830305019305,"4340",0,0,0
"02645","02645",16.6427227799228,"9487",3,0.180258966016011,0.000316222198798356
"02646","02646",3.01098030888031,"1868",1,0.332117748180117,0.000535331905781585
"02647","02647",0.473698069498069,"90",1,2.11104934638978,0.0111111111111111
"02648","02648",9.27695984555985,"6638",1,0.10779393428965,0.000150647785477553
"02649","02649",23.2523316602317,"14101",2,0.0860128794490141,0.000141833912488476
"02650","02650",1.43967374517375,"845",1,0.694601817496725,0.00118343195266272
"02651","02651",0.07193861003861,"0",0,0,
"02652","02652",7.99842664092664,"761",0,0,0
"02653","02653",12.0729335907336,"5852",5,0.414149548858422,0.000854408749145591
"02655","02655",6.52940463320463,"3393",2,0.306306640858065,0.000589448865310934
"02657","02657",9.67035444015444,"2960",4,0.413635304140529,0.00135135135135135
"02659","02659",2.04544749034749,"1024",1,0.488890575152391,0.0009765625
"02660","02660",7.71019961389961,"6257",3,0.389094984595694,0.000479463001438389
"02663","02663",1.41264362934363,"94",2,1.41578524013822,0.0212765957446809
"02664","02664",6.93645984555985,"8850",5,0.720828796147446,0.000564971751412429
"02666","02666",12.7169694980695,"493",2,0.157270173550673,0.00405679513184584
"02667","02667",18.6228328185328,"3387",3,0.161092570031263,0.000885739592559787
"02668","02668",15.1872057915058,"2723",1,0.0658448969302372,0.000367242012486228
"02669","02669",0.935005405405405,"111",1,1.06951253353066,0.00900900900900901
"02670","02670",2.08525366795367,"1202",3,1.4386738870691,0.00249584026622296
"02671","02671",2.01355521235521,"877",0,0,0
"02672","02672",0.494296911196911,"281",0,0,0
"02673","02673",9.99658185328185,"8484",3,0.30010257946471,0.000353606789250354
"02675","02675",9.02807104247104,"6616",1,0.110765632580389,0.000151148730350665
"02702","02702",16.7889324324324,"4366",1,0.0595630486944021,0.000229042601923958
"02703","02703",26.7823204633205,"44548",6,0.224028385001862,0.000134686181197809
"02713","02713",5.05602586872587,"40",0,0,0
"02715","02715",11.4542737451737,"3519",2,0.174607316403862,0.000568343279340722
"02717","02717",17.684172972973,"4885",0,0,0
"02718","02718",10.3474791505792,"6383",2,0.193283791239923,0.00031333228889237
"02719","02719",12.3825837837838,"16026",5,0.403792947199598,0.000311993011356546
"02720","02720",10.8685625482625,"30699",9,0.828076386369855,0.000293169158604515
"02721","02721",4.08132432432432,"26268",4,0.980074035322398,0.000152276534186082
"02723","02723",1.59696138996139,"14279",3,1.87856764656817,0.000210098746410813
"02724","02724",1.85829768339768,"17686",2,1.07625383051828,0.000113083795092163
"02725","02725",2.37330694980695,"2421",1,0.421352998642397,0.000413052457662123
"02726","02726",5.52773552123552,"15786",3,0.542717716590294,0.000190041809198024
"02738","02738",14.0907065637066,"5100",2,0.141937523924556,0.000392156862745098
"02739","02739",17.3742030888031,"6294",2,0.115113193380876,0.000317762948840165
"02740","02740",5.6855528957529,"43604",10,1.7588438949306,0.000229336758095588
"02743","02743",18.4292227799228,"10483",4,0.217046592130716,0.000381570161213393
"02744","02744",1.2906,"11036",2,1.54966682163335,0.000181225081551287
"02745","02745",10.3284583011583,"24622",6,0.580919225798406,0.000243684509787994
"02746","02746",2.11595096525097,"15552",4,1.89040297515854,0.000257201646090535
"02747","02747",48.7990868725869,"23512",5,0.102460933604247,0.000212657366451174
"02748","02748",22.489011969112,"11313",2,0.088932319603322,0.000176787766286573
"02760","02760",17.9530849420849,"27345",5,0.278503667538451,0.000182848784055586
"02762","02762",10.9876208494208,"9088",5,0.455057566011986,0.000550176056338028
"02763","02763",0.902772200772201,"1771",2,2.21539830124285,0.00112930547713156
"02764","02764",10.5972930501931,"4238",2,0.188727441104742,0.00047192071731949
"02766","02766",27.8332262548263,"19634",2,0.0718565638668353,0.000101864113272894
"02767","02767",23.7984918918919,"14326",4,0.168077877294519,0.000279212620410443
"02769","02769",46.933255984556,"12082",4,0.085227413186851,0.00033107101473266
"02770","02770",32.1568907335907,"5245",1,0.0310975339091292,0.000190657769304099
"02771","02771",18.3856084942085,"15210",6,0.326342204115247,0.000394477317554241
"02777","02777",22.6553583011583,"16276",3,0.132419004816473,0.000184320471860408
"02779","02779",16.5125254826255,"6679",0,0,0
"02780","02780",33.0392644787645,"50264",10,0.30267017616047,0.000198949546395034
"02790","02790",53.6859501930502,"15694",4,0.0745073894681259,0.000254874474321397
"02791","02791",1.05428108108108,"331",0,0,0
"02802","02802",0.195528571428571,"671",0,0,0
"02804","02804",10.0980633204633,"2004",1,0.0990288898242042,0.000499001996007984
"02806","02806",8.21780154440154,"16192",2,0.24337409332579,0.000123517786561265
"02807","02807",9.08160501930502,"827",1,0.110112694603462,0.00120918984280532
"02808","02808",7.96388416988417,"2565",1,0.125566868963458,0.000389863547758285
"02809","02809",9.814838996139,"22258",4,0.407546165716375,0.000179710665828017
"02812","02812",6.6402444015444,"1208",0,0,0
"02813","02813",36.468666023166,"7780",3,0.0822624002230931,0.00038560411311054
"02814","02814",44.8166366795367,"7673",4,0.0892525699463388,0.000521308484295582
"02815","02815",4.17192432432432,"208",0,0,0
"02816","02816",37.8961347490348,"32825",4,0.105551661838069,0.000121858339680122
"02817","02817",50.1968652509653,"6033",0,0,0
"02818","02818",21.8377776061776,"18190",5,0.22896102754456,0.000274876305662452
"02822","02822",55.8547563706564,"6581",2,0.0358071564528516,0.000303905181583346
"02825","02825",54.0052752895753,"5500",1,0.0185167096110152,0.000181818181818182
"02826","02826",2.49813861003861,"501",0,0,0
"02827","02827",21.1226467181467,"2060",0,0,0
"02828","02828",4.77156061776062,"7863",2,0.419150076927795,0.000254355843825512
"02830","02830",19.3018602316602,"5935",2,0.10361695587866,0.00033698399326032
"02831","02831",9.63103204633205,"3501",0,0,0
"02832","02832",22.3416042471042,"4320",0,0,0
"02833","02833",7.06481467181467,"1144",0,0,0
"02835","02835",9.44764285714286,"5496",2,0.211693014886555,0.000363901018922853
"02836","02836",0.307414671814672,"187",0,0,0
"02837","02837",20.531138996139,"3505",2,0.0974130076454167,0.000570613409415121
"02838","02838",1.42981853281853,"3519",1,0.699389451910899,0.000284171639670361
"02839","02839",4.2943471042471,"2062",0,0,0
"02840","02840",7.2215667953668,"23211",11,1.5232151570013,0.000473913230795743
"02841","02841",0.466526254826255,"1632",0,0,0
"02842","02842",12.7024513513514,"15997",3,0.236174886013702,0.000187535162843033
"02852","02852",30.8812077220077,"22031",4,0.129528612870583,0.000181562343969861
"02857","02857",41.7526274131274,"8733",1,0.0239505885487243,0.000114508187335394
"02858","02858",0.578017760617761,"728",0,0,0
"02859","02859",28.3526266409266,"7227",1,0.0352701008151574,0.0001383700013837
"02860","02860",5.40406409266409,"47127",13,2.40559693169577,0.000275850361788359
"02861","02861",3.56440231660232,"25044",5,1.40275972123319,0.00019964861843156
"02863","02863",1.20024594594595,"19346",2,1.66632514507162,0.00010338054378166
"02864","02864",26.4190277992278,"34624",6,0.227109038439915,0.000173290203327172
"02865","02865",16.6508942084942,"17448",1,0.0600568346347348,5.73131591013297e-05
"02871","02871",17.0400420849421,"17140",4,0.23474120427993,0.000233372228704784
"02872","02872",5.94803397683398,"278",0,0,0
"02873","02873",2.81885984555985,"190",0,0,0
"02874","02874",15.1661355212355,"5960",0,0,0
"02875","02875",1.15415405405405,"546",0,0,0
"02876","02876",0.126681467181467,"291",0,0,0
"02878","02878",29.0796177606178,"15816",3,0.103165042425794,0.000189681335356601
"02879","02879",37.3733513513514,"20524",5,0.133785165611572,0.000243617228610407
"02881","02881",3.61405714285714,"7836",0,0,0
"02882","02882",12.7949833976834,"13951",3,0.234466892746666,0.000215038348505483
"02885","02885",6.13281891891892,"10464",3,0.489171462530127,0.000286697247706422
"02886","02886",14.9148760617761,"29007",5,0.335235772613226,0.000172372186024063
"02888","02888",5.93032046332046,"19167",4,0.674499805658116,0.00020869202274743
"02889","02889",8.69725714285714,"27333",4,0.459915112810607,0.000146343248088391
"02891","02891",26.3548181467181,"21085",4,0.151774904221758,0.000189708323452691
"02892","02892",27.4129795366795,"5186",1,0.0364790700208988,0.000192826841496336
"02893","02893",7.83662316602317,"29153",7,0.893241878766039,0.000240112509861764
"02894","02894",4.33470888030888,"674",0,0,0
"02895","02895",7.75241196911197,"41539",11,1.41891324194682,0.000264811382074677
"02896","02896",23.7601486486486,"12058",2,0.0841745575574818,0.000165864985901476
"02898","02898",11.5504444015444,"1643",1,0.0865767554247775,0.000608642726719416
"02903","02903",1.75155868725869,"10542",6,3.42552039143514,0.000569151963574274
"02904","02904",5.2197138996139,"30522",8,1.53265105211835,0.000262106021885853
"02905","02905",3.67868841698842,"25488",5,1.35918007540668,0.000196170747018205
"02906","02906",3.24018725868726,"28196",6,1.85174482860934,0.000212796141296638
"02907","02907",2.20084362934363,"30781",7,3.18059852443386,0.000227413014521945
"02908","02908",3.16024555984556,"37549",8,2.53144885373748,0.00021305494154305
"02909","02909",3.46409266409266,"40572",8,2.30940704413732,0.000197180321403924
"02910","02910",3.44796332046332,"22143",5,1.45013143565812,0.000225804994806485
"02911","02911",2.49032200772201,"15864",1,0.401554496526631,6.30358043368633e-05
"02912","02912",0.043415444015444,"1360",0,0,0
"02914","02914",4.88692123552124,"21605",3,0.613883436097579,0.000138856746123583
"02915","02915",5.54110231660232,"16646",2,0.360939012803928,0.000120148984741079
"02916","02916",2.56248532818533,"9075",2,0.78049227365385,0.000220385674931129
"02917","02917",21.3417401544402,"13803",2,0.0937130705147256,0.000144896037093386
"02919","02919",23.5252003861004,"29254",5,0.212538040821714,0.000170916797702878
"02920","02920",9.19572471042471,"37199",8,0.869969496904449,0.000215059544611414
"02921","02921",13.1575648648649,"12415",1,0.0760019053883091,8.05477245267821e-05
"03031","03031",34.4398814671815,"11393",1,0.0290361045798872,8.77731940665321e-05
"03032","03032",25.3180081081081,"5385",0,0,0
"03033","03033",19.8222416988417,"5298",1,0.050448380924466,0.00018875047187618
"03034","03034",32.9831301158301,"4033",0,0,0
"03036","03036",26.0381833976834,"5039",0,0,0
"03037","03037",48.113916988417,"4355",0,0,0
"03038","03038",35.8367810810811,"33826",1,0.0279042918988034,2.95630580027198e-05
"03042","03042",25.9695247104247,"6919",0,0,0
"03043","03043",31.116994980695,"1673",0,0,0
"03044","03044",16.9681146718147,"4649",0,0,0
"03045","03045",35.7990984555985,"13678",0,0,0
"03046","03046",30.8679776061776,"2811",0,0,0
"03047","03047",26.4187084942085,"1765",0,0,0
"03048","03048",29.5491254826255,"3504",0,0,0
"03049","03049",31.7021571428571,"7880",0,0,0
"03051","03051",28.2911127413127,"25328",1,0.0353467892600678,3.94819962097284e-05
"03052","03052",14.8970347490347,"8395",0,0,0
