"GEOID","year","totWrkE","eduP","hghRskP","hltCrP","retailP"
"02466",2018,4449,2.32,63.25,0,3.53
"02467",2018,9855,0.94,53.92,0.14,1.01
"02468",2018,2968,0.3,76.42,0,1.52
"02472",2018,21960,0.89,59.64,0.62,3.43
"02474",2018,16054,0.64,67.69,0.15,3.71
"02476",2018,9090,1.28,66.39,0.41,4.54
"02478",2018,13011,0.91,70.63,0.14,2.63
"02481",2018,6913,1.11,72.11,0.49,1.81
"02482",2018,5116,1.45,81.8,0.22,1.74
"02492",2018,9793,0.69,71.23,0.12,2.44
"02493",2018,4992,0.26,79.11,0,2.9
"02494",2018,5084,0.92,73.13,0.57,2.22
"02532",2018,7023,1.52,45.42,1.01,1
"02534",2018,518,0,40.35,0,0
"02535",2018,662,0.45,45.32,0.15,1.21
"02536",2018,9465,1.06,35.32,1.13,0.79
"02537",2018,3174,1.92,33.87,0.54,0.44
"02538",2018,2075,1.69,19.95,1.64,0.82
"02539",2018,1769,4.3,48.45,0,0.4
"02540",2018,3701,0.95,41.39,0.68,4
"02542",2018,191,0,40.84,0,0
"02543",2018,328,2.74,56.4,0,2.74
"02553",2018,0,NA,NA,NA,NA
"02554",2018,6356,0.39,34.28,0.83,1.45
"02556",2018,1303,0,68.38,1.15,4.07
"02557",2018,2446,1.06,43.42,1.64,0.65
"02558",2018,481,0,22.66,0,0
"02559",2018,1999,0.5,24.66,2.25,2.85
"02561",2018,236,0,54.66,0,0
"02562",2018,1760,2.16,40.17,1.82,0
"02563",2018,5168,0.72,46.5,2.73,1.14
"02564",2018,103,0,27.18,0,0
"02568",2018,2277,0,30.92,0,0.44
"02571",2018,5204,0.27,28,2.11,0.19
"02575",2018,1499,0,44.43,0,0
"02576",2018,2539,3.23,26.55,2.56,0.91
"02584",2018,12,0,200,0,0
"02601",2018,7940,0.63,19.99,0.71,0.6
"02630",2018,1051,0,36.92,2.09,1.33
"02631",2018,4655,0.52,42.92,0.79,2.21
"02632",2018,5516,1.49,40.75,1.99,0.85
"02633",2018,1875,2.13,42.99,0,2.13
"02635",2018,1360,0,71.1,0,0.96
"02637",2018,68,0,0,0,0
"02638",2018,1115,0,44.93,1.26,0.9
"02639",2018,1615,3.22,23.03,1.36,0.5
"02641",2018,93,0,51.61,0,0
"02642",2018,2164,3.6,37.71,3.37,0.46
"02643",2018,0,NA,NA,NA,NA
"02644",2018,2550,3.69,24,0.24,0
"02645",2018,4855,1.94,35.2,1.57,1.36
"02646",2018,727,0,36.18,2.48,2.2
"02647",2018,50,0,64,0,0
"02648",2018,3856,1.53,25.54,2.07,0.7
"02649",2018,6568,0.69,39.52,0.91,2.77
"02650",2018,315,0,30.79,0,2.86
"02651",2018,0,NA,NA,NA,NA
"02652",2018,394,0,49.24,0,0
"02653",2018,2439,2.21,38.62,0,1.93
"02655",2018,1454,1.51,35.14,0,0.89
"02657",2018,1658,0,46.98,3.44,0
"02659",2018,513,3.51,41.13,0,0
"02660",2018,2780,1.26,37.05,0.4,0.61
"02663",2018,17,0,200,0,0
"02664",2018,4227,1.35,31.18,1.04,0.4
"02666",2018,210,0,12.86,0,0
"02667",2018,1603,3.56,39.49,1.5,2.43
"02668",2018,1425,4.28,52.63,2.95,2.11
"02669",2018,67,0,0,0,0
"02670",2018,583,0,45.63,1.89,1.2
"02671",2018,349,0,46.99,0,0
"02672",2018,138,0,18.12,18.12,0
"02673",2018,4625,1.51,30.9,0.37,0.97
"02675",2018,2848,0.39,35.25,2.39,1.37
"02702",2018,2505,0.32,30.02,0.44,2.36
"02703",2018,23544,0.99,40.6,0.86,3.13
"02713",2018,23,0,86.96,0,0
"02715",2018,1945,0.82,38.51,3.19,4.06
"02717",2018,2648,0.34,41.69,0.3,2.34
"02718",2018,3493,1.77,41.63,3.64,4.47
"02719",2018,7775,0.54,32.95,1.79,0.9
"02720",2018,14409,1.16,30.88,1.96,1.35
"02721",2018,10930,0.99,17.52,0.71,0.21
"02723",2018,6561,0.46,27.21,2.3,0.56
"02724",2018,7595,0.16,18.13,0,0.14
"02725",2018,1113,1.71,34.95,0,2.88
"02726",2018,7950,1.17,39.04,1.23,1.69
"02738",2018,2152,0.33,55.81,0.79,3.02
"02739",2018,3453,1.25,44.51,1.45,1.62
"02740",2018,19865,1.68,24.57,1.05,1.17
"02743",2018,5587,1.83,28.58,0.88,1.81
"02744",2018,4722,0.44,21.18,0.61,0.68
"02745",2018,12934,0.91,28,1.86,1.54
"02746",2018,6568,0.17,15.18,0.56,0.72
"02747",2018,11768,2.22,36.61,0.67,1.45
"02748",2018,5370,0.54,40.04,1.21,0.71
"02760",2018,15151,1.49,44.73,1.18,2.36
"02762",2018,5188,0.58,45.03,2.39,3.41
"02763",2018,1031,2.33,53.25,0.87,5.72
"02764",2018,2536,1.26,43.22,3.12,5.4
"02766",2018,11466,1.15,47.65,0.58,1.67
"02767",2018,7803,0.54,47.39,0.81,1.96
"02769",2018,7012,0.58,39.33,1.3,3.68
"02770",2018,2614,0.69,50.8,2.49,1.03
"02771",2018,8257,2.03,44.59,1.34,2.11
"02777",2018,8676,2.24,32.84,0.76,1.08
"02779",2018,3844,2.65,34.52,1.66,0.94
"02780",2018,25038,1.33,30.64,1.34,1.78
"02790",2018,8145,1.22,43.63,1.17,3.43
"02791",2018,45,0,0,0,0
"02802",2018,265,0,47.17,0,4.15
"02804",2018,1153,2.95,57.07,0,2.17
"02806",2018,8259,1.32,54.61,0.57,3.01
"02807",2018,433,0,29.1,0,2.54
"02808",2018,1329,0,32.13,1.2,0
"02809",2018,11281,2.02,36.56,1.12,2.25
"02812",2018,617,0,40.03,2.76,4.21
"02813",2018,4123,0.87,31.38,1.38,2.5
"02814",2018,4232,1.06,39.32,1.82,1.32
"02815",2018,105,0,26.67,0,9.52
"02816",2018,17343,2.12,33.35,0.92,2.49
"02817",2018,3607,1.25,44.94,1.64,5.38
"02818",2018,9281,0.44,55.05,0.8,2.19
"02822",2018,3644,2.96,37.79,0,1.1
"02825",2018,3140,0.38,32.1,1.5,1.43
"02826",2018,315,0,10.48,0,6.03
"02827",2018,1245,3.45,49.16,0,1.77
"02828",2018,3868,1.06,44.73,1.71,3.9
"02830",2018,3167,0,45.25,2.75,0.54
"02831",2018,1741,2.24,50.32,0.69,1.78
"02832",2018,2437,0,30.98,2.26,4.39
"02833",2018,600,0,20.83,0,2.5
"02835",2018,2456,0.49,52.48,0,3.58
"02836",2018,187,0,0,0,0
"02837",2018,1776,0.45,46.51,0,1.86
"02838",2018,1698,6.24,25.27,0,0.59
"02839",2018,965,0,28.19,3.83,2.69
"02840",2018,12248,1.51,47.22,0.34,2.11
"02841",2018,130,0,113.08,0,0
"02842",2018,7980,1.5,39.01,0.15,2.29
"02852",2018,11259,1.23,47.78,1.29,2.56
"02857",2018,5215,3.76,46.35,1.32,2.03
"02858",2018,536,0,11.57,0,0
"02859",2018,3806,1.76,31.16,0.24,2.86
"02860",2018,22857,0.82,21.91,0.51,1.35
"02861",2018,13685,1.53,27.68,1.11,1.45
"02863",2018,8450,1.78,10.45,0.06,1.27
"02864",2018,18252,1.28,44.49,0.49,2.5
"02865",2018,8704,1.33,52.45,1.03,1.83
"02871",2018,8689,2.07,44.38,0.22,3.46
"02872",2018,164,0,29.88,0,0
"02873",2018,148,0,46.62,0,0
"02874",2018,3038,0,64.42,1.18,3.46
"02875",2018,336,0,60.71,0,0
"02876",2018,149,0,0,0,0
"02878",2018,7935,1.07,36.7,0.3,2.66
"02879",2018,10241,0.68,46.24,0.64,3.37
"02881",2018,3391,0.91,26.22,0.41,2.74
"02882",2018,6435,0,49.17,0.78,3.37
"02885",2018,5655,1.11,36.59,0.9,1.68
"02886",2018,14747,0.6,41.37,1.08,1.43
"02888",2018,10834,1.27,34.23,1.02,1
"02889",2018,14292,2.16,37.53,0.42,1.7
"02891",2018,10916,1.31,38.69,0.65,2.54
"02892",2018,2858,1.82,45.91,0.49,2.55
"02893",2018,15368,1.96,27.24,0.78,0.94
"02894",2018,497,0,8.45,0,3.22
"02895",2018,18718,1.4,27.17,0.56,1.32
"02896",2018,6409,1.23,41.74,0.89,1.61
"02898",2018,933,5.89,20.58,0,4.29
"02903",2018,5105,2.37,40.45,0,1.47
"02904",2018,14020,1.13,25.18,1.12,1.08
"02905",2018,11619,1.08,27.83,0.39,0.83
"02906",2018,15116,1.18,48.83,0,2.2
"02907",2018,12920,2.02,15.61,1.04,0.34
"02908",2018,16881,0.82,29.84,0.07,1.76
"02909",2018,18066,0.76,22.56,0.14,1
"02910",2018,11861,0.68,31.18,1.2,1.85
"02911",2018,8080,2.25,38.92,0.87,1.35
"02912",2018,532,1.32,24.81,0,0
"02914",2018,10826,1.85,22.46,0.81,1.4
"02915",2018,8639,0.73,30.78,1.18,1.59
"02916",2018,4825,0.21,50.72,1.53,2.45
"02917",2018,6707,2.43,42.25,1.46,1.83
"02919",2018,15153,2.34,38.87,1.28,0.52
"02920",2018,17142,1.11,34.07,1.7,1.13
"02921",2018,6338,1.58,43.11,1.7,1.72
"03031",2018,6074,0.28,61.26,0.3,4.15
"03032",2018,3322,0.54,41.69,1.17,4.76
"03033",2018,2830,1.31,59.43,0.92,8.16
"03034",2018,2271,0.35,46.5,0.57,3.57
"03036",2018,2970,2.26,45.62,0,4.51
"03037",2018,2609,1.8,40.02,1.07,3.6
"03038",2018,19479,0.9,35.68,0.28,3.33
"03042",2018,3996,0.63,40.09,0.28,1.05
"03043",2018,974,0.62,50,0.92,5.44
"03044",2018,2738,0.44,49.38,1.61,2.89
"03045",2018,7421,1.82,49.99,0.77,1.97
"03046",2018,1632,1.47,43.44,0.92,3.92
"03047",2018,893,0,28.56,0.34,3.58
"03048",2018,1998,0.85,35.59,0.1,3.8
"03049",2018,4027,0.45,73.43,0.32,6.95
"03051",2018,14507,1.03,45.83,1.4,4.5
"03052",2018,4778,0.77,47.03,1.53,3.22
"03053",2018,14299,1.2,49.37,1.32,3.62
"03054",2018,14929,1.11,55.58,1.33,4.2
"03055",2018,8549,2.25,36.88,0.64,2.66
"03057",2018,1472,0.75,45.45,0,5.98
"03060",2018,15874,1.09,29.27,0.1,2.37
"03062",2018,15760,1.14,53.21,0.1,5.38
"03063",2018,9708,0.61,48.52,0.43,2.81
"03064",2018,7570,0.62,37.13,0.36,1.77
"03070",2018,3185,1.1,48.13,1.29,2.83
"03071",2018,2827,2.02,43.79,0,4.1
"03076",2018,7600,0.99,47.93,0.64,3.7
"03077",2018,5819,2.37,33.51,0.19,5.36
"03079",2018,16485,0.63,47.02,0.82,2.21
"03082",2018,935,0.75,50.05,1.6,1.82
"03084",2018,694,0.72,38.47,0,3.17
"03086",2018,2170,0,35.81,0,3.69
"03087",2018,7559,0.48,71.5,1.65,3.45
"03101",2018,1460,0,57.6,0,4.04
"03102",2018,17596,1.36,28.96,0.61,1.91
"03103",2018,18645,0.6,28.42,0.62,2.16
"03104",2018,18562,0.87,38.16,0.45,2.06
"03106",2018,7993,0.66,41.61,0.14,2.3
"03109",2018,6370,1.55,37.28,0.58,2.51
"03110",2018,11505,0.63,71.51,0.49,2.67
"03215",2018,99,0,81.82,0,1.01
"03216",2018,1495,1.07,28.43,1.87,1.4
"03217",2018,1117,0,20.77,0,0.45
"03218",2018,468,7.26,46.15,0,2.56
"03220",2018,3991,0,33.75,2.68,0.95
"03221",2018,1153,1.04,34.17,0.78,1.82
"03222",2018,2986,1.98,26.02,0,1.44
"03223",2018,2197,0,26.45,0,5.14
"03224",2018,1399,0.57,40.46,0,2.29
"03225",2018,2177,2.02,27.01,1.79,1.29
"03226",2018,499,0,35.07,0,0.8
"03227",2018,466,1.07,42.27,0,1.5
"03229",2018,3108,1.03,52.93,2.77,2.73
"03230",2018,697,3.01,30.56,0.57,0.72
"03231",2018,115,0,36.52,0,0
"03233",2018,38,0,47.37,0,28.95
"03234",2018,2535,3.08,40.24,2.72,1.7
"03235",2018,4295,0.42,21.33,0.09,0.42
"03237",2018,1214,0,50.41,1.07,0
"03238",2018,49,0,20.41,0,0
"03240",2018,579,0,32.64,1.04,3.11
"03241",2018,367,0,39.51,2.18,4.36
"03242",2018,2897,0.93,41.97,2.52,3.14
"03243",2018,542,0.55,32.1,1.48,2.77
"03244",2018,3695,0.16,32.42,2.19,3.14
"03245",2018,1095,0.55,41.1,1.64,1.28
"03246",2018,8470,0.45,30.8,0.37,1.31
"03249",2018,3643,0.88,52.32,0.71,0.93
"03251",2018,726,0.69,45.04,0,0.69
"03253",2018,2682,0.56,39.49,0.22,2.5
"03254",2018,1914,0.68,45.82,1.15,1.25
"03255",2018,1153,0.43,45.1,0.43,0.95
"03256",2018,1127,1.6,35.85,2.48,0
"03257",2018,2007,1.64,33.08,0,1.4
"03258",2018,1452,0.14,39.19,1.17,3.79
"03259",2018,167,0,16.77,0,0
"03260",2018,471,0,55.41,0,2.34
"03261",2018,2544,0.83,37.15,0.71,3.38
"03262",2018,534,0,32.96,0,3.75
"03263",2018,1826,0,32.53,0,0.88
"03264",2018,3426,1.78,27.06,0,2.01
"03266",2018,1193,0.25,25.15,1.01,0.92
"03268",2018,577,2.95,39.69,3.64,3.47
"03269",2018,1693,1.06,42.47,0.53,1.95
"03273",2018,185,0,47.03,8.11,4.86
"03275",2018,6491,0.18,34.63,0,2.43
"03276",2018,4369,0.87,20.1,1.26,3.98
"03278",2018,1582,0.7,40.64,1.33,1.64
"03279",2018,402,0,30.85,0.5,0.75
"03280",2018,686,1.31,42.42,6.27,4.96
"03281",2018,5231,1.49,36.61,0.96,1.07
"03282",2018,407,1.47,28.75,0.74,0.49
"03284",2018,448,0,35.94,1.12,0
"03285",2018,1309,0,28.34,2.52,0.61
"03287",2018,915,0,44.04,3.06,1.31
"03290",2018,2894,0,46.54,1.42,3.63
"03291",2018,27,0,0,0,0
"03293",2018,45,0,17.78,0,0
"03301",2018,16261,1.14,39.16,0.86,1.59
"03303",2018,8438,0.58,36.67,0.58,2.68
"03304",2018,4223,0.71,43.74,1.73,3.34
"03307",2018,2792,1.93,32.38,0,2.4
"03431",2018,13289,0.74,36.81,0.84,1.72
"03440",2018,1446,1.38,27.39,0,1.87
"03441",2018,73,0,12.33,0,0
"03442",2018,830,0.84,31.08,0.36,1.93
"03443",2018,299,0,33.78,0,12.37
"03444",2018,820,0.73,51.83,0,1.71
"03445",2018,425,0.47,33.88,0.94,2.59
"03446",2018,3581,0.34,40.69,0.36,3.69
"03447",2018,1300,1.38,30.69,0.85,0.92
"03448",2018,410,1.95,34.63,1.46,1.71
"03449",2018,940,0.53,41.49,0.53,0.85
"03450",2018,525,0.57,71.81,0,3.62
"03451",2018,2265,0,37.44,0.66,0.75
"03452",2018,2816,0.39,27.17,1.31,3.73
"03455",2018,1294,0.46,36.86,0,2.63
"03456",2018,367,0,46.87,0.54,1.09
"03457",2018,405,0.49,43.95,1.48,0.74
"03458",2018,3686,0.08,38.17,0.6,1.71
"03461",2018,2854,1.47,24.21,1.65,2.94
"03462",2018,667,0,58.02,0,3.15
"03464",2018,581,1.2,45.96,0,1.55
"03465",2018,1104,0.18,28.08,0,1
"03466",2018,648,0,45.68,8.95,0
"03467",2018,957,0,50.05,1.04,1.46
"03470",2018,2541,0.91,33.65,0.55,0.12
"03561",2018,3261,1.04,16.16,2.27,0.06
"03570",2018,3939,2.03,26.91,1.4,1.22
"03574",2018,1336,0,26.8,0.75,0.52
"03575",2018,47,4.26,17.02,0,0
"03576",2018,1400,0.36,34.64,1,0.93
"03579",2018,141,0,35.46,0,0
"03580",2018,661,1.21,42.21,0,0.3
"03581",2018,1726,0.7,30.65,4.11,0.64
"03582",2018,1178,0.25,31.07,1.7,0.17
"03583",2018,527,1.33,36.24,1.71,0
"03584",2018,1767,0,26.32,1.53,0.57
"03585",2018,1306,0.84,29.17,2.07,2.3
"03586",2018,315,0.63,57.46,0,1.27
"03588",2018,864,1.74,23.84,3.59,0.58
"03590",2018,360,0,35.28,2.5,0
"03592",2018,450,0,28.67,2.89,0
"03593",2018,206,3.4,36.41,0.97,2.91
"03595",2018,327,1.83,49.85,0.61,0.61
"03597",2018,124,0,30.65,0,0
"03598",2018,1507,0.66,34.44,2.99,0.86
"03601",2018,204,4.41,22.06,0,0
"03602",2018,1240,0,39.19,2.34,2.34
"03603",2018,2172,0.14,24.08,3.08,4.05
"03604",2018,123,0,110.57,0,0
"03605",2018,448,0,31.47,1.34,2.68
"03607",2018,237,0,54.01,2.11,0.84
"03608",2018,1581,0.51,49.72,0,1.64
"03609",2018,402,0,47.26,5.97,0
"03740",2018,267,0,26.22,0,0
"03741",2018,2527,0,25.01,1.74,1.27
"03743",2018,6504,0.14,27.41,1.25,1.18
"03745",2018,791,0,42.73,0,2.91
"03746",2018,128,0,64.84,2.34,2.34
"03748",2018,2865,0,44.89,2.23,3.49
"03750",2018,504,0,54.96,0,1.19
"03751",2018,313,0,7.35,4.47,0.96
"03752",2018,365,0,22.19,0,0.82
"03753",2018,1499,0,34.29,0,6.27
"03754",2018,202,0,49.01,0,49.01
"03755",2018,4552,0,60.35,0,2.81
"03765",2018,257,0,25.68,0,0
"03766",2018,5561,1.58,38.57,0.95,4.05
"03768",2018,789,0.89,54.75,0,2.92
"03770",2018,321,0,39.25,0,1.87
"03771",2018,431,0,19.72,0.7,0.7
"03773",2018,3767,1.27,31.54,0.74,1.35
"03774",2018,1000,0,31,2.4,0
"03777",2018,834,0.36,31.29,0,1.2
"03779",2018,456,0.44,33.99,0.66,1.75
"03780",2018,289,0,1.73,0,0
"03781",2018,1018,0,40.37,0.49,2.16
"03782",2018,1719,0,45.78,0,1.34
"03784",2018,1942,0.77,33.47,0,2.42
"03785",2018,1110,0,27.12,0.63,0.27
"03801",2018,13137,0.66,55.91,0.49,4.1
"03809",2018,1767,0,43.24,0,4.64
"03810",2018,719,0,41.03,0,0
"03811",2018,4194,0.86,49.9,0,5.25
"03812",2018,336,0,9.23,0,0
"03813",2018,1255,0.24,35.22,1.67,0
"03814",2018,1085,0,13.73,0.92,0
"03816",2018,659,0.61,28.38,1.06,0.61
"03817",2018,343,0,44.61,0,0
"03818",2018,1865,0.7,27.67,0.59,2.47
"03819",2018,2666,1.46,50.56,0.38,2.14
"03820",2018,17765,0.79,44.38,0.32,2.45
"03823",2018,969,0,48.71,1.96,2.37
"03824",2018,10035,1.76,29.65,0.22,1.97
"03825",2018,5311,1.24,50.71,0.51,0.79
"03826",2018,1391,0.79,48.17,0.72,6.04
"03827",2018,1660,2.35,45.12,0.42,3.37
"03830",2018,869,0,50.4,1.84,1.84
"03832",2018,184,0,40.22,2.17,3.8
"03833",2018,11718,0.43,51.3,0.44,2.35
"03835",2018,3648,3.4,21.9,2.25,0
"03836",2018,598,0,43.14,0,1
"03837",2018,729,2.47,32.24,0,5.62
"03838",2018,528,0,37.12,0,0
"03839",2018,1961,2.5,33.55,1.78,0.87
"03840",2018,2119,0.47,56.49,0.42,1.65
"03841",2018,3509,0.91,51.98,0.37,3.79
"03842",2018,8923,0.64,54.85,0.99,2.77
"03844",2018,1475,0,68.34,0.47,3.25
"03845",2018,604,0,12.25,0,0
"03846",2018,563,3.2,49.56,0,1.78
"03847",2018,288,0,0,0,0
"03848",2018,3498,2.6,40.99,0,3.8
"03849",2018,828,0.97,21.14,0,0.6
"03850",2018,115,0,104.35,0,0
"03851",2018,2118,1.13,33.29,0.99,0.9
"03852",2018,276,0,57.61,0,17.03
"03853",2018,194,0,24.74,0,0
"03854",2018,330,0,55.76,3.03,3.64
"03855",2018,1342,0.75,45.9,1.12,1.56
"03856",2018,966,2.38,62.53,1.45,3.31
"03857",2018,5576,0.41,50.02,0.57,4.25
"03858",2018,2935,1.74,43.78,0.89,3.54
"03860",2018,2566,2.92,33.32,0,0.27
"03861",2018,2364,0,61.76,0,5.08
"03862",2018,2415,0.46,56.81,1.49,2.15
"03864",2018,648,0,27.47,0.93,3.4
"03865",2018,4279,0,49.05,0.37,4.35
"03867",2018,10889,0.84,35.53,0,1.5
"03868",2018,2284,1.44,26.23,2.19,0.66
"03869",2018,1362,0.88,39.43,1.4,2.79
"03870",2018,2627,0.53,70.46,0,0.65
"03871",2018,37,0,0,0,0
"03872",2018,1769,0.17,23.8,2.43,0.96
"03873",2018,3827,0.91,48.47,0,3.24
"03874",2018,4873,0.86,22.47,0.43,1.05
"03875",2018,646,0.62,33.13,1.55,0
"03878",2018,6457,1.58,30.43,1.6,1.22
"03882",2018,734,0,20.84,0,0.68
"03883",2018,63,0,0,0,0
"03884",2018,2146,0.79,32.99,2,1.44
"03885",2018,4030,1.24,64.64,0,2.26
"03886",2018,1174,0,18.23,0,1.02
"03887",2018,1183,0,28.83,1.01,0.76
"03890",2018,66,0,33.33,0,0
"03894",2018,2878,0.52,21.65,3.16,0.83
"03901",2018,4247,0,32.63,2.28,3.44
"03902",2018,1346,0,65.82,1.34,6.02
"03903",2018,3527,0.31,43.66,0.77,3.32
"03904",2018,3954,0.48,47.6,0.3,3.34
"03905",2018,996,0,46.69,4.12,0
"03906",2018,2303,0,31.31,0,4.26
"03907",2018,546,0,84.25,1.83,0.92
"03908",2018,4383,1.21,40.29,1.21,2.4
"03909",2018,5303,1.87,49.97,1.11,3.56
"03910",2018,208,0,21.15,0,0
"03911",2018,0,NA,NA,NA,NA
"04001",2018,1329,0.98,33.26,0,2.71
"04002",2018,3587,1.37,35.99,0.42,3.29
"04003",2018,121,0,33.88,0,0
"04005",2018,12841,0.23,29.24,0.42,1.8
"04006",2018,75,0,72,0,0
"04008",2018,1469,0.75,37.37,0,0
"04009",2018,2410,0.04,23.82,0.83,0.17
"04010",2018,728,0.41,38.19,0.55,0.55
"04011",2018,10341,0.46,43.12,0.13,1.94
"04015",2018,2066,0,29.19,0.77,1.5
"04017",2018,211,0,31.28,0,1.42
"04019",2018,13,0,200,0,0
"04020",2018,602,0,23.09,0.5,1
"04021",2018,3611,0,67.16,0,1.77
"04022",2018,640,0.47,27.19,1.25,0
"04024",2018,283,2.83,16.96,0,0
"04027",2018,3164,3.86,23.48,0,3.67
"04029",2018,829,0,30.16,0.48,1.45
"04030",2018,1434,0,23.01,5.16,1.6
"04032",2018,4526,0.73,57.51,0.18,2.89
"04037",2018,1902,0.47,29.5,0.68,1
"04038",2018,9723,2.07,44.48,0.28,2.48
"04039",2018,4530,0.26,33.62,0.15,1.7
"04040",2018,1468,2.59,36.78,0.48,0
"04041",2018,717,0.56,20.08,0,0
"04042",2018,2676,0,29.04,0,2.06
"04043",2018,5759,0.19,41.6,1.34,2.64
"04046",2018,4022,2.11,41.65,0.6,4.33
"04047",2018,917,0,23.12,0.44,0
"04048",2018,1481,0.41,30.32,3.85,1.15
"04049",2018,1727,0.41,37.7,0.93,0
"04050",2018,128,0,53.91,0,0
"04051",2018,488,0,28.48,0.61,0
"04055",2018,2078,0,38.45,2.41,1.44
"04056",2018,143,6.29,13.99,2.1,0
"04057",2018,14,0,0,0,0
"04061",2018,1674,2.45,29.15,1.25,4.12
"04062",2018,9967,0.76,42.73,0.6,1.88
"04063",2018,245,0,80.82,0,2.86
"04064",2018,4595,0.81,51.23,0.46,3.44
"04066",2018,281,0,41.64,0,2.85
"04068",2018,716,0,28.91,0,0
"04069",2018,951,0,44.16,0.32,2.94
"04071",2018,3102,0.87,37.27,0.68,1.23
"04072",2018,11072,1.03,43.46,0.82,1.77
"04073",2018,7861,0.9,22.29,0.73,2.34
"04074",2018,10673,1.47,54.23,0.8,2.02
"04076",2018,1439,0.42,22.1,1.53,3.13
"04079",2018,1908,1.26,45.23,0,1.62
"04083",2018,2138,0.51,41.63,0.51,1.17
"04084",2018,4232,1.06,34.83,0.28,3.07
"04085",2018,1301,0,38.36,12.45,1.46
"04086",2018,4685,0.88,33.38,0.62,4.82
"04087",2018,808,0,18.32,10.4,0
"04088",2018,612,0,30.56,1.8,0.49
"04090",2018,5057,1.19,51.53,1.52,2.65
"04091",2018,400,0.5,32.25,0,2.25
"04092",2018,10311,1.08,39.36,0,1.35
"04093",2018,4757,2.67,29.3,0.34,2.96
"04095",2018,616,0.49,46.1,0,2.11
"04096",2018,4139,0,53.64,0.92,2.01
"04097",2018,2169,0,62.7,0,1.98
"04101",2018,10225,0.34,41.16,0.27,2.14
"04102",2018,10660,1.09,44.13,0.2,1.91
"04103",2018,18248,1.45,44.37,0.31,2.02
"04105",2018,6138,1.5,61.16,0.46,2.22
"04106",2018,15048,0.96,42.44,0.12,1.48
"04107",2018,4740,0.23,52.89,0.25,2.68
"04108",2018,515,0.58,42.72,0,3.11
"04109",2018,34,0,105.88,0,0
"04110",2018,744,0,58.87,0,0
"04210",2018,11916,0.72,38.49,0.76,1.07
"04216",2018,146,0,19.86,0,0
"04217",2018,1481,1.28,29.84,0,2.23
"04219",2018,851,0,16.33,0,0.47
"04220",2018,1768,0,26.36,0.68,1.02
"04221",2018,405,0.99,26.91,0.99,0.49
"04222",2018,2232,0.76,50.31,0,2.42
"04224",2018,986,1.22,22.62,0,1.62
"04226",2018,93,7.53,3.23,0,3.23
"04227",2018,37,0,0,0,0
"04228",2018,0,NA,NA,NA,NA
"04231",2018,139,0,12.23,2.88,0
"04234",2018,40,0,0,0,0
"04236",2018,2377,0.88,30.96,4.54,1.3
"04237",2018,88,0,60.23,0,2.27
"04238",2018,833,0.84,15.97,0,0
"04239",2018,2353,0,23.29,0,0.55
"04240",2018,17586,1.22,27.77,1.13,0.42
"04250",2018,2073,1.01,18.91,2.12,1.4
"04252",2018,2464,1.66,31.09,0.24,2.44
"04253",2018,994,0.6,25.45,0.3,2.01
"04254",2018,1113,0.99,24.8,1.08,0
"04255",2018,341,0.59,20.53,1.17,0.29
"04256",2018,1505,0,31.76,0,1.26
"04257",2018,1097,2.1,21.88,0,0.91
"04258",2018,1335,0.82,37.6,1.5,2.1
"04259",2018,1584,0,33.59,0,3.41
"04260",2018,3366,1.52,39.87,1.01,3
"04261",2018,194,1.03,43.81,0,3.09
"04263",2018,1089,1.1,35.72,0,0.73
"04265",2018,572,0,23.78,0,0
"04267",2018,30,0,0,0,0
"04268",2018,2283,0.96,26.15,0.57,0.66
"04270",2018,2795,1.65,27.44,0.57,1.79
"04271",2018,0,NA,NA,NA,NA
"04274",2018,3012,1.56,19.72,2.19,0
"04275",2018,139,0,20.14,0.72,0.72
"04276",2018,2422,1.82,21.18,1.94,0
"04280",2018,3275,0,35.27,0,2.35
"04281",2018,1825,0,23.51,1.86,1.59
"04282",2018,3068,0.36,39.41,0.33,1.14
"04284",2018,420,0,41.43,1.67,1.67
"04285",2018,173,0,35.26,0,0.58
"04286",2018,24,0,125,0,0
"04287",2018,1843,2.6,17.53,1.95,4.61
"04289",2018,885,1.58,14.69,0,0.34
"04290",2018,730,0,20.68,0.41,2.19
"04292",2018,450,1.78,19.11,0,0.89
"04294",2018,1686,0.77,28,0,0
"04330",2018,12426,0.87,33.12,0.61,1.59
"04342",2018,951,1.16,30.49,0,1.58
"04343",2018,16,0,100,0,100
"04344",2018,1549,0,36.02,0,1.81
"04345",2018,5708,0.49,36.51,2.21,1.59
"04346",2018,1016,0.98,29.43,0,0.39
"04347",2018,1234,0,53.73,0,3.81
"04348",2018,1484,0.34,33.49,1.68,1.21
"04349",2018,566,0.71,28.98,0.88,2.47
"04350",2018,1958,0,46.99,0.31,2.55
"04351",2018,1325,0.68,51.25,1.13,1.36
"04352",2018,769,1.3,43.43,0,1.69
"04353",2018,1126,1.87,35.79,1.15,0.89
"04354",2018,727,0.41,27.79,0.96,0.55
"04355",2018,1380,1.16,43.62,0,1.38
"04357",2018,1763,0,30.35,1.08,0
"04358",2018,2042,0.34,36.73,0,2.84
"04359",2018,116,0,94.83,0,0
"04360",2018,232,0.86,45.26,0,1.29
"04363",2018,1201,0.42,25.06,1.33,1.42
