"GEOID","year","totPopE","whiteP","blackP","amIndP","asianP","pacIsP","otherP","hispP","noHSP","a15_24P","und45P","ovr65P","disbP"
"08003",2018,16444,86.94,1.16,3.2,1.08,0.4,7.22,45.86,13.51,21.64,66.52,12.85,18.4
"08005",2018,636671,71.62,10.65,0.66,5.86,0.22,10.98,19.06,7.65,12.37,62.08,12.35,9
"08007",2018,12908,83.75,1.93,1.49,1.03,0,11.81,18.37,7.97,9.47,43.93,24.54,14.5
"08009",2018,3563,94.78,0.98,1.6,0,0.11,2.53,10.69,15.24,9.32,47.71,25.91,21.1
"08011",2018,5809,91.5,3.96,1.24,0.59,0,2.72,31.98,14.23,9.21,57.03,17.3,25.4
"08013",2018,321030,88.69,0.88,0.53,4.67,0.06,5.17,13.79,4.95,18.55,61.02,13.1,8.1
"08014",2018,66120,86.74,1.16,0.53,6.54,0,5.02,12.2,3.21,11.75,61.01,12.85,8.2
"08015",2018,19164,93.18,1.91,0.22,0.8,0,3.89,10.1,7.08,8.11,45.07,24.37,16.9
"08017",2018,2039,93.97,0.1,0.15,2.31,0.15,3.33,17.02,9.88,10.59,59.39,12.02,13.1
"08019",2018,9379,94.68,1.1,0.32,1.04,0.07,2.78,6.59,1.67,9.63,44.78,18.86,9.7
"08021",2018,8142,90.26,0.44,2.54,0.12,0.2,6.44,53,13.41,12.85,56.04,18.01,19.8
"08023",2018,3687,90.67,0.46,2.17,1.49,0,5.21,62.57,21.53,12.8,43.12,26.77,28.1
"08025",2018,5630,88.42,3.66,1.51,0.34,0,6.07,31.03,15.23,20.52,60.99,12.86,21.6
"08027",2018,4640,93.38,2.56,0.95,0,0,3.1,9.57,7.04,8.58,34.46,36.31,18.4
"08029",2018,30346,94.8,0.96,1.08,1.02,0,2.14,15.14,9.62,10.52,47.36,24.71,18.8
"08031",2018,693417,76.47,9.36,0.99,3.77,0.15,9.27,30.26,12.9,10.99,66.87,11.36,9.7
"08033",2018,1841,96.69,0,0.71,0,0,2.61,5.87,8.17,4.94,43.51,25.58,22.3
"08035",2018,328614,89.24,1.36,0.33,4.47,0.08,4.52,8.52,2.02,12.3,60.62,10.89,6.6
"08037",2018,54357,88.78,0.97,0.29,0.78,0.08,9.11,29.69,10.71,11.37,62.51,10.09,4.3
"08039",2018,25162,93.3,0.48,0.88,0.97,0.04,4.33,6.73,3.34,12.02,48.41,14.66,10
"08041",2018,688153,79.54,6.29,0.67,2.8,0.4,10.3,16.81,6.29,15.28,63.91,12.1,12.4
"08043",2018,47002,89.81,4.12,1.41,0.69,0,3.96,13.16,9.73,9.38,50.15,20.87,18.8
"08045",2018,58538,87.33,0.4,0.69,0.93,0.02,10.64,28.16,12.22,12.11,61.66,12.02,8.2
"08047",2018,5924,93.96,0.25,2.89,0,0,2.9,9.25,2.43,7.63,47.82,14.48,8.7
"08049",2018,15066,94.81,0.81,0.07,1.11,0.56,2.64,8.45,4.5,10.2,51.67,16.08,5.1
"08051",2018,16537,95.23,0.62,0.98,0.5,0.13,2.53,9.26,2.8,21.74,63.4,12.36,7.8
"08053",2018,878,94.65,0,2.73,0.34,0,2.28,5.81,6.21,5.92,32.57,27.45,23.9
"08055",2018,6583,94.17,0.58,1.75,0,0,3.51,34.54,8.55,7.23,39.06,30.88,23.8
"08057",2018,1296,93.44,0,0,0,0,6.56,19.6,12.4,8.18,43.75,22.22,6.7
"08059",2018,570427,90.75,1.16,0.73,2.85,0.05,4.47,15.28,5.58,11.61,55.84,15.55,9.9
"08061",2018,1449,91.99,1.17,0,0,0,6.83,5.38,4.1,10.28,53.97,19.67,14.5
"08063",2018,7635,90.18,2.55,0.43,0.33,0.5,6.01,19.2,11.55,9.97,55.93,18.05,14.1
"08065",2018,7585,86.12,0.11,0.58,1.25,0.41,11.54,30.93,14.49,14.77,60.11,11.68,11.9
"08067",2018,55101,87.81,0.47,6.23,0.62,0.02,4.84,12.75,5.01,12.7,55.77,15.67,8.9
"08069",2018,338161,91.46,0.97,0.69,2.22,0.09,4.58,11.33,4.25,17.93,61.13,14.66,9.8
"08071",2018,14179,85.46,0.85,3.57,0.73,0,9.39,42.06,12.19,11.73,48.94,22.94,21.6
"08073",2018,5548,86.73,9.59,0.99,0.67,0.45,1.57,21.68,9.65,9.88,58.53,17.14,15.7
"08075",2018,21689,92.49,0.93,0.48,0.76,0,5.34,15.87,10.45,14.19,57.05,16.81,13.8
"08077",2018,149998,94.05,0.69,0.86,0.94,0.27,3.19,14.42,9.92,13.2,56.33,17.93,14.6
"08079",2018,823,88.46,2.19,1.09,0.61,0,7.65,9.6,3.21,4.98,30.26,30.38,17.3
"08081",2018,13060,94.41,1.15,0.8,0,0.21,3.43,15.18,9.08,11.23,58.77,13.91,11.5
"08083",2018,25909,81.26,0.2,12.54,0.22,0.04,5.74,12.44,10.54,11.12,50.41,20.66,17.3
"08085",2018,41268,94.28,0.38,1.04,0.9,0.24,3.15,20.54,11.25,10.72,49.88,22.41,16.9
"08087",2018,28257,88.35,3.38,0.4,0.59,0.13,7.16,35.91,19.92,13.11,59.68,15.29,11.7
"08089",2018,18325,89.2,1.37,1.6,1.02,0.09,6.73,41.68,14.64,13.71,55.52,19.73,21
"08091",2018,4722,97.4,0,1.06,0.44,0.08,1.02,4.26,1.61,6.5,39.52,27.21,13.2
"08093",2018,17392,94.68,0.28,1.67,0.9,0.11,2.35,6.04,2.96,7.74,42.17,19.1,11.6
"08095",2018,4318,96.29,0.28,0.25,0.35,0,2.83,21.86,11.79,12.62,55.77,18.36,11.6
"08097",2018,17909,91.11,1.66,0.12,1.51,0,5.61,9.92,3.67,10.29,52.24,17.21,3.8
"08099",2018,12052,94.83,1.11,1.33,0.34,0,2.39,37.6,17.86,14.16,57.02,17.14,18
"08101",2018,164685,79.58,2.15,3.73,0.91,0.04,13.6,42.89,10.56,13.21,56.55,17.75,19.1
"08103",2018,6465,93.4,0.39,0.6,0.09,0.25,5.27,10.05,7.23,13.09,59.6,14.46,10.5
"08105",2018,11351,91.13,0.86,2.7,0.21,0.07,5.03,44.45,15.69,13.4,53.94,18.88,18.6
"08107",2018,24874,94.88,0.78,0.6,1.04,0.02,2.68,7,3.25,11.86,56.34,13.91,5.1
"08109",2018,6468,91.9,0,2.63,0,0,5.47,36.58,19.56,9.26,45.93,21.35,17.4
"08111",2018,544,98.71,0,1.29,0,0,0,8.82,7.11,3.86,38.42,27.94,13.6
"08113",2018,7968,95.59,0.2,0.53,1.27,0,2.41,10.29,4.95,9.17,56.88,12.49,6.8
"08115",2018,2350,92.13,1.28,0.72,1.53,0,4.34,13.57,9.86,8.64,46.85,25.87,16.8
"08117",2018,30429,90.47,0.94,0.25,0.49,0.43,7.42,14.3,6.73,11.05,59.18,11.83,6.3
"08119",2018,24113,94.65,0.79,0.46,1.01,0.03,3.06,6.35,4.22,9.97,43.57,20.22,14.5
"08121",2018,4840,95.79,1.38,0.29,0.45,0,2.09,9.79,7.54,12.13,53.6,19.5,11.8
"08123",2018,295123,90.64,1.16,0.69,1.47,0.09,5.94,29.25,11.93,13.61,64.42,11.62,10.1
"08125",2018,10069,92.89,2.36,0.51,0,0,4.24,22.95,11.87,10.76,57.49,18.16,12
"09001",2018,944348,73.24,11.35,0.25,5.29,0.05,9.82,19.34,10.11,13.35,56.06,15.19,9.2
"09003",2018,894730,71.48,13.65,0.33,5.21,0.04,9.3,17.63,10.47,13.11,55.73,16.46,11.8
"09005",2018,183031,92.93,1.93,0.19,1.85,0,3.09,5.98,7.41,11.51,46.99,19.92,11
"09007",2018,163368,88.66,5.3,0.16,3.07,0,2.8,6.02,5.82,12.67,49.4,19.01,10.8
"09009",2018,859339,73.85,13.24,0.18,3.98,0.03,8.74,17.61,9.94,13.93,55.68,16.57,11.4
"09011",2018,268881,80.7,5.86,0.55,4.12,0.03,8.74,10.33,8.1,13.91,54.06,17.23,12.9
"09013",2018,151269,88.36,3.05,0.04,4.65,0,3.89,5.35,5.44,22.43,57.53,14.81,10.1
"09015",2018,116538,88.87,2.27,0.61,1.38,0.02,6.85,11.47,11.35,14.15,54.93,15.67,13.7
"10001",2018,174822,66.33,25.34,0.65,2.01,0.03,5.64,6.97,12.86,14.27,58.64,16.28,14.5
"10003",2018,555133,64.52,24.97,0.26,5.51,0.03,4.71,9.74,8.54,13.44,58.26,14.67,11
"10005",2018,219540,82.34,12.29,0.4,1.19,0.11,3.67,9.14,12.28,9.67,45.62,26.07,14.1
"11001",2018,684498,40.97,46.94,0.29,3.9,0.05,7.84,10.92,9.41,13.37,66.68,11.94,11.8
"12001",2018,263148,69.43,19.99,0.37,5.98,0.06,4.18,9.59,7.61,24.35,65.54,13.23,10.7
"12003",2018,27785,82.9,13.71,0.24,0.74,0.03,2.38,2.43,15.47,13.22,58.72,13.77,17.3
"12005",2018,182482,81.22,10.97,0.62,2.25,0.03,4.9,6.28,9.68,11.82,56.39,16.53,19.5
"12007",2018,26979,77.6,19.84,0.39,0.59,0,1.59,3.96,21.7,10.7,56.14,17.78,19.9
"12009",2018,576808,82.66,10.07,0.34,2.44,0.09,4.41,10,8.02,10.92,47.32,23.07,15.6
"12011",2018,1909151,61.15,28.47,0.27,3.6,0.07,6.44,29.05,11.16,11.89,56.45,15.92,11
"12013",2018,14444,80.3,12.55,1.09,0.81,0,5.26,5.79,21.94,12.27,55.65,18.42,22
"12015",2018,176954,90.19,5.5,0.26,1.25,0.06,2.73,7.03,9.71,7.88,32.83,39.02,21.9
"12017",2018,143087,92.71,2.92,0.31,1.75,0,2.3,5.5,11.93,8.46,36.48,35.89,21.4
"12019",2018,207291,80.05,10.28,0.1,2.93,0.05,6.59,9.67,8.89,12.79,57.36,14.92,13.6
"12021",2018,363922,88.11,6.97,0.28,1.24,0.01,3.4,27.5,13.59,9.95,44,30.85,11.4
"12023",2018,69105,77.05,17.74,0.32,0.9,0.09,3.9,5.96,13.31,12.56,55.12,17.98,19.5
"12027",2018,36399,83.69,12.14,0.24,0.53,0.13,3.27,31.19,27.33,12.74,55.06,21.32,14.1
"12029",2018,16437,86.63,8.3,0.23,0.1,0.13,4.61,3.94,20.67,9.52,47.25,22.7,24.5
"12031",2018,924229,60.28,29.63,0.23,4.66,0.07,5.13,9.32,10.45,12.8,60.97,13.36,13.5
"12033",2018,311522,68.13,21.94,0.48,3.17,0.13,6.14,5.55,9.16,15.44,58.31,16.2,15
"12035",2018,107139,82.63,10.57,0.16,2.52,0.01,4.1,10.11,7.98,9.82,42.73,29.48,16
"12037",2018,11736,80.74,13.76,0.2,0.45,0.54,4.3,5.44,19.72,9.71,50.03,21.43,21.8
"12039",2018,46017,41.51,55.76,0.16,0.61,0.03,1.93,10.12,20.66,11.67,55.31,16.55,20.1
"12041",2018,17615,91.42,6.3,0.18,0.22,0,1.88,5.67,14.07,16.97,53,19.97,21
"12043",2018,13363,79.53,13.93,3.98,0.4,0,2.16,20.88,24.4,10.93,48.08,25.91,20.4
"12045",2018,16055,77.99,18.75,0.37,0.54,0.17,2.18,4.73,15.09,10.88,51.33,19.9,18.6
"12047",2018,14269,60.61,34.5,0.58,0.15,0,4.15,9.33,23.86,13.11,55.39,16.48,22.6
"12049",2018,27228,81.4,7.75,0.17,0.78,0.08,9.83,43.46,24.23,14.5,61.71,15.45,10.1
"12051",2018,40127,80.12,11.52,1.93,0.81,0,5.63,52.88,34.27,14.66,63.41,13.18,12.7
"12053",2018,182696,89.4,5.09,0.31,1.27,0.01,3.92,12.87,12.6,10.25,45.48,27.54,19.1
"12055",2018,102101,79.75,9.19,0.24,1.48,0.01,9.33,19.59,15.26,9.18,41.85,34.8,20.4
"12057",2018,1378883,70.38,16.62,0.31,4,0.07,8.61,28.03,11.6,13.1,60.8,13.76,11.5
"12059",2018,19430,88.91,6.85,1.11,0.78,0.37,1.99,2.74,22.57,11.66,52.58,19.81,24
"12061",2018,150984,86.2,9.02,0.27,1.29,0.04,3.18,12.26,11.27,9.78,41.44,31.62,16.6
"12063",2018,48472,68.97,27.11,0.64,0.32,0.12,2.84,4.77,19.3,11.79,54.33,18.53,19.6
"12065",2018,14105,62.56,34.51,0.55,0.21,0,2.17,4.01,17.93,8.96,47.52,21.99,16.4
"12067",2018,8744,79.09,16.09,0.15,0,2.14,2.53,14.44,23.87,11.92,59.93,13.46,17.2
"12069",2018,335362,83,10.52,0.42,1.96,0.06,4.04,14.93,10.69,10.22,47.72,26.29,16.4
"12071",2018,718679,84.76,8.6,0.19,1.58,0.06,4.81,20.75,12,10.25,46.38,27.55,13.6
"12073",2018,288102,61.73,31.05,0.2,3.51,0.03,3.48,6.27,6.36,25.42,66.15,12.39,11.4
"12075",2018,39961,87.61,8.67,0.3,0.63,0,2.8,8.18,15.73,10.6,47.85,23.53,19.9
"12077",2018,8365,80.69,15.03,1.08,0.24,0,2.96,5.79,18.63,14.58,55.88,15.6,24.5
"12079",2018,18474,57.65,38.75,0.38,1.05,0.01,2.16,5.23,19.31,11.48,52.77,19.71,19.1
"12081",2018,373853,85.52,8.65,0.26,2.07,0.07,3.43,16.19,10.77,10.17,46.49,26.46,14.1
"12083",2018,348371,81.86,12.6,0.28,1.54,0.08,3.65,12.74,12.66,10.15,46.05,28.38,18.1
"12085",2018,157581,87.82,5.76,0.52,1.35,0.08,4.45,13.39,9.45,9.56,41.47,30.09,15.2
"12086",2018,2715516,75.19,17.75,0.17,1.59,0.03,5.27,67.97,18.51,12.25,57.52,15.59,10.1
"12087",2018,76325,88.66,7.07,0.15,1.28,0.14,2.69,23.85,8.69,9.22,46.61,21.31,11.1
"12089",2018,80578,90.67,6.06,0.34,1.02,0,1.91,4.04,8.63,10.57,49.96,20.89,16
"12091",2018,200737,78.44,9.8,0.51,3.02,0.17,8.07,9.03,8.17,12.74,59.3,15.44,15.2
"12093",2018,40572,86.6,8.7,0.82,0.94,0.21,2.73,25.18,24.97,12.51,55.18,19.21,15.2
"12095",2018,1321194,63.89,20.98,0.22,5.16,0.08,9.68,30.91,11.51,14.72,64.27,11.37,10.9
"12097",2018,338619,72.87,11.51,0.45,2.7,0.11,12.36,52.98,13.24,13.96,63.08,12.75,14.4
"12099",2018,1446277,74.02,18.56,0.17,2.69,0.04,4.52,21.85,11.8,11.17,50.47,23.29,12.3
"12101",2018,510593,87.62,5.57,0.35,2.52,0.07,3.87,14.55,10.95,10.76,50.56,22.48,16.2
"12103",2018,957875,81.71,10.28,0.28,3.33,0.1,4.31,9.43,8.89,9.87,46.36,23.85,15.3
"12105",2018,668671,77.79,15.21,0.33,1.7,0.05,4.93,21.53,15.18,12.42,55.43,19.97,15.4
"12107",2018,72766,79.94,16.09,0.29,0.57,0.01,3.09,9.88,19.07,10.85,49.96,22.36,18
"12109",2018,235503,88.63,5.41,0.36,2.78,0.07,2.75,6.69,5.41,11.43,51.99,19.21,11.3
"12111",2018,305591,73.22,20.07,0.35,1.89,0.09,4.39,18.54,13.88,11.21,50.19,23.27,15.7
"12113",2018,170442,85.58,6.07,0.53,1.89,0.26,5.67,5.4,8.44,12.28,56.93,15.37,15.9
"12115",2018,412144,91.23,4.52,0.17,1.68,0.03,2.37,8.97,7.18,8.57,37.42,35.39,15.5
"12117",2018,455086,77.23,11.66,0.21,4.39,0.07,6.44,20.69,5.71,12.61,57.84,14.82,10.3
"12119",2018,120999,88.8,7.46,0.31,0.9,0.04,2.5,5.65,8.43,4.38,22.46,55.6,19.6
"12121",2018,43924,82.84,13.18,0.15,0.13,0.07,3.62,9.02,18.53,11.15,53.24,20.12,19.5
"12123",2018,22098,74.65,22.07,0.34,0.36,0.15,2.42,4.24,22.55,10.86,54.3,19.11,22.7
"12125",2018,15239,73.69,21.88,0.73,0.56,0.03,3.12,5.51,23.09,10.74,57.28,14.51,15.4
"12127",2018,527634,82.39,10.8,0.4,1.77,0.03,4.6,13.38,10.02,11.57,48.08,23.79,17
"12129",2018,31877,82.2,14.87,0.12,0.62,0,2.18,3.65,12.07,10.5,56.44,13.9,16.2
"12131",2018,65858,86.68,4.69,0.61,0.98,0.14,6.9,6.12,11.52,9.82,51.33,19.41,16.6
"12133",2018,24566,80.51,15.48,1.25,0.61,0.46,1.7,3.61,18.77,11.82,55.1,17.35,19.6
"13001",2018,18454,76.04,18.22,0.39,0.75,0,4.59,9.77,25.55,12.64,56.8,16.54,19.1
"13003",2018,8265,72.2,17.96,0.73,0,0,9.12,24.57,30.88,14.06,63.13,12.74,15.1
"13005",2018,11228,80.81,15.27,0,0.27,0.22,3.44,8.37,18.47,12.02,60.84,15.14,19.4
"13007",2018,3189,56.76,38.76,0.22,2.98,0.63,0.66,4.2,21.73,12.76,48.23,23.14,22.1
"13009",2018,45286,53.82,42.09,0.31,1.52,0,2.26,2.2,15.59,22,60.69,14.96,15.8
"13011",2018,18510,92.98,2.71,0.36,1.24,0,2.7,6.68,22.91,12.32,55.19,16.67,16.3
"13013",2018,76887,79.56,11.5,0.17,3.66,0.01,5.1,10.42,16.95,12.34,63.68,11.95,13
"13015",2018,103620,83.99,10.72,0.25,1,0,4.04,8.33,16.97,13,59.45,13.37,14.2
"13017",2018,17154,60.48,36.64,0,0.1,0.05,2.72,6.07,17.34,12.53,57.21,16.21,16.1
"13019",2018,19025,84.45,11.95,0.48,0.18,0,2.94,4.86,21.95,11.57,56.11,17.18,19.8
"13021",2018,153490,40.95,54.12,0.18,1.97,0.04,2.75,3.21,14.26,14.29,60.13,14.83,15.6
"13023",2018,12775,69.69,28.1,0.07,0.22,0,1.92,2.82,12.4,20.88,58.32,16.81,16.8
"13025",2018,18561,93.74,3.53,0.19,0.99,0.02,1.54,2.11,20.03,12.81,56.04,15.37,21.6
"13027",2018,15622,61.57,34.3,0,0.82,0.04,3.27,5.74,17.23,11.34,52.32,19.07,17.4
"13029",2018,35885,77.06,14.76,0.45,1.46,0.07,6.2,6.84,8.06,12.81,66.48,10.18,12.1
"13031",2018,74782,65.56,28.18,0.35,1.41,0.25,4.25,3.87,13.13,27.72,68.63,10.93,13.3
"13033",2018,22550,48.49,48.59,0.02,0.3,0,2.59,3.12,20.8,12.99,58.35,14.63,14.4
"13035",2018,23750,68.59,28.88,0.04,0.44,0.25,1.8,3.16,20.8,12.53,57.95,15.07,15.8
"13037",2018,6428,33.91,60.97,0,0.53,0,4.59,4.65,25.65,11.71,59.4,14.53,16.7
"13039",2018,52714,72.94,18.71,0.69,2.12,0.12,5.42,6.58,8.21,16.49,64.44,12.21,12.1
"13043",2018,10827,67.93,23.76,0.64,2.28,0,5.39,11.56,23.42,12.76,58.1,17.04,18.1
"13045",2018,116022,75.23,18.96,0.84,0.75,0.09,4.12,6.76,16.3,17.4,62.9,13.06,14.7
"13047",2018,66299,92.49,2.35,0.33,1.44,0.04,3.36,2.93,12.56,12.44,56.67,16.77,14.7
"13049",2018,12983,66.89,25.86,1.89,0.82,0.12,4.41,8.5,26.74,14.19,56.18,14.84,20.2
"13051",2018,287049,52.68,39.76,0.27,2.57,0.13,4.58,6.27,10.39,14.67,61.95,14.42,14
"13053",2018,10767,69.75,21.02,0.34,3.63,0.33,4.93,15.35,7.18,34.81,86.28,3.8,10.9
"13055",2018,24817,86.26,10.1,0.12,0.52,0,3,4.96,26.92,12.35,56.32,16.93,18
"13057",2018,241910,86.42,6.81,0.36,1.87,0.05,4.49,10.32,8.62,12.45,59.56,12.86,9.9
"13059",2018,124602,62.87,27.57,0.13,4.05,0.07,5.3,10.65,12.88,29.31,71.99,10.28,11.1
"13061",2018,3001,30.06,67.84,0,1.37,0,0.73,0,20.23,10.03,49.88,22.69,20.7
"13063",2018,278666,17.08,69.17,0.2,5.23,0.05,8.26,13.17,15.25,14.67,67.1,8.74,10.7
"13065",2018,6743,65.83,27.61,0.06,0.43,0,6.07,5.12,29.17,10.46,59.19,15.17,15.3
"13067",2018,745057,59.32,27.36,0.23,5.25,0.06,7.76,12.83,8.22,13.26,62.16,11.42,8.5
"13069",2018,42961,67.95,28.06,0.18,0.76,0,3.04,11.47,22.61,14.69,61.61,13.33,18.9
"13071",2018,45606,64.46,23,0.54,0.84,0.02,11.13,18.99,26.17,13.29,61,14.7,14.3
"13073",2018,147295,74.34,16.68,0.3,4.07,0,4.61,6.44,7.38,12.82,61.73,12.7,11.5
"13075",2018,17184,69.02,27.48,0.26,0.63,0,2.6,5.75,20.06,13.02,58.93,15.51,18.1
"13077",2018,140516,76.74,17.6,0.22,1.92,0.02,3.5,6.8,11.23,12.81,59.2,13.15,10.7
"13079",2018,12344,74.38,24.13,0,0.2,0,1.3,1.3,16.48,11.27,51.39,17.71,17.3
"13081",2018,22846,52.98,43.66,0,0.96,0.13,2.27,3.28,19.88,13.8,56.54,17.57,17.9
"13083",2018,16227,94.95,0.63,0,1.65,0.15,2.62,2.22,20.87,16.04,54.59,18.11,17.3
"13085",2018,23861,96.3,0.96,0.05,0.62,0,2.06,4.37,13.99,11.72,52.32,19.53,14.8
"13087",2018,26833,52.4,41.61,0.07,0.34,0,5.59,5.88,18.39,13.28,58.26,15.73,17.1
"13089",2018,743187,34.52,53.97,0.76,6.1,0.04,4.62,8.58,11.03,12.34,63.46,11.51,10.3
"13091",2018,20919,67.41,28.05,0.01,0.38,0,4.15,3.46,16.76,12.04,54.91,16.92,18.9
"13093",2018,13905,45.14,49.08,0.06,0.11,0,5.62,6.89,24.84,12.85,52.35,18.39,21.2
"13095",2018,91049,26.97,69.03,0.21,0.93,0.04,2.82,2.73,17.49,16.18,61.44,14.63,15.6
"13097",2018,141840,47.42,46.17,0.12,1.59,0,4.71,9.43,12.03,14.2,62.31,10.99,11.7
"13099",2018,10348,45.76,51.36,0.09,0.55,0,2.24,2.21,19.88,12.69,54.76,18.63,14.6
"13101",2018,3994,73.76,3.58,2.05,0,0,20.61,24.64,28.5,12.04,57.26,16.17,14.9
"13103",2018,58689,81.95,13.55,0.13,0.94,0.04,3.39,4.23,12,13.16,62.76,11.11,12.6
"13105",2018,19212,68.11,30.65,0,0.22,0,1.02,5.6,22.56,11.07,52.78,19.73,20.2
"13107",2018,22499,61.94,34.21,0.05,0.28,0,3.52,4.46,20.8,13.19,59.54,15.5,18.8
"13109",2018,10727,58.65,30.41,0.01,0.85,0,10.09,11.71,25.69,10.09,59.08,15.96,16.7
"13111",2018,24925,96.93,0.32,0.35,0.66,0.11,1.62,2.27,13.3,9.44,41.96,27.91,24.5
"13113",2018,111369,67.83,21.83,0.25,4.52,0.11,5.46,7.17,5.2,14.14,52.11,17.14,9.6
"13115",2018,96824,78.22,14.32,0.18,1.59,0,5.69,10.76,19.02,14.44,58.38,16.15,15.3
"13117",2018,219880,81.35,3.32,0.19,11.85,0.04,3.25,9.49,7.16,12.26,61.45,11.38,7.2
"13119",2018,22514,85.89,9.55,0.07,0.88,0,3.61,4.46,19.99,13.9,54.3,19.39,19.5
"13121",2018,1021902,44.88,44.14,0.38,6.87,0.03,3.71,7.27,7.93,14.09,63.94,11.1,10.1
"13123",2018,29922,90.64,0.45,1.75,0.47,0.01,6.67,11.46,18.08,11.18,47.22,23.36,20.1
"13125",2018,3009,88.43,9.14,0.5,0,0.07,1.86,1.63,22.65,13.63,52.74,17.05,13.7
"13127",2018,83974,67.88,26.15,0.43,1.28,0.07,4.2,6.64,12.08,11.98,54.38,18.81,15.7
"13129",2018,56790,89.2,3.97,0.82,1.12,0.02,4.86,15.61,22.31,13,59.06,14.14,18.7
"13131",2018,24926,66.31,28.74,0.53,0.57,0.37,3.49,11.13,19.72,11.32,56.14,17.16,20.8
"13133",2018,16976,58.46,35.51,0,1.01,0.02,5.01,6,16.84,9.12,45.6,27.77,15
"13135",2018,902298,49.67,27.24,0.39,11.4,0.03,11.28,20.9,12.33,13.99,64.65,9.25,6.9
"13137",2018,44289,86.61,3.07,0.1,2.05,0.56,7.61,14.45,21.82,14.42,56.58,18.21,16.5
"13139",2018,195961,84.93,7.42,0.24,1.71,0.02,5.68,28.14,21.62,13.59,60.91,14.17,11
"13141",2018,8535,24.53,72.38,0,0.87,0.16,2.05,1.92,28.5,9.95,48.05,21.61,16
"13143",2018,28956,92.39,4.65,0.31,0.76,0,1.89,1.57,19.28,11.94,56.4,15.62,18.3
"13145",2018,33590,79.14,16.13,0.12,1.25,0.01,3.35,3.44,9.23,12.7,52.34,17.45,18.2
"13147",2018,25631,77.34,18.45,0.04,0.97,0.03,3.17,3.71,19.57,10.77,51.48,21.29,20.2
"13149",2018,11677,86.88,9.29,0.02,0.5,0.17,3.14,2.67,20.75,12.44,55.01,16.15,19.4
"13151",2018,221307,49.27,42.39,0.07,3.35,0,4.92,6.66,9.56,14.73,61.8,10.98,10.4
"13153",2018,151682,61.27,30.48,0.41,2.9,0.01,4.93,6.58,9.13,13.39,62.6,12.19,13.2
"13155",2018,9268,68.17,29.77,0.14,0.39,0,1.53,1.46,18.4,14.72,57.5,18.64,20.5
"13157",2018,65755,87.43,6.68,0.12,1.6,0.01,4.16,7.38,16.31,11.52,59.59,14.41,13.6
"13159",2018,13784,75.3,20.9,0.06,0.26,0,3.48,3.91,21.39,11.91,54.77,16.86,17.6
"13161",2018,14991,75.99,16.44,0,0.26,0,7.3,11.7,22.31,12.43,60.87,15.32,16.6
"13163",2018,15772,43.28,53.99,0.13,0.11,0,2.49,3.65,24.92,12.71,56.04,17.41,15.4
"13165",2018,8827,60.76,33.48,1.44,1.23,0,3.09,8.46,20.7,13.9,52.35,16.81,14.4
"13167",2018,9730,64.55,33.46,0,0.2,0,1.79,2.35,22.76,14.48,55.86,17.7,18
"13169",2018,28548,72.82,24.81,0.2,0.75,0,1.43,1.56,12.65,12.36,55.79,16.63,14.8
"13171",2018,18513,65.82,29.13,0.1,0.8,0,4.14,2.37,13.28,18.91,58.28,16.39,14.3
"13173",2018,10366,73.98,24.18,0.27,0.31,0,1.25,5.54,20.62,12.62,62.77,12.72,17.9
"13175",2018,47418,59.09,37.21,0.09,1.13,0.01,2.46,2.62,14.86,12.71,57.36,16.84,13.4
"13177",2018,29348,74.06,20.29,0.1,2.58,0.13,2.83,2.86,9.44,12.38,62.05,11.92,10.4
"13179",2018,62108,46.5,41.06,0.46,2.13,0.52,9.33,12.63,9.13,17.91,72.92,8.35,13.6
"13181",2018,7799,66.89,31.57,0.05,0.19,0.03,1.27,1.65,17.59,10.98,48.31,22.58,18.4
"13183",2018,18156,64.73,23.68,0.28,1.11,0.52,9.68,11.25,14.85,13.53,68.05,8.82,17.2
"13185",2018,114582,57.83,36.41,0.29,1.84,0.08,3.55,5.54,14.87,21.04,67.52,11.52,11.8
"13187",2018,31951,93.83,1.89,0.64,0.3,0.11,3.23,4.79,16.31,22.59,58.25,16.7,15.8
"13189",2018,21498,54.64,40.43,0,0.45,0.91,3.57,2.96,17.83,12.59,57.39,16.73,13.9
"13191",2018,14120,62.55,34.28,0.11,1.66,0.14,1.25,0.98,13.7,9.92,43.94,24.45,21.9
"13193",2018,13480,34.9,60.62,0.2,0.47,0.01,3.81,4.22,27.25,13.32,56.07,15.98,17.1
"13195",2018,28900,84.72,8.77,0.28,1.2,0,5.03,5.17,16.74,12.26,55.46,15.78,18.1
"13197",2018,8484,62.33,30.36,0.17,1.05,0.42,5.67,7.11,23.05,12.12,49.73,20.32,14.6
"13199",2018,21113,57.13,38.69,0.14,0.63,0,3.41,2.13,20.86,12.16,52.57,19.33,21.2
"13201",2018,5836,68.35,30.5,0.77,0,0,0.38,0.58,17.74,9.51,52.21,21.32,13
"13205",2018,22432,49.51,46.63,0.21,0.45,0.04,3.16,4.53,25.3,12.34,58.27,15.68,17.6
"13207",2018,27010,73.41,23.33,0.19,0.93,0,2.13,2.34,15,12.28,52.85,17.53,14.3
"13209",2018,9036,68.13,26.27,0.22,0.35,0,5.02,6.52,18.31,16.45,57.38,16.05,18.1
