RegionType,State,Name,FIPSCode,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
County,TX,Randall County,48381,,1.6,1.5,1.3,1.3,1.2,1.3,1.1,0.9,1.1,1.1,1.4,0.9,1.1,0.9,1.1,1,1,0.8,0.7,0.6,0.3,0.5,0.5,0.6,0.8,0.8,0.5,0.7,0.6,0.7,0.6,0.8,0.8,0.9,1,1,1.1,1,0.8,0.6,0.7,0.8,1.2,1.2,1.1,1.1,1,1,0.7,0.7,0.7,0.8,0.8,0.6,0.7,0.6,0.6,0.7,0.9
County,TX,Smith County,48423,,1.3,1.3,1.4,1.9,1.8,1.9,2,1.4,1.7,1.8,2.1,2.1,1.9,1.7,1.3,1.1,1.4,1.3,1.3,1.3,1.3,1.4,1.3,1.3,1.2,1,1.2,1.2,1.5,1.7,1.7,1.6,1.5,1.5,1.2,1.3,1.4,1.1,1.2,1.1,0.9,1.1,1.3,1.3,1.1,1.1,1.4,1.6,1.5,1.3,1,0.9,1.2,1.1,1.3,1.6,1.3,1.4,1.3
County,TX,Tarrant County,48439,,2.3,2.2,2.1,2.1,2,2.1,2.1,2.1,2.1,2.1,2.2,2.1,1.9,1.8,1.7,1.7,1.7,1.8,1.7,1.6,1.5,1.5,1.4,1.5,1.6,1.4,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.9,1,1.1,1.1,1,0.8,0.9,0.8,0.9,0.9,0.9,0.9,1,0.9
County,TX,Travis County,48453,,1.2,1.2,1,1,0.9,0.9,1,1,1,1,1,1.1,1,0.9,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.5,0.6,0.6,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5
County,TX,Webb County,48479,,2.5,1.7,1.9,2.1,2.2,2.5,2,1.8,1.8,1.8,1.9,1.7,1.7,1.8,1.4,1.5,1.8,1.9,1.9,2,2.1,2.5,2.5,2.4,2.4,2.5,2.4,2.2,1.8,2.2,1.9,2.8,2.9,2.7,2,2.5,2.5,2.1,1.7,1.7,1.9,1.9,2,2.6,2.6,2.1,2.3,3,3,2.7,2.2,2.1,2.5,2.3,2,2.1,1.8,2.8,2.4
County,TX,Williamson County,48491,,1.1,1.1,1,0.8,0.9,1.1,1.1,0.9,1,1,1,0.9,0.9,0.8,0.8,0.8,0.9,0.9,0.7,0.6,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.6,0.7,0.7,0.7,0.5,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,0.6,0.5,0.4,0.5,0.5,0.5,0.6
County,UT,Davis County,49011,,1.2,1.3,1.1,0.9,0.9,0.9,0.8,0.8,1,0.8,1,1,1.1,1.1,1,0.9,0.9,0.7,0.9,0.8,0.8,0.7,0.7,0.6,0.7,0.7,0.6,0.6,0.7,0.5,0.7,0.8,0.7,0.6,0.7,0.7,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.6,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5
County,UT,Salt Lake County,49035,,1.8,1.7,1.5,1.5,1.4,1.4,1.4,1.3,1.3,1.3,1.3,1.3,1.3,1.2,1.3,1.2,1.2,1.1,1,0.9,0.9,1,0.9,0.9,1.1,0.9,0.9,0.8,0.9,1,0.9,0.8,0.9,0.7,0.7,0.7,0.7,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4
County,UT,Utah County,49049,,1.4,1.3,1.1,1.1,1.2,1.1,1.1,1,1.1,1.2,1.1,1.2,1.1,0.9,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.7,0.7,0.8,0.7,0.8,0.7,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.6,0.6,0.6,0.5,0.4,0.4,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5
County,UT,Washington County,49053,,1.7,1.4,1.1,1.1,1.1,1.1,1.1,1.1,1,1,1.2,1.2,1,1.3,1,0.9,1,1.1,0.8,0.8,0.6,0.6,0.7,0.9,0.7,0.6,0.6,0.6,0.4,0.3,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.9,0.8,0.6,0.6,0.6,0.5,0.8,0.5,0.3,0.4,0.3,0.4,0.4,0.2,0.1,0.3,0.2,0.3,0.5,0.2,0.4,0.4
County,UT,Weber County,49057,,1.6,1.7,1.8,1.7,1.7,1.8,2.1,2.2,2.1,1.7,1.8,1.9,1.8,1.7,1.5,1.4,1.2,1.5,1.5,1.3,1.3,1.4,1.3,1.6,1.4,1.1,0.9,0.8,0.9,0.9,0.9,0.8,1.1,1.2,1.2,1.3,1.3,1.2,1,0.9,0.9,0.8,0.8,0.9,0.8,0.8,0.6,0.7,0.8,0.8,0.9,0.9,1,0.9,0.8,1,0.8,0.8,0.8
County,VT,Chittenden County,50007,,1,0.7,0.7,0.5,0.7,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.8,1,0.7,0.7,0.7,0.7,0.6,0.5,0.5,0.4,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.5,0.5,0.6,0.6,0.6,0.7,0.7,0.5,0.5,0.5,0.4,0.5,0.4,0.6,0.7,0.8,0.7,0.7,0.6,0.7,0.6,0.6,0.5,0.4,0.5,0.5
County,VA,Arlington County,51013,,0.6,0.4,0.4,0.4,0.3,0.5,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.6,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.5,0.5,0.4,0.5,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.6,0.4,0.3,0.3,0.3,0.2,0.2,0.2
County,VA,Chesterfield County,51041,,2.2,2.1,2,2.3,2.1,2,1.9,1.9,1.8,1.8,1.9,1.8,1.7,1.7,1.4,1.4,1.4,1.5,1.4,1.2,1.3,1.2,1.3,1.4,1.4,1.3,1.1,1,0.9,1.1,1.2,1,1.3,1,1,1.3,1.4,1.2,1.1,1.1,1.1,0.9,1,0.9,0.7,0.8,1,0.9,0.8,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.7,0.9,1
County,VA,Fairfax County,51059,,0.9,0.9,0.9,0.8,0.8,0.8,0.9,0.8,0.7,0.8,0.8,0.8,0.7,0.8,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
County,VA,Hanover County,51085,,1.2,1.3,1.2,1.3,1.5,1.2,0.9,0.6,1.1,1.3,1.2,1,1.1,1.2,0.9,1.1,1.1,1.3,1.5,1.5,1.4,1.4,1,0.8,0.9,0.8,0.8,0.8,0.4,0.3,0.5,0.9,0.7,0.9,0.5,0.6,0.3,0.3,0.3,0.4,0.2,0.2,0.1,0.1,0.3,0.4,0.5,0.6,0.7,0.8,0.5,0.5,0.5,0.5,0.6,0.8,0.8,1,1.2
County,VA,Henrico County,51087,,2.1,1.8,1.8,1.8,1.7,1.5,1.3,1.2,1.2,1.4,1.3,1.4,1.5,1.4,1.5,1.4,1.6,1.4,1.4,1.4,1.4,1.3,1.4,1.3,1.4,1.3,0.9,0.7,0.8,0.7,0.7,0.8,0.9,0.8,1.1,1.1,1.2,1,0.8,0.8,1,0.9,1,1.2,1,0.9,0.8,1.2,0.9,0.6,0.6,0.5,0.4,0.4,0.4,0.5,0.6,0.7,0.6
County,VA,Loudoun County,51107,,1.1,1.1,1,0.9,0.9,0.9,1,1,0.9,0.8,0.9,0.8,0.7,0.7,0.7,0.8,0.7,0.7,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.5,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.5,0.4,0.4,0.5,0.5,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3
County,VA,Prince William County,51153,,1.5,1.6,1.5,1.5,1.4,1.5,1.7,1.6,1.5,1.5,1.5,1.8,1.8,1.6,1.5,1.4,1.4,1.4,1.4,1.2,1.2,1.3,1.1,1.1,1,0.8,0.7,0.9,0.7,0.9,0.9,0.9,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.9,1.1,1.1,1,0.9,0.7,0.8,0.7,0.7,0.8,0.8,0.8,0.7
County,VA,Spotsylvania County,51177,,2,2,2.2,2,1.9,1.9,2.1,2.2,1.9,2,2.4,2.4,2.6,2,1.9,2.1,1.9,1.4,1.7,1.8,2,1.9,1.6,1.9,1.9,1.6,1.5,1.6,1.1,1.2,1.3,1.2,1,1.1,1,1.4,1.2,1.4,1.4,1.5,1.5,1.4,1.3,1.4,1.6,1.2,1.3,1.3,1.3,1.2,1.1,1.1,0.9,1.3,1.5,1.4,1.4,1.3,1.4
County,VA,Stafford County,51179,,2.5,2,2,2,1.7,1.7,1.8,1.4,1.7,1.5,1.5,1.7,1.9,1.9,1.9,1.5,1.3,1.6,1.5,1.3,1.1,1.3,1.1,1.3,1.5,1.2,1.2,0.9,1.1,1.1,1,0.9,1,1.1,1.3,1.4,1.4,1.4,1.2,1,1,1,1.2,1,1,0.8,0.8,0.6,0.6,0.6,0.4,0.3,0.3,0.3,0.5,0.6,0.4,0.5,0.4
County,VA,Alexandria city,51510,,0.4,0.4,0.3,0.4,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.3,0.4,0.4,0.4,0.4,0.5,0.2,0.3,0.3,0.4,0.3,0.4,0.2,0.3,0.3,0.3,0.4,0.3,0.4,0.3,0.4,0.5,0.3,0.4,0.5,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.5
County,VA,Chesapeake city,51550,,2.3,2.4,2.4,2.5,2.3,2,2.1,1.9,1.7,1.9,2,1.8,1.9,1.7,1.5,1.4,1.7,2,1.8,1.9,1.7,1.3,1.7,1.7,1.7,1.7,1.6,1.8,1.8,1.7,1.8,1.7,1.7,1.6,1.6,1.7,1.9,1.7,1.8,1.6,1.5,1.4,1.2,1.2,1.2,1.1,1.3,1.4,1.4,1.5,1.3,1.3,1.5,1.6,1.2,1.1,1,1.1,0.9
County,VA,Hampton city,51650,,3,2.6,2.8,2.6,2.8,2.7,2.6,2.3,2.7,2.3,2.3,2.2,2.1,2.3,2.5,2.3,2.2,2.3,2.2,2,2.5,2.9,2.4,2.3,2.4,2.4,2.5,2.5,2.5,2.4,2.1,2.1,2.3,2,1.8,2,2,2.1,2.2,2.5,2.4,2.1,2.3,2,1.8,2.5,2.5,2.1,2.1,2.2,1.8,1.7,1.7,1.5,1.7,2.2,2,2,2
County,VA,Newport News city,51700,,2.5,2.2,2.2,2.4,2.1,2.2,2.2,2.2,2.5,2.5,3,3,2.5,2.3,2.2,1.9,1.9,2,1.8,1.8,2.2,2.1,2.3,2.6,2.5,2.2,1.8,1.7,2.1,2.4,2.1,2,2,1.8,2.2,2.2,2.3,2,2,1.9,1.9,2,1.9,1.8,2.1,2.5,2.3,2.4,2.1,1.8,1.2,1.5,1.7,1.8,1.7,1.8,1.8,2.3,2
County,VA,Norfolk city,51710,,3.5,3.3,3.2,3.1,2.8,3,2.8,2.8,2.9,2.7,3,3.3,3.5,2.6,2.8,2.9,2.9,2.8,2.6,2.6,2.8,2.8,2.6,2.5,2.6,2.2,2.1,2,1.8,1.7,2.1,2,2.1,2,2.3,2.3,2.4,2.1,2.1,1.9,1.9,1.8,1.3,1.7,1.9,1.9,1.7,2,1.4,1.4,1.4,1.2,1.5,1.5,1.6,1.6,1.8,1.7,1.7
County,VA,Richmond city,51760,,2.2,2.5,2.5,2.4,2.1,2.1,1.9,2.2,1.9,1.8,2,2,1.8,1.7,1.8,1.6,1.5,1.3,1.4,1.1,1.5,1.4,1.5,1.8,1.6,1.9,1.9,1.5,1.3,1.8,1.6,1.1,1.4,1.1,1.2,1.4,1.6,1.5,1.7,1.7,1.6,1.3,1,1,0.5,1.1,1.2,1.2,1.1,0.7,0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.9,0.9
County,VA,Virginia Beach city,51810,,2,1.9,2,1.9,1.8,1.7,1.6,1.5,1.5,1.6,1.6,1.5,1.6,1.6,1.5,1.4,1.3,1.2,1.2,1.3,1.3,1.4,1.3,1.3,1.5,1.4,1.2,1.3,1.2,1.1,1.2,1.2,1.2,1.1,1.1,1.3,1.3,1.3,1.2,1.3,1.1,1.1,1.1,1.2,1.2,1.3,1.5,1.4,1.2,1.1,0.9,1,1,0.9,0.9,0.9,1.1,1.1,1.2
County,WA,Benton County,53005,,1.9,1.9,1.5,1.5,1.2,1.7,1.5,1.6,1.4,1.5,1.6,1.7,1.4,1.2,1.3,1.1,1.2,1.1,0.9,0.9,1.1,0.8,0.8,0.8,1.1,0.9,1,0.8,0.8,0.9,0.9,0.7,0.7,1,0.9,1,0.9,1,1,0.7,0.9,0.7,0.6,0.7,0.7,0.8,0.5,0.5,0.7,0.7,0.7,0.5,0.7,0.9,0.7,0.8,0.9,0.8,0.7
County,WA,Clark County,53011,,2,2,1.9,2,1.9,1.8,1.8,1.8,1.7,1.7,1.6,1.5,1.4,1.5,1.3,1.3,1.1,1.1,1.1,1.1,1,1,1.1,1,1,1,1,1,1.1,0.9,0.9,0.8,0.7,0.6,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.4,0.4,0.5,0.6,0.5,0.4,0.4,0.4,0.5,0.4
County,WA,King County,53033,,1.9,1.8,1.7,1.6,1.7,1.6,1.6,1.5,1.4,1.4,1.4,1.3,1.2,1.2,1.1,1.1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.8,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
County,WA,Kitsap County,53035,,2.3,2,1.8,1.7,1.6,1.6,1.7,1.9,1.6,1.5,1.6,1.6,1.8,1.6,1.6,1.6,1.6,1.6,1.7,1.6,1.6,1.5,1.3,1.1,1.3,1.1,1,0.9,0.9,0.9,0.9,0.8,1,0.9,0.9,0.9,0.9,1,0.7,0.7,0.7,0.7,0.9,0.8,0.6,0.6,0.6,0.5,0.5,0.6,0.5,0.7,0.7,0.5,0.4,0.3,0.2,0.3,0.4
County,WA,Pierce County,53053,,3.9,3.7,3.4,3.3,3.2,3.1,3,3,2.8,2.9,2.8,2.7,2.7,2.5,2.4,2.3,2.2,2.1,2.1,1.9,2.1,2,1.9,1.8,2.1,1.8,1.6,1.6,1.5,1.5,1.6,1.5,1.5,1.6,1.4,1.3,1.2,1.1,1,1.1,1.1,1.1,1,0.9,0.7,0.8,0.7,0.8,0.7,0.6,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7
County,WA,Snohomish County,53061,,2.2,2.1,1.9,2,1.9,2,2,2,1.9,1.8,1.7,1.7,1.6,1.5,1.5,1.4,1.4,1.4,1.5,1.5,1.4,1.3,1.2,1.3,1.3,1.2,1,1.1,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4
County,WA,Spokane County,53063,,2.1,1.9,1.9,1.8,1.7,1.8,1.6,1.6,1.8,1.6,1.8,1.7,1.7,1.5,1.5,1.4,1.4,1.4,1.5,1.4,1.4,1.5,1.5,1.6,1.6,1.4,1.1,1,1.1,1.1,1,1.2,1.3,1.3,1.3,1.2,1.2,1,0.9,0.9,1,1,0.9,1.1,1,0.8,0.9,0.7,0.8,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.6
County,WA,Thurston County,53067,,2.9,2.6,2.6,2.4,2.6,2.7,2.8,2.9,2.7,2.6,2.4,2.2,2.3,2,1.9,2,2.1,2,1.9,1.9,1.8,1.9,1.6,1.6,1.9,1.6,1.5,1.2,1.2,1.1,1.3,1.2,1.4,1.2,1.3,1.1,0.9,0.9,0.8,0.7,0.8,0.7,0.6,0.6,0.7,0.7,0.9,0.8,0.7,0.7,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.7
County,WA,Whatcom County,53073,,1.8,1.9,1.9,1.9,1.9,1.7,1.7,1.8,1.6,1.4,1.3,1.1,1,1,1,1.2,1.2,1.2,1.1,0.9,0.8,0.8,0.7,0.8,0.7,0.7,0.6,0.3,0.5,0.6,0.7,0.6,0.9,0.7,0.6,0.7,0.6,0.5,0.3,0.5,0.6,0.6,0.6,0.6,0.4,0.6,0.5,0.5,0.5,0.5,0.4,0.3,0.4,0.2,0.3,0.2,0.3,0.1,0.1
County,WA,Yakima County,53077,,1.8,1.4,1.4,1.7,1.7,1.7,1.7,1.6,1.4,1.7,1.7,1.7,1.5,1.2,1.1,1,1,1.2,1.3,1.4,1,1,1.1,1.1,1.4,1.2,1,1,1.2,1,1.1,1,1,1.3,1.1,1.1,1.1,1.4,1.1,0.9,0.7,0.7,0.5,0.6,0.8,0.8,0.7,0.7,0.6,0.7,0.6,0.9,0.9,0.9,0.7,0.7,0.5,0.4,0.5
County,WV,Berkeley County,54003,,2.8,2.3,2.3,2.4,2.8,2.3,2.1,2.2,2.4,2.5,2.7,2.4,2.2,2.4,2.4,2.5,2.4,2.3,2.2,2,2,2.1,2.2,2.1,2.2,1.6,1.7,1.5,1.7,1.8,1.8,1.8,1.9,2.7,2.2,2.4,2.1,2,1.6,1.7,1.6,1.8,1,1.8,1.8,2,1.9,2.2,2,1.8,1.5,1.4,1.4,1.7,1.7,1.8,1.8,1.9,1.9
County,WV,Kanawha County,54039,,0.7,1.1,1.2,1,1,1.2,1,1.2,1.4,1.4,1.4,1.4,1.3,1.1,1.3,1.3,1.2,1.3,1.1,1.4,1,1.1,1,1.2,1.5,1.1,1.1,1.2,1.6,1.6,1.3,1.4,1.6,1.4,1.5,1.4,1.3,1.4,1.4,1.4,1.3,1.1,1.4,1.7,2.1,1.8,1.9,1.6,1.8,1.4,1.7,1.7,1.4,1.4,1.7,1.9,1.5,1.7,1.4
County,WI,Brown County,55009,,1.1,1.1,1,1.2,1.3,1.2,1.4,1.4,1.4,1.5,1.4,1.1,1.1,1.2,1.2,1.2,1.1,0.9,1,0.9,0.9,1,0.8,0.8,0.9,0.9,0.9,0.7,0.8,0.8,0.8,0.6,0.6,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.7,0.6,0.6,0.5,0.7,0.8,0.7,0.5,0.5,0.4,0.5
County,WI,Dane County,55025,,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.8,0.7,0.6,0.7,0.6,0.5,0.6,0.5,0.6,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.3,0.3,0.2,0.2
County,WI,Kenosha County,55059,,2.1,1.7,1.7,1.7,1.6,1.6,1.6,1.7,1.8,1.6,1.6,1.4,1.5,1.4,1.4,1.6,1.4,1.2,1.4,1.3,1.2,1.2,1.4,1.2,1.3,1,1.1,0.8,0.9,1,1.1,1.2,1.1,1.4,1.1,1,0.9,1.1,1.2,1.1,1.1,0.9,0.9,0.9,1.1,0.8,0.9,0.8,0.7,0.6,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.7
County,WI,Milwaukee County,55079,,2.7,2.5,2.5,2.6,2.4,2.4,2.5,2.5,2.5,2.5,2.6,2.5,2.7,2.4,2.2,2.3,2.2,2,2,1.9,1.8,1.7,1.7,1.8,2.1,1.8,1.6,1.7,1.5,1.7,1.4,1.5,1.5,1.3,1.4,1.5,1.4,1.4,1.3,1.2,1.2,1.3,1.3,1.2,1.2,1.2,1.2,1.2,1.1,1.1,0.9,0.9,1,0.8,0.8,0.8,0.9,0.9,1
County,WI,Outagamie County,55087,,0.9,1.1,0.8,0.9,1.2,0.9,0.7,0.5,0.5,0.5,0.6,0.6,0.7,0.6,0.8,0.8,1,0.8,1,0.9,0.7,0.7,0.8,1,0.9,0.9,0.9,0.9,0.7,0.8,0.7,0.6,0.7,0.7,0.9,0.7,0.7,0.7,0.8,0.8,0.7,0.6,0.6,0.8,0.8,0.7,0.5,0.5,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.3,0.4
County,WI,Racine County,55101,,2,1.8,1.7,1.8,1.9,1.9,1.9,2.1,1.9,1.8,1.7,1.6,1.5,1.2,1.1,1.2,1.1,1.4,1.2,0.8,0.9,1.1,1.1,0.8,1,1.1,1.1,0.9,0.9,0.9,1,1.1,0.8,0.7,0.8,1.1,0.9,0.9,0.8,0.6,0.6,0.6,0.8,1,1,1.1,1,0.9,0.9,0.8,0.8,0.7,0.5,0.3,0.3,0.4,0.4,0.5,0.6
County,WI,Rock County,55105,,1.6,1.9,1.7,1.9,1.7,1.7,1.8,1.9,1.9,1.8,2.1,2.3,1.9,1.6,1.2,1.5,1.3,1.5,1.3,1.4,1.4,1.6,1.5,1.4,1.6,1.5,1.2,1.1,1,1,1,1.1,1.6,1.7,1.7,1.9,1.5,1.3,1.2,1.5,1.2,1.2,1.1,1.1,1.1,1.3,1.1,1.4,1.6,1.4,1.2,1.3,1.4,1.3,1.3,1.4,1.2,1,1
County,WI,Washington County,55131,,1.1,1.3,1.1,1.1,1,1.1,0.8,0.7,0.9,0.9,1,0.8,0.7,0.7,0.7,0.9,0.7,0.6,0.5,0.5,0.2,0.3,0.3,0.2,0.5,0.4,0.4,0.4,0.2,0.2,0.2,0.3,0.2,0.5,0.5,0.5,0.7,0.7,0.5,0.4,0.2,0.4,0.5,0.5,0.4,0.5,0.4,0.4,0.2,0.1,0.2,0.2,0.2,0.2,0.4,0.3,0.1,0.2,0.2
County,WI,Waukesha County,55133,,0.9,0.8,0.6,0.6,0.7,0.7,0.7,0.6,0.6,0.7,0.7,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.4,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.6,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.6,0.5,0.5,0.4,0.3,0.5,0.5,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.5,0.5
County,WI,Winnebago County,55139,,1.4,1.2,1.1,1,1.2,1.4,1.1,1.4,1.4,1,1.1,1.1,1.3,1.6,1.5,1.5,1.1,1.1,1.1,1.1,1,1.1,0.9,1,1,0.6,0.5,0.5,0.7,0.8,0.6,0.5,0.7,0.7,0.7,0.8,0.9,0.9,0.8,0.8,0.5,0.6,0.5,0.6,0.6,0.8,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.4,0.4,0.6,0.5,0.4,0.4
