"GEOID","bupTimeWalk","bupCountWalk60","bupCountWalk30","metTimeWalk","metCountWalk60","metCountWalk30","nalTimeWalk","nalCountWalk60","nalCountWalk30"
49756,528.53,0,0,528.53,0,0,528.53,0,0
86411,528.83,0,0,NA,0,0,528.83,0,0
65668,529.04,0,0,NA,0,0,529.04,0,0
41821,529.26,0,0,NA,0,0,224.34,0,0
59433,529.45,0,0,NA,0,0,NA,0,0
99032,529.5,0,0,NA,0,0,575.66,0,0
56654,529.75,0,0,NA,0,0,NA,0,0
71662,529.75,0,0,NA,0,0,529.75,0,0
83624,529.78,0,0,NA,0,0,529.78,0,0
55953,529.83,0,0,NA,0,0,529.83,0,0
49920,530.22,0,0,NA,0,0,NA,0,0
35677,530.82,0,0,530.82,0,0,530.82,0,0
99143,530.88,0,0,NA,0,0,NA,0,0
17760,531.04,0,0,NA,0,0,531.04,0,0
56742,531.22,0,0,NA,0,0,NA,0,0
63537,531.35,0,0,NA,0,0,NA,0,0
97732,531.5,0,0,NA,0,0,531.5,0,0
4554,531.54,0,0,NA,0,0,NA,0,0
75936,531.96,0,0,NA,0,0,NA,0,0
24127,532.53,0,0,NA,0,0,532.53,0,0
91917,532.66,0,0,NA,0,0,NA,0,0
67449,532.68,0,0,NA,0,0,532.68,0,0
72373,532.73,0,0,NA,0,0,272.82,0,0
52033,532.92,0,0,NA,0,0,NA,0,0
74445,533.2,0,0,NA,0,0,305.13,0,0
72540,533.3,0,0,NA,0,0,278.75,0,0
30428,533.38,0,0,609.6,0,0,609.6,0,0
85616,533.45,0,0,533.45,0,0,533.45,0,0
86544,533.79,0,0,NA,0,0,NA,0,0
80652,533.81,0,0,NA,0,0,NA,0,0
32336,533.88,0,0,NA,0,0,606.59,0,0
36761,533.95,0,0,NA,0,0,NA,0,0
74839,534.22,0,0,1238.72,0,0,313.62,0,0
72040,534.24,0,0,NA,0,0,533.01,0,0
85637,534.52,0,0,NA,0,0,534.52,0,0
65707,534.68,0,0,NA,0,0,NA,0,0
74531,534.78,0,0,697.59,0,0,NA,0,0
86510,534.78,0,0,NA,0,0,1211,0,0
71343,534.89,0,0,NA,0,0,1228.09,0,0
46772,535.01,0,0,NA,0,0,151.75,0,0
5903,535.02,0,0,NA,0,0,212.77,0,0
72080,535.28,0,0,NA,0,0,524.72,0,0
25826,535.38,0,0,NA,0,0,535.38,0,0
59064,535.42,0,0,NA,0,0,674.62,0,0
72347,535.48,0,0,NA,0,0,437.49,0,0
63935,535.48,0,0,583.75,0,0,0,1,1
76864,535.58,0,0,NA,0,0,535.58,0,0
85325,535.59,0,0,NA,0,0,535.59,0,0
63964,535.64,0,0,NA,0,0,535.64,0,0
79035,535.71,0,0,NA,0,0,NA,0,0
56448,535.88,0,0,NA,0,0,NA,0,0
72721,535.94,0,0,NA,0,0,NA,0,0
76679,535.96,0,0,NA,0,0,NA,0,0
54741,536.16,0,0,NA,0,0,NA,0,0
65274,536.2,0,0,536.2,0,0,114.15,0,0
76935,536.26,0,0,NA,0,0,NA,0,0
26656,536.37,0,0,NA,0,0,578.85,0,0
79533,536.44,0,0,NA,0,0,NA,0,0
97430,536.61,0,0,NA,0,0,663.97,0,0
80101,536.7,0,0,NA,0,0,660.32,0,0
30747,536.78,0,0,901.49,0,0,785.8,0,0
87940,536.78,0,0,NA,0,0,603.05,0,0
83215,536.78,0,0,NA,0,0,NA,0,0
87714,536.81,0,0,NA,0,0,NA,0,0
42731,536.82,0,0,NA,0,0,536.82,0,0
59925,536.88,0,0,536.88,0,0,536.88,0,0
75566,537,0,0,NA,0,0,NA,0,0
88002,537.21,0,0,537.21,0,0,537.21,0,0
58773,537.22,0,0,NA,0,0,NA,0,0
65729,537.29,0,0,NA,0,0,NA,0,0
35774,537.31,0,0,NA,0,0,NA,0,0
59931,537.41,0,0,NA,0,0,NA,0,0
85920,537.49,0,0,NA,0,0,NA,0,0
85356,537.6,0,0,605.83,0,0,605.83,0,0
63656,537.76,0,0,NA,0,0,163.44,0,0
59339,537.77,0,0,NA,0,0,NA,0,0
40143,537.79,0,0,NA,0,0,NA,0,0
54114,537.86,0,0,NA,0,0,537.86,0,0
59759,537.91,0,0,NA,0,0,537.91,0,0
24983,537.94,0,0,NA,0,0,0,1,1
36579,538.11,0,0,NA,0,0,NA,0,0
61415,538.42,0,0,NA,0,0,474.3,0,0
38485,538.62,0,0,843.77,0,0,480.32,0,0
57766,538.64,0,0,NA,0,0,538.64,0,0
88055,538.67,0,0,NA,0,0,NA,0,0
36915,538.67,0,0,NA,0,0,NA,0,0
77519,538.68,0,0,NA,0,0,NA,0,0
39739,539.64,0,0,NA,0,0,770.39,0,0
75417,540.26,0,0,NA,0,0,NA,0,0
87310,540.42,0,0,NA,0,0,540.42,0,0
96050,540.59,0,0,NA,0,0,NA,0,0
75960,540.64,0,0,NA,0,0,NA,0,0
49825,540.67,0,0,NA,0,0,376.83,0,0
79502,540.76,0,0,NA,0,0,NA,0,0
54177,540.88,0,0,NA,0,0,540.88,0,0
48739,540.94,0,0,NA,0,0,NA,0,0
24314,540.95,0,0,NA,0,0,618.38,0,0
59053,540.99,0,0,NA,0,0,NA,0,0
72572,541.12,0,0,NA,0,0,541.12,0,0
73842,541.14,0,0,NA,0,0,NA,0,0
35049,541.57,0,0,NA,0,0,541.57,0,0
67112,541.63,0,0,NA,0,0,NA,0,0
37061,541.75,0,0,NA,0,0,428.33,0,0
55703,542.29,0,0,NA,0,0,637.45,0,0
67837,542.74,0,0,NA,0,0,728.78,0,0
76464,543.07,0,0,NA,0,0,NA,0,0
93608,543.1,0,0,NA,0,0,NA,0,0
79059,543.18,0,0,NA,0,0,NA,0,0
26339,543.24,0,0,543.24,0,0,283.53,0,0
84781,543.26,0,0,543.26,0,0,543.26,0,0
37866,543.33,0,0,NA,0,0,273.04,0,0
89448,543.5,0,0,NA,0,0,0,1,1
56152,543.71,0,0,NA,0,0,NA,0,0
80720,544.36,0,0,NA,0,0,0,1,1
84021,544.38,0,0,NA,0,0,NA,0,0
56576,544.72,0,0,NA,0,0,544.72,0,0
82054,544.93,0,0,NA,0,0,NA,0,0
56565,544.97,0,0,NA,0,0,544.97,0,0
50002,545.06,0,0,NA,0,0,NA,0,0
39577,545.12,0,0,NA,0,0,744.37,0,0
69150,545.25,0,0,NA,0,0,545.25,0,0
83283,545.29,0,0,NA,0,0,NA,0,0
66401,545.34,0,0,NA,0,0,NA,0,0
76682,545.38,0,0,NA,0,0,NA,0,0
47431,545.4,0,0,NA,0,0,185.8,0,0
97819,545.52,0,0,NA,0,0,545.52,0,0
71046,545.54,0,0,NA,0,0,NA,0,0
63730,546.03,0,0,NA,0,0,364,0,0
41774,546.1,0,0,546.1,0,0,94.86,0,0
71763,546.21,0,0,NA,0,0,760.05,0,0
99105,546.42,0,0,NA,0,0,NA,0,0
65456,546.64,0,0,NA,0,0,546.64,0,0
54564,546.66,0,0,NA,0,0,355.98,0,0
4408,546.78,0,0,NA,0,0,546.78,0,0
89408,546.92,0,0,NA,0,0,546.92,0,0
35463,546.93,0,0,NA,0,0,546.93,0,0
28585,547.02,0,0,555.41,0,0,547.02,0,0
36858,547.04,0,0,NA,0,0,NA,0,0
48632,547.23,0,0,547.23,0,0,421.12,0,0
40862,547.39,0,0,NA,0,0,324.73,0,0
73758,547.62,0,0,NA,0,0,NA,0,0
87011,547.63,0,0,NA,0,0,NA,0,0
75667,547.68,0,0,547.68,0,0,NA,0,0
26807,547.73,0,0,NA,0,0,547.73,0,0
75450,547.97,0,0,NA,0,0,547.97,0,0
39747,547.99,0,0,NA,0,0,NA,0,0
54437,548.01,0,0,NA,0,0,NA,0,0
63941,548.05,0,0,NA,0,0,749.69,0,0
68735,548.21,0,0,NA,0,0,548.21,0,0
77905,548.24,0,0,548.24,0,0,NA,0,0
61327,548.35,0,0,NA,0,0,NA,0,0
73481,548.42,0,0,NA,0,0,NA,0,0
97406,548.48,0,0,NA,0,0,NA,0,0
41719,548.64,0,0,548.64,0,0,548.64,0,0
73439,548.89,0,0,287.48,0,0,737.66,0,0
73838,548.99,0,0,NA,0,0,NA,0,0
75980,549.52,0,0,NA,0,0,NA,0,0
38626,549.6,0,0,NA,0,0,7710.9,0,0
88038,549.83,0,0,NA,0,0,NA,0,0
5907,549.85,0,0,NA,0,0,NA,0,0
58716,550.01,0,0,NA,0,0,550.01,0,0
59212,550.14,0,0,NA,0,0,550.14,0,0
56285,550.17,0,0,NA,0,0,201.22,0,0
46374,550.25,0,0,NA,0,0,448.22,0,0
72455,550.67,0,0,NA,0,0,0,1,1
17765,550.81,0,0,550.81,0,0,550.81,0,0
65608,550.83,0,0,NA,0,0,NA,0,0
84759,550.84,0,0,NA,0,0,NA,0,0
76239,550.88,0,0,NA,0,0,581.45,0,0
81223,550.94,0,0,NA,0,0,550.94,0,0
55790,551.01,0,0,NA,0,0,NA,0,0
24882,551.07,0,0,NA,0,0,551.07,0,0
87558,551.09,0,0,NA,0,0,NA,0,0
38320,551.15,0,0,NA,0,0,NA,0,0
63629,551.19,0,0,NA,0,0,551.19,0,0
95930,551.4,0,0,NA,0,0,NA,0,0
74558,551.49,0,0,NA,0,0,NA,0,0
86520,551.54,0,0,NA,0,0,1441.05,0,0
93461,551.57,0,0,NA,0,0,551.57,0,0
68663,551.6,0,0,NA,0,0,551.6,0,0
56757,551.64,0,0,NA,0,0,551.64,0,0
76871,551.79,0,0,NA,0,0,644.32,0,0
76453,552.04,0,0,NA,0,0,552.04,0,0
75948,552.25,0,0,NA,0,0,NA,0,0
72024,552.26,0,0,NA,0,0,761.79,0,0
83263,552.63,0,0,NA,0,0,552.63,0,0
78164,552.75,0,0,NA,0,0,NA,0,0
56447,552.79,0,0,NA,0,0,552.79,0,0
56585,552.87,0,0,NA,0,0,NA,0,0
51347,553.01,0,0,NA,0,0,NA,0,0
98830,553.08,0,0,NA,0,0,553.08,0,0
73744,553.08,0,0,NA,0,0,NA,0,0
66846,553.25,0,0,NA,0,0,774.09,0,0
73772,553.28,0,0,NA,0,0,NA,0,0
83212,553.34,0,0,NA,0,0,600.76,0,0
73437,553.41,0,0,553.41,0,0,553.41,0,0
24124,553.49,0,0,NA,0,0,553.49,0,0
59419,553.5,0,0,NA,0,0,NA,0,0
98811,553.58,0,0,NA,0,0,553.58,0,0
31082,553.94,0,0,NA,0,0,NA,0,0
93928,554.01,0,0,NA,0,0,NA,0,0
97733,554.16,0,0,NA,0,0,NA,0,0
66851,554.24,0,0,NA,0,0,554.24,0,0
38915,554.45,0,0,NA,0,0,606.21,0,0
59526,554.57,0,0,NA,0,0,NA,0,0
36907,554.68,0,0,554.68,0,0,NA,0,0
86038,554.68,0,0,NA,0,0,554.68,0,0
80758,554.7,0,0,NA,0,0,0,2,2
79019,554.89,0,0,NA,0,0,NA,0,0
38553,554.99,0,0,NA,0,0,525.38,0,0
77538,555.05,0,0,NA,0,0,NA,0,0
64679,555.1,0,0,NA,0,0,230.55,0,0
92086,555.32,0,0,NA,0,0,555.32,0,0
58424,555.33,0,0,NA,0,0,555.33,0,0
27551,555.48,0,0,NA,0,0,NA,0,0
58492,555.58,0,0,NA,0,0,555.58,0,0
71725,555.74,0,0,NA,0,0,NA,0,0
75654,555.79,0,0,555.79,0,0,NA,0,0
35751,555.94,0,0,NA,0,0,NA,0,0
29062,556.05,0,0,NA,0,0,NA,0,0
26865,556.22,0,0,556.22,0,0,NA,0,0
73442,556.38,0,0,NA,0,0,NA,0,0
28135,556.43,0,0,NA,0,0,556.43,0,0
84719,556.45,0,0,NA,0,0,579.52,0,0
38914,556.47,0,0,NA,0,0,NA,0,0
88028,556.77,0,0,NA,0,0,NA,0,0
4970,556.81,0,0,NA,0,0,NA,0,0
95432,557.2,0,0,NA,0,0,NA,0,0
76953,557.42,0,0,NA,0,0,NA,0,0
37881,557.49,0,0,NA,0,0,557.49,0,0
95637,557.5,0,0,NA,0,0,1088.73,0,0
80448,557.59,0,0,NA,0,0,680.49,0,0
87753,557.67,0,0,NA,0,0,557.67,0,0
76661,557.86,0,0,NA,0,0,NA,0,0
67701,557.88,0,0,NA,0,0,0,1,1
17066,558.08,0,0,NA,0,0,558.08,0,0
87323,558.09,0,0,NA,0,0,NA,0,0
58725,558.46,0,0,NA,0,0,558.46,0,0
78883,558.54,0,0,NA,0,0,360.36,0,0
95562,558.67,0,0,NA,0,0,NA,0,0
68869,558.68,0,0,NA,0,0,NA,0,0
38878,558.85,0,0,NA,0,0,NA,0,0
23038,559.06,0,0,NA,0,0,217.54,0,0
47371,559.55,0,0,NA,0,0,559.55,0,0
74447,559.66,0,0,NA,0,0,395.93,0,0
38450,559.86,0,0,644.84,0,0,644.84,0,0
71071,560.14,0,0,NA,0,0,560.14,0,0
74829,560.34,0,0,NA,0,0,NA,0,0
58560,560.38,0,0,NA,0,0,560.38,0,0
71251,560.59,0,0,NA,0,0,560.59,0,0
79092,560.62,0,0,NA,0,0,NA,0,0
13316,561.78,0,0,NA,0,0,NA,0,0
56180,562.29,0,0,NA,0,0,NA,0,0
85610,562.83,0,0,NA,0,0,562.83,0,0
67140,562.89,0,0,NA,0,0,NA,0,0
59467,563.02,0,0,NA,0,0,NA,0,0
71019,563.17,0,0,NA,0,0,NA,0,0
81155,563.24,0,0,NA,0,0,409.58,0,0
45734,563.27,0,0,NA,0,0,563.27,0,0
81225,563.49,0,0,NA,0,0,600.67,0,0
82410,563.51,0,0,NA,0,0,NA,0,0
57760,563.54,0,0,NA,0,0,1069.73,0,0
88267,563.74,0,0,NA,0,0,1526.72,0,0
79371,564.18,0,0,NA,0,0,NA,0,0
16915,564.48,0,0,NA,0,0,564.48,0,0
57322,564.49,0,0,NA,0,0,NA,0,0
23314,564.74,0,0,979.73,0,0,564.74,0,0
76448,564.81,0,0,NA,0,0,585.35,0,0
36701,565.54,0,0,NA,0,0,NA,0,0
56528,565.56,0,0,NA,0,0,565.56,0,0
77623,565.88,0,0,NA,0,0,NA,0,0
48624,565.97,0,0,NA,0,0,0,2,2
56644,566.55,0,0,NA,0,0,NA,0,0
38674,566.68,0,0,NA,0,0,296.28,0,0
49806,566.69,0,0,NA,0,0,251.15,0,0
25185,566.85,0,0,NA,0,0,NA,0,0
13420,567.02,0,0,NA,0,0,NA,0,0
76577,567.04,0,0,NA,0,0,567.04,0,0
65248,567.43,0,0,567.43,0,0,304.25,0,0
74860,567.97,0,0,NA,0,0,567.97,0,0
26823,568.02,0,0,568.02,0,0,NA,0,0
71921,568.11,0,0,NA,0,0,568.11,0,0
99347,568.2,0,0,NA,0,0,568.2,0,0
71418,568.32,0,0,621.1,0,0,621.1,0,0
81040,568.36,0,0,1043.87,0,0,1043.87,0,0
96010,568.68,0,0,NA,0,0,NA,0,0
37050,568.82,0,0,NA,0,0,343.03,0,0
75432,569,0,0,NA,0,0,569,0,0
59456,569.1,0,0,NA,0,0,NA,0,0
97837,569.13,0,0,NA,0,0,569.13,0,0
88427,569.25,0,0,NA,0,0,NA,0,0
72533,569.46,0,0,NA,0,0,274.4,0,0
4217,569.69,0,0,NA,0,0,698,0,0
58352,569.92,0,0,NA,0,0,569.92,0,0
31631,570.2,0,0,NA,0,0,NA,0,0
76955,570.34,0,0,NA,0,0,NA,0,0
79083,570.43,0,0,NA,0,0,NA,0,0
57266,570.54,0,0,NA,0,0,NA,0,0
66780,570.73,0,0,NA,0,0,NA,0,0
56659,572.07,0,0,NA,0,0,NA,0,0
31042,572.2,0,0,572.2,0,0,572.2,0,0
36860,572.26,0,0,NA,0,0,NA,0,0
58249,572.35,0,0,NA,0,0,NA,0,0
58382,572.4,0,0,NA,0,0,325.12,0,0
87544,572.49,0,0,581.34,0,0,581.34,0,0
92321,572.67,0,0,NA,0,0,104.27,0,0
78021,572.91,0,0,NA,0,0,NA,0,0
79556,572.97,0,0,NA,0,0,NA,0,0
59027,573.07,0,0,NA,0,0,NA,0,0
78343,573.6,0,0,NA,0,0,NA,0,0
77575,573.68,0,0,NA,0,0,NA,0,0
41348,573.71,0,0,573.71,0,0,573.71,0,0
86437,573.8,0,0,NA,0,0,573.8,0,0
49861,573.96,0,0,NA,0,0,NA,0,0
62827,574.08,0,0,NA,0,0,NA,0,0
89019,574.2,0,0,NA,0,0,574.2,0,0
48761,574.22,0,0,NA,0,0,NA,0,0
55785,574.45,0,0,NA,0,0,574.45,0,0
82052,574.62,0,0,NA,0,0,NA,0,0
37313,574.94,0,0,NA,0,0,574.94,0,0
31089,575.16,0,0,575.16,0,0,575.16,0,0
56634,575.22,0,0,NA,0,0,NA,0,0
16938,575.22,0,0,NA,0,0,278.91,0,0
36456,575.44,0,0,NA,0,0,NA,0,0
65566,575.52,0,0,NA,0,0,575.52,0,0
78019,575.58,0,0,NA,0,0,NA,0,0
38589,575.74,0,0,NA,0,0,694.65,0,0
73089,575.76,0,0,NA,0,0,858.71,0,0
28520,575.81,0,0,NA,0,0,NA,0,0
54745,576.08,0,0,NA,0,0,NA,0,0
66526,576.11,0,0,NA,0,0,NA,0,0
58368,576.21,0,0,NA,0,0,576.21,0,0
68977,576.45,0,0,NA,0,0,576.45,0,0
42717,576.83,0,0,NA,0,0,576.83,0,0
74437,576.87,0,0,NA,0,0,0,1,1
38921,576.88,0,0,NA,0,0,NA,0,0
79039,576.9,0,0,NA,0,0,NA,0,0
99345,576.95,0,0,NA,0,0,576.95,0,0
16621,576.95,0,0,NA,0,0,576.95,0,0
54850,577.09,0,0,NA,0,0,577.09,0,0
27976,577.18,0,0,1817.54,0,0,960.07,0,0
74761,577.38,0,0,NA,0,0,NA,0,0
98526,577.42,0,0,NA,0,0,NA,0,0
69133,577.65,0,0,NA,0,0,577.65,0,0
67583,577.72,0,0,NA,0,0,NA,0,0
74939,577.87,0,0,NA,0,0,NA,0,0
62837,577.89,0,0,NA,0,0,NA,0,0
58227,578.12,0,0,NA,0,0,NA,0,0
36033,578.24,0,0,NA,0,0,NA,0,0
73542,578.33,0,0,NA,0,0,NA,0,0
57381,578.71,0,0,NA,0,0,NA,0,0
41731,578.89,0,0,589.09,0,0,0,1,1
24167,579.77,0,0,NA,0,0,NA,0,0
30582,580.12,0,0,179.37,0,0,226.59,0,0
69163,580.17,0,0,NA,0,0,NA,0,0
73546,580.21,0,0,NA,0,0,NA,0,0
59015,580.24,0,0,NA,0,0,NA,0,0
55757,580.27,0,0,NA,0,0,580.27,0,0
68958,580.42,0,0,NA,0,0,NA,0,0
79018,580.76,0,0,NA,0,0,NA,0,0
56762,580.8,0,0,NA,0,0,560.54,0,0
76437,581.08,0,0,NA,0,0,NA,0,0
57273,581.08,0,0,NA,0,0,NA,0,0
56736,581.21,0,0,NA,0,0,581.21,0,0
63673,581.48,0,0,NA,0,0,259.65,0,0
74723,581.69,0,0,NA,0,0,NA,0,0
57730,581.7,0,0,NA,0,0,581.7,0,0
75756,582.08,0,0,582.08,0,0,NA,0,0
42602,582.1,0,0,NA,0,0,1109.59,0,0
58634,582.12,0,0,NA,0,0,NA,0,0
65704,582.21,0,0,NA,0,0,473.12,0,0
75652,582.4,0,0,NA,0,0,NA,0,0
73573,582.42,0,0,NA,0,0,NA,0,0
25976,582.61,0,0,612.25,0,0,431.25,0,0
76550,582.92,0,0,NA,0,0,NA,0,0
98330,583.56,0,0,NA,0,0,583.56,0,0
82063,583.68,0,0,NA,0,0,1627.78,0,0
65059,583.87,0,0,NA,0,0,246.55,0,0
87321,583.93,0,0,NA,0,0,NA,0,0
29431,584,0,0,NA,0,0,886.83,0,0
86031,584.2,0,0,NA,0,0,941.05,0,0
17021,584.21,0,0,NA,0,0,584.21,0,0
55705,584.33,0,0,NA,0,0,NA,0,0
65048,584.39,0,0,NA,0,0,584.39,0,0
88029,584.62,0,0,NA,0,0,NA,0,0
76520,585.36,0,0,NA,0,0,NA,0,0
97711,585.62,0,0,NA,0,0,585.62,0,0
75904,585.65,0,0,0,1,1,NA,0,0
58759,585.98,0,0,NA,0,0,585.98,0,0
65543,586.01,0,0,NA,0,0,539.2,0,0
98619,586.23,0,0,NA,0,0,722.47,0,0
69351,586.41,0,0,NA,0,0,586.41,0,0
59858,586.42,0,0,NA,0,0,NA,0,0
87499,586.44,0,0,586.44,0,0,NA,0,0
3579,586.53,0,0,NA,0,0,399.52,0,0
99118,586.68,0,0,NA,0,0,NA,0,0
49613,586.75,0,0,NA,0,0,NA,0,0
58496,587.21,0,0,NA,0,0,NA,0,0
30669,587.36,0,0,NA,0,0,NA,0,0
99371,587.76,0,0,NA,0,0,NA,0,0
71032,587.91,0,0,NA,0,0,NA,0,0
87461,587.99,0,0,NA,0,0,NA,0,0
95043,588.1,0,0,NA,0,0,588.1,0,0
87560,588.19,0,0,NA,0,0,588.19,0,0
51055,588.21,0,0,NA,0,0,NA,0,0
80832,588.41,0,0,NA,0,0,588.41,0,0
71433,588.56,0,0,588.56,0,0,521.88,0,0
50659,588.57,0,0,NA,0,0,NA,0,0
37709,588.75,0,0,NA,0,0,304.88,0,0
74859,588.87,0,0,NA,0,0,427.12,0,0
71070,588.89,0,0,NA,0,0,NA,0,0
67952,588.99,0,0,NA,0,0,606.41,0,0
87752,589.39,0,0,NA,0,0,990.17,0,0
88124,589.4,0,0,NA,0,0,NA,0,0
55601,589.51,0,0,NA,0,0,NA,0,0
37708,589.75,0,0,NA,0,0,635.92,0,0
73014,589.81,0,0,NA,0,0,NA,0,0
30434,589.92,0,0,NA,0,0,589.92,0,0
59848,590.03,0,0,NA,0,0,NA,0,0
84756,590.09,0,0,NA,0,0,590.09,0,0
71049,590.26,0,0,1000.43,0,0,NA,0,0
84744,590.36,0,0,NA,0,0,NA,0,0
89429,590.61,0,0,NA,0,0,614.18,0,0
69046,590.64,0,0,NA,0,0,590.64,0,0
50174,590.64,0,0,NA,0,0,213.58,0,0
76470,590.93,0,0,NA,0,0,589.59,0,0
58750,591,0,0,NA,0,0,591,0,0
54888,591.27,0,0,NA,0,0,590.2,0,0
93426,591.39,0,0,NA,0,0,591.39,0,0
76471,591.45,0,0,NA,0,0,591.45,0,0
22572,591.63,0,0,NA,0,0,0,1,1
87711,592,0,0,NA,0,0,592,0,0
96091,592.38,0,0,NA,0,0,NA,0,0
99115,592.62,0,0,NA,0,0,550.82,0,0
81325,592.89,0,0,NA,0,0,NA,0,0
62613,592.96,0,0,NA,0,0,NA,0,0
37845,593.03,0,0,NA,0,0,156,0,0
83610,593.26,0,0,NA,0,0,NA,0,0
98267,593.33,0,0,NA,0,0,NA,0,0
65085,593.39,0,0,NA,0,0,593.39,0,0
29824,593.51,0,0,618.09,0,0,NA,0,0
77836,593.83,0,0,665.73,0,0,665.73,0,0
4920,594.23,0,0,NA,0,0,NA,0,0
93517,594.31,0,0,NA,0,0,912.32,0,0
54542,594.44,0,0,NA,0,0,NA,0,0
79373,594.57,0,0,NA,0,0,NA,0,0
88250,594.83,0,0,NA,0,0,NA,0,0
77865,594.91,0,0,NA,0,0,NA,0,0
54512,595.02,0,0,NA,0,0,NA,0,0
57368,595.11,0,0,NA,0,0,NA,0,0
95981,595.13,0,0,NA,0,0,NA,0,0
22535,595.56,0,0,595.56,0,0,NA,0,0
59075,595.65,0,0,NA,0,0,1257.46,0,0
71652,595.69,0,0,NA,0,0,NA,0,0
33440,595.7,0,0,NA,0,0,916.97,0,0
38327,595.81,0,0,595.81,0,0,595.81,0,0
37680,595.94,0,0,NA,0,0,703.42,0,0
74569,595.98,0,0,NA,0,0,NA,0,0
86547,595.99,0,0,NA,0,0,NA,0,0
55749,596.27,0,0,NA,0,0,385.92,0,0
49808,596.42,0,0,NA,0,0,596.42,0,0
77364,596.42,0,0,NA,0,0,NA,0,0
38746,596.62,0,0,NA,0,0,NA,0,0
68777,596.73,0,0,NA,0,0,596.73,0,0
16674,596.78,0,0,NA,0,0,596.78,0,0
36908,597.21,0,0,NA,0,0,NA,0,0
78879,597.54,0,0,NA,0,0,NA,0,0
75861,597.54,0,0,NA,0,0,NA,0,0
81091,597.64,0,0,NA,0,0,597.64,0,0
67349,597.99,0,0,NA,0,0,NA,0,0
84530,598.14,0,0,NA,0,0,598.14,0,0
58386,598.26,0,0,NA,0,0,598.26,0,0
83013,598.4,0,0,NA,0,0,1861.53,0,0
56207,598.52,0,0,NA,0,0,NA,0,0
58723,598.6,0,0,NA,0,0,577.22,0,0
57564,598.85,0,0,NA,0,0,NA,0,0
41751,598.93,0,0,598.93,0,0,0,1,1
96041,599.18,0,0,NA,0,0,NA,0,0
17764,599.51,0,0,NA,0,0,599.51,0,0
77374,599.75,0,0,NA,0,0,NA,0,0
68629,599.99,0,0,NA,0,0,599.99,0,0
67106,600.12,0,0,NA,0,0,NA,0,0
57383,600.38,0,0,NA,0,0,NA,0,0
87419,600.45,0,0,933.18,0,0,600.45,0,0
25113,600.53,0,0,NA,0,0,NA,0,0
35546,600.7,0,0,NA,0,0,NA,0,0
58755,601.13,0,0,NA,0,0,NA,0,0
77465,601.23,0,0,NA,0,0,NA,0,0
24522,601.34,0,0,NA,0,0,585.51,0,0
79549,601.74,0,0,NA,0,0,NA,0,0
39633,601.84,0,0,NA,0,0,NA,0,0
73944,601.89,0,0,NA,0,0,NA,0,0
59727,602.84,0,0,NA,0,0,602.84,0,0
39051,603.34,0,0,NA,0,0,NA,0,0
74740,603.76,0,0,NA,0,0,NA,0,0
36028,604,0,0,NA,0,0,NA,0,0
92561,604.08,0,0,673.59,0,0,638.93,0,0
26812,604.19,0,0,NA,0,0,440.19,0,0
97620,604.23,0,0,NA,0,0,NA,0,0
80463,604.39,0,0,NA,0,0,NA,0,0
95565,604.44,0,0,NA,0,0,NA,0,0
71052,604.61,0,0,1347.13,0,0,NA,0,0
51555,604.79,0,0,NA,0,0,NA,0,0
79526,604.9,0,0,NA,0,0,NA,0,0
24139,604.96,0,0,NA,0,0,NA,0,0
86502,605.31,0,0,NA,0,0,1557.97,0,0
79738,605.7,0,0,NA,0,0,875.05,0,0
49670,605.86,0,0,NA,0,0,605.86,0,0
58627,605.97,0,0,NA,0,0,798.22,0,0
68966,606.7,0,0,NA,0,0,606.7,0,0
82442,606.76,0,0,NA,0,0,NA,0,0
83633,606.77,0,0,NA,0,0,606.77,0,0
72556,606.95,0,0,NA,0,0,0,1,1
76945,607.1,0,0,NA,0,0,NA,0,0
58271,607.27,0,0,NA,0,0,NA,0,0
83546,607.35,0,0,NA,0,0,NA,0,0
64482,607.38,0,0,NA,0,0,NA,0,0
80742,607.62,0,0,NA,0,0,607.62,0,0
68632,607.71,0,0,NA,0,0,607.71,0,0
41746,607.9,0,0,607.9,0,0,12.87,1,1
37369,607.94,0,0,NA,0,0,255.93,0,0
78802,608.21,0,0,NA,0,0,NA,0,0
75109,608.67,0,0,NA,0,0,NA,0,0
38452,608.94,0,0,608.94,0,0,608.94,0,0
59935,609.2,0,0,NA,0,0,1210.04,0,0
84713,609.32,0,0,NA,0,0,NA,0,0
58771,609.41,0,0,NA,0,0,NA,0,0
71858,609.45,0,0,NA,0,0,368.65,0,0
77864,610.01,0,0,NA,0,0,NA,0,0
79503,610.12,0,0,NA,0,0,NA,0,0
73549,610.3,0,0,NA,0,0,NA,0,0
71447,611.08,0,0,NA,0,0,611.08,0,0
68624,611.39,0,0,NA,0,0,611.39,0,0
80438,611.46,0,0,NA,0,0,168.53,0,0
57547,611.74,0,0,NA,0,0,NA,0,0
71801,611.82,0,0,611.82,0,0,0,1,1
79227,611.96,0,0,NA,0,0,NA,0,0
59012,612.07,0,0,NA,0,0,NA,0,0
31821,612.3,0,0,NA,0,0,NA,0,0
22811,612.52,0,0,NA,0,0,612.52,0,0
87325,612.61,0,0,NA,0,0,NA,0,0
79061,612.76,0,0,NA,0,0,NA,0,0
27970,612.77,0,0,NA,0,0,NA,0,0
69132,613.12,0,0,NA,0,0,NA,0,0
