HEROP_ID,ZCTA,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_54,Age55_59,Age60_64,AgeOv65,A15_24P,Ovr65P,Und45P,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,UnempP,PovP,VacantP
860US54614,54614,3681,1219,2076,309,594,332,319,1626,319,177,167,488,17.69,13.26,68.72,99.58,0.05,0.15,0.09,0.02,0.12,34.58,6.01,7.73,3.38
860US54636,54636,9198,3106,5345,908,1824,773,779,4572,701,311,264,618,16.87,6.72,79.41,99.25,0.06,0.4,0.15,0,0.13,24.53,6.16,6.99,3.37
860US54656,54656,20,7,11,2,3,2,2,9,2,1,1,3,17.38,13.63,68.18,99.55,0.05,0.16,0.09,0.03,0.13,34.86,6.47,7.68,3.59
860US54623,54623,622,186,355,54,106,65,58,290,55,27,24,66,19.75,10.67,72.31,99.79,0,0.11,0.07,0,0.03,31.81,3.27,7.58,1.71
860US54658,54658,248,81,149,16,42,24,21,119,26,11,9,25,18.43,10.1,71.29,99.74,0,0.12,0.12,0,0.03,23.74,4.02,1.89,0.98
860US54619,54619,37,11,21,3,6,4,3,17,3,2,1,4,19.86,10.72,72.4,99.79,0,0.11,0.07,0,0.04,32.54,3.2,8.05,1.78
860US54409,54409,129,42,71,12,26,12,8,56,13,6,5,12,16.03,9.43,72.39,99.38,0.02,0.32,0,0,0.28,43.36,8.67,9.31,6.79
860US54408,54408,613,198,339,55,122,58,40,266,60,27,24,58,16.03,9.43,72.39,99.38,0.02,0.32,0,0,0.28,43.36,8.67,9.31,6.79
860US54452,54452,1442,452,819,114,271,158,101,658,140,67,57,134,18.03,9.31,72.35,99.76,0.02,0.08,0.1,0,0.03,40.59,7.72,7.43,3.89
860US54220,54220,40139,15220,22896,2698,5772,3694,3422,16890,3977,2235,2055,6512,17.73,16.22,63.18,98.28,0.13,0.46,0.38,0.01,0.73,32.64,6.27,6.37,3.58
860US54241,54241,17472,6310,10034,1336,2803,1781,1474,7681,1752,860,843,2197,18.63,12.58,67.65,99.13,0.04,0.47,0.06,0,0.3,31.15,4.65,4.63,3.58
860US54228,54228,2986,943,1675,260,585,329,218,1393,268,116,115,248,18.29,8.32,74.96,99.54,0,0.19,0.07,0,0.2,30.35,5.78,5.68,4.49
860US54227,54227,1636,501,905,147,326,178,121,751,138,65,65,145,18.29,8.84,74.81,99.57,0.02,0.26,0.14,0,0.02,35.14,7.05,5.7,3.67
860US54230,54230,5041,1582,2751,468,956,555,415,2239,447,218,204,510,19.25,10.12,72.65,99.7,0.04,0.17,0.08,0,0,37.77,5.93,6.46,4.6
860US54215,54215,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54240,54240,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54247,54247,2489,770,1369,225,481,274,193,1124,217,105,102,236,18.75,9.5,73.5,99.64,0.05,0.2,0.1,0,0.01,35.13,6.47,6.24,4.02
860US54214,54214,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54207,54207,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53063,53063,1521,460,857,122,279,161,118,671,150,71,67,160,18.34,10.53,70.53,99.65,0.04,0.19,0.09,0,0.03,33.72,5.52,7.72,3.5
860US54232,54232,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54245,54245,2592,809,1420,237,492,293,203,1165,227,113,111,247,19.15,9.53,73.07,99.68,0.1,0.15,0.07,0,0,33.18,6.16,6.39,4.03
860US53020,53020,3709,1221,2183,305,640,361,312,1773,323,166,141,362,18.12,9.75,73.27,98.6,0.93,0.17,0.11,0,0.19,30.83,6.87,4.54,3.46
860US53015,53015,2775,860,1592,230,519,310,245,1289,251,125,115,245,19.99,8.82,73.45,99.5,0.19,0.16,0.08,0,0.07,37.34,4.5,5.67,3.39
860US54403,54403,22229,8691,13042,1588,3143,1980,1961,9765,2233,1145,1042,3314,17.73,14.91,65.21,99.01,0.08,0.32,0.17,0,0.41,32.48,7.58,8.52,4.43
860US54401,54401,26013,9863,15933,1857,3831,2618,2494,12138,2620,1366,1241,2960,19.65,11.38,68.53,99.03,0.03,0.4,0.2,0,0.34,34.95,6.71,6.32,3.28
860US54476,54476,13438,4722,8182,1144,2336,1339,1477,6892,1195,471,427,973,20.95,7.24,77.18,99.05,0.02,0.41,0.39,0,0.13,28.61,7.88,5.33,4.07
860US54474,54474,3491,1146,2089,278,683,363,252,1684,333,166,131,216,17.62,6.19,75.76,99.12,0.02,0.45,0.17,0,0.24,21.29,5.57,4.09,3.26
860US54471,54471,1311,423,726,118,262,124,87,573,129,57,52,122,16.07,9.3,72.61,99.38,0.02,0.32,0.01,0,0.27,42.97,8.67,9.19,6.73
860US54455,54455,12087,4032,6818,1161,2369,1096,970,5757,932,440,406,1016,17.09,8.41,76.84,99.62,0.03,0.16,0.12,0.02,0.05,33.15,6.21,6.84,4.31
860US54448,54448,3636,1128,1963,329,685,392,289,1583,306,166,155,413,18.75,11.35,71.42,99.77,0.04,0.11,0.05,0,0.03,40.96,7.24,8.59,4.64
860US54417,54417,60,19,34,5,11,7,4,28,6,3,2,5,17.83,8.92,72.69,99.72,0.03,0.1,0.13,0,0.03,38.62,7.4,5.66,3.57
860US54414,54414,905,292,500,81,181,86,60,394,89,39,36,85,16.03,9.43,72.39,99.38,0.02,0.32,0,0,0.28,43.36,8.67,9.31,6.79
860US54427,54427,617,202,345,55,114,63,47,272,55,31,29,61,17.69,9.91,71.49,99.56,0,0.38,0.03,0,0.03,51.54,10.54,13.56,6.36
860US54440,54440,2657,868,1481,238,501,265,195,1166,242,130,120,260,17.28,9.79,71.71,99.51,0.01,0.37,0.02,0,0.09,49.54,10.05,12.52,6.47
860US54432,54432,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54499,54499,516,169,289,46,94,53,40,228,45,26,25,51,17.9,9.97,71.38,99.58,0,0.39,0.03,0,0,52.57,10.8,14.09,6.31
860US54429,54429,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54473,54473,472,155,264,42,86,48,36,208,41,24,23,47,17.9,9.97,71.38,99.58,0,0.39,0.03,0,0,52.57,10.8,14.09,6.31
860US54426,54426,4027,1239,2145,371,765,432,324,1723,336,184,174,473,18.78,11.75,71,99.81,0.03,0.1,0.03,0,0.03,42.78,7.45,9.8,4.39
860US54443,54443,66,21,36,6,13,6,6,29,5,3,3,7,18.81,10.74,72.11,99.7,0.07,0,0.12,0,0.1,46.48,8.45,11.29,5.35
860US54484,54484,3958,1315,2123,362,744,407,324,1672,371,176,177,457,18.48,11.54,70.18,99.76,0.01,0.01,0.17,0,0.04,39,9.8,11.93,4.99
860US54412,54412,151,48,82,13,29,15,14,66,12,7,7,16,18.81,10.74,72.11,99.7,0.07,0,0.12,0,0.1,46.48,8.45,11.29,5.35
860US54411,54411,4666,1448,2513,406,917,527,345,2004,451,211,186,492,18.69,10.54,71.29,99.9,0,0.02,0.03,0,0.05,47.13,8.85,13.01,4.86
860US54480,54480,50,15,27,5,9,5,4,21,5,2,2,5,19.03,10.65,71.21,99.75,0,0.2,0.03,0.03,0,41.63,8.56,15.44,3.36
860US53223,53223,28473,10578,17867,1823,4221,2700,2641,13790,3449,1367,909,2913,18.76,10.23,69.66,89.71,8.46,0.33,0.88,0.05,0.58,22.28,3.83,3.9,3.07
860US53224,53224,15085,5332,9347,1342,2703,1466,1730,8100,1366,475,315,785,21.19,5.2,80.51,90.36,7.54,0.42,0.95,0.01,0.72,21.43,5.02,3.95,3.6
860US53225,53225,27421,10132,17784,1947,3315,2385,3437,13271,3164,1550,1148,3027,21.23,11.04,67.58,93.49,4.93,0.37,0.69,0.02,0.5,25.86,4.67,4.66,1.73
860US53218,53218,41920,15574,25663,3370,6039,3499,4319,18698,4429,2514,2119,4752,18.65,11.34,67.05,83.63,14.44,0.49,0.53,0.01,0.9,32.75,6.08,8.18,1.67
860US53209,53209,52691,19801,31577,4022,8507,4529,4740,23899,5432,2745,2267,5818,17.59,11.04,69.14,63.52,34.55,0.4,0.72,0.01,0.78,32.21,6.61,8.95,2.81
860US53216,53216,34361,14130,19723,2776,4822,2351,2958,14731,2932,1741,1723,5637,15.45,16.4,64.98,64.22,34.23,0.27,0.46,0.01,0.81,34.32,5.85,9.23,2.62
860US53222,53222,26838,11112,16511,1180,2271,1925,2135,9630,3294,2433,2231,5799,15.13,21.61,48.74,98.27,0.81,0.15,0.54,0.04,0.19,25.13,3.81,2.41,1.24
860US53206,53206,45331,14869,23877,4867,10577,5575,4481,20458,4021,1641,1210,2558,22.18,5.64,79.2,3.58,95.72,0.15,0.05,0.02,0.48,53.44,14.94,30.54,8.43
860US53212,53212,38284,15213,21145,3832,7450,3903,4072,17877,2938,1472,1245,3471,20.83,9.07,76.16,34.07,61.6,0.52,0.15,0.03,3.62,49.72,13.29,29.55,9.12
860US53211,53211,35337,15354,24120,1519,3275,2879,5634,20183,2590,1354,1254,5162,24.09,14.61,70.68,95.2,2.15,0.27,1.31,0.02,1.05,11.81,3.63,8.65,NA
860US53217,53217,32012,11664,19001,1718,4643,2842,1528,12556,4299,2241,1872,4682,13.65,14.63,59.09,96.38,2.34,0.06,0.96,0.01,0.25,10.36,1.96,2.35,2.02
860US53210,53210,32306,12587,17952,3119,5366,2326,3121,14576,2276,1278,1261,4430,16.86,13.71,71.38,64.7,32.67,0.71,0.42,0.02,1.48,33.81,7.61,14.53,4.15
860US53226,53226,20885,7794,12773,967,2541,1908,1563,8603,2605,1451,1304,3415,16.62,16.35,57.99,97.77,1.15,0.21,0.63,0.01,0.23,18.45,2.93,1.91,1.72
860US53213,53213,28210,11274,16296,1764,3533,2200,2205,12175,2617,1510,1439,5173,15.61,18.34,61.93,98.8,0.22,0.17,0.48,0,0.34,19.33,2.62,3.34,2
860US53202,53202,21667,14022,14942,515,659,1238,3602,11692,1652,905,969,5274,22.34,24.34,59.38,91.3,5.28,0.84,0.82,0.02,1.75,28.54,5.21,16.45,NA
860US53208,53208,40886,17485,23931,3635,5905,3302,4925,19380,3092,1768,1547,5559,20.12,13.6,70.73,69.59,23.97,2.18,0.67,0.03,3.56,37.32,8.06,21,6.45
860US53205,53205,14821,5179,7106,1725,3628,1801,1348,6196,1077,513,432,1251,21.24,8.44,77.92,10.67,86.09,0.73,0.13,0.07,2.32,63.85,16.38,39.28,10.87
860US53214,53214,35863,14569,22526,2573,4350,3022,3900,16588,3733,2036,1918,4666,19.3,13.01,65.56,98.51,0.1,0.46,0.53,0.01,0.4,31.57,4.59,5.55,2.65
860US53233,53233,14918,6912,11576,653,859,2823,4321,10027,855,432,503,1588,47.89,10.65,77.35,67.93,25.46,1.43,1.74,0.14,3.29,46.57,8.87,37.66,9.87
860US53203,53203,1212,743,960,11,37,103,221,674,126,110,70,182,26.8,15.02,59.67,61.88,31.72,1.89,1.28,0.08,3.16,38.24,13.3,27.08,48.37
860US53204,53204,36453,13812,20664,3511,5904,3379,3830,15842,3274,1776,1683,4464,19.78,12.25,69.29,81.65,0.37,2.88,0.57,0.03,14.49,55.82,9.43,18.96,6.21
860US53215,53215,50274,20418,29973,3884,6258,4024,5231,21412,4754,3044,3040,7881,18.41,15.68,62.76,95.57,0.24,1.26,0.46,0.01,2.46,44.88,5.94,10.04,4.24
860US53207,53207,41674,16745,25692,3018,5169,3315,4128,18491,4234,2581,2348,5834,17.86,14,64.02,97.52,0.13,0.68,0.35,0,1.31,33.79,4.93,5.91,2.61
860US53219,53219,36518,15297,22759,1976,3693,2758,3479,14804,4082,2809,2647,6507,17.08,17.82,56.06,99.02,0.07,0.24,0.32,0,0.34,31.76,3.88,3.19,1.7
860US53220,53220,27445,10682,18312,1597,3234,2374,2878,12761,3597,1893,1461,2903,19.14,10.58,64.1,98.56,0.19,0.23,0.55,0.01,0.46,25.68,3.61,3.02,1.83
860US53221,53221,37145,13869,23652,2293,4814,3347,3668,16836,4502,2332,1997,4370,18.89,11.76,64.46,97.88,0.45,0.34,0.67,0,0.66,32.89,4.11,5.01,1.94
860US53227,53227,23784,9566,14926,1325,2808,2078,2382,10231,2807,1763,1375,3475,18.75,14.61,60.4,98.8,0.12,0.2,0.57,0.02,0.3,28.62,3.59,4.09,1.72
860US53228,53228,11840,4259,7805,784,1802,1114,1217,5946,1443,615,478,772,19.69,6.52,72.06,98.86,0.27,0.21,0.35,0,0.3,21.06,4.35,2.39,1.77
860US53235,53235,10025,3857,6636,616,1228,936,1226,4851,1141,684,487,1019,21.57,10.16,66.78,97.89,0.28,0.75,0.64,0,0.44,28.79,4.6,5.89,1.97
860US53154,53154,17088,5758,10511,1323,3052,1812,1446,8412,1930,786,537,1047,19.07,6.13,74.84,97.92,0.35,0.48,0.43,0.01,0.81,27.7,4.86,3.19,2.46
860US53237,53237,1524,506,982,107,241,156,148,749,194,80,54,100,19.93,6.59,71.95,97.58,0.1,0.74,0.93,0,0.65,31.81,4.64,5.44,1.67
860US53151,53151,21825,6998,13978,1432,3768,2394,1562,10462,3062,1217,755,1129,18.12,5.17,71.76,98.81,0.03,0.17,0.84,0.01,0.14,17.18,4.06,1.82,2.21
860US53295,53295,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53234,53234,1465,744,932,84,111,88,156,632,154,91,99,294,16.65,20.1,56.4,98.4,0.08,0.34,0.88,0.05,0.24,34.68,5.03,3.18,2.76
860US53129,53129,16805,5377,10156,961,3213,2008,1121,7821,2364,796,535,1116,18.62,6.64,71.37,98.16,0.14,0.16,1.23,0,0.32,15.01,3.4,1.77,0.78
860US53130,53130,7205,2566,4644,354,1063,775,619,3194,1039,531,376,647,19.35,8.98,64,98.98,0.06,0.21,0.46,0,0.3,16.52,3.43,2.22,1.61
860US53132,53132,16430,5366,10676,1175,2774,1617,1511,8582,1858,727,517,799,19.04,4.87,76.26,97.2,1.64,0.33,0.38,0.01,0.44,21.54,5.01,3.35,3.25
860US53172,53172,21069,7458,12983,1421,3160,2100,2056,9418,2567,1312,990,2201,19.73,10.45,66.44,98.81,0.07,0.33,0.36,0,0.42,29.61,4.89,4.9,1.73
860US53110,53110,19547,7290,12198,1248,2935,1965,1938,8967,2291,1223,915,1968,19.97,10.07,67.27,98.74,0.04,0.38,0.44,0,0.39,33.43,4.38,3.63,2.88
860US53259,53259,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53126,53126,5710,1741,3438,382,1102,684,408,2730,682,252,202,358,19.13,6.27,73.79,98.34,0.83,0.32,0.11,0.01,0.39,32.92,5.31,4.54,2.45
860US53201,53201,62,34,45,1,1,1,6,26,9,6,4,14,11.34,22.64,45.56,88.76,7.47,1.39,0.3,0.03,2.06,26.16,2.81,11.59,5.01
860US54620,54620,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54914,54914,21134,7998,12784,1550,3103,2143,2076,10057,2108,1036,879,2400,19.96,11.36,69.61,98.48,0.07,0.33,0.3,0,0.82,25.08,6.17,6.09,2.76
860US54911,54911,25933,9611,15820,1877,3598,2825,2930,12569,2463,1202,1015,3209,22.19,12.37,69.58,98.17,0.09,0.3,0.54,0.01,0.9,24.95,6.07,6.96,2.39
860US54912,54912,1022,471,585,80,115,92,127,492,61,33,46,195,21.39,19.13,67.22,98.2,0.09,0.51,0.13,0,1.07,39.1,8.47,19.66,1.48
860US54913,54913,5764,1662,3242,568,1202,685,445,2792,504,221,166,312,19.61,5.41,79.14,99.36,0.04,0.4,0.08,0,0.11,27.07,5.5,4.46,2.47
860US54140,54140,6689,2169,3820,680,1135,701,713,3225,561,246,219,623,21.13,9.31,75.35,99.35,0,0.3,0.15,0.01,0.18,30.71,4.99,3.7,2.21
860US54136,54136,5230,1714,3108,387,850,693,539,2450,566,300,232,445,23.56,8.51,70.49,98.93,0.05,0.23,0.17,0,0.62,31.36,5.82,4,1.5
860US54113,54113,1558,396,904,121,318,260,139,820,167,41,38,53,25.57,3.42,80.77,99.3,0,0.52,0.07,0,0.11,23.52,6.69,1.69,0.06
860US54919,54919,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54944,54944,5477,1795,3048,504,1041,579,460,2535,476,209,189,523,18.96,9.55,74.49,99.27,0.01,0.29,0.13,0,0.3,31.34,7.61,6.68,3.21
860US54942,54942,2865,870,1633,252,600,319,202,1396,250,103,81,183,18.18,6.39,78.43,99.75,0.02,0.1,0.04,0,0.08,25.9,6.1,5.33,3.07
860US54940,54940,1089,395,636,76,188,108,71,479,116,53,57,120,16.51,10.98,68.31,99.68,0.02,0.21,0.06,0,0.03,30.19,5.7,6.71,5.16
860US54961,54961,2692,895,1462,255,508,280,230,1196,229,112,101,290,18.94,10.76,72.78,99.3,0.01,0.22,0.14,0,0.34,35.62,7.78,8.59,3
860US54931,54931,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54956,54956,31594,11172,18796,2414,5457,3229,2592,14992,3283,1395,1219,2829,18.43,8.96,72.37,98.9,0.04,0.41,0.36,0.02,0.26,22.73,4.48,4.86,2.55
860US54170,54170,3136,983,1706,304,606,359,245,1434,265,122,113,292,19.29,9.31,74.76,98.72,0.01,0.55,0.07,0,0.65,37.09,9.67,8.98,NA
860US54106,54106,3799,1165,2061,378,754,435,293,1744,315,149,132,327,19.18,8.61,75.71,98.85,0.01,0.51,0.07,0,0.55,36.47,8.96,8.86,NA
860US54152,54152,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US54922,54922,954,287,498,96,198,111,66,415,77,44,37,89,18.59,9.3,74.29,99.12,0.02,0.25,0.02,0,0.59,43.72,8.89,12.66,3.59
860US54929,54929,50,15,26,5,10,6,3,22,4,2,2,5,18.59,9.3,74.29,99.12,0.02,0.25,0.02,0,0.59,43.72,8.89,12.66,NA
860US53075,53075,2906,975,1632,260,545,275,237,1290,278,122,118,293,17.63,10.09,72.11,99.13,0.03,0.31,0.14,0,0.39,33.18,7.13,4.82,4.26
860US53021,53021,3558,1115,2027,331,666,361,299,1662,322,151,130,297,18.53,8.34,74.71,99.19,0,0.13,0.09,0,0.58,34.31,7.25,4.29,3.56
860US53004,53004,2102,660,1196,196,388,213,176,976,190,92,79,182,18.52,8.65,74.17,99.14,0,0.14,0.08,0,0.64,35.04,7.19,4.18,3.62
860US53080,53080,5065,1615,2948,525,1003,488,500,2586,395,145,126,284,19.51,5.61,81.23,99.62,0.06,0.11,0.09,0,0.12,27.11,6.88,7.41,3.01
860US53074,53074,10150,3498,5983,752,1703,1066,850,4728,1034,462,416,1055,18.88,10.4,70.77,99.09,0.07,0.29,0.3,0,0.26,24.46,4.76,3.24,2.75
860US53013,53013,2350,800,1325,207,418,212,192,1009,234,111,103,267,17.18,11.37,69.55,99,0.02,0.19,0.22,0.05,0.53,29.19,4.73,2.68,4.29
860US53095,53095,19495,6584,10992,1525,3388,1965,1472,8811,1852,848,767,2290,17.63,11.75,70.4,99.43,0.02,0.15,0.21,0,0.19,28.8,6.29,4.36,4.48
860US53024,53024,13448,4476,8134,954,2468,1431,1029,6472,1516,614,462,961,18.3,7.15,73.57,99.24,0.16,0.14,0.29,0.01,0.17,20.39,5.65,2.38,1.95
860US53090,53090,15450,5029,8783,1513,3008,1462,1315,7576,1179,502,452,1219,17.97,7.89,78.3,99.4,0.02,0.19,0.17,0,0.22,30.74,6.41,4.45,3.13
860US53012,53012,13412,4601,8106,874,2388,1351,1013,6414,1494,577,477,1187,17.63,8.85,72.15,99.13,0.15,0.07,0.3,0.01,0.34,21.69,4.37,3.65,2.64
860US53092,53092,15912,5366,9908,942,2654,1567,976,6959,2220,1049,730,1357,15.98,8.53,66.34,96.81,2.19,0.1,0.69,0.01,0.19,12.02,3.89,1.61,3.27
860US53022,53022,10520,3490,6629,837,1905,1045,913,5465,1112,408,323,468,18.61,4.45,78.02,98.94,0.48,0.1,0.31,0,0.17,21.69,4.98,2.8,3.77
860US53097,53097,3546,1123,2203,211,559,347,255,1546,492,214,175,349,16.97,9.85,65.29,98.21,1.11,0.23,0.44,0,0,17.91,4.04,6.32,2.62
860US54022,54022,2308,761,1342,172,417,224,208,1115,205,92,70,238,18.72,10.29,73.82,99.07,0.26,0.1,0.33,0,0.25,20.57,5.22,8.29,3.18
860US54020,54020,0,0,0,0,0,0,0,0,0,0,0,0,20.48,7.97,75.97,99.6,0,0.12,0.16,0.02,0.09,28.53,6.45,8,NA
860US54009,54009,0,0,0,0,0,0,0,0,0,0,0,0,20.48,7.97,75.97,99.6,0,0.12,0.16,0.02,0.09,28.53,6.45,8,NA
860US54017,54017,9527,3254,5380,851,1584,987,839,4387,852,422,340,1092,19.16,11.46,71.6,99.55,0.02,0.12,0.14,0.01,0.17,30.85,7.13,6.2,3.7
860US54026,54026,507,165,289,51,91,56,48,243,46,18,17,40,20.48,7.97,75.97,99.6,0,0.12,0.16,0.02,0.09,28.53,6.45,8,4.72
860US54007,54007,524,171,297,52,94,58,48,247,48,20,19,45,20.21,8.61,74.88,99.58,0.01,0.12,0.18,0.02,0.09,29.94,6.39,8.51,4.73
860US53407,53407,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53401,53401,110,90,70,6,6,13,17,57,7,6,5,23,26.62,20.86,62.95,83.09,15.83,0,0.36,0,0.72,50.46,13.25,15.09,19.82
860US53402,53402,32460,11813,19146,2478,5498,3096,2665,14661,3377,1755,1354,3334,17.75,10.27,69.74,92.13,5.59,0.28,0.5,0.01,1.49,28.03,5.3,6.14,3.37
860US53404,53404,17509,6451,10196,1532,2895,1711,1757,7915,1700,877,729,1860,19.81,10.62,70.49,77.2,18.45,0.33,0.31,0,3.72,39.8,8.14,12.22,4.41
860US53405,53405,25528,9362,15061,1842,3801,2201,2206,11219,2607,1413,1211,3434,17.26,13.45,66.05,94.6,3.8,0.15,0.36,0,1.09,33.06,5.25,4.63,1.75
860US53406,53406,17681,6202,10528,1177,3045,1774,1262,8131,1978,921,660,1760,17.17,9.96,69.87,95.58,2.99,0.16,0.44,0,0.82,26.27,4.73,4.02,2.82
860US53408,53408,1639,618,921,123,240,141,149,713,147,79,72,266,17.68,16.21,65.67,93.46,4.21,0.26,0.6,0,1.46,39.51,6.32,5.76,2.23
860US53108,53108,3125,948,1882,204,603,381,223,1487,383,138,113,198,19.33,6.33,73.39,98.34,0.79,0.42,0.06,0,0.38,35.47,5.73,4.75,2.08
860US53185,53185,11199,3711,6700,848,2000,1199,883,5299,1201,504,452,895,18.6,7.99,72.75,98.92,0.1,0.18,0.19,0.1,0.51,29.38,6.67,5.09,3.8
860US53150,53150,16144,4735,9441,1176,3222,1782,908,7734,1755,671,477,1110,16.67,6.87,75.14,99.25,0.09,0.18,0.29,0.01,0.18,22.48,4.95,2.77,1.37
860US53167,53167,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53138,53138,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53149,53149,13062,4096,7451,1345,2768,1118,817,6563,969,357,324,736,14.81,5.63,81.73,99.15,0.2,0.15,0.19,0.01,0.31,18.26,4.97,2.82,3.22
860US53120,53120,6769,2335,3899,582,1202,655,498,3152,597,281,291,665,17.03,9.82,72.92,99.55,0.05,0.08,0.09,0.05,0.18,25.03,8.17,5.62,4.29
860US53545,53545,21204,8149,12458,1448,3253,2000,1744,9365,2369,1094,904,2771,17.66,13.07,66.34,99.24,0.17,0.12,0.23,0.01,0.23,23.2,17.09,5.09,3.49
860US53548,53548,17828,6720,10539,1437,2849,1870,1876,8497,1731,767,656,1891,21.01,10.61,71.7,98.98,0.13,0.15,0.39,0,0.35,30.51,20.95,7.16,4.53
860US53547,53547,1361,520,813,107,223,101,110,642,130,56,48,156,15.54,11.45,71.39,99.49,0.18,0.06,0.18,0,0.09,25.96,19.18,4.45,1.81
860US53537,53537,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53546,53546,21172,7161,12417,1763,3974,2194,1980,10568,1983,680,572,1631,19.71,7.7,77.02,98.82,0.3,0.16,0.36,0.03,0.33,25.01,20.13,4.72,4.6
860US53501,53501,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53511,53511,46403,17209,27331,3612,7636,4499,4369,20937,4677,2383,1969,5174,19.11,11.15,69.36,89.17,9.42,0.22,0.52,0.04,0.64,32.95,8.99,9.87,4.22
860US53525,53525,4026,1407,2273,294,731,380,291,1768,368,210,171,485,16.67,12.05,69.35,97.81,0.9,0.34,0.42,0,0.52,27.73,4.59,6.23,3.77
860US53512,53512,1359,616,819,96,161,157,194,660,97,58,58,230,25.8,16.91,67.46,89.42,9,0.26,0.47,0.05,0.82,33.68,9.77,15.94,8.4
860US53576,53576,2578,863,1473,217,477,271,210,1209,253,94,88,239,18.65,9.26,73.82,99.56,0.06,0.1,0.21,0,0.06,32.38,15.3,8.64,4.19
860US53536,53536,5503,2091,3150,422,843,524,459,2438,548,249,253,750,17.87,13.63,67.28,99.3,0.04,0.4,0.17,0,0.1,28.2,12.41,6.83,5.58
860US53542,53542,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860US53114,53114,2238,751,1280,175,422,239,175,1033,210,104,89,200,18.51,8.95,72.83,98.3,0.06,0.14,0.11,0,1.39,32.3,7.04,8.79,3.75
860US53505,53505,379,131,226,29,68,36,34,173,38,20,17,33,18.41,8.79,71.41,99.18,0.15,0.22,0.11,0,0.34,28.99,8.84,6.93,5.1
860US53585,53585,1864,624,1064,146,353,201,145,861,174,86,74,166,18.53,8.92,72.94,98.25,0.05,0.13,0.11,0,1.45,32.52,6.97,8.91,3.67
860US54016,54016,13299,4595,7870,1066,2385,1305,1178,6565,1229,521,377,1156,18.67,8.69,75.31,99.15,0.07,0.35,0.2,0,0.24,18.4,4.63,5.12,3.16
860US54023,54023,1918,627,1079,168,363,194,159,912,157,74,58,183,18.36,9.55,75.25,99.62,0.04,0.14,0.05,0,0.16,24.78,6.49,5.99,3.54
860US54082,54082,837,272,492,79,164,88,70,421,74,31,22,47,18.84,5.62,79.25,99.34,0.02,0.25,0.21,0,0.18,22.97,7.48,3.62,4.98
860US54025,54025,3202,1041,1873,305,619,339,273,1597,283,118,88,192,19.1,5.99,78.73,99.38,0.02,0.23,0.2,0,0.17,23.85,7.32,4.32,4.94
860US54015,54015,1675,547,940,149,318,170,138,795,137,64,51,159,18.35,9.49,75.36,99.66,0.02,0.14,0.03,0,0.15,25.17,6.59,5.86,3.58
860US54002,54002,3595,1250,1976,308,587,347,311,1578,330,155,137,500,18.31,13.9,68.8,99.73,0.02,0.05,0.09,0,0.1,32.44,5.03,7.27,3.95
