HEROP_ID,GEOID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Age15_24P,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,ForDqP,ForDqTot,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AreaSqMi,AlcTot,AlcDens,AlcPerCap,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs,Ndvi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,DrgRlDth,TotPcp,TotSp,PcpPer100k,SpPer100k,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,SviTh1,SviTh2,SviTh3,SviTh4,SviSmryRnk,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US51690,51690,13101,12671,683,7090,5345,48.84,47.35,0.68,0.25,0,2.89,5.37,0.24,11.02,54.03,19.16,1080,1590,716,728,4408,737,966,950,860,2510,9975,7465,19.1,17.25,6.85,4.53,10.24,54,33,34,7.8,25.5,21843,22669,15.56,61.2,0.51,6.6,21.12,14.87,10.89,3100,58,22.4,20.59,1.13,28.51,41.69,647.12,10.96,NA,NA,NA,0.34,0.35,0.55,0.61,0.29,0.1,0.81,0.49,0.01,0.21,5,5,5,2,0,0,NA,0,0,NA,3.34,9.34,26.42,33.3,195.26,NA,39.96,173.07,NA,1,1,0.4,0,0,NA,0,0,NA,5,3.33,1,5,6.43,1,5,1.51,1,5,2.05,1,5,4.41,1,4,28.11,0.8,27,32,51,244.26,389.28,343.7,20.4,20.3,22.7,25.5,26.3,36.6,56.3,0,1,0,NA,13821,13821,0,0,0,0,0,0.87,0.99,0.66,0.56,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062.88,481,3505.89,0,1902.59,588.97,0,1220.24,19976.95,512.23,83,20,128,0,75,2.35,0,41,1560,40
050US51700,51700,180145,171202,20049,77664,81765,48.31,40.93,0.24,3.16,0.2,7.16,8.77,0.23,15.77,64.26,12.38,13162,22318,12830,15577,80280,9936,11345,10991,9819,22294,138301,116007,15.6,9.89,15.41,3.27,20.76,483,409,358,6.7,15.5,28357,26993,9.28,71.83,0.44,9.11,20.84,14.02,12.16,39880,48.77,13.77,10.74,2.68,20.35,50.89,1123.64,69.12,5,0.07,0,0.44,0.32,0.53,0.39,0.4,0.13,0.34,0.45,0.05,0.14,44,44,44,8,44,32,9,44,1,2,5.82,22.53,39.74,8.6,22.14,57.91,10.4,52.84,87.13,1,1,0.18,1,0.73,0.2,1,0.02,0.05,44,8.1,1,44,7.25,1,44,3.85,1,44,9.59,1,44,7.06,1,44,8.6,1,179,175,328,97.14,182.08,56.3,13.7,12.8,19.2,16.3,19.4,19.7,32.3,1,0,0,1,180966,180668,51,0,0,0,0,0.52,0.61,0.87,0.95,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,547.09,95.27,884.88,19.53,237.7,16.1,0,59.72,7069.29,253.77,664,59,526,0.95,121.73,1.7,0,32.34,8580,308
050US51710,51710,245592,219712,27860,97257,104931,47.01,41.58,0.41,3.69,0.07,7.25,7.88,0.2,20.72,68.44,10.56,16390,25827,15536,35342,125875,12011,13406,14087,12068,25928,196793,170865,13.1,12.34,16.21,3.39,28.44,1146,1046,1039,8.2,19.7,26058,28508,8.74,38.19,0.5,9.9,14.54,13.34,11.62,51587,49.16,12.84,9.36,0.71,19.29,56.86,1825.52,53.28,11,0.21,0,0.52,0.28,0.58,0.3,0.45,0.11,0.37,0.46,0.06,0.11,81,81,81,39,81,38,2,81,0,23,4.4,23.05,35.37,7.18,29.73,76.37,5.11,32.62,47.73,1,1,0.48,1,0.47,0.02,1,0,0.28,81,4.98,1,81,6.27,1,81,2.66,1,81,4.84,1,81,5.14,1,81,6.82,1,256,269,560,109.53,228.02,69.6,13.2,16.4,24.5,22.3,19.4,20.1,30.7,0.98,0,0.02,NA,242803,242803,0,0,0,0,0,0.66,0.14,0.85,0.94,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630.26,72.92,1039.9,25.73,1144.58,47.79,210.14,267.33,4058.46,341.46,1113,59,995,2,829,7,1.99,216,7167,603
050US51720,51720,3990,3935,244,2040,1539,90.15,4.64,0.08,3.36,0,1.78,1.08,0.23,8.35,57.17,17.27,316,515,128,205,1450,170,208,351,291,689,3067,2378,23.6,19.25,7.96,2.04,14.14,45,27,45,13.8,29.4,19333,20917,12.6,56,0.51,6.3,18.65,18.58,20.73,640,41.59,19.41,10.83,15.15,32.6,53.66,272.83,7.48,1,0.13,0,0,0.89,0.05,0,0.89,0.01,0,0.89,0.03,0.25,1,1,1,1,0,NA,NA,1,0,0,0,0,0,66.26,NA,NA,14.88,113.04,336.32,1,1,1,0,NA,NA,1,0,0,1,27.6,1,1,0,1,1,0,1,1,0,1,1,14.88,1,0,66.26,0,NA,21,28,526.32,701.75,406.7,33.6,36.2,40.5,45.1,44.5,31.9,40.5,0,1,0,NA,3958,3856,102,0.03,0,0,0,0.96,0.98,0.16,0.85,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510.33,580.39,2386.97,111.11,585.8,41.96,428.57,1404.83,9472.99,418.19,38.03,7.4,29.67,0.05,0.99,0.06,0.03,30.26,238.53,10.53
050US51730,51730,31827,31094,2721,16377,13387,17.34,77.21,0.25,1.02,0.05,4.13,4.78,0.21,12.5,56.53,16.37,2301,3523,1521,2457,12168,1985,2309,2016,2314,5211,25026,19815,20.9,19.03,11.07,4.24,20.23,26,17,26,11.3,25.8,22325,22356,14.91,59.67,0.48,6.85,17.76,19.01,14.86,8030,59.98,26.37,18.95,1.45,23.96,59.5,720.82,22.72,5,0.22,0,0.27,0.14,0.78,0.45,0.15,0.09,0.55,0.13,0.03,0.17,11,11,11,4,11,0,0,11,11,4,4.3,11.55,32.6,20.87,74.43,219.14,4.41,11.76,32.83,1,1,0.36,1,0,0,1,1,0.36,11,3.61,1,11,7.17,1,11,3.46,1,11,5.82,1,11,5.82,1,11,8.41,1,44,29,39,91.12,122.54,48.7,15.3,17.9,24.2,25.6,22,39.5,79.7,1,0,0,NA,32420,31737,683,0.02,1,0,0,0.93,0.85,0.86,0.89,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3445.6,1050.36,5979.46,811.11,2841.68,1007.89,885.06,7571.66,22607.12,1199.9,702.04,114.29,567.69,2.19,453.39,10.22,0.77,230.86,4606.2,244.48
050US51735,51735,12039,11987,1325,4785,5690,94.32,1.17,0.22,1.96,0,2.33,2.58,0.22,12.78,52.11,18.84,509,1571,791,747,4194,788,987,1018,704,2268,9378,7110,13,3.99,14.46,0.65,17.45,0,0,0,5.3,4.5,41821,40277,2.78,21.75,0.38,9.96,22.16,10.9,7.75,2282,40.11,10.76,3.55,0.84,32.53,16.6,311.09,15.38,NA,NA,NA,0.29,0.9,0.02,0.25,0.92,0.03,0.47,0.91,0.04,0.12,4,4,4,4,4,0,NA,4,3,NA,10.99,0,0,21.43,69.93,NA,16.89,30.17,NA,1,1,1,1,0,NA,1,0.75,NA,4,16.89,1,4,13.64,1,4,6.7,1,4,16.89,1,4,13.64,1,4,21.43,1,NA,0,2,0,16.61,4.9,13.3,14.9,18.2,18.8,18.8,15.9,22.3,0.75,0,0.25,NA,12150,11360,790,0.07,0,0,0,0.06,0.23,0.27,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.43,183.4,747.26,100.88,16461.54,2495.05,291.67,285.88,4182.43,187.15,34.65,6.96,28.62,0.23,14.98,5.04,0.07,20.24,318.91,14.27
050US51740,51740,95311,91814,11200,40895,41388,40.16,52.66,0.49,1.31,0.14,5.24,4.31,0.24,13.31,61.25,14.22,7137,11965,5274,7413,39274,5378,6015,6320,5669,13553,72901,59348,14.6,12.47,16.09,2.93,20.88,334,329,294,9.2,17.2,26726,25179,10.77,68.06,0.42,8.05,19.7,15.69,12.05,21422,51.76,17.35,10.82,1.03,24.56,45.68,1228.06,33.3,4,0.12,0,0.53,0.24,0.67,0.35,0.42,0.07,0.41,0.44,0.03,0.11,31,31,31,16,31,30,10,31,31,11,3.67,0,26.92,5.65,15.87,45.63,5.28,0,44.43,1,1,0.52,1,0.97,0.32,1,1,0.35,31,7.24,1,31,6.24,1,31,3.05,1,31,5.81,1,31,5.07,1,31,5.65,1,120,92,248,96.53,260.2,47,16.1,17.4,22.9,22.6,23,31.4,45.3,1,0,0,NA,95535,95535,0,0,0,1,0,0.71,0.63,0.75,0.75,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160.39,991.92,3399.05,418.35,2997.95,991.04,833.87,1275.2,11155.82,145.43,1337,313,1031,4.97,1011,28.76,2.61,303,6904,90
050US51750,51750,17630,14561,768,6525,7822,84.53,9.77,0.02,1.54,0.06,4.08,2.9,0.11,46.44,73.68,8.53,521,1019,3325,4862,11449,763,764,1107,503,1504,15768,14264,12.2,9.97,4.88,2.31,55.31,15,15,15,5.9,35.9,12815,20760,4.7,37,0.52,21.53,12.45,11.07,16.67,3530,45.13,14.53,16.66,4.37,19.72,50.79,674.32,9.68,1,0.1,0,0.28,0.79,0.12,0.34,0.78,0.04,0.43,0.8,0.03,0.21,3,3,2,0,3,0,NA,3,0,NA,9.74,28.88,79.51,27.62,102.34,NA,21.87,69.11,NA,1,0.67,0,1,0,NA,1,0,NA,3,9.74,1,3,17.63,1,3,1.13,1,3,5.72,1,3,17.63,1,3,27.62,1,13,9,5,51.05,28.36,45.4,19.6,24.2,24.9,28.5,26.3,14.4,20,1,0,0,NA,16408,15927,481,0.03,0,0,0,0.75,0,0.36,0.82,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.66,314.65,1526.37,39.88,1105.55,188.73,0,917.08,8515.87,274.26,109.93,23.35,103.61,0.13,16.13,0.77,0,109.93,1210.02,38.97
050US51760,51760,223787,212801,11863,100119,112654,45.35,47.77,0.42,2.14,0.02,4.29,6.68,0.18,15.56,63.73,12.44,13377,21160,14369,20462,108073,12359,13481,14087,13419,27831,183783,155952,15,14.99,6.48,4.7,31.81,1368,1228,1308,7.6,24.5,25725,31635,9.91,46.71,0.54,11.68,11.17,14.68,10.84,47906,42.52,19.26,10.26,0.45,18.98,57.75,1671.06,59.91,18,0.3,0,0.6,0.23,0.65,0.66,0.23,0.22,0.42,0.54,0.06,0.13,66,66,66,51,66,52,17,66,64,22,2.85,6.47,17.41,6.93,19.02,49.96,5.47,14.16,37.08,1,1,0.77,1,0.79,0.26,1,0.97,0.33,66,4.89,1,66,4.8,1,66,2.66,1,66,3.81,1,66,5.65,1,66,5.91,1,200,235,587,105.01,262.3,55.2,21.2,20.9,27.8,31.3,31.1,41.2,58.9,1,0,0,NA,204214,204214,0,0,1,0,0,0.68,0.13,0.93,0.88,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.21,138.66,1347.93,61.4,1366.45,136.83,4518.67,169.17,8870.69,306.33,996,118,1053,2.99,1032,14,21.78,122,14479,500
050US51770,51770,99621,97612,6434,47056,47450,62.52,28.72,0.19,3.08,0.03,5.47,6.13,0.22,10.91,57.96,15.87,6904,11842,4976,5894,38990,6492,6513,6465,6610,15805,77761,61956,14.7,14.49,8.28,4.09,19.91,524,304,524,6.8,20.5,25367,26119,8.19,50.22,0.48,6.98,17.26,16.6,11.98,24196,50.99,21.32,10.67,0.55,21.59,48.18,1106.74,42.52,5,0.12,0,0.58,0.36,0.52,0.37,0.6,0.1,0.45,0.65,0.08,0.15,23,23,23,15,23,8,1,23,22,7,3.07,7.3,20.7,11.59,33.42,94.91,5.28,14.03,38.03,1,1,0.65,1,0.35,0.04,1,0.96,0.3,23,5.27,1,23,6.46,1,23,2.15,1,23,3.37,1,23,4.13,1,23,11.59,1,184,74,258,74.28,258.98,89,17.3,22.2,20.1,36.8,39.5,37,65.6,1,0,0,NA,97032,97026,6,0,1,0,0,0.71,0.54,0.84,0.74,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920.52,297.74,1438.25,132.42,1380.17,206.45,639.05,702.8,12092.89,542.03,591,98,450,3.08,266,8,1.08,271,7764,348
050US51775,51775,25519,23045,1994,10852,12228,87.26,7.02,0.13,1.84,0.08,3.66,3.24,0.19,17.4,54.56,18.54,1471,2526,2118,2322,9925,1565,1753,1902,1646,4731,20602,15871,11.5,10.36,9.7,2.49,15.9,143,131,141,5.2,9.1,30176,31274,3.84,35.6,0.44,14.16,15.71,16.66,10.83,5267,43.07,16.87,8.95,3.03,31.61,35.08,747.51,14.52,2,0.14,0,0.45,0.79,0.11,0.2,0.84,0.04,0.44,0.81,0.03,0.17,5,5,5,3,5,1,0,5,5,2,2.9,6.52,18.93,13.21,34.98,100.86,4.05,9.1,26.16,1,1,0.6,1,0.2,0,1,1,0.4,5,10.2,1,5,4.08,1,5,1.49,1,5,4.08,1,5,2.9,1,5,13.21,1,35,76,160,297.82,626.98,375.6,19.2,17.2,20.1,23.6,23.7,27.3,41.4,1,0,0,NA,24802,24802,0,0,1,0,0,0.25,0.19,0.44,0.62,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
050US51790,51790,24452,23116,1666,11814,11775,83.38,11.67,0.29,1.43,0,3.23,2.98,0.19,12.31,53.43,20.74,1441,2426,1470,1539,9198,1450,1540,1940,1385,5072,19778,14706,15.4,10.66,8.43,3.12,19.07,42,36,42,3.2,13.7,26903,28836,6.72,40.83,0.45,15.58,15.88,14.68,12.66,5486,46.59,19.58,10.95,0.8,25.52,43.21,593.06,19.92,7,0.35,0,0.15,0.8,0.13,0.16,0.81,0.04,0.58,0.75,0.05,0.2,6,6,6,1,6,6,1,6,6,1,5.16,11.56,32.38,5.16,11.56,32.38,5.16,11.56,32.38,1,1,0.17,1,1,0.17,1,1,0.17,0,38.52,0,6,4.37,1,6,1.46,1,6,4.18,1,6,5.16,1,6,5.16,1,44,19,26,77.7,106.33,55.2,15.2,16.5,16.8,19.4,18.9,18.1,23.1,1,0,0,NA,23746,22869,877,0.04,0,0,0,0.29,0.47,0.6,0.61,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5386.46,2068.72,9745.64,41330.94,7324.22,5123.34,105510.2,5372.99,33993.12,1557.53,830,174,682,114.9,150,27,51.7,672,5238,240
050US51800,51800,89160,88588,10826,36213,41944,51.67,41.65,0.19,1.92,0.02,4.56,4.22,0.25,11.93,59,13.74,5997,12326,5525,5111,34285,6176,6673,5649,5804,12250,67189,54939,12.5,11.19,16.56,1.97,15.97,303,307,251,6.2,10.8,34286,32894,10.03,107.62,0.43,8.95,20.43,15.34,10.51,19668,46.89,15.54,8.33,2.99,23.32,30.72,90.72,399.15,4,0.01,0,0.43,0.36,0.55,0.31,0.5,0.06,0.44,0.47,0.04,0.19,28,28,28,15,21,3,NA,27,28,NA,11.24,15.93,46.49,24.06,79.15,NA,14.6,21.19,NA,1,1,0.54,0.75,0.11,NA,0.96,1,NA,28,13.2,1,28,11.29,1,28,6.08,1,28,11.83,1,28,16.18,1,28,14.86,1,54,81,135,90.85,151.41,43.8,10.4,10.9,11.6,12.7,12.7,14.1,21.7,0.71,0.29,0,NA,84585,66287,18298,0.22,0,1,0,0.33,0.42,0.65,0.26,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.47,162.49,1403.98,148.94,1229.63,200.22,343.43,445.04,4814.54,514.91,474.58,49.35,404.95,2.03,317.06,5.41,0.68,129.8,2850.88,304.9
050US51810,51810,450135,439605,57082,183906,220127,66.67,19.05,0.26,6.65,0.07,7.31,8.01,0.22,13.41,61.73,13.23,28846,55586,26873,33474,193422,28379,30328,29131,24909,59534,349083,289549,10.9,6.83,17.49,2.61,23.9,858,797,798,4.9,7.6,35969,36268,5.31,59.67,0.42,9.38,13.1,12.81,12.08,88934,40.4,7.91,7.95,1.05,23.82,35.92,751.49,244.72,21,0.09,0,0.37,0.51,0.27,0.33,0.55,0.1,0.37,0.55,0.1,0.13,100,100,96,50,99,17,NA,98,38,NA,4.56,16.09,34.47,13.21,48.22,NA,10.23,36.24,NA,1,0.96,0.5,0.99,0.17,NA,0.98,0.38,NA,99,11.68,0.99,99,10.96,0.99,100,2.53,1,99,8.68,0.99,99,8.74,0.99,99,10.98,0.99,422,313,592,69.53,131.52,38.4,12.1,13.5,18.1,16.6,15,11.6,24.7,0.98,0.01,0.01,NA,437994,431273,6721,0.02,0,0,0,0.1,0.16,0.77,0.23,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.54,138.79,824.01,41.71,1166.24,128.84,81.47,359.2,7452.95,176.65,1427,212,1251,10,735,33,1.02,685,22699,538
050US51820,51820,21926,21751,1472,10013,10293,81.33,14.14,0.41,0.94,0.19,2.99,7.63,0.23,10.52,57.12,18.28,1406,3047,1133,1173,8072,1232,1545,1429,1186,4009,16823,12814,14.7,13.39,8.76,3.65,20.97,194,151,154,4.5,17.4,26772,25421,7.2,38.6,0.44,8.8,19.08,14.55,18.07,5299,51.48,23.58,8.68,2.17,18.91,41.39,668.89,14.97,3,0.2,0,0.32,0.71,0.17,0.4,0.7,0.12,0.27,0.8,0.01,0.18,5,5,0,0,5,0,NA,5,0,0,12.82,36.61,107.72,24.63,100.49,NA,13.15,36.61,107.72,1,0,0,1,0,NA,1,0,0,5,25.59,1,5,13.15,1,5,0.78,1,5,13.15,1,5,13.15,1,5,13.15,1,24,14,13,63.85,59.29,45.4,12.6,14.8,14.7,16.1,17,26.4,27.6,1,0,0,NA,21006,20475,531,0.03,0,0,0,0.55,0.83,0.66,0.33,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.33,107.41,584.64,120.75,743.97,143.74,0,307.6,4537.92,272.94,43.89,7.68,39.06,0.32,14.18,1.62,0,32.24,627.64,37.75
050US51830,51830,14788,10538,1049,5194,6027,74.53,14.05,0.52,6.52,0,4.38,7.06,0.11,41.84,68.42,14.84,495,822,2847,3341,8801,552,549,597,777,2195,13171,10976,10.8,4.35,8.02,3.55,38.48,25,28,25,7.5,22.4,16061,29203,6.63,30,0.52,26.41,6.85,10.25,12.05,1695,28.12,7.9,10.09,0,13.7,50.73,580.97,8.94,2,0.22,0,0.25,0.64,0.16,0.24,0.65,0.08,0.27,0.66,0.08,0.2,3,3,0,2,3,0,0,3,0,0,2.39,34.19,12.95,14.72,39.14,113.33,14.26,39.14,113.33,1,0,0.67,1,0,0,1,0,0,3,26.93,1,3,4.23,1,3,2.16,1,3,4.16,1,3,4.71,1,3,14.72,1,18,21,23,142.01,155.53,0.2,12.6,13.9,14.8,16.2,15.4,17.2,21.3,1,0,0,1,14067,14068,0,0,0,0,0,0.5,0.02,0.48,0.83,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,454.5,166.97,827.95,36.02,1266.05,937.58,250,386.84,4182.46,187.22,50.64,10.17,41.82,0.34,21.89,7.36,0.1,29.57,466.01,20.86
050US51840,51840,27789,26766,1909,11896,13718,80.44,10.03,0.32,1.81,0.06,7.34,17.42,0.23,14.84,58.72,15.62,1868,3396,2234,1889,11054,1949,1951,1698,1532,4341,21421,17080,14.8,16.88,8.92,3.68,22.04,39,34,37,3.8,15,27319,29727,11.38,88.2,0.45,8.93,15.75,14.38,12.16,6317,46.05,18.66,11.28,0.37,16.84,53.1,1294.05,9.19,4,0.44,0,0.31,0.6,0.12,0.38,0.56,0.25,0.16,0.71,0.02,0.15,5,5,5,5,5,4,0,5,5,5,0.65,2.09,5.86,9.35,22.6,65.71,1.85,3.93,10.73,1,1,1,1,0.8,0,1,1,1,5,5.47,1,5,2.96,1,5,0.65,1,5,1.43,1,5,1.63,1,5,9.35,1,40,94,215,338.26,773.69,219,20.7,21.2,27.2,26.5,24.1,32.4,47.5,1,0,0,NA,26203,26203,0,0,0,0,0,0.43,0.6,0.88,0.84,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.55,204.56,880.08,55.56,1012.25,104.91,380.95,576.56,4103.76,268.34,104.22,19.12,79.92,0.29,23.14,3.16,0.16,72.45,756.24,49.45
050US53001,53001,19452,19187,513,6527,7890,69.3,0.77,3.68,1.02,0,25.23,62.95,0.35,15.1,68.96,10.81,1958,3881,1526,1411,7575,1046,987,985,917,2103,12611,10508,11.3,35.39,4.07,3.65,18.42,19,0,19,6.3,25.2,23809,19152,7.62,19.8,0.42,7.24,51.34,12.24,4.96,5304,67.22,21.28,9.9,20.67,19.93,36.58,3.39,1924.98,2,0,0,0.43,0.28,0,0.51,0.22,0.76,0.52,0.36,0.02,0.08,5,4,4,3,NA,NA,NA,0,0,NA,7.3,32.7,104.97,NA,NA,NA,46.98,220.14,NA,0.8,0.8,0.6,NA,NA,NA,0,0,NA,3,21.99,0.6,4,7.9,0.8,4,7.67,0.8,3,22.9,0.6,3,22.9,0.6,0,78.6,0,13,11,4,56.55,20.56,16.3,12.3,13.3,14.8,16.2,17.9,9.3,10.5,0,0.6,0.4,NA,18728,11207,7521,0.4,0,0,0,0.93,0.6,0.99,0.89,0.96,402.48,NA,NA,NA,NA,NA,NA,NA,183.74,71.16,292.7,NA,NA,NA,NA,424.68,46,NA,NA,NA,NA,NA,NA,NA,21,4,17,NA,NA,NA,NA,17,190.08,52.73,339.85,2009.62,1036.59,190.87,1818.18,200.1,9063.42,146.88,22,3,20,2.09,0.85,14,1,8,1049,17
050US53003,53003,22337,22112,2236,10022,9643,92.81,0.44,1.32,0.88,0.16,4.4,3.82,0.21,10.71,49.99,22.16,1136,2734,1215,1178,7297,1286,1468,1806,1660,4950,17696,12746,19.3,10.05,12.64,3.88,22.88,46,44,46,6.9,13,26656,27896,5.38,25.67,0.43,9.45,25.71,18.27,14.25,4789,49.66,16.15,8.49,12.9,24.95,29.68,15.76,636.08,NA,NA,NA,0.62,0.89,0.01,0.37,0.88,0.08,0.24,0.92,0.01,0.07,6,6,5,4,NA,NA,NA,6,5,3,4.82,14.26,41.84,NA,NA,NA,6.04,17.18,50.56,1,0.83,0.67,NA,NA,NA,1,0.83,0.5,6,6.04,1,6,5.36,1,6,6.04,1,6,5.36,1,6,4.82,1,NA,NA,NA,38,15,15,67.15,67.15,59.9,15.3,16.6,20.5,20.5,18.5,18.4,20.4,1,0,0,NA,21623,20184,1439,0.07,0,0,0,0.45,0.84,0.26,0.31,0.42,709.48,173.86,1267.16,NA,NA,NA,NA,697.79,384.3,159.37,618.49,NA,NA,NA,NA,368.94,96,12,84,NA,NA,NA,NA,87,52,11,41,NA,NA,NA,NA,46,366.49,42.99,585.23,0,2484.47,455.65,1007.69,408.78,6479.51,29.32,50,3,39,0,4,2.62,2.62,51,884,4
