HEROP_ID,GEOID,TotPop,TotUnits,Age18_64,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,NoHsP,ChildrenP,PovP,UnempP,VacantP
050US20157,20157,6482,3283,3208,394,842,325,187,2037,315,331,373,390,1800,7.9,50.49,27.77,99.54,0.05,0.23,0.19,0.19,0,0.05,21.67,22.74,12.36,1.97,15.66
050US20159,20159,10610,4868,5683,760,1616,693,568,3933,543,516,547,557,2138,11.89,59.46,20.15,96.34,1.1,2.63,0.5,0.17,0.01,1.88,18.85,26.29,16.16,4.24,14.44
050US20161,20161,67139,22868,48427,5009,7761,7549,16399,44016,1990,1451,1292,1365,4255,35.67,84.58,6.34,83.21,10.14,4.17,0.72,3.37,0.21,2.36,8.32,21.53,21.2,6.62,6.94
050US20163,20163,6039,2979,3114,443,942,346,224,2155,270,290,308,318,1313,9.44,58.62,21.74,98.92,0.58,0.41,0.2,0.08,0,0.22,25.93,26.69,15.15,5.1,17.96
050US20165,20165,3842,1999,1998,224,525,193,105,1253,177,191,233,271,968,7.76,52.11,25.2,99.27,0,0.91,0.13,0.1,0.03,0.47,27.35,22.8,12.03,1.75,17.86
050US20167,20167,7835,4079,4163,433,1105,419,274,2746,393,376,438,483,1861,8.84,54.68,23.75,98.71,0.55,0.57,0.45,0.08,0,0.22,25.54,23.11,13.52,3.4,17.36
050US20169,20169,49301,21129,29363,3643,7415,3278,3272,22043,2635,2303,2108,2190,6964,13.29,67.14,14.13,93.86,3.07,2.48,0.48,1.04,0.03,1.51,17.56,26.32,11.99,4.88,6.17
050US20171,20171,5289,2305,2901,406,869,364,245,2143,281,258,252,223,857,11.51,64.62,16.2,97.26,0.09,2.61,0.17,0.42,0,2.06,22.76,28.95,9.06,2,12.28
050US20173,20173,403662,170159,245717,34422,61871,26051,29092,191039,20489,16800,16914,16141,45986,13.66,71.18,11.39,85.51,8.93,4.32,1.13,2.13,0.03,2.27,17.56,27.74,10.94,5.41,7.99
050US20175,20175,18743,7572,11107,1732,3384,1384,1499,8859,842,749,760,659,1758,15.38,74.56,9.38,77.34,5.91,19.53,0.76,2.4,0,13.59,27.76,31.36,14.75,4.21,12.65
050US20177,20177,160976,68991,98198,11670,23581,10514,10742,73524,9005,7419,7321,7371,21085,13.2,67.57,13.1,87.71,8.3,4.84,1.14,0.71,0.03,2.12,15.59,25.9,10.02,4.4,7.57
050US20179,20179,3043,1324,1627,223,507,190,93,1104,135,158,185,188,543,9.3,60.27,17.84,99.21,0,0.85,0.26,0.2,0,0.33,18.47,28.69,16.43,1.6,11.56
050US20181,20181,6926,3177,3931,542,1030,496,406,2737,389,362,336,374,1156,13.02,62.21,16.69,94.85,0.25,6.84,0.12,0.22,0.01,4.56,24.97,26.55,16.29,1.99,13.98
050US20183,20183,5078,2615,2519,270,670,282,123,1596,252,241,302,326,1421,7.98,49.94,27.98,99.7,0.08,0.14,0.14,0.06,0,0.02,26.03,22.41,15.35,1.14,17.21
050US20185,20185,5365,2666,2740,376,808,287,203,1872,270,248,265,278,1248,9.13,56.96,23.26,98.25,0.19,2.09,0.48,0.17,0,0.91,21.32,25.67,13.56,3.96,17.37
050US20187,20187,2333,956,1328,214,430,156,126,958,134,117,122,104,254,12.09,68.67,10.89,86.37,0.09,16.8,0.73,0.34,0,12.47,23.12,32.19,14.77,2.47,13.08
050US20189,20189,5048,2116,2782,434,883,345,255,2071,286,232,193,228,721,11.89,67.12,14.28,90.17,0.52,10.94,0.83,0.3,0,8.18,21.65,30.61,11.77,4.24,10.92
050US20191,20191,25841,10769,14031,1954,4353,1745,1170,10282,1349,1186,1131,1270,4316,11.28,64.2,16.7,96.24,0.54,3.44,1.11,0.26,0.02,1.83,22.89,29,7.84,4.9,10.03
050US20193,20193,8258,3534,4711,620,1368,762,520,3622,399,344,378,316,1211,15.52,67.93,14.66,98.2,0.35,1.22,0.21,0.4,0.02,0.82,14.62,28.29,14.31,3.85,11.6
050US20195,20195,3694,1851,1853,211,598,209,112,1279,170,177,190,194,875,8.69,56.52,23.69,99.3,0.05,0.24,0.16,0.46,0,0.03,27.11,26.15,12.07,0.53,20.91
050US20197,20197,6603,2853,3650,450,1057,443,294,2566,378,307,340,338,1167,11.16,61.68,17.67,98.33,0.62,1.76,0.36,0.11,0,0.58,16.15,27.05,9.17,3.29,13
050US20199,20199,1821,840,993,145,301,140,88,714,92,78,98,94,299,12.52,63.7,16.42,98.02,0.33,4.34,0.27,0.22,0,1.15,22.23,29.05,19.99,2.09,19.4
050US20201,20201,7073,3355,3477,420,1010,437,267,2323,341,313,375,432,1859,9.95,53.06,26.28,99.67,0.06,0.31,0.1,0,0,0.17,30.35,24.56,14.89,1.71,14.69
050US20203,20203,2758,1190,1470,238,519,173,111,1074,132,128,137,116,414,10.3,66.39,15.01,89.01,0.04,11.82,0.33,0.29,0,10.33,28.32,31.69,10.25,1.23,16.3
050US20205,20205,10289,5091,5385,679,1516,649,441,3700,567,483,496,583,2265,10.59,57.29,22.01,98.65,0.19,0.74,0.68,0.15,0.01,0.32,25.44,25.65,15.36,4.87,17.62
050US20207,20207,4116,2199,2040,246,583,232,143,1398,185,156,207,253,1088,9.11,54.11,26.43,98.62,0.36,0.61,0.73,0.12,0,0.17,29.4,24,12,5.46,22.74
050US20209,20209,161993,69102,94894,13462,25697,11360,11466,73054,8014,6798,6873,7061,21034,14.09,69.27,12.98,67.12,27.45,6.79,0.69,1.13,0.03,3.59,30.13,28.44,17.13,8.53,10.98
050US21001,21001,15360,6434,9173,886,2183,1265,1159,6708,866,839,727,742,2409,15.78,63.65,15.68,96.7,2.99,0.58,0.1,0.16,0,0.06,53.75,24.6,25.13,5.73,9.85
050US21003,21003,14628,6381,8405,1029,2161,1041,934,6004,859,769,756,694,2356,13.5,62.85,16.11,98.67,1.13,0.16,0.12,0.04,0,0.05,48.91,26.44,24.6,9.51,12.32
050US21005,21005,14571,5804,8908,1028,2154,1069,939,6791,871,715,633,567,1812,13.78,68.44,12.44,96.69,2.96,0.47,0.03,0.13,0.01,0.18,33.27,26.43,9.29,3.96,6.31
050US21007,21007,7902,3553,4622,442,1072,541,469,3251,499,435,358,413,1432,12.78,60.3,18.12,96.66,3.04,0.52,0.18,0.08,0,0.05,35.85,23.39,18.53,11.29,10.19
050US21009,21009,34001,14202,20120,2170,4838,2335,2065,14442,1955,1769,1740,1668,5419,12.94,63.09,15.94,94.73,4.94,0.28,0.1,0.15,0.02,0.06,45.53,24.89,21.49,7.01,7.51
050US21011,21011,9692,4021,5777,632,1372,690,659,4251,513,504,486,458,1476,13.92,64.54,15.23,96.91,2.86,0.32,0.08,0.06,0.01,0.07,53.7,25.17,27.25,9.59,9
050US21013,21013,31506,12568,18783,2092,4807,2695,2252,14391,1782,1496,1381,1371,4186,15.7,67.57,13.29,97.03,2.55,0.24,0.12,0.25,0.02,0.03,53.28,27.1,36.23,14.01,8.4
050US21015,21015,57589,21476,35926,4675,9729,4137,3809,28097,3403,2592,2270,2073,4750,13.8,73.8,8.25,98.48,0.63,0.55,0.15,0.6,0.02,0.12,23.56,29.37,7.4,3.64,6.28
050US21017,21017,19236,7781,11556,1329,2850,1435,1255,8616,1123,985,905,799,2629,13.98,66.52,13.67,91,8.64,0.42,0.1,0.13,0,0.13,36,26.26,17.54,6.35,6.82
050US21019,21019,51150,21365,31595,2962,6882,3524,2985,22305,3091,2872,2746,2720,7572,12.73,62.85,14.8,97.46,2.03,0.87,0.13,0.28,0.01,0.09,31.14,23.43,16.51,7.85,6.97
050US21021,21021,25641,10191,15731,1517,3534,2080,1930,11665,1449,1300,1240,1221,3715,15.64,65.19,14.49,90.03,9.53,0.42,0.06,0.3,0.02,0.07,34.59,24.16,17.1,6.93,6.95
050US21023,21023,7766,3166,4552,513,1142,580,518,3301,420,411,407,377,1195,14.14,63.82,15.39,99.28,0.61,0.15,0.1,0.01,0,0,44.04,26,21.44,6.63,9.29
050US21025,21025,15703,6127,9490,1050,2623,1472,1103,7408,832,755,709,613,1713,16.4,70.57,10.91,99.58,0.21,0.17,0.08,0.12,0.01,0.01,52.22,28.66,39.49,15.08,9.34
050US21027,21027,16312,8261,9511,1047,2552,1192,922,6814,963,866,795,809,2466,12.96,63.84,15.12,96.08,3.58,0.27,0.18,0.09,0,0.07,43.29,26.58,23.19,9.95,25.44
050US21029,21029,47567,16629,30386,3429,7858,4264,3458,23932,3275,2368,1885,1562,3258,16.23,74.04,6.85,99.13,0.43,0.34,0.18,0.17,0.02,0.07,35.32,29.27,10.39,6.36,3.99
050US21031,21031,11245,4698,6583,732,1742,823,730,4834,712,572,496,487,1670,13.81,64.99,14.85,99.21,0.49,0.34,0.16,0.08,0.04,0.02,53.43,26.61,23.77,6.27,11.03
050US21033,21033,13232,5794,7583,805,1775,915,792,5321,787,650,708,688,2498,12.9,59.71,18.88,93.83,5.83,0.23,0.26,0.06,0.01,0.02,38.06,23.81,19.88,9.95,8.97
050US21035,21035,30735,13242,19789,1614,3376,3171,4068,15126,1655,1382,1245,1382,4955,23.55,65.45,16.12,96.17,3.13,0.52,0.1,0.43,0.01,0.17,30.94,19.49,17.7,7.54,12.35
050US21037,21037,83866,32910,50584,6497,12609,5821,6243,38486,4249,3771,3596,3875,10783,14.38,68.67,12.86,98.47,1.01,0.38,0.12,0.3,0.01,0.08,29.05,26.83,11,5.15,5.29
050US21039,21039,5238,2295,2995,304,734,372,320,2075,296,275,281,295,978,13.21,59.43,18.67,98.59,1.05,0.4,0.23,0.06,0,0.08,37.66,24.15,17.75,7.53,8.24
050US21041,21041,9292,3870,5475,628,1466,691,568,4020,572,437,407,466,1296,13.55,65.8,13.95,97.47,2.14,0.24,0.18,0.12,0.04,0.04,40.42,27.13,21.97,9.33,9.43
050US21043,21043,24340,9290,14728,1512,3739,2141,1913,11098,1482,1267,1139,995,3108,16.66,67.17,12.77,99.71,0.08,0.25,0.1,0.06,0.01,0.04,48.74,26.72,26.76,11.56,6.58
050US21045,21045,14211,6046,8295,924,2106,1134,895,6061,812,743,728,699,2138,14.28,63.97,15.04,99.25,0.26,0.33,0.18,0.12,0,0.18,56.86,26.59,29.43,7.47,10.09
050US21047,21047,68941,23429,44149,5926,9563,5306,9476,36629,2894,2491,2339,2262,6837,21.44,75.6,9.92,71.75,24.56,3.39,0.43,0.97,0.31,1.99,27.79,26.04,18.1,9.84,7.65
050US21049,21049,29496,11635,18179,1988,4331,2171,1880,13535,1796,1501,1367,1290,3688,13.73,67.31,12.5,94.05,5.48,0.33,0.25,0.13,0.02,0.08,34.94,25.86,17.66,6.56,5.69
050US21051,21051,21746,7930,12842,1621,3783,1917,1607,10201,1133,1008,890,792,2318,16.21,71.76,10.66,98.08,1.54,0.21,0.16,0.15,0,0.07,61.12,30.29,40.18,14.18,7.1
050US21053,21053,9135,4189,5470,549,1291,688,585,3934,558,515,482,410,1396,13.94,63.21,15.28,99.81,0.07,0.41,0.03,0.09,0,0,55.62,24.84,38.09,9.62,14.28
050US21055,21055,9196,4039,5286,574,1302,676,542,3754,583,486,423,454,1620,13.24,61.22,17.62,98.92,0.85,0.26,0.14,0.09,0,0,40.45,24.9,18.73,7.96,9.73
050US21057,21057,6784,3051,3946,412,950,418,418,2702,340,379,383,392,1226,12.32,59.91,18.07,95.22,4.53,0.34,0.18,0.03,0.03,0.01,60.53,23.76,31.57,8.34,11.05
050US21059,21059,87189,35041,52305,6373,13428,6574,5798,39043,4835,4229,4135,3945,11201,14.19,67.49,12.85,95.39,4.15,0.36,0.12,0.26,0.01,0.08,27.74,27.16,15.45,6.89,5.72
050US21061,21061,10357,5009,6222,635,1517,946,689,4478,681,560,548,526,1412,15.79,64.01,13.63,98.15,1.63,0.24,0.14,0.06,0.01,0.02,51.39,26.29,26.99,10.77,23.28
050US21063,21063,6455,2639,3769,453,1105,526,459,2878,344,325,290,253,807,15.26,68.72,12.5,99.94,0.02,0.23,0.05,0,0,0,55.98,29.11,38.05,17.59,11.94
050US21065,21065,14614,5863,8703,898,2259,1218,1069,6537,866,729,687,628,2010,15.65,66.33,13.75,99.86,0.05,0.31,0.05,0.02,0,0.02,53.46,26.69,29.03,13.68,8.63
050US21067,21067,225366,97742,152638,15314,27416,16697,23907,122121,11915,9597,8485,8206,22312,18.02,73.15,9.9,84.51,13.38,1.13,0.16,1.63,0.02,0.32,19.79,22.37,14.13,4.64,8.4
050US21069,21069,12292,5163,7264,780,1766,935,868,5355,695,605,634,550,1907,14.67,64.28,15.51,98.11,1.76,0.46,0.03,0.07,0,0.03,46.2,25.39,25.43,6.56,10.4
050US21071,21071,43586,17169,26000,3093,7119,3755,3053,20360,2406,1974,1774,1836,5024,15.62,70.14,11.53,99.01,0.7,0.3,0.07,0.18,0,0.03,49.17,28.82,31.23,12.63,8.77
050US21073,21073,43781,18543,27909,2793,5889,3259,3042,20879,2686,2265,2044,1919,5306,14.39,67.52,12.12,91.66,7.55,0.41,0.15,0.51,0,0.13,24.01,24.13,10.91,4.37,6.24
050US21075,21075,8271,3684,4517,509,1204,609,481,3251,422,381,402,416,1686,13.18,60.02,20.38,81.01,18.58,0.3,0.15,0.19,0,0.07,45.57,25,30.3,9.8,8.31
050US21077,21077,5393,2290,3182,412,858,408,366,2399,336,263,237,213,675,14.35,68.03,12.52,97.92,1.72,0.15,0.09,0.13,0,0.13,40.22,28.48,14.33,4.36,15.24
050US21079,21079,11579,4929,7002,694,1578,822,721,5013,711,598,588,607,1790,13.33,62.92,15.46,95.85,3.91,0.27,0.13,0.09,0,0.02,45.67,24.07,18.06,7.88,10.02
050US21081,21081,15737,6543,9371,1154,2611,1233,1104,7074,1005,802,646,623,1822,14.85,68.88,11.58,99.57,0.17,0.23,0.08,0.12,0,0.05,38.4,28.87,15.11,4.86,14.64
050US21083,21083,33550,14528,19300,2076,4644,2241,1992,13843,2027,1702,1583,1564,6111,12.62,61.29,18.21,95.19,4.53,0.28,0.11,0.13,0,0.04,37.98,24.26,16.86,8.88,7.92
050US21085,21085,21050,10446,12508,1323,3214,1612,1286,9023,1247,1080,1009,1106,3048,13.77,64.42,14.48,99.29,0.34,0.42,0.17,0.16,0,0.05,51.67,26.1,23.78,8.84,23.5
050US21087,21087,10371,4523,6107,580,1406,693,599,4257,602,571,563,535,1857,12.46,60.2,17.91,96.31,3.37,0.58,0.11,0.11,0,0.12,51.04,23.21,21.58,4.66,9.6
050US21089,21089,36742,14657,22855,2099,5519,2899,2205,16268,2497,2097,1903,1894,4465,13.89,65.01,12.15,99.11,0.4,0.21,0.11,0.3,0.01,0.07,35.3,25.64,17.61,8.14,8.48
050US21091,21091,7864,3080,4756,567,1293,686,474,3656,518,373,346,297,814,14.75,70.14,10.35,98.32,1.2,0.38,0.18,0.2,0.01,0.09,30.66,29.17,16.8,11.85,9.25
050US21093,21093,89240,32375,57034,7308,13960,8568,9864,47256,4384,3438,3231,2721,6942,20.65,76.79,7.78,85.07,11.11,2.81,0.4,1.9,0.17,1.35,24.71,28.31,13.52,9.64,9.32
050US21095,21095,36574,14735,21316,2553,5979,3158,2438,16671,1978,1588,1539,1525,4741,15.3,68.91,12.96,96.4,3.31,0.3,0.09,0.15,0,0.04,50.53,28.76,33.08,14.12,9.95
050US21097,21097,16248,6488,9383,1059,2503,1216,985,6950,913,811,725,762,2525,13.55,64.7,15.54,96.68,2.95,0.26,0.15,0.08,0.01,0.14,37.57,26.71,16.92,6.48,6.2
050US21099,21099,14890,6501,8739,971,2178,1139,939,6372,870,781,752,696,2270,13.96,63.94,15.25,92.55,7.17,0.44,0.15,0.04,0.01,0.08,54.73,26.06,27.15,8.41,11.71
050US21101,21101,43044,17932,26123,2955,6673,3011,2780,19571,2542,2043,1894,1893,5473,13.45,67.84,12.71,92.36,7.09,0.39,0.17,0.29,0.01,0.09,31.47,26.6,14.63,7.32,7.66
050US21103,21103,12823,5447,7749,878,1803,954,799,5618,816,701,574,614,1819,13.67,64.72,14.19,95.57,4.2,0.23,0.12,0.08,0,0.04,39.09,25.38,19.74,6.17,10.12
050US21105,21105,5566,2374,3118,344,720,337,313,2177,322,292,272,278,1161,11.68,58.23,20.86,90.75,9.04,0.34,0.09,0.04,0,0.09,43.2,23.12,20.07,6.59,7.83
050US21107,21107,46126,19325,27281,3102,6779,3405,2854,20394,2624,2306,2091,2030,6800,13.57,65.64,14.74,92.89,6.63,0.41,0.11,0.28,0.01,0.07,37.46,26.11,17.19,9.34,8.1
050US21109,21109,11955,4895,6957,834,1959,1039,799,5377,621,576,498,512,1578,15.37,68.34,13.2,99.83,0.02,0.26,0.11,0,0.02,0.03,61.66,28.61,38.24,12.4,10.5
050US21111,21111,664937,282578,412909,45350,90721,45564,45277,309279,36329,31166,30683,31957,89452,13.66,66.98,13.45,81.87,17.06,0.66,0.16,0.7,0.02,0.2,25.86,24.45,13.74,6.13,6.53
050US21113,21113,30508,11209,19499,2247,4767,2450,2616,15528,1710,1394,1169,1032,2661,16.61,73.89,8.72,95.96,3.24,0.6,0.22,0.41,0,0.18,30.96,27.36,13.15,4.3,5.42
050US21115,21115,23248,9381,14184,1422,3702,2036,1531,10884,1321,1208,984,999,2728,15.34,68.86,11.73,99.42,0.14,0.16,0.09,0.31,0.01,0.03,45.33,27.25,28.73,12.05,9.72
050US21117,21117,142031,56086,86526,11481,21843,9780,10434,67547,7274,6171,5542,5889,16284,14.23,71.02,11.47,96.35,2.93,0.5,0.13,0.43,0.02,0.15,25.64,27.61,9.86,4.42,6.05
050US21119,21119,17906,6718,10780,1179,3084,1674,1378,8701,937,809,661,657,1878,17.04,72.4,10.49,99.18,0.63,0.19,0.06,0.1,0,0.03,54.89,29.31,40.39,15.51,9.41
050US21121,21121,29676,11731,17388,2111,4763,2636,2260,13502,1706,1412,1223,1098,3861,16.5,68.66,13.01,98.62,0.98,0.26,0.24,0.09,0,0.07,53.38,28.4,38.89,12.65,8.64
050US21123,21123,11679,4824,6879,714,1694,822,640,4877,682,684,582,571,1875,12.52,62.38,16.05,95.47,4.19,0.47,0.22,0.06,0.03,0.03,41.04,25.04,19.92,7.76,6.65
050US21125,21125,43438,16923,26491,2909,6974,3466,3052,20281,2495,2077,1947,1799,4956,15.01,69.44,11.41,98.92,0.56,0.38,0.29,0.17,0,0.05,47.34,27.6,24.77,9.57,7.91
050US21127,21127,13998,5684,8221,906,2310,1190,915,6232,767,720,625,621,1817,15.04,67.5,12.98,99.49,0.16,0.17,0.16,0.16,0,0.03,53.62,28.29,36.03,16.87,11.91
050US21129,21129,7422,3025,4297,509,1239,527,493,3156,383,360,399,310,1066,13.74,66.07,14.36,99.56,0.35,0.13,0.09,0,0,0,56.57,27.74,37.4,14.05,8.76
050US21131,21131,13642,5038,8236,1042,2364,1152,1036,6552,671,659,598,486,1270,16.04,73,9.31,99.77,0.09,0.29,0.07,0.06,0,0.01,59.59,30.32,35.58,12.2,6.49
050US21133,21133,27000,10808,16085,1682,4656,2236,1781,12456,1455,1330,1137,1124,3160,14.88,69.61,11.7,99.03,0.7,0.24,0.14,0.11,0,0.02,54.39,28.72,31.77,13.79,9.96
050US21135,21135,13029,5328,7659,813,2095,1114,880,5832,732,657,590,550,1760,15.3,67.08,13.51,99.59,0.21,0.19,0.17,0.03,0,0,54.56,27.71,30.7,9.54,11.54
050US21137,21137,20045,7985,11859,1372,3020,1549,1361,8785,1131,1023,939,932,2843,14.52,65.74,14.18,96.51,3.1,0.21,0.25,0.06,0,0.08,49.64,26.66,27.16,8.55,6.94
050US21139,21139,9062,4177,5599,515,1181,616,569,3961,595,484,475,452,1399,13.08,62.43,15.44,99.57,0.15,0.33,0.19,0.08,0,0.01,36.85,22.78,15.46,7.93,13.98
050US21141,21141,24416,10303,14323,1582,3746,1746,1462,10311,1519,1257,1235,1085,3681,13.14,64.05,15.08,91.06,8.54,0.32,0.23,0.08,0.02,0.06,42.29,26.26,16.1,6.11,9.72
050US21143,21143,6624,3460,4363,260,608,363,442,3092,414,366,339,374,1171,12.15,59.78,17.68,92.89,6.54,0.42,0.33,0.14,0.05,0.06,39,16.46,14.3,8.23,31.94
050US21145,21145,62879,27581,37355,3921,8835,4238,3462,27002,3764,2987,2972,3194,10204,12.25,63.23,16.23,89.37,10.05,0.52,0.15,0.29,0.01,0.13,26.94,24.36,15.83,5.9,7.09
050US21147,21147,15603,6039,9114,1170,2622,1527,1166,7216,859,739,632,625,1740,17.26,70.55,11.15,98.8,0.79,0.15,0.38,0.01,0.01,0.01,59.85,30.44,45.46,20.37,9.27
050US21149,21149,9628,4042,5706,588,1395,728,601,4111,620,513,446,437,1518,13.8,63.29,15.77,99.41,0.48,0.16,0.08,0.03,0,0,41.36,24.97,19.25,9.12,9.15
050US21151,21151,57508,21456,38704,3393,7262,6218,8362,31225,3054,2413,2229,1984,5948,25.35,72.82,10.34,94.08,5.08,0.33,0.14,0.52,0.04,0.15,35.25,22.36,21.21,7.48,6.73
050US21153,21153,13077,4800,7696,945,2383,1169,1013,6226,661,601,468,464,1329,16.69,73.06,10.16,99.79,0.03,0.11,0.14,0.04,0,0.01,61.78,30.99,42.54,18.39,7.5
050US21155,21155,16499,6115,9825,1077,2736,1192,1215,7539,858,722,678,733,2156,14.59,68.8,13.07,90.83,8.92,0.25,0.11,0.12,0.01,0.02,41.07,27.38,25.61,5.99,6.98
050US21157,21157,27205,12528,16196,1599,3636,1716,1462,10954,1696,1564,1557,1497,4702,11.68,59.51,17.28,99.56,0.04,0.43,0.18,0.11,0,0.11,32.44,23.18,14.06,8.51,13.88
050US21159,21159,12526,4697,7464,946,2343,1148,881,6070,638,531,485,424,1089,16.2,74.72,8.69,99.78,0.06,0.17,0.07,0.06,0,0.02,55.62,31.72,35.38,13.94,8.45
050US21161,21161,16666,7089,9733,1120,2407,1244,1048,7148,932,736,776,892,2655,13.75,64.05,15.93,92.14,7.6,0.46,0.07,0.14,0,0.05,39.34,25.67,20.28,6.18,7.79
050US21163,21163,24170,8907,14515,2437,4512,1661,1754,12049,1072,937,791,703,1669,14.13,78.6,6.91,87.52,9.86,2.39,0.35,0.88,0.19,1.2,25.71,33.04,12.84,11.67,9.28
050US21165,21165,5092,2421,3074,335,780,520,335,2363,271,278,252,194,619,16.79,68.3,12.16,97.94,1.71,0.53,0.1,0.08,0,0.18,53.97,27.47,35.03,12.62,23.92
050US21167,21167,19148,8212,11574,1168,2702,1408,1162,8273,1179,1039,931,976,2880,13.42,63.42,15.04,95.14,4.27,0.45,0.11,0.43,0.01,0.05,37.23,24.51,16.68,6.98,9.73
050US21169,21169,8963,3793,5341,560,1261,646,611,3798,501,503,484,448,1408,14.02,62.69,15.71,97.15,2.49,0.3,0.18,0.1,0.01,0.07,54.78,24.7,27.92,5.68,9.49
050US21171,21171,11401,4882,6746,697,1602,812,731,4812,663,662,594,540,1831,13.53,62.37,16.06,96.7,3.07,0.56,0.07,0.09,0,0.07,52.95,24.77,26.93,4.9,7.72
050US21173,21173,19561,7759,11863,1240,2925,1608,1314,8956,1176,925,892,908,2539,14.94,67.08,12.98,95.53,4.17,0.29,0.11,0.08,0.02,0.1,43.87,26.37,21.02,8.55,5.76
050US21175,21175,11648,4562,6989,762,1830,991,740,5378,615,558,551,506,1448,14.86,68.42,12.43,99.01,0.86,0.36,0.08,0.04,0.01,0,55.88,27.57,38.77,12.62,10.37
050US21177,21177,31318,12754,18522,1912,4602,2604,2052,13736,1891,1525,1453,1461,4738,14.87,64.66,15.13,95.56,4.11,0.26,0.13,0.11,0,0.1,45.13,25.73,20.7,11.08,8.4
050US21179,21179,29710,11078,17728,2198,5099,2179,2061,13774,1622,1328,1213,1135,3341,14.27,70.92,11.25,93.51,6.1,0.44,0.07,0.23,0,0.09,32.56,29.08,15.08,6.58,5.97
050US21181,21181,6725,2930,3937,388,1000,496,421,2846,390,362,350,313,1076,13.64,62.96,16,98.29,1.31,0.24,0.09,0.25,0,0.06,44.62,25.46,22.62,6.99,10.55
050US21183,21183,21105,8680,12127,1416,3289,1585,1253,8839,1295,1070,928,1016,3252,13.45,64.17,15.41,98.79,0.85,0.38,0.19,0.14,0.01,0.03,46.85,27.13,23.62,11.46,9.95
050US21185,21185,33263,11202,21488,2177,5781,2457,1854,16783,2510,1601,1208,957,2246,12.96,74.38,6.75,95.66,3.6,0.62,0.23,0.36,0.02,0.14,19.85,28.65,6.31,3.85,4.72
050US21187,21187,9035,4723,5231,561,1425,662,500,3798,502,459,440,456,1394,12.86,64.02,15.43,97.99,1.75,0.15,0.15,0.04,0.01,0.06,44.76,26.67,19.49,4.92,27.76
050US21189,21189,5036,2137,2920,319,778,371,381,2167,299,242,213,238,780,14.93,64.81,15.49,99.62,0.28,0.26,0.08,0.02,0,0,64.54,26.53,52.13,17.24,13.52
050US21191,21191,12036,4782,7085,968,1971,907,854,5386,636,546,526,549,1454,14.63,69.17,12.08,99.33,0.36,0.24,0.19,0.05,0.01,0.07,39.86,29.05,18.93,5.53,9.41
050US21193,21193,30283,11565,18468,1950,5088,2619,2271,14514,1658,1428,1223,1227,3195,16.15,71.17,10.55,97.94,1.72,0.18,0.1,0.21,0,0.03,52.42,28.46,32.14,13.23,8.36
050US21195,21195,72583,28760,44668,4561,11788,6191,5089,34635,4088,3494,3228,3055,7734,15.54,70.24,10.66,99.27,0.39,0.25,0.08,0.24,0,0.02,49.85,27.8,25.41,12.56,9.08
050US21197,21197,11686,4458,6985,854,2032,968,820,5379,708,568,511,409,1225,15.3,70.73,10.48,99.04,0.7,0.35,0.09,0.07,0,0.1,49.94,29.74,26.24,15.12,9
050US21199,21199,49489,22328,30223,3087,6909,3723,3255,21808,2948,2658,2510,2520,7049,14.1,64.26,14.24,98.35,1.21,0.41,0.21,0.18,0.01,0.05,43.8,24.69,22.69,7.15,15.51
050US21201,21201,2124,955,1242,127,290,154,145,884,134,107,96,113,373,14.08,61.25,17.56,99.81,0.19,0.19,0,0,0,0,49.22,23.96,24.79,7.95,14.14
050US21203,21203,14803,5958,8892,995,2213,1207,1139,6682,852,747,696,656,1962,15.85,66.81,13.25,99.71,0.02,0.35,0.11,0.09,0.01,0.06,55.13,26.68,30.73,12.16,8.29
050US21205,21205,20353,7375,14116,1159,2298,2956,3462,11592,933,872,761,699,2039,31.53,73.94,10.02,97.67,1.52,0.36,0.2,0.45,0.02,0.15,42.11,20.63,28.93,10.77,8.41
050US21207,21207,14716,7375,8867,873,1961,1064,979,6301,875,768,789,776,2373,13.88,62.08,16.13,99.25,0.63,0.27,0.08,0.02,0.01,0.02,49.78,23.62,25.63,5.87,20.05
050US21209,21209,23867,9173,14878,1622,3769,2045,1890,11534,1369,1102,944,932,2595,16.49,70.91,10.87,93.02,6.33,0.42,0.09,0.42,0.01,0.13,30.95,26.79,14.55,4.2,7.33
050US21211,21211,24824,9617,15305,1601,3548,1886,1544,11281,1626,1290,1160,1069,3249,13.82,66.19,13.09,89.5,9.89,0.36,0.1,0.36,0,0.15,30.11,25.26,14.18,3.35,5.92
050US21213,21213,15145,6172,8925,1090,2253,1125,1001,6720,876,735,666,619,2186,14.04,66.44,14.43,88.57,11.01,0.32,0.16,0.17,0,0.1,41.14,26.64,15.5,7.17,6.56
050US21215,21215,6801,2640,4145,450,1069,491,448,3083,398,345,316,315,825,13.81,67.67,12.13,98.09,1.66,0.09,0.04,0.16,0,0.04,42.46,26.92,19.19,4.53,7.16
050US21217,21217,21146,8798,12916,1343,3043,1529,1431,9343,1224,1126,1080,1005,2982,14,64.92,14.1,94.66,5.11,0.21,0.08,0.14,0,0,42.57,24.82,19.45,4.3,6.62
