"GEOID","TotPop","TotVetPop","TotUnits","WhiteP","BlackP","AmIndP","AsianP","PacIsP","OtherP","HispP","A15_24P","Und45P","Ovr65P","Age0_4","Age5_14","Age15_19","Age20_24","Age15_44","Age45_49","Age50_54","Age55_59","Age60_64","AgeOv65","Age18_64","DisbP","NoHsP","VetP","UnempP","PovP","MedInc","PciE","GiniCoeff","VacP","ChildrenP"
"29103",4131,377,2290,97.97,0.34,0.17,0.19,0,1.33,0.46,10.77,51.44,20.04,264,589,280,165,1272,321,333,258,266,828,2271,19.7,13.81,12.26,6.89,22.82,17210,20681,0.5128,21.14,24.98
"29105",35571,3495,15769,95.73,0.68,0.67,0.44,0.05,2.43,1.14,12.22,57.24,15.62,2525,4891,2395,1953,12946,2741,2561,2274,2077,5556,21108,17.6,19.28,13.15,8.5,18.51,21427,19788,0.4219,10.15,25.04
"29107",33381,2814,14693,94.13,2.22,0.42,0.4,0.14,2.68,1.37,12.52,55.7,16.46,2088,4561,2429,1749,11945,2675,2508,2243,1866,5495,19699,13.7,12.98,11.19,5.61,10.04,27060,23679,0.3645,9.82,24.53
"29109",38634,3974,16579,93.65,0.26,0.85,0.35,0.06,4.82,3.46,11.97,57.46,16.31,2676,5740,2706,1918,13782,2837,2669,2387,2243,6300,22159,15.7,16.21,14.01,8.25,17.43,21159,19399,0.428,10.09,26.34
"29111",10211,752,4542,94.36,3.16,0.29,0.24,0.07,1.87,1.01,15.98,57.23,16.3,651,1335,789,843,3858,743,756,620,584,1664,6152,13.1,13.34,9.64,7.26,15.24,20424,19230,0.3936,14.53,23.46
"29113",52566,4278,20837,95,1.87,0.33,0.37,0.02,2.41,1.07,12.9,62.58,10.87,4054,8174,3894,2885,20669,4308,3997,3171,2478,5715,32125,15.4,15.54,11.26,11.03,13.67,25926,22347,0.378,10.43,28.01
"29115",12761,1042,6448,97.18,0.67,0.24,0.21,0.01,1.68,0.81,11.22,52.88,19.04,857,1716,865,567,4175,904,1013,863,803,2430,7175,17.6,11.49,10.86,6.3,13.44,20427,20968,0.4563,24.43,24.73
"29117",15195,1247,6740,95.39,2.42,0.32,0.28,0.02,1.58,0.72,11.52,54.99,18.2,918,1835,946,805,5602,1061,1080,991,942,2766,9100,14.5,12.79,10.58,5.31,18.11,21800,20543,0.4216,17.67,21.91
"29119",23083,2036,9919,84.99,0.58,2.87,0.83,1.12,9.61,6.26,13.33,61.43,12.51,1692,3648,1759,1318,8840,1745,1647,1382,1242,2887,13721,19,22.82,12.33,7.66,21.76,20080,17429,0.4423,16.76,28.05
"29121",15566,1401,7657,95.18,2.27,0.21,0.41,0.06,1.87,0.56,11.11,53.13,19.44,1053,2089,995,734,5128,1060,1107,1062,1041,3026,8761,13.8,14.41,11.89,5.58,14.31,21998,19857,0.421,16.86,24.28
"29123",12226,1080,5969,97.11,0.28,0.36,0.34,0.02,1.88,1.12,12.83,54.89,17.72,792,1605,850,719,4314,917,918,783,730,2167,7128,23.4,23.81,11.49,11.51,18.64,18514,17253,0.3884,19.87,23.97
"29125",9176,877,4590,97.69,0.26,0.59,0.05,0.01,1.39,0.46,11.65,52.8,17.94,562,1213,601,468,3070,763,701,644,577,1646,5376,18.9,16.37,12.56,9.13,14.25,23732,21883,0.3987,19.48,23.47
"29127",28781,2197,12835,91.8,4.92,0.18,0.53,0.07,2.49,0.82,12.94,57.27,15.66,1977,3858,1856,1869,10649,2134,2035,1961,1660,4507,17386,14,16.2,10.06,5.74,15.46,21480,22168,0.4536,12.89,23.93
"29129",3785,354,2134,97.75,0.16,0.45,0.5,0.03,1.11,0.48,10.44,51.47,20.16,262,539,246,149,1147,275,310,286,203,763,2059,16.8,12.65,12.48,8.45,16.56,22301,20633,0.4245,26.62,25.44
"29131",24748,2537,12711,96.74,0.4,0.55,0.28,0.15,1.88,0.79,12,56.17,15.75,1611,3469,1639,1330,8821,1853,1892,1674,1531,3897,14707,19.6,15.18,13.54,7.44,19.26,20148,19266,0.4367,19.85,24.83
"29133",14358,1140,5716,74.06,23.96,0.21,0.17,0.01,1.6,1,12.06,57.81,15.24,892,1759,860,871,5649,1089,1029,900,852,2188,8982,24.3,30.46,10.27,10.9,22.92,15910,15375,0.4382,7.96,22.2
"29135",15607,1284,6155,92.43,3.72,0.35,0.36,0.06,3.08,2.16,12.29,59.74,13.8,1082,2171,1044,874,6070,1238,1086,968,839,2153,9528,15.7,18.62,11.02,5.4,11.16,24215,19599,0.3885,10.54,25.16
"29137",8840,879,4796,95.06,2.99,0.29,0.32,0.01,1.33,0.51,11.32,51.46,18.64,539,1154,581,420,2856,673,699,660,611,1648,5131,14.8,13.35,12.93,6.57,14.24,21691,19888,0.3792,25.98,23.31
"29139",12236,1085,6135,95.73,1.64,0.19,0.25,0.02,2.17,0.99,11.1,52.11,18.68,769,1578,801,557,4029,991,960,917,706,2286,7097,18.4,20.43,11.67,9.87,17.24,20715,20297,0.4061,17.33,23.32
"29141",20565,2316,15461,96.13,0.64,0.66,0.37,0.01,2.19,1.03,10.88,48.49,22.05,1261,2479,1294,943,6232,1442,1508,1560,1548,4535,11496,21.1,19.58,14.4,12,20.6,19370,18113,0.4135,46.69,22.05
"29143",18956,1636,8572,81.72,15.82,0.24,0.42,0.04,1.76,0.62,12.09,55.67,16.06,1255,2490,1295,997,6807,1399,1442,1304,1214,3045,11397,22.6,23.81,11.49,7.61,21.92,20203,20282,0.4879,12.31,23.81
"29145",58114,4864,24259,89.33,0.75,2.3,1.32,0.87,5.41,2.51,13.37,57.71,15.24,3874,8243,4377,3391,21421,4279,4202,3731,3507,8857,34495,17.2,15.89,11.18,6.54,14.89,21086,22117,0.458,9.92,25.4
"29147",23370,1321,9535,94.49,2.42,0.19,1.62,0.01,1.26,1.04,30.84,65.89,13.17,1216,2248,2844,4363,11935,1322,1339,1248,985,3077,16030,11.3,9.96,6.92,5.82,27.91,16070,18753,0.4545,9.44,18.24
"29149",10881,1063,5454,96.6,0.14,1.16,0.29,0.04,1.77,0.77,12.18,49.46,19.79,621,1312,802,523,3449,869,830,832,815,2153,6302,24,21.03,12.59,10.48,26.05,15675,15956,0.4589,16.8,22.3
"29151",13878,1164,6544,98.85,0.2,0.23,0.1,0.05,0.57,0.44,13.55,57.95,14.97,893,1954,1071,810,5195,1113,1003,891,752,2077,8368,16.7,12.78,11.21,3.4,9.92,26809,22253,0.3571,20.17,24.74
"29153",9723,1411,5635,97.38,0.11,0.72,0.13,0,1.66,0.86,9.76,44.89,23.44,495,1106,568,381,2764,668,816,790,805,2279,5495,21.8,19.66,18.03,8.26,18.38,18526,17627,0.399,26.48,20.05
"29155",18296,1319,8198,70.41,26.78,0.27,0.22,0.04,2.28,1.14,13.55,59.44,14.72,1407,2758,1422,1057,6711,1282,1269,1211,965,2693,10569,25.6,26.51,9.95,7.91,29.57,16473,16773,0.4633,14.65,27.51
"29157",18971,1601,8556,97.21,0.4,0.32,0.45,0.03,1.59,1.03,11.99,57.39,15.6,1260,2704,1266,1008,6924,1412,1363,1318,1030,2960,11249,16.1,17.99,11.21,4.92,12.47,24754,23084,0.4095,11.4,25.1
"29159",42201,3687,18216,89.66,3,0.42,0.6,0.07,6.25,4.09,13.51,59.36,14.7,3146,5914,2963,2738,15990,3089,3039,2648,2172,6203,25214,15.4,17.81,11.86,6.35,17.23,21245,19760,0.4261,10.51,25.55
"29161",45156,4246,19562,91.7,2.23,0.56,2.91,0.07,2.52,1.32,21.1,61.8,13.63,2812,5234,3963,5564,19862,3022,3098,2590,2381,6157,29207,15.7,13.47,12.13,7.26,18.8,18869,20319,0.4421,15.06,21.68
"29163",18516,1835,7851,90.18,7.2,0.21,0.23,0.02,2.16,1.14,12.66,56.5,15.57,1131,2215,1218,1126,7115,1456,1442,1209,1065,2883,11526,16.9,21.21,12.75,8.08,14.49,19625,18544,0.4147,15.86,22.18
"29165",89322,7876,39099,87.23,5.9,0.5,2.3,0.33,3.75,3.09,12.17,59.8,11.16,5692,12434,5966,4902,35291,7383,7247,6217,5091,9967,57359,9.9,6.12,11.7,5.6,7.33,35411,35133,0.4213,7.66,24.63
"29167",31137,2653,13242,96.17,0.75,0.63,0.34,0.03,2.07,1.12,16.18,58.39,16.14,1995,4244,2647,2391,11941,2307,2079,1811,1735,5025,18446,16.2,17.23,11.33,10.03,22.39,19288,18876,0.4181,10.7,24.62
"29169",52274,7416,17820,77.49,11.45,0.78,2.57,0.57,7.14,6.29,26.51,75.4,7.21,3944,6590,6221,7635,28882,2860,2551,2014,1665,3768,35969,15.8,10.01,28.14,6.12,13.98,21565,20312,0.3737,11.8,23.98
"29171",4979,457,2976,98.19,0.18,0.14,0.48,0.02,0.98,0.42,9.96,49.91,21.61,298,672,292,204,1515,356,361,339,362,1076,2743,18.4,16.5,11.86,2.62,19.36,20947,19774,0.4109,21.91,23.3
"29173",10167,1032,5144,97.3,1.06,0.14,0.2,0.12,1.19,0.6,10.22,51.93,16.48,639,1297,648,391,3344,850,828,779,754,1676,6113,13.5,12.21,13.06,5.17,10.37,24024,23632,0.3756,19.89,23.39
"29175",25414,2098,10725,91.02,5.86,0.29,0.42,0.01,2.39,0.92,13.17,59.39,14.19,1596,3327,1651,1696,10171,1962,1768,1609,1376,3605,15930,16.9,15.57,10.71,7.89,18.23,20379,17871,0.4105,16.29,23.13
"29177",23494,1894,9989,96.34,1.19,0.51,0.26,0.07,1.63,1.01,12.04,56.07,14.83,1462,3337,1649,1180,8374,1931,1918,1565,1424,3483,14144,14.3,12.97,10.78,7.83,10.47,27369,24157,0.3967,9.32,24.97
"29179",6696,695,4029,96.73,0.67,0.61,0.18,0.01,1.79,0.6,11.05,50.48,20.06,394,829,456,284,2157,507,518,488,460,1343,3821,27.8,24.94,13.5,12.8,25.02,17586,18022,0.4218,31.84,22.88
"29181",14100,1427,6599,96.8,0.35,0.88,0.33,0.01,1.63,0.6,12.02,53.62,18.77,830,1878,963,732,4853,1033,1024,957,879,2646,8147,24.1,25.81,13.24,11.92,27.2,15749,15367,0.3908,17.35,23.45
"29183",360485,27538,141259,90.72,4.15,0.24,2.18,0.05,2.67,1.71,12.96,61.58,11.2,24297,52827,25276,21443,144847,29446,27805,22490,18395,40378,227247,9.7,6.59,10.27,6.07,5.44,34403,31631,0.3736,4.65,25.76
"29185",9805,1079,5632,96.52,0.54,0.69,0.12,0.01,2.11,1.02,10.25,45.72,23.41,488,1108,590,415,2887,736,789,737,765,2295,5550,24,17.64,13.86,6.77,20.44,17616,18317,0.4034,22.5,19.99
"29186",18145,1821,8610,97.63,0.65,0.29,0.27,0.01,1.15,0.5,11.74,53.11,16.04,1024,2416,1217,914,6196,1522,1570,1408,1098,2911,11013,16.1,16.86,13.1,5.58,10.69,24539,23716,0.4031,15.04,23.26
"29187",65359,6253,28478,93.61,4.25,0.38,0.37,0.05,1.35,0.81,13.11,58.98,14.31,4000,7985,4186,4380,26566,5105,4861,4047,3441,9354,41597,18.2,20.92,12.19,8.9,18.35,19238,18893,0.4365,13.56,22.04
"29189",998954,73381,437803,70.27,23.33,0.2,3.46,0.03,2.71,1.63,13.13,56.59,14.96,58606,130866,70954,60220,375788,76494,79105,70200,58402,149493,615287,11.2,8.2,9.59,7.58,10.55,30399,34531,0.4815,7.69,23.44
"29195",23370,1909,10131,86.16,5.28,0.32,0.53,0.68,7.03,5.01,15.85,57.65,15.83,1507,2924,1903,1801,9041,1641,1647,1489,1422,3699,14275,18.2,18.43,10.68,6.38,19.06,20507,19017,0.4029,13.03,23.09
"29197",4431,338,2109,98.6,0.02,0.16,0.23,0,0.99,0.34,12.53,54.14,19.63,292,638,324,231,1469,300,335,273,254,870,2421,18.6,16.72,10.32,8.55,25.23,18636,18087,0.4309,16.74,25.73
"29199",4843,315,2367,98.62,0.06,0.25,0.23,0,0.85,0.35,12.18,56.56,18.15,385,758,337,253,1596,354,308,307,256,879,2602,13.5,22.69,9.03,2.48,18.86,20676,20305,0.4703,16.9,28.12
"29201",39191,3154,17027,85.75,11.4,0.21,0.34,0.03,2.27,1.03,12.73,57.84,14.98,2738,5372,2744,2244,14557,2871,2843,2644,2294,5872,23469,17.9,20.84,10.73,6.81,18.29,20163,20524,0.4436,10.24,25.13
"29203",8441,729,4160,96,0.2,0.91,0.18,0,2.71,0.85,12.21,51.96,17.32,511,1101,577,454,2774,658,700,612,623,1462,5008,17.1,21.38,11.25,10.17,21.36,16071,16749,0.4167,18.97,23.35
"29205",6373,490,3205,98.05,0.5,0.17,0.2,0,1.07,0.77,10.92,52.58,19.44,442,857,427,269,2052,461,487,451,384,1239,3537,18.3,11.01,10.24,5.2,17.54,19633,18910,0.4082,17.54,25.06
"29207",29968,2885,13592,97.27,0.92,0.36,0.17,0.01,1.26,0.71,12.41,54.68,17.84,1807,3773,2061,1657,10808,2239,2142,1977,1876,5346,17791,21.2,22.03,12.45,8.36,15.64,20267,22533,0.4749,10.87,22.79
"29209",32202,4000,20258,97.2,0.16,0.57,0.3,0.03,1.75,1.07,9.5,42.98,24.44,1416,3410,1873,1186,9014,2326,2522,2663,2981,7870,18300,17.7,15.38,15.41,10.99,19.04,20310,21219,0.406,34.76,18.73
"29211",6714,465,3363,88.73,0.51,0.66,0.12,0.13,9.86,11.87,11.51,55.38,17.04,421,921,440,333,2376,469,496,442,445,1144,3945,19.1,18.69,9.21,6.22,17.64,19897,18348,0.4058,21.86,24.2
"29213",51675,5248,28982,93.61,0.87,0.79,0.65,0.09,3.98,3.02,13.6,55.36,17.71,3175,6291,3489,3537,19142,3542,3563,3396,3416,9150,31098,14.4,14.74,13.07,8.63,16.97,19057,21863,0.4561,29.52,22.11
"29215",26008,2947,11651,93.56,3.37,0.69,0.31,0.03,2.04,1.03,12.32,53.25,18,1624,3071,1680,1523,9153,1998,2004,1803,1673,4682,15605,21.3,17.56,14.83,7.13,20.51,18275,17387,0.4492,17.04,22
"29217",21159,1667,9476,96.46,0.48,0.73,0.49,0.04,1.8,0.97,13.12,56,16.43,1464,2873,1615,1161,7513,1510,1529,1439,1355,3476,12420,21.7,15.05,10.68,6.04,21.68,20117,19193,0.414,13.89,24.87
"29219",32513,2879,14696,94.38,1.91,0.41,0.42,0.03,2.85,1.73,12.07,56.89,14.61,2305,4442,2145,1778,11749,2661,2637,2142,1828,4749,19638,15.4,16.57,11.8,9.79,14.38,25139,24581,0.4233,13.94,24.99
"29221",25195,2220,10953,95.82,2.21,0.4,0.19,0.02,1.36,0.61,12.4,57.91,13.41,1651,3352,1674,1450,9587,2090,1971,1707,1459,3378,15754,24.3,29.71,11.62,11.94,23.65,17001,18010,0.4678,15.81,24.06
"29223",13521,1309,8060,97.17,0.28,0.41,0.24,0.01,1.89,0.68,11.27,48.78,21.41,708,1572,845,679,4315,1036,1013,998,984,2895,7820,29.9,26.54,12.3,9.59,22.66,16954,18031,0.4506,29.78,20.75
"29225",36202,3061,14359,96.28,0.9,0.67,0.2,0.02,1.92,0.9,12.52,60.3,13.13,2699,5652,2638,1894,13478,2793,2621,2222,1985,4752,21411,15.1,16.85,11.69,7.85,16.55,21554,19449,0.41,10.7,27.73
"29227",2171,246,1276,97.7,0.55,0.23,0.28,0,1.24,0.51,10.5,46.06,23.68,98,268,131,97,634,183,170,163,141,514,1213,14.1,10.3,14.5,6.32,13.35,21005,22569,0.398,23.28,20.45
"29229",18815,1679,8660,97.2,0.47,0.56,0.29,0.04,1.44,0.71,12.19,55.37,17.49,1288,2766,1305,988,6364,1339,1421,1231,1115,3291,10652,19.1,23.26,12.09,10.19,26.6,16885,15616,0.4398,14.38,25.89
"29510",319294,20432,175855,43.93,49.22,0.26,2.91,0.02,3.65,2.48,16.1,64.11,11.02,21089,34290,22551,28852,149308,21641,23170,19877,14744,35175,216580,14.4,17.65,8.18,12.35,27.04,21524,22551,0.4972,20.48,21.15
"30001",9246,992,5249,94.8,0.25,1.37,0.39,0.41,2.78,2.52,16.92,52.87,16.93,493,959,789,775,3436,622,744,777,650,1565,5821,12.9,6.66,13.42,4.68,12.49,21130,22635,0.4146,21.7,20.12
"30003",12865,659,4700,31.36,0.24,64.32,0.46,0.02,3.59,2.17,15.48,65.8,10.03,1355,2254,1057,935,4856,850,823,798,639,1290,7307,12,16.27,7.67,16.31,26.77,18806,15239,0.4454,24.85,33.18
"30005",6491,563,2839,48.22,0.11,49.42,0.09,0.02,2.14,0.99,13.67,59.93,13.51,575,1070,503,384,2245,462,476,416,370,877,3665,12.3,13.99,12.35,6.55,27.08,20590,17250,0.4346,19.23,30.03
"30007",5612,757,2662,96.24,0.27,1.3,0.16,0.2,1.84,1.3,10.23,49.38,17.77,327,697,362,212,1747,473,488,439,444,997,3353,15.1,11.2,17.61,3.53,8.25,24959,24146,0.3909,9.2,22.49
"30009",10078,1182,6424,97.17,0.33,0.83,0.22,0.03,1.42,1.12,8.93,44.65,18.8,410,1167,585,315,2923,842,1032,914,895,1895,6197,16.3,6.43,14.65,3.21,10.97,24820,26421,0.4117,34.37,19.71
"30011",1160,101,828,97.84,0.09,0.95,0.09,0,1.03,0.52,11.12,41.03,23.19,40,113,72,57,323,101,104,125,85,269,688,17.6,7.28,9.45,0.56,14.1,19177,22095,0.4525,34.18,17.5
"30013",81327,10448,37260,89.25,1.24,4.29,0.84,0.11,4.27,2.04,14.13,56.98,15.6,5534,9859,5365,6126,30948,5841,6153,5575,4727,12690,50007,15.4,9.69,17.49,5.35,14.89,24115,23976,0.4245,10.49,22.91
"30015",5813,531,2875,75.85,0.05,21.8,0.36,0.1,1.84,0.77,12.4,53.66,17.34,415,844,433,288,1860,394,452,471,369,1008,3254,10.3,9.61,12.37,3.71,18.62,22048,21656,0.4273,23.62,26.68
"30017",11699,1197,5558,95.51,0.29,1.68,0.32,0.08,2.13,1.31,12.99,53.12,17.47,728,1396,864,656,4090,860,940,865,776,2044,6998,15.2,8.91,13.16,3.91,15.22,22345,23712,0.4359,8.69,22.71
"30019",1751,213,1089,95.72,0.17,2.11,0.23,0,1.77,1.09,8.05,42.32,24.84,98,201,93,48,442,123,161,151,140,435,948,14.3,4.36,14.59,3.5,11.46,24280,28440,0.4236,21.67,21.02
"30021",8966,869,4249,95.72,0.3,1.74,0.3,0.04,1.9,1.14,12.79,51.71,17.91,547,991,612,535,3098,649,755,759,561,1606,5491,14.9,10.68,11.97,3.82,14.43,24576,25441,0.4026,10.83,20.85
"30023",9298,1218,5126,93.14,0.41,3.07,0.31,0.04,3.03,1.96,12.64,48.91,19.17,418,947,671,504,3183,655,789,841,683,1782,5758,21.8,14.08,16.3,10.2,24.86,19678,20462,0.4377,23.92,18.91
"30025",2890,208,1474,97.37,0.07,0.42,0.59,0.07,1.49,0.8,10.07,52.21,17.44,218,346,162,129,945,184,290,234,169,504,1707,13.5,8.45,9.18,3.71,8.76,26182,28047,0.4504,16.49,23.49
"30027",11586,1319,5828,96.61,0.22,1.23,0.23,0,1.71,0.9,9.68,46.29,21.49,629,1251,672,450,3483,825,980,988,940,2490,6756,13.8,8.13,14.24,4.68,13.15,21370,24212,0.4277,15.58,20.2
"30029",90928,9047,46537,95.46,0.22,1.13,0.58,0.06,2.54,1.38,11.52,54.68,14.41,5750,11750,5910,4567,32219,6745,7685,7567,6109,13103,56571,11.3,7.06,12.99,7.83,12.49,23882,25616,0.4509,20.67,23.37
"30031",89513,6358,42205,95.05,0.32,0.87,1.15,0.08,2.53,1.8,19.04,66.22,9.46,5741,10148,6529,10513,43385,5780,6117,5571,4301,8470,62310,7.7,3.88,8.89,5.95,13.31,25899,28642,0.4435,13.14,20.93
"30033",1206,104,853,98.59,0.25,0.41,0.08,0,0.66,0.17,7.88,48.09,20.56,80,159,56,39,341,90,75,119,94,248,679,13.2,8.34,12.12,0.17,11.54,23830,24223,0.4077,45.25,23.13
"30035",13399,976,5342,31.08,0.13,65.64,0.19,0.01,2.95,0.79,15.12,64.26,10.55,1230,2318,1115,911,5062,988,1019,758,610,1414,7749,14.4,18.52,10.65,13.46,29.09,18496,17247,0.4542,20.54,31.61
"30037",884,75,481,94,0,1.02,0.68,0,4.3,2.26,11.09,44.57,21.38,27,118,71,27,249,63,82,89,67,189,503,19.6,12.88,13.11,5.93,23.19,20719,20696,0.3976,32.64,21.72
"30039",3079,398,2778,97.47,0.1,0.42,0.1,0.03,1.88,0.97,7.21,38,24.46,116,309,151,71,745,244,285,338,289,753,1802,18.3,10.18,15.53,5.25,13.63,22727,26018,0.4116,46.47,17.02
"30041",16096,1410,7262,73.91,0.31,21.73,0.42,0.04,3.6,1.3,15.1,60.46,12.66,1250,2359,1231,1199,6123,1034,1269,1132,891,2038,9748,13.3,9.32,11.95,4.96,18.28,22937,21753,0.4302,15.59,26.78
"30043",11406,1308,5018,95.47,0.14,1.43,0.35,0.02,2.6,1.2,10.35,48.1,14.07,579,1493,795,385,3414,991,1160,1191,973,1605,7170,13.1,6.13,14.91,5.59,7.8,30039,29875,0.4004,9.35,23.07
"30045",2072,217,1314,98.26,0.05,0.82,0.1,0,0.77,0.82,9.85,44.11,20.8,97,236,134,70,581,196,174,198,159,431,1214,12.1,6.16,12.94,5.01,12.52,25156,24492,0.4341,33.79,20.61
"30047",28746,2955,16484,69.38,0.34,22.01,0.4,0.06,7.8,1.92,12.34,54,16.82,2136,3932,1961,1587,9456,1909,2247,2224,2008,4834,16631,13.9,10.07,13.71,11.18,23.2,20467,20604,0.4413,27.06,25.33
"30049",63395,6765,30062,94.02,0.34,2.11,0.56,0.07,2.9,1.45,12.59,55.06,13.81,3948,8000,4134,3847,22959,4902,5278,5246,4305,8757,40262,12.3,5.17,13.83,5.68,9.72,29644,27861,0.3909,11.52,22.68
"30051",2339,162,1145,98.16,0.09,0.21,0.13,0.04,1.37,0.34,12.36,50.58,19.75,127,284,160,129,772,186,199,167,142,462,1363,13.4,26.62,8.73,3.77,26.05,21676,19845,0.4501,26.03,21.98
"30053",19687,2588,11356,95.91,0.12,0.92,0.3,0.05,2.7,1.47,9.58,44.3,20.52,950,2163,1180,706,5609,1436,1814,1933,1742,4040,11751,18.3,12.98,16.36,11.07,20.47,20445,21669,0.4558,21,19.79
"30055",1734,137,1040,97.98,0.23,0.4,0.12,0,1.27,0.46,9.57,44.06,22.03,97,190,103,63,477,129,156,162,141,382,989,10.7,6.63,9.91,1.47,8.24,28268,25683,0.4114,26.63,20.93
"30057",7691,902,6800,96.8,0.2,0.49,0.34,0,2.17,1.81,8.75,42.96,20.96,348,759,384,289,2197,568,667,811,729,1612,4715,11.1,4.46,14.25,5.86,10.73,25193,32711,0.4863,45.21,17.74
"30059",1891,243,1337,97.94,0.11,0.26,0.32,0,1.37,1.16,9.94,42.99,22.63,88,189,128,60,536,129,178,174,169,428,1098,22.9,12.45,16.24,3.96,15.95,17225,19006,0.4376,45.7,19.3
"30061",4223,575,2432,94.89,0.26,1.49,0.71,0,2.65,1.02,9.52,42.48,21.93,199,415,238,164,1180,330,383,421,369,926,2539,21.8,11.93,17.16,8.99,20.81,16883,17683,0.3951,32.52,17.95
"30063",109299,9608,50014,92.7,0.41,2.63,1.13,0.1,3.04,1.73,18.29,62.44,11.4,6334,11854,7827,12168,50053,7081,7652,7636,6232,12457,75014,11.3,5.64,10.98,7.7,16.7,22982,25548,0.4616,8.9,19.97
"30065",4538,650,2617,96.08,0.22,1.34,0.22,0.04,2.09,1.37,9.1,44.12,18.82,205,545,275,138,1252,343,422,498,419,854,2750,14.8,13.57,17.94,4.56,14.02,22586,22896,0.4035,24.68,20.58
"30067",15636,1528,9329,96.51,0.13,0.84,0.33,0.03,2.16,1.24,8.6,49.37,16.56,820,1716,791,554,5184,1258,1422,1457,1190,2589,9961,15.5,7.89,12.12,5.73,10.99,22872,24126,0.4272,29.91,19.74
"30069",494,61,343,98.79,0,0,0,0,1.21,0.4,9.31,44.94,20.85,25,67,35,11,130,50,46,36,37,103,278,7.2,6.9,14.39,2.34,13.17,20781,22328,0.4178,27.7,22.87
"30071",4253,349,2342,87.04,0.02,8.25,0.24,0.02,4.42,1.01,10.46,47.03,20.29,237,536,299,146,1227,373,374,359,284,863,2406,19,7.2,10.72,2.9,10.57,25211,22960,0.4075,23.36,23.14
"30073",6153,543,2674,82.66,0.11,14.46,0.21,0,2.55,0.68,11.38,52.35,18.87,436,838,400,300,1947,471,498,431,371,1161,3456,15.4,12.38,11.68,6.75,18.13,21784,22391,0.4803,13.87,24.96
"30075",1743,126,1014,95.01,0.06,1.55,0.17,0,3.21,0.63,9.75,42.91,22.72,66,208,123,47,474,149,138,168,144,396,984,15,7.39,9.8,4.17,9.74,22572,26187,0.4687,31.56,20.83
"30077",7027,904,3094,92.41,0.98,4.41,0.47,0.03,1.69,1.24,11.23,49.82,16.39,303,645,393,396,2553,655,630,601,488,1152,4656,17.5,9.56,15.28,3.56,14.48,18735,19330,0.4058,22.24,17.35
"30079",1179,161,653,96.35,0,0.17,0.51,0,2.97,0.76,7.63,38.17,26.04,58,114,50,40,278,74,94,122,132,307,663,19.3,16.26,15.99,7.69,19.3,17448,19677,0.4082,19.75,17.73
"30081",40212,4424,19440,95.86,0.2,0.9,0.52,0.06,2.48,1.78,10.19,48.6,19.22,2147,5024,2521,1578,12373,3017,3219,3438,3266,7728,23660,16.5,7.82,14.05,7.78,14.62,21745,23636,0.4463,14.32,21.94
"30083",9746,723,4629,95,0.13,1.65,0.25,0.01,2.96,2.01,12.07,54.24,14.86,630,1215,692,484,3441,729,932,750,601,1448,6015,13.8,11.26,9.5,4.56,15.84,25830,30411,0.4497,9.57,23.42
"30085",10425,517,4074,35.84,0.12,60.4,0.43,0.02,3.18,0.8,15.88,63.76,10.8,1003,1712,929,727,3932,713,795,675,469,1126,5988,11.3,14.55,7.2,3.11,21.91,26341,17758,0.4336,18.92,31.76
"30087",9233,699,4075,61.35,0.27,34.68,0.45,0.03,3.22,1.8,13.11,59.25,11.46,743,1514,733,477,3214,667,759,712,566,1058,5443,11.3,10.97,10.74,8.26,19.54,22354,21034,0.4044,19.39,29.59
"30089",11413,1552,6620,91.59,0.15,4.42,0.3,0.01,3.53,1.31,9.99,43.56,21.52,582,1250,735,405,3139,773,991,1124,1098,2456,6603,21.2,12.99,17.06,9.94,23.34,17911,18199,0.4002,21.4,20.63
"30091",3384,337,2114,95.42,0.21,1.68,0.41,0,2.28,0.89,9.1,42.08,23.11,153,365,187,121,906,251,335,350,242,782,1944,15.7,8.31,12.53,2.8,9.98,24713,29569,0.4396,24.03,19.44
"30093",34200,3236,16723,94.42,0.32,1.92,0.48,0.07,2.79,2.39,14.63,54.36,16.42,1997,3876,2450,2554,12718,2475,2842,2634,2044,5614,21402,16,9.44,12.01,6.14,17.18,21816,22770,0.4324,10.69,21.01
"30095",9117,1167,4768,96.78,0.1,0.8,0.32,0.02,1.99,1.4,9.47,49.05,16.4,549,1147,571,292,2776,702,873,877,698,1495,5528,12,8.01,16.56,4.22,9.44,26305,27824,0.4077,21.18,22.97
"30097",3651,355,2052,96.63,0.11,0.41,0.66,0.03,2.16,0.74,9.37,47.8,20.65,199,475,233,109,1071,252,316,310,274,754,2057,12.3,9.25,13.38,4.19,11.63,20985,20927,0.4153,38.26,23.01
"30099",6073,641,2903,96.28,0.05,1.45,0.13,0.02,2.07,0.63,10.39,48.84,20.76,323,802,421,210,1841,469,504,457,416,1261,3398,16.9,10.94,13.83,5.35,13.69,21983,22341,0.4361,17.71,23.28
"30101",5324,743,2335,91.96,0.54,4.53,0.43,0.02,2.52,1.65,12.17,54.64,13.88,282,595,348,300,2032,442,476,440,318,739,3482,16.4,10.35,17.62,2.73,16.44,22212,23078,0.4195,12.59,20.72
"30103",718,71,444,93.87,0,0.84,0.42,0,4.87,2.37,9.19,39.97,23.82,36,65,44,22,186,53,89,64,54,171,413,15.3,13.49,11.91,2.21,11.32,23224,24537,0.4051,24.32,18.66
