ZCTA,time_to_nearest_methadone,count_in_range_methadone,methadone_score
95973,7,1,0.7666666666666667
95971,105,0,0.0
95970,61,0,0.0
95969,27,1,0.1
95968,42,0,0.0
95966,40,0,0.0
95965,26,1,0.13333333333333333
95963,30,1,0.0
95962,47,0,0.0
95961,19,2,0.7333333333333333
95960,30,1,0.0
95959,12,1,0.6
95957,40,0,0.0
95956,134,0,0.0
95955,71,0,0.0
95954,39,0,0.0
95953,28,2,0.13333333333333333
95951,17,1,0.43333333333333335
95950,51,0,0.0
95949,13,1,0.5666666666666667
95948,38,0,0.0
95947,126,0,0.0
95946,19,1,0.36666666666666664
95945,0,1,1.0
95944,78,0,0.0
95943,41,0,0.0
95942,24,1,0.2
95941,67,0,0.0
95939,94,0,0.0
95938,16,1,0.4666666666666667
95937,52,0,0.0
95936,70,0,0.0
95935,52,0,0.0
95934,115,0,0.0
95932,49,0,0.0
95930,78,0,0.0
95928,7,1,0.7666666666666667
95926,0,1,1.0
95925,63,0,0.0
95923,108,0,0.0
95922,45,0,0.0
95920,46,0,0.0
95919,57,0,0.0
95918,38,0,0.0
95917,34,0,0.0
95916,70,0,0.0
95915,161,0,0.0
95914,56,0,0.0
95912,57,0,0.0
95910,76,0,0.0
95903,46,0,0.0
95901,0,2,2.0
95864,10,7,1.9333333333333331
95843,14,7,1.5666666666666667
95842,10,7,1.8666666666666665
95841,6,7,2.0666666666666664
95838,0,7,2.1333333333333333
95837,25,3,0.3
95835,14,7,1.2666666666666666
95834,11,7,1.6333333333333333
95833,10,7,1.7999999999999998
95832,7,6,2.033333333333333
95831,11,6,1.8333333333333333
95830,22,4,0.7666666666666666
95829,16,5,1.2333333333333334
95828,7,6,2.066666666666667
95827,13,7,1.2666666666666666
95826,10,7,1.7000000000000002
95825,8,7,2.0
95824,9,7,2.033333333333333
95823,0,6,2.5666666666666664
95822,10,6,1.9333333333333331
95821,7,7,2.1666666666666665
95820,6,7,2.0
95819,3,7,1.9666666666666668
95818,5,7,1.9666666666666668
95817,4,7,2.0
95816,0,7,2.2333333333333334
95815,5,7,2.2
95814,3,7,2.1333333333333333
95811,2,7,2.1666666666666665
95776,28,2,0.13333333333333333
95765,14,4,0.8666666666666666
95762,27,2,0.13333333333333333
95758,9,5,1.7666666666666666
95757,14,3,1.2666666666666666
95747,15,4,0.9666666666666668
95746,7,4,1.2333333333333334
95742,21,3,0.5
95736,28,1,0.06666666666666667
95735,79,0,0.0
95728,72,0,0.0
95726,66,0,0.0
95724,62,0,0.0
95722,35,0,0.0
95721,72,0,0.0
95720,83,0,0.0
95717,35,0,0.0
95715,49,0,0.0
95714,34,0,0.0
95713,22,1,0.26666666666666666
95709,57,0,0.0
95703,29,1,0.03333333333333333
95701,40,0,0.0
95699,55,0,0.0
95698,38,0,0.0
95697,33,0,0.0
95695,32,0,0.0
95694,27,1,0.1
95693,31,0,0.0
95692,34,0,0.0
95691,0,6,2.0666666666666664
95690,33,0,0.0
95689,92,0,0.0
95688,17,1,0.43333333333333335
95687,17,1,0.43333333333333335
95686,19,7,0.8
95685,63,0,0.0
95684,80,0,0.0
95683,34,0,0.0
95682,32,0,0.0
95681,32,0,0.0
95680,34,0,0.0
95679,86,0,0.0
95678,9,4,1.3
95677,8,4,1.4
95675,71,0,0.0
95674,46,0,0.0
95673,14,5,1.1333333333333333
95672,38,0,0.0
95670,13,7,1.3333333333333333
95669,60,0,0.0
95668,32,0,0.0
95667,44,0,0.0
95666,89,0,0.0
95665,72,0,0.0
95664,43,0,0.0
95663,18,3,0.4666666666666667
95662,11,4,1.4333333333333333
95661,0,4,1.7333333333333334
95660,11,7,1.7
95659,29,2,0.03333333333333333
95658,20,1,0.3333333333333333
95655,20,7,0.7666666666666666
95653,39,0,0.0
95652,8,7,1.9333333333333333
95651,51,0,0.0
95650,15,4,0.7666666666666666
95648,18,3,0.4666666666666667
95646,74,0,0.0
95645,41,0,0.0
95642,59,0,0.0
95641,33,0,0.0
95640,49,0,0.0
95639,21,3,0.7333333333333333
95638,36,0,0.0
95637,75,0,0.0
95636,91,0,0.0
95635,57,0,0.0
95634,65,0,0.0
95633,65,0,0.0
95632,18,6,0.8666666666666667
95631,51,0,0.0
95630,20,4,0.6333333333333333
95629,80,0,0.0
95628,9,4,1.6333333333333333
95627,45,0,0.0
95626,19,4,0.8333333333333333
95625,20,1,0.3333333333333333
95624,12,6,1.6
95623,47,0,0.0
95621,9,7,1.9333333333333333
95620,25,2,0.16666666666666666
95619,47,0,0.0
95618,20,5,0.7666666666666666
95616,24,3,0.3666666666666667
95615,35,0,0.0
95614,40,0,0.0
95612,24,4,0.4666666666666667
95610,8,4,1.7999999999999998
95608,0,7,2.0666666666666664
95607,66,0,0.0
95606,66,0,0.0
95605,8,7,1.9333333333333331
95604,62,0,0.0
95603,24,1,0.2
95602,38,0,0.0
95601,59,0,0.0
95595,225,0,0.0
95589,999,0,0.0
95587,999,0,0.0
95585,999,0,0.0
95573,999,0,0.0
95571,999,0,0.0
95570,999,0,0.0
95569,999,0,0.0
95568,223,0,0.0
95567,128,0,0.0
95565,999,0,0.0
95564,999,0,0.0
95563,156,0,0.0
95562,999,0,0.0
95560,999,0,0.0
95559,999,0,0.0
95558,999,0,0.0
95556,999,0,0.0
95555,999,0,0.0
95554,999,0,0.0
95553,999,0,0.0
95552,158,0,0.0
95551,999,0,0.0
95550,999,0,0.0
95549,999,0,0.0
95548,999,0,0.0
95547,999,0,0.0
95546,999,0,0.0
95545,999,0,0.0
95543,121,0,0.0
95542,999,0,0.0
95540,999,0,0.0
95537,999,0,0.0
95536,999,0,0.0
95531,125,0,0.0
95528,999,0,0.0
95527,143,0,0.0
95526,999,0,0.0
95525,999,0,0.0
95524,999,0,0.0
95521,999,0,0.0
95519,999,0,0.0
95514,999,0,0.0
95511,999,0,0.0
95503,999,0,0.0
95501,999,0,0.0
95497,93,0,0.0
95494,86,0,0.0
95493,111,0,0.0
95492,15,1,0.5
95490,999,0,0.0
95488,999,0,0.0
95486,38,0,0.0
95485,102,0,0.0
95482,75,0,0.0
95476,34,0,0.0
95472,13,1,0.5666666666666667
95471,30,1,0.0
95470,87,0,0.0
95469,103,0,0.0
95468,125,0,0.0
95467,72,0,0.0
95466,95,0,0.0
95465,38,0,0.0
95464,103,0,0.0
95463,999,0,0.0
95462,35,0,0.0
95461,67,0,0.0
95460,999,0,0.0
95459,133,0,0.0
95458,111,0,0.0
95457,80,0,0.0
95456,999,0,0.0
95454,999,0,0.0
95453,93,0,0.0
95452,21,1,0.3
95451,102,0,0.0
95450,61,0,0.0
95449,57,0,0.0
95448,23,1,0.23333333333333334
95446,27,1,0.1
95445,108,0,0.0
95444,16,1,0.4666666666666667
95443,102,0,0.0
95442,28,1,0.06666666666666667
95441,30,1,0.0
95439,9,1,0.7
95437,999,0,0.0
95436,21,1,0.3
95435,94,0,0.0
95432,119,0,0.0
95431,30,1,0.0
95430,42,0,0.0
95429,999,0,0.0
95428,217,0,0.0
95427,122,0,0.0
95426,70,0,0.0
95425,41,0,0.0
95423,96,0,0.0
95422,84,0,0.0
95421,67,0,0.0
95420,999,0,0.0
95417,999,0,0.0
95415,85,0,0.0
95412,121,0,0.0
95410,999,0,0.0
95409,12,1,0.6
95407,6,1,0.8
95405,8,1,0.7333333333333333
95404,7,1,0.7666666666666667
95403,6,1,0.8
95401,0,1,1.0
95391,30,1,0.0
95389,141,0,0.0
95388,19,1,0.36666666666666664
95387,36,0,0.0
95386,27,2,0.2
95385,28,3,0.16666666666666666
95383,86,0,0.0
95382,23,2,0.4666666666666667
95380,24,2,0.4
95379,85,0,0.0
95377,23,2,0.3666666666666667
95376,19,4,0.7333333333333333
95375,113,0,0.0
95374,42,0,0.0
95372,80,0,0.0
95370,79,0,0.0
95369,31,0,0.0
95368,10,4,1.8333333333333333
95367,14,3,1.2
95366,11,6,1.8333333333333335
95365,17,1,0.43333333333333335
95364,141,0,0.0
95363,37,0,0.0
95361,24,2,0.4
95360,46,0,0.0
95358,12,3,1.3333333333333333
95357,12,2,1.2
95356,6,3,1.9666666666666668
95355,8,3,1.5666666666666667
95354,10,3,1.4666666666666666
95351,10,3,1.5333333333333332
95350,0,3,2.3
95348,8,1,0.7333333333333333
95346,90,0,0.0
95345,70,0,0.0
95341,8,1,0.7333333333333333
95340,0,1,1.0
95338,68,0,0.0
95337,0,7,1.7333333333333334
95336,5,7,1.6333333333333333
95335,116,0,0.0
95334,26,1,0.13333333333333333
95333,25,1,0.16666666666666666
95330,11,7,1.6666666666666665
95329,63,0,0.0
95328,20,2,0.6666666666666666
95327,59,0,0.0
95326,21,2,0.6
95325,55,0,0.0
95324,32,0,0.0
95323,31,0,0.0
95322,61,0,0.0
95321,101,0,0.0
95320,18,3,1.1333333333333333
95319,14,2,1.0666666666666667
95318,96,0,0.0
95317,24,1,0.2
95316,31,0,0.0
95315,30,1,0.0
95314,146,0,0.0
95313,35,0,0.0
95312,25,1,0.16666666666666666
95311,84,0,0.0
95310,82,0,0.0
95307,12,3,1.3333333333333333
95306,40,0,0.0
95305,78,0,0.0
95304,18,4,0.8333333333333333
95303,32,0,0.0
95301,17,1,0.43333333333333335
95258,6,4,1.2666666666666666
95257,101,0,0.0
95255,91,0,0.0
95254,37,0,0.0
95252,50,0,0.0
95251,78,0,0.0
95250,112,0,0.0
95249,67,0,0.0
95248,97,0,0.0
95247,85,0,0.0
95246,85,0,0.0
95245,81,0,0.0
95242,0,5,1.8666666666666665
95240,7,5,1.6666666666666667
95237,17,3,0.7333333333333333
95236,24,1,0.2
95234,36,0,0.0
95233,91,0,0.0
95232,81,0,0.0
95231,6,5,2.0666666666666664
95230,31,0,0.0
95228,63,0,0.0
95227,28,1,0.06666666666666667
95226,52,0,0.0
95225,45,0,0.0
95224,94,0,0.0
95223,107,0,0.0
95222,70,0,0.0
95220,16,4,0.7666666666666666
95219,10,5,1.8333333333333333
95215,13,6,1.6
95212,5,6,2.033333333333333
95211,3,6,2.4000000000000004
95210,0,6,2.4
95209,6,5,2.033333333333333
95207,4,6,2.333333333333333
95206,0,6,2.6
95205,4,6,2.3
95204,0,6,2.566666666666667
95203,2,6,2.666666666666667
95202,0,6,2.6
95148,10,4,1.5333333333333334
95140,47,0,0.0
95139,17,4,1.1
95138,15,4,1.2333333333333334
95136,12,4,1.7666666666666666
95135,16,4,1.1333333333333333
95134,15,4,1.5
95133,6,3,1.9333333333333333
95132,10,3,1.7333333333333334
95131,8,4,2.0
95130,9,3,1.7999999999999998
95129,8,3,1.9
95128,0,3,2.6333333333333333
95127,5,3,1.9666666666666666
95126,4,3,2.4
95125,7,4,2.1333333333333333
95124,9,4,1.8666666666666667
95123,16,4,1.3333333333333335
95122,6,4,2.0
95121,9,4,1.8333333333333333
95120,17,4,1.2
95119,18,4,1.0
95118,12,4,1.6333333333333333
95117,4,3,2.2666666666666666
95116,0,3,2.2666666666666666
95113,7,3,2.3000000000000003
95112,5,3,2.2333333333333334
95111,12,4,1.6
95110,7,3,2.2666666666666666
95076,0,2,1.1666666666666667
95075,41,0,0.0
95073,12,2,0.9333333333333333
95070,14,3,1.3333333333333333
95066,15,1,0.5
95065,11,2,0.8333333333333333
95064,8,1,0.7333333333333333
95062,9,2,0.9666666666666666
95060,0,2,1.1666666666666667
95054,13,3,1.7
95053,5,3,2.3
95051,9,3,1.8333333333333333
95050,6,3,2.166666666666667
95046,0,2,1.0
95045,23,4,0.4
95043,85,0,0.0
95041,15,1,0.5
95039,11,4,1.2999999999999998
95037,7,2,0.8333333333333334
95035,12,4,1.4666666666666666
95033,21,4,0.8999999999999999
95032,10,3,1.7666666666666666
95030,12,3,1.5333333333333332
95023,29,1,0.03333333333333333
95020,9,2,0.7
95019,3,2,1.1333333333333333
95018,18,1,0.4
95017,27,1,0.1
95014,12,3,1.5333333333333332
95013,15,4,1.0333333333333332
95012,15,3,1.3333333333333333
95010,10,2,1.0666666666666667
95008,7,3,2.033333333333333
95007,26,1,0.13333333333333333
95006,34,0,0.0
95005,22,1,0.26666666666666666
95004,16,4,0.7333333333333333
95003,16,2,0.9
95002,17,4,1.3
94973,24,1,0.2
94972,32,0,0.0
94971,37,0,0.0
94970,36,0,0.0
94965,14,9,1.2666666666666666
94964,9,6,1.4666666666666668
94963,24,1,0.2
94960,9,2,0.8666666666666666
94957,10,3,0.9333333333333332
94956,48,0,0.0
94954,23,2,0.26666666666666666
94952,28,1,0.06666666666666667
94951,19,1,0.36666666666666664
94950,43,0,0.0
94949,11,2,0.7666666666666666
94947,18,1,0.4
94946,32,0,0.0
94945,17,1,0.43333333333333335
94941,13,8,1.0999999999999999
94940,52,0,0.0
94939,11,6,1.0999999999999999
94938,27,1,0.1
94937,58,0,0.0
94933,24,1,0.2
94931,13,1,0.5666666666666667
94930,13,2,0.6333333333333333
94929,45,0,0.0
94928,14,1,0.5333333333333333
94925,10,8,1.2
94924,48,0,0.0
94923,36,0,0.0
94922,25,1,0.16666666666666666
94920,15,6,0.7999999999999999
94904,9,6,1.2
94903,8,2,0.9666666666666666
94901,0,4,1.4666666666666668
94850,5,15,2.1333333333333333
94806,9,10,1.4333333333333333
94805,4,14,1.9
94804,0,14,1.9666666666666666
94803,11,7,1.3333333333333333
94801,5,13,1.7000000000000002
94720,5,13,1.9333333333333333
94710,5,16,2.2
94709,5,13,1.8666666666666667
94708,9,10,1.6
94707,8,13,1.7666666666666666
94706,8,14,2.0
94705,6,14,2.033333333333333
94704,3,13,2.0
94703,0,14,2.2
94702,2,15,2.2
94621,3,13,2.466666666666667
94619,6,14,2.3
94618,8,14,2.033333333333333
94613,6,13,2.1333333333333333
94612,0,15,2.466666666666667
94611,10,14,1.8666666666666665
94610,5,15,2.2666666666666666
94609,6,16,2.2666666666666666
94608,6,15,2.2333333333333334
94607,3,15,2.3666666666666667
94606,0,14,2.466666666666667
94605,0,13,2.5
94603,0,11,2.466666666666667
94602,4,14,2.3333333333333335
94601,4,14,2.4333333333333336
94599,30,1,0.0
94598,26,5,0.3
94597,23,7,0.6
94596,24,6,0.4
94595,24,6,0.43333333333333335
94592,7,3,0.9
94591,5,3,1.2666666666666666
94590,0,3,1.4666666666666666
94589,6,3,1.1666666666666667
94588,20,4,0.6
94587,9,6,1.6333333333333333
94586,25,3,0.2333333333333333
94585,6,2,1.0
94583,24,3,0.2
94582,27,1,0.1
94580,7,7,2.1
94579,9,7,1.9
94578,7,8,2.1333333333333333
94577,4,11,2.2333333333333334
94576,48,0,0.0
94575,28,4,0.06666666666666667
94574,44,0,0.0
94573,36,0,0.0
94572,13,5,1.3333333333333335
94571,28,1,0.06666666666666667
94569,15,2,0.7
94568,20,4,0.6
94567,94,0,0.0
94566,24,4,0.2
94565,10,1,0.6666666666666666
94564,11,8,1.4333333333333333
94563,15,12,1.3333333333333335
94561,12,1,0.6
94560,14,8,1.1333333333333333
94559,20,2,0.4666666666666667
94558,23,2,0.23333333333333334
94556,28,3,0.06666666666666667
94555,11,9,1.4333333333333333
94553,21,3,0.7666666666666666
94552,10,6,1.5666666666666667
94551,27,1,0.1
94550,30,1,0.0
94549,18,9,1.0
94548,21,1,0.3
94547,16,5,1.1
94546,7,7,1.9000000000000001
94545,7,6,1.9666666666666668
94544,0,6,2.1666666666666665
94542,9,6,1.7333333333333334
94541,0,7,2.2666666666666666
94539,19,6,1.0
94538,18,6,0.8666666666666667
94536,15,7,1.0333333333333334
94535,9,1,0.7
94534,9,2,1.0666666666666667
94533,0,2,1.2
94531,8,1,0.7333333333333333
94530,5,14,1.8666666666666667
94528,34,0,0.0
94526,26,1,0.13333333333333333
94525,8,5,1.2333333333333334
94523,23,4,0.4666666666666667
94521,18,1,0.4
94520,20,4,0.6333333333333333
94519,18,2,0.5333333333333333
94518,24,3,0.33333333333333337
94517,20,1,0.3333333333333333
94516,29,1,0.03333333333333333
94515,37,0,0.0
94514,23,1,0.23333333333333334
94513,16,1,0.4666666666666667
94512,34,0,0.0
94511,28,1,0.06666666666666667
94510,9,4,0.8666666666666666
94509,0,1,1.0
94508,55,0,0.0
94507,28,2,0.06666666666666667
94506,31,0,0.0
94505,28,1,0.06666666666666667
94503,7,3,1.1
94502,10,11,1.8333333333333333
94501,8,14,1.9666666666666666
94404,21,7,0.7
94403,23,8,0.5666666666666667
94402,22,8,0.6666666666666667
94401,21,8,0.7
94306,24,3,0.5
94305,25,2,0.3333333333333333
94304,27,2,0.2
94303,24,4,0.5666666666666667
94301,26,4,0.3666666666666667
94158,5,13,2.5
94134,5,11,2.2333333333333334
94133,5,14,2.466666666666667
94132,10,8,1.9333333333333331
94131,6,10,2.3
94130,12,13,1.7333333333333332
94129,7,11,2.1
94128,14,7,1.4
94127,9,10,2.033333333333333
94124,0,11,2.533333333333333
94123,6,13,2.3666666666666667
94122,7,9,1.9666666666666668
94121,0,9,2.2
94118,6,11,2.2
94117,6,13,2.4000000000000004
94116,10,7,1.8666666666666667
94115,4,13,2.533333333333333
94114,4,13,2.6
94112,7,11,2.2333333333333334
94111,5,13,2.5
94110,0,12,2.8333333333333335
94109,2,14,2.7333333333333334
94108,3,13,2.6333333333333333
94107,4,13,2.5333333333333337
94105,4,13,2.6
94104,3,13,2.666666666666667
94103,0,13,2.8666666666666667
94102,0,14,2.9333333333333336
94089,16,3,1.4
94087,13,3,1.4
94086,15,3,1.3666666666666667
94085,16,3,1.4
94080,13,7,1.5666666666666667
94074,57,0,0.0
94070,28,3,0.1
94066,15,7,1.4333333333333333
94065,28,3,0.1
94063,29,3,0.03333333333333333
94062,30,2,0.0
94061,31,0,0.0
94060,57,0,0.0
94044,17,7,1.2
94043,18,3,1.1666666666666667
94041,17,3,1.1666666666666667
94040,17,3,1.1333333333333333
94038,29,2,0.06666666666666667
94037,27,3,0.2
94030,18,7,1.0
94028,28,2,0.13333333333333333
94027,31,0,0.0
94025,30,3,0.0
94024,14,3,1.3
94022,18,3,0.9
94021,63,0,0.0
94020,55,0,0.0
94019,38,0,0.0
94015,11,8,1.7999999999999998
94014,11,8,1.8333333333333333
94010,20,7,0.8
94005,9,8,1.8333333333333333
94002,28,3,0.13333333333333333
93962,8,2,1.4666666666666666
93960,35,0,0.0
93955,24,2,0.4
93954,63,0,0.0
93953,37,0,0.0
93950,31,0,0.0
93943,26,2,0.26666666666666666
93940,25,2,0.3333333333333333
93933,15,3,1.1
93932,70,0,0.0
93930,57,0,0.0
93928,86,0,0.0
93927,45,0,0.0
93926,23,2,0.4666666666666667
93925,21,2,0.6
93924,27,2,0.2
93923,39,0,0.0
93921,29,2,0.06666666666666667
93920,79,0,0.0
93908,17,2,0.8666666666666667
93907,9,3,1.4666666666666666
93906,8,2,1.4666666666666666
93905,7,2,1.5333333333333334
93901,0,2,2.0
93730,16,5,1.1333333333333333
93728,0,5,2.4333333333333336
93727,9,5,1.9666666666666668
93726,0,5,2.4
93725,0,5,2.2666666666666666
93723,16,5,1.0999999999999999
93722,9,5,1.833333333333333
93721,0,5,2.5
93720,9,5,1.6
93711,12,5,1.7333333333333334
93710,5,5,2.1
93706,0,5,2.3
93705,5,5,2.1999999999999997
93704,5,5,2.3333333333333335
93703,5,5,2.3666666666666667
93702,4,5,2.2666666666666666
93701,3,5,2.4333333333333336
93675,73,0,0.0
93673,23,2,0.3
93669,70,0,0.0
93668,46,0,0.0
93667,51,0,0.0
93666,35,0,0.0
93665,51,0,0.0
93664,72,0,0.0
93662,16,5,1.1333333333333333
93660,48,0,0.0
93657,20,5,0.8999999999999999
93656,36,0,0.0
93654,27,2,0.1
93653,64,0,0.0
93652,24,4,0.4666666666666667
93651,44,0,0.0
93650,10,5,1.9
93648,20,5,0.7
93647,39,0,0.0
93646,43,0,0.0
93645,48,0,0.0
93644,62,0,0.0
93643,66,0,0.0
93641,81,0,0.0
93640,51,0,0.0
93638,28,1,0.06666666666666667
93637,26,2,0.13333333333333333
93636,35,0,0.0
93635,55,0,0.0
93634,407,0,0.0
93633,101,0,0.0
93631,23,5,0.43333333333333335
93630,25,3,0.39999999999999997
93628,113,0,0.0
93627,48,0,0.0
93626,40,0,0.0
93625,11,5,1.6333333333333333
93624,63,0,0.0
93623,81,0,0.0
93622,66,0,0.0
93621,64,0,0.0
93620,45,0,0.0
93619,14,5,1.1666666666666665
93618,31,0,0.0
93616,22,5,0.5
93615,40,0,0.0
93614,47,0,0.0
93612,6,5,1.9333333333333333
93611,10,5,1.5666666666666664
93610,30,1,0.0
93609,24,4,0.43333333333333335
93608,80,0,0.0
93606,27,2,0.1
93605,92,0,0.0
93604,80,0,0.0
93603,89,0,0.0
93602,55,0,0.0
93601,72,0,0.0
93592,999,0,0.0
93591,39,0,0.0
93563,48,0,0.0
93562,999,0,0.0
93561,58,0,0.0
93560,31,0,0.0
93558,92,0,0.0
93555,105,0,0.0
93554,82,0,0.0
93553,26,2,0.26666666666666666
93552,10,3,1.5333333333333332
93551,14,3,1.6
93550,0,3,2.3666666666666667
93549,220,0,0.0
93546,999,0,0.0
93545,251,0,0.0
93544,31,0,0.0
93543,17,2,0.8666666666666667
93541,999,0,0.0
93536,9,3,1.3
93535,10,3,1.1333333333333333
93534,0,3,1.6666666666666665
93532,32,0,0.0
93531,36,0,0.0
93530,999,0,0.0
93529,999,0,0.0
93528,89,0,0.0
93527,95,0,0.0
93526,276,0,0.0
93524,39,0,0.0
93523,42,0,0.0
93522,999,0,0.0
93519,65,0,0.0
93518,83,0,0.0
93517,114,0,0.0
93516,69,0,0.0
93514,999,0,0.0
93513,999,0,0.0
93512,999,0,0.0
93510,18,3,0.9666666666666667
93505,55,0,0.0
93501,31,0,0.0
93465,9,1,0.7
93463,44,0,0.0
93461,40,0,0.0
93460,42,0,0.0
93458,4,1,0.8666666666666667
93455,10,1,0.6666666666666666
93454,0,1,1.0
93453,49,0,0.0
93452,55,0,0.0
93451,34,0,0.0
93450,57,0,0.0
93449,23,1,0.23333333333333334
93446,16,1,0.4666666666666667
93445,26,1,0.13333333333333333
93444,11,1,0.6333333333333333
93442,25,1,0.16666666666666666
93441,39,0,0.0
93440,22,1,0.26666666666666666
93437,48,0,0.0
93436,35,0,0.0
93434,16,1,0.4666666666666667
93433,23,1,0.23333333333333334
93432,37,0,0.0
93430,30,1,0.0
93429,33,0,0.0
93428,43,0,0.0
93427,39,0,0.0
93426,77,0,0.0
93424,33,0,0.0
93422,0,1,1.0
93420,20,1,0.3333333333333333
93410,24,1,0.2
93405,23,1,0.23333333333333334
93402,35,0,0.0
93401,25,1,0.16666666666666666
93314,16,3,1.1333333333333333
93313,12,3,1.6
93312,11,3,1.6333333333333333
93311,17,3,1.2333333333333334
93309,10,3,1.9666666666666666
93308,6,3,2.066666666666667
93307,0,3,2.4
93306,11,3,1.7999999999999998
93305,3,3,2.466666666666667
93304,7,3,2.3000000000000003
93301,0,3,2.6666666666666665
93292,20,1,0.3333333333333333
93291,19,1,0.36666666666666664
93287,37,0,0.0
93286,40,0,0.0
93285,66,0,0.0
93283,77,0,0.0
93280,29,1,0.03333333333333333
93277,13,1,0.5666666666666667
93276,42,0,0.0
93274,0,1,1.0
93272,15,3,0.8
93271,66,0,0.0
93270,15,1,0.5
93268,51,0,0.0
93267,9,2,0.8333333333333333
93266,48,0,0.0
93265,24,1,0.2
93263,21,2,0.6
93262,129,0,0.0
93261,16,2,0.5
93260,77,0,0.0
93258,13,2,0.6
93257,0,1,1.0
93256,18,2,0.7333333333333334
93255,82,0,0.0
93254,81,0,0.0
93252,61,0,0.0
93251,72,0,0.0
93250,9,3,0.8999999999999999
93249,56,0,0.0
93247,16,2,0.7333333333333334
93245,39,0,0.0
93244,39,0,0.0
93243,47,0,0.0
93242,37,0,0.0
93241,17,3,1.0999999999999999
93240,90,0,0.0
93239,71,0,0.0
93238,72,0,0.0
93235,28,1,0.06666666666666667
93234,68,0,0.0
93230,31,0,0.0
93226,55,0,0.0
93225,57,0,0.0
93224,60,0,0.0
93223,22,1,0.26666666666666666
93222,76,0,0.0
93221,25,2,0.3
93220,17,3,1.3
93219,10,2,0.7666666666666666
93218,18,1,0.4
93215,0,1,1.0
93212,33,0,0.0
93210,96,0,0.0
93208,62,0,0.0
93207,71,0,0.0
93206,40,0,0.0
93205,60,0,0.0
93204,84,0,0.0
93203,28,1,0.06666666666666667
93202,32,0,0.0
93201,33,0,0.0
93117,11,1,0.6333333333333333
93111,6,1,0.8
93110,0,1,1.0
93109,9,1,0.7
93108,13,1,0.5666666666666667
93105,4,1,0.8666666666666667
93103,10,1,0.6666666666666666
93101,7,1,0.7666666666666667
93067,15,1,0.5
93066,25,3,0.4666666666666667
93065,0,5,1.5333333333333332
93064,23,2,0.33333333333333337
93063,9,9,1.633333333333333
93060,18,3,0.6333333333333333
93043,8,3,1.3333333333333333
93042,999,0,0.0
93041,4,3,1.4666666666666668
93040,31,0,0.0
93036,7,3,1.9666666666666668
93035,8,3,1.7
93033,0,3,1.7
93030,6,3,1.9
93023,27,2,0.2
93022,20,2,0.6666666666666666
93021,11,2,0.8333333333333333
93015,29,2,0.03333333333333333
93013,20,3,0.6
93012,21,4,0.7333333333333333
93010,16,4,1.0333333333333334
93004,11,3,1.4
93003,0,3,2.033333333333333
93001,0,3,1.8333333333333333
92887,17,8,0.9333333333333333
92886,16,10,1.1
92883,35,0,0.0
92882,24,5,0.3666666666666667
92881,24,2,0.26666666666666666
92880,18,3,0.7
92879,22,3,0.3
92870,11,12,1.4000000000000001
92869,6,7,1.6
92868,9,12,1.8666666666666665
92867,7,8,1.7333333333333334
92866,6,7,1.7666666666666666
92865,10,9,1.6666666666666665
92861,10,7,1.5333333333333332
92860,21,4,0.6
92845,7,17,1.7999999999999998
92844,6,16,1.8333333333333335
92843,10,8,1.7999999999999998
92841,4,12,1.9333333333333331
92840,9,10,1.8666666666666665
92835,6,16,1.7333333333333334
92833,6,16,2.0
92832,0,17,2.1
92831,6,16,1.6666666666666667
92823,15,14,1.1
92821,10,15,1.5333333333333332
92808,18,6,0.8666666666666667
92807,13,8,1.3333333333333335
92806,11,13,1.7999999999999998
92805,7,15,1.8333333333333335
92804,4,13,2.1333333333333333
92802,8,13,1.9999999999999998
92801,8,16,2.033333333333333
92782,6,7,1.5666666666666667
92780,4,7,1.9333333333333336
92708,9,8,1.6666666666666667
92707,10,7,1.633333333333333
92706,8,7,1.7666666666666666
92705,0,7,1.9666666666666666
92704,10,7,1.7000000000000002
92703,11,7,1.7333333333333334
92701,7,7,1.7666666666666666
92694,28,2,0.1
92692,24,2,0.33333333333333337
92691,24,2,0.33333333333333337
92688,24,1,0.2
92683,7,13,1.8
92679,26,1,0.13333333333333333
92678,34,0,0.0
92677,26,2,0.16666666666666666
92676,25,1,0.16666666666666666
92675,28,2,0.1
92673,34,0,0.0
92672,28,1,0.06666666666666667
92663,4,5,1.5333333333333334
92662,9,3,1.1333333333333333
92661,10,2,0.8999999999999999
92660,10,5,1.4
92657,14,3,0.9666666666666667
92656,20,2,0.5333333333333333
92655,8,13,1.7999999999999998
92653,22,2,0.5
92651,27,1,0.1
92649,14,10,1.3666666666666667
92648,12,7,1.2999999999999998
92647,12,10,1.6333333333333333
92646,8,5,1.4333333333333331
92637,20,2,0.6666666666666666
92630,20,2,0.6
92629,34,0,0.0
92627,0,5,1.8666666666666665
92626,4,5,1.7999999999999998
92625,12,3,1.0333333333333334
92624,33,0,0.0
92620,11,4,1.1333333333333333
92618,13,4,1.2
92617,13,5,1.1333333333333333
92614,10,5,1.5
92612,12,5,1.3333333333333333
92610,20,2,0.43333333333333335
92606,11,5,1.3666666666666667
92604,13,4,1.2333333333333332
92603,15,3,0.8999999999999999
92602,10,4,1.2333333333333332
92596,22,1,0.26666666666666666
92595,36,0,0.0
92592,37,0,0.0
92591,37,0,0.0
92590,40,0,0.0
92587,30,1,0.0
92586,27,1,0.1
