ZCTA,time_to_nearest_buprenorphine,count_in_range_buprenorphine,buprenorphine_score
35967,69,0,0.0
35966,47,0,0.0
35963,93,0,0.0
35962,83,0,0.0
35961,79,0,0.0
35960,61,0,0.0
35959,49,0,0.0
35958,46,0,0.0
35957,74,0,0.0
35956,67,0,0.0
35954,61,0,0.0
35953,51,0,0.0
35952,76,0,0.0
35951,69,0,0.0
35950,65,0,0.0
35907,51,0,0.0
35906,56,0,0.0
35905,41,0,0.0
35904,52,0,0.0
35903,47,0,0.0
35901,49,0,0.0
35896,6,5,2.2666666666666666
35824,18,4,1.1333333333333333
35816,0,5,2.466666666666667
35811,13,4,1.5666666666666669
35810,0,5,2.2333333333333334
35808,9,4,1.7333333333333334
35806,0,5,2.2666666666666666
35805,0,4,2.3
35803,22,3,0.5666666666666667
35802,12,4,1.5333333333333334
35801,9,4,1.9666666666666668
35776,43,0,0.0
35775,42,0,0.0
35774,40,0,0.0
35773,13,5,1.1333333333333333
35772,52,0,0.0
35771,70,0,0.0
35769,49,0,0.0
35768,65,0,0.0
35766,50,0,0.0
35765,67,0,0.0
35764,29,2,0.03333333333333333
35763,21,4,0.7333333333333333
35761,28,2,0.1
35760,33,0,0.0
35759,12,4,1.5333333333333334
35758,11,4,1.4666666666666668
35757,11,5,1.3333333333333333
35756,22,3,0.5666666666666667
35755,89,0,0.0
35754,28,2,0.06666666666666667
35752,67,0,0.0
35751,46,0,0.0
35750,22,5,0.5
35749,16,5,1.0
35748,26,3,0.26666666666666666
35747,46,0,0.0
35746,78,0,0.0
35745,48,0,0.0
35744,73,0,0.0
35741,20,4,0.8666666666666667
35740,43,0,0.0
35739,0,3,1.1666666666666667
35677,43,0,0.0
35674,13,2,0.8333333333333333
35673,49,0,0.0
35672,31,0,0.0
35671,32,0,0.0
35670,54,0,0.0
35661,9,2,1.3666666666666667
35660,0,2,1.6666666666666665
35654,36,0,0.0
35653,35,0,0.0
35652,36,0,0.0
35651,47,0,0.0
35650,42,0,0.0
35649,23,4,0.6333333333333333
35648,38,0,0.0
35647,53,0,0.0
35646,18,2,0.7333333333333334
35645,22,2,0.3333333333333333
35643,49,0,0.0
35640,41,0,0.0
35634,13,2,0.8999999999999999
35633,16,2,0.7
35630,0,2,1.7
35622,51,0,0.0
35621,70,0,0.0
35620,26,1,0.13333333333333333
35619,59,0,0.0
35618,37,0,0.0
35616,25,1,0.16666666666666666
35615,26,3,0.33333333333333337
35614,37,0,0.0
35613,24,3,0.3666666666666667
35611,29,1,0.03333333333333333
35610,47,0,0.0
35603,38,0,0.0
35601,36,0,0.0
35594,77,0,0.0
35593,73,0,0.0
35592,55,0,0.0
35587,64,0,0.0
35586,71,0,0.0
35585,42,0,0.0
35584,53,0,0.0
35582,63,0,0.0
35581,43,0,0.0
35580,52,0,0.0
35579,70,0,0.0
35578,77,0,0.0
35577,76,0,0.0
35576,53,0,0.0
35575,82,0,0.0
35574,55,0,0.0
35572,94,0,0.0
35571,68,0,0.0
35570,52,0,0.0
35565,62,0,0.0
35564,54,0,0.0
35563,70,0,0.0
35559,79,0,0.0
35555,64,0,0.0
35554,77,0,0.0
35553,85,0,0.0
35552,59,0,0.0
35550,48,0,0.0
35549,64,0,0.0
35548,76,0,0.0
35546,61,0,0.0
35545,61,0,0.0
35544,78,0,0.0
35543,57,0,0.0
35542,59,0,0.0
35541,101,0,0.0
35540,87,0,0.0
35504,66,0,0.0
35503,66,0,0.0
35501,50,0,0.0
35490,40,0,0.0
35481,36,0,0.0
35480,48,0,0.0
35477,81,0,0.0
35476,6,2,1.4333333333333333
35475,16,2,0.6
35474,30,2,0.0
35473,0,2,1.5666666666666667
35470,48,0,0.0
35469,45,0,0.0
35466,31,0,0.0
35464,66,0,0.0
35463,27,2,0.2
35462,49,0,0.0
35461,27,1,0.1
35460,49,0,0.0
35459,57,0,0.0
35458,29,1,0.03333333333333333
35457,23,2,0.3
35456,17,2,0.7333333333333334
35453,11,2,0.8999999999999999
35452,19,2,0.5666666666666667
35447,62,0,0.0
35446,26,1,0.13333333333333333
35444,25,1,0.16666666666666666
35443,60,0,0.0
35442,61,0,0.0
35441,51,0,0.0
35406,9,2,1.3666666666666667
35405,11,2,1.1333333333333333
35404,0,2,1.6
35401,9,2,1.4
35254,8,5,2.0666666666666664
35244,18,6,1.0666666666666667
35243,10,6,1.9
35242,16,6,1.3666666666666667
35235,18,4,0.8666666666666667
35234,5,5,2.2333333333333334
35233,0,6,2.5999999999999996
35229,7,6,2.166666666666667
35228,11,5,1.7
35226,18,6,1.0666666666666667
35224,16,5,1.3666666666666667
35223,13,5,1.5666666666666667
35222,5,5,2.3333333333333335
35221,10,5,1.5999999999999999
35218,10,5,1.9333333333333331
35217,11,5,1.7666666666666666
35216,13,6,1.5
35215,19,5,0.8999999999999999
35214,12,5,1.6
35213,7,5,2.0666666666666664
35212,6,5,2.2666666666666666
35211,0,5,2.2666666666666666
35210,0,5,2.1333333333333333
35209,0,6,2.466666666666667
35208,7,5,2.1666666666666665
35207,9,5,1.7999999999999998
35206,9,5,1.7666666666666666
35205,0,6,2.5999999999999996
35204,5,5,2.2666666666666666
35203,3,6,2.4
35188,36,0,0.0
35187,22,1,0.26666666666666666
35186,42,0,0.0
35184,48,0,0.0
35183,61,0,0.0
35180,33,0,0.0
35179,61,0,0.0
35178,47,0,0.0
35176,33,0,0.0
35175,64,0,0.0
35173,18,3,0.7000000000000001
35172,44,0,0.0
35171,37,0,0.0
35160,37,0,0.0
35151,74,0,0.0
35150,62,0,0.0
35149,55,0,0.0
35148,37,0,0.0
35147,37,0,0.0
35146,30,1,0.0
35143,44,0,0.0
35139,33,0,0.0
35136,59,0,0.0
35135,33,0,0.0
35133,39,0,0.0
35131,46,0,0.0
35130,43,0,0.0
35128,38,0,0.0
35127,21,4,0.8666666666666667
35126,27,3,0.2
35125,33,0,0.0
35124,14,5,0.8666666666666667
35121,50,0,0.0
35120,32,0,0.0
35119,20,5,0.8333333333333333
35118,30,2,0.0
35117,24,3,0.33333333333333337
35116,38,0,0.0
35115,18,1,0.4
35114,10,1,0.6666666666666666
35112,36,0,0.0
35111,33,0,0.0
35098,84,0,0.0
35097,40,0,0.0
35096,25,2,0.3333333333333333
35094,15,4,0.7999999999999999
35091,41,0,0.0
35089,73,0,0.0
35087,71,0,0.0
35085,31,0,0.0
35083,78,0,0.0
35082,72,0,0.0
35080,14,4,0.6333333333333333
35079,47,0,0.0
35078,40,0,0.0
35077,60,0,0.0
35074,37,0,0.0
35073,23,4,0.4666666666666667
35072,84,0,0.0
35071,20,5,0.7333333333333333
35070,49,0,0.0
35068,12,5,1.5333333333333332
35064,12,5,1.6999999999999997
35063,53,0,0.0
35062,35,0,0.0
35061,16,5,1.3666666666666667
35060,18,5,1.1666666666666667
35058,70,0,0.0
35057,73,0,0.0
35055,62,0,0.0
35054,42,0,0.0
35053,96,0,0.0
35052,23,1,0.23333333333333334
35051,30,1,0.0
35049,48,0,0.0
35046,0,1,1.0
35045,26,1,0.13333333333333333
35044,49,0,0.0
35043,29,1,0.03333333333333333
35042,46,0,0.0
35040,13,1,0.5666666666666667
35036,27,2,0.16666666666666669
35035,36,0,0.0
35034,48,0,0.0
35033,71,0,0.0
35032,53,0,0.0
35031,64,0,0.0
35023,26,3,0.3666666666666667
35022,27,4,0.26666666666666666
35020,18,4,1.0333333333333334
35019,79,0,0.0
35016,71,0,0.0
35014,56,0,0.0
35013,42,0,0.0
35010,80,0,0.0
35007,0,4,1.2
35006,44,0,0.0
35005,23,4,0.5333333333333333
35004,18,3,0.5
34997,11,5,1.9
34996,8,5,2.1999999999999997
34994,0,5,3.0
34990,0,7,2.4
34987,17,4,1.1
34986,0,4,2.3666666666666667
34984,11,7,1.5666666666666669
34983,10,7,2.0
34982,14,6,1.1333333333333333
34981,22,3,0.6666666666666667
34974,58,0,0.0
34972,68,0,0.0
34957,12,7,1.6666666666666665
34956,33,0,0.0
34953,14,7,1.3333333333333335
34952,0,7,2.0
34951,17,1,0.43333333333333335
34950,24,4,0.4666666666666667
34949,26,1,0.13333333333333333
34947,25,4,0.4666666666666667
34946,21,4,0.36666666666666664
34945,26,3,0.26666666666666666
34797,12,2,0.6666666666666666
34788,23,2,0.3666666666666667
34787,17,5,0.7333333333333333
34786,21,4,0.6333333333333333
34785,26,1,0.13333333333333333
34773,23,3,0.4666666666666667
34772,0,4,2.533333333333333
34771,17,3,1.0666666666666667
34769,0,5,2.7666666666666666
34762,5,1,0.8333333333333334
34761,0,9,2.1
34760,15,8,1.0
34759,29,1,0.03333333333333333
34758,31,0,0.0
34756,27,1,0.1
34753,28,1,0.06666666666666667
34748,0,1,1.0
34747,21,4,0.7
34746,12,5,1.0666666666666667
34744,11,6,1.9
34743,14,8,1.5333333333333332
34741,0,7,1.7999999999999998
34739,63,0,0.0
34737,21,2,0.4666666666666667
34736,25,1,0.16666666666666666
34734,8,10,1.8333333333333333
34731,18,1,0.4
34715,25,3,0.3
34714,37,0,0.0
34711,26,1,0.13333333333333333
34705,24,1,0.2
34698,20,4,1.0
34695,16,8,0.9333333333333333
34691,11,5,1.5333333333333332
34690,9,5,1.6666666666666665
34689,0,4,1.6333333333333333
34688,11,6,1.6333333333333333
34685,15,6,1.2333333333333334
34684,12,9,1.0333333333333334
34683,12,7,0.9666666666666667
34681,10,5,0.7999999999999999
34679,18,3,0.8666666666666667
34677,18,10,0.9666666666666668
34669,17,3,1.0666666666666667
34668,0,5,2.1333333333333333
34667,13,4,1.2333333333333332
34661,35,0,0.0
34655,8,5,1.6333333333333333
34654,0,3,1.8666666666666667
34653,0,5,2.166666666666667
34652,6,5,2.033333333333333
34639,22,6,0.6
34638,23,5,0.4
34637,28,2,0.1
34614,27,1,0.1
34613,22,1,0.26666666666666666
34610,27,1,0.1
34609,19,1,0.36666666666666664
34608,15,1,0.5
34607,15,2,0.5333333333333333
34606,0,2,1.0
34604,25,1,0.16666666666666666
34602,24,1,0.2
34601,30,1,0.0
34498,72,0,0.0
34491,32,0,0.0
34488,21,2,0.5
34484,34,0,0.0
34482,15,1,0.5
34481,47,0,0.0
34480,19,1,0.36666666666666664
34479,9,1,0.7
34476,24,1,0.2
34475,0,1,1.0
34474,14,1,0.5333333333333333
34473,29,1,0.03333333333333333
34472,23,2,0.26666666666666666
34471,11,1,0.6333333333333333
34470,11,1,0.6333333333333333
34465,51,0,0.0
34461,56,0,0.0
34453,48,0,0.0
34452,55,0,0.0
34450,54,0,0.0
34449,66,0,0.0
34448,41,0,0.0
34446,41,0,0.0
34445,42,0,0.0
34442,52,0,0.0
34436,51,0,0.0
34434,47,0,0.0
34433,59,0,0.0
34432,42,0,0.0
34431,47,0,0.0
34429,49,0,0.0
34428,58,0,0.0
34420,26,2,0.26666666666666666
34293,0,4,1.1333333333333335
34292,7,4,1.2333333333333334
34291,25,1,0.16666666666666666
34289,30,1,0.0
34288,26,1,0.13333333333333333
34287,18,1,0.4
34286,26,1,0.13333333333333333
34285,9,4,1.2666666666666666
34275,16,4,1.3
34269,26,1,0.13333333333333333
34268,34,0,0.0
34266,41,0,0.0
34251,70,0,0.0
34243,8,6,1.9
34242,8,5,1.7999999999999998
34241,9,5,1.6666666666666665
34240,19,4,0.7333333333333333
34239,7,6,2.0666666666666664
34238,0,5,2.4
34237,7,6,2.033333333333333
34236,8,6,1.7999999999999998
34235,14,6,1.2666666666666666
34234,0,6,2.0666666666666664
34233,0,7,2.466666666666667
34232,8,7,1.833333333333333
34231,0,7,2.466666666666667
34229,12,5,1.5
34228,25,1,0.16666666666666666
34224,24,1,0.2
34223,13,1,0.5666666666666667
34222,15,4,0.9333333333333333
34221,16,3,0.9999999999999999
34219,23,1,0.23333333333333334
34217,24,2,0.3666666666666667
34216,30,1,0.0
34215,16,3,0.7666666666666666
34212,17,4,0.5333333333333333
34211,21,6,0.7666666666666666
34210,14,3,0.9666666666666666
34209,15,3,1.0
34208,0,5,2.033333333333333
34207,0,5,2.1333333333333333
34205,8,3,1.7333333333333334
34203,8,6,2.0666666666666664
34202,23,6,0.6
34201,14,6,1.1333333333333333
34145,28,1,0.06666666666666667
34142,0,1,1.0
34141,62,0,0.0
34140,35,0,0.0
34139,49,0,0.0
34138,55,0,0.0
34137,47,0,0.0
34135,26,2,0.16666666666666666
34134,30,1,0.0
34120,22,1,0.26666666666666666
34119,19,3,0.4333333333333333
34117,24,1,0.2
34116,0,3,1.9666666666666668
34114,17,3,0.9666666666666668
34113,10,3,1.6
34112,0,3,2.1333333333333333
34110,20,3,0.5333333333333333
34109,16,3,1.2666666666666666
34108,15,3,0.9333333333333332
34105,13,3,1.5
34104,8,3,1.9333333333333333
34103,7,3,1.7333333333333334
34102,0,3,2.1666666666666665
34101,35,0,0.0
33993,14,2,0.5333333333333333
33991,12,1,0.6
33990,11,1,0.6333333333333333
33983,18,1,0.4
33982,16,1,0.4666666666666667
33981,29,1,0.03333333333333333
33980,14,1,0.5333333333333333
33976,12,1,0.6
33974,9,2,0.7333333333333333
33973,18,2,0.5
33972,7,1,0.7666666666666667
33971,15,2,0.5
33967,34,0,0.0
33966,24,2,0.2
33965,33,0,0.0
33960,75,0,0.0
33957,49,0,0.0
33956,39,0,0.0
33955,14,1,0.5333333333333333
33954,22,1,0.26666666666666666
33953,27,2,0.1
33952,15,1,0.5
33950,0,2,1.1
33948,23,1,0.23333333333333334
33947,31,0,0.0
33946,32,0,0.0
33945,207,0,0.0
33944,54,0,0.0
33936,0,1,1.0
33935,32,0,0.0
33931,41,0,0.0
33930,18,1,0.4
33928,27,1,0.1
33924,82,0,0.0
33922,32,0,0.0
33921,46,0,0.0
33920,18,1,0.4
33919,23,1,0.23333333333333334
33917,11,2,0.6333333333333333
33916,12,2,0.7666666666666666
33914,19,1,0.36666666666666664
33913,20,2,0.39999999999999997
33912,26,2,0.13333333333333333
33909,7,2,0.8
33908,30,1,0.0
33907,18,1,0.4
33905,20,2,0.4666666666666667
33904,17,1,0.43333333333333335
33903,0,2,1.1
33901,10,1,0.6666666666666666
33898,31,0,0.0
33897,36,0,0.0
33896,27,2,0.16666666666666669
33890,52,0,0.0
33884,26,1,0.13333333333333333
33881,23,1,0.23333333333333334
33880,15,1,0.5
33877,29,1,0.03333333333333333
33876,73,0,0.0
33875,70,0,0.0
33873,38,0,0.0
33872,57,0,0.0
33870,63,0,0.0
33868,42,0,0.0
33867,61,0,0.0
33865,67,0,0.0
33860,19,1,0.36666666666666664
33859,16,1,0.4666666666666667
33857,87,0,0.0
33856,39,0,0.0
33855,53,0,0.0
33854,38,0,0.0
33853,21,1,0.3
33852,82,0,0.0
33851,34,0,0.0
33850,28,1,0.06666666666666667
33849,32,0,0.0
33848,17,3,0.5666666666666667
33847,11,1,0.6333333333333333
33844,38,0,0.0
33843,34,0,0.0
33841,19,1,0.36666666666666664
33839,12,1,0.6
33838,31,0,0.0
33837,38,0,0.0
33834,40,0,0.0
33830,0,1,1.0
33827,30,1,0.0
33825,48,0,0.0
33823,28,1,0.06666666666666667
33815,26,1,0.13333333333333333
33813,21,1,0.3
33812,14,1,0.5333333333333333
33811,27,1,0.1
33810,35,0,0.0
33809,37,0,0.0
33805,27,1,0.1
33803,22,1,0.26666666666666666
33801,21,1,0.3
33786,17,3,1.0333333333333334
33785,17,4,1.1
33782,0,5,2.1666666666666665
33781,5,6,1.9
33778,12,4,1.6666666666666665
33777,11,5,1.7666666666666666
33776,18,4,1.1333333333333333
33774,15,4,1.3
33773,8,5,2.0666666666666664
33772,14,4,1.3666666666666667
33771,0,4,2.1333333333333333
33770,10,4,1.7999999999999998
33767,20,3,0.7333333333333333
33765,11,6,1.5333333333333332
33764,7,6,1.9666666666666666
33763,16,5,1.1333333333333333
33762,8,7,1.8
33761,16,8,1.1
33760,0,6,2.3
33759,12,6,1.4
33756,14,3,1.3333333333333333
33755,16,4,1.2
33744,18,4,0.9666666666666666
33716,14,12,1.5666666666666667
33715,10,3,0.7999999999999999
33714,10,6,1.6
33713,13,5,1.5333333333333334
33712,17,3,0.8
33711,11,4,1.2
33710,10,5,1.7
33709,8,5,1.8666666666666667
33708,15,4,1.2333333333333334
33707,6,4,1.4666666666666668
33706,0,4,1.4666666666666666
33705,18,4,0.8
33704,18,5,1.0
33703,22,4,0.4666666666666667
33702,14,8,1.3666666666666665
33701,18,5,1.0666666666666667
33647,17,7,1.0333333333333334
33637,14,9,1.6
33635,15,10,1.1666666666666665
33634,10,11,1.7333333333333334
33629,3,11,2.033333333333333
33626,19,10,0.8999999999999999
33625,12,8,1.6333333333333333
33624,13,8,1.6
33621,16,6,0.8333333333333334
33620,8,10,2.0666666666666664
33619,0,10,2.466666666666667
33618,9,10,2.033333333333333
33617,10,9,1.9666666666666666
33616,11,10,1.2999999999999998
33615,13,11,1.5333333333333334
33614,0,11,2.466666666666667
33613,0,10,2.533333333333333
33612,0,10,2.7666666666666666
33611,7,11,1.7333333333333334
33610,10,10,1.9333333333333331
33609,0,12,2.333333333333333
33607,5,12,2.3666666666666667
33606,7,11,2.033333333333333
33605,7,11,2.1333333333333333
33604,0,10,2.6333333333333333
33603,0,11,2.533333333333333
33602,6,12,2.3000000000000003
33598,23,1,0.23333333333333334
33597,27,1,0.1
33596,16,4,1.2
33594,16,6,1.2
33592,17,9,1.2333333333333334
33585,26,1,0.13333333333333333
33584,17,10,1.1666666666666667
33579,11,3,1.0333333333333332
33578,9,8,1.8333333333333333
33576,24,5,0.4
33573,23,3,0.43333333333333335
33572,22,3,0.5333333333333333
33570,25,3,0.2333333333333333
33569,0,4,1.7333333333333334
33567,24,4,0.43333333333333335
33566,32,0,0.0
33565,32,0,0.0
33563,28,3,0.13333333333333333
33559,18,5,0.8666666666666667
33558,18,8,0.9666666666666666
33556,0,9,1.5
33549,12,8,1.6
33548,12,8,1.5333333333333332
33547,20,3,0.4666666666666666
33545,25,4,0.3666666666666667
33544,21,5,0.7666666666666666
33543,25,4,0.3666666666666667
33542,25,1,0.16666666666666666
33541,29,1,0.03333333333333333
33540,29,1,0.03333333333333333
33538,37,0,0.0
33534,13,6,1.3666666666666667
33527,25,3,0.36666666666666664
33525,19,1,0.36666666666666664
33523,0,1,1.0
33521,26,1,0.13333333333333333
33514,23,1,0.23333333333333334
33513,28,1,0.06666666666666667
33511,14,6,1.4333333333333333
33510,13,9,1.3666666666666667
33503,11,3,0.9666666666666666
33498,14,15,1.2
33496,16,12,1.1333333333333333
33493,52,0,0.0
33487,0,20,2.7333333333333334
33486,8,24,1.8666666666666665
33484,8,18,2.0999999999999996
33483,0,19,2.7333333333333334
33480,11,21,1.7999999999999998
33478,23,6,0.4
33477,14,7,1.2333333333333334
33476,50,0,0.0
33473,19,17,1.0999999999999999
33472,14,18,1.6
33471,62,0,0.0
33470,22,1,0.26666666666666666
33469,20,6,0.6
33467,11,19,1.8333333333333333
33463,9,22,2.033333333333333
33462,0,24,2.7333333333333334
33461,0,23,2.4
33460,7,23,2.3000000000000003
33458,16,7,1.0
33455,19,4,1.0999999999999999
33449,14,11,1.2333333333333334
33446,9,20,2.0
33445,0,19,2.7333333333333334
33444,0,22,3.0
33442,8,24,1.7333333333333334
33441,12,24,1.6666666666666665
33440,73,0,0.0
33438,46,0,0.0
33437,13,18,1.7
33436,8,20,2.1999999999999997
33435,0,22,3.0
33434,9,24,1.5666666666666667
33433,0,22,1.9333333333333336
33432,14,21,1.6
33431,9,23,2.0
33430,43,0,0.0
33428,8,17,1.4333333333333333
33426,4,22,2.6
33418,8,12,1.8666666666666667
33417,10,15,1.8666666666666667
33415,6,21,2.033333333333333
33414,0,8,1.7666666666666666
33413,8,20,1.9666666666666666
33412,24,8,0.5
33411,13,12,1.3666666666666667
33410,0,11,2.4333333333333336
33409,7,21,2.166666666666667
33408,6,11,2.1666666666666665
33407,0,15,2.8333333333333335
33406,0,23,2.3333333333333335
33405,9,23,2.0
33404,0,14,2.8666666666666667
33403,0,14,2.7333333333333334
33401,0,21,2.6
33351,5,19,2.1333333333333333
33334,5,27,2.1
33332,19,13,1.0999999999999999
33331,17,16,1.3
33330,11,19,1.7999999999999998
33328,7,23,2.2
33327,24,8,0.4666666666666667
33326,18,14,1.0
33325,12,19,1.5333333333333332
33324,9,20,1.7
33323,11,13,1.3
33322,0,21,2.1333333333333333
33321,0,17,2.333333333333333
33319,12,18,1.6333333333333333
33317,9,22,1.9
33316,7,18,1.8666666666666667
33315,0,23,2.3666666666666667
33314,0,27,2.6666666666666665
33313,10,23,1.9333333333333331
33312,0,23,2.3666666666666667
33311,0,24,2.6666666666666665
33309,7,23,2.2
33308,0,19,2.2333333333333334
33306,5,17,2.033333333333333
33305,9,18,2.033333333333333
33304,8,20,2.1666666666666665
33301,7,19,2.1
33196,16,2,0.7666666666666666
33194,26,2,0.2
33193,18,3,0.6
33190,9,2,1.1
33189,8,3,1.1666666666666665
33187,16,2,0.7
33186,10,4,1.2
33185,21,4,0.4333333333333333
33184,19,10,0.8666666666666667
33183,13,4,0.9999999999999999
33182,23,7,0.5333333333333333
33181,5,23,1.9
33180,7,23,2.033333333333333
33179,6,26,2.3
33178,18,12,0.8333333333333334
33177,7,4,1.3333333333333335
33176,0,8,1.6333333333333333
33175,18,4,0.7333333333333333
33174,15,11,1.2333333333333334
33173,10,9,1.2999999999999998
33172,15,11,1.2
33170,0,2,1.3666666666666667
33169,0,23,2.7
33168,12,11,1.7333333333333332
33167,6,23,2.2
33166,10,13,1.7999999999999998
33165,14,9,1.2666666666666666
33162,6,23,2.3333333333333335
33161,0,23,2.2333333333333334
33160,12,22,1.5666666666666667
33158,12,5,1.3333333333333333
33157,9,4,1.4
33156,10,9,1.4666666666666666
33155,15,9,1.3
33154,10,13,1.4333333333333333
33150,0,23,2.466666666666667
33149,18,6,1.0
33147,6,19,2.1999999999999997
33146,9,10,1.6333333333333333
33145,0,12,2.4333333333333336
33144,11,13,1.6666666666666667
33143,12,9,1.5999999999999999
33142,4,19,2.5
33141,12,12,1.6
33140,8,12,2.0
33139,9,11,1.9666666666666666
33138,4,20,2.4
33137,0,19,2.7666666666666666
33136,0,13,2.4
33135,3,13,2.466666666666667
33134,7,12,2.0
33133,4,12,2.1333333333333333
33132,5,13,2.3666666666666667
33131,6,14,2.2666666666666666
33130,6,14,2.3333333333333335
33129,6,14,2.2333333333333334
33128,5,16,2.4333333333333336
33127,4,20,2.4
33126,8,12,1.9333333333333333
33125,0,14,2.566666666666667
33122,13,13,1.6333333333333333
33109,11,11,1.7666666666666666
33101,4,20,2.466666666666667
33076,10,7,1.4666666666666666
33073,9,25,1.9
33071,6,14,2.033333333333333
33070,24,1,0.2
33069,0,23,2.6
33068,7,20,1.9666666666666668
33067,11,21,1.7333333333333334
33066,12,14,1.5666666666666667
33065,0,12,2.033333333333333
33064,10,29,1.8666666666666667
33063,8,16,1.9333333333333331
33062,0,20,2.2333333333333334
33060,6,28,2.3333333333333335
33056,6,24,2.4000000000000004
33055,7,24,2.2
33054,0,23,2.4
33051,8,1,0.7333333333333333
33050,0,1,1.0
33043,37,0,0.0
33042,34,0,0.0
33040,0,1,1.0
33039,11,2,0.8333333333333333
33037,0,1,1.0
33036,35,0,0.0
33035,20,2,0.3333333333333333
33034,21,1,0.3
33033,14,2,0.6333333333333333
33032,8,2,0.9666666666666666
33031,20,1,0.3333333333333333
33030,17,2,0.43333333333333335
33029,17,10,0.8333333333333333
33028,15,13,1.3
33027,10,17,1.4666666666666668
33026,7,20,2.2333333333333334
33025,0,22,2.4
33024,0,24,2.7
33023,8,26,2.1666666666666665
33021,0,25,2.466666666666667
33020,0,27,2.566666666666667
33019,6,23,2.0999999999999996
33018,13,19,1.4666666666666668
33016,10,20,1.5666666666666667
33015,12,19,1.6999999999999997
33014,13,20,1.5333333333333334
33013,0,19,2.3
33012,6,17,1.8333333333333335
33010,5,16,2.066666666666667
33009,0,26,2.4333333333333336
33004,4,26,2.2666666666666666
33001,22,1,0.26666666666666666
32976,33,0,0.0
32970,18,1,0.4
32968,11,1,0.6333333333333333
32967,17,1,0.43333333333333335
32966,9,1,0.7
32963,13,1,0.5666666666666667
32962,10,1,0.6666666666666666
32960,0,1,1.0
32958,27,1,0.1
32955,12,2,0.7333333333333333
32953,11,2,1.0
32952,14,2,1.0
32951,40,0,0.0
32950,43,0,0.0
32949,39,0,0.0
32948,29,1,0.03333333333333333
32940,21,2,0.36666666666666664
32937,21,1,0.3
32935,31,0,0.0
32934,31,0,0.0
32931,0,2,1.3
32927,18,1,0.4
32926,11,2,0.7
32925,13,1,0.5666666666666667
32922,0,2,1.3
32920,10,2,1.0
32909,44,0,0.0
32908,47,0,0.0
32907,39,0,0.0
32905,40,0,0.0
32904,35,0,0.0
32903,28,1,0.06666666666666667
32901,38,0,0.0
32839,5,11,2.2333333333333334
32837,13,9,1.4333333333333333
32836,11,7,1.3666666666666665
32835,11,10,1.8
32833,29,1,0.03333333333333333
32832,22,9,0.7
32831,27,3,0.26666666666666666
32830,23,4,0.43333333333333335
32829,17,6,1.0999999999999999
32828,18,5,1.0
32827,27,2,0.13333333333333333
32826,15,5,1.2
32825,7,10,2.033333333333333
32824,14,10,1.3333333333333333
32822,10,9,1.7
32821,15,6,1.3
32820,21,5,0.6
32819,0,9,1.9333333333333336
32818,7,11,2.1
32817,0,8,2.2333333333333334
32814,8,11,2.0666666666666664
32812,8,9,1.9
32811,9,10,1.9333333333333333
32810,13,11,1.6
32809,0,13,2.2666666666666666
32808,0,11,2.2333333333333334
32807,0,11,2.333333333333333
32806,0,10,2.3666666666666667
32805,0,11,2.3666666666666667
32804,9,11,1.9333333333333333
32803,7,11,2.2
32801,6,11,2.2333333333333334
32798,16,4,1.1333333333333333
32796,33,0,0.0
32792,0,11,2.4
32789,9,11,1.6333333333333333
32784,27,1,0.1
32780,27,1,0.1
32779,11,9,1.4
32778,12,2,0.7333333333333333
32776,12,2,0.8
32773,13,4,1.2666666666666666
32771,20,3,0.7
32767,39,0,0.0
32766,21,4,0.6333333333333333
32765,10,6,1.5333333333333334
32764,32,0,0.0
32763,32,0,0.0
32759,46,0,0.0
32757,0,2,1.1333333333333333
32754,46,0,0.0
32751,10,10,1.6333333333333333
32750,0,7,1.6666666666666665
32746,12,6,0.8999999999999999
32744,27,2,0.1
32738,37,0,0.0
32736,23,1,0.23333333333333334
32735,20,2,0.4666666666666667
32732,27,2,0.16666666666666669
32730,10,10,1.7666666666666666
32726,12,1,0.6
32725,30,1,0.0
32724,20,2,0.3333333333333333
32720,25,1,0.16666666666666666
32714,12,10,1.6333333333333333
32713,26,1,0.13333333333333333
32712,12,5,0.9666666666666667
32709,27,2,0.1
32708,16,4,1.3333333333333335
32707,11,8,1.6333333333333333
32703,0,10,1.8666666666666667
32702,31,0,0.0
32701,9,10,1.7333333333333334
32697,35,0,0.0
32696,32,0,0.0
32694,34,0,0.0
32693,41,0,0.0
32692,97,0,0.0
32686,29,1,0.03333333333333333
32683,48,0,0.0
32681,24,5,0.26666666666666666
32680,68,0,0.0
32669,21,5,0.7
32668,47,0,0.0
32667,17,5,1.3
32666,43,0,0.0
32664,24,5,0.4666666666666667
32658,26,1,0.13333333333333333
32656,59,0,0.0
32653,9,5,1.5666666666666667
32648,88,0,0.0
32643,28,1,0.06666666666666667
32641,20,5,1.0
32640,38,0,0.0
32639,54,0,0.0
32631,36,0,0.0
32628,63,0,0.0
32626,51,0,0.0
32625,67,0,0.0
32622,33,0,0.0
32621,35,0,0.0
32619,57,0,0.0
32618,17,5,1.3
32617,21,1,0.3
32616,18,5,0.8666666666666667
32615,20,5,0.7333333333333334
32612,10,5,2.0
32609,17,5,0.9000000000000001
32608,0,5,3.0
32607,9,5,2.0999999999999996
32606,0,5,2.0
32605,9,5,1.7666666666666666
32603,11,5,1.9
32601,13,5,1.7
