FIPS,Fuel Type
481130162012,Electricity
481130162013,Gas
481130162021,Electricity
481130162022,Electricity
481130162023,Gas
481130162024,Electricity
481130163011,Electricity
481130163012,Electricity
481130163013,Electricity
481130163021,Electricity
481130163022,Electricity
481130164011,Electricity
481130164012,Electricity
481130164013,Electricity
481130164014,Electricity
481130164061,Electricity
481130164062,Electricity
481130164063,Electricity
481130164064,Electricity
481130164071,Electricity
481130164072,Electricity
481130164073,Electricity
481130164074,Electricity
481130164081,Electricity
481130164082,Electricity
481130164083,Electricity
481130164084,Electricity
481130164091,Electricity
481130164092,Electricity
481130164101,Electricity
481130164102,Electricity
481130164111,Electricity
481130164112,Electricity
481130164113,Electricity
481130164114,Electricity
481130164121,Gas
481130164122,Gas
481130164131,Gas
481130164132,Gas
481130164133,Electricity
481130165021,Gas
481130165022,Gas
481130165023,Electricity
481130165024,Gas
481130165025,Electricity
481130165091,Electricity
481130165092,Gas
481130165093,Electricity
481130165094,Electricity
481130165095,Electricity
481130165101,Electricity
481130165102,Electricity
481130165103,Electricity
481130165104,Electricity
481130165111,Electricity
481130165112,Electricity
481130165131,Gas
481130165132,Gas
481130165133,Gas
481130165141,Electricity
481130165142,Electricity
481130165143,Gas
481130165161,Electricity
481130165162,Gas
481130165163,Electricity
481130165164,Electricity
481130165165,Electricity
481130165171,Electricity
481130165172,Gas
481130165173,Electricity
481130165181,Gas
481130165182,Electricity
481130165183,Gas
481130165184,Electricity
481130165191,Electricity
481130165192,Electricity
481130165201,Electricity
481130165202,Electricity
481130165203,Electricity
481130165211,Electricity
481130165212,Electricity
481130165221,Electricity
481130165222,Electricity
481130165231,Electricity
481130165232,Gas
481130165233,Electricity
481130165234,Electricity
481130166051,Electricity
481130166052,Electricity
481130166061,Electricity
481130166062,Electricity
481130166063,Electricity
481130166064,Electricity
481130166071,Electricity
481130166072,Electricity
481130166073,Electricity
481130166101,Electricity
481130166102,Gas
481130166103,Electricity
481130166104,Electricity
481130166111,Electricity
481130166112,Gas
481130166113,Gas
481130166121,Electricity
481130166122,Gas
481130166123,Gas
481130166124,Electricity
481130166125,Electricity
481130166126,Gas
481130166151,Electricity
481130166152,Electricity
481130166161,Electricity
481130166162,Electricity
481130166171,Gas
481130166172,Gas
481130166173,Gas
481130166181,Electricity
481130166182,Gas
481130166183,Gas
481130166191,Gas
481130166192,Electricity
481130166193,Electricity
481130166201,Gas
481130166202,Gas
481130166203,Gas
481130166211,Electricity
481130166212,Electricity
481130166213,Electricity
481130166221,Electricity
481130166222,Gas
481130166231,Electricity
481130166232,Electricity
481130166241,Electricity
481130166242,Electricity
481130166251,Electricity
481130166252,Electricity
481130166253,Electricity
481130166261,Electricity
481130166262,Electricity
481130166263,Electricity
481130167011,Electricity
481130167012,Electricity
481130167013,Gas
481130167014,Electricity
481130167031,Electricity
481130167032,Electricity
481130167033,Electricity
481130167034,Electricity
481130167041,Electricity
481130167042,Electricity
481130167051,Electricity
481130167052,Electricity
481130167053,Electricity
481130168021,Electricity
481130168022,Electricity
481130168023,Electricity
481130168031,Gas
481130168032,Gas
481130168033,Electricity
481130168041,Electricity
481130168042,Electricity
481130168043,Electricity
481130169021,Electricity
481130169022,Electricity
481130169023,Electricity
481130169031,Electricity
481130169032,Gas
481130169033,Electricity
481130169034,Electricity
481130169035,Electricity
481130170011,Electricity
481130170012,Electricity
481130170013,Electricity
481130170014,Electricity
481130170015,Electricity
481130170031,Electricity
481130170032,Electricity
481130170033,Electricity
481130170034,Electricity
481130170041,Electricity
481130170042,Electricity
481130170043,Electricity
481130171011,Electricity
481130171012,Electricity
481130171021,Electricity
481130171022,Electricity
481130172011,Electricity
481130172012,Electricity
481130172013,Gas
481130172014,Electricity
481130172015,Electricity
481130172021,Electricity
481130172022,Electricity
481130172023,Gas
481130172024,Electricity
481130173011,Electricity
481130173012,Electricity
481130173013,Gas
481130173031,Electricity
481130173032,Gas
481130173033,Gas
481130173041,Gas
481130173042,Gas
481130173043,Gas
481130173044,Gas
481130173051,Gas
481130173052,Electricity
481130173061,Electricity
481130173062,Electricity
481130173063,Electricity
481130173064,Electricity
481130174001,Gas
481130174002,Gas
481130174003,Gas
481130174004,Electricity
481130175001,Gas
481130175002,Gas
481130175003,Gas
481130176021,Electricity
481130176022,Electricity
481130176041,Gas
481130176042,Gas
481130176051,Electricity
481130176052,Electricity
481130176061,Electricity
481130176062,Electricity
481130176063,Gas
481130177021,Electricity
481130177022,Electricity
481130177023,Electricity
481130177024,Gas
481130177031,Gas
481130177032,Gas
481130177033,Gas
481130177034,Electricity
481130177041,Gas
481130177042,Gas
481130177043,Electricity
481130177044,Electricity
481130178041,Electricity
481130178042,Gas
481130178043,Electricity
481130178044,Gas
481130178051,Gas
481130178052,Electricity
481130178053,Electricity
481130178054,Gas
481130178055,Gas
481130178061,Gas
481130178062,Electricity
481130178063,Electricity
481130178064,Gas
481130178071,Electricity
481130178072,Electricity
481130178073,Gas
481130178074,Electricity
481130178075,Electricity
481130178081,Electricity
481130178082,Gas
481130178083,Electricity
481130178111,Electricity
481130178112,Gas
481130178113,Electricity
481130178121,Electricity
481130178122,Electricity
481130178131,Electricity
481130178132,Electricity
481130178133,Electricity
481130178134,Electricity
481130178141,Electricity
481130178142,Gas
481130178143,Electricity
481130179001,Electricity
481130179002,Gas
481130179003,Electricity
481130179004,Electricity
481130180011,Electricity
481130180012,Gas
481130180013,Gas
481130180014,Gas
481130180015,Gas
481130180021,Gas
481130180022,Gas
481130181041,Electricity
481130181042,Gas
481130181051,Gas
481130181052,Electricity
481130181053,Gas
481130181054,Gas
481130181101,Gas
481130181102,Gas
481130181103,Gas
481130181111,Electricity
481130181112,Gas
481130181113,Electricity
481130181114,Electricity
481130181181,Electricity
481130181182,Electricity
481130181183,Gas
481130181184,Gas
481130181201,Electricity
481130181202,Electricity
481130181211,Electricity
481130181212,Electricity
481130181221,Gas
481130181222,Gas
481130181223,Gas
481130181231,Gas
481130181232,Gas
481130181233,Gas
481130181241,Gas
481130181242,Electricity
481130181243,Gas
481130181244,Gas
481130181261,Gas
481130181262,Electricity
481130181263,Gas
481130181264,Gas
481130181265,Electricity
481130181271,Gas
481130181272,Gas
481130181281,Electricity
481130181282,Electricity
481130181283,Electricity
481130181291,Electricity
481130181292,Electricity
481130181301,Electricity
481130181302,Electricity
481130181321,Electricity
481130181322,Gas
481130181323,Electricity
481130181331,Gas
481130181332,Electricity
481130181341,Gas
481130181342,Gas
481130181343,Gas
481130181351,Electricity
481130181352,Gas
481130181361,Gas
481130181362,Gas
481130181363,Gas
481130181364,Gas
481130181365,Gas
481130181371,Electricity
481130181372,Electricity
481130181381,Electricity
481130181382,Electricity
481130181391,Gas
481130181392,Electricity
481130181393,Gas
481130181394,Gas
481130181401,Electricity
481130181402,Gas
481130181403,Gas
481130181411,Electricity
481130181412,Electricity
481130181413,Electricity
481130181421,Gas
481130181422,Electricity
481130182031,Electricity
481130182032,Electricity
481130182033,Gas
481130182034,Gas
481130182041,Electricity
481130182042,Gas
481130182051,Electricity
481130182052,Electricity
481130182061,Gas
481130182062,Gas
481130182063,Gas
481130182064,Gas
481130183001,Gas
481130183002,Electricity
481130183003,Gas
481130183004,Gas
481130183005,Gas
481130184011,Electricity
481130184012,Electricity
481130184013,Gas
481130184021,Gas
481130184022,Gas
481130184023,Gas
481130184031,Electricity
481130185011,Gas
481130185012,Gas
481130185013,Gas
481130185031,Electricity
481130185032,Electricity
481130185033,Electricity
481130185051,Electricity
481130185052,Electricity
481130185061,Electricity
481130185062,Electricity
481130186001,Gas
481130186002,Gas
481130186003,Gas
481130187001,Gas
481130187002,Gas
481130187003,Gas
481130187004,Electricity
481130187005,Gas
481130188011,Electricity
481130188012,Gas
481130188013,Gas
481130188014,Gas
481130188021,Electricity
481130188022,Electricity
481130189001,Electricity
481130189002,Gas
481130189003,Gas
481130189004,Gas
481130190041,Gas
481130190042,Gas
481130190043,Gas
481130190044,Gas
481130190045,Gas
481130190046,Gas
481130190131,Electricity
481130190132,Electricity
481130190133,Electricity
481130190134,Electricity
481130190141,Electricity
481130190142,Electricity
481130190143,Gas
481130190144,Electricity
481130190161,Electricity
481130190162,Electricity
481130190163,Electricity
481130190181,Gas
481130190182,Gas
481130190183,Electricity
481130190191,Electricity
481130190192,Electricity
481130190193,Electricity
481130190194,Gas
481130190201,Gas
481130190202,Gas
481130190203,Electricity
481130190211,Electricity
481130190212,Electricity
481130190213,Electricity
481130190214,Electricity
481130190215,Gas
481130190216,Gas
481130190231,Electricity
481130190232,Gas
481130190233,Gas
481130190234,Gas
481130190241,Electricity
481130190242,Gas
481130190243,Gas
481130190244,Gas
481130190251,Electricity
481130190252,Gas
481130190253,Electricity
481130190261,Gas
481130190262,Gas
481130190263,Electricity
481130190264,Electricity
481130190265,Gas
481130190271,Electricity
481130190272,Electricity
481130190273,Electricity
481130190281,Electricity
481130190282,Electricity
481130190283,Gas
481130190291,Electricity
481130190292,Electricity
481130190293,Electricity
481130190311,Gas
481130190312,Electricity
481130190313,Gas
481130190314,Electricity
481130190321,Electricity
481130190322,Electricity
481130190323,Gas
481130190331,Gas
481130190332,Gas
481130190333,Gas
481130190341,Electricity
481130190342,Electricity
481130190351,Electricity
481130190352,Electricity
481130190353,Electricity
481130190361,Gas
481130190362,Gas
481130190363,Gas
481130190371,Gas
481130190372,Gas
481130190373,Electricity
481130190381,Electricity
481130190382,Electricity
481130190391,Gas
481130190392,Gas
481130190393,Gas
481130190394,Gas
481130190395,Electricity
481130190396,Electricity
481130190401,Electricity
481130190402,Electricity
481130190403,Electricity
481130190404,Gas
481130190411,Gas
481130190412,Gas
481130190413,Gas
481130190421,Gas
481130190422,Electricity
481130190431,Gas
481130190432,Gas
481130190433,Gas
481130191001,Gas
481130191002,Gas
481130191003,Electricity
481130191004,Gas
481130191005,Gas
481130192021,Gas
481130192022,Electricity
481130192023,Gas
481130192024,Gas
481130192025,Electricity
481130192031,Gas
481130192032,Gas
481130192033,Gas
481130192034,Gas
481130192041,Gas
481130192042,Gas
481130192043,Gas
481130192044,Electricity
481130192045,Electricity
481130192046,Electricity
481130192051,Gas
481130192052,Gas
481130192053,Gas
481130192061,Electricity
481130192062,Gas
481130192063,Electricity
481130192064,Gas
481130192081,Electricity
481130192082,Electricity
481130192083,Electricity
481130192101,Gas
481130192102,Gas
481130192103,Gas
481130192104,Gas
481130192111,Gas
481130192112,Gas
481130192113,Electricity
481130192114,Gas
481130192121,Electricity
481130192122,Electricity
481130192123,Electricity
481130192131,Electricity
481130192132,Electricity
481130193011,Gas
481130193012,Gas
481130193013,Gas
481130193021,Gas
481130193022,Gas
481130193023,Gas
481130193024,Gas
481130194001,Gas
481130194002,Gas
481130194003,Gas
481130195011,Gas
481130195012,Gas
481130195013,Gas
481130195014,Gas
481130195015,Gas
481130195021,Gas
481130195022,Gas
481130195023,Gas
481130195024,Gas
481130196001,Gas
481130196002,Gas
481130197001,Gas
481130197002,Gas
481130198001,Gas
481130198002,Gas
481130198003,Gas
481130198004,Gas
481130199001,Electricity
481130199002,Electricity
481130199003,Gas
481130199004,Gas
481130200001,Gas
481130200002,Gas
481130201001,Electricity
481130201002,Gas
481130202001,Electricity
481130202002,Electricity
481130202003,Electricity
481130203001,Electricity
481130203002,Electricity
481130203003,Electricity
481130204001,Electricity
481130204002,Electricity
481130204003,Electricity
481130205001,Electricity
481130205002,Electricity
481130206001,Gas
481130206002,Gas
481130207001,Electricity
481130207002,Electricity
481130207003,Electricity
481139800001,Gas
481139801001,Electricity
481159504011,Gas
481159504012,Gas
481159504013,Gas
481159504014,Gas
481159504021,Electricity
481159504022,Gas
481159504023,Gas
481159505001,Gas
481159505002,Gas
