ZCTA,YEAR,TotalPop,NonrelatedHousehold,NonrelatedGroupDwelling,GroupQuarters,GroupQuarterPercent,NonrelatedHousePercent
04232,2014-2018,1331,0,0,0,0.0,0.0
04233,2014-2018,8960,170,21,257,2.87,1.9
04233,2014-2018,149,0,0,0,0.0,0.0
04233,2014-2018,1401,0,114,38,2.71,0.0
04233,2014-2018,2396,7,0,0,0.0,0.29
04233,2014-2018,11,0,0,0,0.0,0.0
04233,2014-2018,758,7,0,0,0.0,0.92
04234,2014-2018,1508,0,20,63,4.18,0.0
04234,2014-2018,1076,0,0,0,0.0,0.0
04234,2014-2018,10874,55,26,607,5.58,0.51
04234,2014-2018,6244,119,62,151,2.42,1.91
04234,2014-2018,4988,25,20,0,0.0,0.5
04234,2014-2018,1135,0,0,0,0.0,0.0
04235,2014-2018,1578,25,0,0,0.0,1.58
04235,2014-2018,4152,45,2,111,2.67,1.08
04235,2014-2018,1918,7,45,0,0.0,0.36
04235,2014-2018,281,0,0,0,0.0,0.0
04235,2014-2018,1898,8,14,0,0.0,0.42
04235,2014-2018,92,0,0,92,100.0,0.0
04236,2014-2018,430,0,0,0,0.0,0.0
04236,2014-2018,5684,6,6,13,0.23,0.11
04236,2014-2018,796,0,18,0,0.0,0.0
04236,2014-2018,1355,29,30,0,0.0,2.14
04236,2014-2018,244,0,4,0,0.0,0.0
04237,2014-2018,0,0,0,0,,
04237,2014-2018,397,0,0,0,0.0,0.0
04237,2014-2018,1528,13,2,0,0.0,0.85
04237,2014-2018,481,0,0,6,1.25,0.0
04237,2014-2018,5998,37,54,0,0.0,0.62
04237,2014-2018,2903,1,9,24,0.83,0.03
04240,2014-2018,2649,14,5,0,0.0,0.53
04240,2014-2018,3064,45,3,0,0.0,1.47
04240,2014-2018,6608,43,0,165,2.5,0.65
04240,2014-2018,2722,11,53,275,10.1,0.4
04241,2014-2018,1464,2,19,0,0.0,0.14
04241,2014-2018,1783,74,0,14,0.79,4.15
04241,2014-2018,3175,20,9,127,4.0,0.63
04242,2014-2018,38379,208,221,1453,3.79,0.54
04243,2014-2018,26055,137,274,747,2.87,0.53
04243,2014-2018,1092,0,0,0,0.0,0.0
04243,2014-2018,8618,100,60,1570,18.22,1.16
04244,2014-2018,1041,0,10,0,0.0,0.0
04244,2014-2018,1635,0,0,19,1.16,0.0
04244,2014-2018,3131,22,90,0,0.0,0.7
04244,2014-2018,10752,41,21,158,1.47,0.38
04245,2014-2018,3947,73,0,42,1.06,1.85
04245,2014-2018,937,0,0,0,0.0,0.0
04245,2014-2018,2485,6,0,5,0.2,0.24
04245,2014-2018,584,0,0,0,0.0,0.0
04245,2014-2018,3103,24,0,81,2.61,0.77
04245,2014-2018,1296,2,0,0,0.0,0.15
04245,2014-2018,1119,0,0,0,0.0,0.0
04245,2014-2018,4128,0,0,28,0.68,0.0
04246,2014-2018,1113,0,0,0,0.0,0.0
04246,2014-2018,1183,3,0,0,0.0,0.25
04246,2014-2018,55,0,0,0,0.0,0.0
04246,2014-2018,1496,16,12,0,0.0,1.07
04250,2014-2018,17511,207,160,546,3.12,1.18
04250,2014-2018,23669,191,37,328,1.39,0.81
04251,2014-2018,437,12,0,0,0.0,2.75
04251,2014-2018,2763,15,48,46,1.66,0.54
04251,2014-2018,3638,11,53,10,0.27,0.3
04252,2014-2018,1491,0,56,0,0.0,0.0
04253,2014-2018,735,3,18,0,0.0,0.41
04253,2014-2018,9696,30,23,401,4.14,0.31
04254,2014-2018,590,0,0,0,0.0,0.0
04254,2014-2018,5490,78,85,0,0.0,1.42
04255,2014-2018,5260,18,32,20,0.38,0.34
04256,2014-2018,514,0,0,0,0.0,0.0
04256,2014-2018,600,0,0,0,0.0,0.0
04256,2014-2018,5965,14,111,0,0.0,0.23
04260,2014-2018,10111,19,0,160,1.58,0.19
04260,2014-2018,74,0,0,0,0.0,0.0
04262,2014-2018,5410,15,15,227,4.2,0.28
04263,2014-2018,195,37,0,0,0.0,18.97
04263,2014-2018,19911,165,257,278,1.4,0.83
04263,2014-2018,1839,8,0,115,6.25,0.44
04263,2014-2018,4602,0,73,1610,34.98,0.0
04263,2014-2018,0,0,0,0,,
04264,2014-2018,12423,182,148,0,0.0,1.47
04264,2014-2018,3422,17,9,0,0.0,0.5
04264,2014-2018,2514,0,0,64,2.55,0.0
04265,2014-2018,4922,65,0,97,1.97,1.32
04270,2014-2018,50987,231,96,1062,2.08,0.45
04271,2014-2018,1534,48,0,0,0.0,3.13
04271,2014-2018,1916,0,4,0,0.0,0.0
04271,2014-2018,212,0,0,0,0.0,0.0
04271,2014-2018,1578,0,79,0,0.0,0.0
04271,2014-2018,6648,23,4,91,1.37,0.35
04271,2014-2018,25597,140,32,1158,4.52,0.55
04272,2014-2018,3570,34,0,0,0.0,0.95
04272,2014-2018,466,0,0,0,0.0,0.0
04272,2014-2018,5171,45,21,0,0.0,0.87
04272,2014-2018,5016,0,0,0,0.0,0.0
04272,2014-2018,17032,153,80,1323,7.77,0.9
04272,2014-2018,1464,0,0,0,0.0,0.0
04273,2014-2018,96,0,0,0,0.0,0.0
04273,2014-2018,2109,0,0,0,0.0,0.0
04273,2014-2018,1107,0,0,0,0.0,0.0
04274,2014-2018,1838,0,0,0,0.0,0.0
04274,2014-2018,385,0,0,0,0.0,0.0
04274,2014-2018,9145,44,16,139,1.52,0.48
04274,2014-2018,1746,26,0,0,0.0,1.49
04274,2014-2018,8882,83,50,233,2.62,0.93
04274,2014-2018,5346,17,6,108,2.02,0.32
04275,2014-2018,679,11,0,0,0.0,1.62
04275,2014-2018,16309,109,39,343,2.1,0.67
04275,2014-2018,2863,0,26,0,0.0,0.0
04275,2014-2018,122,0,0,0,0.0,0.0
04276,2014-2018,196,0,0,0,0.0,0.0
04276,2014-2018,510,0,0,0,0.0,0.0
04276,2014-2018,6429,42,22,160,2.49,0.65
04277,2014-2018,2481,0,3,49,1.98,0.0
04278,2014-2018,1001,0,11,0,0.0,0.0
04278,2014-2018,2189,7,5,0,0.0,0.32
04278,2014-2018,302,0,0,0,0.0,0.0
04300,2014-2018,2810,21,7,0,0.0,0.75
04300,2014-2018,3744,0,12,0,0.0,0.0
04300,2014-2018,3005,58,9,20,0.67,1.93
04300,2014-2018,26139,154,185,0,0.0,0.59
04300,2014-2018,201,0,0,0,0.0,0.0
04300,2014-2018,655,0,10,0,0.0,0.0
04300,2014-2018,2614,0,16,0,0.0,0.0
04300,2014-2018,2453,0,4,0,0.0,0.0
04301,2014-2018,260,0,1,0,0.0,0.0
04301,2014-2018,7722,47,10,146,1.89,0.61
04301,2014-2018,809,11,0,0,0.0,1.36
04301,2014-2018,3507,30,11,0,0.0,0.86
04301,2014-2018,55462,318,294,2384,4.3,0.57
04301,2014-2018,36260,59,206,70,0.19,0.16
04301,2014-2018,40649,75,216,86,0.21,0.18
04301,2014-2018,9295,114,29,5,0.05,1.23
04302,2014-2018,12327,6,3,15,0.12,0.05
04302,2014-2018,4500,0,67,1653,36.73,0.0
04302,2014-2018,13864,158,0,2197,15.85,1.14
04302,2014-2018,5100,43,90,0,0.0,0.84
04302,2014-2018,62169,224,181,159,0.26,0.36
04302,2014-2018,8335,72,42,10,0.12,0.86
04302,2014-2018,563,0,0,74,13.14,0.0
04303,2014-2018,113,0,0,0,0.0,0.0
04303,2014-2018,13408,105,0,29,0.22,0.78
04303,2014-2018,19,0,0,0,0.0,0.0
04303,2014-2018,298,2,2,26,8.72,0.67
04303,2014-2018,27011,58,27,18,0.07,0.21
04303,2014-2018,270,0,6,0,0.0,0.0
04303,2014-2018,301,9,0,0,0.0,2.99
04304,2014-2018,34169,226,112,3199,9.36,0.66
04304,2014-2018,4866,40,0,178,3.66,0.82
04304,2014-2018,1982,5,9,0,0.0,0.25
04304,2014-2018,3812,105,0,0,0.0,2.75
04305,2014-2018,28508,291,114,1723,6.04,1.02
04305,2014-2018,26953,39,32,0,0.0,0.14
04305,2014-2018,61904,708,421,1211,1.96,1.14
04305,2014-2018,19039,136,128,181,0.95,0.71
04306,2014-2018,2809,9,11,0,0.0,0.32
04306,2014-2018,4278,0,26,0,0.0,0.0
04306,2014-2018,29460,243,175,132,0.45,0.82
04306,2014-2018,14243,82,16,0,0.0,0.58
04306,2014-2018,42782,130,97,19,0.04,0.3
04306,2014-2018,1239,0,0,0,0.0,0.0
04306,2014-2018,1458,56,5,0,0.0,3.84
04306,2014-2018,55225,383,269,36,0.07,0.69
04307,2014-2018,159,0,0,0,0.0,0.0
04307,2014-2018,1986,0,2,0,0.0,0.0
04307,2014-2018,5701,20,43,12,0.21,0.35
04307,2014-2018,13229,131,0,24,0.18,0.99
04307,2014-2018,8421,56,17,115,1.37,0.67
04307,2014-2018,369,0,3,0,0.0,0.0
04307,2014-2018,20446,84,230,616,3.01,0.41
04308,2014-2018,5254,70,43,34,0.65,1.33
04308,2014-2018,61572,233,218,1866,3.03,0.38
04308,2014-2018,33636,104,79,141,0.42,0.31
04308,2014-2018,766,2,19,44,5.74,0.26
04308,2014-2018,26216,57,53,226,0.86,0.22
04310,2014-2018,285,0,0,0,0.0,0.0
04310,2014-2018,4500,17,0,0,0.0,0.38
04310,2014-2018,11006,61,93,5,0.05,0.55
04310,2014-2018,7626,119,23,18,0.24,1.56
04310,2014-2018,1589,7,9,0,0.0,0.44
04310,2014-2018,3399,20,11,39,1.15,0.59
04310,2014-2018,82,1,0,0,0.0,1.22
04311,2014-2018,38817,147,210,266,0.69,0.38
04311,2014-2018,289,21,0,0,0.0,7.27
04311,2014-2018,4945,106,171,109,2.2,2.14
04311,2014-2018,24341,107,53,825,3.39,0.44
04311,2014-2018,1493,10,7,0,0.0,0.67
04311,2014-2018,1563,6,0,0,0.0,0.38
04311,2014-2018,212,0,0,0,0.0,0.0
04311,2014-2018,28551,266,98,0,0.0,0.93
04312,2014-2018,65442,394,274,314,0.48,0.6
04312,2014-2018,13551,11,35,12,0.09,0.08
04312,2014-2018,498,0,2,0,0.0,0.0
04312,2014-2018,240,0,0,0,0.0,0.0
04312,2014-2018,2558,11,5,0,0.0,0.43
04313,2014-2018,61259,513,255,2535,4.14,0.84
04313,2014-2018,3914,11,62,0,0.0,0.28
04313,2014-2018,690,0,0,0,0.0,0.0
04313,2014-2018,2276,25,0,14,0.62,1.1
04313,2014-2018,18107,113,34,254,1.4,0.62
04314,2014-2018,24514,105,342,4883,19.92,0.43
04314,2014-2018,102,0,0,0,0.0,0.0
04314,2014-2018,5762,106,11,16,0.28,1.84
04314,2014-2018,401,0,0,0,0.0,0.0
04314,2014-2018,2189,23,0,0,0.0,1.05
04314,2014-2018,12275,46,23,3865,31.49,0.37
04314,2014-2018,41000,108,109,190,0.46,0.26
04314,2014-2018,2350,0,12,20,0.85,0.0
04314,2014-2018,2414,8,12,0,0.0,0.33
04315,2014-2018,2158,62,0,0,0.0,2.87
04315,2014-2018,316,0,3,0,0.0,0.0
04315,2014-2018,787,0,0,0,0.0,0.0
04315,2014-2018,742,8,2,0,0.0,1.08
04315,2014-2018,3770,8,9,0,0.0,0.21
04315,2014-2018,2669,20,13,0,0.0,0.75
04315,2014-2018,201,9,3,0,0.0,4.48
04315,2014-2018,648,0,0,0,0.0,0.0
04315,2014-2018,345,0,0,0,0.0,0.0
04316,2014-2018,21854,339,19,371,1.7,1.55
04316,2014-2018,7189,163,83,99,1.38,2.27
04316,2014-2018,2233,38,1,0,0.0,1.7
04320,2014-2018,33455,13,393,2762,8.26,0.04
04320,2014-2018,21141,7,130,10,0.05,0.03
04320,2014-2018,8368,88,162,164,1.96,1.05
04320,2014-2018,42463,301,192,118,0.28,0.71
04320,2014-2018,12725,123,85,427,3.36,0.97
04320,2014-2018,22677,167,200,49,0.22,0.74
04320,2014-2018,47265,621,377,644,1.36,1.31
04320,2014-2018,28516,92,109,1654,5.8,0.32
04321,2014-2018,12530,0,0,11746,93.74,0.0
04321,2014-2018,23453,128,210,0,0.0,0.55
04321,2014-2018,21350,11,84,49,0.23,0.05
04321,2014-2018,33551,131,265,141,0.42,0.39
04321,2014-2018,26229,58,103,352,1.34,0.22
04321,2014-2018,14440,0,61,774,5.36,0.0
04321,2014-2018,2440,15,22,0,0.0,0.61
04321,2014-2018,30526,61,175,1023,3.35,0.2
04322,2014-2018,26549,90,34,139,0.52,0.34
04322,2014-2018,32913,89,113,59,0.18,0.27
04322,2014-2018,4529,100,13,181,4.0,2.21
04322,2014-2018,25963,157,186,2699,10.4,0.6
04322,2014-2018,44678,408,475,118,0.26,0.91
04322,2014-2018,24296,398,81,38,0.16,1.64
04322,2014-2018,54362,402,334,176,0.32,0.74
04322,2014-2018,53693,405,448,307,0.57,0.75
04323,2014-2018,58167,171,262,376,0.65,0.29
04323,2014-2018,21828,135,86,233,1.07,0.62
04323,2014-2018,45352,483,277,315,0.69,1.07
04323,2014-2018,42673,202,186,577,1.35,0.47
04324,2014-2018,4295,46,56,0,0.0,1.07
04330,2014-2018,54023,289,411,5635,10.43,0.53
04331,2014-2018,2841,75,13,13,0.46,2.64
04331,2014-2018,18946,58,167,242,1.28,0.31
04331,2014-2018,3033,42,26,22,0.73,1.38
04331,2014-2018,7272,87,17,44,0.61,1.2
04331,2014-2018,5869,71,35,8,0.14,1.21
04331,2014-2018,153,3,9,28,18.3,1.96
04331,2014-2018,4537,47,3,0,0.0,1.04
04331,2014-2018,926,0,0,0,0.0,0.0
04332,2014-2018,1524,7,22,13,0.85,0.46
04332,2014-2018,256,0,2,0,0.0,0.0
04332,2014-2018,355,3,0,0,0.0,0.85
04332,2014-2018,699,6,6,0,0.0,0.86
04332,2014-2018,2963,14,8,0,0.0,0.47
04332,2014-2018,13745,128,118,254,1.85,0.93
04333,2014-2018,119,0,0,0,0.0,0.0
04333,2014-2018,4507,20,41,46,1.02,0.44
04333,2014-2018,1734,0,3,0,0.0,0.0
04333,2014-2018,509,0,0,0,0.0,0.0
04333,2014-2018,6317,151,15,84,1.33,2.39
04333,2014-2018,0,0,0,0,,
04333,2014-2018,1149,2,0,0,0.0,0.17
04333,2014-2018,10164,158,0,117,1.15,1.55
04334,2014-2018,1845,20,4,0,0.0,1.08
04334,2014-2018,948,0,0,0,0.0,0.0
04334,2014-2018,2861,14,0,0,0.0,0.49
04334,2014-2018,1012,9,0,0,0.0,0.89
04334,2014-2018,5996,62,65,0,0.0,1.03
04334,2014-2018,742,46,2,0,0.0,6.2
04334,2014-2018,1501,1,0,0,0.0,0.07
04334,2014-2018,1736,8,19,0,0.0,0.46
04335,2014-2018,10013,31,10,279,2.79,0.31
04335,2014-2018,1388,2,49,0,0.0,0.14
04335,2014-2018,3921,16,0,157,4.0,0.41
04335,2014-2018,2588,9,12,0,0.0,0.35
04335,2014-2018,818,0,11,0,0.0,0.0
04336,2014-2018,1600,0,4,0,0.0,0.0
04340,2014-2018,32259,47,217,745,2.31,0.15
04340,2014-2018,5501,0,0,5496,99.91,0.0
04340,2014-2018,1920,7,0,0,0.0,0.36
04340,2014-2018,729,0,2,25,3.43,0.0
04340,2014-2018,270,1,0,0,0.0,0.37
04341,2014-2018,10030,123,0,138,1.38,1.23
04341,2014-2018,4373,22,26,0,0.0,0.5
04341,2014-2018,1522,8,0,0,0.0,0.53
04341,2014-2018,2989,17,20,61,2.04,0.57
04342,2014-2018,30133,166,264,629,2.09,0.55
04343,2014-2018,4504,21,10,79,1.75,0.47
04343,2014-2018,4868,55,12,96,1.97,1.13
04343,2014-2018,1278,0,0,0,0.0,0.0
04343,2014-2018,85,0,0,0,0.0,0.0
04343,2014-2018,61,0,0,0,0.0,0.0
04343,2014-2018,1345,37,0,18,1.34,2.75
04343,2014-2018,578,5,16,0,0.0,0.87
04343,2014-2018,202,0,3,0,0.0,0.0
04343,2014-2018,53,0,0,0,0.0,0.0
04344,2014-2018,4738,6,28,15,0.32,0.13
04344,2014-2018,1170,4,0,0,0.0,0.34
04344,2014-2018,1920,3,26,0,0.0,0.16
04344,2014-2018,1239,16,0,0,0.0,1.29
04344,2014-2018,88,0,0,0,0.0,0.0
04344,2014-2018,3645,72,3,0,0.0,1.98
04344,2014-2018,8219,35,4,328,3.99,0.43
04345,2014-2018,3636,16,22,72,1.98,0.44
04345,2014-2018,1251,0,0,38,3.04,0.0
04345,2014-2018,13674,47,117,216,1.58,0.34
04345,2014-2018,291,0,1,24,8.25,0.0
04345,2014-2018,1536,2,0,0,0.0,0.13
04345,2014-2018,521,22,0,0,0.0,4.22
04346,2014-2018,6498,34,16,8,0.12,0.52
04346,2014-2018,1191,0,0,0,0.0,0.0
04346,2014-2018,39,0,0,0,0.0,0.0
04346,2014-2018,1377,0,0,0,0.0,0.0
04346,2014-2018,5273,30,18,11,0.21,0.57
04346,2014-2018,2059,8,3,0,0.0,0.39
04346,2014-2018,85,2,0,0,0.0,2.35
04346,2014-2018,401,0,0,132,32.92,0.0
04346,2014-2018,2948,16,0,71,2.41,0.54
04350,2014-2018,870,27,0,15,1.72,3.1
04350,2014-2018,6609,26,0,133,2.01,0.39
04350,2014-2018,1261,0,2,0,0.0,0.0
04350,2014-2018,52,0,0,0,0.0,0.0
04350,2014-2018,14192,35,43,204,1.44,0.25
04351,2014-2018,1075,0,0,0,0.0,0.0
04351,2014-2018,27951,83,247,548,1.96,0.3
04351,2014-2018,8582,35,20,33,0.38,0.41
04351,2014-2018,2742,22,5,36,1.31,0.8
04351,2014-2018,4134,8,105,92,2.23,0.19
04351,2014-2018,2524,0,6,0,0.0,0.0
04351,2014-2018,333,0,0,0,0.0,0.0
04352,2014-2018,2742,26,2,7,0.26,0.95
04352,2014-2018,3291,10,27,31,0.94,0.3
04352,2014-2018,20,0,0,0,0.0,0.0
04352,2014-2018,1302,0,0,0,0.0,0.0
04352,2014-2018,1096,0,0,0,0.0,0.0
04352,2014-2018,5890,79,0,45,0.76,1.34
04352,2014-2018,1986,3,5,47,2.37,0.15
04352,2014-2018,15919,105,61,348,2.19,0.66
04352,2014-2018,328,9,0,0,0.0,2.74
04353,2014-2018,308,0,0,0,0.0,0.0
04353,2014-2018,3972,56,5,50,1.26,1.41
04353,2014-2018,1702,2,2,0,0.0,0.12
04353,2014-2018,1739,61,1,0,0.0,3.51
04353,2014-2018,719,9,13,0,0.0,1.25
04353,2014-2018,161,0,0,0,0.0,0.0
04353,2014-2018,27097,29,107,421,1.55,0.11
04354,2014-2018,1358,27,0,0,0.0,1.99
04354,2014-2018,140,0,0,0,0.0,0.0
04354,2014-2018,3687,0,39,0,0.0,0.0
04354,2014-2018,7785,128,26,71,0.91,1.64
04354,2014-2018,14182,134,23,311,2.19,0.94
04354,2014-2018,179,0,0,0,0.0,0.0
04354,2014-2018,587,0,0,0,0.0,0.0
04354,2014-2018,1310,18,3,0,0.0,1.37
04355,2014-2018,38839,50,90,486,1.25,0.13
04355,2014-2018,139,0,0,0,0.0,0.0
04355,2014-2018,2371,7,34,0,0.0,0.3
04355,2014-2018,313,6,0,0,0.0,1.92
04355,2014-2018,1765,8,5,0,0.0,0.45
04355,2014-2018,3324,10,49,821,24.7,0.3
04355,2014-2018,12662,12,76,169,1.33,0.09
04356,2014-2018,32275,83,28,666,2.06,0.26
04356,2014-2018,502,6,0,0,0.0,1.2
04356,2014-2018,7926,79,20,122,1.54,1.0
04356,2014-2018,13247,95,35,132,1.0,0.72
04356,2014-2018,2896,56,17,5,0.17,1.93
04357,2014-2018,3195,35,9,18,0.56,1.1
04357,2014-2018,7526,48,39,137,1.82,0.64
04360,2014-2018,8920,45,45,1005,11.27,0.5
04360,2014-2018,26096,227,401,130,0.5,0.87
04360,2014-2018,25219,80,190,3158,12.52,0.32
04360,2014-2018,21117,94,172,502,2.38,0.45
04360,2014-2018,14570,128,19,1051,7.21,0.88
04360,2014-2018,21936,211,126,146,0.67,0.96
04361,2014-2018,4343,0,9,22,0.51,0.0
04361,2014-2018,18579,56,112,116,0.62,0.3
04361,2014-2018,29686,178,45,107,0.36,0.6
04361,2014-2018,32653,161,151,59,0.18,0.49
04361,2014-2018,31607,223,208,452,1.43,0.71
04361,2014-2018,39786,612,210,231,0.58,1.54
04361,2014-2018,20380,185,122,294,1.44,0.91
04361,2014-2018,7268,20,73,107,1.47,0.28
04361,2014-2018,7296,0,0,0,0.0,0.0
04362,2014-2018,5863,97,43,356,6.07,1.65
04362,2014-2018,19936,90,92,185,0.93,0.45
04370,2014-2018,55595,661,317,806,1.45,1.19
04371,2014-2018,116,0,0,0,0.0,0.0
04371,2014-2018,7066,55,0,271,3.84,0.78
04371,2014-2018,1874,70,3,0,0.0,3.74
04371,2014-2018,143,1,0,0,0.0,0.7
04371,2014-2018,2926,27,39,37,1.26,0.92
04371,2014-2018,2689,45,0,33,1.23,1.67
04372,2014-2018,1331,25,43,0,0.0,1.88
04372,2014-2018,81,0,0,0,0.0,0.0
04372,2014-2018,306,0,0,0,0.0,0.0
04372,2014-2018,5185,20,107,0,0.0,0.39
04372,2014-2018,9319,0,128,2488,26.7,0.0
04372,2014-2018,19592,192,188,495,2.53,0.98
04372,2014-2018,1163,0,15,0,0.0,0.0
04372,2014-2018,1602,30,0,0,0.0,1.87
04373,2014-2018,2287,18,6,0,0.0,0.79
04373,2014-2018,5379,54,16,0,0.0,1.0
04373,2014-2018,1448,8,53,0,0.0,0.55
04373,2014-2018,0,0,0,0,,
04373,2014-2018,1738,0,0,0,0.0,0.0
04373,2014-2018,438,0,0,0,0.0,0.0
04373,2014-2018,35,0,0,0,0.0,0.0
04373,2014-2018,103,0,0,0,0.0,0.0
04373,2014-2018,2179,0,0,0,0.0,0.0
04374,2014-2018,277,2,0,0,0.0,0.72
04374,2014-2018,1215,51,0,0,0.0,4.2
04374,2014-2018,879,7,0,0,0.0,0.8
04374,2014-2018,2752,0,5,0,0.0,0.0
04374,2014-2018,2376,0,0,0,0.0,0.0
04375,2014-2018,115,0,0,0,0.0,0.0
04375,2014-2018,1618,4,11,17,1.05,0.25
04375,2014-2018,1983,2,9,39,1.97,0.1
04375,2014-2018,4834,23,56,170,3.52,0.48
04375,2014-2018,3060,15,23,5,0.16,0.49
04375,2014-2018,57,0,0,0,0.0,0.0
04376,2014-2018,2138,0,0,0,0.0,0.0
04376,2014-2018,49,0,0,0,0.0,0.0
04376,2014-2018,5997,3,69,1153,19.23,0.05
04376,2014-2018,8750,51,63,228,2.61,0.58
04376,2014-2018,1543,18,0,0,0.0,1.17
04376,2014-2018,986,3,4,7,0.71,0.3
04376,2014-2018,497,7,6,0,0.0,1.41
04377,2014-2018,1895,0,55,0,0.0,0.0
04377,2014-2018,1880,7,0,0,0.0,0.37
04377,2014-2018,3668,0,0,0,0.0,0.0
04377,2014-2018,4823,36,59,0,0.0,0.75
04377,2014-2018,1148,12,0,0,0.0,1.05
04377,2014-2018,855,5,0,0,0.0,0.58
04378,2014-2018,1697,1,0,0,0.0,0.06
04378,2014-2018,673,6,4,0,0.0,0.89
04378,2014-2018,4731,37,15,59,1.25,0.78
04378,2014-2018,35,0,0,0,0.0,0.0
04378,2014-2018,3111,41,0,0,0.0,1.32
04378,2014-2018,754,0,0,0,0.0,0.0
04379,2014-2018,4901,10,12,131,2.67,0.2
04380,2014-2018,1008,4,0,0,0.0,0.4
04380,2014-2018,3786,11,0,104,2.75,0.29
04380,2014-2018,81,0,0,0,0.0,0.0
04381,2014-2018,835,0,0,5,0.6,0.0
04381,2014-2018,18640,141,96,284,1.52,0.76
04382,2014-2018,4389,29,4,0,0.0,0.66
04382,2014-2018,5115,27,20,0,0.0,0.53
04382,2014-2018,4116,0,0,0,0.0,0.0
04383,2014-2018,5775,36,0,0,0.0,0.62
04383,2014-2018,7349,40,28,87,1.18,0.54
04383,2014-2018,108,0,0,0,0.0,0.0
04383,2014-2018,1658,6,5,0,0.0,0.36
04384,2014-2018,1253,23,10,0,0.0,1.84
04384,2014-2018,330,0,12,0,0.0,0.0
04384,2014-2018,1062,0,0,0,0.0,0.0
04384,2014-2018,3519,19,15,32,0.91,0.54
04384,2014-2018,4607,86,24,142,3.08,1.87
04390,2014-2018,1984,1,7,55,2.77,0.05
04390,2014-2018,116,0,0,0,0.0,0.0
04390,2014-2018,2108,51,4,0,0.0,2.42
04390,2014-2018,107,0,0,0,0.0,0.0
04390,2014-2018,8643,120,3,87,1.01,1.39
04390,2014-2018,5760,26,106,120,2.08,0.45
04390,2014-2018,1599,0,24,0,0.0,0.0
04391,2014-2018,3208,35,0,40,1.25,1.09
04391,2014-2018,6317,13,20,98,1.55,0.21
04391,2014-2018,1596,30,23,0,0.0,1.88
04391,2014-2018,194,0,0,0,0.0,0.0
04391,2014-2018,1172,16,33,0,0.0,1.37
04391,2014-2018,3380,6,11,0,0.0,0.18
04392,2014-2018,22290,216,93,281,1.26,0.97
04392,2014-2018,425,0,70,0,0.0,0.0
04392,2014-2018,236,5,0,0,0.0,2.12
04392,2014-2018,124,13,0,0,0.0,10.48
04392,2014-2018,21,0,0,0,0.0,0.0
04393,2014-2018,795,25,0,0,0.0,3.14
04393,2014-2018,375,0,0,0,0.0,0.0
04393,2014-2018,836,4,63,0,0.0,0.48
04393,2014-2018,1875,0,18,0,0.0,0.0
04393,2014-2018,466,0,0,0,0.0,0.0
04393,2014-2018,8870,120,81,89,1.0,1.35
04393,2014-2018,5320,6,90,0,0.0,0.11
04393,2014-2018,439,2,1,0,0.0,0.46
04394,2014-2018,102,0,0,0,0.0,0.0
04394,2014-2018,2767,41,6,0,0.0,1.48
04394,2014-2018,3029,33,23,0,0.0,1.09
04394,2014-2018,2221,0,2,80,3.6,0.0
04394,2014-2018,3189,19,3,6,0.19,0.6
04394,2014-2018,2136,0,0,0,0.0,0.0
04394,2014-2018,5297,13,62,99,1.87,0.25
04394,2014-2018,586,0,0,41,7.0,0.0
04395,2014-2018,16446,104,82,3302,20.08,0.63
04395,2014-2018,64,0,0,0,0.0,0.0
04395,2014-2018,18498,81,377,1784,9.64,0.44
04395,2014-2018,11656,213,38,362,3.11,1.83
04396,2014-2018,363,2,0,0,0.0,0.55
04396,2014-2018,92,0,0,0,0.0,0.0
04396,2014-2018,1385,5,4,0,0.0,0.36
04396,2014-2018,8642,42,10,34,0.39,0.49
04396,2014-2018,0,0,0,0,,
04396,2014-2018,6212,10,29,0,0.0,0.16
04397,2014-2018,80,0,0,0,0.0,0.0
04397,2014-2018,1100,0,0,27,2.45,0.0
04397,2014-2018,121,0,0,0,0.0,0.0
04397,2014-2018,2281,9,0,0,0.0,0.39
04397,2014-2018,75,0,0,0,0.0,0.0
04397,2014-2018,1661,4,6,98,5.9,0.24
04397,2014-2018,2289,15,63,0,0.0,0.66
04398,2014-2018,454,0,22,0,0.0,0.0
04398,2014-2018,93,6,0,0,0.0,6.45
04398,2014-2018,2332,7,10,0,0.0,0.3
04398,2014-2018,2263,16,20,0,0.0,0.71
04400,2014-2018,21130,73,226,198,0.94,0.35
04400,2014-2018,4228,0,9,107,2.53,0.0
04400,2014-2018,31474,117,90,398,1.26,0.37
04401,2014-2018,1555,0,0,119,7.65,0.0
04401,2014-2018,22786,23,100,252,1.11,0.1
04401,2014-2018,23777,134,110,115,0.48,0.56
04401,2014-2018,18903,11,25,2507,13.26,0.06
04402,2014-2018,6244,0,50,129,2.07,0.0
04402,2014-2018,16604,33,41,68,0.41,0.2
04402,2014-2018,17473,28,23,17,0.1,0.16
04402,2014-2018,23834,83,121,493,2.07,0.35
04402,2014-2018,10989,44,38,63,0.57,0.4
04402,2014-2018,9000,24,48,85,0.94,0.27
04403,2014-2018,15949,130,75,1884,11.81,0.82
04403,2014-2018,1516,0,0,0,0.0,0.0
04403,2014-2018,63318,361,395,731,1.15,0.57
04403,2014-2018,33018,298,117,254,0.77,0.9
04404,2014-2018,2903,0,0,25,0.86,0.0
04404,2014-2018,14321,77,42,415,2.9,0.54
04404,2014-2018,15400,13,37,4078,26.48,0.08
