ZCTA,bupTime,bupCount,metTime,metCount,nalTime,nalCount
19943,11,31,12,4,12,13
19944,24,4,12,1,12,3
19945,24,24,24,3,24,12
19946,14,30,14,4,14,13
19947,0,34,0,5,0,18
19950,9,36,10,5,9,20
19951,13,29,13,3,13,12
19952,0,34,0,5,0,17
19953,19,29,19,2,19,8
19954,10,20,10,3,10,9
19955,12,31,14,2,14,8
19956,11,37,11,5,11,25
19958,0,31,10,4,10,15
19960,11,24,11,3,10,14
19962,0,30,16,4,16,12
19963,0,37,0,4,0,17
19964,23,23,25,2,25,8
19966,0,29,0,3,0,11
19967,28,12,28,3,28,5
19968,16,31,17,4,17,15
19970,27,5,27,2,27,4
19971,0,29,0,3,0,11
19973,0,20,0,3,0,13
19975,21,4,19,1,19,3
19977,0,33,18,2,18,9
19979,9,37,13,4,13,13
20105,10,40,35,0,20,15
20106,20,3,51,0,20,2
20109,8,74,8,1,9,22
20110,0,63,0,1,14,13
20111,7,86,7,1,9,25
20112,15,43,17,1,15,6
20115,0,7,39,0,30,2
20117,34,0,53,0,42,0
20118,26,2,45,0,34,0
20119,20,17,24,1,20,3
20120,8,106,20,3,8,30
20121,0,123,13,3,0,33
20124,0,65,18,1,10,21
20129,18,13,50,0,19,4
20130,26,19,29,2,28,4
20132,0,17,45,0,22,4
20135,19,4,36,0,34,0
20136,0,50,13,1,0,7
20137,16,26,30,1,23,4
20139,27,3,41,0,27,2
20141,12,8,40,0,27,1
20143,11,41,20,1,19,9
20144,21,9,41,0,36,0
20147,0,36,41,0,0,14
20148,0,42,38,0,11,14
20151,0,103,27,3,0,31
20152,0,71,30,1,15,21
20155,0,43,21,1,14,8
20158,10,13,49,0,17,4
20164,0,76,31,0,8,27
20165,0,43,35,0,14,14
20166,7,57,34,0,11,20
20169,0,38,23,1,18,7
20170,8,94,29,2,0,35
20171,0,116,28,3,8,38
20175,9,26,45,0,9,9
20176,0,25,42,0,0,9
20180,19,7,29,1,29,1
20181,15,18,19,1,15,1
20184,31,0,35,0,34,0
20186,0,7,40,0,0,2
20187,13,9,32,0,13,3
20190,0,118,25,2,7,41
20191,0,126,24,2,0,45
20194,6,111,26,2,7,37
20197,18,13,41,0,20,4
20198,21,4,37,0,31,0
20601,0,67,0,1,10,13
20602,0,61,10,1,0,15
20603,0,46,14,1,0,12
20606,32,0,63,0,32,0
20607,0,96,16,2,12,16
20608,22,37,25,1,22,11
20609,25,4,55,0,25,3
20611,9,32,26,1,0,10
20612,11,39,11,1,11,11
20613,0,46,22,1,20,9
20615,0,17,18,1,18,5
20616,9,65,24,2,18,12
20617,14,55,18,2,14,16
20618,28,2,56,0,28,1
20619,8,5,36,0,0,7
20620,18,5,47,0,0,7
20621,29,3,50,0,29,3
20622,0,43,30,1,0,13
20623,11,138,17,3,11,16
20624,17,5,45,0,17,9
20625,33,0,50,0,27,1
20626,31,0,62,0,31,0
20628,29,2,57,0,19,5
20629,10,18,27,1,10,10
20630,30,2,59,0,14,5
20632,14,27,31,0,7,9
20634,12,5,40,0,8,7
20636,0,6,40,0,8,9
20637,11,55,22,2,11,16
20639,0,18,12,1,12,6
20640,15,36,31,0,21,10
20645,37,0,54,0,30,1
20646,0,33,20,1,9,10
20650,0,4,57,0,0,3
20653,14,3,42,0,0,6
20657,0,18,27,1,0,10
20658,18,8,34,0,24,2
20659,13,8,34,0,13,4
20660,16,5,40,0,18,8
20662,29,3,46,0,35,0
20664,20,8,37,0,14,4
20667,19,3,48,0,5,6
20670,14,3,42,0,4,6
20674,32,0,61,0,15,5
20675,5,52,18,1,5,12
20676,9,17,9,1,9,5
20677,8,33,25,1,14,10
20678,0,20,0,1,0,9
20680,30,2,58,0,20,5
20684,30,2,58,0,16,5
20685,14,19,15,1,15,6
20686,26,2,54,0,12,5
20687,35,0,63,0,25,4
20688,9,18,27,1,9,10
20689,11,24,18,1,13,7
20690,28,2,57,0,12,5
20692,27,2,55,0,10,5
20693,17,26,33,0,23,7
20695,0,46,15,1,0,14
20701,7,594,13,26,13,69
20705,0,422,11,7,9,38
20706,0,367,8,6,8,44
20707,0,456,0,11,0,52
20708,0,425,7,8,7,49
20710,4,399,7,7,0,47
20711,11,129,27,3,11,16
20712,4,410,10,7,4,50
20714,13,18,29,1,13,6
20715,0,290,17,8,12,35
20716,0,259,19,6,0,34
20720,0,318,11,7,11,34
20721,0,224,13,4,13,18
20722,4,383,10,6,5,49
20723,0,679,11,28,11,71
20724,8,616,10,23,10,65
20732,0,17,24,1,0,6
20733,19,52,27,2,21,10
20735,0,154,18,3,0,20
20736,11,24,21,1,11,7
20737,0,402,9,7,5,48
20740,0,391,12,6,0,35
20742,5,360,10,5,5,40
20743,0,346,6,5,11,41
20744,0,143,16,4,0,26
20745,0,249,9,6,11,34
20746,0,275,14,4,16,38
20747,7,278,11,4,17,31
20748,0,279,13,5,13,40
20751,19,53,29,2,20,11
20754,0,65,24,1,0,10
20755,8,674,15,24,15,79
20758,9,47,24,1,9,9
20759,0,272,16,5,13,27
20762,0,220,20,3,10,24
20763,7,677,11,25,11,71
20764,20,45,28,2,22,9
20765,12,56,19,2,14,10
20769,0,350,11,7,9,38
20770,0,424,14,8,0,41
20772,0,151,23,2,0,14
20774,0,291,11,6,15,27
20776,0,97,18,2,17,18
20777,8,248,20,5,13,38
20778,16,53,23,2,18,10
20779,15,21,31,0,15,5
20781,0,368,10,6,5,46
20782,0,389,7,7,0,45
20783,0,357,6,6,6,42
20784,0,383,7,7,5,47
20785,0,376,0,6,7,43
20794,0,639,11,24,11,66
20812,2,364,13,8,5,68
20814,0,366,9,9,0,61
20815,0,385,13,8,6,60
20816,6,366,17,7,0,62
20817,0,299,9,6,7,61
20818,0,353,12,7,6,70
20832,0,260,19,5,12,41
20833,0,269,23,6,15,43
20837,19,38,19,1,19,15
20838,17,61,17,3,17,23
20839,17,28,21,2,21,10
20841,7,112,7,4,7,25
20842,19,6,28,2,28,2
20850,0,172,0,3,0,29
20851,6,264,6,5,6,40
20852,0,336,0,7,0,61
20853,0,259,10,5,0,38
20854,0,227,8,6,0,42
20855,0,219,19,5,11,34
20860,5,336,19,7,8,48
20861,7,318,18,6,7,46
20862,7,210,24,4,13,33
20866,0,408,11,7,8,50
20868,6,326,15,5,6,45
20871,9,114,12,5,12,35
20872,11,75,16,3,16,21
20874,0,151,0,4,0,27
20876,0,180,6,5,6,38
20877,0,172,12,4,0,29
20878,0,161,12,3,12,28
20879,0,163,13,3,7,29
20880,3,172,14,3,3,29
20882,11,78,19,2,17,18
20886,0,164,13,3,8,30
20895,0,345,8,7,7,55
20896,4,314,5,6,5,54
20899,5,183,9,5,5,32
20901,0,416,8,7,5,59
20902,0,330,9,6,6,51
20903,0,437,6,7,6,51
20904,0,377,15,6,0,46
20905,0,385,16,7,0,50
20906,0,263,13,5,7,38
20910,0,442,7,8,0,62
20912,0,353,0,6,0,43
21001,0,69,0,5,14,17
21005,8,69,8,5,13,15
21009,0,130,10,8,10,25
21010,6,128,6,8,6,25
21012,0,122,13,10,0,32
21013,0,135,28,3,13,28
21014,0,100,15,6,0,22
21015,0,66,14,5,0,15
21017,0,123,0,7,11,27
21028,0,70,14,5,12,17
21029,10,220,16,5,13,24
21030,0,536,8,20,6,66
21031,0,538,8,20,0,68
21032,12,210,12,12,0,39
21034,0,57,24,3,18,14
21035,13,221,14,5,14,28
21036,13,141,22,4,13,18
21037,0,91,14,2,0,16
21040,0,203,0,12,0,37
21042,0,554,0,21,0,57
21043,0,605,11,27,11,69
21044,0,341,9,12,0,45
21045,0,743,0,32,0,75
21046,0,665,10,23,10,69
21047,13,113,18,6,0,22
21048,0,71,17,3,17,8
21050,8,79,19,5,8,18
21051,14,189,19,6,13,36
21052,18,299,18,17,18,37
21053,12,37,28,2,26,4
21054,4,596,14,25,11,66
21056,16,41,25,4,16,16
21057,18,197,25,8,18,38
21060,0,670,0,37,0,91
21061,0,781,0,37,0,101
21071,4,243,19,8,4,37
21074,0,66,20,2,18,12
21075,0,711,12,31,12,81
21076,0,815,11,36,11,97
21077,4,821,8,37,8,99
21078,0,82,15,6,0,21
21082,13,76,27,2,15,24
21084,0,44,31,0,14,11
21085,0,270,0,17,9,47
21087,9,301,12,17,10,47
21090,0,876,8,44,0,115
21093,0,776,0,34,0,90
21102,0,52,20,2,20,12
21104,18,130,18,3,18,15
21105,8,71,24,3,22,13
21108,0,605,9,28,0,69
21111,19,32,23,2,21,5
21113,0,531,14,19,14,60
21114,0,328,16,14,13,48
21117,0,445,11,18,8,66
21120,0,31,26,2,24,3
21122,0,303,13,16,0,42
21128,0,613,13,31,7,76
21130,9,65,9,5,15,17
21131,11,215,19,9,14,40
21132,15,31,37,0,26,10
21133,0,511,11,20,11,59
21136,0,233,18,8,0,36
21140,8,185,8,5,8,31
21144,0,728,9,32,9,83
21146,10,327,13,16,10,44
21152,9,144,14,3,9,21
21153,9,728,9,30,9,86
21154,14,43,29,1,17,10
21155,14,60,29,1,18,7
21156,10,252,10,17,14,43
21157,0,52,0,2,0,7
21158,0,19,16,1,16,5
21160,16,36,36,0,27,8
21161,15,9,33,0,21,4
21162,0,615,9,33,10,75
21163,11,286,11,11,11,36
21201,0,914,0,44,0,118
21202,0,888,0,44,0,106
21204,0,760,12,33,0,89
21205,0,818,0,44,0,104
21206,0,787,0,45,0,102
21207,0,856,8,41,0,99
21208,0,778,0,35,0,96
21209,0,768,9,37,0,88
21210,0,784,8,38,5,93
21211,0,814,6,42,0,101
21212,0,790,7,38,0,93
21213,0,781,0,43,6,100
21214,0,759,0,41,0,97
21215,0,798,0,38,0,92
21216,0,896,0,43,0,109
21217,0,885,5,44,5,106
21218,0,782,0,40,0,100
21219,13,540,13,28,13,63
21220,0,595,10,31,10,73
21221,0,628,0,32,7,71
21222,0,692,0,37,0,87
21223,0,943,0,45,0,121
21224,0,824,0,44,0,111
21225,0,834,0,44,0,117
21226,0,518,14,27,14,60
21227,0,863,0,43,0,111
21228,0,925,9,44,0,119
21229,0,804,0,41,0,93
21230,0,886,0,42,0,119
21231,0,833,5,43,5,104
21234,0,733,10,39,0,86
21236,0,713,11,37,0,88
21237,0,817,0,47,0,108
21239,0,793,5,39,3,93
21240,9,763,12,40,9,99
21244,0,841,12,40,0,98
21250,7,811,7,41,7,94
21251,6,741,6,38,6,92
21252,5,777,13,38,5,92
21286,0,769,12,38,0,88
21401,0,212,0,11,0,36
21402,0,133,8,6,8,31
21403,0,125,8,4,8,30
21405,12,116,12,4,12,24
21409,0,93,14,6,8,28
21502,0,33,0,1,0,6
21520,12,2,49,0,26,2
21521,11,2,35,0,35,0
21522,13,2,46,0,23,2
21523,17,2,43,0,33,0
21524,13,33,13,1,13,6
21529,14,33,14,1,14,6
21530,21,33,21,1,21,7
21531,20,3,44,0,30,1
21532,22,35,22,1,22,8
21536,0,3,32,0,9,3
21538,24,5,65,0,38,0
21539,0,35,30,1,30,6
21540,16,2,42,0,32,0
21541,0,7,56,0,33,0
21542,10,35,21,1,21,7
21543,18,35,18,1,18,8
21545,18,35,18,1,18,6
21550,0,6,68,0,19,1
21555,31,0,31,0,31,0
21557,12,34,25,1,25,7
21561,22,7,62,0,38,0
21562,15,2,41,0,31,0
21601,0,14,0,1,0,5
21607,22,9,32,0,22,10
21610,22,6,38,0,22,6
21612,18,1,37,0,37,0
21613,0,15,28,1,0,6
21617,0,7,31,0,0,9
21619,0,42,30,2,28,11
21620,0,9,39,0,0,10
21622,26,2,49,0,26,3
21623,15,6,43,0,15,9
21624,11,12,30,1,30,2
21625,15,16,15,1,15,7
21626,51,0,74,0,51,0
21627,67,0,90,0,67,0
21628,19,9,33,0,19,10
21629,0,6,30,1,0,3
21631,0,4,32,0,0,4
21632,20,5,22,1,20,5
21634,50,0,73,0,50,0
21635,9,12,18,1,9,8
21636,20,8,30,1,20,2
21638,0,19,30,1,19,6
21639,15,5,27,1,15,2
21640,30,1,37,0,30,1
21641,13,16,24,1,13,7
21643,15,5,27,1,15,6
21644,22,6,38,0,22,9
21645,17,8,26,1,17,7
21647,12,1,31,0,31,0
21648,22,2,45,0,22,3
21649,26,23,26,2,26,8
21650,15,15,24,1,15,3
21651,19,19,28,1,19,12
21652,23,1,42,0,42,0
21653,9,12,14,1,14,2
21654,15,13,15,1,15,5
21655,17,13,17,1,17,4
21657,19,16,27,1,19,7
21658,20,4,32,0,22,4
21659,19,4,24,1,22,3
21660,16,1,32,0,16,1
21661,21,3,60,0,21,5
21662,15,12,22,1,22,2
21663,0,12,20,1,20,2
21664,5,4,32,0,5,4
21665,19,1,39,0,39,0
21666,0,40,26,2,25,7
21667,17,6,32,0,17,6
21668,25,15,32,0,25,10
21669,31,0,55,0,31,0
21671,25,1,44,0,44,0
21672,61,0,85,0,61,0
21673,13,14,13,1,13,6
21675,55,0,78,0,55,0
21676,16,1,35,0,35,0
21677,17,3,40,0,17,4
21678,12,6,38,0,12,6
21679,15,19,16,1,15,7
21701,0,46,13,2,0,13
21702,0,44,12,2,0,13
21703,0,52,0,3,0,15
21704,16,50,0,3,21,15
21705,6,53,9,3,6,15
21710,0,41,16,3,19,15
21711,25,26,27,2,27,11
21713,0,42,14,3,14,14
21714,12,45,12,2,12,13
21716,24,40,24,1,24,13
21717,6,41,13,3,13,15
21718,19,34,25,1,25,13
21719,14,10,31,0,10,10
21722,18,32,19,2,19,14
21723,0,183,15,6,10,38
21727,0,19,39,0,0,10
21733,15,39,15,2,15,13
21734,4,41,4,2,4,16
21737,6,131,18,3,6,16
21738,0,121,19,3,0,16
21740,0,65,0,3,0,18
21742,0,35,7,2,0,17
21746,11,40,11,2,11,13
21750,23,4,35,0,23,1
21754,21,50,13,3,23,15
21755,14,38,14,2,14,13
21756,15,30,29,2,29,11
21757,12,20,33,0,24,12
21758,21,38,21,1,21,13
21762,11,59,24,3,15,19
21766,36,0,36,0,20,1
21767,0,53,12,2,10,19
21769,14,65,16,4,16,26
21770,18,56,16,3,22,16
21771,0,70,26,4,23,21
21773,18,66,24,3,24,26
21774,12,46,18,2,12,14
21776,20,27,20,2,20,6
21777,15,38,20,2,20,14
21778,17,20,34,0,17,14
21779,12,35,26,2,26,13
21780,18,6,35,0,0,8
21781,13,64,13,3,13,15
21782,10,67,23,3,23,15
21783,0,38,19,2,16,21
21784,0,132,0,4,0,14
21787,14,38,25,2,19,16
21788,14,35,32,0,15,17
21790,9,38,21,2,21,14
21791,24,13,30,1,30,5
21793,8,35,17,2,8,15
21794,13,154,15,5,15,24
21795,0,66,8,3,8,16
21797,0,170,14,7,10,25
21798,0,37,26,1,17,18
21801,0,24,0,3,0,20
21802,3,24,3,3,3,20
21804,0,28,0,3,0,21
21810,15,23,21,3,15,19
21811,0,19,11,2,0,10
21813,19,4,13,1,13,3
21814,32,0,32,0,32,0
21817,0,5,45,0,0,6
21821,30,2,47,0,30,5
21822,13,23,16,3,13,19
21824,4,5,46,0,4,6
21826,9,24,9,3,9,19
21829,12,2,39,0,12,1
21830,11,21,13,3,13,14
21835,14,4,33,0,14,4
21837,0,24,16,3,16,18
21838,13,6,40,0,13,6
21840,35,0,35,0,35,0
21841,14,5,25,1,14,4
21842,11,4,0,1,0,3
21849,11,27,11,4,11,22
21850,14,27,14,4,14,22
21851,0,6,36,0,18,6
21853,0,26,20,3,0,20
21856,21,21,21,3,21,14
