"GEOID","minDisHosp","timeDrive","countDrive"
26125198000,4.53,8.9,31
26125127600,10.18,18.12,6
26125128800,7.33,14.97,9
26115830200,10.65,20.28,2
26007000200,10.44,37.31,0
26125130700,4.54,13.6,9
26099982300,2.51,9.4,29
26103000100,1.22,2.71,2
26125141400,2.67,7.33,11
26065003400,1.7,4.02,7
26163599100,4.88,12.8,8
26099264200,3.16,9.73,28
26069000700,20.2,26.05,1
26141950400,44.49,73.34,0
26149041200,6.79,17.57,1
26033970700,30.56,51.89,0
26163524000,5.33,14.56,30
26149040700,2.76,5.07,2
26149041600,5.18,15.12,1
26155030500,1.29,4.53,1
26155031800,15.75,27.41,4
26163591700,5.4,10.36,9
26163595100,4.93,10.09,8
26163985300,2.87,8.62,34
26157000900,15.76,32.44,0
26161400300,0.82,1.52,6
26033970600,23.64,30.9,0
26037010108,8.07,16.64,6
26097950500,20.15,0,1
26037011002,12.63,30.63,0
26041970900,2.22,15.49,1
26049000800,2.76,7.2,4
26123970900,17.66,33.03,0
26125126400,14.69,28.16,2
26125183900,1.73,4.14,32
26025002700,11.93,19.88,4
26027001700,15.59,31.79,0
26029001400,15.47,24.31,1
26055550200,16.25,37.39,0
26057000500,0.51,0,2
26005032401,3.29,4.74,2
26063950800,12.69,23.9,1
26065002700,1.26,3.21,7
26065003901,4.57,9.94,5
26065004802,10.84,18.54,5
26065005900,19.67,26.74,1
26021020300,6.31,14.73,3
26163545800,4.69,9.73,27
26163550800,1.24,6.75,19
26163552000,3.89,10.54,28
26067031500,16.39,28.17,1
26053950400,16.8,31.57,0
26163554900,4.82,10.85,26
26163556500,3.11,8.57,19
26163558900,3.64,8.38,22
26163561900,8.66,15.37,11
26021020900,2.1,5.87,9
26025004100,1.65,8.06,5
26047970100,21.03,34.47,0
26125162400,1.52,5.08,31
26125168100,3.15,10.78,16
26125170400,2.52,8.88,32
26125180200,2.05,5.4,29
26081004100,3.63,6.36,7
26105950800,9.37,17.4,1
26049002600,2.54,6.73,5
26049010910,2.19,4.91,4
26049011505,5.57,10.19,5
26049012402,16.19,40.78,0
26049013001,17.09,39.59,0
26051000400,5.23,11.07,1
26107961000,9.03,34.46,0
26013000100,13.03,0,1
26015010402,12.66,21.1,1
26017285600,10.77,17.82,12
26021000400,2.77,7.62,3
26021020200,7.23,11.28,4
26023951000,10.44,18.07,1
26163560300,3.91,11.28,15
26163564501,7.87,12.85,11
26163564800,7.1,14.42,11
26163569200,0.51,0,23
26163572200,0.9,4.8,24
26163576200,2.71,6.78,25
26163578600,2.06,5.96,28
26163583700,1.17,3.74,22
26163543100,3.19,7.06,31
26163550900,2.71,9.35,21
26163553300,3.11,5.63,34
26163556100,1.12,5.82,28
26081002100,0.41,0,7
26147624000,1.44,3.61,2
26147632000,14.11,20.1,2
26163588000,8.18,14.73,12
26147640200,7.17,19.23,3
26031960500,31.93,41.81,0
26039960100,13.97,26.97,2
26041970600,11.64,17.87,1
26163518900,0.76,3.17,33
26021001400,5.07,12.74,3
26075001300,2.14,5.77,2
26049013110,10.21,21.64,4
26159010100,13.58,21.1,2
26163557500,1,4.49,25
26163524900,4.22,9.45,28
26051000600,11.76,18.08,1
26163560200,4.71,15.31,9
26163562500,3.84,10.52,16
26161446400,0.3,0,4
26163504000,3.75,10.25,26
26043950500,0.74,0,2
26045020901,0.58,0,7
26047970700,2.18,5.91,1
26149040400,4.12,6.23,1
26163515700,4.74,12.49,24
26163533400,2.41,7.41,34
26081012203,10.92,23.14,7
26081014601,1.92,8.6,8
26091062000,13.72,21.95,1
26163574300,3.17,7.85,30
26163577000,0.41,0,22
26163578000,2.31,4.69,18
26133970300,11.56,21.98,1
26027001800,8.67,15.73,8
26029001000,17.16,36.58,0
26125175000,2.18,7.28,35
26125181100,0.09,0,32
26017286200,19.54,28.18,3
26125144900,6.21,9.29,10
26019000500,11.5,22.23,1
26125144100,8.01,13.93,8
26099225400,4.93,12.96,13
26099230500,4.04,10.79,16
26065003801,2.87,6.77,6
26091060500,9.44,20.43,1
26065004801,8.45,15.24,5
26081013600,4.5,7.92,7
26147634600,6.39,16.2,2
26147647000,17.28,30.04,0
26147658100,26.68,33.97,0
26149040800,1.72,2.81,2
26161412100,2.55,5.45,10
26163531900,2.59,4.87,34
26163534700,4.85,11.9,33
26163536200,1.38,4.27,30
26163536700,2.27,6.59,35
26163537300,3.27,7.96,32
26163540500,2.86,5.91,32
26163542100,1.9,4.59,31
26163546700,6.19,11.15,29
26125138302,5.29,18.8,4
26125140900,1.91,6.4,14
26125144800,4.6,8.66,10
26021010600,1.86,0,4
26163551200,1.1,5.52,25
26163557600,1.35,7.94,16
26163562400,6.68,14.2,14
26163563400,6.76,14.61,14
26127011000,9.92,26.55,1
26129950900,20.29,35.06,0
26117970700,11.84,20.98,2
26163583100,2.81,5.32,24
26121001901,5.06,12.1,4
26121002300,4.99,12.29,4
26121002700,3.16,8.05,4
26125145100,5.95,11.9,7
26125152000,4.01,8.32,19
26125153100,3.74,9.19,29
26133970400,18.66,24.98,1
26139021604,9.48,16.73,8
26163569700,2.18,4.2,23
26163573100,1.92,5.16,24
26075006804,13.73,22.92,3
26119910400,32,50.33,0
26161422200,13.08,19.96,5
26161447000,4.46,11.04,4
26161465000,11.45,17.27,8
26163501300,2.9,4.7,27
26121004000,18.95,34.25,0
26145012500,19.36,32.54,0
26163531800,2.97,6.83,34
26163537200,2.94,7.42,33
26163538500,2.17,6.11,27
26163539500,0.29,0,34
26163542400,3,7.49,34
26071000500,24,31.16,0
26075005700,4.18,8.45,2
26125194100,3.58,10.5,13
26139022900,1.98,7.26,4
26163501800,1.77,5.04,24
26023950200,17,38.46,0
26163585900,5.14,11.02,12
26163588400,9.26,18.21,9
26125154200,3.41,7.75,16
26125156200,3.91,14.04,9
26125160000,3.22,8.33,32
26125165100,3.66,5.57,21
26125170200,1.46,6.86,30
26125172500,2.91,7.54,31
26125183200,2.38,7.04,28
26125184500,3.86,9.12,34
26077005501,1.13,4.89,4
26147650100,14.76,27.31,2
26161405200,3.02,5.77,5
26161411900,2.04,3.36,10
26163564900,6.77,8.85,14
26163568200,3.61,8,12
26125191200,2.04,8.47,10
26125196400,6.08,12.81,23
26127010900,7.1,27.82,1
26163554400,3.22,8.49,30
26023951600,2.5,3.81,1
26025002100,3.24,11.15,4
26027001100,10.6,17.58,5
26029000300,10.9,30.3,0
26125150700,6.61,12.43,21
26125157500,1.09,7.04,16
26125160300,3.49,7.52,31
26125136101,2.72,12.75,11
26163504400,4.23,8.31,27
26163507900,2.93,10.58,29
26163512200,4.44,9.2,27
26163518400,1.68,5.65,33
26163521500,1.84,7.58,35
26163525600,4.13,11.28,34
26163530300,3.94,8.03,32
26161402100,1.17,4.33,7
26161403500,2.98,6.68,6
26163505500,4.42,8.94,31
26163506900,1.71,5.34,27
26163512100,3.68,6.86,27
26163514200,4.14,10.47,29
26163516100,2.87,8.27,30
26163522100,2.54,8.1,35
26163524300,4.58,11.47,30
26163579900,3.11,9.49,24
26143971100,17.36,31.1,0
26145002100,1.95,3.47,11
26139022600,2.54,7.43,2
26139024500,14.97,22.98,7
26141950300,41.47,70.66,0
26163564503,8.06,10.64,13
26161413403,4.44,10.15,8
26161425000,8.26,13,6
26161461000,12.34,25.51,3
26163565600,4.78,12.24,12
26163567000,2.21,6.03,21
26077001504,2.16,8.44,4
26145010502,3.5,8.93,8
26145011702,9.98,16.36,7
26089970300,27.16,38.12,0
26163573400,3.51,9.58,32
26163574700,2.72,6.37,25
26151971200,17.33,28.04,1
26141950600,20.93,36.44,0
26145010200,3.17,7.22,11
26147620000,0.92,0,3
26125141000,4.14,9.3,11
26125142500,1.22,5.18,17
26115831700,2.21,4.96,3
26115832700,9.71,14.94,4
26115833700,11.6,17.24,13
26163569400,2.97,6.5,17
26163570900,4.25,8.46,24
26077003500,4.8,8.56,5
26081000800,2.37,5.46,7
26081004000,3.25,5.38,7
26081004500,5.24,11.13,7
26081010402,17.45,25.79,4
26081010903,16.08,23.04,7
26081012604,8.73,14.55,7
26021002100,3.79,9.56,3
26163576100,2.41,6.86,24
26115830400,11.71,21.53,2
26075000800,3.15,6.55,2
26115831000,10.3,14.06,1
26121000800,2.24,6.15,4
26125190700,6.38,13.24,7
26049010115,11.5,19.86,3
26063950700,4.04,0,1
26163541800,2.99,5.52,33
26163543900,5.75,13.24,29
26055550800,8.36,10.08,1
26057000300,4.14,8.1,2
26061000900,5.02,18.72,2
26063951000,2.76,3.19,2
26065003301,2.55,4.78,6
26065004000,2.65,5.68,7
26065004600,6.7,13.18,5
26075006304,13.87,20.93,2
26077000100,0.91,4.18,4
26137950100,13.42,27.99,1
26099261700,0.59,0,29
26105950700,20.84,34.3,0
26115833500,7.8,14.02,15
26073940200,12.28,16.48,2
26087332000,12.36,24,1
26087337500,1.5,3.68,2
26087342100,7.91,28.75,1
26091060700,4.96,9.55,2
26099225800,4.43,12.64,14
26049002000,3.26,6.72,4
26049003200,3.09,8.04,5
26143970400,19.6,36.54,0
26163543800,5.64,12.7,30
26049010504,8.74,13.84,4
26049010911,0.9,3.31,4
26049011214,4.96,16.22,4
26049012007,7.63,17.02,3
26049013204,10.87,22.36,4
26125123000,9.14,18.87,4
26135970400,31.93,55.61,0
26075006701,11.98,16.68,2
26077000600,1.04,3.73,4
26105950600,9.15,11.38,1
26139021301,10.05,22.76,1
26145012002,5.1,17.45,8
26081011401,12.03,18.54,7
26081011804,3.6,7.04,7
26099258300,4.51,10.29,25
26099260100,2.66,6.33,28
26065004902,6.48,9.71,5
26065006402,8.55,15.97,1
26099252000,4.23,11.99,22
26099255400,3.28,7.14,26
26099256600,5.22,11.84,28
26099232100,3.9,8.72,25
26099240600,2.68,11.84,9
26099245100,0.17,0,12
26011970500,2.52,0,1
26027001900,5.38,24.03,1
26045020902,1.75,2.55,3
26049011711,12.87,16.92,5
26049012603,16.34,30.12,0
26163546200,4.45,9.74,25
26163562600,4.85,12.42,14
26163572000,2.44,6.47,24
26099250000,5.01,10.59,14
26061000600,1.44,12.4,2
26065980200,1.11,4.89,7
26075005900,2.87,2.9,2
26081012201,7.66,12.66,7
26093743600,10.89,27.12,3
26163599000,4.23,9.95,8
26125154600,5.31,14.8,9
26125171500,0.96,4.81,30
26129950300,20.22,35.32,0
26057001000,13.23,19.52,1
26139025100,2.68,6.45,2
26147633100,8.78,16.66,2
26099255800,5.45,9.57,29
26111291101,13.81,30.91,0
26121002500,5.96,13.24,4
26125132100,6.65,11.96,3
26077001701,3.42,8.65,4
26077002901,7.58,15.41,3
26077006102,15.68,20.91,3
26081011406,6.33,12.14,7
26145011500,4.27,7.75,8
26125121000,17.52,28.2,4
26077001507,3.74,10.25,4
26045021301,2.68,3.15,7
26047970500,11.35,22.46,1
26163580700,0.4,3.53,16
26111290300,1.94,9.04,5
26037010201,5.76,10.73,6
26099255500,3.24,6.43,29
26091060302,15.08,23.36,2
26091062300,1.6,4.23,2
26163530500,3.75,9.43,34
26065005502,7.89,10.62,7
26009960400,22.41,37.13,0
26017286300,10.93,11.15,3
26163556300,3.13,7.94,13
26163571700,3.54,9.94,25
26093712601,3.29,8,1
26093724001,4.36,9,2
26093733100,12.02,27.14,1
26099215500,11.49,17.94,9
26099224300,3.25,7.36,9
26139020200,20.44,25.26,5
26099247601,3.38,7.4,14
26103002600,38.38,47.91,0
26049013600,1.55,5.01,4
26163584100,2.78,7.51,20
26111290900,2.94,11.07,4
26099263900,1.65,6.62,29
26077002201,4.69,6.92,3
25009202102,2.77,5.35,29
25009205100,1.76,2.62,37
25017339400,1.34,4.75,51
25017342101,0.15,0,47
25017351000,0.25,2.14,49
25017352700,0.73,3.16,51
25009206000,0.69,1.05,40
25009206600,2.03,4.57,32
25009210500,1.47,6.4,24
25009217202,1.32,3.37,13
25009250500,1.05,1.83,15
25009251000,0.65,1.07,15
25025050500,1.33,7.63,46
25025060101,2.86,6.23,51
25025060400,1.96,4.69,52
25025061101,1.47,4.09,54
25025061200,1.02,4.22,53
25025081001,0.12,0,51
25025090600,1.1,3.04,54
25025092200,1.63,3.63,49
25025101101,1.65,3.86,50
25025140106,2.06,3.44,48
25025170200,1.53,4.94,44
25027726200,7.63,15.85,9
25027728200,5.13,11.05,11
25027731202,1.16,2.46,10
25027732001,2.64,7.36,10
25027732700,0.7,2.88,10
25027747102,4.9,11.12,15
25027757300,0.21,0,3
25017373200,3.13,7.44,49
25017382400,1.79,5.64,27
25017385100,4.92,12.85,8
25021400500,1.14,3.58,50
25021404302,2.77,8.8,45
25025981000,0.41,2.69,49
25027707100,3.21,8.08,4
25027716200,0.31,0,12
25005610203,4.72,16.15,9
25005630101,6.12,12.39,19
25005630200,4.8,10.55,19
25005640600,0.82,3.3,19
25005642400,0.91,2.52,17
25005650300,4.34,5.61,9
25005651200,2.75,6.58,8
25005651700,0.85,3.4,6
25005655100,5.38,10.24,7
25005990000,4.11,19.4,3
25017354600,1.55,3.42,46
25017357300,1.88,3.73,49
25017363102,5.58,7.93,10
25017365202,6.96,12.44,11
25017368500,0.8,6.81,48
25021412200,2.6,4.42,47
25021416200,1.34,4.43,48
25021418003,3.3,7.41,50
25001012602,1.92,3.81,2
25001013300,3.67,10.39,5
25021420302,3.84,7.54,34
25021422501,3.31,6.02,31
25021440100,7.4,14.15,20
25023503101,7.05,11.99,9
25023510502,1.24,7.87,19
25023511302,2.89,9.51,14
25023530200,4.09,7.71,4
25023543100,9.33,15.85,6
25025000401,0.46,3.33,49
25025010103,0.97,3.49,52
25025010801,0.95,3.99,52
25009253100,1.76,6.69,15
25013801800,1.91,5.3,10
25009260600,1.63,3.52,11
25009266400,2.11,4.52,11
25011041200,0.71,2.33,3
25013800201,2.13,4.6,10
25013800600,0.37,2.08,10
25013801603,2.97,9.46,8
25013802300,2.74,6.91,10
25013812001,0.71,3.8,12
25013812903,2.47,6.16,8
25013813207,4.21,7.98,9
25015820700,12.1,22.62,3
25015822603,7.6,11.52,7
25015822606,8.46,14.08,3
25017311800,1.67,3.2,15
25003900300,0.93,4.39,2
25003921500,18.06,32.24,0
25025040100,0.94,2,51
25017317102,4.79,9.26,17
25027721102,14.81,24.2,7
25017318400,9.48,16.92,8
25017322400,4.21,8.86,12
25017333300,1.07,4.46,48
25017336401,1.53,3.81,46
25009260200,0.06,0,12
25009260500,1.78,3.98,11
25009262100,5.51,9.13,13
25009268400,3.54,6.18,8
25013800900,0.2,0,11
25013801200,0.88,3.95,10
25017368600,0.88,7.63,50
25017370202,1.8,3.67,48
25017374000,2.97,7.26,47
25017382300,1.32,0,30
25017383501,0.92,2.94,28
25025180301,4.11,11.54,42
25013813102,6.62,15.05,6
25013813303,6.26,12.11,10
25013813500,7.98,20.96,6
25015820400,10.46,22.16,4
25015820802,8.45,21.38,5
25015822000,1.46,5.37,11
25015822601,13.4,23.05,5
25017300100,7.51,12.41,3
25017310500,1.4,3.24,14
25017311500,1.65,4.45,15
25027700100,8.07,13.13,3
25017315100,3.07,6.49,18
25001015300,2.21,0,2
25009205800,1.7,2.78,40
25009206300,1.09,2.39,37
25009208200,3.32,7.3,42
25009210600,1.84,6.12,22
25009211200,2.28,7.73,16
25009217300,0.26,0,13
25009221500,1.74,4.91,4
25027730901,0.95,4.59,10
25027707200,1.31,3.65,4
25027709701,0.78,3.52,5
25009251300,1.72,4.08,15
25009252400,0.84,3.64,15
25021442202,10.11,17.73,10
25021456301,1.55,3.66,33
25023500103,10.94,19.03,5
25023502200,3.78,8.37,11
25027730100,4.05,7.48,11
25003901100,3.19,5.99,2
25003921300,19.27,40.18,0
25027731102,0.6,3.7,10
25027731600,1.13,3.38,10
25027732302,1.23,2.68,10
25027732902,1.46,5.94,9
25027736400,3.37,8.05,10
25027738100,10.29,17.69,9
25027742300,3.49,5.51,10
25027747101,3.53,8.87,14
25027752100,5.2,21.83,8
25017322300,4.45,8.39,14
25003933200,11.04,23.3,1
25003935200,2.86,8.26,2
25005611201,5.1,10.22,18
25017342300,1.59,5.31,51
25017330100,9.63,14.65,19
25017332300,2.29,8.45,26
25017333600,4.2,6.79,45
25017336100,0.83,3.16,43
25017337101,2.99,6.45,44
25017339300,1.74,4,51
25017339600,1.26,3.24,51
25017340000,0.91,3.79,50
25017341902,2.75,7.73,44
25017350400,0.88,4.19,52
25017351300,1.04,2.62,52
25017352600,0.98,3.69,50
25017353200,1.28,3.92,51
25017354000,1.01,3.02,47
25017354900,2.07,3.68,48
25017357100,1.87,3.18,48
25023561200,8.75,21.46,9
25025000201,1.01,3.67,50
25025000503,0.86,2.98,50
25025010104,1.22,3.68,54
25025010404,1.16,2.69,52
25025010702,0.82,4.81,51
25025030200,0.66,3.07,52
25025030500,1.04,3.66,50
25025050101,0.71,6.31,47
25025071201,0.36,1.66,55
25025081700,1.43,4.47,51
25025090400,1.64,4.31,52
25025091600,2.68,4.47,52
25013802400,1.97,6.17,10
25013810700,3.34,5.44,11
25013811400,2.16,6.12,12
25013812104,0.7,2.81,12
25023506202,4.64,16.75,3
25023510200,1.61,5.18,14
25023510800,2.56,5.96,20
25023511400,2.29,6.72,17
25023521101,2.62,7.53,10
25023530300,2.6,5.12,4
25023540103,7.68,16.87,10
25027710700,1.5,4.76,5
25027757200,0.99,1.96,3
25017357600,1.04,2.3,48
25017367100,4.02,12.14,39
25009250100,0.74,2.11,15
25009250400,1.05,2.48,15
25001013800,6.82,16.24,4
25013801402,0.46,0,10
25013801604,4.69,11.19,9
25005617102,2.13,9.15,10
25005631500,1.97,2.45,18
25025100400,0.55,1.45,50
25025100900,0.73,3.78,49
25025110301,1.44,5.62,49
25025120201,0.69,2.75,53
25025130404,1.17,6.74,43
25025140107,3.38,8.51,49
25025160502,1.81,4.84,47
25025170501,3.43,7.26,44
25005633200,9,20.39,18
25005640500,0.74,0,19
25005641000,0.9,2.46,19
25005641800,0.22,0,17
25005644102,6.44,12.54,12
25005650202,3.4,5.78,9
25005650600,3.64,7.63,8
25005651600,0.77,3.09,6
25005652100,0.33,2.08,6
25005652800,3.16,6.83,6
25009204102,1.76,7.28,22
25025000701,0.27,1.23,50
25025010408,0.73,3.59,52
25017385201,5.29,12.29,5
25017388300,1.33,3.02,14
25021400100,0.74,1.57,49
25021400900,0.65,2.31,50
25021402102,2.64,5.19,48
25021404301,3.53,10.62,44
25021409102,9.56,18.57,7
25021412100,0.3,0,38
25021415200,1.81,0,35
25021417200,2.26,5.36,51
25021418002,4.12,10.94,42
25021419400,4.53,7.71,44
25017363202,6.75,10.21,7
25013811000,2.36,8.98,11
25013813304,6.91,14.93,8
25017311300,1.06,4.58,16
25017316400,5.45,11.81,15
25017324101,8.66,15.59,9
25017338400,1.69,6.58,45
25017357500,1.43,3.51,49
25003900100,0.82,2.76,2
25003924100,10.92,18.33,2
25005641101,0.87,2.49,19
25005650102,2.42,3.01,10
25009204701,1.4,0,22
25009206400,1.75,3.96,30
25011040800,10.71,19.65,4
25025050300,0.71,7.64,46
25025060700,1.16,4.62,53
25009204702,0.77,5.71,18
25009217201,0.94,5.96,9
25009250300,1.59,3.81,15
25025082100,1.36,5.05,52
25025110201,1.84,4.52,50
25025170702,2.9,6.96,44
25027716300,1.37,2.77,12
25027721101,16.33,30.47,0
25027732400,0.3,0,10
25027759100,10.23,19.1,5
25023510100,2.88,6.61,17
25023520201,3.65,8.43,16
25017337202,2.61,7.42,44
25017350103,1.96,4.72,51
25017364102,6.11,9.57,11
25017374700,1.73,5.56,49
25017980000,7.09,14.48,4
25005653101,3.27,7.53,6
25025120105,0.74,0,51
25027711000,1.96,3.17,5
25027730200,3.88,8.61,11
25021404202,3.12,7.83,48
25021418101,4.32,8.24,47
25021413500,1.99,4.78,35
25021419300,3.68,7.46,46
25021456102,2.04,3.71,32
25023510300,2.54,7.21,18
25025010403,1.29,4.47,54
25003926100,8.35,17.8,1
25005631300,2.18,4.39,19
25005651002,1.64,3.09,6
25025100200,1.56,3.4,50
25025120103,0.55,2.61,51
25027706100,9.7,17.86,1
25027709502,2.15,6.96,5
25017317302,2.24,8.5,12
25009203302,3.77,14.12,10
25009211401,4.45,8.06,22
25009260100,0.63,1.93,12
25013800400,0.61,2.67,10
25013811500,1.52,5.04,12
25015821901,0.93,4.37,10
25025050400,1.23,7.44,46
25025060501,2.16,5.52,51
25017342500,0.81,2.67,50
25017373800,3.68,6.02,49
25025081200,0.5,1.85,52
25025981700,0.5,4.26,52
25023520202,3.18,9.72,11
25001990000,2.4,66.27,0
25013811301,3.05,8.88,13
25003931100,15.49,40.93,0
25017336402,0.98,4.12,45
25021441204,7.46,15.53,9
25013811700,1.75,4.56,12
25021417802,6.44,13.04,41
25021417902,4.89,9.66,46
25013802200,2.95,6.12,10
25013811600,0.98,3.76,12
25013812403,3.22,6.84,9
25025000704,0.64,1.77,50
25025040300,1,1.63,51
25025091300,1.45,4.32,53
25027730402,1.01,3.2,10
25015820600,10.51,20.08,4
25017311400,1.52,4.71,15
25005631400,0.56,2.38,19
25005650700,3.32,6.7,8
25021400800,0.59,2.59,49
25021410400,3.15,5.91,19
25021419500,2.94,5.42,44
25017341200,2.14,5.06,51
25005651800,1.51,3.97,7
25027735200,3.4,0,9
25027748100,6.51,15.54,4
25001011200,15.24,27.59,1
25009260800,1.43,3.07,12
25017352300,0.99,4.57,50
25017353400,1.23,3.53,50
25017373300,3,7.02,50
25017333200,1.33,3.73,43
25005600203,6.07,14.08,13
25021419700,1.38,3.58,39
25023510400,2.12,5.84,18
25021422700,5.93,11.4,32
25027730902,1.19,4.95,9
25001011600,9.57,17.45,1
25013810800,2.48,6.14,11
25017363201,7.08,11.73,6
25025010204,0.64,2.15,53
25013810902,1.38,3.26,10
25021419200,2.82,5.83,46
25009211100,2.32,6.89,16
25009204400,3.32,5.69,11
25021422800,7.51,13.68,31
25021441203,5.04,11.93,15
25021442201,6.82,14.65,6
25021443101,4.69,13.35,7
25021456402,2.57,5.88,21
25023500101,11.27,27.97,1
25017326101,2.89,14.34,2
25017327101,10.26,20.95,5
25025070700,0.91,3.35,53
25025080100,0.54,2.24,54
25025080401,0.57,1.96,54
25025081300,1.06,3.79,51
25027711100,1.73,0,5
25027712101,4.36,7.83,5
25027715100,5.98,9.87,12
25027716100,1.75,2.95,12
25013812800,4.24,2.48,9
25021422600,4.97,9.72,33
25005600202,4.63,9.51,14
25005611202,4.89,14.85,12
25009263100,5.7,13.61,8
25009268100,2.3,5.64,11
25009268300,1.06,3.59,9
25025020302,0.38,2.38,51
25025040401,1,3,52
25025050200,0.93,7.36,47
25025050600,1.03,7.18,49
25025050700,1.12,6.69,50
25025050901,1.37,7.28,47
25001010306,27.94,43.14,0
25013802000,2.3,5.15,10
25013810300,2.02,9.82,8
25013810412,2.25,3.56,10
25013810602,4.82,7.89,10
25013811102,1.01,9.57,10
25013811302,5.58,10.28,11
25013812103,1.07,0,12
25013812201,1.65,5.17,10
25013812404,3.28,9.33,9
25005616100,6.75,12.67,9
25005613100,3.74,3.89,9
25027724100,5.73,13.74,3
25005631600,0.7,0,18
25005631800,2.45,5.71,17
25005613400,4,6.74,19
25005614102,6.54,10.71,10
25021415102,2.81,8.71,32
25021417100,3.3,6.99,49
25021417502,2.62,4.52,50
25023501102,6.99,13.98,22
25027726100,7.71,15.62,9
25023500104,10.98,21.09,4
25027751101,12.07,16.15,9
25027754100,7.62,20.76,7
25023505102,9.8,20.06,3
25011040701,2.2,8.89,1
25011040702,6.81,17.75,1
25011041000,2.75,5.98,2
25013801300,1.5,4.13,10
25017342202,1.18,3.34,48
25017342400,1.85,4.48,52
25017350500,1.31,4.83,51
25017350700,2.05,5.31,51
25027701100,7.83,16.33,2
25027704200,9.51,24.04,2
25027707300,2.24,5.6,4
25027709501,2.81,6.28,7
25009253205,4.94,17.33,15
25021403500,2.37,6.5,51
25021406101,6.01,11.52,13
25021410100,1.95,0,15
25017363103,6.37,10.98,5
25017363104,4.17,8.29,8
25017364101,6.08,9.68,10
25011040100,18.34,31.97,0
25011040502,5.62,15.27,1
25027755200,7.53,15.21,7
25027757100,1.41,2.94,2
25027761200,1.76,0,12
25001010600,22.05,31.44,0
25027717100,5.7,11.08,14
25027719100,5.69,10.75,10
25027720100,11.43,23.57,10
25027722100,17.07,25.31,1
25025051200,1.76,8.33,45
25009205600,2.06,4.22,40
25009206100,0.57,0.96,40
25009206900,1.53,3.19,40
25025060301,2.35,5.5,51
25025060600,1.49,5.36,52
25025060800,1.33,4.31,52
25025061000,1.5,4.42,52
25005640400,1.47,2.06,18
25017317201,4.48,10,14
25017317203,3.21,8.87,15
25017318100,4.88,14.82,10
25017318200,7.35,17.45,8
25017318300,8.04,16.06,12
25017321500,1.02,0,11
25017322100,3.9,10.09,9
25009261101,2.02,5.03,10
25009254401,5.16,13.81,16
25009260301,1.08,0,10
25009260900,1.31,4.78,12
25025000601,0.29,1.66,51
25025000802,0.82,3.88,50
25025010600,1.08,3.77,52
25025020101,0.46,3.9,50
25021414300,5.32,12.09,21
25009205400,0.94,0,25
25017357800,1.01,2.21,48
25017358600,4.47,9.89,45
25017359300,1.74,9.3,22
25017360200,5.19,9.23,38
25021411100,6.71,12.07,18
25021411301,3.51,7.21,24
25021413401,0.31,0,37
25023521202,5.08,10.89,10
25023523100,6.66,15.39,13
25023523202,6.77,16.45,12
25023526100,9.1,16.35,6
25023530700,3.25,11.64,1
25001015200,9.32,18.5,4
25001011400,11.11,19.13,1
25001011801,6.38,14.82,1
25001012002,4.75,9.75,1
25023530901,9.44,23.98,4
25023511500,2.27,6.81,17
25025160200,1.4,4.44,48
25025160601,1.09,4.32,47
25025170400,3.18,6.04,44
25013800800,0.89,2.16,11
25003900600,0.93,3.96,2
25003911100,6.76,12.62,2
25001012101,2.81,7.29,1
25001012102,1.92,6.98,1
25001012200,6.79,10.75,2
25009201100,4.41,9.49,22
25009204200,0.84,5.63,18
25001012900,6.9,11.92,2
25001013002,8.64,13.47,2
25001013100,6.4,14.84,2
25001013500,3.42,9.04,2
25003920102,19.52,31.34,0
25003922200,19.34,29.5,1
25003931400,14.43,29.46,1
25003932300,9.69,18.77,2
