ZCTA,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
9911,,,
9912,,,
4421,,,
99113,,,
99121,,,
99144,,,
38371,,,
3469,,,
68414,,,
6661,,,
654,,,
62462,,,
54426,,,
82936,,,
9893,,,
62549,,,
6565,,,
54475,,,
3428,27,2,27
45729,,,
9921,,,
9922,,,
3834,,,
68974,,,
67353,,,
98929,,,
9893,,,
37924,,,
98932,,,
98935,,,
98943,,,
8385,,,
98813,,,
23696,,,
45644,,,
45646,,,
34737,,,
62442,,,
54418,,,
28277,,,
6245,49,27,49
64855,,,
54421,,,
62555,,,
6857,1,4,1
45735,,,
6658,,,
65452,,,
64862,,,
2985,,,
28367,,,
25638,,,
2418,,,
64863,,,
62454,,,
67448,,,
98947,,,
9895,,,
99161,,,
98,176,11,176
875,,,
739,,,
757,,,
38363,,,
99123,,,
69127,,,
45449,,,
68938,,,
45459,,,
37931,,,
33991,,,
62451,,,
7163,,,
5441,,,
2353,144,146,137
33974,,,
99133,,,
3399,,,
23462,42,43,42
99146,,,
99157,,,
54422,,,
381,,,
64865,,,
28214,,,
5443,13,11,12
44691,87,87,75
23487,,,
62443,,,
62444,,,
28216,24,8,24
69128,,,
67219,,,
87,,,
859,6,61,6
738,,,
29732,4,3,4
4534,,,
45341,,,
45342,,,
29741,,,
82941,,,
38551,,,
45344,,,
33982,,,
28227,8,4,8
68842,,,
62449,,,
62439,,,
6711,,,
68947,,,
4555,,,
68952,,,
67332,,,
24541,12,1,12
67112,,,
62426,,,
68939,,,
6894,,,
8253,,,
66616,,,
65564,,,
68112,,,
62665,,,
34286,,,
38133,,,
44449,,,
67834,,,
6566,,,
58781,,,
34269,,,
986,6,6,6
981,,,
9812,,,
34787,,,
62983,,,
66757,,,
6817,173,133,173
65663,,,
68711,,,
62666,,,
38579,,,
3858,,,
2854,5,3,5
2834,,,
64624,,,
68661,,,
38569,,,
83223,,,
67836,,,
67865,,,
6227,,,
67953,,,
982,472,398,472
6678,,,
985,,,
9857,258,193,258
58783,,,
62976,,,
9872,,,
83228,,,
6464,,,
9858,,,
43931,,,
4445,,,
6688,,,
44452,,,
43938,,,
54839,,,
33859,,,
67757,,,
67839,,,
6223,,,
43935,,,
2837,,,
38564,,,
38565,,,
8321,147,143,127
62531,,,
29842,,,
29843,,,
53964,,,
62239,,,
24236,,,
24239,,,
6864,,,
66761,,,
67663,,,
68641,,,
82323,,,
38563,,,
62912,,,
29849,,,
3861,,,
6683,,,
54545,,,
44473,12,9,12
34291,,,
37771,,,
43947,,,
6788,,,
67951,,,
2852,262,235,232
28574,,,
4384,,,
6611,57,57,57
67658,,,
67661,,,
62242,,,
66833,,,
65657,,,
62684,,,
9836,139,115,139
9843,76,65,76
5416,,,
2872,16,16,16
29585,,,
2969,18,77,83
44878,,,
6612,232,181,232
65262,,,
3386,,,
64628,,,
7318,5,34,5
6632,,,
67842,,,
67844,,,
67853,,,
24243,,,
6461,12,8,12
2831,,,
67665,,,
67675,,,
6773,,,
6741,211,115,27
28578,,,
62217,,,
4398,,,
23875,15,8,15
4455,,,
65627,,,
58792,,,
62236,,,
2322,166,15,166
7314,,,
65236,,,
38119,,,
54873,,,
6871,35,21,35
28693,,,
43913,,,
23169,,,
23175,24,24,24
28423,,,
43952,294,249,294
6672,,,
24128,,,
58779,,,
4487,166,143,166
28698,,,
2872,,,
54871,,,
3822,,,
8281,,,
6928,,,
878,,,
23843,,,
54853,5,2,3
6456,,,
38575,,,
4489,,,
44483,24,13,24
6871,,,
53963,,,
45614,,,
6222,152,136,152
982,,,
9821,,,
9826,,,
34786,,,
67646,,,
67653,,,
67869,,,
29611,58,48,58
4392,84,85,84
6691,,,
38135,,,
34266,,,
68642,,,
23845,,,
38127,151,127,151
28393,,,
34285,44,39,44
67876,,,
37762,,,
9829,,,
83232,,,
83236,,,
9834,83,66,83
54557,,,
38236,,,
67736,,,
6299,,,
67748,,,
67751,,,
67753,,,
6297,,,
62918,,,
741,,,
6292,,,
4446,3,1,3
871,,,
65559,,,
827,8,8,8
731,,,
44854,,,
44855,,,
66743,,,
68626,,,
83128,,,
68878,,,
6825,112,74,112
2476,,,
69335,,,
2415,,,
34236,681,497,583
62974,,,
67523,,,
877,,,
54747,,,
38469,,,
28341,,,
45844,,,
45845,,,
6755,,,
45828,,,
28333,,,
6546,,,
69331,,,
67547,,,
45843,,,
45776,,,
45778,,,
4578,,,
45782,,,
69144,,,
54745,,,
38461,,,
9742,,,
8255,,,
45832,,,
6922,,,
33823,,,
38548,,,
62965,,,
62914,,,
6559,,,
66615,,,
62547,,,
3858,,,
67543,,,
45836,,,
67546,,,
54457,,,
34759,,,
66749,,,
62895,,,
58759,,,
23119,,,
69214,,,
43837,,,
6547,,,
6298,,,
82244,,,
54832,,,
23123,,,
43843,,,
7521,,,
5446,,,
6563,,,
4996,,,
64481,,,
8433,,,
71658,,,
44264,,,
66714,,,
2986,,,
53946,,,
24165,,,
67568,,,
45869,,,
6561,,,
6929,,,
62518,,,
2365,27,24,27
6252,,,
666,,,
34134,,,
5876,,,
38118,183,123,183
8715,,,
49971,,,
4448,,,
64499,,,
33841,,,
23834,,,
54517,,,
44425,,,
62644,,,
8426,,,
54465,,,
53944,,,
6221,17,17,17
38117,,,
6671,,,
38475,,,
6671,,,
54763,,,
24136,,,
28318,,,
2391,,,
64473,,,
58734,,,
24133,,,
28618,,,
54768,,,
24657,,,
2366,,,
9719,,,
67572,,,
45872,,,
67575,,,
29588,,,
45672,,,
9717,,,
65233,35,17,35
44428,,,
67344,,,
33813,,,
28344,,,
54515,,,
44423,,,
2383,,,
6666,,,
62934,,,
28613,2,18,2
38541,,,
68627,,,
34753,,,
6522,46,29,46
54739,,,
6864,,,
67155,,,
6925,,,
24634,,,
68922,,,
68466,,,
5474,,,
24649,,,
24597,,,
874,47,57,47
6622,,,
68142,,,
65686,,,
68727,,,
454,,,
62298,,,
5491,57,54,32
24282,,,
64477,,,
27949,,,
2313,,,
5494,,,
54565,,,
5415,47,39,38
2332,15,13,15
4456,,,
98257,,,
65276,,,
6577,,,
43772,,,
64468,,,
44484,39,39,39
23885,,,
4462,,,
66224,,,
44514,,,
23887,,,
28436,,,
68147,,,
65282,,,
68732,,,
5492,42,33,42
6286,,,
6642,,,
68317,,,
83335,,,
98148,,,
98178,,,
28456,,,
68313,,,
4564,,,
8344,26,13,26
9951,,,
9826,51,15,51
83325,,,
8342,145,129,139
2891,,,
64674,,,
62271,,,
65324,,,
6281,,,
4435,19,15,19
44611,,,
66214,11,9,11
6835,,,
23112,,,
27974,,,
68752,,,
65712,148,148,148
6691,,,
2886,,,
6467,,,
3445,,,
66862,,,
24313,,,
62572,,,
6654,,,
34228,,,
54486,,,
6288,,,
65714,,,
65715,,,
83424,,,
98271,158,14,158
66865,,,
98253,,,
24311,1,1,1
66845,,,
82434,,,
68716,,,
83341,,,
9821,1696,1524,1626
9827,,,
28732,,,
6693,,,
5493,,,
62265,,,
3395,71,69,71
54126,,,
6568,,,
3867,,,
98247,,,
64643,,,
45122,,,
66936,,,
54128,,,
2819,,,
6283,,,
65321,,,
6575,,,
34217,,,
62561,,,
34747,,,
4441,,,
2332,,,
64726,,,
2333,,,
2336,,,
6876,,,
9828,45,26,45
66932,,,
54933,,,
34453,5,5,5
44622,,,
28356,,,
67454,,,
69133,,,
68759,,,
33913,,,
4452,248,223,248
83348,,,
6226,,,
83526,,,
37813,14,14,14
98229,339,282,339
83353,,,
34945,,,
68663,,,
54862,,,
68666,,,
68667,,,
62258,,,
3389,,,
98349,,,
98351,,,
98354,14,13,14
62292,,,
64728,,,
68746,,,
54915,,,
4512,14,14,14
8221,,,
66735,,,
69161,,,
29649,6,6,6
64681,,,
2337,,,
54136,,,
4539,,,
64734,,,
45118,,,
68756,,,
28112,92,84,92
6561,,,
54813,,,
44849,,,
4468,,,
6831,,,
4534,,,
6872,,,
24269,,,
68725,,,
23315,,,
4453,7,7,7
66937,,,
45123,,,
45761,,,
69134,,,
2372,,,
37843,,,
4554,,,
68736,,,
29643,,,
5456,,,
98233,,,
3824,,,
58789,,,
43946,,,
4556,,,
28715,9,9,9
68735,,,
58844,,,
2883,34,22,34
66115,,,
98356,,,
62288,,,
64722,,,
4581,,,
45812,,,
45814,,,
45817,,,
62692,,,
38226,,,
3442,57,57,57
68714,,,
544,,,
28412,15,15,15
6749,,,
38224,,,
34956,,,
23874,,,
6614,26,24,26
62691,,,
4384,,,
49962,,,
4586,,,
53926,,,
69169,,,
45827,,,
53922,,,
6278,,,
68133,,,
38232,,,
6283,,,
58741,,,
5393,,,
53932,,,
58725,,,
5449,,,
4452,315,222,315
6616,,,
65265,1,5,
27959,8,8,
23111,,,
27962,,,
2797,,,
27978,,,
6291,,,
62568,,,
6286,,,
2796,,,
3866,,,
983,185,185,185
33872,,,
29615,,,
2873,,,
27966,,,
3383,31,22,31
29579,,,
82432,,,
65669,,,
64482,,,
27958,,,
58744,,,
34288,,,
34289,,,
62677,,,
33865,,,
33867,,,
64486,,,
65668,,,
65255,,,
68117,,,
53916,4,4,4
64475,,,
58735,,,
54479,,,
27972,,,
64485,,,
53933,,,
23866,,,
67733,,,
67734,,,
6694,,,
65676,,,
65679,,,
6572,,,
34211,,,
44287,,,
3815,483,42,429
54489,,,
2992,,,
3876,,,
6774,,,
67741,,,
67744,,,
58794,,,
28682,,,
6569,,,
6829,,,
683,,,
34219,,,
54482,,,
2878,,,
34957,,,
4492,199,176,199
5414,,,
23879,,,
66834,,,
54481,75,55,55
6834,,,
4432,,,
4433,63,69,55
65611,,,
6564,,,
28671,,,
66776,,,
65641,,,
4491,,,
44281,,,
28347,,,
5448,,,
24147,,,
34952,,,
24248,,,
5455,,,
6695,,,
66773,,,
68653,,,
64631,,,
66781,,,
38486,,,
28626,,,
28349,,,
34212,,,
44288,,,
2874,,,
64623,,,
54867,,,
4495,14,14,14
67867,,,
64635,,,
66732,,,
5481,6,2,6
34746,,,
658,,,
6839,,,
82221,,,
4393,,,
4459,1,83,1
28685,,,
24148,,,
62951,,,
28636,,,
28637,,,
66739,,,
24221,,,
65647,,,
66783,,,
33849,,,
58765,,,
44438,,,
6679,,,
65246,,,
6862,,,
82217,,,
33868,,,
82219,,,
68622,,,
64632,,,
34744,,,
66733,,,
66734,,,
69153,,,
44441,,,
4511,199,163,199
44454,,,
43943,,,
28411,,,
67468,,,
542,,,
543,,,
44491,,,
67481,,,
44846,,,
66738,,,
28638,,,
69168,,,
44455,,,
38134,,,
2422,,,
67473,,,
6748,,,
4585,,,
67487,,,
69165,,,
44851,,,
68623,,,
34788,,,
38567,,,
2961,336,292,236
69162,,,
6752,,,
6751,,,
27967,,,
67516,,,
69167,,,
67518,,,
3779,,,
23192,,,
62215,,,
62216,,,
8323,,,
6269,,,
27921,,,
3778,,,
27976,,,
43764,4,4,4
27924,,,
4489,,,
23413,,,
65348,,,
68351,,,
28468,,,
58771,,,
37755,5,5,5
34472,,,
65339,,,
44644,,,
65727,,,
23354,,,
62343,,,
62344,,,
64759,,,
65783,,,
9957,,,
99548,,,
99549,,,
99553,,,
99677,,,
23963,,,
23964,,,
68352,66,4,66
45241,15,14,15
28766,,,
45211,67,67,67
25826,,,
4237,,,
66428,,,
54652,,,
34481,,,
45164,,,
45166,,,
898,,,
5445,,,
5567,,,
8352,,,
98333,,,
99692,,,
98339,,,
9834,,,
44662,,,
62844,,,
68365,,,
83643,,,
83644,,,
98547,,,
23416,,,
33944,,,
38345,,,
53954,,,
62664,,,
44431,,,
449,,,
5418,,,
4493,,,
62354,,,
2852,,,
65757,,,
44641,,,
28673,,,
6675,,,
23839,18,1,18
2384,,,
66939,,,
5494,,,
66442,,,
3448,,,
2858,,,
54966,,,
62655,,,
66411,,,
54616,,,
44624,,,
66945,,,
54945,,,
6573,,,
5421,,,
62823,,,
44628,,,
28395,,,
28735,,,
66944,,,
83545,,,
28778,,,
6577,,,
45224,,,
2435,,,
54859,,,
9824,,,
98367,11,7,11
62832,,,
54658,,,
28521,,,
45238,4,37,4
29697,,,
62375,,,
33952,21,21,21
83239,,,
67629,,,
65349,,,
24374,,,
66964,,,
83548,,,
99742,,,
99749,,,
99753,,,
34474,,,
68349,,,
6536,,,
6723,,,
45225,23,11,165
33947,,,
99624,,,
9963,,,
99632,,,
65738,,,
2348,,,
24457,,,
62831,,,
62319,,,
28124,,,
23418,,,
62854,,,
34498,,,
4421,,,
4422,,,
64679,,,
3393,35,35,35
28783,,,
45237,,,
68346,,,
28125,,,
4476,,,
3393,,,
9837,3,,3
99758,,,
99763,,,
98373,172,162,172
99765,,,
99767,,,
54864,,,
68649,,,
67632,,,
38327,,,
62827,,,
44646,63,54,63
64748,,,
33931,,,
65778,,,
6731,,,
6736,,,
6719,,,
65767,,,
45895,,,
37849,,,
45167,,,
45169,,,
6881,,,
6535,,,
65347,,,
68337,,,
65772,,,
28782,,,
62311,,,
83421,,,
24317,,,
2341,,,
54175,,,
23398,,,
54631,,,
23347,,,
53935,,,
48141,,,
4223,,,
28526,,,
34994,8,75,8
66868,,,
66438,,,
44651,,,
38339,,,
98526,,,
98527,,,
65781,,,
3833,,,
65633,,,
23148,,,
23177,,,
6265,49,18,41
99653,,,
4568,37,37,37
6578,,,
62996,,,
66763,12,6,12
65692,,,
24283,,,
98296,,,
99647,,,
99648,,,
99651,,,
67854,,,
67861,,,
23141,,,
37754,,,
23156,,,
58776,,,
98256,,,
98261,4,4,4
67855,,,
65247,,,
5396,,,
99659,,,
99668,,,
99669,,,
98329,,,
9833,,,
58769,,,
66217,,,
28451,,,
66219,,,
6622,,,
54613,,,
83454,,,
6455,,,
2841,262,213,262
28392,,,
2867,,,
44614,,,
2846,,,
66933,,,
99633,,,
99637,,,
8346,,,
6568,,,
28385,,,
8325,,,
98312,65,78,65
99655,,,
98315,,,
99665,,,
4512,,,
98118,822,697,822
98122,773,624,773
98134,466,435,433
83333,,,
98144,651,531,651
64645,,,
5421,,,
6466,,,
9831,42,33,42
37853,,,
62312,,,
6786,,,
2839,,,
58852,,,
98239,38,22,38
28396,,,
28684,,,
23844,,,
54854,,,
24211,,,
28669,,,
24324,,,
66871,,,
65711,,,
66873,,,
4439,,,
83245,,,
83246,,,
65257,,,
6795,,,
6524,,,
62977,,,
64738,,,
68758,,,
29662,,,
33912,,,
67638,,,
28119,,,
4457,,,
83262,,,
69367,,,
68324,,,
6533,,,
68326,,,
99621,,,
5453,,,
38261,,,
28454,,,
83431,,,
4426,,,
23234,,,
4432,,,
98279,,,
98281,,,
99579,,,
99583,,,
9961,,,
9962,,,
28678,,,
83214,,,
98243,,,
98245,7,7,7
64689,,,
67878,,,
2866,,,
28662,,,
65649,,,
62992,,,
8322,,,
83272,,,
62293,,,
64723,,,
64724,4,4,4
23294,,,
6677,,,
67639,,,
6764,,,
67643,,,
67644,,,
65629,,,
83212,,,
68651,,,
83274,,,
64661,,,
64667,,,
6473,,,
29667,,,
8245,,,
455,,,
43912,,,
83433,,,
83435,,,
98275,,,
68652,,,
28667,,,
67648,,,
62264,,,
58853,,,
24226,,,
68644,,,
3786,,,
5413,,,
64658,,,
98278,,,
6647,,,
28722,,,
6457,43,39,43
28461,9,9,9
65632,,,
45891,32,31,32
67623,,,
34432,,,
65279,,,
34996,56,56,56
24323,,,
65634,,,
44626,,,
68323,,,
62994,,,
69358,,,
67649,,,
6765,,,
68152,,,
65285,,,
6621,5,5,
38255,,,
68164,,,
23149,,,
43915,,,
67857,,,
66772,,,
54844,,,
67651,,,
4567,,,
3499,,,
34446,22,16,22
4552,,,
34984,,,
65323,,,
28384,,,
6648,,,
2965,,,
53955,,,
6173,,,
63934,,,
98647,,,
63127,,,
39827,,,
61733,,,
68788,,,
54983,,,
6879,,,
6713,,,
6718,,,
28775,,,
52565,,,
42339,,,
49111,,,
6244,,,
27896,,,
56655,,,
4313,,,
2158,,,
99571,,,
99591,,,
4738,,,
62379,,,
4873,,,
58716,,,
37694,,,
53825,,,
2362,,,
58466,,,
48745,,,
51533,,,
98649,,,
54888,,,
68718,,,
6241,7,7,7
2977,,,
8384,,,
56352,,,
5422,53,49,48
28168,,,
28147,,,
2415,,,
65436,,,
62815,,,
63932,,,
29378,,,
61728,,,
57479,,,
61729,,,
29374,,,
4332,,,
57475,,,
43321,,,
58461,,,
9862,,,
9866,,,
3447,114,12,114
44633,,,
62817,,,
31211,393,39,393
2915,28,13,28
5361,,,
29365,,,
28167,,,
62275,,,
2813,,,
64683,,,
6228,,,
51449,,,
3594,,,
23434,33,37,251
29372,,,
37829,,,
5463,25,18,25
2845,,,
3826,,,
63633,,,
47861,,,
2253,,,
42368,,,
38352,,,
44669,,,
28531,,,
98555,,,
5466,16,143,16
44672,,,
83651,277,233,221
3273,,,
48744,,,
4953,1525,1281,1464
42369,,,
47879,,,
61432,,,
22488,,,
9856,,,
98498,,,
83628,,,
98512,3,3,3
98516,154,154,154
23433,,,
56678,,,
36867,,,
5363,,,
52583,,,
6112,,,
5319,,,
23452,161,15,161
9853,5,3,5
83636,,,
542,,,
3388,2,2,2
64648,,,
5339,,,
3769,,,
3629,,,
5145,,,
5627,,,
37779,,,
5883,,,
2879,,,
43986,,,
3389,15,11,15
4691,338,236,326
6586,,,
3957,15,15,15
4874,,,
5629,,,
33881,55,44,55
98568,,,
98572,,,
98581,,,
83666,,,
9839,,,
2484,,,
2488,,,
54841,,,
61431,,,
47368,,,
4994,,,
5257,,,
63125,25,26,25
56681,,,
3121,54,5,54
6576,,,
99825,,,
23427,,,
64771,,,
618,,,
56353,5,,5
4415,74,67,74
59217,,,
4385,194,176,19
47842,,,
83714,,,
9864,,,
611,,,
29717,,,
62424,,,
44117,,,
5421,,,
62365,,,
54568,,,
36861,,,
56666,,,
13352,,,
52581,,,
36854,,,
64455,,,
49931,8,8,8
3331,,,
65283,,,
5461,158,132,118
2365,,,
63123,,,
36439,,,
6968,,,
43762,,,
39825,,,
56368,,,
29147,,,
61422,,,
57263,,,
616,,,
4469,,,
98387,16,15,16
62355,,,
58847,,,
6471,,,
34434,,,
62263,,,
98552,,,
29686,,,
83442,,,
83444,,,
66854,,,
24281,,,
9817,79,74,79
9818,335,31,335
6544,,,
6842,,,
6844,,,
37865,,,
64761,,,
68344,,,
83286,,,
83287,,,
9813,534,471,514
44675,,,
2417,4,4,4
99559,,,
99567,,,
64668,,,
5411,,,
9819,1167,1131,1164
9811,,,
66432,,,
68345,,,
5463,,,
68378,,,
3462,,,
44676,,,
68335,,,
98117,137,8,137
28529,,,
68375,,,
98596,,,
65721,,,
24352,,,
65722,,,
65723,,,
34471,,,
65337,,,
66423,,,
9892,,,
8332,,,
62376,,,
28164,,,
68359,,,
62843,,,
54944,,,
6836,,,
54655,,,
29653,1,5,1
54129,,,
83311,,,
6657,,,
66449,,,
65773,,,
28515,,,
2412,,,
68367,,,
62712,,,
54611,,,
83669,,,
9859,,,
98592,,,
98595,,,
4424,56,54,56
65338,,,
6834,,,
4529,,,
68368,,,
38348,,,
28519,,,
44643,,,
68343,,,
98588,,,
98589,,,
98418,,,
54115,,,
2876,,,
62286,,,
82646,,,
99769,,,
99776,,,
24347,,,
9838,,,
43953,,,
43962,,,
62244,,,
2875,,,
43977,,,
23915,,,
99777,,,
98375,,,
65768,,,
24433,,,
8365,138,93,138
62314,,,
45219,35,261,281
4522,31,31,31
5422,17,13,16
29631,,,
62253,,,
28453,,,
83676,,,
45217,,,
24435,,,
24445,,,
82712,,,
66962,,,
99836,,,
5425,,,
62255,,,
43988,,,
83619,,,
98446,,,
98465,,,
4484,,,
24422,,,
9843,8,9,8
99921,,,
9846,,,
9847,,,
9848,153,143,153
62366,,,
28159,,,
98421,9,85,9
98438,,,
98443,,,
98444,313,318,313
4494,24,12,24
62245,,,
43964,,,
29639,,,
99722,,,
99724,,,
38332,,,
2816,,,
62374,,,
38251,,,
28434,,,
34433,,,
64652,,,
65286,,,
64656,,,
5428,,,
23959,,,
6574,37,34,37
28749,,,
68773,,,
23893,,,
65681,,,
4461,11,123,11
23894,,,
8345,,,
23226,3,16,3
5411,,,
33884,,,
98467,,,
45153,,,
68774,,,
62345,,,
54171,,,
2427,,,
453,,,
62356,,,
24271,,,
66853,,,
29692,,,
23426,,,
5429,,,
4486,,,
98366,69,62,69
99736,,,
64756,,,
62348,,,
5424,,,
2342,,,
62358,,,
23421,,,
23422,,,
44677,,,
23888,,,
23889,,,
62349,,,
5496,,,
68777,,,
54986,,,
68791,,,
45215,15,11,15
83425,,,
99555,,,
57528,,,
4334,,,
5329,,,
2731,,,
57311,,,
48818,,,
51577,,,
39572,,,
39819,,,
29369,,,
33514,,,
65739,,,
98357,,,
4797,,,
36916,,,
56713,,,
63655,,,
49512,2,2,2
58311,,,
24361,,,
28745,,,
45146,,,
45147,,,
29681,,,
47885,,,
6396,,,
36527,,,
49236,,,
36528,,,
36919,,,
33928,,,
28138,,,
57274,,,
61418,,,
33542,,,
37331,,,
39837,,,
63941,,,
6174,,,
49724,,,
65333,,,
56658,,,
58258,,,
47854,,,
43344,,,
5848,,,
63951,,,
613,,,
33558,,,
31757,1,1,1
56729,,,
2232,,,
61476,,,
5621,,,
669,4,18,4
48734,,,
48735,,,
51525,,,
5624,8,11,8
51526,,,
3663,,,
48749,,,
63144,,,
22554,,,
59867,,,
4467,,,
54159,,,
447,,,
3392,,,
33921,,,
6124,,,
54161,,,
3625,,,
48825,,,
46988,,,
568,,,
32735,,,
36912,,,
61455,28,21,28
34465,4,27,4
65332,,,
68329,,,
66413,,,
62326,,,
65334,,,
54625,,,
3629,,,
363,,,
42541,,,
2756,,,
58497,,,
46989,,,
4873,,,
59244,,,
612,,,
49116,,,
62819,,,
4524,,,
42343,,,
56373,,,
36879,,,
48811,,,
42451,,,
42452,,,
3132,,,
56367,,,
51458,,,
46926,,,
3951,,,
3133,,,
59275,,,
59276,,,
31314,,,
371,,,
63953,,,
23968,,,
62837,,,
43748,,,
64448,,,
5874,,,
44656,,,
42456,,,
42458,,,
52731,,,
62663,,,
3426,,,
38462,25,24,25
59262,,,
3332,71,72,71
58492,,,
68784,,,
68785,,,
54974,,,
4522,1541,1483,1485
65752,,,
62838,,,
675,,,
5265,,,
47427,,,
6331,37,35,32
63964,,,
37328,,,
27553,,,
59247,,,
4955,27,13,27
61441,,,
28763,,,
45157,,,
47385,,,
63662,,,
33332,,,
58487,,,
61753,,,
51632,,,
3275,55,55,55
4699,,,
48817,22,22,22
4692,,,
2356,,,
43746,,,
63134,39,27,39
47387,,,
49117,,,
63135,6,,6
49927,,,
3666,,,
51536,,,
51576,,,
48763,,,
48766,,,
54963,,,
6878,,,
82635,,,
49929,,,
58458,,,
43318,,,
6136,,,
49242,43,36,26
3956,,,
63137,41,41,41
56375,,,
56376,,,
5263,,,
8263,,,
24377,,,
45176,,,
54965,,,
6171,8,,8
2941,,,
58475,,,
5372,,,
5731,1,1,1
63656,,,
36869,,,
47849,,,
33314,,,
66952,,,
66953,,,
54162,,,
62338,,,
28747,,,
54952,,,
64463,,,
43323,,,
57476,,,
28134,,,
2335,1,1,1
28464,,,
37115,34,32,34
57273,,,
6141,,,
61411,,,
33313,44,39,44
57468,,,
58454,,,
29364,,,
5747,,,
46929,,,
52585,,,
4917,,,
52586,,,
59231,,,
5924,,,
3646,123,123,123
5617,,,
65733,,,
54948,,,
66951,,,
68768,,,
64747,,,
28137,,,
83812,,,
98671,,,
4912,,,
59256,,,
49125,,,
59258,,,
5342,,,
57255,,,
46923,,,
4694,,,
5827,,,
33321,,,
58271,,,
54229,,,
37877,,,
23435,,,
4474,,,
23324,63,59,63
68355,,,
64755,,,
29682,,,
66417,,,
57271,,,
98651,,,
8386,,,
98662,161,54,111
23453,,,
33523,,,
42352,,,
2171,25,24,25
38313,,,
66416,,,
6282,,,
46928,,,
5619,,,
51521,,,
33971,,,
32667,,,
56685,,,
4954,196,196,196
47882,,,
65755,,,
59252,,,
446,,,
4462,8,1,8
4465,,,
34479,,,
3595,,,
42351,,,
55992,37,34,37
51445,,,
3625,,,
56362,,,
236,,,
5871,,,
54651,,,
44657,,,
46938,,,
56684,,,
5635,,,
617,,,
51447,,,
3596,,,
4876,,,
37691,,,
29566,8,4,8
5465,,,
44638,,,
23938,,,
3647,,,
47382,,,
4997,,,
37891,,,
42355,,,
6612,1978,1794,1978
51532,,,
59222,,,
3323,,,
54968,,,
24421,,,
63133,,,
3122,,,
3131,,,
64451,,,
37692,,,
63129,,,
4912,,,
56354,,,
5258,,,
4916,,,
65756,,,
98358,,,
31716,,,
36481,,,
65354,,,
23967,,,
29568,3,9,3
2166,,,
58267,,,
29565,,,
4993,,,
37312,,,
47859,,,
68354,,,
45177,31,22,31
625,,,
64461,,,
59219,,,
4998,,,
4376,,,
29569,,,
54962,,,
68779,,,
28759,,,
36473,,,
52593,,,
48728,,,
42338,,,
47874,,,
33319,522,478,522
58269,,,
57266,,,
68783,,,
24363,,,
53953,,,
5636,,,
61438,,,
31712,,,
4971,,,
43755,,,
52576,,,
33315,76,67,76
47858,,,
56662,,,
58259,,,
5616,,,
83535,,,
98359,,,
98364,,,
9972,,,
6142,,,
43331,,,
37313,,,
42332,,,
3124,63,63,63
27288,21,21,
42348,,,
46933,,,
42349,,,
5349,,,
56667,,,
58261,,,
48732,,,
45171,,,
65745,,,
3171,214,155,214
33953,,,
6251,,,
2364,,,
5495,,,
45148,,,
33922,,,
4514,,,
65732,,,
54155,52,31,52
6189,,,
6191,,,
36559,,,
9731,24,24,
872,,,
22134,,,
3654,,,
5242,,,
4925,,,
29145,,,
27529,,,
37135,,,
49546,,,
57576,,,
43431,,,
63361,,,
47512,,,
4931,,,
279,,,
6118,8,52,8
5241,,,
29714,,,
27571,,,
4342,311,33,311
37339,,,
43432,,,
5667,,,
585,,,
33127,547,479,547
59416,,,
4932,,,
3364,,,
63349,,,
49251,,,
46994,,,
3278,,,
5639,,,
48757,,,
28173,,,
43315,,,
36542,,,
3146,83,65,83
52748,,,
6421,,,
48849,,,
5244,,,
3148,,,
32713,,,
64784,,,
33956,,,
59856,,,
57569,,,
47528,,,
63367,,,
63744,,,
49752,,,
32693,,,
48836,,,
32683,,,
42323,,,
17742,,,
48184,58,58,58
54247,,,
53222,,,
6415,,,
3659,,,
61448,,,
61449,,,
49632,,,
56458,,,
42553,,,
3343,,,
49232,,,
62422,,,
53811,,,
56714,1,9,1
12849,,,
28174,,,
44111,,,
37341,,,
61778,,,
36562,,,
47438,,,
5272,,,
4792,,,
3634,,,
5697,,,
36525,,,
39481,,,
6481,31,252,283
63366,77,77,77
52766,,,
33126,65,65,65
39478,,,
4878,216,28,216
51465,,,
4691,,,
51467,,,
49234,,,
31329,,,
57321,,,
29715,,,
48837,,,
32759,,,
47521,,,
37153,,,
49617,,,
5611,,,
8374,35,31,35
98621,,,
46911,,,
42324,,,
42567,,,
3642,,,
29414,,,
523,,,
52654,,,
47432,,,
49544,14,14,14
59212,,,
64444,,,
49274,,,
8457,,,
45657,,,
3656,,,
22611,,,
37345,,,
33594,,,
57319,,,
58324,,,
61469,,,
624,151,14,151
49229,,,
52655,,,
52772,,,
2233,,,
4886,,,
435,,,
49751,,,
57634,,,
4352,,,
3197,,,
52563,,,
56425,111,19,111
538,,,
43137,,,
59427,,,
59343,,,
374,,,
5611,,,
3639,,,
98624,,,
4976,,,
47922,,,
31756,,,
13495,,,
4993,,,
56447,,,
6185,,,
476,8,8,8
471,,,
48846,79,7,79
5379,,,
2225,,,
56725,,,
56669,,,
63352,,,
3367,,,
31764,1,1,1
5235,,,
5237,,,
527,,,
29412,,,
27572,,,
98626,61,55,61
98629,,,
98631,18,25,18
57328,,,
47929,,,
47558,,,
3314,,,
42722,,,
368,,,
49318,,,
6417,,,
61772,,,
49464,,,
3739,,,
48838,34,34,34
