ZCTA,pop,minDist_OTP
20814,28930,3.8
68532,471,9.64
38225,5547,22.25
37340,597,6.67
78256,11464,10.01
12019,14429,4.55
12203,31251,4.26
13031,15451,6.71
49679,1335,26.39
49325,1950,18.61
48187,49686,8.86
52342,3335,46.88
50538,474,58.37
56065,2748,67.93
39567,11113,20.69
45337,1918,13.94
15067,2228,7.11
51503,37062,5.2
42350,1578,24.08
59253,92,214.58
61425,375,54.45
75074,51147,1.41
78749,37774,3.91
59420,245,143.52
33138,29867,2.11
58380,433,103.79
60195,5568,3.42
60525,30576,5.79
15207,11324,3.63
17830,1968,25.95
18356,78,15.45
15689,290,5.44
44907,14885,1.06
31749,2649,11.25
73099,68676,10.58
73644,14668,81.56
53104,5450,13.27
08318,12219,3.19
07608,107,3.73
07646,16578,2.72
87110,38753,1.77
67356,2790,24.56
66968,1540,67.74
67877,2481,102.3
17744,3132,7.75
19121,30733,0.09
61769,621,32.63
44667,13410,13.69
16260,289,42.25
17260,1106,19.63
74343,3067,12.39
88255,22,49.02
27519,55111,4.56
87062,1365,16.78
12207,1688,0.09
10507,7068,12.07
12173,2100,18.81
62957,931,7.16
62601,353,17.02
62621,1195,42.87
51640,1495,45.83
63344,1378,39.93
61078,1253,36.73
27243,4431,5.09
78254,58540,10.57
66720,11363,60.94
81615,2824,84.27
76017,47355,7.89
45830,5796,14.2
43548,587,33.95
44843,2126,7.05
14536,561,31.84
18230,113,3.19
18460,133,8.5
15419,4358,4.83
17228,1135,29.23
15209,12158,2.72
75052,95516,5.06
75093,47411,5.84
49611,266,13.07
43115,1493,13.75
44681,7987,22.76
98661,47036,1.21
67738,581,123.97
74549,74,51.9
73521,20676,51.41
42170,1645,14.44
74039,3769,23.28
13159,5348,17.6
14060,289,34.7
22530,45,26.94
56050,1452,50.67
31309,923,20.72
92352,5729,13.76
95951,2788,8.53
94947,26573,10.95
92155,490,5.54
90002,53111,2.0
28774,1008,22.68
45227,18391,5.86
73446,8482,16.15
67566,637,44.38
41739,117,6.48
73673,236,72.75
97909,125,63.86
17113,10727,5.63
48159,2574,12.49
56273,4772,41.32
45159,3773,11.2
56131,2281,62.76
55757,734,45.37
98576,5121,16.49
83705,27808,3.65
74008,28808,11.17
29505,24850,5.18
29074,112,34.08
57107,10102,4.4
74423,981,42.47
77386,54802,4.89
94501,63843,1.81
77388,49487,5.15
39643,1275,55.53
39202,8013,2.56
13355,897,21.46
12801,14381,33.57
12407,137,31.06
68949,6316,144.82
68333,8565,19.99
68310,13749,34.54
37150,4906,46.36
43440,4738,7.13
16133,1571,19.27
23146,3079,9.1
44440,4960,4.52
62667,445,23.09
07442,11049,8.47
01038,2867,5.13
61732,2057,13.01
46702,1999,19.13
38946,257,69.97
65264,701,34.44
10533,7551,5.43
67838,968,80.07
67871,4997,97.51
41735,195,19.75
16685,122,14.54
18626,521,18.08
02917,13803,6.82
89145,24385,3.88
64644,3264,43.69
65275,2601,38.36
63060,2079,40.96
43065,42782,4.98
45831,3269,29.6
04411,1570,8.72
29673,29287,10.07
64750,547,62.33
28901,4874,12.09
58338,71,125.77
58455,393,95.74
30624,3256,23.22
31550,801,15.62
39561,2543,24.05
63130,28909,4.49
65672,9437,41.53
63882,356,30.52
59542,155,208.24
24258,1651,17.85
98106,26171,2.59
98203,35603,2.55
31806,5180,37.5
30665,67,35.02
05903,904,30.25
71439,1818,54.22
94505,16251,14.33
32038,10103,15.43
31773,3547,31.86
45669,10040,7.57
27922,786,8.34
49525,29439,7.24
25875,703,20.38
54169,2807,9.4
48045,24999,6.16
41559,198,10.38
46311,21627,5.98
52158,238,52.18
94507,15646,4.72
56283,6291,85.16
55110,40336,7.37
69135,94,198.6
68852,520,130.23
89029,7707,3.83
03443,552,4.82
58251,2031,84.9
55332,1652,74.93
55012,2013,32.15
38732,17644,90.11
30012,27605,8.46
04854,1537,2.97
61362,5585,20.42
67058,1693,47.44
45036,38221,2.5
66860,1292,65.86
98266,3993,25.3
68316,500,51.76
52325,868,27.92
52729,829,19.15
67952,495,95.66
67801,30842,140.58
25535,3064,7.58
25160,112,16.18
20693,947,12.57
53586,2231,15.16
41562,3045,6.06
41834,341,14.85
40995,157,19.92
78588,204,36.54
70372,2931,38.47
71045,642,34.29
04963,7257,7.11
56572,5309,39.77
55904,27028,6.69
51573,1070,44.67
12861,612,24.49
46615,12919,4.88
67109,387,116.86
95652,667,3.53
06278,4363,12.09
15208,9824,0.63
78338,51,51.34
80209,25271,2.0
73078,10718,13.92
97146,6457,10.56
90265,18389,14.34
80210,36296,2.84
94509,66933,0.96
84118,73078,3.96
84101,4761,0.71
05649,356,10.83
05477,4504,11.67
58856,107,114.4
45115,143,10.89
51440,327,60.35
50007,480,6.49
52002,16729,18.23
03856,1670,4.63
62048,1829,4.51
67745,353,139.46
48738,1181,73.67
49128,3370,16.4
04558,121,23.51
46060,40387,18.57
46563,23820,21.97
47165,6330,19.02
46226,46110,3.56
47327,4626,17.44
50239,72,35.94
04263,2233,12.25
04030,2654,18.39
21773,5494,10.04
01604,37468,2.22
49268,1212,20.71
68719,140,100.08
79836,5796,18.34
78573,38839,8.56
78409,2678,4.18
78239,29255,1.64
75157,240,23.4
65329,427,16.85
65486,3740,60.7
64060,14357,22.19
63037,2967,48.77
68933,898,74.19
68307,511,24.23
28429,7525,5.45
27845,2876,13.78
49614,2824,79.85
40207,30523,2.61
04915,8981,24.3
08750,3117,5.09
55076,21681,8.13
63118,28324,3.46
62864,23586,41.92
60051,23298,4.0
60137,38279,1.28
61421,1300,31.32
62463,1242,43.53
47923,3337,14.83
51024,1778,69.21
50638,3297,60.07
50835,88,68.36
67732,489,115.76
18464,1195,20.95
11385,106717,2.15
72930,327,30.04
33185,30959,10.43
92309,633,78.25
92310,9086,66.68
81623,16461,70.22
13081,1105,17.31
27536,16421,0.71
28080,7941,12.95
01264,196,7.99
10578,868,6.65
71964,3660,44.26
03282,871,25.39
08053,45193,2.51
08515,6396,9.66
33825,26526,39.25
34452,11400,26.57
33328,28782,4.79
45732,4438,11.16
35078,1919,21.11
36529,237,42.45
36580,5762,25.21
85715,17137,2.16
07830,6888,15.32
48747,1348,10.53
46902,35403,22.9
52310,6359,30.98
41063,3055,4.88
12071,398,30.46
14708,223,30.71
71111,43551,6.2
71452,146,32.62
04479,1272,33.74
04967,4065,19.75
04040,3191,25.84
20841,10481,3.13
21017,6597,0.59
01224,210,3.44
01864,15642,5.4
51466,1024,79.54
50044,913,13.98
28056,34401,3.23
84007,662,59.34
75013,40675,5.49
34138,268,33.35
66024,664,5.0
56098,2017,84.51
55924,1388,27.87
39665,1776,48.36
29058,4671,28.72
38629,2368,49.74
38745,92,63.97
64497,480,32.12
65766,78,24.31
05261,2522,9.19
45233,16025,2.88
72842,1313,55.44
34691,20473,6.44
71762,2189,71.3
25214,503,13.85
76250,1017,31.18
85139,18184,27.15
84102,18099,1.23
85140,46804,2.67
84103,21914,3.67
10962,5314,3.69
38554,988,66.22
64489,2127,33.97
62203,8264,4.79
95380,42672,9.99
48848,7575,15.82
49506,33661,1.92
49096,3327,23.19
25811,41,18.9
25204,126,28.54
82421,308,58.8
98350,451,56.89
63855,1153,37.85
82411,584,93.06
98032,38016,1.7
48413,7202,53.42
62681,5552,46.54
45001,759,4.66
06259,4465,4.57
06053,34772,2.03
62294,14117,15.41
23314,8593,6.06
68328,492,21.89
68338,338,46.04
66942,304,98.57
53544,799,28.92
72348,2513,15.66
93611,48473,5.56
90040,12645,1.85
80438,502,33.15
06755,1050,16.98
19701,38941,4.71
33325,28987,5.17
33563,27875,10.32
60070,16049,4.66
62649,604,32.61
44882,2849,24.33
45896,1839,10.68
95465,2104,16.3
34997,44018,7.75
60013,25827,10.71
60156,28886,8.95
62546,1624,26.75
28617,2323,23.46
77384,17926,6.43
77385,25572,4.28
97202,42822,2.12
84104,26016,4.98
89319,142,170.73
75449,1351,22.58
54754,1785,41.34
25174,562,16.75
98282,16427,15.02
25405,13680,4.61
79903,16399,2.15
79904,34461,5.53
79907,53277,6.51
79908,5907,6.61
92324,59409,1.93
82515,500,184.76
64119,27848,8.4
53585,2243,15.03
49038,9411,8.09
31561,39,12.14
85719,48369,1.4
06820,21759,3.58
80805,383,87.82
26184,2562,8.36
24430,3709,19.17
86331,445,14.37
53525,4114,7.99
45880,2690,21.42
21205,14580,1.1
75451,1135,34.93
91752,33135,8.45
62972,1039,15.63
24440,3406,14.02
73092,973,34.51
85147,3551,11.52
85172,2072,15.18
53095,27587,24.61
27880,3242,8.55
88052,200,11.76
49896,1713,86.55
77951,1880,13.02
07648,5819,4.82
13461,3031,12.14
19015,16665,1.57
03836,1353,38.14
97206,51698,3.08
71456,1523,36.58
81638,153,100.08
70301,45298,25.6
72412,492,20.21
70755,1941,30.28
73764,144,42.01
97531,1075,24.42
28659,21229,4.22
99329,153,46.41
85141,401,19.65
76022,13532,2.33
86315,7676,8.74
74428,1307,37.84
47848,1670,29.87
77369,571,43.22
94128,135,7.19
94129,3994,1.98
28399,1990,19.51
57247,295,84.11
38355,6620,9.06
38006,5001,14.96
75838,577,54.31
01030,11123,5.27
76034,26001,3.51
60639,90517,2.08
63432,503,50.2
52246,23517,19.79
43046,3812,11.17
80215,19415,1.13
85142,65881,4.29
84107,33978,0.81
71450,1212,45.78
73082,3135,31.2
01950,17990,8.68
01748,17178,5.55
01450,11301,10.68
49078,9236,15.05
84601,34312,2.03
05040,634,20.4
05866,695,14.73
04772,825,149.5
40348,490,24.28
76035,1654,14.31
37848,215,22.93
76475,892,39.76
74436,5718,21.77
62016,3674,30.9
49775,78,52.73
94922,603,14.65
90290,5371,6.98
78016,10026,25.87
63386,392,4.22
28594,3697,16.18
44103,16519,1.06
07206,27660,1.58
97144,76,31.97
87122,18422,8.15
76040,32005,2.96
76041,568,30.45
05655,2932,28.31
92259,94,22.16
94525,3094,5.11
94925,9866,3.95
94928,44103,8.1
94931,8601,9.47
94938,790,11.56
43213,33551,1.81
61872,898,13.3
33196,51752,9.19
46793,4662,24.99
88048,2561,11.0
77406,46841,18.13
77412,55,55.97
94514,1461,14.78
77415,85,21.57
95125,53574,2.72
33703,25457,5.24
15334,135,3.67
15325,471,6.41
74429,15208,15.32
62010,11357,3.99
20685,6731,8.62
92392,58204,3.52
92410,45641,3.35
72354,2475,25.9
57363,995,75.22
57020,1479,9.63
51366,294,97.02
46818,20746,4.96
70127,25278,8.21
74430,464,15.78
76537,5631,22.51
78209,42045,1.39
76251,671,44.04
84763,319,27.45
19952,10629,2.79
73724,1173,71.16
70669,9587,5.78
72368,1122,50.38
85395,29710,7.2
75454,9583,6.37
72353,46,66.95
73458,895,12.63
57337,165,60.52
94116,47823,2.74
92308,41807,11.06
05151,1542,18.07
05653,466,22.34
98115,53431,5.39
98037,29402,4.67
63390,10946,26.98
70658,791,24.02
78666,79276,15.78
15936,1326,7.87
85387,10651,13.12
43156,201,18.62
69201,3951,202.18
22903,40507,8.06
73738,1201,33.69
80810,1231,53.92
70710,4952,12.35
06371,9687,5.77
63447,1234,28.49
29332,2511,12.67
71965,284,67.06
71968,4067,45.52
60545,13259,13.57
36421,9861,51.47
53034,1691,27.53
79764,21685,6.38
79838,6376,23.64
79848,802,110.39
71425,172,42.87
94401,35414,11.28
98087,39221,3.21
98112,25426,2.24
25103,227,16.73
72364,15784,11.79
94515,7436,12.58
79785,77,96.78
79928,57324,17.87
88027,292,18.33
70659,1628,49.81
91746,30708,1.97
74435,3269,34.83
25165,634,16.75
53075,3298,16.73
98524,4659,20.22
79915,35445,2.8
79925,39711,3.68
77419,1452,44.74
94528,307,6.92
94535,3857,6.73
94301,17191,1.67
94519,20121,5.23
97211,34962,2.65
54812,5570,47.56
03570,10382,42.41
77377,37016,2.76
94305,15730,3.49
77378,16201,10.76
79927,41227,11.76
79930,28178,2.98
79934,26289,12.33
79935,17434,4.9
73729,535,78.36
73107,25328,2.01
91763,38406,2.64
79936,112355,6.83
33605,17457,1.67
06084,14766,11.21
72355,2285,45.17
25209,1367,25.3
18470,2016,20.99
91901,18558,14.48
73730,753,39.84
80759,4828,109.13
80801,120,91.01
77379,79986,7.39
77382,39861,8.39
61025,4645,6.87
68978,2153,91.17
73733,335,47.7
91750,33836,6.53
80908,17807,10.97
91934,267,36.94
74630,752,25.73
92543,37615,3.48
74632,599,19.35
25314,13763,6.85
25019,642,25.69
75438,908,29.97
57555,4424,195.13
58460,209,77.47
11719,3604,15.58
14819,745,31.99
10005,8831,0.62
53806,1655,33.06
63601,15106,58.99
75503,25710,8.02
75550,790,48.57
75475,148,25.47
05760,1196,21.2
23828,287,21.99
70592,24829,16.21
63381,694,40.66
61544,590,31.17
92545,42248,4.09
92548,8273,8.23
72419,1581,19.96
97535,5400,3.4
72421,589,15.82
75928,1212,44.65
99148,1844,31.14
25564,1252,19.49
36319,1917,23.95
88046,655,5.18
57373,509,124.9
10512,24716,3.11
14469,6071,17.55
78802,251,77.75
76561,1059,24.57
88047,2301,6.84
72404,26394,6.35
91780,35351,2.25
70753,1045,46.03
28580,12874,16.86
58464,228,97.37
58572,287,21.85
19609,10316,2.4
43080,5254,13.8
43016,36260,6.75
26180,2205,8.49
22842,5195,27.48
29069,4393,12.11
27937,4546,14.66
68028,13588,11.43
61361,1117,42.45
33618,27081,5.02
39766,3424,41.0
75076,7847,9.87
92257,1332,35.43
27801,19737,6.62
58281,138,130.96
63956,1442,31.26
16410,1709,17.86
94940,234,21.72
77564,1678,33.17
94941,32013,6.24
61264,10621,5.05
31816,5231,24.95
29059,5615,39.11
37757,9519,25.64
15090,23538,5.31
16914,2050,10.08
57452,271,98.44
70782,203,48.0
02346,24463,11.14
63873,4654,30.35
80861,240,89.67
80862,44,62.4
94951,4571,10.59
77568,15571,0.6
22843,2476,14.13
73080,9436,27.26
57725,273,221.02
37118,1033,29.26
71855,587,34.65
87124,54780,7.72
64421,1005,11.6
89048,21408,41.34
37221,40425,11.37
80216,13118,2.95
73090,1078,18.87
65079,3672,47.42
56175,3036,74.3
56668,151,137.79
88029,1244,63.87
75442,9681,14.56
89404,28,158.23
73734,817,33.66
36255,871,31.04
73150,4770,6.3
97236,40866,1.58
44432,13279,20.3
43081,61572,3.38
43723,5185,23.68
71969,270,63.97
73160,59401,4.63
76119,50213,2.66
76120,18820,4.32
75448,724,22.41
71334,10390,58.46
61615,23168,3.08
58481,257,76.01
45248,25324,1.91
43532,3972,17.92
43109,82,3.55
44815,630,31.31
68067,1245,68.59
76123,34056,3.46
71866,599,37.83
79755,111,34.88
71853,203,12.67
95460,2277,80.62
15618,2308,8.63
15554,2130,16.13
75433,2614,17.51
05143,4390,27.96
35210,13484,3.19
92058,45894,5.35
70131,33672,4.92
75078,23580,11.75
75437,1361,37.92
98501,41669,6.2
56347,7165,40.88
55733,4837,14.86
54130,25700,6.73
54971,10579,16.43
75435,1271,51.96
87347,156,91.95
75116,20044,3.56
73159,33816,2.45
80403,20021,11.63
80419,0,5.74
42127,6622,27.74
13104,15515,9.53
12763,648,18.3
77571,37360,8.8
94960,15725,3.21
79095,2692,95.63
24442,98,23.1
79756,9678,35.06
79766,6815,10.04
12836,698,31.39
14261,5736,2.08
98001,32625,2.73
28036,17824,10.38
25235,1208,32.33
54124,3463,29.84
31081,72,33.4
77563,10680,5.42
20011,68695,1.72
82227,272,153.54
54026,1920,29.28
67354,821,37.05
23415,1489,5.75
33948,16361,26.05
20109,40717,2.68
54984,3172,33.72
75401,18869,4.23
53120,9422,18.33
75495,8564,16.49
73838,345,88.92
88118,336,75.24
70787,176,46.72
74477,0,32.9
92384,13,52.89
92507,57886,2.72
92508,39225,7.96
92518,1186,9.03
97227,4759,1.39
85205,42171,1.73
92347,843,34.79
74452,386,43.48
90620,46842,3.17
73120,35771,2.31
84331,265,26.78
84332,7570,4.01
84334,342,16.91
73122,12789,5.17
70394,15403,28.68
97230,40131,3.52
70403,31220,4.48
73135,22790,3.05
85606,1040,39.91
75468,797,48.5
76052,22744,12.02
70733,1380,16.13
70734,7413,12.28
88056,197,78.33
91902,20138,4.81
75471,1488,41.82
91770,63425,2.92
95005,7710,8.4
95006,9238,14.31
77578,20310,5.6
90630,49169,2.23
70395,4185,36.24
76065,35643,16.39
85625,2211,45.23
85626,1086,43.62
73801,15529,122.84
72440,311,32.99
84308,231,16.54
85213,36902,2.29
75497,3368,33.92
91913,53072,4.75
70788,3790,17.96
91914,16357,7.68
84318,4526,3.15
75101,615,29.75
73116,9205,3.0
77459,69546,11.26
85627,1243,31.46
73937,242,105.16
71462,1849,29.74
80233,50478,5.22
90505,37641,4.06
85206,36901,1.59
80235,8742,6.54
77532,29608,11.81
94551,45753,6.7
70767,15708,17.43
76060,8198,5.27
76064,1808,28.18
86335,5364,36.58
84320,2673,14.49
70345,9677,27.76
84119,53910,3.5
90401,7256,1.96
73104,2287,0.67
70346,11388,17.53
97219,42813,3.06
80236,18795,4.87
77456,1588,42.1
77444,632,29.23
94539,52802,11.5
92373,33264,5.53
74469,2557,45.15
94541,66056,0.66
94544,79235,2.54
90660,63380,0.77
74643,440,27.16
76127,2049,2.91
74644,528,13.87
94566,45910,4.85
77457,396,38.68
90402,11866,3.04
95004,3956,8.2
71027,1537,18.12
72536,415,39.8
76309,13695,2.62
80220,35999,1.87
92692,47576,3.35
92694,29064,2.74
74860,1784,48.37
94573,31,16.02
77489,36548,7.23
94576,98,14.58
77493,32257,15.28
94577,48088,1.68
77533,719,27.91
75491,4913,20.85
85551,389,10.59
94598,27780,2.41
70757,3147,26.52
92701,53565,1.23
89423,10345,10.76
70363,25335,42.16
94612,16062,0.14
94619,24308,2.7
94704,29190,1.45
84340,3755,11.73
75496,3812,16.56
80905,16363,2.96
77494,114989,18.06
94578,41059,1.83
75098,56764,9.57
76085,11119,9.45
73145,3277,2.84
80828,3583,63.07
92503,94512,7.01
74567,96,38.96
90601,33058,3.08
70374,6863,33.51
97220,30695,0.95
94705,13365,2.35
77447,15219,11.34
74553,1249,16.61
91773,34496,4.38
76104,18327,1.0
92405,30511,5.97
76105,21822,2.6
76106,40014,3.27
86508,726,92.7
91790,45206,1.87
72427,328,13.68
72428,67,26.92
97539,3314,18.72
71950,898,60.15
71952,96,61.91
77976,99,12.76
95377,32501,17.49
78017,5498,59.57
84339,5402,11.2
73131,3823,3.72
71956,1685,36.94
74556,359,37.73
76107,29851,2.92
92505,51322,6.02
76111,22320,3.14
77597,983,28.96
85552,6572,3.67
74647,3586,12.08
76132,27058,0.24
72416,5344,10.56
80923,29360,3.83
92389,146,54.34
73844,258,150.84
91931,496,23.65
85210,40919,1.89
73132,28199,6.42
75110,29213,44.79
92555,43957,12.57
77498,51505,9.83
77505,24022,4.68
94587,74601,5.49
72389,200,59.17
70725,1719,17.81
85531,417,5.63
94553,49699,7.51
77471,41139,24.45
85603,6770,22.77
80823,163,59.79
74576,84,23.85
77539,44041,7.68
94710,7461,1.61
74555,735,36.79
70732,1378,28.5
91767,50264,1.2
77585,998,27.58
95030,13288,6.64
77591,14447,3.27
91768,35389,2.22
91791,34363,1.35
94970,689,8.14
94971,288,18.34
94803,26165,4.61
84341,23426,1.44
70353,1480,51.64
75088,26234,4.61
80226,32640,2.03
97348,1442,23.07
90806,42817,0.54
75154,39949,11.19
73835,235,96.7
91910,74297,1.95
77530,32922,4.34
95002,2146,8.62
77598,26473,9.51
77611,8633,9.37
75109,4555,51.67
97213,32845,1.28
90403,24354,2.49
85202,39245,1.41
75490,2518,23.6
88072,1935,13.73
91792,29839,3.11
75092,24575,11.85
70360,29215,40.56
80232,22553,3.6
72026,304,54.93
90755,11555,1.51
72027,1404,45.43
80463,186,79.02
90805,96708,1.05
85283,51119,2.59
92867,44628,4.93
36526,34669,13.58
71676,592,49.22
81653,16,119.45
76073,5774,24.44
90502,18188,3.58
71922,64,54.66
72383,65,60.17
73743,119,53.27
73744,158,49.92
73747,475,63.36
86351,6323,31.92
71480,1404,38.93
88033,0,16.67
79759,16,19.37
79761,33960,1.71
79762,43881,5.77
92321,1166,13.79
74470,1488,37.52
95388,14242,9.37
84606,35744,2.11
73750,7485,30.31
92358,782,15.15
70452,13111,37.3
92007,11234,10.03
76043,7499,38.47
86327,9010,12.93
92335,99284,8.73
98374,39985,10.36
72034,50137,23.03
74441,5855,39.59
71466,660,17.69
92342,6508,20.42
77519,1129,30.06
92346,61751,4.76
61920,24001,39.64
77371,7910,30.37
94133,26527,1.52
77374,348,36.4
94304,3902,5.95
76053,30939,2.12
74455,3093,41.55
73098,4394,30.82
72401,58553,3.63
73760,341,65.36
86333,7417,23.0
71459,11658,46.95
71461,2352,50.06
76028,69413,9.92
74431,889,40.45
92320,8597,10.67
84058,38610,1.78
94945,19035,10.5
85173,3048,25.75
70341,4023,23.78
90303,24693,1.34
85194,7472,4.08
76048,24118,23.37
86343,68,27.52
05034,332,15.71
05820,543,16.15
22946,208,13.7
17864,2258,25.02
25205,413,27.67
81633,0,87.89
52542,402,58.95
36109,24907,2.54
97702,47672,5.65
80922,29134,4.46
76354,12021,14.48
76055,2703,36.12
92356,6065,25.82
26615,137,36.12
53558,11866,3.69
26534,2514,3.35
72072,459,32.5
99110,1868,24.89
25148,555,22.93
53022,19041,14.51
24826,80,18.77
97222,36988,3.33
89424,275,31.65
87317,1696,85.63
71024,1748,31.45
72533,406,55.46
84109,24448,9.1
37059,1138,41.9
54471,1852,10.49
03233,101,15.41
49271,2002,31.58
04568,443,25.82
40921,211,16.35
70380,20902,45.21
77482,1886,29.76
94588,36316,1.5
77433,82257,10.34
94533,75635,3.18
94536,73855,8.35
46759,382,26.58
90293,12694,3.74
74557,497,35.31
74558,410,44.18
78005,668,34.9
78008,220,46.89
95365,4710,11.12
89427,1207,59.3
70373,7122,27.85
29519,228,25.19
80822,196,113.94
81642,0,87.81
92354,21679,2.16
77467,13,45.78
78021,318,62.93
95382,38343,7.06
73501,20617,7.14
76357,622,21.62
92704,90340,4.42
95387,710,21.1
62811,227,27.92
57633,427,98.18
77441,11308,25.25
77442,794,51.46
94538,68111,11.06
84311,634,15.88
02653,5852,13.48
01077,9727,5.87
49417,31330,13.87
97534,683,34.4
70761,549,41.54
73768,1666,68.76
88063,13961,7.55
78010,3353,42.06
95367,25162,5.49
95372,2164,37.04
78015,15119,17.71
04217,3279,35.68
37710,1006,24.87
86436,1079,20.32
92399,54163,12.15
74531,1039,28.59
92404,61216,8.25
73491,733,34.23
70754,13120,18.64
80833,729,45.74
78850,1305,43.17
49872,193,114.44
20110,48509,1.59
72396,13130,42.32
73755,820,69.57
85282,54649,0.61
97344,1349,21.11
75153,397,46.0
97540,8349,8.07
76084,8453,20.47
35775,1083,11.72
32963,14790,19.75
73096,13684,63.13
60099,30934,6.13
80757,211,66.21
76071,4508,13.82
97351,10585,9.06
75090,24580,11.38
70358,757,47.53
73108,15156,2.3
84128,26855,6.92
80815,731,95.07
86444,986,48.79
91744,87240,1.07
72350,1080,25.69
88023,2504,86.36
75602,22159,9.26
84305,788,18.45
84306,430,12.77
90504,33721,2.08
97504,47645,1.74
72373,918,34.0
56138,868,18.64
59033,289,54.89
86445,221,34.28
70729,965,22.89
70458,37140,27.27
75452,4312,20.24
72367,52,70.16
70711,4579,10.5
73741,1712,66.72
72390,8106,41.55
72392,540,53.58
80817,30350,14.45
72394,495,27.26
88030,22991,58.06
97707,6381,19.26
72522,522,43.27
76364,152,32.41
74738,686,61.6
95346,1661,37.32
95350,53098,1.04
95351,50079,1.83
75562,177,33.41
92660,36906,2.45
92661,3225,3.52
76264,1508,16.31
74836,211,32.97
85633,45,42.44
71003,1215,42.51
70817,35142,4.35
97731,348,68.5
72520,186,23.96
76427,760,42.14
92866,15017,2.72
70808,33756,5.69
75571,2971,44.31
76177,9361,11.4
74949,297,53.76
92835,23867,2.2
85622,6233,19.95
74956,1739,25.03
75127,1740,35.07
87402,9854,4.43
97303,40633,4.69
89503,29097,1.43
87513,801,45.34
97377,1110,28.54
70810,39856,2.69
92003,5042,8.64
74855,4720,29.85
74857,8911,15.02
85630,1995,24.14
76366,1841,20.49
74936,1090,11.83
74804,20867,28.66
76245,2068,17.47
92648,46890,6.18
95228,4501,26.01
74880,1958,38.84
76379,610,16.92
74940,2885,32.05
70455,860,5.9
74833,834,46.24
95305,37,36.79
92663,21572,2.3
95313,1225,13.51
95315,14019,15.55
95316,6616,12.73
74930,2261,21.55
89701,26581,3.28
92020,58742,0.44
74931,1165,24.48
92843,46036,4.22
95307,44736,3.57
74722,272,59.15
76155,5494,2.67
74724,399,63.6
92583,32692,3.92
92585,21732,11.78
92590,4388,6.06
80455,438,12.46
76207,14342,4.14
74954,5194,1.62
92860,26591,3.88
76426,12251,28.23
