"ZCTA","minDisFQHC","timeDrive","countDrive"
73528,14.86,28.11,1
73529,1.93,0,2
73531,10.87,16.9,1
73533,12.9,16.63,3
73538,4.18,0,1
73540,12.5,28.02,2
73543,11.14,18.6,7
73544,10.31,16.27,2
73546,2.9,0,1
73550,0.89,0,2
73551,16.39,29.09,1
73552,8.8,19.02,7
73553,8.49,26.52,1
73557,10.69,15.14,8
73562,19.23,25.36,1
73567,10.2,24.71,2
73573,16.52,28.82,2
73601,18.61,27.84,1
73624,0.93,0,1
73626,9.17,20.26,1
73641,6.68,20.94,1
73646,19.3,23.88,1
73647,6.57,11.4,1
73663,22.39,23.07,1
73701,4.48,0,1
73703,9.13,12.44,1
73705,6.67,16.82,1
73716,24.55,29.18,1
73720,16.86,26.79,1
73722,12.54,19.52,1
73724,5.67,0,1
73726,17.85,20.87,1
73727,16.82,25.24,1
73728,1.72,0,1
73735,18.21,25.98,1
73736,11.12,19.98,1
73738,20.3,27.33,1
73741,18.13,29.2,1
73749,14.21,28.76,1
73754,17.59,22.04,1
73755,6.95,12.63,1
73759,4.09,0,1
73763,18.47,23.28,1
73766,15.47,21.68,1
73771,16.9,25.63,1
73773,13.05,21.42,1
73942,5.38,0,2
73945,19.28,24.15,2
73950,16.12,14.73,1
73951,12.41,14.92,1
74006,18.17,24.04,1
74008,15.26,19.36,6
74011,9.88,13.84,8
74012,3.79,9.8,10
74014,9.93,14.39,8
74015,10.46,18.65,8
74019,21.06,28.03,3
74020,14.73,20.52,1
74021,20.11,24.97,4
74027,9.22,11.47,4
74033,16.33,21.06,9
74034,20.65,28.76,1
74035,0.81,0,1
74037,11.18,19.33,9
74039,24.18,29.18,1
74041,17.34,24.54,6
74042,14.92,17.33,4
74044,22.61,29.55,1
74047,23.96,28.18,2
74048,1.59,0,1
74050,6.13,12.61,8
74053,23.9,27.16,1
74054,12.49,25.74,1
74055,12.58,17.84,9
74056,32.17,25.27,1
74059,13,16.24,2
74060,16.29,29.75,1
74062,21.53,28.49,1
74063,9.33,15.35,5
74066,14.8,20.73,6
74070,19.51,29,1
74072,9.92,14.38,4
74073,11.22,16.97,5
74074,16.87,26.53,1
74075,22.86,30,1
74078,19.87,29.34,1
74080,16.56,22.35,1
74083,13.94,25.69,3
74084,11.07,12.06,1
74103,0.16,0,9
74104,0.98,0,9
74105,3.16,9.03,9
74106,1.56,0,9
74107,3.49,9.06,9
74108,3.91,8.36,10
74110,2.24,6.41,9
74112,2.91,5.52,10
74114,0.47,0,10
74115,4.55,9.15,9
74116,4.74,7.77,9
74117,8.23,13.93,9
74119,1.32,4.36,9
74120,1.38,3.78,9
74126,6.65,7.61,8
74127,3.17,0,9
74128,1.22,4.37,10
74129,0.62,0,10
74130,6.05,9.07,9
74131,7.9,14.7,8
74132,8.52,13.47,9
74133,6.49,11.2,10
74134,1.49,0,10
74135,2.95,7.59,10
74136,5.78,12.55,9
74137,9.3,15.64,10
74145,3.42,6.26,10
74146,1.92,0,10
74301,6.09,0,1
74330,14.89,26.25,1
74331,5.29,0,2
74332,11.28,18.96,1
74333,7.21,15.96,2
74338,14.12,21.36,2
74339,0.88,0,5
74340,16.62,25.78,2
74343,7.99,17.28,4
74344,16.59,27.45,2
74347,16.83,23.78,2
74349,13.32,19.4,2
74350,16.39,21.87,3
74352,13.1,23.86,1
74354,1.24,0,3
74358,1.5,3.05,4
74360,4.21,8.01,5
74361,10.66,20.11,1
74363,4.89,9.6,3
74364,15.62,29.02,1
74365,5.93,0,1
74366,11.15,14.28,1
74367,11.25,23.79,1
74368,21.2,27.23,2
74369,8.11,0,3
74370,3.82,0,1
74401,5.23,0,4
74403,5.34,0,4
74422,17.81,28.4,2
74425,10.2,25.82,2
74426,1.83,0,7
74428,10.93,15.53,4
74429,1.71,0,6
74430,14.44,18.58,5
74431,4.03,3.69,2
74432,5.12,0,4
74434,11.16,20.28,3
74435,16.6,24.7,1
74436,13.12,17.4,4
74437,4.08,0,2
74438,10.64,25.38,4
74441,3.69,0,10
74445,12.27,23.4,2
74446,8.66,13.93,4
74447,14.88,18.68,2
74450,11.04,16.85,8
74451,14.14,21.52,8
74452,15.94,19.06,10
74454,1.05,0,5
74455,11.7,13.26,5
74456,19.37,27,2
74457,13.33,28.11,8
74458,5.04,8.21,4
74459,5.77,12.84,7
74460,3.95,6.5,2
74462,4.04,0,2
74463,9.32,16.49,4
74464,1.63,0,10
74467,12.36,24.14,6
74468,12.15,23.52,5
74469,0.2,0,3
74470,9.63,14.66,4
74471,9.2,25.32,8
74472,11.13,8.35,3
74501,4.93,0,4
74522,5.18,11.51,4
74523,19.37,28.43,1
74525,5.82,0,2
74531,28.37,28.87,1
74533,14.21,22.4,1
74534,12.47,14.1,1
74535,15.6,22.8,1
74536,8.1,0,1
74538,5.13,0,2
74546,2.53,4.87,5
74547,3.91,0,5
74552,14.88,21.69,2
74553,18.01,26.7,3
74554,3.82,7.51,4
74555,15.92,16.2,1
74556,5.71,10.47,2
74561,16.96,28.82,2
74563,18.11,22.01,1
74565,8.99,16.34,3
74569,17.82,25.32,1
74572,17.05,18.09,1
74576,16.9,26.98,1
74578,1.85,0,2
74601,15.89,22.75,1
74604,16.24,25.33,1
74633,12.81,18.57,1
74636,14.54,20.91,1
74637,2.05,0,1
74641,14.91,29.27,1
74643,17.38,27.76,1
74646,20.18,28.37,1
74647,6.58,0,1
74650,8.71,9.88,1
74652,24.99,27.32,1
74722,1.31,0,1
74723,10.52,21.4,1
74724,6.71,18.11,1
74727,1.47,0,1
74728,11.78,0,2
74729,20.41,29.05,1
74734,12.91,20.85,3
74736,13.72,23.76,1
74738,10.11,17.18,2
74743,1.21,0,1
74745,2.63,0,2
74750,17.06,20.1,1
74756,11.25,17.06,1
74759,11.19,24.95,2
74761,21.43,23.34,1
74801,3.29,0,1
74804,5.46,9.07,1
74820,3.5,0,2
74824,11.88,18.71,1
74826,11,26.96,1
74830,11.93,21.75,1
74831,10.83,24.54,1
74832,1.49,0,1
74834,13.09,22.62,1
74836,19.32,21.34,1
74837,17.18,26.89,1
74839,14.63,26.35,3
74840,10.76,22.44,1
74842,13.59,23.34,2
74843,11.36,23.78,2
74844,6.92,29.39,2
74845,17.16,23.01,4
74848,11.06,16.88,2
74849,2.54,0,1
74851,13.57,26.36,1
74854,12.36,28,1
74855,16.06,24.19,1
74865,17.54,24.92,2
74868,13.99,20.99,2
74871,16.93,22.32,3
74872,1.77,0,1
74873,9.92,20.26,1
74875,6.51,10.92,1
74880,10.09,19.33,3
74881,8.97,19.17,1
74883,1.32,0,1
74884,3.22,0,1
74901,6.7,9.96,4
74902,4.39,14.56,5
74930,16.62,23.85,1
74932,10.38,17.31,2
74935,21.22,28.85,1
74936,8.14,19.83,1
74937,18.61,23.01,1
74940,7.62,13.87,1
74945,13.27,26.13,1
74946,4.05,9.31,4
74948,12.16,29.7,1
74951,11.1,15.91,1
74953,0.42,0,1
74954,6.93,21.91,3
74955,5.63,0,1
74956,11.76,14.3,1
74960,16.68,25.65,1
74965,3.77,0,2
74966,20.94,23.5,1
75001,7.96,13.91,20
75002,6.17,12.76,7
75006,11.35,20.3,16
75007,13.44,23.44,17
75009,14.06,27.32,1
75010,15.18,26.55,13
75013,5.43,11.66,7
75019,16.48,24.02,14
75022,12.32,21.35,2
75023,10.75,18.16,9
75024,13.58,17.58,13
75025,9.18,14.98,3
75028,11.91,16.84,4
75032,15.05,19.29,5
75034,15.44,20.89,3
75035,9.37,13,2
75038,12.54,18.26,19
75039,9.9,14.12,19
75040,8.58,13.82,12
75041,4.52,11.11,20
75042,5.7,7.75,18
75043,5.34,8.76,20
75044,8.65,15.04,19
75048,4.16,8.6,7
75050,7.75,11.06,16
75051,6.43,13.98,16
75052,9.15,15.21,16
75054,14.02,24.56,3
75056,14.76,21.65,4
75057,12.73,17.58,14
75060,7.21,13,19
75061,9.2,13.38,21
75062,9.07,14.49,19
75063,13.96,19.41,18
75065,7.6,10.77,4
75067,14.71,20.35,14
75068,9.72,25.3,5
75069,2.98,0,5
75070,4.31,0,2
75071,4.11,8.49,3
75074,9.32,15.8,17
75075,10.5,19.7,17
75077,8.17,13.86,4
75078,12.37,18.31,2
75080,6.61,12.87,22
75081,5.41,9.59,22
75082,8.47,15.76,19
75087,8.52,20.53,5
75088,8.71,16.38,11
75089,6.67,16.44,11
75093,12.26,22.41,15
75094,5.11,9.68,9
75098,0.51,0,5
75101,6.3,11.42,2
75104,10.96,13.95,9
75110,20.3,28.78,1
75114,10.64,14.68,5
75115,6.45,15.82,7
75116,4.17,6.64,16
75119,2.84,0,2
75124,12.06,18.98,1
75125,15.65,18.35,7
75126,11.35,17.35,8
75132,12.81,23.7,5
75134,6.95,16.5,18
75135,8.97,16.57,5
75137,5.18,8.67,16
75141,8.72,16.3,21
75142,3.57,0,2
75143,17.38,29.63,1
75146,11.19,18.82,16
75148,13.42,15.56,1
75149,3.97,7.56,21
75150,1.45,0,22
75152,10.15,12.77,2
75154,11.71,15.93,16
75155,13.41,17.67,1
75157,13.6,22.8,2
75158,11.22,24.14,1
75159,10.67,13.14,7
75160,15.65,22.93,4
75163,18.26,26.15,1
75164,8.96,18.47,6
75165,3.46,0,2
75166,6.34,12.39,2
75167,5.26,16.34,1
75172,10.49,18.48,17
75173,8.88,24.22,2
75180,0.37,0,21
75181,4.1,9.06,10
75182,6.79,11.43,19
75189,16.63,27.12,4
75201,0.88,0,22
75202,0.75,1.98,22
75203,2.57,6.84,22
75204,2,3.84,22
75205,3.46,6.92,21
75206,3.91,7.82,21
75207,1.14,3.97,22
75208,2.06,7.77,22
75209,3.33,5.34,21
75210,1.46,5.33,22
75211,1.2,0,21
75212,2.97,0,22
75214,4.14,11.11,21
75215,1.72,0,22
75216,4.95,10.77,21
75217,4.7,7.67,21
75218,3.99,10.95,21
75219,1.47,4.67,22
75220,5.57,8.46,21
75223,2.42,7.71,22
75224,3.03,6.62,22
75225,2.5,7.87,21
75226,1.21,4.5,22
75227,5.3,9.48,21
75228,2.21,7.49,21
75229,7.29,11.37,20
75230,2.72,8.86,22
75231,0.57,0,21
75232,1.78,5.43,21
75233,2.39,6.02,21
75234,9.74,15.15,21
75235,2.18,0,22
75236,3.7,9.16,16
75237,1.46,0,21
75238,3.45,6.89,22
75240,3.9,8.23,22
75241,6.85,11.95,22
75243,1.93,0,23
75244,6.26,10.3,22
75246,1.87,6.95,22
75247,3.04,4.43,22
75248,6.82,14.38,19
75249,7.38,11.99,16
75251,2.38,6.9,23
75252,8.86,16.23,21
75253,3.84,6.16,21
75254,5.34,10.36,21
75270,0.62,2.25,22
75287,10.61,17.18,22
75390,0.64,2.8,22
75401,4.22,0,6
75402,4.63,0,6
75407,8.72,14.96,4
75409,14.93,23.51,2
75411,15.61,24.23,2
75413,11.69,22.69,1
75414,17.92,21.6,1
75415,8.3,19.26,1
75416,11.62,18.39,1
75418,0.79,0,1
75420,12.34,23.18,1
75421,13.74,13.67,1
75422,8.56,11.13,5
75423,13.86,23.62,2
75424,11.89,16.76,1
75428,3.28,0,6
75431,15.24,19.86,1
75432,2.05,0,2
75433,12.12,20.87,4
75435,19.82,29,1
75436,19.23,24.74,1
75437,12.24,26.48,1
75438,8.04,13.46,1
75439,7.34,10.13,1
75441,5.39,9.9,3
75442,1.04,0,6
75446,19.75,26.19,2
75447,15.75,28.39,1
75448,8.75,10.85,2
75449,15.78,21.96,1
75450,14.76,23.26,1
75451,20.02,29.74,2
75452,16.33,29.15,1
75453,16.03,22.56,4
75454,8.83,17.2,2
75455,3.42,0,2
75457,16.51,18.1,3
75460,5.97,0,1
75462,3.18,8.49,1
75468,13.69,29.08,1
75469,9.54,25.34,2
75470,19.12,22.22,1
75471,17.46,26.94,1
75473,13.89,15.51,2
75474,16.58,28.71,2
75475,9.86,15.34,1
75476,11.24,24.17,1
75477,13.52,27.85,2
75478,16.74,26.85,1
75479,11.66,14.15,1
75482,1.05,0,1
75487,18.58,29.15,2
75490,15.47,24.9,1
75492,12.59,20.39,1
75493,9.8,11.33,2
75495,20.41,28.12,1
75496,15.82,23.17,3
75497,19.52,25.63,1
75501,7.33,0,7
75503,5.7,0,7
75551,2.67,0,1
75556,8.56,16.58,1
75558,9.64,11.81,2
75560,15.6,22.93,1
75561,14.62,21.12,7
75563,17.53,18.65,1
75567,20.26,16.94,7
75568,26.15,26.16,2
75569,3.92,6.85,7
75571,14.68,17.39,2
75572,10.69,10.94,5
75573,14.88,14.84,7
75601,0.38,0,19
75602,4.94,0,19
75603,5.51,16.12,14
75604,3.44,0,14
75605,6.25,7.67,14
75631,10.23,16.64,2
75633,5.15,0,4
75639,16.38,21.73,2
75640,17.02,26.41,13
75641,12.89,19.73,13
75642,18.97,29.06,2
75643,9.93,21.62,4
75644,6.13,0,1
75645,6.2,16.38,14
75647,11.74,14.85,15
75650,11.78,17.85,19
75651,15.69,22.56,5
75652,8.15,10.23,3
75654,5.64,0,3
75657,21.23,22.9,5
75661,16.48,27.97,5
75662,0.87,0,15
75667,12.22,18.08,2
75669,12.48,19.89,3
75670,4.47,0,17
75672,7.54,9.9,5
75681,1.08,0,3
75682,11.09,18.42,2
75683,16.1,28.22,12
75684,9.5,18.84,2
75686,17.03,18.48,3
75691,17.58,28.12,2
75692,18.02,29.34,1
75693,5.44,9.27,14
75701,1.63,0,6
75702,0.39,0,6
75703,6.35,0,8
75704,9.23,13.56,6
75705,12.62,19.12,7
75706,7.13,18.77,6
75707,6.39,10.73,6
75708,7.13,16.78,6
75709,6.47,11.2,6
75750,13.64,21.5,6
75751,10.7,0,1
75752,3.74,12.38,1
75756,18.85,25.6,6
75757,13.37,21.22,8
75758,14.7,20.65,6
75759,11.81,19.28,2
75760,15.17,28.35,2
75762,12.23,13.87,8
75763,18.51,28.25,2
75764,10.27,16.73,2
75766,1.42,0,3
75771,15.77,17.55,6
75778,11.93,24.72,1
75779,13.36,21.28,4
75780,12.48,16.61,3
75785,15.69,20.68,2
75789,16.75,27.23,4
75791,7.44,14.49,6
75792,16.03,20.34,8
75801,6.72,0,2
75803,10.24,12.84,2
75833,9.99,0,1
75839,11.77,15.97,2
75850,9.9,28.76,1
75852,13.86,21.2,1
75858,26.52,26.76,2
75862,3.88,0,1
75901,6.73,10.75,3
75904,5.06,0,2
75926,16.36,27.65,2
75928,13.93,25.57,1
75930,17.62,19.02,1
75931,16.4,22.07,1
75935,5.6,0,6
75939,25.46,28.28,1
75941,12.79,17.76,2
75946,13.78,25.35,4
75949,17.66,24.5,2
75951,5.03,0,1
75954,13.28,21.04,5
75960,15.8,23.82,1
75961,10.42,0,4
75962,1.8,10.57,4
75964,5.47,0,4
75965,6.81,0,5
75966,14.57,21.89,2
75968,24.97,26.44,1
75969,13.66,20.4,2
75972,3.04,0,4
75974,1.1,0,7
75975,12.22,14.7,2
75976,19.16,22.55,2
75978,10.5,17.28,4
76001,10.17,19.73,3
76002,10.55,18.07,4
76006,3.04,7.21,16
76008,17.96,27.23,1
76010,3.19,7.18,16
76011,2.18,0,17
76012,1.8,6.27,10
76013,3.82,10.3,7
76014,5.06,10.88,6
76015,4.92,12.44,6
76016,7.2,13.97,4
76017,7.96,17.32,4
76018,7.49,13.52,6
76020,14.63,22.36,1
76021,8.53,15.88,15
76022,7.01,16.52,15
76028,15.69,26.67,1
76034,11.9,22.66,3
76036,14.33,27.06,1
76039,9.26,15.44,14
76040,5.47,10.3,14
76041,11.69,22.46,1
76051,14.72,20.35,10
76052,15.77,28.85,1
76053,7.18,17.86,12
76054,10.04,19.55,12
76060,8.03,13.66,4
76063,14.92,21.3,4
76064,14.79,26.73,1
76065,12.29,13.58,2
76084,17.41,22.62,1
76092,17.48,28.35,1
76102,4.5,9.48,3
76103,3.32,5.3,3
76104,2.23,8.31,3
76105,1.47,0,3
76106,3.31,9.01,3
76107,4.5,10.22,3
76108,8.96,14.86,2
76109,6.71,16.32,3
76110,3.56,11.24,3
76111,5.1,12.39,3
76112,5.51,10.88,6
76114,1.81,0,3
76115,4.26,13.09,3
76116,7.04,9.34,3
76117,7.3,14.71,3
76118,7.69,16.17,12
76119,2.83,7.02,3
76120,4.84,9.96,6
76123,10.8,24.04,2
76126,15.58,17.95,2
76127,2.89,7.37,2
76129,5.2,15.33,3
76131,7.96,17.3,2
76132,9.81,17.82,2
76133,8,19.95,2
76134,6.82,16.24,3
76135,5.83,10.79,2
76137,8.84,19.2,3
76140,8.01,17.18,3
76148,11.54,22.82,3
76155,7.59,14.28,14
76164,3,5.67,3
76177,15.9,20.63,4
76179,10.25,16.7,2
76180,10.7,19.9,10
76182,12.82,23.75,3
76201,2.32,5.08,4
76205,2.87,7.01,4
76207,0.59,0,4
76208,2.33,0,4
76209,1.85,5.58,4
76210,2.05,0,4
76226,7.61,14.52,4
76227,8.33,19.52,4
76244,13.52,24.12,2
76247,15.22,25.48,3
76248,15.69,29.4,1
76249,9.65,11.59,4
76259,9.44,17.84,3
76262,16.53,27.23,4
76266,11.27,13.49,4
76272,19.46,28.26,2
76301,0.68,0,8
76302,0.21,0,8
76305,9.16,13.29,8
76306,2.98,9.97,8
76308,1.49,0,8
76309,1.53,0,8
76310,5.72,6.51,8
76311,4.24,13.58,8
76354,12.06,19.89,8
76366,21.09,24.58,8
76367,15.39,17.18,8
76377,18.35,29.88,5
76379,16.21,18.43,8
76389,29.07,26.76,1
76401,5.06,0,1
76402,1.36,4.96,1
76424,4.73,0,2
76429,18.19,21.89,1
76430,5.23,0,2
76432,19.01,22.98,2
76433,16.33,23.11,1
76435,23.69,27.89,1
76442,18.53,23.88,1
76443,3.18,0,2
76444,1.29,0,1
76445,15.34,21.22,1
76446,14,16.79,2
76454,14.82,16.87,1
76457,26.49,26.93,1
76464,16.78,18.5,1
76469,14.47,24.58,2
76471,12.51,24.25,2
76501,7.24,9.16,2
76502,2.64,8.41,4
76504,3.79,0,4
76508,0.97,4.14,4
76511,16.97,25.38,1
76513,8.7,19.59,4
76520,19.73,29.47,1
76522,14.71,19.11,3
76524,17.63,22.06,13
76527,16.89,29.45,1
76528,23.8,27.21,1
76530,10.06,16.7,2
76537,13.86,23.98,3
76539,14.68,29.37,1
76541,4.88,10.81,3
76542,8.36,10.1,3
76543,4.72,13.93,5
76544,3.65,11.33,3
76548,2.02,0,5
76549,8.22,0,3
76554,8.35,17.76,2
76556,14.15,18.3,2
76557,11.11,20.62,1
76559,2.47,9.49,5
76561,8.39,15.99,1
76567,0.97,0,1
76569,14.96,19.85,2
76571,12.21,22.95,4
76574,2.24,0,7
76577,10.4,14.46,2
76578,13.27,21.82,1
76579,10.59,15.34,2
76621,23.63,22.65,5
76623,12.38,21.3,1
76624,10.9,17.42,10
76633,11.97,26.87,2
76638,9.79,21.94,2
76640,8.12,8.72,11
76643,5.17,11.12,12
76651,16.61,24.71,1
76654,12.62,18.42,10
76655,9.97,17.28,12
76657,1.99,0,11
76664,21.1,27.31,4
76670,22.87,28.59,1
76673,19.16,24.02,6
76678,24.02,29.9,2
76682,15.81,18.65,11
76689,20.02,24.96,1
76691,15.08,19.27,6
76701,0.08,0,12
76704,0.92,0,12
76705,2.76,0,12
76706,5.1,0,12
76707,0.55,0,12
76708,3.79,0,12
76710,1.81,4.34,12
76711,2.21,6.5,12
76712,3.7,0,12
76798,1.33,3.92,12
76801,5.41,0,2
76802,8.72,9.54,2
76820,12.88,22,1
76823,11.09,11.92,2
76825,4.29,0,2
76827,15.53,26.8,2
76828,12.87,29.1,2
76837,3.4,0,2
76849,2.16,0,1
76856,3.8,0,1
76858,15.62,24.04,4
76859,3.25,0,1
76861,19.64,21.36,2
76874,21.11,25.84,1
76878,20.37,27.65,2
76887,14.29,22.64,2
76890,15.23,21.42,2
76901,12.69,19.04,2
76903,1.33,0,2
76904,13.32,10.5,2
76905,9.27,7.07,2
76908,2.43,8.9,2
76934,17.35,24.1,2
76935,29.47,27.6,2
76957,10.69,16.91,2
77002,0.45,0,93
77003,0.98,3.33,93
77004,1.44,0,93
77005,2.66,7.08,91
77006,0.36,0,94
77007,2.19,0,90
77008,1.4,0,89
77009,1.94,5.69,87
77010,0.46,1.73,95
77011,0.64,0,89
77012,0.25,0,91
77013,1.01,0,66
77014,2.42,12.38,29
77015,2.49,0,67
77016,2.85,7.26,76
77017,1.82,0,83
77018,1.25,0,83
77019,1.28,2.59,94
77020,0.27,0,88
77021,0.65,0,90
77022,1.23,0,87
77023,0.4,0,91
77024,2.62,0,78
77025,2.27,6.41,89
77026,1.15,0,87
77027,2.94,6.79,90
77028,2.76,6.14,78
77029,1.48,0,73
77030,1.97,3.73,93
77031,0.87,0,75
77032,3.99,6.48,60
77033,1.58,0,83
77034,1.87,7.23,63
77035,1.93,0,81
77036,1.09,0,78
77037,2.5,4.92,74
77038,3.05,7.74,60
77039,0.56,0,61
77040,4.03,8.62,72
77041,6.01,15.34,50
77042,2.34,6.46,81
77043,3.37,8.28,66
77044,6.88,8.43,62
77045,2.46,9.49,73
77046,2.65,6.16,91
77047,2.68,0,78
77048,2.99,6.04,80
77049,2.6,0,60
77050,1.53,0,60
77051,0.85,0,88
77053,2.18,0,73
77054,1.27,0,93
77055,0.28,0,82
77056,3.1,7.3,84
77057,2.33,6.48,81
77058,1.61,0,30
77059,3.84,11.14,25
77060,0.55,0,60
77061,2.04,5.5,83
77062,1.59,7.41,43
77063,1.04,0,79
77064,7.72,13.21,63
77065,10.14,15.79,49
77066,5.21,11.49,32
77067,3.19,9.11,43
77068,1.91,6.77,17
77069,4.89,11.12,21
77070,8.27,17.35,20
77071,0.78,5.34,76
77072,2.09,4.49,75
77073,4.26,7.01,36
77074,1.69,0,79
77075,3.79,8.78,65
77076,0.62,0,79
77077,1.95,0,52
77078,0.66,0,66
77079,3.4,6.3,68
77080,1.88,0,73
77081,0.51,0,76
77082,1.5,6.97,70
77083,0.59,0,51
77084,3.14,11.28,18
77085,1.16,7.12,77
77086,5.54,11.22,59
77087,1.6,0,89
77088,2.76,6.82,71
77089,0.67,0,69
77090,1.11,0,35
77091,2.16,0,75
77092,0.97,0,82
77093,2.35,7.6,78
77094,5.26,12.52,30
77095,6.41,14.28,26
77096,2.79,6.48,83
77098,1.43,4.48,91
77099,1.25,0,67
77201,0.12,2.75,93
77301,2.37,0,6
77302,3.41,16.31,5
77303,8.66,18.11,5
77304,4.65,0,6
77306,2.52,0,4
77316,14.57,18.42,3
77318,3.86,0,4
77320,6.06,0,1
77326,11.74,26.86,1
77327,11.02,0,2
77328,8.71,25.58,1
77331,15.33,26.67,1
77335,7.95,11.17,2
77336,13.39,29.66,1
77338,1.47,0,29
77339,5.74,16.67,7
77340,7.17,16.67,1
77342,1.18,9.8,1
77345,9.33,20.77,4
77346,6.75,14.61,16
77350,10.33,14.7,1
77351,8.44,0,2
77356,14.46,22.51,4
77357,11.51,21.59,7
77358,11.8,27.63,1
77360,15.18,21.21,1
77364,18.77,27.91,1
77365,9.35,14.99,9
77367,8.09,18.82,2
77371,0.9,0,3
77372,9.88,21.23,5
77373,6.39,13.51,14
77375,10.86,21,4
77377,14.96,21.72,9
77378,9.28,14.36,4
77379,5.6,15.09,10
77380,2.33,8.86,15
77381,6.06,16.51,6
77382,8.65,27.59,1
77384,4.32,13.19,8
77385,5.04,19.08,5
77386,5.96,0,15
77388,3.98,13.85,14
77389,4.99,16.75,3
77396,3.81,13.78,47
77401,0.15,0,88
77406,5.82,17.76,12
77407,4.65,11.37,32
77414,9.7,0,4
77417,14.91,27.16,3
77418,16.02,27.57,1
77419,10.93,21.75,1
77420,14.08,21.67,2
77422,10.32,20.36,12
77423,5.59,0,5
77426,12.85,18.3,1
77429,10.45,13.88,9
77433,5.44,0,6
77435,14.82,25.71,2
77436,10.79,24.33,2
77437,14.37,22.15,2
77440,14.67,24.68,5
77441,8.66,24.03,3
77443,5.32,13.29,2
77445,0.11,0,2
77446,5.22,11.26,1
77447,14.96,23.92,2
77448,7.06,11.7,2
77449,2.16,0,13
77450,6.52,14.11,31
77451,11.72,18.45,2
77453,12.23,17.8,2
77456,8.17,25.59,4
77458,18.68,29.4,1
77459,7.31,13.59,41
77461,16.07,25.15,3
77464,14,25.73,3
77465,3.73,0,1
77466,4.93,7.23,3
77467,9.17,23.35,2
77469,9.45,0,26
77471,7.9,11.12,17
77473,10.94,22.13,2
77474,15.77,22,2
77476,8.39,22.21,3
77477,0.44,0,62
77478,0.76,0,59
77479,3.92,6.29,44
77480,8.67,19.42,1
77481,11.65,25.82,3
77482,10.03,21.9,4
77484,9.44,16.16,2
77485,13.29,29.68,2
77486,1.85,0,6
77488,2.41,0,2
77489,1.95,0,61
77493,5.29,0,10
77494,3.48,14.99,14
77498,3.44,7.62,38
77502,0.82,0,62
77503,3.02,7.25,61
77504,1.26,0,58
77505,2.95,6.45,56
77506,1.92,4.23,64
77507,5.97,17.99,14
77510,5.59,14.51,13
77511,2.77,0,9
77514,8.65,0,2
77515,1.18,0,15
77517,7.12,18.02,11
77518,0.77,0,15
77520,2.76,8.17,29
77521,2.51,0,14
77523,4.3,0,5
77530,4.74,8.73,57
77531,1.21,0,14
77532,12.49,17.85,17
77533,14.09,20.9,2
77534,7.8,16.74,9
77535,8.01,14.08,4
77536,1.41,0,54
77539,3.35,0,16
77541,5.8,0,14
77545,5.95,16.61,26
77546,5.38,10,31
77547,3.02,7.3,73
77550,1.37,0,5
77551,1.48,0,6
77554,8.11,14.68,2
77560,9.43,23.1,3
77561,9.03,12.27,2
77562,7.23,16.83,22
77563,8.57,12.37,12
77564,14.15,22.05,2
77565,3.84,7.95,17
77566,2.65,0,15
77568,4.09,9.35,8
77571,4.89,11.33,29
77573,2.1,0,28
77575,4.46,0,2
77577,10.36,20.1,4
77578,8.96,17.39,24
77580,2.42,13.14,4
77581,1.57,0,56
77583,13.8,24.12,3
77584,6.55,11.59,54
77586,5.85,8.93,20
77587,2.17,6.04,64
77590,6.96,12.06,8
77591,1.54,0,13
77597,5.1,17.28,6
77598,2.28,7.42,55
77611,7.96,15.61,6
77612,17.74,25.94,1
77613,15.91,19.27,3
77614,14.56,23.21,3
77615,8.32,18,1
77616,17.17,27.94,1
77619,3.65,19.35,8
77622,20.6,28.47,3
77625,14.23,25.91,1
77627,8.34,15.97,6
77629,20.47,25.62,3
77630,7.13,0,3
77632,7.54,0,3
77640,0.6,0,3
77642,3.12,16.85,6
77651,6.6,18.46,6
77655,12.91,29.62,3
77656,4.98,0,1
77657,10.38,18.34,4
77662,9.69,15.23,6
77665,17.83,28.69,3
77701,1.42,0,3
77702,0.14,0,3
77703,2.63,6.52,3
77705,13.43,18.39,3
77706,3.07,9.65,3
77707,3.74,6.83,3
77708,4.99,11.65,3
77713,8.8,24.59,3
77801,0.92,0,5
77802,1.37,0,5
77803,3.35,8.64,8
77807,9.45,8.29,6
77808,10.89,17.2,5
77830,11.54,21.72,1
77831,17.2,26.2,1
77833,13.62,26.76,2
77836,2.9,0,3
77837,12.49,15.3,3
77840,2.92,8.52,5
77845,1.73,0,6
77853,15.05,22.67,2
77856,6.51,0,3
77857,10.26,18.38,2
77859,5.4,0,3
77864,1.03,0,1
77867,11.03,26.17,2
77868,1.65,0,3
77872,14.55,22.8,1
77878,11.86,19.02,7
77879,4.71,0,3
77880,11.77,27.67,1
77901,2.23,0,1
77904,7.41,10.67,1
77905,8.71,11.12,1
77951,16.62,21.24,1
77957,25.88,28.62,1
77960,19.75,24.68,1
77968,11.71,13.69,1
77976,13.23,19.39,1
77977,17.43,19.46,1
77984,18.86,23.58,2
77988,7.09,9.73,1
78002,4.87,15.13,11
78004,15.71,21.39,1
78006,6.04,0,3
78008,21.82,28.15,2
78009,11.8,21.9,5
78013,19.17,22.58,1
78014,8.55,0,3
78015,6.16,16.57,7
78016,4.5,0,3
78017,3.2,0,5
78019,2.85,0,1
