"ZCTA","minDisSUT","timeDrive","countDrive"
72732,6.71,21.32,7
72738,9.25,20.33,8
72739,7,17.22,7
72740,2.82,0,1
72744,6.84,22.82,1
72745,6.21,11.97,15
72747,12.42,22.09,1
72749,0.18,0,1
72751,7.97,17.61,7
72753,7.58,21.6,9
72756,7.59,0,9
72758,2.32,0,14
72761,13.67,23.76,3
72762,1.35,0,15
72764,6.03,11.62,15
72769,12.23,28.99,1
72773,8.47,21.1,1
72774,12.27,16.69,8
72801,0.89,0,6
72802,3.95,0,6
72821,6.65,14.88,5
72823,11.05,15.39,7
72824,5.96,13.88,1
72826,11.58,27.49,2
72830,2.91,0,5
72832,9.19,20.64,5
72833,5.73,0,1
72834,7.49,15.18,6
72835,10.27,26.21,2
72837,13.97,19.61,6
72840,6.68,23.09,3
72842,12.66,17.44,1
72845,7.97,19.2,9
72846,6.75,20.62,3
72847,8.43,19.01,6
72851,14.52,24.39,1
72853,9.73,17.71,1
72855,3.58,0,1
72858,3.85,11.39,7
72860,7.5,18.9,1
72863,7.58,22.71,4
72865,8.96,18.16,1
72901,0.39,0,13
72903,0.29,0,13
72904,0.42,0,13
72908,4.37,8.69,13
72916,5.97,11.58,12
72921,7.59,17.96,12
72923,3.64,7.06,12
72926,12.45,25.51,1
72927,4.54,0,2
72928,10.3,22.62,1
72930,8.62,24.7,2
72932,11.45,23.56,2
72935,11.54,22.97,9
72936,13.42,23.76,8
72937,13.63,27.9,3
72940,16.87,29.73,3
72941,11.04,23.01,5
72943,7.9,19.31,3
72947,11.28,18.9,6
72949,5.55,0,5
72950,15.16,24.43,1
72951,8.74,17.68,3
72952,8.72,22.95,4
72956,2.13,0,12
72958,0.73,0,1
73003,4.76,10.76,26
73005,0.92,0,2
73006,12.48,27.15,2
73007,6.41,18.59,3
73008,2.49,3.75,31
73010,15.22,26.37,1
73012,5.84,13.71,25
73013,2.86,8.44,29
73014,16.41,24.79,2
73016,14.32,26.56,1
73017,12.22,28.69,1
73018,0.16,0,2
73019,0.66,6.42,8
73020,2.47,0,4
73025,9.39,15.8,14
73026,8.2,17.91,3
73027,11.33,20.27,4
73028,14.33,24.06,2
73029,11.64,28.17,1
73034,4.13,0,21
73036,5.18,0,3
73038,11.92,28.65,1
73040,14.22,23.06,1
73041,12.21,29.96,1
73042,10.98,20.27,1
73043,7.66,13.7,1
73044,1.46,0,3
73045,3.49,16.32,2
73048,6.89,14.57,1
73049,6.69,25.22,1
73050,8.92,19.22,3
73054,12.81,26.49,1
73058,10.89,24.57,2
73061,14.73,20.11,2
73063,12.55,27.11,2
73064,10.24,19.09,20
73065,9.04,20.49,16
73066,3.18,14.12,24
73067,10.59,17.82,1
73068,8.78,22.01,3
73069,2.62,0,10
73071,1.25,0,8
73072,3.39,4.96,20
73077,15.87,29.15,1
73078,12.85,27.04,2
73079,11.42,29.98,1
73080,4.93,0,1
73082,19.37,26.43,1
73084,4.66,18.84,24
73090,8.9,12.33,2
73092,9.23,17.35,2
73093,5.78,21.94,5
73095,12.17,20.24,1
73096,4.85,0,1
73097,4.9,12.67,29
73099,5.81,11.88,30
73102,0.96,3.08,32
73103,0.74,3.46,32
73104,0.72,0,32
73105,0.21,0,30
73106,0.51,0,30
73107,1.02,0,29
73108,1.47,0,29
73109,1.46,0,32
73110,5.7,12.72,30
73111,1.44,3.59,31
73112,0.81,0,30
73114,0.11,0,30
73115,3.83,9.56,33
73116,1.24,5.1,30
73117,2.11,4.36,32
73118,0.4,0,30
73119,1.06,0,30
73120,1.53,0,29
73121,3.47,9.1,31
73122,1.84,5.82,31
73127,2.74,0,31
73128,2.8,9.29,31
73129,2.29,6.31,33
73130,4.81,12.51,26
73131,2.87,11.28,31
73132,3.66,9.7,28
73134,2.41,5.93,29
73135,3.05,10.04,32
73139,0.73,0,32
73141,5.86,16.67,29
73142,6.07,12.18,26
73145,5.19,12.47,33
73149,0.73,0,32
73150,7.3,15.95,25
73151,5.25,17.25,26
73159,2.44,5.99,32
73160,1.42,0,31
73162,4.98,10.83,28
73165,7.81,20.7,9
73169,5.81,13.74,26
73170,3.21,7.15,29
73173,6.46,15.03,27
73179,3.65,12.04,31
73401,1.51,0,4
73443,7.58,11.99,4
73447,15.79,28.37,4
73448,13.74,24.96,4
73449,1.63,0,3
73458,12.61,20.78,4
73463,16.09,25.41,4
73501,6.7,0,6
73503,6.29,4.64,6
73505,4.09,9.03,6
73507,8.29,0,6
73527,12.18,25.39,1
73530,16.79,29.95,1
73531,19.08,26.8,2
73540,12.11,28.02,6
73543,8.73,18.6,6
73552,19.87,25.92,1
73557,4.78,15.14,6
73562,18.67,26.09,2
73564,14.12,27.3,1
73567,14.12,26.52,1
73601,17.63,23.13,1
73626,9.11,14.13,1
73627,14.5,25.1,1
73644,0.53,0,1
73646,11.12,17.63,1
73647,15.83,22.31,1
73651,1.38,0,1
73655,9.92,23.76,1
73658,19.13,29.29,1
73661,10.29,22.42,1
73662,15.26,21.02,1
73701,1.88,0,4
73703,4.25,12.44,4
73705,4.65,16.82,4
73720,14.02,26.79,4
73727,10.02,25.24,4
73734,9.54,20.32,1
73735,13.08,25.98,4
73736,8.87,19.98,4
73738,14.9,27.33,4
73742,16.5,26.66,1
73744,9.31,14.69,1
73750,1.19,0,1
73754,11.54,22.04,4
73758,14.74,29.42,1
73762,10.5,19.69,2
73763,18.52,27.92,1
73764,11.69,24.42,2
73772,1.33,0,1
73773,10.2,21.42,4
73801,6.04,0,2
73840,14.04,26.85,1
73841,17.38,21.85,1
73852,6.75,0,2
73853,13.32,28.89,1
73857,9.84,22.22,1
73860,4.16,0,1
73950,13.04,14.73,2
73951,10.12,14.92,2
74002,13.13,22.54,3
74003,4.85,0,4
74006,3.01,0,3
74008,10.01,17.88,18
74010,18.97,23.9,3
74011,7.26,13.84,21
74012,3.16,10.45,20
74014,8.11,14.39,19
74015,8.05,16.25,21
74016,14.03,20.71,2
74017,6,0,4
74019,1.91,9.24,4
74020,17.48,29.96,1
74021,13.73,23.98,13
74022,12.42,24.77,2
74023,1.33,0,2
74026,6.55,10.54,2
74027,8.47,11.47,2
74028,11.27,15.34,1
74029,6.12,12.8,2
74030,10.08,15.63,2
74032,10.07,18.11,2
74033,6.93,15.6,22
74035,16.89,25.27,2
74036,11.5,25.06,6
74037,5.19,14.28,22
74039,9.62,13.72,4
74041,5.14,9.77,20
74042,12.47,17.33,2
74044,13.37,18.98,1
74046,7.9,11.7,2
74047,11.42,21.26,8
74048,1.1,0,2
74050,5.58,11.26,22
74051,9.64,27.27,1
74052,11.87,25.5,1
74053,11.12,22.88,3
74055,8.54,16.85,21
74056,2.08,0,3
74059,10.6,17.9,3
74062,9.31,16.11,3
74063,3.5,0,15
74066,2.82,0,20
74068,10.6,23.3,2
74070,13.37,29,3
74072,8.64,14.38,2
74073,6.69,16.97,7
74074,2.01,0,2
74075,2.19,0,2
74078,1.28,5.51,2
74079,5.57,0,3
74080,12.32,22.35,3
74083,11.17,25.69,1
74084,8.7,14.63,2
74085,9.45,20.83,1
74103,1.05,4.36,22
74104,0.86,3.73,22
74105,0.91,0,22
74106,1.21,0,22
74107,3.47,7.71,22
74108,3.16,6.74,22
74110,1.14,0,22
74112,2.18,7.08,23
74114,0.46,0,23
74115,2.73,5.58,22
74116,2.21,4.89,19
74117,4.19,13.32,18
74119,0.32,0,22
74120,0.27,0,22
74126,3.01,7.61,22
74127,3.36,6.88,22
74128,0.6,0,20
74129,1.62,4.73,20
74130,2.54,9.07,20
74131,4.38,9.66,22
74132,4.03,8.65,22
74133,2.86,7.68,22
74134,3.29,6.26,20
74135,0.38,0,23
74136,1.03,0,22
74137,2.93,11.01,22
74145,0.25,0,23
74146,0.96,0,22
74301,5.72,0,1
74330,9.14,16.86,5
74331,8.29,19.83,4
74332,11.24,18.96,3
74333,9.51,29.46,1
74337,11.86,17.59,2
74338,4.8,16.3,1
74339,0.75,0,6
74340,13.06,25.78,1
74342,7.76,19.66,1
74343,9.33,24.23,8
74344,2.71,0,4
74346,2.8,0,5
74347,2.08,0,2
74349,11.09,19.54,1
74350,14.04,21.87,1
74352,13.4,26.62,3
74354,1.11,0,4
74358,1.54,3.05,5
74359,3.29,7.2,1
74360,3.03,8.01,6
74361,0.4,0,4
74363,7.24,12.79,7
74364,9.81,17.37,1
74365,13.05,20.11,2
74366,13.95,28.78,1
74368,3.79,7.42,1
74369,17.98,27.37,1
74370,7.92,15.99,4
74401,4.12,0,5
74403,5.67,0,5
74421,11.48,18.56,3
74425,2.5,0,4
74426,10.37,16.91,5
74428,17.85,28.08,3
74429,0.42,0,11
74430,2.69,18.58,10
74431,2.89,3.69,2
74432,3.63,0,4
74434,6.38,20.28,5
74436,11.57,17.4,3
74437,3.35,0,2
74438,12.16,25.38,1
74441,10.92,24.01,2
74445,7.15,13.41,2
74446,6.02,13.93,5
74447,3.93,0,2
74450,12.17,17.18,8
74451,11.42,21.52,2
74452,15.71,24.04,2
74454,8.44,17.23,6
74455,11.23,19.33,3
74456,7.33,9.68,2
74457,10.76,28.11,2
74458,5.01,10.43,3
74459,16.41,24.85,5
74460,4.97,6.5,2
74462,3.08,0,3
74463,7.58,16.49,6
74464,1.52,0,2
74467,12.74,24.88,3
74468,13.64,23.52,5
74470,15.85,25.09,3
74471,7.42,25.32,2
74472,8.83,8.35,3
74501,3.98,0,6
74521,6.66,13.32,2
74522,2.94,11.51,6
74523,0.6,0,2
74531,15.61,27.32,2
74533,18.58,24.96,2
74546,9.96,21.48,8
74547,10.7,21.51,8
74552,12.12,21.69,3
74553,16.59,26.7,6
74554,2.22,7.51,6
74561,10.66,28.82,3
74563,14.75,22.01,4
74565,9.18,16.34,6
74571,3.38,0,2
74577,11.84,20.66,2
74578,1.09,0,2
74601,2.99,0,6
74604,5.43,8.55,6
74630,14.13,27.41,1
74631,9.09,17.35,6
74632,19.14,25.25,1
74633,15.51,25.83,5
74641,10.64,25.26,5
74643,16.06,24.52,1
74644,10.34,21.91,6
74646,14.69,25.09,1
74647,11.97,22.83,5
74653,4.99,0,6
74701,1.09,0,3
74720,10.84,25.35,3
74728,9.44,0,3
74729,12.99,15.02,3
74730,6.71,11.49,4
74731,7.61,24.15,1
74733,5.87,17.98,3
74734,11.64,20.85,2
74736,8.23,23.31,3
74738,7.09,17.18,1
74743,0.89,0,2
74745,1.39,0,3
74747,11.19,28.83,1
74748,10.96,29.95,2
74750,4.83,14.28,3
74753,6.46,26.78,1
74756,8.19,17.06,1
74759,13.4,24.95,1
74761,6.21,16.05,2
74764,2.78,0,1
74766,12.11,29.25,1
74801,2.7,0,6
74804,1.25,0,4
74820,1.69,0,5
74824,9.51,18.1,2
74825,12.48,27.89,2
74827,10.3,16.44,2
74829,11.47,15.5,1
74830,5.65,11.92,5
74832,11.24,22.68,1
74834,0.17,0,2
74837,9.28,22.05,1
74839,14.16,27.45,1
74840,7.99,18.11,4
74842,10.83,23.34,5
74843,7.89,23.78,5
74844,6.49,29.39,5
74845,13.84,23.01,4
74848,0.88,0,2
74849,9.08,28.05,1
74850,16.17,28.62,2
74851,4.26,0,4
74854,3.61,0,3
74855,9.75,16.52,3
74857,10.73,27.42,2
74859,3.04,0,1
74864,12.56,29.02,2
74865,12.72,24.92,5
74868,3.03,0,4
74869,6.95,24.79,1
74871,13.21,22.32,5
74873,7.58,0,3
74875,13.16,25.06,1
74880,8.68,20.72,1
74881,11.32,17.96,2
74883,12.99,26.02,2
74884,8.83,16.77,4
74901,2.82,6.16,13
74902,9.53,14.56,13
74930,12.55,23.85,3
74932,8.08,17.31,6
74935,16.4,28.85,3
74936,7.4,19.83,3
74937,15.33,23.01,3
74940,6.28,13.87,3
74945,8.98,26.13,3
74946,1.52,8.65,13
74948,4.86,29.7,3
74951,8.09,15.91,3
74953,0.34,0,3
74954,1.89,0,13
74955,2.25,0,3
74956,8.69,14.3,3
74960,1.13,0,1
74965,13.34,25.56,2
74966,15.15,23.5,3
75001,0.87,0,51
75002,5.05,12.76,20
75006,0.46,0,41
75007,3.09,9.35,38
75009,11.23,24.24,1
75010,3.69,11.82,35
75013,4.08,12.85,23
75019,3.77,10.22,39
75020,2.99,0,3
75021,5.38,12.27,3
75022,5.18,15.49,11
75023,2.49,10.6,34
75024,4.1,7.46,31
75025,3.89,15.32,22
75028,1.77,9.95,19
75032,8.48,22.39,10
75034,2.25,0,24
75035,2.82,11.69,17
75038,4.29,8.73,54
75039,3.21,11.1,61
75040,4.43,8.08,35
75041,1.01,0,44
75042,1.82,7.75,39
75043,5.01,7.75,41
75044,4.14,11.74,39
75048,8.07,16.27,18
75050,3.16,0,59
75051,3.67,8.24,48
75052,5.1,11.86,48
75054,3.36,12.86,20
75056,2.28,0,26
75057,0.94,0,35
75058,10.29,20.55,4
75060,1.78,5.67,56
75061,0.45,0,59
75062,1.8,4.96,62
75063,4.79,12.38,56
75065,3.93,10.77,16
75067,1.24,0,34
75068,7.61,13.37,12
75069,2.4,0,15
75070,3.72,11.66,13
75071,2.25,11.66,14
75074,1.4,0,40
75075,1.59,9.66,43
75076,9.87,19.21,3
75077,3.18,9.14,17
75078,6.74,15.31,7
75080,0.92,0,52
75081,1.95,9.05,47
75082,3.53,9,43
75087,12.79,23.2,12
75088,6.84,15.35,25
75089,7.74,15,25
75090,4.67,0,4
75092,4.71,0,4
75093,1.55,0,39
75094,4.93,9.9,24
75098,7.71,16.01,16
75102,10.29,23.62,1
75103,6.23,0,1
75104,6.74,9.85,32
75105,12.84,29.56,1
75109,7.77,18.86,1
75110,3.51,0,1
75114,8.54,14.68,7
75115,2.03,0,19
75116,2.57,9.84,47
75117,19.98,29.8,1
75119,17.45,28.07,1
75125,11.97,16.97,17
75126,0.86,0,18
75127,18.95,26.33,1
75132,14.3,27.48,7
75134,2.08,8.32,24
75135,7.97,16.57,2
75137,2.21,11.3,37
75141,6.72,14.38,29
75142,2.29,0,3
75143,15.83,29.63,1
75144,15.3,21.57,1
75146,4.09,0,23
75149,0.9,0,42
75150,2.08,7.44,43
75152,13.86,27.22,1
75153,9,21.77,1
75154,5.56,10.57,24
75155,8.75,17.09,1
75157,16.21,23.08,1
75158,13.86,24.14,1
75159,10.46,17.7,21
75160,2.88,0,4
75161,6.16,19.39,1
75164,11.97,25.74,3
75165,8.05,17.61,5
75166,8.13,27.3,4
75167,5.64,0,1
75169,14.84,24.96,1
75172,7.97,11.89,26
75180,3.63,6.1,42
75181,3.88,10.58,23
75182,3.4,10.51,35
75189,15.85,27.12,1
75201,0.58,0,63
75202,0.66,1.98,63
75203,1.31,0,55
75204,0.89,3.84,60
75205,1.54,4.26,48
75206,2.29,0,49
75207,0.57,0,63
75208,0.68,0,53
75209,1.41,0,52
75210,1.21,5.33,48
75211,3.82,7.84,50
75212,2.53,8.38,61
75214,2.78,5.53,47
75215,1.5,0,53
75216,1,0,45
75217,5.89,10.62,40
75218,2.39,6.41,47
75219,0.6,0,63
75220,2.01,5.95,64
75223,1.97,7.71,56
75224,2.04,5.98,53
75225,1,0,52
75226,0.88,4.5,58
75227,1.99,7.7,40
75228,1.18,0,44
75229,1.4,0,56
75230,1.39,0,54
75231,1.35,8.03,46
75232,1.58,0,40
75233,1.99,10,47
75234,0.77,0,57
75235,0.94,0,63
75236,4.62,12.36,44
75237,1.35,5.84,47
75238,1.45,0,45
75240,0.66,6.48,53
75241,2.68,0,40
75243,1.75,0,54
75244,1.24,6.56,56
75246,1.29,6.87,57
75247,0.89,4.87,63
75248,1.83,9.09,49
75249,4.86,15.28,40
75251,0.43,5.45,54
75252,1.33,8.3,46
75253,6.56,11.76,35
75254,1.86,7.86,54
75270,0.62,2.25,63
75287,2.39,7.13,50
75390,1.24,2.8,63
75401,4.06,0,2
75402,3.85,0,2
75407,2.34,0,4
75409,5.94,10.09,5
75411,13.54,24.23,1
75413,9.45,22.69,2
75414,10.57,17.48,5
75418,0.46,0,2
75420,9.8,23.18,1
75422,8.72,16.93,2
75423,12.31,23.62,1
75424,13.4,25.67,1
75428,13.84,23.28,2
75431,13.23,19.86,1
75433,11.62,20.87,2
75437,10.79,26.48,1
75438,6.02,13.46,2
75439,5.66,10.13,3
75442,9.5,14.93,6
75446,15.72,26.19,2
75447,12.83,28.39,2
75452,13.25,29.15,2
75453,12.35,22.56,2
75454,6.06,17.2,5
75457,23.03,28.64,1
75459,8.32,12.56,4
75471,15.21,26.94,1
75473,12.94,21.54,1
75474,14.28,28.71,1
75475,7.8,15.34,2
75476,9.49,24.17,2
75478,14.68,26.85,1
75479,9.45,14.15,5
75482,0.79,0,1
75489,7.52,16.54,3
75490,12.43,24.9,3
75491,10.47,26.16,2
75492,9.8,20.39,2
75495,0.65,0,6
75496,16.36,26.82,1
75497,16.49,25.63,1
75501,6.09,0,5
75503,5.28,0,5
75561,12.59,21.12,5
75567,16.85,16.94,5
75569,3.07,6.85,5
75572,14.48,23.98,2
75573,11.89,14.84,5
75601,0.32,0,5
75602,4.88,5.67,5
75603,6.56,20.93,5
75604,1.82,0,5
75605,5.22,7.67,5
75640,14.65,26.41,5
75641,12.26,24.54,3
75642,9.93,23.91,1
75644,12.86,29.9,1
75645,13.05,18.83,6
75647,9,14.85,6
75650,9.89,17.85,6
75651,15.96,28.54,1
75657,18.93,24.24,1
75661,12.54,26.3,2
75662,9.65,16.52,5
75670,6.76,9.9,4
75672,3.94,0,2
75683,21.86,28.22,3
75692,3.71,0,2
75693,4.01,9.27,5
75701,1.81,7.01,2
75702,4.51,10,2
75703,3.36,0,3
75704,11.51,21.1,2
75705,11.01,22.61,2
75706,11.23,26.6,2
75707,5.88,13.28,2
75708,8.62,22.99,2
75709,5.3,11.31,2
75750,12.01,24.06,2
75754,11.4,29.73,1
75755,0.47,0,1
75757,11.8,21.22,3
75758,11.69,25.17,2
75759,10.93,19.28,1
75762,7.84,13.87,3
75763,16.69,28.25,1
75764,7.94,16.73,1
75765,8.55,24.36,1
75766,1.38,0,3
75771,18.37,25.38,2
75779,15.38,26.28,1
75780,9.49,16.61,1
75785,13.62,20.68,1
75789,13.42,27.23,3
75790,14.76,29.58,1
75791,6.71,14.49,2
75792,10.42,26.68,5
75858,22.03,26.76,3
75901,5.38,10.75,3
75904,3.73,0,3
75926,13.32,27.65,3
75931,14,22.07,1
75935,5.28,0,1
75936,13.11,22.39,1
75938,10.77,24.91,1
75939,21.46,28.28,1
75941,10.7,17.76,3
75942,1.52,8.18,1
75949,14.74,24.5,3
75951,3.55,0,1
75954,11.3,29.81,1
75960,13.2,23.82,1
75961,9.04,0,1
75962,0.51,12.2,1
75964,6.19,15.83,1
75965,7.51,16.07,1
75966,17.32,24.88,1
75969,11.33,20.4,3
75972,22.02,22.44,1
75974,10.62,16.61,1
75976,16.25,22.55,3
75978,9.91,17.28,1
75979,3.19,0,1
76001,3.78,9.81,32
76002,3.64,8.14,30
76006,2.08,0,52
76008,9.64,21.4,11
76009,11.71,18.79,5
76010,1.57,0,53
76011,1.24,0,52
76012,1.36,0,50
76013,2.24,6.42,36
76014,1.65,5.72,42
76015,0.65,0,39
76016,3.67,10.63,40
76017,3.34,8.52,39
76018,3.43,9.09,42
76020,4.16,0,12
76021,2.86,5.9,53
76022,2.04,6.84,52
76023,12.72,28.02,1
76028,4.28,0,20
76031,3.39,7.87,3
76033,8.45,0,3
76034,3.24,5.78,36
76035,7.93,27.98,1
76036,5.61,11,24
76039,3.92,12.64,51
76040,2.95,8.88,53
76041,3.7,25.09,1
76043,19.03,28.3,2
76044,10.32,20.57,3
76048,6.37,13.84,1
76049,0.67,0,1
76050,14.02,28.05,3
76051,1.79,0,34
76052,11.5,24.46,18
76053,0.57,0,45
76054,0.81,0,46
76055,10.82,18.09,1
76058,8.08,17.91,7
76059,4.5,11.58,3
76060,2.5,9.51,39
76061,7.12,15.4,9
76063,2.88,0,31
76064,8.74,25.6,1
76065,9.18,17.31,11
76066,8.51,21.39,3
76067,3.35,0,3
76070,14.9,21.99,2
76071,10.06,29.11,5
76077,13.12,28.28,2
76082,11.61,13.73,5
76084,9.56,21.99,7
76085,5.58,26.09,2
76086,0.49,0,6
76087,6.09,17.3,2
76088,7.45,16.3,2
76092,2.53,0,23
76093,9.28,18.63,2
76102,1.28,0,42
76103,0.95,0,41
76104,0.73,0,42
76105,2.16,5.36,41
76106,3.24,0,33
76107,1.07,0,36
76108,4.44,0,31
76109,1.97,6.54,35
76110,0.97,0,39
76111,0.91,0,44
76112,2.02,0,44
76114,2.8,9.15,33
76115,1.55,0,38
76116,0.8,0,38
76117,0.83,0,43
76118,2.13,5.88,48
76119,2.3,0,41
76120,2.68,6.75,48
76123,3.36,11.71,26
76126,5.83,10.83,25
76127,1.92,14.35,25
76129,2.15,5.13,35
76131,5.94,11.89,31
76132,0.25,0,33
76133,1.68,9.06,34
76134,2.22,5.94,38
76135,3.02,0,28
76137,3.37,10.5,36
76140,3.59,12.71,36
76148,3.73,10.07,33
76155,2.58,9.85,57
76164,1.99,6.04,34
76177,11.4,16.24,34
76179,5.48,13.1,28
76180,2.63,7.02,45
76182,2.97,7.47,37
76201,0.18,0,9
76205,0.08,0,10
76207,1.44,4.62,9
76208,2.84,9.43,9
76209,0.49,0,10
76210,1.85,0,10
76225,8.05,21.36,3
76226,1.87,0,11
76227,7.96,15.54,7
76228,13.59,22.38,1
76230,6.96,0,1
76233,5,10.28,1
76234,5.6,0,2
76244,8.09,14.69,26
76247,9.66,21.25,7
76248,6.1,11.49,19
76249,9.22,14.18,8
76251,9.86,20.79,1
76258,6.46,11.96,2
76259,8.93,21.04,5
76261,18.78,24.39,1
76262,8.15,11.42,23
76264,13.45,26.78,1
76266,10.02,16.08,6
76268,8.74,13.68,3
76270,8.21,13.01,3
76271,0.75,0,1
76273,18.85,25.83,2
76301,0.96,0,7
76302,2.51,6.91,7
76305,7.85,13.29,7
76306,2.2,0,7
76308,2.61,7.31,7
76309,1.19,0,7
76310,6.23,10.04,7
76311,3.29,10.03,7
76354,14.05,14.53,7
76364,15.9,29.6,1
76366,18.44,24.58,5
76367,12.78,13.22,7
76372,22.85,29.96,1
76373,10.26,15.02,1
76377,15.93,29.88,4
76379,15.36,21.8,7
76384,2.16,0,1
76388,13.08,22.22,1
76401,4.01,0,2
76402,0.69,4.96,2
76426,14.75,29.78,2
76427,10.95,18.96,1
76432,11.75,22.98,2
76433,12.89,23.11,2
76435,10.81,14.74,1
76437,13.14,15.5,1
76442,0.67,0,1
76444,15.8,23.83,1
76446,10.25,19.48,3
76448,0.17,0,1
76450,5.09,0,1
76454,13.87,24.77,1
76455,14.12,22.91,1
76457,21.45,26.93,2
76466,4.21,10.41,1
76469,23.34,29.15,1
76470,10.64,17.45,1
76472,15.71,24.72,1
76476,13.91,28,1
76481,13.28,20.94,1
76486,14.62,24.27,1
76490,9.73,18.85,1
76501,5.47,0,5
76502,1.57,0,6
76504,3.12,0,5
76508,0.02,0,5
76513,4.68,19.59,6
76522,18.87,23.61,1
76524,14.06,22.06,10
76530,11.89,28.94,2
76537,10.52,23.98,2
76541,3.09,9.98,1
76542,5.5,0,1
76543,5.27,11.22,3
76544,5.87,16.69,1
76548,3.59,11.57,5
76549,9.05,10.1,1
76554,7.03,16.14,5
76559,5.47,13.58,6
76569,11.55,18.23,5
76571,11.87,22.95,5
76574,14.53,25.47,4
76579,8.05,15.34,5
76621,9.04,15.38,3
76624,13.03,20.72,5
76626,14.3,23.07,1
76628,8.69,17.77,1
76631,8.16,17.99,1
76632,16.03,29.5,1
76636,13.82,29.22,1
76638,14.61,26.6,1
76639,19.08,27.4,1
76640,10.31,14.92,5
76643,4.45,13.5,5
76645,2.09,0,1
76651,7.04,27.34,2
76654,14.39,24.62,5
76655,8.12,17.07,5
76657,14.16,17.81,5
76660,13.05,24.06,1
76664,20.64,28.74,3
76666,10.85,21.35,1
76670,10.41,21.36,1
76673,20.12,27.32,3
76679,13.87,20.41,1
76681,14.42,21.33,1
76682,15.5,20.09,5
76689,19.46,29.24,1
76691,15.68,25.04,5
76701,0.56,0,5
76704,1.87,3.3,5
76705,5.75,10.28,5
76706,5.35,8.69,5
76707,0.67,0,5
76708,4.55,6.92,5
76710,1.63,0,5
76711,0.63,0,5
76712,4.37,7.81,5
76798,1.72,3.92,5
76801,3,0,1
76802,5.37,9.54,2
76823,10.15,11.92,3
76827,16.28,26.8,1
76834,4.06,0,2
76861,13.23,18.62,3
76870,17.87,29.71,1
76878,14.21,17.41,3
76884,10.34,21.7,2
76890,12.88,21.42,1
76901,10.43,0,4
76903,2.05,0,4
76904,12.09,10.5,4
76905,3.95,0,4
76908,2.54,8.9,4
76934,15.01,24.1,3
76935,25.91,27.6,2
76940,14.48,28.14,1
76957,9.07,13.15,3
77002,0.91,0,61
77003,1.6,3.33,61
77004,1.16,0,59
77005,1.64,4.49,58
77006,0.51,0,62
77007,0.09,0,58
77008,0.95,0,58
77009,1.46,5.69,56
77010,0.96,1.73,61
77011,0.59,0,61
77012,2.28,5.68,58
77013,3.34,7.19,41
77014,1.59,0,32
77015,2.44,0,41
77016,2.65,6.49,50
77017,2.48,5.45,60
77018,1.07,0,57
77019,0.69,0,62
77020,0.59,0,59
77021,2.78,6.51,59
77022,0.58,0,58
77023,0.39,0,62
77024,1.71,8.38,54
77025,0.81,0,58
77026,1.44,0,59
77027,2.99,7.27,58
77028,3.44,9.54,50
77029,3.61,9.4,49
77030,0.23,0,59
77031,1.44,5.51,52
77032,7.24,11.87,44
77033,2.84,8.39,52
77034,3.29,0,48
77035,1.23,6.86,51
77036,1.85,6.07,57
77037,2.28,8.9,53
77038,2.86,9.52,46
77039,3.4,10.53,45
77040,3.34,0,51
77041,2.08,11.93,38
77042,1.35,8.16,57
77043,2.26,0,45
77044,6.83,12.42,38
77045,1.66,0,52
77046,2.61,6.16,58
77047,0.73,0,47
77048,3.44,6.38,50
77049,3.23,8.74,36
77050,5.34,11.32,41
77051,3.2,8.44,52
77053,4.42,9.34,48
77054,1.05,3.68,59
77055,0.6,0,53
77056,3.23,10.63,56
77057,2.55,8.85,55
77058,1.09,0,28
77059,3.14,10.57,24
77060,4.37,11.65,48
77061,1.61,0,58
77062,1.83,7.41,31
77063,2.25,8.8,55
77064,2.95,8.46,45
77065,2.88,12.66,36
77066,2.68,8.47,34
77067,3.63,6.64,39
77068,0.9,6.77,27
77069,2.35,11.12,31
77070,5.32,13.44,31
77071,0.61,0,52
77072,1.97,7.93,51
77073,3.21,7.01,30
77074,1.35,0,56
77075,2.28,8.47,43
77076,1.8,5.15,56
77077,2.81,7.06,38
77078,5.57,11.98,44
77079,3.77,9.64,46
77080,1.07,0,51
77081,1.03,9.84,54
77082,3.92,0,48
77083,4.94,8.74,32
77084,6.27,20.09,14
77085,2.25,5.76,52
77086,4.6,7.09,43
77087,0.57,0,59
77088,1.46,0,52
77089,3.97,7.7,44
77090,1.11,0,30
77091,0.8,6.52,53
77092,1.02,0,56
77093,0.24,0,52
77094,4.18,11.68,20
77095,4.54,16.85,28
77096,1.76,0,57
77098,1.84,4.25,59
77099,3.7,9.72,48
77201,1.55,2.75,61
77301,1.78,0,8
77302,7.84,16.31,8
77303,6.62,18.11,5
77304,0.72,0,8
77306,9.29,19.54,5
77316,9.82,18.42,5
77318,7.5,17.74,5
77326,17.43,26.86,1
77335,10.15,11.17,1
77336,4.43,26.98,1
77338,8.38,18.03,22
77339,3.34,10.47,5
77345,1.48,0,1
77346,5.34,13.63,9
77350,8.53,14.7,1
77351,7.18,0,1
77354,8.69,28.09,1
77356,13.35,22.51,5
77357,6.05,21.28,3
77360,12.93,21.21,1
77362,5.24,20.44,2
77364,16.8,27.91,1
77365,6.29,14.33,8
77371,16.87,21.24,1
77372,11.64,26.03,2
77373,4.44,13.51,17
77375,3.38,10.68,8
77377,2.78,0,8
77378,11.5,19.44,5
