"GEOID","bupTimeBike","bupCountBike60","bupCountBike30","metTimeBike","metCountBike60","metCountBike30","nalTimeBike","nalCountBike60","nalCountBike30"
11367,0,421,137,10.37,15,6,10.37,40,15
11368,0,934,118,9,36,2,0,80,11
11369,8.28,1121,127,12.05,42,2,8.28,104,11
11370,0,1152,94,18.09,43,1,11.33,104,11
11371,10.34,918,99,17.78,32,2,14.31,79,11
11372,0,1249,133,7.75,48,2,0,122,11
11373,0,1279,146,0,50,2,0,123,13
11374,0,975,139,11.58,39,4,11.58,81,13
11375,0,628,151,19.38,25,6,14.5,61,17
11377,0,1413,177,11.79,59,3,0,132,15
11378,0,1321,166,13.69,52,4,12.35,124,14
11379,0,1089,153,16.41,41,6,16.41,100,17
11385,0,1205,208,14.28,45,11,14.28,110,22
11411,0,322,67,27.19,6,1,16.75,32,7
11412,0,337,78,18.57,8,2,18.57,35,10
11413,0,325,58,27.32,8,1,20.14,33,5
11414,0,433,46,23.5,22,4,17.43,40,9
11415,0,470,153,6.37,20,6,0,42,19
11416,0,541,129,13.42,25,6,10.59,54,13
11417,0,500,108,15.19,23,5,11.62,51,11
11418,0,514,127,0,21,6,0,52,14
11419,0,465,119,7.55,20,6,7.55,43,14
11420,0,464,70,14.48,20,3,8.41,42,10
11421,5.69,533,143,11.14,26,6,11.14,53,13
11422,0,281,55,36.28,5,0,16.71,32,4
11423,0,397,107,11.74,9,5,11.48,42,13
11424,6.3,496,115,11.33,20,5,6.3,45,10
11425,0,355,112,27.3,13,2,0,30,6
11426,9.14,330,121,9.14,6,3,9.14,30,14
11427,0,380,107,17.18,7,3,0,40,10
11428,0,372,111,18.63,7,3,4.64,39,10
11429,0,332,109,23.09,6,3,11.9,33,12
11430,17.13,267,24,31.27,12,0,14.79,23,2
11432,0,423,110,0,15,5,0,41,11
11433,11.1,356,70,11.1,11,4,11.1,37,11
11434,17.23,311,52,24.63,9,1,14.44,28,4
11435,0,470,112,10.28,20,5,0,42,11
11436,8.15,428,68,21.7,18,3,0,41,7
11451,8.32,443,92,8.32,16,4,8.32,43,11
11501,0,268,60,30.7,3,0,0,31,8
11507,6.44,237,77,28.93,3,1,12.15,26,6
11509,23.56,60,14,90.62,0,0,23.56,5,4
11510,0,160,60,42.22,2,0,12.14,22,9
11514,14.34,259,31,33.48,3,0,14.34,31,6
11516,6.91,162,52,57.82,1,0,16.07,23,5
11518,0,190,82,59.42,1,0,13.18,27,6
11520,0,163,38,37.68,2,0,0,24,6
11530,0,296,80,28.7,5,1,0,33,11
11542,0,34,5,80.56,0,0,0,1,1
11545,0,53,3,69.56,0,0,30.37,4,0
11547,17.92,114,21,56.92,1,0,24.2,12,1
11548,12.1,155,16,58.48,3,0,36.87,20,0
11549,10.48,225,50,23.13,3,2,10.48,28,10
11550,0,260,74,26.28,3,2,0,28,13
11552,0,284,82,38.24,4,0,0,31,12
11553,0,238,74,18.95,3,2,12.74,28,15
11554,0,194,53,0,2,2,0,25,8
11556,0,219,39,14.58,3,2,14.58,27,6
11557,0,204,51,56.7,2,0,0,28,3
11558,0,116,15,74.87,0,0,10.46,18,2
11559,0,119,25,65.26,0,0,13.89,12,3
11560,18.18,23,9,90.04,0,0,18.18,3,1
11561,0,91,13,83.67,0,0,0,12,2
11563,0,236,87,51.11,4,0,15.61,32,7
11565,0,264,101,42.81,5,0,13.36,35,12
11566,0,153,36,24.4,2,2,16.78,22,7
11568,17.83,203,19,40.32,3,0,30.74,23,0
11569,31.49,13,0,109.17,0,0,31.49,2,0
11570,0,215,82,46.15,3,0,0,29,13
11572,0,161,61,57.14,2,0,16.55,24,9
11575,12.9,190,56,24.74,2,2,15.13,26,12
11576,0,180,27,36.76,3,0,22.85,22,1
11577,0,189,27,35.27,3,0,21,24,1
11579,14.59,39,8,67.96,0,0,14.59,3,1
11580,0,259,92,39.57,5,0,0,33,7
11581,0,244,50,46.18,5,0,12.68,35,3
11590,0,206,37,25.77,3,2,19.08,25,6
11596,0,248,74,27.68,4,1,6.49,33,9
11598,0,188,58,55.58,1,0,9.55,27,5
11691,0,91,13,76.85,0,0,0,9,2
11692,14.23,59,12,67.09,0,0,14.23,5,2
11693,12.24,81,11,59.57,2,0,21.97,7,2
11694,0,147,3,59.5,1,0,33.05,8,0
11697,0,91,3,59.19,1,0,51.03,5,0
11701,0,124,46,0,2,2,0,13,7
11702,0,109,27,37.42,2,0,34.21,16,0
11703,0,129,31,51.56,3,0,0,15,3
11704,0,113,67,28.69,3,2,19.33,13,8
11705,8.39,67,36,70.05,0,0,25.15,10,3
11706,0,94,38,51.67,1,0,0,12,6
11709,0,16,2,94.48,0,0,40.73,3,0
11710,0,178,35,21.33,4,2,21.33,27,7
11713,0,57,29,103.97,0,0,0,11,4
11714,0,142,38,34.5,4,0,0,20,3
11715,0,61,32,78.75,0,0,21.19,10,3
11716,0,101,18,42.82,1,0,0,13,2
11717,0,129,37,28.62,1,1,0,16,8
11718,14.21,101,39,59.57,2,0,14.21,14,3
11719,13.66,41,10,113.1,0,0,13.66,10,2
11720,0,132,22,58.34,1,0,29.8,13,2
11721,22.55,52,21,36.2,1,0,22.55,2,1
11722,0,122,29,18.3,1,1,17.15,15,6
11724,18.93,57,21,39.32,1,0,18.93,3,1
11725,0,126,14,38.88,2,0,0,15,1
11726,9.8,101,53,11.3,2,2,11.3,11,7
11727,0,69,8,91.24,0,0,35.39,7,0
11729,0,136,13,43.1,3,0,0,16,3
11730,0,93,13,45.96,1,0,32.34,12,0
11731,20.69,88,15,36.78,1,0,24.07,9,1
11732,10.56,59,7,67.77,0,0,21.13,6,2
11733,0,110,50,70.61,0,0,21.29,7,3
11735,0,142,52,22.73,4,2,18.7,18,8
11738,0,140,17,62.89,0,0,0,13,4
11739,13.14,61,8,48.68,1,0,35.42,10,0
11740,19.64,68,31,24.36,1,1,19.64,6,1
11741,0,93,18,54.5,1,0,26.67,12,2
11742,14.95,93,43,63.24,0,0,14.95,10,7
11743,0,65,27,27.35,1,1,0,4,1
11746,0,80,30,0,1,1,27.3,7,1
11747,0,134,13,24.24,3,1,32.03,15,0
11749,0,124,35,16.65,1,1,16.65,15,6
11751,0,81,29,48.27,1,0,21.93,12,6
11752,0,114,13,33.51,1,0,31.29,14,0
11753,0,100,12,47.3,2,0,22.87,14,2
11754,0,95,38,42.53,1,0,26.11,9,3
11755,0,143,36,39.41,1,0,37.71,13,0
11756,0,162,52,17.57,4,2,17.49,28,6
11757,0,112,39,18.62,2,2,18.62,13,5
11758,0,118,46,23.38,4,2,0,18,7
11762,6.39,116,46,17.94,4,2,6.39,18,7
11763,0,78,19,84.83,0,0,0,11,5
11764,0,61,4,112.46,0,0,30.81,5,0
11765,13.16,20,2,80.97,0,0,35.62,3,0
11766,0,77,34,103.71,0,0,24.68,7,3
11767,0,132,54,27.68,1,1,27.68,13,4
11768,0,45,4,49.07,1,0,40.76,2,0
11769,17.25,99,12,54.78,1,0,17.25,13,2
11771,0,59,8,71.74,0,0,28.38,6,2
11772,0,71,30,81.94,0,0,0,11,4
11776,0,85,37,86.56,0,0,17.89,7,3
11777,0,83,34,88.5,0,0,0,5,3
11778,16.83,37,4,103.86,0,0,54.21,3,0
11779,0,145,27,33.02,1,0,25.96,17,2
11780,0,143,54,34.61,1,0,25.31,12,2
11782,0,92,11,57.53,1,0,18.09,10,2
11783,0,139,24,33.96,4,0,11.47,22,2
11784,0,130,25,68.4,0,0,18.7,10,2
11786,0,8,2,87.03,0,0,62.27,0,0
11787,0,108,39,18.93,1,1,0,9,4
11788,0,130,51,0,1,1,0,13,8
11789,13.69,47,4,118.52,0,0,38.27,3,0
11790,0,112,33,53.93,1,0,36.51,7,0
11791,0,109,33,50.91,3,0,0,9,4
11792,0,6,2,68.38,0,0,68.38,0,0
11793,0,157,46,27.5,4,2,19.55,23,6
11794,0,109,26,55.12,1,0,34.98,7,0
11795,0,96,40,49.77,2,0,25.59,14,3
11796,10.94,65,7,61.03,0,0,20.28,5,2
11797,0,85,19,38.19,1,0,14,6,2
11798,0,146,16,38.98,3,0,0,18,3
11801,0,151,56,28.31,4,2,0,21,8
11803,0,142,37,50.19,5,0,22.69,17,5
11804,16.29,157,35,43.33,5,0,20.74,18,3
11901,0,13,10,0,1,1,0,8,6
11930,0,4,4,156.75,0,0,27.03,3,3
11931,18.01,11,10,18.01,1,1,18.01,6,6
11932,56.17,4,0,111.43,0,0,25.22,2,1
11933,0,13,1,38.66,1,0,38.66,6,0
11934,0,10,2,98.05,0,0,0,4,3
11935,0,5,5,60.84,0,0,60.84,0,0
11937,0,4,4,137.49,0,0,0,4,3
11939,15.96,9,4,15.96,2,2,15.96,2,2
11940,14.96,9,2,92.14,0,0,17.23,6,1
11941,0,9,1,79.9,0,0,31.26,6,0
11942,19.34,19,9,55.89,1,0,26.77,12,6
11944,0,9,4,0,2,2,0,2,2
11946,0,13,7,66.67,0,0,0,7,4
11947,30.73,11,0,30.73,1,0,30.73,6,0
11948,42.85,11,0,50.2,1,0,50.2,6,0
11949,25.07,12,1,75.49,0,0,25.07,4,1
11950,0,13,6,111.52,0,0,0,5,4
11951,21.06,12,5,126.79,0,0,21.06,5,3
11952,26.27,15,1,56.93,1,0,56.93,6,0
11953,0,59,1,99.96,0,0,43.07,8,0
11955,10.76,13,6,105.42,0,0,10.76,5,4
11956,12.03,5,1,70.67,0,0,70.67,0,0
11957,42.92,4,0,42.92,2,0,42.92,2,0
11958,14.87,9,5,48.94,2,0,48.94,2,0
11959,0,20,2,56.43,1,0,16.04,12,2
11960,15.28,4,2,76.71,0,0,24.87,3,2
11961,23.73,14,1,95.62,0,0,71.15,0,0
11963,58.99,1,0,91.52,0,0,42.61,1,0
11964,0,5,1,32.53,2,0,32.53,2,0
11965,6.81,9,5,27.62,2,2,27.62,2,2
11967,0,41,5,122.89,0,0,0,10,3
11968,0,11,4,112.35,0,0,0,5,1
11970,33.35,11,0,33.35,1,0,33.35,6,0
11971,0,9,5,35.15,2,0,35.15,2,0
11972,11.69,5,2,69.19,0,0,21.92,5,2
11973,37.88,5,0,115.35,0,0,64.44,0,0
11975,58.66,2,0,116.48,0,0,0,4,1
11976,28.02,4,4,123.74,0,0,28.02,2,1
11977,12.52,4,3,64.36,0,0,12.52,3,2
11978,0,21,2,53.23,1,0,0,13,2
11980,0,59,3,101.78,0,0,31.39,12,0
12008,28.05,48,12,29.24,4,4,29.24,8,4
12009,0,6,1,66.55,0,0,54.09,1,0
12010,0,9,9,0,1,1,0,3,3
12015,39.31,10,0,187.6,0,0,39.79,3,0
12019,0,13,1,60.27,0,0,54.71,1,0
12020,0,25,2,85.01,0,0,44.08,2,0
12023,0,2,2,138.56,0,0,65.14,0,0
12025,0,4,3,68.5,0,0,68.5,0,0
12027,29.99,15,1,37.3,4,0,37.3,4,0
12028,49.08,1,0,139.32,0,0,114.35,0,0
12031,46.77,7,0,142.9,0,0,83.04,0,0
12033,0,5,2,78.96,0,0,81.23,0,0
12035,59.95,7,0,148.69,0,0,44.58,1,0
12036,54.3,3,0,NA,0,0,146.83,0,0
12041,50.16,2,0,84.63,0,0,76.98,0,0
12042,40.43,3,0,156.46,0,0,89.94,0,0
12043,0,7,7,177.85,0,0,73.84,0,0
12045,42,3,0,88.97,0,0,82.26,0,0
12047,0,35,10,38.78,1,0,38.78,6,0
12051,0,3,3,151.54,0,0,74.76,0,0
12054,0,65,11,38.34,3,0,30.69,8,0
12056,44.14,3,0,64.7,0,0,64.01,0,0
12057,41.14,1,0,170.93,0,0,80.64,0,0
12058,43.23,4,0,180.68,0,0,66.23,0,0
12059,53.58,3,0,120.53,0,0,107.51,0,0
12061,0,17,1,53.83,1,0,56.09,3,0
12063,30.76,5,0,79.37,0,0,81.63,0,0
12064,42.63,3,0,251.05,0,0,135.72,0,0
12065,0,16,10,70.82,0,0,0,1,1
12067,43.83,12,0,78.3,0,0,70.64,0,0
12068,29.57,4,1,73.63,0,0,59.62,1,0
12069,40.84,10,0,40.84,1,0,40.84,3,0
12070,36.49,10,0,36.49,1,0,36.49,3,0
12072,50.42,1,0,76.93,0,0,76.93,0,0
12074,0,4,1,73.23,0,0,73.23,0,0
12075,51.56,2,0,174.35,0,0,51.56,2,0
12077,0,67,4,37.87,3,0,30.01,8,0
12078,0,4,3,91.64,0,0,0,1,1
12084,0,76,2,48.59,3,0,31.1,8,0
12085,20.03,32,3,65.31,0,0,39.54,4,0
12086,22.98,13,9,22.98,1,1,22.98,3,3
12087,34.81,3,0,133.06,0,0,106.71,0,0
12089,23.81,10,1,127.48,0,0,46.02,1,0
12090,0,1,1,139.51,0,0,69.91,0,0
12092,56.3,7,0,163.88,0,0,41.98,1,0
12093,55.16,1,0,292.94,0,0,168.84,0,0
12094,59.63,1,0,107.75,0,0,107.75,0,0
12095,0,4,1,80.08,0,0,30.42,1,0
12110,0,86,9,38.38,4,0,35.03,12,0
12117,53.85,3,0,107.56,0,0,53.85,1,0
12118,50.89,12,0,103.2,0,0,50.89,1,0
12121,56.84,2,0,66.19,0,0,66.19,0,0
12123,48.08,3,0,99.96,0,0,102.22,0,0
12124,27.33,4,2,102.92,0,0,96.21,0,0
12130,59.61,2,0,130.21,0,0,110.5,0,0
12132,51.59,2,0,108.97,0,0,111.23,0,0
12140,47.77,11,0,47.77,1,0,47.77,4,0
12143,39.24,3,0,96.37,0,0,88.51,0,0
12144,0,71,5,29.11,4,1,31.37,12,0
12147,52.85,2,0,164.7,0,0,117.98,0,0
12148,32.71,23,0,58.04,4,0,32.71,5,0
12149,43.06,7,0,214.47,0,0,99.14,0,0
12150,50.66,22,0,50.66,4,0,50.66,6,0
12151,25.93,13,1,82.04,0,0,48.33,1,0
12156,38.23,2,0,95.91,0,0,98.17,0,0
12158,0,50,2,58.33,1,0,50.47,5,0
12159,0,63,10,42.96,3,0,32.31,7,0
12161,17.8,4,1,76.13,0,0,68.27,0,0
12167,0,2,1,NA,0,0,159.27,0,0
12172,28.14,2,2,183.94,0,0,28.14,2,2
12174,57.63,2,0,163.41,0,0,57.63,2,0
12176,48.86,2,0,181.23,0,0,86.12,0,0
12177,42.62,10,0,42.62,1,0,42.62,3,0
12180,0,30,11,0,2,1,0,5,4
12182,21.9,20,5,34.26,1,0,34.26,4,0
12183,11.67,38,14,17.22,4,1,17.22,9,4
12186,34.95,49,0,67.38,0,0,50.78,3,0
12187,33.56,7,0,204.97,0,0,82.47,0,0
12188,0,30,5,49.84,1,0,42,5,0
12189,0,46,18,19.45,4,1,19.45,9,4
12192,0,3,3,129.08,0,0,94.24,0,0
12196,44.59,13,0,54.59,1,0,54.59,4,0
12197,0,3,3,275.91,0,0,139.11,0,0
12198,32.4,13,0,32.4,1,0,32.4,4,0
12202,0,80,43,10.28,3,3,0,8,7
12203,0,79,53,19.91,3,3,0,8,4
12204,0,83,18,18.9,4,3,0,12,5
12205,0,90,16,30.26,3,0,27.75,11,1
12206,0,80,54,0,3,3,0,8,8
12207,0,92,56,0,4,3,10.22,12,8
12208,0,80,49,10.79,3,3,0,8,7
12209,10.23,80,52,16.78,3,3,10.23,8,7
12210,0,82,54,4.04,3,3,8.82,8,8
12211,0,82,20,25.92,4,3,19.07,12,2
12222,12.07,76,43,25.5,3,2,12.07,8,4
12302,0,37,12,0,4,4,0,7,4
12303,0,46,25,25.78,4,2,0,7,5
12304,0,45,29,21.99,4,2,15.12,7,5
12305,0,37,37,0,4,4,0,7,7
12306,0,40,19,21.8,4,2,21.11,7,5
12307,0,43,31,7.94,4,2,0,7,5
12308,0,37,37,9.33,4,4,9.33,7,7
12309,0,47,28,24.7,4,2,23.7,7,4
12401,0,17,17,0,2,2,0,5,5
12404,35.96,6,0,107.49,0,0,35.96,1,0
12405,22.11,1,1,206.55,0,0,80.19,0,0
12406,25.54,1,1,300.45,0,0,25.54,1,1
12409,24.73,1,1,99.7,0,0,99.7,0,0
12411,31.39,17,0,31.39,2,0,31.39,5,0
12413,0,8,1,192.65,0,0,58.09,1,0
12414,0,8,7,154.55,0,0,0,1,1
12417,21.57,17,16,21.57,2,2,21.57,5,4
12418,57.73,1,0,243.79,0,0,115.14,0,0
12419,46.04,17,0,56.64,2,0,46.04,5,0
12420,41.37,8,0,160.14,0,0,37.54,5,0
12423,52.06,1,0,213.28,0,0,109.48,0,0
12428,28.75,7,1,182.15,0,0,0,5,5
12429,59.67,16,0,59.67,2,0,59.67,4,0
12431,37.78,1,0,193.18,0,0,86.95,0,0
12432,36.65,1,0,62.07,0,0,62.07,0,0
12433,28.28,1,1,92.32,0,0,82.98,0,0
12434,0,2,1,NA,0,0,131.33,0,0
12435,28.13,1,1,222.01,0,0,44.91,5,0
12438,41.38,1,0,NA,0,0,41.38,1,0
12440,59.63,3,0,81.44,0,0,68.3,0,0
12443,0,17,17,23.72,2,2,0,5,5
12446,0,13,6,131.68,0,0,0,1,1
12448,38.73,1,0,113.7,0,0,113.7,0,0
12449,32.91,18,0,32.91,2,0,32.91,5,0
12451,40.36,8,0,194.28,0,0,40.63,1,0
12453,27.63,1,1,85.34,0,0,71.75,0,0
12455,0,1,1,306.75,0,0,0,1,1
12456,27.12,2,1,60.07,0,0,60.07,0,0
12458,0,13,7,166.4,0,0,33.08,6,0
12459,50.88,1,0,NA,0,0,50.88,1,0
12461,59.04,6,0,115.76,0,0,59.04,1,0
12463,52.7,7,0,132.79,0,0,52.7,1,0
12466,21.23,17,16,21.23,2,2,21.23,5,4
12468,56.35,1,0,274.19,0,0,147.23,0,0
12470,29.54,1,1,188.59,0,0,68.39,0,0
12471,48.18,19,0,51.33,2,0,51.33,4,0
12472,48.59,20,0,48.87,2,0,48.59,5,0
12473,29.03,1,1,178.56,0,0,65.91,0,0
12474,56.42,1,0,NA,0,0,86.09,0,0
12475,39.43,18,0,48.38,2,0,48.38,4,0
12477,0,2,1,79.06,0,0,79.06,0,0
12481,54.46,1,0,108.59,0,0,88.95,0,0
12482,29.41,8,1,178.99,0,0,39.39,1,0
12483,47.42,7,0,181.88,0,0,32.65,5,0
12484,59.03,1,0,77.58,0,0,59.03,1,0
12486,42.32,20,0,57.98,2,0,55.57,5,0
12487,46.84,16,0,46.84,2,0,46.84,4,0
12489,0,13,7,161.14,0,0,28.48,6,5
12490,41.19,8,0,99.06,0,0,57.68,1,0
12491,30.04,1,0,79.92,0,0,67.88,0,0
12495,54.29,1,0,129.27,0,0,129.27,0,0
12498,0,2,1,74.98,0,0,74.98,0,0
12501,41.37,1,0,155.15,0,0,41.37,1,0
12504,33.06,5,0,49.61,1,0,49.61,5,0
12507,30.51,5,0,40.66,1,0,40.66,5,0
12508,0,37,13,37.53,2,0,37.53,10,0
12512,30.46,37,0,53.32,2,0,35.89,10,0
12513,20.32,2,2,156.95,0,0,20.32,2,2
12515,39.86,4,0,74.22,0,0,69.32,0,0
12518,0,28,6,54.34,2,0,54.34,9,0
12520,13.92,28,6,55.16,2,0,55.16,9,0
12523,49.5,1,0,100.15,0,0,81.74,0,0
12524,0,22,13,65.27,0,0,38.32,1,0
12525,0,4,1,103.71,0,0,60.18,0,0
12526,0,1,1,101.92,0,0,78.54,0,0
12527,13.32,37,13,49.32,2,0,48.47,10,0
12528,0,21,5,50.37,3,0,0,4,2
12530,34.59,2,0,160.2,0,0,34.59,2,0
12531,47.69,7,0,47.69,4,0,47.69,5,0
12533,0,15,3,88.89,0,0,46.85,1,0
12534,0,2,2,160.1,0,0,0,2,2
12538,0,31,3,38.87,3,0,38.87,4,0
12540,45.13,3,0,66.51,0,0,60.47,0,0
12542,49.51,18,0,49.51,2,0,49.51,9,0
12543,36.49,3,0,78.69,0,0,36.49,1,0
12546,36.27,3,0,147.17,0,0,55.47,1,0
12548,36.97,4,0,78.95,0,0,68.74,0,0
12549,33.86,11,0,80.42,0,0,33.86,1,0
12550,0,32,18,0,2,2,0,10,9
12553,0,26,6,35.46,2,0,35.46,9,0
12561,0,4,3,82.72,0,0,79.58,0,0
12563,40.46,10,0,57.89,4,0,43.56,7,0
12565,49.32,2,0,185.94,0,0,49.32,2,0
12566,0,1,1,119.97,0,0,61.97,0,0
12569,0,31,1,52.24,3,0,0,4,1
12570,49.39,3,0,92.87,0,0,85.55,0,0
12571,0,5,3,47.49,1,0,47.49,5,0
12572,0,5,2,0,1,1,0,5,5
12574,27.3,2,2,27.3,1,1,27.3,5,5
12575,28.95,26,2,54.89,2,0,53.53,10,0
12577,16.49,10,2,60.83,0,0,60.83,0,0
12578,39.14,4,0,68.44,0,0,39.14,1,0
12580,35.77,5,0,38.69,1,0,38.69,5,0
12582,46.13,3,0,62.01,0,0,62.01,0,0
12583,32.67,4,0,74.02,0,0,74.02,0,0
12585,51.81,1,0,85.35,0,0,51.81,1,0
12586,0,19,1,58.36,2,0,0,10,1
12589,34.8,2,0,67.13,0,0,34.8,1,0
12590,0,33,6,65.22,0,0,0,2,1
12592,56.12,1,0,152.31,0,0,56.12,1,0
12601,0,36,27,0,3,3,0,6,3
12603,0,37,27,19.13,3,3,0,5,3
12604,18.28,31,27,18.7,3,3,18.28,4,3
12701,0,15,9,257.3,0,0,0,8,8
12721,42.85,11,0,152.49,0,0,65.55,0,0
12722,24.41,11,1,140.43,0,0,77.2,0,0
12723,0,1,1,NA,0,0,145.55,0,0
12726,55.68,1,0,NA,0,0,107.09,0,0
12729,54.41,5,0,225.3,0,0,54.41,3,0
12733,22.46,15,1,259.84,0,0,54.9,8,0
12734,0,14,2,NA,0,0,55.73,8,0
12736,40.33,1,0,NA,0,0,185.68,0,0
12738,25.25,14,4,227.47,0,0,57.1,8,0
12741,44.55,1,0,NA,0,0,165.87,0,0
12742,20.99,14,2,NA,0,0,38.56,8,0
12745,12.16,1,1,NA,0,0,144.87,0,0
12746,31.84,5,0,NA,0,0,31.84,3,0
12747,35.42,15,0,280.36,0,0,57.57,8,0
12748,55.02,1,0,NA,0,0,122.07,0,0
12749,48.2,2,0,NA,0,0,60.33,0,0
12750,50.93,1,0,NA,0,0,112.3,0,0
12751,0,16,9,NA,0,0,27.42,8,8
12754,0,5,3,308.3,0,0,77.72,0,0
12758,57.82,3,0,359.23,0,0,133.63,0,0
12759,42.55,6,0,278.05,0,0,75.62,0,0
12762,40.2,10,0,NA,0,0,40.2,8,0
12763,22.62,5,1,217.6,0,0,58.16,5,0
12765,57.96,3,0,265.41,0,0,111.74,0,0
12766,38.56,1,0,NA,0,0,153.22,0,0
12767,47.76,1,0,NA,0,0,169.19,0,0
12768,40.56,3,0,331.57,0,0,116.37,0,0
12771,0,5,5,259.1,0,0,0,3,3
12775,0,14,4,214.62,0,0,48.46,8,0
12777,41.54,8,0,293.35,0,0,41.54,8,0
12778,51.55,10,0,NA,0,0,51.55,8,0
12779,15.37,14,1,NA,0,0,39.99,8,0
12780,54.4,5,0,NA,0,0,54.4,3,0
12781,59.74,1,0,175.76,0,0,62.04,0,0
12783,33.92,5,0,NA,0,0,80.18,0,0
12784,19.29,14,2,NA,0,0,32.77,8,0
12787,32.35,5,0,NA,0,0,93.75,0,0
12788,45.89,2,0,256.04,0,0,80.81,0,0
12789,0,6,1,238.19,0,0,62.51,0,0
12790,35.98,4,0,181.23,0,0,78.62,0,0
12791,55.46,3,0,NA,0,0,116.86,0,0
12801,0,15,13,NA,0,0,0,2,2
12803,14.65,15,14,NA,0,0,14.65,2,2
12804,0,16,12,260.45,0,0,17.72,2,2
12809,55.38,2,0,249.84,0,0,86.01,0,0
12814,0,1,1,NA,0,0,135.09,0,0
12823,41.76,1,0,247.91,0,0,128.73,0,0
12824,39.53,2,0,NA,0,0,116.31,0,0
12827,56.79,1,0,237.5,0,0,77.66,0,0
12828,0,15,2,239.02,0,0,32.4,2,0
12831,0,23,1,178.39,0,0,54.52,2,0
12832,48.19,1,0,191.54,0,0,146.88,0,0
12833,0,25,1,141.05,0,0,42.42,2,0
12839,0,15,10,NA,0,0,27.33,2,2
12845,0,5,1,NA,0,0,60.33,0,0
12849,54.18,1,0,179.72,0,0,151.8,0,0
12850,41.59,2,0,113.14,0,0,68.06,0,0
12859,29.35,1,1,159.91,0,0,66.73,0,0
12861,58.93,3,0,284.27,0,0,213.15,0,0
12863,44.4,25,0,109.29,0,0,56.02,2,0
12865,0,1,1,266.04,0,0,150.19,0,0
12866,0,25,21,127.71,0,0,0,2,2
12871,59.36,21,0,185.97,0,0,59.36,2,0
12873,53.48,1,0,233.45,0,0,159.28,0,0
12883,0,3,3,264.76,0,0,173.56,0,0
12885,0,2,1,NA,0,0,108.94,0,0
12901,0,14,13,0,2,2,0,4,4
12903,13.12,14,13,13.12,2,2,13.12,4,4
12911,37.94,1,0,89.2,0,0,89.04,0,0
12913,50.24,2,0,269.54,0,0,50.24,2,0
12914,34.19,1,0,NA,0,0,34.19,2,0
12918,29.13,3,2,67.93,0,0,65.12,0,0
12919,0,1,1,135.47,0,0,135.47,0,0
12921,43.94,2,0,93.24,0,0,93.24,0,0
12926,55.19,5,0,NA,0,0,55.19,1,0
12928,54.69,3,0,NA,0,0,133.07,0,0
12929,0,3,2,85.99,0,0,85.99,0,0
12930,38.56,1,0,NA,0,0,107.19,0,0
12932,0,5,5,226.56,0,0,225.79,0,0
12939,48.22,2,0,NA,0,0,48.22,2,0
12944,43.02,1,0,102.02,0,0,97.25,0,0
12945,59.07,2,0,NA,0,0,59.07,2,0
12950,39.33,5,0,198.53,0,0,191.51,0,0
12953,0,5,5,NA,0,0,0,1,1
12962,0,16,1,36.2,2,0,36.2,4,0
12964,34.88,5,0,250.14,0,0,218.82,0,0
12965,56.35,1,0,NA,0,0,102.42,0,0
12966,58.29,5,0,NA,0,0,58.29,1,0
12972,0,1,1,69.38,0,0,64.63,0,0
12975,56.5,1,0,93.57,0,0,72.72,0,0
12977,28.73,2,2,NA,0,0,28.73,2,2
12979,28.57,1,1,157.96,0,0,157.96,0,0
12980,0,1,1,NA,0,0,145.47,0,0
12981,55.92,2,0,116.75,0,0,62.92,0,0
12983,0,2,2,312.07,0,0,0,2,2
12992,0,1,1,62.81,0,0,62.81,0,0
12993,48.48,5,0,193.76,0,0,193.76,0,0
13020,25.5,3,2,111.4,0,0,25.5,3,3
13021,0,5,5,165.97,0,0,0,3,3
13024,7.84,5,5,166.47,0,0,7.84,3,3
13026,52.77,1,0,172.61,0,0,106.11,0,0
13027,0,5,3,85.03,0,0,62.17,0,0
13029,46.52,4,0,80.27,0,0,61.69,0,0
13031,0,45,3,57.32,1,0,42.86,11,0
13032,47.54,5,0,140.53,0,0,47.54,1,0
13034,52.21,5,0,249,0,0,52.21,3,0
13035,0,1,1,129.81,0,0,118.38,0,0
13037,51.66,6,0,94.86,0,0,77.83,0,0
13039,29.28,7,2,62.42,0,0,43.84,4,0
13041,31.54,8,0,65.29,0,0,46.71,4,0
13045,0,7,7,131.3,0,0,0,2,2
13051,49.98,1,0,124.53,0,0,92.04,0,0
13053,0,1,1,74.61,0,0,65.15,0,0
13054,39.22,5,0,92.05,0,0,39.22,1,0
13057,0,98,9,31.93,2,0,31.93,18,0
13060,54.25,3,0,110.08,0,0,76.3,0,0
13062,35.98,23,0,44.79,1,0,44.79,3,0
13066,0,91,3,46.38,2,0,46.38,13,0
13068,31.87,23,0,57.41,1,0,57.41,3,0
13069,0,2,2,78.65,0,0,0,1,1
13071,27.63,2,1,114.54,0,0,114.54,0,0
13074,58.25,2,0,85.33,0,0,58.25,1,0
13077,39.71,7,0,161.54,0,0,39.71,2,0
13078,0,99,1,37.95,2,0,37.95,14,0
13081,0,1,1,122.74,0,0,122.74,0,0
13082,47.02,9,0,76.01,0,0,71.44,0,0
13083,58.88,4,0,177.15,0,0,58.88,1,0
13084,0,4,1,76.25,0,0,48.87,3,0
13087,53.08,9,0,163.43,0,0,53.08,5,0
13088,0,96,9,32.11,2,0,0,18,4
13090,0,12,5,60.44,0,0,28.95,4,3
