ZCTA,minDisHosp
47167,0.79
39760,8.05
52219,17.01
52220,8.6
39771,6.1
56224,13.53
49074,1.85
49075,11.77
32976,3.84
47344,9.2
31082,6.42
59635,11.31
20118,13.02
16843,3.04
12750,6.29
66112,1.27
66211,0.57
68178,0.51
28445,22.12
28713,6.82
66863,14.67
98252,29.92
83429,66.96
83440,3.73
44028,9.28
23901,1.44
96058,46.41
42728,1.32
60706,2.17
59041,24.25
59043,55.5
52340,5.12
52346,15.94
31046,11.76
32937,6.98
31047,8.86
36310,23.6
52351,15.34
47274,2.86
32951,7.33
31055,21.76
47282,3.32
30701,2.32
51562,14.18
46968,11.46
42445,4.06
42450,19.29
30707,15.84
36005,17.73
32730,2.07
48813,1.68
56075,9.24
48816,14.01
32736,14.58
39571,9.47
51578,8.18
36016,19.11
56401,7.54
59317,83.35
59322,34.84
47434,9.84
37380,8.97
59937,14.6
53016,10.67
56627,57.22
57218,11.37
59639,63.05
36793,13.9
63559,11.1
59643,15.94
57221,21.65
31634,0.54
29115,5.16
56633,9.56
31635,15.07
33305,2.35
65775,3.35
24465,35.7
65784,29.62
28786,6.31
83650,66.8
98563,25.25
93609,18.7
93410,0.88
20317,0.52
34105,2.86
13321,6.84
27379,15.9
44678,8.73
43462,9.24
73438,5.35
97128,6.22
97396,24.47
17750,7.03
29020,5.01
29333,1.19
31558,8.03
61331,16.64
36740,10.06
56577,16.31
66948,12.73
28741,2.73
65735,36.57
82604,31.89
24368,13.71
28748,15.52
24370,14.39
66963,17.09
83530,2.98
98360,17.61
83536,29.61
99705,20.41
99712,82.98
49782,40.97
57730,5.7
58554,10.67
61857,13.74
42765,13.27
32806,1.56
39730,2.45
60637,0.68
52168,14.94
39740,17.77
48896,12.18
36111,0.87
36112,4.53
52201,10.56
83656,9.99
98583,6.64
98584,3.29
83672,11.55
98597,26.4
98611,18.03
98620,5.75
98644,2.05
83716,17.0
83801,26.7
83810,22.71
98663,1.76
98672,9.55
51653,14.86
59332,53.67
59336,50.07
47455,21.86
57577,35.57
79504,27.4
44004,2.56
97638,90.63
75570,25.04
85624,22.98
92610,7.29
76268,9.79
95230,17.73
95318,17.65
95328,5.19
73437,12.77
80440,22.56
98363,36.39
99714,49.07
99727,188.11
99730,200.86
99739,211.57
30668,14.69
48750,16.71
42408,15.99
30669,18.25
56047,13.17
35967,5.32
39534,1.59
30677,13.07
39540,3.66
51554,10.6
30680,0.9
56058,0.87
56060,11.47
39746,10.57
47586,10.42
47325,8.5
31068,5.91
56589,21.6
53003,10.22
63544,18.31
36758,21.12
59602,16.76
29102,3.73
27239,21.0
53005,3.84
49440,1.64
59632,37.85
36773,21.9
27249,9.91
31620,2.3
31623,8.93
56621,10.98
36782,20.33
52737,21.83
56448,30.53
59344,22.22
59347,27.48
36541,15.42
61077,18.8
47460,17.96
52747,19.09
56456,29.17
36543,16.49
52752,17.41
37144,15.05
29178,16.77
43138,2.65
52229,11.05
59480,30.98
85263,30.62
73933,4.13
07760,4.34
03582,13.29
02882,2.01
73556,9.2
75763,18.64
75766,0.9
81132,5.37
49129,17.89
47401,8.88
63143,2.02
36507,4.56
42729,16.74
39669,23.89
48870,11.62
30824,1.28
60632,4.15
47114,6.88
30828,16.4
42749,3.84
30830,2.72
36092,5.42
36093,5.5
51242,11.38
82642,54.34
28768,4.09
82649,34.65
99827,137.24
99832,125.44
83610,43.37
99901,53.88
99918,70.14
83611,49.18
99926,30.75
83612,31.45
98416,1.98
98430,1.46
83623,21.63
83627,23.33
83631,37.73
83633,35.07
83634,12.95
83637,64.31
83639,25.43
98532,9.02
98533,15.77
98537,21.47
98544,3.91
47612,16.62
59486,32.84
61258,17.79
31537,28.76
37036,14.62
59489,61.13
56541,19.04
61263,11.77
29044,18.2
31539,2.49
58058,28.13
31543,22.6
59501,17.75
31544,23.96
49402,27.49
59520,18.48
37206,5.36
31636,14.4
30554,13.63
77033,2.57
77046,0.84
78586,5.06
28452,13.37
28458,15.23
24333,2.81
85373,4.06
72855,4.44
71838,15.35
90302,2.04
81129,14.52
33834,13.22
60404,6.29
42762,7.63
56173,10.9
63379,2.18
31516,9.41
36590,7.48
27017,11.61
36602,2.26
56501,3.55
61337,10.9
59546,74.77
36744,0.83
29073,10.23
36748,19.11
43055,8.11
47714,1.36
61346,22.52
98548,25.71
23414,25.37
33051,5.14
31327,26.11
59324,10.06
47443,7.7
56433,25.94
56435,37.87
47446,10.26
63334,15.06
52728,12.11
63664,10.24
56721,10.81
63665,30.77
36921,10.27
32616,8.72
46798,9.17
39451,4.15
51350,13.64
42217,15.92
55967,21.74
51354,14.06
30571,15.03
32625,33.4
30572,14.83
49895,25.94
27886,2.77
58654,62.55
23024,31.11
62058,4.41
62046,11.8
47265,0.94
66782,11.34
41776,6.05
40310,5.76
62997,14.29
62704,3.49
46786,7.86
50168,17.01
40422,1.99
70589,11.7
04926,11.59
04431,15.7
48021,4.76
59601,9.46
31569,11.93
61349,16.96
27217,13.95
58105,1.75
42101,6.7
39401,8.17
55918,11.07
30533,4.43
39406,0.84
83549,47.1
83552,15.74
99743,234.51
99745,493.27
99755,187.92
83555,24.77
99757,386.97
99762,85.92
36922,17.75
33403,2.17
36925,9.46
63670,10.16
27028,11.48
31524,5.35
59457,6.73
59463,49.55
36607,0.85
31525,11.38
56529,6.63
27030,1.17
58045,3.02
59474,7.79
58046,29.74
31535,4.58
64778,10.07
37878,12.14
28170,1.79
64779,14.3
44108,2.5
44110,3.56
37880,16.45
54235,1.97
37882,16.51
62419,12.12
44116,2.69
28207,1.04
35903,7.45
32664,16.89
56159,13.9
39652,2.87
38921,6.49
05255,29.36
98557,9.37
71007,14.89
80927,3.88
76310,4.03
74944,14.33
74953,0.37
74955,3.37
83604,56.1
99775,7.31
99780,236.17
99781,468.35
98376,19.47
99789,430.44
99790,104.22
99791,154.84
98377,26.84
99820,93.36
54156,18.46
33919,3.6
54160,9.86
64745,12.85
37857,5.27
28135,8.74
47406,2.33
36511,9.92
47420,5.34
63828,14.19
33441,3.04
37190,2.23
22209,1.53
22214,3.31
60530,14.28
32583,5.93
48629,34.89
42141,5.58
32601,1.42
42163,16.25
55945,11.37
60539,3.75
39437,10.24
30549,12.03
42167,2.19
55950,7.0
51451,8.46
39474,1.85
57330,14.25
27330,4.02
29180,0.48
33410,1.32
27340,16.18
43143,17.75
59725,17.66
31771,10.82
63738,24.4
33411,4.62
49619,20.45
43439,7.57
53226,1.02
32832,6.22
62867,24.77
78594,15.47
96084,37.74
70546,2.06
84728,64.43
85343,24.39
87710,23.08
72752,30.57
92145,6.39
88431,35.47
75801,6.51
36518,3.4
63155,2.2
56384,21.1
31316,13.3
59301,11.19
36871,21.99
31720,13.24
29154,7.66
56715,28.13
36901,11.61
29160,17.91
31730,5.91
27312,15.77
31519,13.88
59442,12.03
59446,39.07
29010,3.38
59447,58.22
51331,5.14
37643,8.31
49880,37.85
22980,7.04
29532,3.66
27873,12.91
64163,8.35
44092,2.13
64765,13.99
62359,16.03
37870,13.91
64769,11.97
37871,12.1
28150,4.69
59911,28.91
53228,1.35
29320,3.81
61572,22.59
27504,11.17
31822,15.16
49663,17.85
63847,12.25
58415,35.55
57429,30.16
31825,27.4
31827,19.88
61605,2.7
29329,4.22
57760,56.92
77331,18.17
50854,2.57
16699,12.0
19120,1.39
57652,35.49
77022,2.57
76825,3.52
79018,31.77
77437,0.86
77871,16.77
84050,18.13
98617,5.63
25565,12.12
36604,1.35
33144,1.26
59452,46.69
57015,14.37
56517,22.34
57364,16.41
63784,11.09
47965,10.17
58367,2.12
59754,10.21
42124,14.99
23432,7.54
64772,1.99
64776,27.86
38343,13.13
62848,8.91
38344,3.99
62852,9.18
62853,11.49
66501,14.58
58321,36.43
61466,14.01
31750,4.23
59722,5.74
49808,33.89
37398,3.51
37403,0.3
49814,16.97
29474,10.77
58048,23.79
58301,2.37
44305,2.54
97447,58.96
97520,12.82
15233,2.21
17758,22.25
41179,26.81
55454,0.34
25670,9.92
82620,64.71
56045,15.07
19453,1.68
77093,4.49
77808,10.72
84098,6.22
98685,2.92
98802,12.24
98815,11.66
98824,15.61
98841,19.56
64831,19.13
44134,1.88
44690,16.26
60521,0.76
42129,21.91
42130,11.51
30536,17.01
39425,17.46
39426,8.34
55933,20.73
58636,52.63
49862,7.47
22960,20.77
58638,47.14
27850,16.65
49866,7.52
27852,15.4
43620,0.86
22967,26.34
58640,44.86
37640,16.45
61474,20.09
61475,15.04
29409,0.08
59874,43.74
63967,13.99
57559,48.73
22579,10.08
22580,10.15
49733,13.69
53220,3.62
27565,5.01
59762,37.07
33444,3.68
21153,5.81
12504,8.76
19375,9.62
39168,14.28
35592,18.24
33317,1.83
27298,15.64
29403,1.32
46943,15.35
32709,14.2
63703,3.21
65459,21.62
65466,28.92
82833,20.98
67105,18.54
45350,14.91
99129,35.94
99152,47.2
33876,6.3
49406,13.91
64145,5.13
22971,31.12
44082,16.33
23357,24.49
37862,8.52
23401,14.5
54634,7.51
68347,13.09
54637,16.33
28472,2.58
54639,17.98
44652,9.37
28479,11.28
22304,0.94
61562,13.42
61563,5.61
33449,5.14
63839,11.28
31811,17.26
49791,28.23
37385,19.39
57744,29.15
43535,10.6
57745,27.14
58562,11.72
22815,20.19
27703,9.17
43540,17.34
57748,57.95
59720,44.28
38703,6.05
99156,9.79
15310,23.25
82084,25.39
36117,2.03
35615,9.15
99556,29.86
02025,10.9
41517,9.56
02557,2.23
95464,4.49
93646,11.7
95409,7.37
91784,3.57
03445,8.26
70774,10.92
71065,20.25
52777,21.5
51553,24.42
51528,12.43
70789,9.37
93440,13.48
94708,3.38
91324,1.97
52567,9.31
70067,13.14
80237,5.5
19717,5.79
32096,20.29
31642,19.05
83864,19.91
61855,14.34
46303,7.89
50431,12.65
66858,13.26
41180,17.66
19025,3.77
17936,11.8
15532,4.9
79226,54.36
78934,1.17
78380,9.23
79562,13.4
84762,30.05
73557,8.31
97639,30.44
97833,17.47
19320,3.46
16238,3.45
15640,13.17
04493,10.88
21117,6.14
50075,21.61
50112,1.71
52072,6.5
38737,4.14
03845,4.41
03287,6.22
42321,9.47
42085,19.26
41256,5.14
55330,14.96
32102,18.77
32514,1.3
32147,7.21
30071,1.68
21157,1.04
21227,2.93
56081,1.39
84304,12.73
24250,15.04
22807,2.71
98290,8.99
25938,17.93
53706,1.1
82428,38.28
90506,2.32
34242,4.36
23838,13.02
65622,21.93
54845,18.27
28021,11.94
58768,19.13
29613,3.41
38851,1.64
30450,15.47
61942,29.45
62480,17.43
31605,6.44
30094,6.9
30307,1.11
31747,11.56
69156,24.26
69143,20.33
85609,16.24
85004,1.22
95314,48.05
70651,7.76
70665,10.07
56152,20.97
30667,22.12
96717,9.83
96821,4.06
94563,5.44
90033,0.47
92070,24.28
90240,2.05
95920,19.04
38801,4.28
39166,15.86
38610,8.97
38650,8.19
39737,12.08
70516,6.83
04346,5.46
04944,8.46
04227,11.51
04930,16.24
04956,18.01
04475,17.05
50595,0.27
66746,15.15
66940,13.05
66083,9.82
99337,12.64
43410,5.67
15112,4.89
43758,28.96
43910,8.42
26030,11.83
38940,14.94
39079,17.21
43412,10.9
98506,5.38
98199,2.29
98119,2.89
44606,9.48
60073,12.08
62814,15.36
61878,11.99
62205,3.6
60031,5.38
61725,13.61
35223,3.3
35457,14.94
62221,5.22
62069,7.37
61101,5.04
25260,14.41
30005,3.17
30623,12.66
31790,15.59
61440,13.56
61052,13.74
96782,2.57
96770,13.7
61912,16.83
56762,3.27
55387,1.75
55378,6.31
55101,0.56
60103,4.73
62047,19.56
60016,0.56
62887,15.3
96781,7.34
96778,22.22
62515,19.11
59315,34.77
59487,25.76
68815,21.87
68748,18.04
68441,12.2
56327,18.98
55359,17.03
56535,23.51
56297,16.71
04964,35.26
04048,28.48
04492,32.98
68733,16.67
68981,16.71
19547,11.74
18458,16.68
74834,14.34
35765,16.07
68883,18.38
69121,38.32
51455,1.52
50606,16.54
50441,2.46
50146,17.29
17261,10.68
35064,5.37
35007,3.21
94597,2.15
35963,13.76
99782,258.19
95251,10.04
35217,5.35
35211,4.31
36475,11.54
36870,5.25
62836,10.75
60004,4.17
61240,6.4
61336,20.47
35188,19.11
61473,19.77
46142,3.38
46235,4.94
65085,16.15
63561,20.74
59044,14.39
59069,24.79
99546,2.88
99660,762.02
61283,20.45
61372,8.17
60505,2.96
62634,13.42
55307,1.38
85757,9.9
66850,20.79
66061,5.46
66111,3.65
67108,14.0
66864,15.49
59078,23.2
59401,2.23
59444,35.35
56037,14.71
59242,29.95
93012,3.69
95121,5.39
95128,0.36
95687,2.73
93401,3.53
91351,6.96
66418,12.38
67570,16.15
67514,19.88
67430,20.49
65591,13.71
03593,19.42
03455,8.88
03255,10.23
95825,1.36
90046,2.81
95019,0.99
95345,7.9
03785,11.28
12306,7.83
97119,9.03
72166,20.2
95391,11.97
95212,7.59
95210,4.75
77831,17.21
95694,15.51
78259,1.96
95697,6.19
78330,8.88
95720,20.43
95726,20.26
78332,7.84
78342,8.46
78351,15.61
78361,56.63
95819,0.88
95829,6.18
61244,3.15
60554,9.09
77968,11.82
77977,12.67
77983,15.59
77987,4.66
84525,57.89
72015,6.72
90503,0.32
90222,0.99
91016,0.62
90262,0.53
91935,16.08
92282,13.24
90026,0.67
94606,1.13
91948,36.06
97390,33.48
85321,58.63
75189,9.7
80512,24.22
72087,16.82
79101,4.46
79121,0.47
79236,34.48
79237,29.95
79239,40.82
79240,38.76
79244,41.49
79252,5.28
79257,29.94
79329,15.32
79339,1.91
97459,10.42
91607,3.4
75142,5.16
73439,11.4
80442,13.09
70443,2.71
89510,46.47
84530,37.8
97321,2.3
75143,19.36
80446,9.12
70446,10.34
72021,35.04
97324,35.1
97326,24.14
90745,2.04
70449,16.5
84534,35.77
84535,18.67
97710,123.73
84713,7.32
87560,37.22
97405,12.72
85333,72.7
97410,37.97
67017,9.26
04955,10.85
04764,47.1
04055,9.98
33917,8.57
33486,1.2
33027,2.12
33954,3.3
34445,12.1
33137,1.15
32950,2.89
32603,1.1
75254,3.36
75270,1.56
87942,13.81
80701,8.36
80705,2.55
73662,3.05
01002,13.87
03049,5.45
01611,3.54
73551,28.14
87571,3.85
84720,11.98
87573,21.31
87574,13.85
87575,53.3
80536,35.08
84721,18.39
87577,38.32
87578,22.66
88343,39.15
85911,24.96
97877,34.05
72712,4.44
97880,52.57
88350,29.2
88351,40.04
92117,3.47
97884,41.74
97478,11.13
97480,25.0
30619,13.6
31007,10.99
95625,2.79
95636,29.69
95639,8.68
95662,4.32
95666,31.78
95667,0.87
95669,14.9
78235,0.37
95675,16.34
80498,15.96
97374,10.94
89831,20.19
97375,13.66
97376,12.95
72069,25.75
91024,2.92
84647,3.25
89833,42.99
87518,54.67
01201,0.82
01922,5.49
77835,14.03
87375,14.1
89447,15.4
72002,4.14
73170,4.34
85249,5.94
72007,14.75
84501,7.24
80432,33.54
72010,12.55
80433,15.76
70435,7.17
70436,5.71
84512,41.87
72335,4.32
97484,44.75
75426,23.18
97487,21.99
72342,5.98
75428,16.6
81425,22.1
75972,3.47
81428,36.54
81431,56.76
81432,31.96
81433,49.37
75978,11.75
81434,41.54
71371,6.96
92283,22.32
76001,1.75
71373,23.11
81505,8.21
71403,12.88
86052,63.67
71409,14.18
81522,45.35
71416,20.88
62626,1.43
60045,1.33
62960,5.57
97378,17.25
78884,33.38
78940,14.95
78946,21.69
78950,15.87
78957,2.84
79016,16.13
79021,22.73
79022,7.84
72167,10.52
80623,12.79
84775,97.52
70585,16.95
97448,7.43
87820,54.72
87823,13.23
70586,6.87
91501,4.29
91502,2.14
86044,46.63
87825,51.57
72012,17.24
84515,36.39
72014,18.35
90720,0.78
85610,28.64
85611,13.94
75554,27.34
97627,20.28
73852,18.31
72459,20.82
72099,2.46
72101,25.66
70524,6.59
85325,28.92
91210,1.37
80517,7.18
80520,14.73
70526,1.05
84663,11.54
72104,1.34
85326,20.11
86053,31.73
71417,19.67
49099,13.5
10307,3.0
48211,2.57
11765,4.6
48767,14.63
97415,8.24
84621,9.37
87501,10.1
90808,2.39
71028,12.31
88210,14.67
85641,19.26
72542,24.39
71032,7.61
97752,39.63
75644,19.76
75645,12.66
71037,12.69
81004,18.12
97754,22.43
81005,15.47
75650,12.16
72556,14.65
92036,36.19
97759,43.35
72569,31.48
97760,11.02
71051,15.63
97457,19.04
87829,46.31
85360,51.8
02542,4.06
68110,4.28
01757,2.27
71107,10.22
88310,19.03
88311,10.34
97846,17.99
74034,9.8
97848,48.88
74035,11.74
81082,2.03
88316,44.9
75754,21.18
88318,75.69
81089,8.44
97862,13.18
97864,50.46
72223,8.35
73666,20.39
72311,25.62
88005,6.56
70634,5.1
81323,31.46
75944,24.37
75946,15.79
74301,5.43
81326,21.9
76442,8.37
70819,2.62
97711,34.82
72501,2.41
80921,10.62
97720,14.88
97722,65.59
88203,16.42
97732,45.81
80924,2.33
72521,16.9
97735,67.24
97736,82.88
72528,8.66
85634,12.28
97738,8.88
71019,2.62
74859,2.48
74868,4.08
74871,12.72
85701,2.22
92055,13.87
71232,4.9
71234,11.71
88426,35.53
81147,6.03
88434,29.18
81151,17.95
97918,26.57
71241,2.41
88435,1.45
85941,4.71
92210,6.63
75803,11.21
81155,21.75
71251,4.49
93920,30.71
93927,17.07
93932,18.98
93962,2.96
77099,1.92
42602,3.06
73134,1.04
73139,0.46
71958,20.12
70422,2.13
73149,1.95
71960,36.67
71962,18.05
87328,18.91
80401,7.28
86035,39.06
71331,9.88
72927,5.53
86039,23.47
75954,25.63
92262,2.21
81403,14.59
86040,19.35
86042,5.76
75961,10.95
92274,21.96
81422,57.9
72949,7.98
81423,52.95
71355,15.63
75969,13.88
92780,0.72
74883,15.79
85928,43.3
72727,20.97
81130,39.96
71203,3.66
71209,2.3
97903,45.52
74056,10.99
92123,1.34
97906,72.82
88401,8.4
93621,26.31
93630,20.11
93634,37.98
93635,1.05
93636,9.89
93640,36.02
93644,26.33
93653,21.92
93657,15.13
94027,2.49
77320,8.51
77328,8.82
87109,1.32
89138,3.3
79351,19.85
79371,20.67
79517,27.37
79720,1.9
79752,9.12
73705,4.57
85379,3.82
88020,78.42
75973,19.02
92277,29.53
75979,1.81
81523,21.32
81527,29.42
87364,40.37
71970,32.71
89445,42.16
89446,24.63
71971,27.11
70427,3.85
97541,38.19
97544,27.1
72434,13.03
73832,24.38
88101,7.43
88103,6.42
72445,9.25
70775,6.17
73527,11.16
91046,1.82
75169,18.65
89883,103.41
87522,18.17
97384,11.56
85320,33.12
28679,14.23
14218,2.87
79087,21.74
75559,33.49
77062,2.37
93667,25.29
77071,3.17
76013,3.43
81610,20.45
84083,99.01
71832,0.86
80135,19.68
70122,3.83
84086,27.32
84088,1.07
85132,22.6
70123,0.9
85336,15.52
86036,29.32
36727,19.77
48118,1.6
48466,13.98
14580,10.11
70515,13.17
72638,10.53
75684,9.55
97827,32.05
81052,13.08
75686,5.27
72645,21.05
92082,11.61
71101,0.58
72650,31.31
88263,31.09
92086,32.97
97837,29.95
88268,23.36
85739,10.66
72655,29.33
91602,2.64
75246,0.51
75862,3.96
81239,18.45
71282,3.15
72843,28.99
97634,11.84
72466,25.03
72467,1.03
97641,92.69
80914,6.04
75567,20.33
75569,4.0
91962,35.12
91980,28.06
75574,31.62
97701,6.63
86547,30.74
74743,0.37
74750,16.15
76234,7.09
92647,2.13
76255,3.57
76258,12.53
85135,33.34
70125,1.16
71845,27.01
89183,2.58
87121,16.64
71851,8.86
97141,7.02
14710,12.23
14858,15.11
49230,18.58
76444,10.65
93001,18.23
76453,22.18
93015,12.1
76466,6.41
76470,13.88
93035,5.33
76508,0.05
76513,2.9
93117,9.79
76520,5.08
93207,26.67
93208,28.74
76528,1.69
76531,5.36
76538,16.29
81240,14.41
75901,6.26
86031,43.78
72854,20.87
71292,8.22
74128,0.93
81252,33.2
74129,1.77
75930,11.77
86033,61.71
81303,11.31
75938,13.62
81321,13.52
75939,23.58
70085,19.67
97065,24.34
87045,23.7
12873,24.11
88325,7.83
97865,16.27
81091,33.49
88338,22.0
75758,13.8
74046,8.31
88339,40.32
97868,23.81
76930,20.71
76935,21.78
76936,2.13
76941,31.33
93513,28.43
93514,12.2
76945,35.94
93526,23.45
76950,11.32
93532,24.11
77008,1.01
93541,31.45
77010,0.62
93558,25.1
93561,3.28
05440,20.61
92805,0.92
74939,28.56
76384,1.06
74943,15.6
76402,1.04
76424,4.29
92861,2.67
76429,14.78
74957,30.57
77995,8.17
95358,8.04
93210,6.99
76542,6.64
95466,21.66
95468,35.09
78067,32.62
78070,17.65
78071,34.43
78072,49.88
95482,2.86
95486,15.73
94085,4.61
94111,0.81
94117,0.54
78606,31.76
96091,29.21
78611,5.0
96097,3.87
96101,2.31
96103,13.7
96105,14.58
96107,42.48
78624,1.57
96118,3.78
90277,1.86
71944,16.38
94010,2.34
70780,5.85
97620,39.38
73842,30.09
93605,42.46
93610,21.17
90079,0.78
90094,1.64
70115,0.45
97111,9.34
84067,5.42
89124,18.05
97116,8.66
84072,46.15
71765,24.63
89128,1.22
80129,1.14
75061,0.79
95370,1.66
95376,0.62
95383,14.93
78022,30.84
78024,22.75
78028,0.82
95420,5.74
95421,22.75
95425,21.02
77076,1.97
96003,17.75
96010,26.94
96013,18.26
96014,31.65
96015,25.78
96017,18.64
96023,31.56
96024,15.21
96027,42.63
96031,44.12
96032,24.37
96033,19.34
96123,41.02
96126,19.94
78629,3.55
96132,44.85
96134,46.65
78641,7.28
78648,1.96
78654,8.25
78661,7.96
78663,7.69
42459,7.71
97621,40.59
70791,1.17
70801,2.28
85607,37.71
85608,20.77
74636,15.47
92544,10.19
92551,3.07
74650,7.9
76133,2.55
74701,1.05
86511,16.61
74723,26.2
74726,15.56
76182,2.33
74728,22.63
72660,16.09
79366,9.27
79378,18.76
79412,0.91
92118,1.74
94037,2.55
78580,24.52
96046,36.13
96052,8.64
96061,17.56
78590,25.58
96064,19.99
96067,3.35
96074,36.27
96076,32.35
78602,16.4
78605,13.81
96085,28.31
87581,41.63
97416,28.33
64501,2.58
02575,7.63
63102,3.16
33547,14.64
36551,9.84
81069,26.35
72669,21.82
93285,9.55
76705,10.47
93309,2.09
76821,2.05
76834,4.86
76837,3.31
76844,34.86
76848,26.99
93426,29.16
76849,1.36
76856,33.63
93436,4.17
93441,13.65
76871,28.55
93446,9.25
93450,24.91
76901,11.18
93454,12.39
95684,18.25
84051,30.98
92242,1.93
92008,3.79
74830,8.87
74832,21.9
74837,11.19
74844,7.89
76272,15.13
74848,1.17
76273,17.88
77836,2.87
95247,14.57
95249,3.04
02635,10.3
67851,13.63
26038,2.6
94546,1.63
36723,5.83
35213,3.2
90047,2.74
90059,0.51
85054,1.37
84055,28.04
71742,3.69
71743,19.79
73050,14.71
71744,25.75
71747,20.2
87072,23.48
90067,0.19
71751,14.81
79040,26.42
79052,12.93
79059,25.86
79065,5.17
79079,0.94
79080,15.32
79083,21.2
79088,5.5
95252,12.71
95255,20.88
77864,1.05
95311,19.26
95312,14.65
95319,2.66
95321,25.95
77905,6.75
77957,7.03
95338,0.93
78383,26.21
78387,19.59
78389,13.38
95901,10.31
95922,23.05
95928,5.23
95939,26.89
95942,23.63
95945,5.69
95947,23.39
78503,2.24
95954,12.18
95960,14.47
95963,19.68
94924,11.68
06831,5.38
95431,0.15
95432,30.54
78045,23.14
95437,5.35
95444,4.7
78055,21.09
95449,19.78
85331,17.83
85748,6.04
86303,6.91
85037,1.1
85203,2.39
79093,14.29
79096,5.13
60187,2.55
04677,10.32
03910,3.76
04626,17.81
74734,14.14
78521,13.15
95965,8.83
95973,12.88
95974,14.42
95983,21.58
95988,4.81
87554,32.67
87556,34.09
91316,1.34
84712,36.69
79502,2.7
79505,13.45
79506,27.9
79511,20.28
79527,16.58
79543,9.5
79549,19.27
79556,2.3
79607,6.4
79699,1.46
95453,5.69
95454,33.0
78061,2.1
89702,2.71
97333,13.12
70454,6.71
87420,14.72
80459,11.22
73487,21.68
87455,41.55
80461,1.25
80465,8.12
80466,21.22
85286,3.71
72122,22.01
72123,29.77
85341,61.97
59933,43.74
59472,11.66
66092,14.52
67218,0.87
76209,3.22
74740,16.52
92604,2.55
77612,28.98
95037,11.47
77624,11.98
77625,25.6
95054,5.58
95113,2.56
77660,22.13
95129,2.58
95148,5.36
95206,9.31
79707,4.74
79735,14.66
79739,35.95
79743,24.08
97473,18.23
75412,24.59
70639,14.72
91730,0.91
72331,22.75
72332,10.07
70650,16.94
62477,19.96
80538,10.38
84737,22.18
72126,23.64
97423,1.54
80547,3.18
87718,27.19
72139,16.03
70560,6.92
84747,45.09
71222,0.25
72740,23.89
75783,2.42
88415,15.08
81143,44.91
71226,18.97
88418,41.16
88419,44.03
75785,2.56
92135,1.72
88424,32.57
56683,24.31
78390,13.31
26719,11.92
04925,31.21
80804,24.09
06461,2.22
34743,3.75
06022,14.88
73028,14.19
15239,4.55
19505,12.62
17562,16.07
15851,8.93
17030,20.9
43228,1.38
45849,12.62
43542,5.66
43528,5.47
44695,11.4
45042,9.68
43231,3.26
43010,12.36
76632,11.51
26372,9.92
98851,13.72
57272,23.52
57217,27.4
77984,12.33
79376,24.63
73529,13.89
16066,2.63
15647,7.72
15486,8.19
15620,3.81
06067,0.46
32697,6.72
78140,24.1
16137,11.92
16127,0.87
77381,2.86
84020,3.59
15613,13.27
15679,7.53
16839,23.61
15905,4.37
18326,14.4
57226,4.03
57258,41.6
57042,2.51
57219,20.47
57334,13.98
25917,7.03
26660,10.64
16865,14.51
37921,4.92
38060,19.89
28269,4.62
27527,12.4
24853,5.29
16041,17.13
16332,15.19
19126,1.73
37130,4.67
16635,9.29
02906,0.75
29205,2.3
29828,6.1
84764,25.26
84061,10.59
25142,10.55
13166,12.27
14514,10.98
25021,14.05
25650,19.33
16834,23.91
57533,13.83
14740,12.43
14714,8.13
15425,2.09
16666,16.74
16664,13.97
16852,17.69
10970,6.64
12604,3.06
13214,4.44
12204,1.91
17060,8.34
02919,4.94
29905,3.12
12435,9.67
11747,4.83
98019,16.0
98077,8.37
98558,17.73
16117,1.39
57052,13.78
27045,12.59
27203,2.47
28342,9.8
13332,5.78
12950,10.14
26325,21.47
23011,13.13
76655,7.67
54891,14.35
98011,3.5
73006,18.21
54619,18.12
54964,10.69
61919,27.65
15762,10.25
07524,1.91
29624,5.24
10589,5.34
10583,3.72
12508,4.25
11713,2.39
80451,10.4
05737,15.67
13790,5.9
12108,48.49
03884,13.13
87931,18.62
14839,16.33
13736,25.29
11102,0.37
13147,15.69
29932,13.94
29935,1.02
37209,5.55
12015,4.83
14416,13.76
43022,9.37
13407,9.78
10452,1.01
12132,19.46
11218,1.59
10025,0.68
12063,12.3
13441,2.37
45788,8.48
