GEOID,BED_COUNT,POINT_IN_TIME,YEARLY_BED_COUNT
1211225,,,
1211226,,,
1211227,,,
1211229,,,
1211221,,,
12112211,,,
12112212,,,
1211232,,,
1211238,,,
1211239,,,
12112311,,,
12112312,,,
12112313,,,
12112314,,,
12112315,,,
12112316,,,
12112317,,,
12112318,,,
12112319,,,
1211232,,,
12112321,,,
12112322,,,
12112323,,,
12112324,,,
12112325,,,
12112326,,,
1211244,,,
1211245,,,
1211246,,,
1211247,,,
1211249,,,
12112411,,,
12112412,,,
12112413,,,
12112414,,,
12112415,,,
1211251,,,
1211252,,,
121131,,,
1211321,,,
1211322,,,
1211323,,,
1211331,,,
1211332,,,
1211341,,,
1211342,,,
121135,,,
121136,268,244,268
1211372,,,
1211373,,,
1211374,,,
1211375,,,
1211381,,,
1211382,,,
1211392,,,
1211393,48,5,48
1211394,,,
1211311,,,
1211312,,,
12113111,,,
12113112,,,
12113122,,,
12113123,,,
12113124,,,
12113125,,,
1211411,,,
1211412,,,
1211423,,,
1211424,,,
1211425,,,
1211426,,,
121143,,,
1211441,,,
1211442,,,
1211452,,,
1211453,,,
1211454,,,
1211461,,,
1211462,,,
1211471,,,
1211472,,,
1211481,64,64,64
1211482,,,
1211491,,,
1211492,,,
121141,,,
1211411,12,97,12
1211412,,,
1211413,,,
1211414,3,3,3
1211415,,,
1211416,312,38,38
1211417,414,389,414
12114181,,,
12114182,,,
1211419,189,189,189
121142,,,
1211421,111,72,111
1211422,,,
12114231,9,6,9
12114232,22,168,198
1211424,,,
1211425,14,131,14
1211426,,,
1211427,,,
1211428,,,
1211429,,,
1211431,,,
1211432,,,
1211431,,,
12114331,,,
12114332,45,36,45
121151,,,
1211524,,,
1211525,,,
1211526,,,
1211527,522,478,522
1211528,,,
1211531,,,
1211536,,,
1211537,,,
1211538,,,
1211539,,,
1211531,,,
12115311,,,
12115312,,,
1211541,,,
1211542,,,
1211551,,,
1211552,,,
1211561,,,
1211562,,,
1211571,4,3,4
1211572,,,
121158,,,
121159,4,35,4
1211511,,,
1211512,,,
1211615,,,
1211617,,,
1211619,,,
12116111,,,
12116112,,,
12116113,,,
12116114,,,
12116115,,,
12116116,,,
12116117,,,
12116118,,,
12116119,,,
1211612,,,
12116121,,,
12116122,,,
12116123,,,
12116124,,,
12116125,,,
12116126,,,
12116127,,,
12116128,,,
1211623,,,
1211626,,,
1211627,,,
1211628,,,
1211629,,,
1211621,,,
12116211,,,
12116212,,,
12116213,,,
1211632,44,39,44
1211633,,,
1211634,,,
1211635,,,
1211636,,,
1211641,,,
1211642,,,
1211643,,,
1211651,,,
1211653,,,
1211654,,,
1211655,,,
1211663,,,
1211665,,,
1211666,,,
1211667,,,
1211668,,,
1211669,,,
121167,,,
1211681,,,
1211682,,,
121169,,,
1211611,,,
1211612,,,
1211611,,,
1211711,,,
1211712,,,
1211724,,,
1211725,,,
1211727,,,
1211728,,,
1211729,,,
1211721,,,
12117211,,,
1211734,,,
1211735,,,
1211736,,,
1211731,,,
12117311,,,
12117312,,,
12117313,,,
12117314,,,
12117315,,,
12117316,,,
12117317,,,
12117318,,,
12117319,,,
1211732,,,
12117321,,,
12117322,,,
1211741,,,
1211742,,,
1211743,,,
1211744,,,
1211745,,,
1211751,,,
1211752,,,
1211761,,,
1211762,,,
1211811,,,
1211812,,,
1211813,,,
121182,,,
1211842,,,
1211843,,,
1211845,,,
1211846,,,
121185,,,
1211911,,,
1211912,,,
121192,,,
1211931,4,31,4
1211932,175,133,154
1211941,,,
1211943,,,
1211944,,,
1211952,,,
1211953,,,
1211954,,,
1211961,,,
1211962,,,
121197,,,
1211981,,,
1211982,,,
121199,,,
121191,,,
1211911,,,
12119121,,,
12119122,,,
1211913,,,
1211914,,,
1211915,,,
1211916,,,
12119171,,,
12119172,,,
12119181,,,
12119182,,,
12119191,,,
12119192,,,
121192,,,
1211111,,,
1211113,,,
1211114,,,
1211115,,,
1211121,,,
1211122,,,
121113,,,
121114,,,
1211151,,,
1211152,,,
121116,,,
121117,,,
1211181,,,
1211182,,,
1211111,,,
12111131,,,
12111132,,,
12111133,,,
12111137,,,
12111138,,,
12111139,,,
121111311,,,
121111312,,,
121111313,,,
121111319,,,
12111132,,,
121111321,,,
121111322,,,
121111323,,,
121111324,,,
121111325,,,
121111326,,,
121111327,,,
121111328,,,
12111133,,,
121111331,,,
121111332,,,
121111333,,,
121111334,,,
121111335,,,
121111336,,,
121111337,,,
121111338,,,
121111339,,,
12111134,,,
121111341,,,
121111342,,,
121111343,,,
12111142,,,
12111143,,,
12111144,,,
12111151,,,
12111152,,,
1211116,,,
121198,,,
121311,,,
121312,,,
121313,,,
121511,,,
121512,,,
1215131,1,1,1
1215132,112,11,112
1215141,,,
1215142,,,
1215143,,,
1215144,,,
1215151,,,
1215152,,,
1215211,,,
1215213,,,
1215214,,,
1215221,,,
1215222,,,
1215231,,,
1215232,,,
1215233,,,
121524,15,98,93
1215251,,,
1215252,,,
1215261,,,
1215262,,,
121527,,,
121528,21,21,21
121529,,,
1215211,,,
1215212,,,
1215213,,,
121531,,,
121532,,,
1215331,,,
1215332,,,
1215341,,,
1215342,,,
1215351,,,
1215352,,,
1215353,,,
12174511,,,
12174512,,,
12174521,,,
12174522,4,27,4
12174532,,,
12174533,89,89,89
12174534,6,58,6
1217454,,,
1217455,,,
12174561,,,
12174562,,,
12174571,,,
12174572,5,5,5
1217458,,,
12174591,,,
12174592,,,
1217451,,,
121745111,,,
121745112,,,
12174512,,,
12174513,,,
12174514,,,
121745151,,,
121745152,22,16,22
121745161,,,
121745162,,,
12174517,,,
1219312,,,
1219313,,,
1219314,,,
1219321,,,
1219322,,,
1219323,,,
1219331,,,
1219333,,,
1219334,,,
121934,,,
121935,,,
121936,,,
1219371,,,
1219372,,,
1219373,,,
1219381,,,
1219382,,,
1219392,,,
1219393,,,
1219394,,,
12193111,,,
12193114,,,
12193115,,,
12193116,,,
12193117,,,
12193118,,,
1219312,,,
1219313,,,
1219314,43,24,43
1219315,,,
122111,,,
122112,,,
12212,3,3,3
122131,,,
122132,,,
122141,,,
122142,,,
12215,,,
12216,,,
12217,6,6,6
1221112,,,
1221115,,,
1221116,,,
1221117,,,
1221118,,,
1221119,,,
1221111,,,
1221125,,,
1221128,,,
1221129,,,
1221121,,,
12211211,,,
12211212,,,
12211213,9,9,9
12211215,,,
122113,,,
1221141,,,
1221145,,,
1221148,,,
1221141,98,95,98
12211411,,,
12211412,,,
12211413,,,
12211414,,,
12211415,,,
12211416,,,
12211417,,,
12211418,,,
12211419,,,
1221142,,,
1221155,,,
1221156,,,
1221157,,,
1221158,,,
1221159,,,
1221151,14,141,14
1221161,27,27,27
1221162,,,
1221164,174,169,164
1221165,,,
1221166,,,
1221171,,,
1221172,,,
1221181,,,
1221182,,,
1221183,,,
1221192,,,
1221193,,,
1221194,,,
1221195,,,
1221111,,,
1221112,,,
12211112,,,
12211113,,,
12211115,,,
12211116,,,
12211121,,,
12211122,,,
12211124,,,
12211125,,,
12211131,,,
12211132,,,
1221114,48,44,48
12231121,,,
12231122,52,45,52
1223113,95,95,95
1223114,,,
1223115,73,23,73
12231161,,,
12231162,,,
1223117,19,19,19
1223118,,,
12231191,,,
12231193,,,
12231194,,,
1227111,,,
1227112,,,
122712,,,
1227131,,,
1227132,,,
1227143,,,
1227144,,,
1227145,,,
1227146,,,
12299711,,,
12299712,,,
1229972,,,
12311,,,
12312,4,4,4
12313,,,
12316,,,
12317,13,9,13
12318,,,
12311,311,27,311
123111,,,
123112,,,
123113,,,
123114,158,142,158
123115,,,
123116,,,
1231211,,,
1231212,,,
123122,,,
123123,,,
123124,,,
1231251,,,
1231252,1,1,1
123126,17,144,17
1231271,,,
1231272,,,
1231281,,,
1231282,,,
1231291,,,
1231292,,,
1231111,,,
1231112,,,
1231113,,,
1231121,,,
1231122,,,
1231131,,,
1231133,,,
1231134,,,
1231141,,,
1231142,,,
123115,,,
123116,,,
123117,,,
123118,,,
123119,,,
123111,,,
1231111,,,
1231112,,,
1231113,,,
1231114,,,
1231115,,,
1231116,,,
1231117,,,
1231118,,,
12311191,,,
12311192,,,
12311193,,,
123112,,,
1231121,,,
1231122,,,
1231123,,,
1231124,,,
1231125,,,
12311261,,,
12311262,4,4,4
12311272,,,
12311273,,,
12311274,,,
1231128,,,
1231129,,,
123113,,,
1231131,,,
1231132,,,
1231133,,,
12311342,,,
12311343,,,
12311344,,,
12311352,,,
12311353,,,
12311354,,,
123113521,,,
123113522,,,
123113721,,,
123113723,,,
123113726,,,
123113727,,,
1231138,,,
12311391,,,
12311392,,,
12311394,,,
12311395,,,
12311396,,,
1231141,,,
1231142,,,
12311411,,,
12311412,,,
12311422,91,91,91
12311423,,,
12311424,,,
123114311,,,
123114312,,,
123114326,,,
123114328,,,
123114329,,,
12311433,,,
123114331,,,
123114332,,,
123114333,,,
123114334,,,
123114335,,,
123114336,,,
123114337,,,
123114338,,,
12311441,,,
12311444,,,
12311446,,,
12311448,,,
12311449,,,
12311441,,,
123114411,,,
123114412,,,
123114413,,,
1231145,,,
12311461,,,
12311463,,,
12311464,,,
12311471,,,
12311472,,,
1231148,,,
12311491,,,
12311492,,,
1231151,,,
1231152,,,
1231151,,,
1231152,,,
1231153,,,
1231154,,,
12311551,47,47,47
12311552,,,
1231156,,,
1231157,86,86,86
12311581,11,1,11
12311582,,,
123115922,,,
123115923,,,
123115924,93,93,93
123115925,,,
123115926,,,
123116,,,
1231161,172,158,172
1231162,,,
1231163,,,
1231164,,,
1231165,,,
12311661,,,
12311663,,,
12311664,,,
123116711,,,
123116722,,,
123116724,,,
123116725,,,
123116726,,,
123116727,,,
123116728,,,
123116729,,,
12311681,,,
12311683,,,
12311684,,,
12311685,,,
12311686,,,
12311687,,,
12311688,,,
1231171,133,133,133
1231172,152,948,152
1231173,,,
1231174,24,24,24
12331,,,
12333,3,273,297
12334,,,
12335,,,
12336,178,12,115
12338,8,8,8
12339,,,
123311,,,
123312,,,
1233111,,,
1233113,,,
1233114,,,
1233121,,,
1233122,,,
123313,,,
1233141,7,66,7
1233142,,,
123315,,,
123316,,,
123317,2,121,14
123318,59,5,59
123319,97,78,97
12332,,,
123321,21,21,21
123322,,,
123323,,,
123324,,,
123325,,,
1233261,,,
1233262,,,
1233263,,,
1233264,,,
1233265,,,
1233271,,,
1233273,,,
1233274,,,
1233281,,,
1233282,,,
1233283,,,
1233284,,,
123329,,,
12333,1,8,1
123331,,,
1233321,,,
1233323,,,
1233324,,,
1233331,,,
1233335,,,
1233336,,,
1233337,,,
1233338,,,
1233339,,,
123334,25,23,25
1233353,,,
1233355,,,
1233356,,,
1233357,,,
1233358,3,3,3
1233363,,,
1233367,,,
1233368,,,
1233369,,,
1233361,,,
12333611,,,
12333612,,,
12333613,,,
12333614,,,
123337,,,
123338,,,
123339,,,
12334,,,
1235613,,,
1235614,,,
1235615,,,
1235616,,,
1235617,,,
1235624,,,
1235625,,,
1235626,,,
1235627,44,33,44
1235628,,,
1235629,,,
1235621,,,
12356211,,,
12356212,,,
12356213,,,
12356214,,,
1235631,,,
1235632,,,
1235633,,,
1235634,,,
1237971,,,
1237972,,,
12379732,,,
12379734,,,
1239211,,,
1239212,,,
123923,,,
123924,,,
123925,,,
123926,,,
1239271,,,
1239272,,,
123928,,,
1241951,,,
12419521,,,
12419522,,,
12419523,,,
12419524,,,
12431,,,
12432,,,
12433,,,
124399,,,
1245961,,,
1245962,,,
1245963,,,
1247961,,,
1247962,,,
1247963,,,
12499711,,,
12499712,,,
12499721,,,
12499722,,,
1249973,22,22,22
1249974,,,
12511,,,
12512,,,
12513,,,
125141,,,
125142,,,
12516,,,
125199,,,
1253411,,,
1253412,,,
1253421,33,26,33
1253422,,,
1253431,,,
1253432,,,
1253433,,,
125344,8,8,4
1253451,61,51,61
1253452,16,16,16
1253461,,,
1253462,,,
1253471,,,
1253472,,,
1253481,,,
1253482,,,
1253491,,,
1253495,,,
1253496,,,
1253497,,,
1253498,,,
1253499,,,
1253491,,,
12534911,,,
1253413,,,
1253414,,,
1253415,,,
1253416,,,
12534113,,,
12534114,,,
12534115,,,
12534116,,,
12534121,,,
12534123,,,
12534124,,,
12534132,,,
12534133,,,
12534134,,,
12534135,,,
12534141,,,
12534142,,,
12534151,,,
12534152,,,
1253416,,,
12559611,,,
12559612,14,14,14
12559613,,,
1255962,,,
1255963,,,
1255964,,,
12559651,,,
12559652,,,
12559661,,,
12559662,,,
1255967,,,
1255968,157,157,157
1255969,,,
1255961,,,
12559611,18,18,18
12559612,,,
125596131,,,
125596132,,,
12559614,,,
12559615,,,
125596161,,,
125596162,,,
125596163,,,
12559617,,,
125598,,,
1255981,,,
1255982,,,
125711,,,
125712,,,
125721,8,69,8
125722,,,
12573,,,
125741,,,
125742,33,21,33
12575,,,
125761,,,
125762,,,
12577,45,34,45
12578,285,285,285
125791,,,
125792,,,
125711,45,45,45
125712,,,
125711,,,
125712,,,
125713,,,
125714,,,
125715,,,
125716,165,158,165
125717,,,
125718,,,
125719,6,5,6
12572,6,4,6
125721,,,
125722,32,32,32
125723,7,7,7
125724,,,
125725,,,
125726,77,7,77
125727,6,6,6
125728,135,135,135
125729,12,9,12
12573,,,
125731,3,21,3
125732,1,8,1
125733,,,
125734,,,
125735,,,
125736,93,93,93
125737,,,
125738,,,
125739,,,
12574,,,
125741,15,12,15
125742,591,467,591
125743,,,
125744,,,
125745,,,
125746,1149,1115,1149
125747,,,
125748,,,
125749,,,
12575,,,
1257511,26,26,26
1257512,,,
1257531,,,
1257532,,,
1257541,,,
125755,,,
125757,154,153,154
125758,,,
125759,,,
12576,,,
1257611,,,
1257613,,,
125762,,,
125763,,,
125764,,,
1257651,,,
1257652,,,
125766,,,
125767,,,
1257681,,,
1257682,,,
125769,,,
125771,,,
125772,,,
1257712,,,
1257713,,,
125772,,,
125773,,,
1257113,,,
1257115,,,
1257116,,,
1257117,,,
1257118,,,
1257123,,,
1257124,,,
1257125,,,
1257129,,,
1257121,,,
12571211,,,
12571212,,,
12571213,,,
12571214,,,
1257133,,,
1257134,,,
1257135,,,
1257141,,,
1257142,,,
1257151,,,
1257152,,,
125716,,,
1257171,,,
1257172,,,
1257185,23,2,23
1257188,,,
1257189,,,
1257181,,,
12571811,,,
12571812,,,
12571813,,,
12571814,,,
12571815,,,
12571816,12,1,12
12571817,78,66,78
12571818,,,
125719,,,
1257113,,,
1257115,,,
1257116,,,
1257117,,,
1257118,,,
1257111,,,
12571112,,,
12571113,,,
12571114,,,
12571115,,,
12571116,,,
12571113,,,
12571116,,,
12571117,,,
12571118,,,
12571119,,,
12571123,,,
12571124,,,
12571125,,,
12571126,,,
12571131,,,
12571133,,,
12571134,,,
12571147,,,
12571148,,,
12571149,,,
12571141,,,
125711411,,,
125711412,,,
125711413,,,
125711414,,,
125711415,,,
125711416,,,
125711417,,,
125711418,,,
12571154,,,
12571156,,,
12571157,,,
12571159,,,
12571151,,,
125711512,,,
125711514,,,
125711515,,,
125711516,,,
125711517,,,
125711518,,,
125711519,,,
12571152,,,
125711521,,,
125711522,,,
125711523,,,
125711524,,,
12571163,,,
12571165,,,
12571166,,,
12571167,,,
12571168,,,
12571161,,,
125711611,,,
125711612,,,
125711613,,,
125711614,,,
125711615,,,
12571176,,,
12571178,,,
12571179,,,
12571171,,,
125711712,,,
12571182,,,
12571183,,,
12571184,,,
12571191,,,
12571192,,,
12571194,,,
12571195,,,
12571196,,,
1257121,172,157,172
1257122,,,
12571213,,,
12571214,264,,264
12571216,,,
12571217,,,
12571218,,,
12571226,,,
12571227,,,
12571228,,,
12571229,,,
12571221,,,
125712211,,,
125712212,,,
125712213,,,
12571231,,,
12571233,14,4,14
12571234,,,
12571241,,,
12571242,,,
12571243,,,
12571251,,,
12571253,,,
12571254,,,
1257126,,,
12571271,,,
12571272,,,
1257128,,,
1257129,,,
1257131,,,
1257132,,,
1257133,,,
1257134,,,
1257131,,,
12571323,,,
12571324,,,
12571325,,,
12571326,,,
12571327,,,
12571328,,,
12571335,,,
12571337,,,
12571331,,,
125713311,,,
125713312,,,
125713313,,,
125713314,,,
125713315,,,
125713316,,,
125713317,,,
125713318,,,
125713319,,,
12571332,,,
125713321,,,
125713322,,,
12571346,,,
12571347,,,
12571349,,,
12571341,,,
125713411,,,
125713412,,,
125713413,,,
125713414,,,
125713415,,,
12571351,,,
12571353,,,
12571354,,,
12571355,,,
12571362,,,
12571364,,,
12571372,,,
12571373,,,
12571374,,,
12571381,,,
12571382,,,
12571383,,,
12571384,,,
12571386,,,
12571387,,,
12571393,,,
12571397,,,
12571398,,,
125713912,,,
125713913,,,
125713914,,,
125713915,,,
125713916,,,
125713917,,,
125713918,,,
125713919,,,
12571392,,,
125713921,,,
125713922,,,
125713923,,,
1257142,,,
1257143,,,
1257147,,,
1257148,,,
1257149,,,
1257141,,,
12571411,,,
12571412,,,
12571413,,,
12571414,,,
12571415,,,
12571416,,,
12571414,,,
12571416,,,
12571418,18,15,18
12571419,,,
125714117,,,
125714118,,,
125714119,,,
125714121,,,
125714122,,,
1257981,,,
1257982,,,
1257983,,,
1257984,,,
1257985,,,
1257986,,,
1257987,,,
1259961,,,
1259962,,,
1259963,,,
1259964,,,
126151,,,
126152,48,48,48
1261531,21,19,21
1261532,2,13,2
1261541,,,
1261542,,,
1261551,,,
1261553,,,
1261554,,,
1261555,,,
1261561,,,
1261562,72,54,72
1261563,,,
1261564,,,
1261565,,,
1261566,12,1,12
1261572,,,
1261573,,,
1261574,,,
1261575,,,
1261582,,,
1261584,,,
1261585,,,
1261586,,,
1261587,,,
1261588,,,
1261592,,,
1261593,,,
1261594,,,
126198,,,
1263211,,,
1263212,,,
1263213,,,
1263214,,,
1263215,,,
1263216,9,9,9
1263217,,,
1263218,,,
1263219,,,
1263211,,,
12632111,,,
12652511,,,
12652512,,,
1265252,,,
1267961,,,
1267962,,,
1269312,,,
1269314,,,
1269315,,,
1269316,,,
1269317,,,
1269318,,,
1269323,,,
1269324,8,6,8
1269326,,,
1269327,,,
1269328,,,
1269329,,,
1269332,,,
1269335,,,
1269336,,,
1269337,,,
1269338,,,
1269345,,,
1269346,,,
1269347,,,
1269348,,,
1269349,,,
1269341,,,
12693411,,,
1269352,,,
1269353,,,
1269354,,,
1269361,,,
1269362,63,4,61
1269371,,,
1269372,,,
1269383,,,
1269384,,,
1269385,,,
1269386,,,
1269387,2,19,2
1269392,,,
12693912,,,
12693913,,,
12693914,,,
126931,,,
12693111,,,
12693112,,,
12693113,,,
12693122,,,
12693123,,,
12693124,,,
12693125,,,
12693131,2424,1939,24
12693135,6,42,6
12693136,,,
12693137,,,
12693138,,,
12693139,,,
12693131,,,
126931311,,,
127131,,,
127132,,,
127141,,,
127142,,,
127152,347,347,347
127153,,,
127154,,,
12716,,,
12717,219,212,219
12718,,,
12719,,,
12711,54,52,54
1271111,,,
1271112,27,27,27
1271121,71,69,71
1271122,,,
127113,,,
1271141,,,
1271142,,,
1271151,,,
1271152,,,
1271161,,,
1271162,,,
1271171,,,
1271173,,,
1271175,,,
1271176,,,
1271177,21,21,21
1271181,,,
1271182,,,
1271193,,,
1271196,,,
1271197,,,
1271198,,,
1271191,,,
12711911,,,
12711912,,,
12711913,,,
12711914,,,
12711915,,,
1271112,,,
1271113,,,
1271114,,,
1271115,,,
1271121,,,
1271123,,,
1271124,,,
1271132,35,35,35
1271133,,,
1271134,,,
1271135,,,
1271136,,,
1271137,,,
1271144,,,
1271145,,,
1271146,,,
1271147,,,
1271149,,,
1271141,,,
12711411,,,
12711412,,,
1271151,,,
1271152,,,
1271161,,,
1271162,,,
1271171,,,
1271172,,,
1271181,,,
1271182,,,
1271183,,,
1271211,,,
1271212,,,
1271221,,,
1271222,,,
127123,,,
127124,,,
1271251,,,
1271252,,,
127126,,,
127127,,,
127128,,,
127131,,,
1271321,,,
1271322,,,
1271323,,,
1271324,,,
127133,,,
1271418,,,
1271419,,,
1271411,,,
12714111,,,
12714112,,,
12714113,,,
12714114,,,
12714115,,,
12714116,,,
12714117,,,
12714118,,,
12714119,,,
1271412,,,
12714121,,,
12714122,,,
12714123,,,
12714124,,,
12714125,,,
12714126,,,
12714127,,,
1271423,,,
1271425,,,
1271426,,,
1271427,,,
1271428,,,
1271429,,,
1271421,,,
1271431,,,
1271432,,,
1271433,,,
1271434,,,
1271435,,,
1271438,,,
1271439,,,
1271431,,,
12714311,,,
12714312,,,
12714313,,,
12714314,,,
1271513,,,
1271514,,,
1271515,,,
1271516,,,
1271523,,,
1271524,,,
1271525,,,
1271526,,,
1271527,,,
1271528,,,
1271529,,,
1271535,,,
1271536,,,
1271537,,,
1271538,,,
1271531,,,
12715311,,,
12715312,,,
12715313,,,
12715314,,,
127154,,,
127155,,,
1271561,,,
1271562,,,
1271611,,,
1271612,,,
1271621,,,
1271622,,,
1271623,,,
127163,,,
1271711,,,
1271712,,,
127172,,,
127181,,,
1271822,,,
1271823,,,
1271824,,,
127183,88,88,88
127191,,,
127198,,,
12732,,,
127331,,,
127332,,,
127333,,,
12734,,,
12735,,,
12736,,,
12737,1,7,1
12738,385,385,385
127391,,,
127393,,,
127394,,,
127395,12,8,12
127311,,,
127312,,,
1273111,,,
1273112,,,
127312,52,47,52
127313,,,
1273141,,,
1273142,,,
127315,,,
1273161,124,17,124
1273162,,,
127317,,,
1273181,17,8,17
1273182,,,
1273191,5,54,5
1273192,26,11,26
127323,587,573,454
127324,,,
127325,,,
127326,,,
1273211,,,
1273213,,,
1273214,,,
1273221,23,191,23
1273225,,,
1273226,,,
1273227,,,
1273228,,,
1273232,,,
1273233,,,
1273234,,,
1273243,,,
1273248,,,
1273241,,,
12732411,,,
12732412,,,
12732413,,,
12732414,,,
12732415,,,
12732416,,,
12732417,,,
1273255,,,
1273257,,,
1273258,,,
1273259,,,
1273251,,,
12732511,,,
12732512,,,
12732513,,,
1273263,,,
1273264,,,
1273265,,,
1273266,,,
1273271,,,
1273272,,,
12759711,,,
12759712,,,
1275972,,,
12759731,,,
12759732,,,
1275974,,,
1275975,,,
1275976,,,
1275977,,,
1277951,,,
1277952,,,
1279111,,,
1279112,,,
12791131,,,
12791132,,,
1279114,,,
128111,15,9,15
128113,75,38,75
128115,,,
128116,,,
128121,,,
128122,,,
128134,,,
128135,,,
128136,,,
128137,2,2,2
128138,,,
128139,,,
128131,,,
128143,,,
128145,,,
128146,,,
128147,,,
128148,,,
128151,,,
128153,,,
128154,,,
128161,169,121,135
128163,,,
128164,,,
128173,,,
128174,,,
128175,,,
128183,27,2,27
128184,,,
128185,,,
128187,,,
128188,,,
128189,,,
128181,,,
128191,,,
128192,,,
12811,,,
1281114,,,
1281115,,,
1281116,,,
1281117,,,
1281118,,,
1281122,,,
1281123,,,
1281124,,,
128113,,,
1281142,,,
1281143,,,
1281144,,,
1281151,,,
1281152,,,
1281161,,,
1281162,,,
1281171,,,
1281173,,,
1281174,,,
128118,,,
1281194,,,
1281197,,,
1281198,,,
1281199,,,
1281191,,,
12811911,,,
12811912,,,
12811913,,,
12811914,,,
128123,,,
128125,,,
128127,,,
128128,,,
128121,,,
1281211,,,
1281212,,,
1281213,,,
1281214,,,
1281215,,,
1281216,,,
1281217,,,
12831,,,
12832,,,
128331,,,
128332,,,
128341,,,
128342,,,
128351,,,
128352,,,
128361,,,
128362,,,
128364,,,
128365,,,
128371,,,
128372,,,
128381,,,
128382,,,
128391,,,
128392,,,
128313,,,
128314,,,
128315,,,
128316,,,
128317,,,
128318,,,
1283112,,,
1283113,,,
1283114,57,57,57
1283124,,,
1283125,,,
1283126,,,
1283127,,,
1283128,,,
1283131,,,
1283132,,,
1283141,32,26,32
1283142,12,1,12
128315,,,
128316,4,24,4
128317,18,85,18
128318,42,39,42
128319,183,193,14
128321,7,84,7
128322,,,
128321,,,
1283221,,,
1283222,,,
1283223,,,
1283231,,,
1283232,,,
1283241,,,
1283242,,,
1283252,,,
1283253,,,
1283254,,,
1283261,,,
1283262,,,
1283264,,,
1283265,,,
1283266,,,
1283271,,,
1283272,,,
128398,,,
1283981,,,
12851,,,
12852,,,
12853,,,
12854,,,
128551,,,
128552,,,
128563,,,
128564,,,
128566,,,
128567,,,
128561,,,
12857,,,
12858,18,13,18
128591,,,
128592,8,8,8
12851,38,38,38
1285112,,,
1285113,,,
1285114,,,
128512,,,
1285131,,,
1285132,,,
1285144,,,
1285146,,,
1285147,,,
1285148,,,
1285149,,,
1285141,17,17,17
128515,,,
1285161,,,
1285162,,,
128517,,,
1285181,,,
1285182,,,
1285991,,,
128617,,,
128619,,,
1286113,,,
1286115,,,
1286118,,,
1286119,,,
128612,,,
1286121,,,
1286122,,,
1286123,,,
1286124,,,
1286125,,,
1286126,,,
1286127,,,
1286128,,,
1286129,,,
128613,,,
1286131,,,
1286132,,,
1286133,,,
1286134,,,
128614,,,
128622,,,
128624,,,
128626,,,
128629,,,
1286211,,,
1286212,,,
1286213,,,
1286214,,,
1286215,,,
1286216,,,
1286217,,,
1286218,,,
1286219,,,
128622,,,
128631,,,
128632,,,
128635,,,
128636,,,
128637,,,
128638,,,
128642,,,
128643,,,
128644,,,
128645,,,
128648,,,
128649,,,
128641,,,
1286411,,,
1286412,,,
1286413,,,
1286414,,,
128651,,,
128653,,,
128654,,,
128655,,,
128661,,,
128662,,,
128663,,,
128664,,,
128665,,,
128667,,,
128668,,,
128675,949,876,949
128676,311,32,311
128677,,,
128678,,,
128679,,,
128671,,,
1286711,,,
1286712,,,
128684,,,
128685,,,
128686,,,
128687,,,
128688,,,
128691,,,
128692,,,
128693,7,6,7
128612,,,
128613,,,
128614,,,
128615,,,
128616,,,
1286111,,,
1286112,,,
1286113,,,
1286114,,,
1286123,,,
1286124,,,
1286125,,,
1286126,,,
1286131,66,64,66
1286132,,,
1286141,,,
1286142,194,183,194
1286151,,,
1286152,,,
1286162,14,1,14
1286163,,,
1286165,,,
1286166,,,
1286171,74,69,74
1286172,,,
1286173,,,
1286181,,,
1286182,,,
1286183,,,
1286191,,,
1286193,34,21,34
1286194,15,15,15
128621,,,
128623,,,
128624,7,63,7
128621,,,
1286221,,,
1286222,,,
128623,,,
1286242,158,158,158
1286243,,,
1286244,1,78,1
1286251,,,
1286252,55,51,55
128626,2,11,2
1286272,728,727,728
1286273,,,
1286275,,,
1286276,,,
128628,263,214,263
128629,264,254,264
128631,18,155,18
128633,,,
128634,,,
128631,967,144,967
128634,,,
1286361,35,28,35
1286362,,,
1286372,,,
1286373,,,
1286374,77,78,77
1286375,,,
1286376,,,
1286377,,,
1286381,,,
1286383,,,
1286384,,,
1286396,,,
1286399,68,64,68
12863911,,,
12863912,,,
12863913,,,
12863914,,,
12863915,,,
12863916,,,
12863917,,,
12863918,,,
12863919,,,
12863921,,,
12863922,,,
12864,,,
1286412,,,
1286413,,,
1286415,,,
1286416,,,
1286423,,,
1286424,93,66,93
1286425,,,
1286426,,,
1286431,,,
1286433,,,
1286434,,,
1286443,,,
1286444,,,
1286445,,,
1286446,,,
128645,,,
1286462,,,
1286465,,,
1286467,,,
1286468,,,
1286471,,,
1286472,,,
1286473,,,
1286491,,,
1286492,,,
128651,1,3,1
128652,,,
1286512,76,7,76
1286513,,,
1286514,,,
1286521,,,
1286522,,,
1286532,,,
1286533,634,618,634
1286534,,,
1286543,,,
1286545,,,
