FIPS,Total Population,Area Land,Internet Total,No Internet Access
482014122001,684,0.3001832,253,16
482014122002,1029,0.1637066,327,10
482014122003,1859,0.2094268,801,69
482014122004,2381,0.2518305,798,34
482014123001,1391,0.1605262,534,0
482014123002,1550,0.1759475,509,0
482014123003,1244,0.248412,426,17
482014123004,1462,0.1615428,518,21
482014123005,1416,0.1728865,540,15
482014124001,634,0.1278211,192,9
482014124002,1566,0.1712251,520,10
482014124003,880,0.1509853,323,9
482014124004,1679,0.2018666,637,8
482014125001,906,0.1152001,256,2
482014125002,746,0.1326381,300,35
482014126001,1422,0.1871059,437,13
482014126002,1575,0.1768252,527,31
482014126003,916,0.1038325,308,9
482014127001,1299,0.3452777,524,0
482014127002,2241,0.4497631,902,89
482014128001,2253,0.3506669,739,40
482014128002,1484,0.1983345,493,0
482014128003,1442,0.2426583,488,0
482014129001,1502,0.3066787,752,69
482014129002,1521,0.3205378,773,115
482014129003,1132,0.1573432,426,37
482014130001,1441,0.4109147,564,42
482014130002,2287,0.2093539,846,16
482014131001,1155,0.2001585,406,0
482014131002,785,0.1973994,292,15
482014131003,887,0.1533652,285,0
482014132011,1254,0.08561275,707,63
482014132012,1488,0.09440623,833,43
482014132021,885,0.04727744,604,25
482014132022,3095,0.170212,1711,170
482014133001,1695,0.2716603,795,148
482014133002,2986,0.2770117,1221,113
482014133003,1286,0.290011,533,16
482014133004,995,0.1763356,427,45
482014133005,871,0.2154195,341,15
482014201001,1917,0.2824627,893,264
482014201002,995,0.1628498,549,152
482014202001,881,0.4582037,449,57
482014202002,1779,0.1736873,493,119
482014203001,1577,0.375284,772,24
482014203002,741,0.2321926,252,9
482014203003,1257,0.3150494,504,0
482014204001,944,0.2351671,463,12
482014204002,1615,0.2762646,647,24
482014204003,1049,0.4390395,375,21
482014205001,1244,0.2107106,385,119
482014205002,954,0.350619,296,103
482014205003,1728,0.3266888,501,183
482014206001,631,0.1159079,306,30
482014206002,1754,0.3494279,653,108
482014207001,560,0.2433023,189,0
482014207002,494,0.180141,169,11
482014207003,1751,0.4553793,642,96
482014208001,570,0.3494835,180,6
482014208002,877,0.2508004,308,12
482014208003,736,0.2010635,281,12
482014209001,1110,0.2421861,394,0
482014209002,1928,0.300318,700,41
482014209003,1957,0.3318977,705,0
482014209004,2131,0.4771848,719,24
482014210001,1172,0.3148192,464,52
482014210002,1941,0.4052741,660,7
482014211011,644,0.3614669,351,61
482014211012,2416,0.1208322,1096,316
482014211021,3245,0.1037337,1090,676
482014211022,1373,0.1259508,687,140
482014211023,838,0.09423634,288,151
482014212011,2061,0.08408379,954,205
482014212012,3011,0.05975935,1005,483
482014212013,580,0.03213799,204,204
482014212021,2644,0.03681677,737,412
482014212022,2507,0.06243272,736,488
482014212023,299,0.1183585,136,118
482014213001,3054,0.3796832,858,142
482014213002,3200,0.1030785,1049,692
482014213003,1853,0.09039772,507,150
482014214011,1701,0.04138822,607,295
482014214012,2268,0.06889182,740,436
482014214021,1961,0.02920091,630,328
482014214022,1864,0.03305614,620,399
482014214031,1501,0.0952348,492,321
482014214032,2249,0.06374817,643,315
482014214033,771,0.09355757,252,128
482014215001,496,0.2037226,216,127
482014215002,3377,0.1255821,977,267
482014215003,1490,0.211328,653,366
482014215004,2534,0.04859984,1064,218
482014216001,1306,0.1677622,409,185
482014216002,2192,0.1519563,714,501
482014216003,1798,0.1743278,607,170
482014216004,1877,0.06846403,445,232
482014217001,1848,0.1269485,697,252
482014217002,912,0.1595698,328,25
482014217003,1184,0.3188887,393,0
482014217004,771,0.1214249,330,66
482014218001,1077,0.06438369,458,70
482014218002,749,0.05482728,387,19
482014218003,860,0.09132938,562,228
482014218004,1788,0.2411876,627,18
482014219001,819,0.2662279,299,8
482014219002,1103,0.216511,457,24
482014219003,779,0.1590586,277,26
482014220001,649,0.1793259,246,16
482014220002,940,0.1849341,309,0
482014220003,967,0.2003724,390,18
482014221001,966,0.2056257,475,91
482014221002,1113,0.1492791,328,20
482014221003,1459,0.1959523,423,8
482014221004,751,0.1860391,233,36
482014221005,1005,0.1822456,365,87
482014222001,2646,0.4359144,1109,355
482014222002,1785,0.1495721,651,325
482014222003,1002,0.09286916,378,101
482014223011,2086,0.05131066,1204,436
482014223012,1597,0.1150422,499,100
482014223013,1000,0.09183363,441,151
482014223014,2203,0.09158228,575,178
482014223021,1741,0.2681082,821,79
482014224011,1379,0.1139743,604,116
482014224012,879,0.1249739,341,122
482014224013,1428,0.0811915,952,456
482014224021,1811,0.1409404,459,115
482014224022,1926,0.173973,591,145
482014224023,1734,0.03582989,635,341
482014224024,924,0.174895,372,20
482014225001,2731,0.1349002,760,259
482014225002,992,0.2495614,418,42
482014225003,2867,0.1366134,873,317
482014225004,693,0.1917051,353,19
482014226001,1587,0.3222347,504,132
482014226002,963,0.1471949,340,0
482014226003,2397,0.2714155,837,236
482014226004,1869,0.1339817,523,194
482014227011,1996,0.1405319,573,283
482014227012,1096,0.1944789,391,44
482014227013,2825,0.374501,624,164
482014227021,1805,0.2642406,570,118
482014227022,1527,0.2323273,524,59
482014228001,805,0.4698443,109,29
482014228002,273,0.04984039,140,43
482014228003,2312,0.3024964,804,211
482014228004,2025,0.06611807,571,262
482014229001,1947,0.279131,837,363
482014229002,2027,0.3445954,687,202
482014230001,3286,0.1504988,1019,337
482014230002,840,0.3593414,278,81
482014230003,1878,0.1791186,622,230
482014231001,984,0.5611184,350,269
482014231002,1727,0.06886364,574,231
482014232011,1901,0.5336928,524,9
482014232012,1782,0.215072,550,54
482014232021,2309,0.1091013,892,295
482014232022,3818,0.318105,1421,190
482014232023,1821,0.1343435,599,42
482014233011,1356,0.2163906,440,48
482014233012,2039,0.2989693,761,77
482014233013,1077,0.1232674,645,170
482014233021,1257,0.2199045,569,12
482014233022,1756,0.174878,903,155
482014233023,2442,0.3949428,871,77
482014234011,2570,0.2276752,744,55
482014234012,2301,0.1537057,725,198
482014234013,1384,0.492581,393,0
482014234021,3187,0.4059459,929,90
482014234022,1556,0.1863638,523,107
482014235001,2001,0.4805671,707,52
482014236001,1695,0.1705985,509,0
482014236002,1463,0.5175001,428,39
482014236003,1992,0.2464046,711,122
482014236004,2640,0.3382583,843,58
482014301001,1090,0.1205322,676,55
482014301002,1800,1.011732,695,35
482014301003,1002,0.197509,645,35
482014301004,814,0.1685448,302,0
482014301005,1222,0.1646683,572,96
482014302001,1489,0.2734866,678,34
482014303001,1180,0.6912009,394,10
482014303002,1721,0.5275963,498,0
482014303003,1924,0.7457996,648,19
482014304001,1450,0.7532761,509,32
482014304002,1948,1.377335,698,6
482014305001,1310,0.4151803,420,14
482014305002,1388,0.4808872,558,35
482014306001,1105,0.4875675,345,0
482014306002,2847,0.9597882,885,11
482014307001,989,0.1424177,351,0
482014307002,1910,0.3406197,1066,108
482014307003,903,0.2157377,299,19
482014308001,4651,0.8913207,1885,7
482014308002,1558,0.3869817,583,59
482014309001,1718,0.4020181,904,0
482014309002,623,0.1795892,273,16
482014309003,1483,0.2730341,531,0
482014309004,1763,0.231254,644,0
482014310001,1901,0.3277382,1000,122
482014310002,687,0.2965662,329,0
482014310003,2163,0.737164,737,163
482014310004,1373,0.2501625,518,37
482014311011,366,0.1232581,239,0
482014311012,1973,0.1290388,1374,157
482014311013,1529,0.0711818,943,27
482014311021,2791,0.1650502,1090,74
482014311022,1506,0.2005191,1014,104
482014312011,1926,0.1626436,933,66
482014312012,1862,0.09384252,1293,501
482014312021,2919,0.1772194,1016,58
482014312022,581,0.1395999,346,98
482014312023,702,0.08375213,367,0
482014312024,1829,0.1065237,900,21
482014313011,2722,0.1070885,1304,65
482014313012,1420,0.09240159,687,154
482014313013,1569,0.09151934,777,58
482014313021,1836,0.1396663,1010,85
482014313022,1569,0.2261038,580,26
482014313023,1098,0.1466771,415,0
482014314011,1361,0.08443244,725,82
482014314012,576,0.05532033,335,25
482014314021,1833,0.1475601,1238,34
482014314022,1496,0.1292554,831,14
482014315011,875,0.1252689,684,96
482014315012,1949,0.1228956,1074,56
482014315013,1894,0.1533683,1081,16
482014315021,1174,0.1187044,610,34
482014315022,1093,0.1019727,580,30
482014315023,1368,0.2086832,472,9
482014316001,909,0.3362645,394,8
482014316002,803,0.2212369,365,30
482014316003,1242,0.5780602,628,34
482014317001,1865,0.3535267,715,0
482014317002,1905,0.375245,1023,16
482014317003,872,0.4130733,396,0
482014318011,1282,0.1977152,616,17
482014318012,1277,0.1179345,512,56
482014318013,1052,0.1570046,584,0
482014318021,1585,0.1380408,916,43
482014318022,3115,0.3880655,1748,37
482014319001,1068,0.240776,682,98
482014319002,3711,0.2513575,2210,174
482014320011,2087,0.1384771,1076,195
482014320012,2178,0.4178251,862,30
482014320021,1404,0.09541705,529,129
482014320022,1763,0.08730002,906,351
482014320023,1586,0.08950273,865,84
482014321001,2771,0.2214207,1298,246
482014321002,2556,0.2437119,1211,140
482014321003,726,0.1540142,279,0
482014322001,908,0.2420899,374,61
482014322002,738,0.1857121,367,5
482014322003,2848,0.2187628,1322,360
482014323001,1979,0.1186029,916,105
482014323002,1199,0.04672068,583,218
482014323003,2315,0.06749954,1052,84
482014323004,1846,0.443643,872,115
482014324001,1673,0.1491266,857,121
482014324002,2307,0.4295051,1095,309
482014324003,2194,0.1326369,1168,59
482014325001,1882,0.2919315,858,284
482014325002,1363,0.1858217,661,121
482014325003,2044,0.1721433,787,137
482014326001,518,0.1673162,215,27
482014326002,1508,0.4697192,694,135
482014327011,2669,0.1352821,855,347
482014327012,2699,0.1276817,812,333
482014327013,616,0.1868047,463,63
482014327021,2174,0.1822159,1138,25
482014327022,1862,0.2624082,671,97
482014328011,1446,0.7340633,670,171
482014328012,2013,0.07115053,922,132
482014328013,1431,0.05404311,473,228
482014328021,2273,0.04482723,632,241
482014328022,2766,0.1280821,1171,532
482014328023,1221,0.03192293,491,178
482014328024,204,0.2952164,57,0
482014329011,2195,0.4022478,782,71
482014329012,847,0.154176,340,116
482014329021,2121,0.1486918,823,328
482014329022,2434,0.1172546,859,320
482014329023,1648,0.3152544,648,123
482014330011,1019,0.2645209,466,216
482014330012,1689,0.0660115,461,220
482014330013,3014,0.1479092,951,324
482014330021,1420,0.1158415,511,159
482014330022,1965,0.1325848,927,449
482014330031,1704,0.2809546,700,244
482014330032,4083,0.07622197,1197,403
482014331001,2038,0.178039,596,129
482014331002,1984,0.1468655,608,255
482014332011,2815,0.1270191,908,218
482014332012,1350,0.09146258,609,144
482014332013,775,0.2048048,353,28
482014332021,1897,0.1809676,609,215
482014332022,2372,0.2630831,687,120
482014333001,1692,0.3664102,455,28
482014333002,1711,0.2781758,581,86
482014333003,1718,0.2905809,512,101
482014334001,2692,0.1219843,1171,305
482014334002,1603,0.5072085,502,36
482014335011,1886,0.1203747,633,339
482014335012,2422,0.2687653,773,395
482014335013,1285,0.08433012,503,151
482014335021,1986,0.1110028,753,194
482014335022,1322,0.0743961,610,199
482014335023,3270,0.07479224,937,366
482014335024,1664,0.05001529,600,395
482014336001,1638,0.05174927,678,122
482014336002,673,0.1964407,199,78
482014336003,1781,0.2232489,619,142
482014336004,2479,0.082361,989,311
482014401001,2179,0.7005816,708,297
482014401002,2227,0.4584724,928,146
482014401003,2607,0.7907477,1047,47
482014401004,500,0.1643019,237,32
482014501001,2023,0.3154204,711,41
482014502001,1777,0.4097096,584,0
482014502002,2695,0.2951118,985,21
482014502003,978,0.3013138,344,66
482014503001,2433,0.3769349,802,32
482014503002,2525,0.2324513,781,62
482014503003,980,0.1088924,297,0
482014503004,2632,0.2521795,986,163
482014504001,2404,0.5613744,1134,9
482014504002,1922,0.06812271,437,137
482014504003,286,0.0989881,204,24
482014505001,1288,0.6551667,496,0
482014505002,1627,0.4303043,628,0
482014506001,836,0.2044284,286,17
482014506002,1450,0.208918,522,0
482014506003,1838,0.3042122,961,9
482014507001,1448,0.2093716,470,13
482014507002,2831,0.7165632,886,11
482014507003,1926,0.7638769,677,41
482014508011,647,0.2746982,398,38
482014508012,1009,0.07377872,516,113
482014508021,745,0.1618031,266,13
482014508022,1929,0.1048159,634,98
482014508023,2525,0.1516497,678,68
482014508024,366,0.1227531,187,0
482014508025,2493,0.121872,1271,0
482014509001,986,0.3936736,389,10
482014509002,2105,0.2326146,867,81
482014510011,1613,0.3082563,674,29
482014510012,2365,0.09679968,871,136
482014510013,1371,0.1039804,693,88
482014510021,997,0.0506539,600,65
482014510022,1785,0.0406805,530,17
482014510023,1399,0.06562694,582,86
482014510024,1184,0.07469726,592,20
482014511001,823,0.4258537,377,21
482014511002,1214,0.1798889,626,43
482014511003,903,0.2080469,396,0
482014511004,971,0.1085905,561,8
482014512001,1408,0.4039621,518,41
482014512002,1227,0.2477178,490,0
482014513001,2067,0.3047682,753,17
482014513002,1681,0.2013886,809,43
482014513003,2208,0.3806539,883,0
482014513004,1373,0.3035671,606,20
482014514011,1500,0.2137369,841,144
482014514012,1892,0.2051203,904,109
482014514021,2790,0.4224911,1434,155
482014514022,2129,0.1028059,1103,129
482014514031,4128,0.2171257,2440,61
482014514032,1568,0.2357135,609,0
482014515001,3966,0.6455038,1934,13
482014515002,1374,0.1201214,900,29
482014516011,2538,0.5166596,906,46
482014516012,4897,0.7659418,2187,249
482014516021,3275,0.7802519,1380,106
482014516022,6329,0.8661562,2384,81
482014517001,3159,0.4038683,1433,65
482014517002,703,0.2708109,263,0
482014518001,807,0.138101,272,10
482014518002,3065,1.438533,1199,37
482014518003,1527,0.2520135,514,34
482014519011,691,0.09773482,412,19
482014519012,2375,0.3444792,840,15
482014519013,2390,0.1875708,1022,222
482014519014,1832,0.1725761,1168,246
482014519021,2420,0.7967311,893,27
482014520001,2854,0.2863944,1290,48
482014520002,1391,0.09506454,440,48
482014520003,4014,0.3742029,1942,363
482014521001,2658,0.2486517,927,64
482014521002,6194,1.427601,2753,178
482014521003,2455,0.07420884,1292,202
482014522011,1685,0.1634872,789,60
482014522012,1010,0.08034014,501,0
482014522013,1250,0.1440053,643,54
482014522014,1457,0.1383512,973,0
482014522021,1058,0.3316614,653,53
482014522022,2723,0.2574062,1072,138
482014523001,2467,0.7658885,738,107
482014524001,2932,0.2209759,937,125
482014524002,2124,0.1751398,682,174
482014524003,1343,0.2174547,471,159
482014524004,1147,0.2460046,406,144
482014525001,2291,0.154932,725,76
482014525002,2436,0.7773059,807,345
482014525003,2957,0.2803696,880,53
482014526001,2631,0.1013823,949,148
482014526002,2606,0.3625893,704,83
482014526003,3958,0.5529724,996,153
482014527001,1473,0.1762282,443,86
482014527002,3305,0.375255,844,0
482014527003,5061,0.681951,1510,261
482014527004,3523,0.548413,1049,0
482014528011,2369,0.2421424,814,100
482014528012,2121,0.3096122,694,66
482014528013,1327,0.0664868,392,108
482014528021,4211,0.2464328,1072,147
482014528022,3026,0.2541143,802,165
482014529001,1970,0.2593001,485,78
482014529002,2785,0.2482293,618,137
482014530001,2738,0.4024308,694,189
482014530002,3144,0.3909037,792,106
482014530003,2277,0.2642912,680,94
482014531001,3086,0.3943319,954,151
482014531002,1130,0.4605782,537,82
482014532001,2685,0.4626172,862,171
482014532002,2731,0.07170574,676,95
482014532003,3445,0.1461003,1243,186
482014533001,3676,0.79735,1248,197
482014534011,1589,0.1349126,569,107
482014534012,1554,0.2346845,449,42
482014534021,1325,0.152527,356,0
482014534022,1057,0.1993704,500,100
482014534023,3261,0.2892342,983,251
482014534024,2001,0.2881982,874,164
482014534031,1623,0.1210083,495,47
482014534032,2966,0.1430455,1189,326
482014535011,2663,0.2082948,643,14
482014535012,2395,0.2602804,811,80
482014535013,1766,0.1122658,670,88
482014535021,1689,0.2334578,526,56
482014535022,2079,0.2709939,562,75
482014536011,2308,0.4623079,671,53
482014536021,2573,0.2749364,558,153
482014536022,2137,0.2551421,899,444
482014536023,2411,0.289389,646,0
482014536024,1200,0.1684494,396,71
482014537001,3392,0.2709306,920,167
482014537002,1754,0.240242,458,38
482014537003,2140,0.2195354,638,142
482014537004,1837,0.170368,647,148
482014538001,2343,0.4728319,600,132
482014538002,1950,0.2274652,496,37
482014539001,6764,0.8918497,1830,59
482014539002,1663,0.1605351,468,31
482014539003,2376,0.2061315,802,86
482014540001,2199,0.2967751,660,93
482014540002,3002,0.5066417,863,19
482014541001,844,0.3343718,271,14
482014541002,2940,0.3338008,847,118
482014542001,2934,0.3249386,683,0
482014542002,1519,0.2261489,490,42
482014543011,1886,0.2443428,580,137
482014543012,1461,0.3110474,439,15
482014543013,5219,0.5923437,2104,307
482014543014,3408,0.3791079,1221,75
482014543021,2930,0.6444644,1256,190
482014543022,3445,0.4311838,1027,18
482014544001,1186,12.61694,461,0
482014545011,3635,0.5258657,1073,16
482014545012,2717,1.161417,788,0
482014545013,3426,2.710437,1321,31
482014545021,2540,2.901974,805,0
482014546001,5031,1.274324,2204,220
482014547001,1084,0.3142401,448,0
482014547002,2716,0.3685195,890,24
482014547003,1048,0.2991608,339,0
482014547004,2101,0.3432726,664,22
482014548001,1736,0.2562089,615,17
482014548002,2271,0.3989053,872,39
482014548003,4427,0.4779323,1596,95
482014549001,3634,0.4146251,1026,0
482014549002,8571,1.376879,2689,157
482014550001,2838,0.5036251,977,95
482014551011,1774,0.2645808,762,19
482014551012,2106,0.2785195,616,96
482014551013,2120,0.2896967,629,0
482014551014,1134,0.2199883,413,0
482014551021,939,0.2797441,336,0
482014551022,1981,0.3279583,685,35
482014552001,1191,0.2953346,384,0
482014552002,1886,0.3885674,722,25
482014552003,1255,0.3732102,382,0
482014553001,10991,2.117397,4534,113
482015101001,1228,0.3868999,661,47
482015101002,1116,0.1878549,524,31
482015102001,2300,0.4054011,940,98
482015102002,4327,0.9594616,2466,144
