"COUNTYFP","countyArea","parkArea","cover"
13265,506240853.748072,666108.378853358,0.00131579340924714
13267,1265381561.04749,540986.447955801,0.000427528316050352
13269,983978990.733388,1110301.42174426,0.00112837919528822
13271,1150950371.41568,482650.992331818,0.000419349960101367
13273,874556515.853661,356342.606375284,0.000407455207200024
13275,1431596708.06785,12247954.8607041,0.00855545056207516
13277,696851181.476132,954085.872528541,0.00136913863087311
13279,961636329.323997,270137.42344853,0.000280914328224714
13281,445067311.171762,130146032.380773,0.29241876254207
13283,524649029.286604,92906.3230776459,0.000177082807537023
13285,1155552618.6834,13558235.0119273,0.0117331178110912
13287,751374603.811007,677946.961153943,0.000902275586259324
13289,939770280.932184,24657120.56796,0.0262373912734311
13291,852528210.131023,176609079.343927,0.20715922035798
13293,848788181.365947,502450.668258429,0.000591962375642224
13295,1158099392.42172,213729807.044255,0.184552214121555
13297,854873081.019538,203665708.543787,0.238240872318604
13299,2350216447.96477,868324690.34407,0.369465838389489
13301,742740825.262182,1104303.45460783,0.001486795147174
13303,1773136048.5439,1196615.37894389,0.000674858186954439
13305,1681535975.09221,443367.004183601,0.000263667867206522
13307,545296704.843712,60479.5545160157,0.000110911278169836
13309,778218659.725313,73585.3427993516,9.45561274839194e-05
13311,627466865.401061,170605166.224073,0.271895100173977
13313,753896052.262407,65052207.9970467,0.0862880337439466
13315,990123464.059332,2105579.72166462,0.00212658299504601
13317,1228383036.29532,596377.009602541,0.000485497594790267
13319,1171148913.37668,45497.0131828815,3.88481880171015e-05
13321,1489891481.78266,573005.42884935,0.000384595412387853
15001,10487146343.8423,4814886819.47955,0.459122688061533
15003,1606475170.7632,579594796.125438,0.360786650596091
15005,31613019.801555,52218.6688777938,0.0016518089447192
15007,1639265823.97241,710757561.688929,0.43358285843266
15009,3032773988.34553,804083608.118271,0.265131398253954
16001,2741876967.80459,976460942.027677,0.356128649641608
16003,3538796171.28571,2234644.01644805,0.000631470112514608
16005,2968559255.48943,32852678.9482092,0.0110668765959306
16007,2714717417.67159,146020665.80277,0.0537885324093923
16009,2025588780.95808,102834313.989582,0.0507676162883085
16011,5481398230.31982,196738310.418742,0.0358919936395979
16013,6863183667.84419,2180874176.8662,0.317764215911074
16015,4929740701.6156,434685069.26788,0.0881760513540647
16017,4952713435.164,364525990.11864,0.0736012682523736
16019,4912748275.46135,231048202.945471,0.0470303361765006
16021,3300240785.18485,2004563909.18901,0.607399289829917
16023,5786873057.79381,739711918.448865,0.12782584153157
16025,2788810532.08083,10307647.1658926,0.00369607294841995
16027,1560514494.81627,1341883.707716,0.000859898265715239
16029,4650037471.73088,24621818.2099643,0.00529497199961259
16031,6673222365.66654,116773654.859363,0.0174988406590733
16033,4559780987.5465,7332.66862888163,1.60811860238646e-06
16035,6429737465.04065,1079128608.71634,0.167834007933248
16037,12764429485.0714,3827463909.30695,0.299853895842611
16039,8016155534.97171,1070625813.8657,0.133558513079609
16041,1726509051.59746,14779934.7139026,0.00856058918441662
16043,4900643971.11821,239867416.651265,0.0489461013827807
16045,1458921049.65298,306378.053372342,0.000210003175596937
16047,1898007263.51133,169761631.750066,0.0894420348191954
16049,21967468938.1203,5311803940.08071,0.241803184292347
16051,2858557723.74986,49230771.2906294,0.017222241440711
16053,1557878095.11087,1581145.55232694,0.00101493535167424
16055,3381396623.02569,182217248.470956,0.053888161841218
16057,2781626690.61174,144964933.811268,0.0521151649502568
16059,11807998907.1439,1963868336.90423,0.166316778342186
16061,1239529436.89015,2216568.08946085,0.0017882335211191
16063,3117810970.56355,435368471.787921,0.139639149357803
16065,1223399443.45763,451299.10131791,0.000368889411983406
16067,1971374181.09682,665219727.218837,0.337439606137443
16069,2212017001.1008,3824381.41918378,0.00172891140406271
16071,3104419441.13811,87215.3657176578,2.80939374885772e-05
16073,19901099531.8424,2610755337.33222,0.131186487116198
16075,1060888968.47131,330817.683442147,0.000311830637582025
16077,3728951031.07846,218297250.316416,0.0585411952307889
16079,6824069298.18065,1856826847.86633,0.272099647106658
16081,1164287241.7646,394354.06679764,0.000338708570060389
16083,4985812594.57222,31285761.1514481,0.00627495730294941
16085,9652128915.8917,2972381316.97518,0.307950851348589
16087,3808005091.70232,1293801.68334543,0.00033975839112312
17001,2254327367.58724,39043709.9101833,0.0173194499040178
17003,654070758.584838,61876204.5662431,0.0946016982934995
17005,990674032.816375,958178.172131362,0.000967198231094611
17007,729434688.886365,15285602.9086086,0.0209554099105779
17009,795163471.272548,181647.74602587,0.000228440757892422
17011,2259625788.09755,37379034.9810513,0.0165421350641081
17013,733936292.070143,38313215.8808564,0.0522023727329112
17015,1206496547.67348,16668828.2952081,0.013815893901521
17017,992668846.94066,101284742.276932,0.102032760057984
17019,2583193660.64584,83527684.2948857,0.0323350454003524
17021,1852061814.20681,10013365.6806023,0.00540660446848572
17023,1306258446.93709,6268920.39556482,0.00479914247464898
17025,1215159607.85474,584986.416311391,0.000481407061697958
17027,1302340112.74074,881472.126149793,0.000676837116146839
17029,1319763233.36123,110665353.776654,0.0838524297231762
17031,2476318344.38698,364580321.849206,0.14722675809255
17033,1153413255.07431,805612.522262212,0.000698459566610677
17035,897760830.689381,5215157.48744115,0.00580907220404847
17037,1641383539.4758,20714926.2351324,0.0126204057351203
17039,1047916853.84346,12315744.5699327,0.011752597092758
17041,1079579034.67575,4820361.95526654,0.00446503850152511
17043,869914370.922917,111910607.894749,0.128645544475855
17045,1614373027.73886,946204.981657811,0.000586112977236182
17047,576471606.8315,224098.574622349,0.000388741738477074
17049,1242139489.03173,1681902.98443845,0.00135403712649819
17051,1877186773.41872,18406477.2779607,0.00980535210379676
17053,1257807194.31632,501615.952663124,0.000398801942722052
17055,1116718834.71417,3247793.37102777,0.00290833580492002
17057,2283480584.94303,94771936.5041648,0.0415032810565933
17059,849238337.857553,10477799.4532159,0.0123378785273038
17061,1413357490.11239,211965.299766772,0.000149972884602548
17063,1113341980.86564,21021958.6419312,0.018881852120214
17065,1128385977.89794,26026418.9253701,0.0230651740053121
17067,2106508333.1991,13795891.3371385,0.00654917482153371
17069,470202999.009987,27419383.3937319,0.0583139270729098
17071,1022739640.90847,28170926.833994,0.0275445731319955
17073,2135602006.91838,18066781.2775099,0.00845980722015702
17075,2894445280.63902,11217856.6298952,0.00387564992329673
17077,1559426586.5111,213263376.650418,0.136757561077339
17079,1289244906.70991,5900258.6561933,0.00457652275799985
17081,1511067121.89487,2427796.70550934,0.00160667694394998
17083,975956418.593699,35623637.7141999,0.0365012586991657
17085,1599174159.72389,59688999.8633307,0.0373248901630804
17087,903028809.251011,141895359.09829,0.157132704565628
17089,1355586542.75862,99841463.621942,0.0736518550993907
17091,1762094214.81706,16287228.7593836,0.00924310892256945
17093,833400657.306065,35183799.0332112,0.0422171481684949
17095,1862134169.17291,96139986.1529673,0.0516289254257491
17097,1216782091.48402,140379041.25121,0.115369088872766
17099,2969727808.75272,55945864.4617748,0.0188387179110775
17101,968581387.88829,6068408.33115437,0.00626525391364868
17103,1885070028.42759,37559268.5858882,0.0199246012187769
17105,2705662762.91126,5065497.80301142,0.00187218372978642
17107,1601385289.09024,3743869.82517191,0.00233789447841051
17109,1526732833.77716,155748026.742493,0.102013936752228
17111,1580739152.4626,160435137.771378,0.10149374583494
17113,3068912840.24458,21568845.4723413,0.007028171406335
17115,1515549444.94783,37185202.5698959,0.0245357897717259
17117,2245071949.80326,1564268.42913146,0.000696756480017729
17119,1916248124.48788,47011758.3036879,0.0245332312151652
17121,1490899177.25887,956840.176502929,0.000641787312715641
17123,1030977880.93329,32314639.8452315,0.0313436790864794
17125,1457912838.92837,70582971.297484,0.048413711308946
17127,626640319.880673,47089382.9302624,0.0751457916707775
17129,816391272.747614,6726617.78569371,0.0082394533237168
17131,1471002680.36211,959961.154715439,0.000652589670658608
17133,1030401959.74297,21071655.0866486,0.0204499369274344
17135,1836309163.06871,1665599.71374747,0.000907036651150853
17137,1480888071.4212,4634554.34193152,0.00312957773877114
17139,891352789.532542,2392863.32873573,0.00268453002765677
17141,1973129270.08074,57606992.6375517,0.0291957519008343
17143,1630859512.62561,256886030.885254,0.157515732591631
17145,1156761051.14044,3944528.1502292,0.00340997662943467
17147,1136948502.04145,36085689.6408614,0.0317390713616912
17149,2196630635.49376,11044385.6351905,0.00502787562766913
17151,969872377.247577,637542857.565995,0.657347164969573
17153,526289571.619876,1113327.75478151,0.00211542811185632
17155,445134321.469717,3420508.34760102,0.0076842161626796
17157,1545371601.25646,50325077.5923521,0.0325650332589492
17159,936380139.018732,18142236.5637823,0.0193748626308907
17161,1166776406.7638,68702116.6686425,0.0588819899600099
17163,1744276547.68172,56839782.9921652,0.0325864514246378
17165,1001321762.78182,128526501.373799,0.12835684407451
17167,2269030993.47227,74549619.9268016,0.0328552673547748
17169,1141676381.40467,6513514.68217228,0.00570521978755338
17171,654156391.178861,314183.763301941,0.000480288456305911
17173,1987256433.30474,1333845.77579719,0.000671199626501671
17175,745795430.301961,782286.536320659,0.00104892910915789
17177,1460888052.76134,8547843.18137636,0.0058511281307417
17179,1701910330.87754,58580599.8714197,0.034420497254526
17181,1092989279.98636,237869525.005506,0.217632075045121
17183,2331655911.96932,150519252.108514,0.0645546589167973
17185,588710226.114283,6269583.82832593,0.0106496941113247
17187,1404562548.41417,11980303.6841499,0.00852956224532425
17189,1459585817.40059,1480464.01371363,0.00101430419237029
17191,1852146973.55717,889896.823420971,0.000480467714563637
17193,1298943930.08029,9610945.4454439,0.00739904565769042
17195,1801550762.3071,29185984.0877166,0.0162004783314241
17197,2196474493.87469,172087585.19417,0.0783471812097391
17199,1150202320.85627,37328840.1239756,0.0324541512802599
17201,1342487343.82085,40703057.3776693,0.0303191367613378
17203,1403551928.56263,7527827.10654945,0.00536341189332314
18001,879472621.022947,469808.173175915,0.000534193062917029
18003,1707186064.66874,58493582.970129,0.0342631563018757
18005,1059734020.9766,14080281.7046739,0.0132866185533029
18007,1051355446.7557,300153.672063155,0.000285492097833684
18009,428400295.048602,652648.443139301,0.00152345470038777
18011,1094971465.44847,4324030.69045018,0.00394898938181842
18013,819415962.079459,272711359.756189,0.332811871353007
18015,969980355.834632,1011080.59276284,0.00104237223638703
18017,1073409424.87938,4534188.48937784,0.00422409975568024
18019,974188277.708401,93821108.6048084,0.0963069570345326
18021,932404469.100411,2833567.03406357,0.00303898911681259
18023,1048419963.92551,4769173.33108094,0.00454891502945455
18025,799204179.98377,98702633.1952981,0.123501147350484
18027,1130607766.60785,15551999.7474186,0.0137554333224502
18029,795534937.173981,71515461.9800441,0.0898960669585324
18031,966203599.173955,17516323.9843482,0.0181290195972397
18033,941114557.708284,8048756.92567652,0.00855236682904589
18035,1024137195.7656,10045749.8943331,0.00980898842056339
18037,1126764520.86576,22178439.8123147,0.0196832962004107
18039,1210044458.85999,42225467.3041793,0.0348957982452652
18041,556599879.092218,5052521.59507354,0.0090774751933362
18043,385786976.799755,527657.69097886,0.00136774365831624
18045,1029511844.42067,3634576.65709839,0.00353038838435476
18047,1012304322.30078,53301940.3218853,0.0526540677024274
18049,960247997.432962,1476667.25633861,0.00153779779836688
18051,1291503696.34518,22439228.033165,0.0173744977243702
18053,1073418717.46494,7944789.47521959,0.00740138898824363
18055,1412836702.55345,69087834.2323906,0.0489000845657015
18057,1041198861.97493,22519687.1068866,0.0216286128705248
18059,794247324.532617,52894781.0538311,0.0665973676209203
18061,1259378131.4592,1842018.15487641,0.00146264105185162
18063,1057528832.12536,4211254.47194989,0.0039821651609123
18065,1021555313.24729,6192019.44223358,0.00606136482473038
18067,760349019.275048,5854850.73460385,0.00770021475162306
18069,1002998343.94884,1836545.4874354,0.00183105535369567
18071,1329921556.08591,105042098.65281,0.0789836800314445
18073,1452310938.72465,1572075.20057656,0.00108246461460731
18075,993259782.025378,7663005.83208313,0.00771500665863802
18077,939403578.261732,77735348.3322107,0.0827496830234049
18079,979166834.955682,58783820.3198234,0.0600345295829837
18081,832703335.791599,8098991.49572105,0.00972614273007786
18083,1356487324.01909,32263862.0473084,0.0237848607030952
18085,1434263886.47931,8702137.2779031,0.00606731952183795
18087,1000328846.69404,55359388.7389699,0.0553411899716036
18089,1306406433.15532,41896931.9969329,0.0320703656485682
18091,1562011522.15203,11358859.1239252,0.00727194323654911
18093,1169725924.27429,79097685.8483844,0.0676207000348885
18095,1171636493.80326,3916126.71003406,0.00334244173064452
18097,1042746815.30479,58489417.7007812,0.0560916771380262
18099,1163206305.14785,18515625.5242209,0.0159177485904939
18101,880760642.745718,39357703.1860583,0.0446860375860609
18103,975982342.163512,5066377.4884719,0.00519105445826098
18105,1064360030.24291,202247247.428674,0.190017702358211
18107,1307708259.31586,9484297.08076737,0.00725260929813898
18109,1059573116.4027,27894962.2996101,0.026326604429447
18111,1043714635.91355,983504.568235227,0.000942311753034279
18113,1079638452.70774,20869357.9421776,0.0193299505865479
18115,226180772.448844,1824122.91421306,0.00806488940002903
18117,1056449736.1345,144787544.164457,0.137051048632213
18119,1003655377.90099,11739128.4633677,0.0116963737970681
18121,1164382390.85636,21003729.2240335,0.0180385150007173
18123,1000046147.93536,259509388.618017,0.25949741334816
18125,882845646.420242,6273805.05724476,0.00710634422074091
18127,1087438314.65955,53474782.3770663,0.049175002992062
18129,1085952523.98097,38430729.6150772,0.0353889592467585
18131,1123780470.64529,32863140.1813612,0.0292433807489916
18133,1248877604.20854,12186346.0212882,0.00975783854256167
18135,1172385604.8993,3607325.40103588,0.00307691034925811
18137,1159277406.94433,120370059.683327,0.103831972366824
18139,1056851133.73,21798569.504178,0.0206259602780982
18141,1192731098.17544,43434061.8316212,0.0364156362637511
18143,498797650.100218,41663592.9820653,0.0835280458392182
18145,1068076649.25327,28269676.4697836,0.0264678349531824
