"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP"
"1749",390137,32991,18168,3137,6027,3471,3078,14559,1459,1309,3524,19.85,71.91,10.68,97.65,0.07,3.62,0.05,0.04,0.01,2.18,33.31
"1750",120069,104870,54474,5623,13000,8004,6135,35576,6456,7671,26640,13.48,51.68,25.4,86.01,12.63,2.15,0.18,0.23,0.01,0.94,38.17
"1751",120065,10703,5744,924,1937,1038,819,4371,528,514,1418,17.35,67.57,13.25,52,47.69,0.67,0.07,0.08,0.02,0.14,48.27
"1752",390173,107372,69896,7552,15686,13243,16007,57164,4502,3866,8988,27.24,74.88,8.37,96.94,1.22,2.17,0.1,0.49,0.01,1.24,25.02
"1753",390059,42024,23910,3349,6802,3488,3406,17665,2146,2107,5788,16.4,66.19,13.77,97.92,1.52,0.39,0.07,0.31,0.01,0.18,38.81
"1754",390119,83340,48266,6342,13803,7977,7325,36507,4184,3814,10162,18.36,67.98,12.19,95.33,4.22,0.36,0.14,0.16,0.01,0.15,37.44
"1755",390095,471741,281142,35427,74999,42496,45508,213023,25351,21152,54732,18.66,68.56,11.6,84.13,13.55,2.65,0.17,0.52,0.01,1.64,33.25
"1756",390055,74474,44232,5701,14041,7357,5053,34084,3774,2994,5582,16.66,72.27,7.5,98.2,1.33,0.41,0.05,0.32,0,0.1,23.31
"1757",390101,67974,40769,5264,11312,6100,5821,31558,3445,2750,6866,17.54,70.81,10.1,95.93,3.3,0.6,0.13,0.35,0.01,0.28,34.57
"1758",390025,128483,76870,11533,23568,12117,11617,62229,5531,4282,8967,18.47,75.75,6.98,98.8,0.72,0.46,0.09,0.25,0.01,0.14,38.65
"1759",390071,33477,18696,2663,5480,2914,2572,13777,1798,1653,4745,16.39,65.48,14.17,97.49,2.04,0.34,0.22,0.19,0.01,0.05,42.6
"1760",390099,289487,175889,19971,42637,25332,25370,122993,18924,16399,35785,17.51,64.11,12.36,84.49,14.19,1.86,0.11,0.23,0.01,0.96,34.48
"1761",390127,31032,17352,2570,5647,2965,2643,13367,1537,1384,3590,18.07,69.55,11.57,99.56,0.21,0.39,0.05,0.06,0,0.13,39.07
"1762",390121,11310,6185,952,1825,1057,899,4683,573,526,1682,17.29,65.96,14.87,99.71,0.03,0.31,0.12,0.05,0.03,0.06,36.76
"1763",390065,32719,19544,2436,5161,3445,3822,15391,1567,1362,3859,22.21,70.26,11.79,98.92,0.64,0.4,0.08,0.18,0.01,0.17,33.76
"1764",390153,524472,321788,35109,79271,48707,47396,237330,31266,25138,58965,18.32,67.06,11.24,88.29,10.84,0.52,0.11,0.43,0.01,0.32,30.81
"1765",390011,42554,24372,3616,7172,3836,3545,18404,2194,1948,5019,17.35,68.6,11.79,99.6,0.09,0.35,0.04,0.16,0,0.12,32.74
"1766",390083,46304,27821,3226,6930,4781,4657,21221,2407,2155,5774,20.38,67.76,12.47,98.85,0.63,0.46,0.09,0.19,0,0.24,32.6
"1767",390129,43662,26549,3275,7398,4101,3625,20598,2117,1793,3887,17.7,71.62,8.9,98.36,1.3,0.43,0.11,0.11,0,0.11,39.77
"1768",390171,36369,20956,2996,6022,3307,3154,16141,1759,1698,4311,17.77,69.18,11.85,98.8,0.02,1.85,0.13,0.17,0,0.87,31.36
"1769",390133,135856,86891,10018,21848,14997,17709,70833,5905,4574,9652,24.07,75.59,7.1,96.44,2.63,0.57,0.14,0.48,0.01,0.3,29.05
"1770",390001,24328,13319,1984,4412,2323,1987,10253,1197,1071,3109,17.72,68.44,12.78,99.59,0.15,0.8,0.11,0.1,0,0.05,52.14
"1771",390037,55096,31026,4551,9439,5125,4329,23947,2572,2537,6853,17.16,68.86,12.44,99.09,0.31,0.69,0.12,0.12,0.01,0.36,36.26
"1772",390019,25598,14884,2058,4499,2323,1972,11314,1341,1182,2688,16.78,69.81,10.5,99.11,0.45,0.46,0.11,0.11,0,0.21,37.31
"1773",390079,30592,17376,2328,5267,2674,2508,12908,1648,1400,3936,16.94,67.02,12.87,99.07,0.68,0.36,0.08,0.07,0,0.1,46.12
"1774",390005,46178,27316,3506,7451,4390,4415,20911,2326,2072,5431,19.07,69.01,11.76,98.71,0.68,0.41,0.09,0.24,0.04,0.24,30.71
"1775",390163,11584,6514,951,2036,1037,970,4977,589,505,1438,17.33,68.75,12.41,99.78,0.08,0.53,0.06,0.04,0,0.04,49.17
"1776",390063,64581,38057,4976,10685,5944,5776,29284,3248,2781,7245,18.15,69.59,11.22,97.56,0.81,2.22,0.1,0.29,0,1.24,24.21
"1777",390035,1498400,918136,96100,212553,129866,134547,653602,95091,82426,191962,17.65,64.22,12.81,75.41,22.76,1.6,0.11,0.75,0.02,0.96,33.25
"1778",120033,233794,145605,17261,36613,23791,24824,112922,12050,9792,20747,20.79,71.34,8.87,77.69,19.65,1.66,0.8,1.24,0.06,0.56,32.7
"1779",280057,20518,11833,1401,3360,1972,1590,8870,1088,965,2785,17.36,66.43,13.57,93.56,6.16,0.58,0.03,0.14,0,0.11,60.71
"1780",480013,25055,13421,2229,4730,2557,1840,10425,1179,1073,2996,17.55,69.38,11.96,89.3,0.49,47.83,0.19,0.2,0.02,9.8,54.1
"1781",280139,18739,10239,1421,3239,1737,1473,7715,853,916,2806,17.13,66.04,14.97,84.01,15.89,0.63,0.03,0.06,0,0,54.52
"1782",280097,13366,6960,1043,2260,1300,940,5094,686,697,2276,16.76,62.82,17.03,58.98,40.95,1,0.01,0.01,0.01,0.04,57.18
"1783",280063,9181,4581,927,1795,1005,826,3760,360,353,1257,19.94,70.6,13.69,17.92,82,1.25,0.02,0.03,0.02,0.01,63.65
"1784",280123,24556,13255,2083,4541,2382,1976,10325,1047,1003,3133,17.75,69.02,12.76,64.55,35.03,1.05,0.24,0.05,0.01,0.11,54.6
"1785",280157,10021,5244,773,1746,1101,810,4080,454,532,1553,19.07,65.85,15.5,32.85,66.94,1.51,0.11,0.02,0.02,0.06,56.27
"1786",280111,9864,5362,901,1861,1025,797,4268,444,362,1071,18.47,71.27,10.86,78.18,21.71,0.88,0.05,0.03,0.02,0.01,45.32
"1787",280119,12636,6132,1234,2570,1377,933,4855,583,579,1796,18.28,68.53,14.21,43.76,55.98,0.77,0.02,0.19,0.01,0.03,63.48
"1788",280113,36173,19381,3207,6424,3555,2786,14660,1785,1679,4995,17.53,67.15,13.81,56.41,43.31,1.05,0.06,0.11,0.01,0.11,46.07
"1789",510059,596901,394478,38326,100243,54754,47646,312628,29513,19051,26989,17.16,75.59,4.52,88.68,5.86,3.27,0.21,3.76,0.04,1.44,11.5
"1790",280115,20918,11627,1620,3489,1936,1596,8695,1050,1037,2960,16.88,65.99,14.15,84.22,15.58,0.81,0.01,0.13,0,0.05,53.44
"1791",280121,69427,41404,5948,12495,6545,5444,33646,2800,2241,5367,17.27,75.03,7.73,81.07,18.58,0.65,0.07,0.15,0.01,0.13,35.57
"1792",280085,30174,16473,2569,5384,2784,2337,12489,1486,1332,4018,16.97,67.75,13.32,69.85,29.97,0.58,0.03,0.07,0.02,0.06,45.22
"1793",220101,64253,36967,6002,12088,7211,6506,31132,2496,2076,4677,21.35,76.61,7.28,69.42,28.82,2.45,0.6,0.81,0.02,0.34,49.96
"1794",220117,44207,24809,3680,7539,4272,3599,18471,2436,2090,5508,17.8,67.16,12.46,69.57,30.1,0.98,0.07,0.16,0.04,0.07,50.7
"1795",220111,21167,11477,1658,3495,1863,1548,8386,1173,1070,3373,16.11,63.96,15.94,70.54,29.13,0.77,0.09,0.04,0.03,0.18,54.24
"1796",220057,82483,48689,7219,15136,9564,9004,40515,3334,2794,5929,22.51,76.22,7.19,87.34,11.07,1.99,1.01,0.38,0,0.2,53.93
"1797",220045,63752,36185,6014,11777,6824,6315,29358,2622,2500,5591,20.61,73.96,8.77,71.79,27.67,3.66,0.16,0.14,0.01,0.23,50.39
"1798",220015,80721,49036,7110,14126,8237,8503,40515,3120,2472,5509,20.74,76.5,6.82,79.57,18.87,2.12,0.23,0.46,0.05,0.81,30.87
"1799",220031,25727,13806,2056,4328,2530,1970,10433,1293,1218,3923,17.49,65.37,15.25,54.78,44.92,1.46,0.1,0.07,0.02,0.11,53.65
"1800",110001,638333,420555,34365,78751,57624,69563,324004,34093,29492,74287,19.92,68.48,11.64,26.91,70.32,2.77,0.16,0.99,0.05,1.57,32.93
"1801",510620,7308,4253,506,1145,735,629,3126,444,409,936,18.66,65.37,12.81,44.42,55.35,1.16,0.07,0.12,0,0.04,58.4
"1802",510141,17647,10386,1074,2875,1493,1238,7580,900,935,2339,15.48,65.33,13.25,92.02,7.62,0.9,0.03,0.21,0.03,0.1,60.18
"1803",510181,6046,3421,419,992,641,503,2630,335,323,803,18.92,66.84,13.28,37.45,62.5,1.87,0.02,0,0.02,0.02,60.47
"1804",510117,29444,17221,1994,4485,2591,2272,12136,1819,1640,4069,16.52,63.22,13.82,59.51,40.3,1.06,0.02,0.08,0.01,0.07,58.92
"1805",510053,22602,13617,1253,3621,2553,1938,10789,1225,948,2466,19.87,69.3,10.91,56.93,42.71,0.78,0.07,0.2,0.01,0.08,60.11
"1806",510069,34150,20765,2483,5912,3288,2618,16354,1665,1287,2787,17.29,72.47,8.16,98.27,1.42,0.38,0.05,0.18,0.01,0.06,46.57
"1807",510023,23270,14255,1433,3781,2047,1626,10579,1253,1057,2439,15.78,67.87,10.48,94.94,4.83,0.55,0.06,0.08,0.01,0.08,42.3
"1808",510027,37989,22215,3382,7333,3985,3633,18688,1386,1197,2566,20.05,77.4,6.75,99.61,0.06,0.88,0.04,0.11,0,0.19,66.63
"1809",510071,17810,10630,1118,2874,1597,1269,7576,1128,1020,2143,16.09,64.95,12.03,97.7,1.99,0.54,0.03,0.21,0.02,0.06,47.38
"1810",510570,16509,10579,873,2563,1609,1255,7435,1132,861,1493,17.35,65.85,9.04,97.94,0.31,0.77,0.12,1.31,0.03,0.29,33.01
"1811",510650,122617,78453,8947,19228,13268,14072,62505,6101,4729,8525,22.3,73.95,6.95,63.89,34.31,1.39,0.2,0.94,0.06,0.61,32.52
"1812",510147,16456,10371,1000,2200,2382,2418,8225,760,751,2108,29.17,69.43,12.81,61.95,37.49,0.77,0.05,0.24,0.02,0.24,53.36
"1813",510075,11761,7293,687,1774,1114,962,5598,580,451,1297,17.65,68.52,11.03,63.39,36.35,0.48,0.05,0.13,0,0.09,52.92
"1814",510133,9828,5653,512,1175,798,663,3484,755,798,1983,14.87,52.61,20.18,66.2,33.64,1.21,0.06,0.04,0.02,0.04,53.13
"1815",510167,31761,19011,2358,5384,2884,2788,14756,1537,1289,3213,17.86,70.84,10.12,98.9,0.94,0.49,0.09,0.03,0.01,0.02,60.94
"1816",510520,26104,15751.52,1496.72,3786.21,2431.56,2255.71,11368.73,1584.38,1350.09,3651.61,17.96,63.79,13.99,94.71,4.76,0.46,0.1,0.23,0.03,0.17,50.76
"1817",510149,25733,16952,1940,4305,3530,3427,15306,737,545,947,27.04,83.75,3.68,65.93,29.07,3.61,0.3,1.66,0.22,2.83,32.06
"1818",510139,19401,11520,1324,2939,1744,1410,8420,1114,982,2517,16.26,65.37,12.97,97.07,2.57,0.57,0.05,0.21,0.01,0.09,59.11
"1819",510083,37692,21882,2512,5967,3466,2905,16044,2156,2033,5041,16.9,65.06,13.37,60.22,39.35,0.64,0.15,0.16,0,0.12,61.16
"1820",510003,55783,37829,3370,7274,7377,7100,31519,2345,1793,4410,25.95,75.58,7.91,87.69,11.08,0.75,0.07,0.89,0.01,0.25,29.94
"1821",510031,45424,27695,3190,7859,4257,3756,21542,2210,1773,3954,17.64,71.75,8.7,84.35,15.1,0.56,0.06,0.36,0,0.12,49.15
"1822",510153,144703,88673,13466,29825,14130,12470,80444,3451,2018,3525,18.38,85.51,2.44,89.11,8.24,2.26,0.25,1.36,0.08,0.97,18.1
"1823",510175,18731,11557,1175,2710,2095,1945,8834,1095,977,2040,21.57,67.9,10.89,51.61,48.04,0.86,0.1,0.11,0.02,0.12,61.42
"1824",510127,8781,5395,623,1483,765,699,4229,459,347,761,16.67,72.14,8.67,72.65,26.04,0.55,0.95,0.05,0.01,0.31,45.08
"1825",510111,12124,6985,784,1922,1172,856,4932,746,736,1671,16.73,63,13.78,60.45,39.29,1.02,0.07,0.04,0.02,0.13,60.61
"1826",510065,10244,5979,735,1645,1027,798,4632,514,465,1218,17.82,68.45,11.89,70.32,29.41,0.51,0.12,0.07,0,0.08,48.24
"1827",510109,17825,10346,1233,2797,1845,1363,7915,980,866,2236,18,67.01,12.54,67.09,32.54,0.9,0.09,0.06,0,0.22,59.05
"1828",510107,57427,34716,4261,10965,5319,3809,29218,1990,1635,3874,15.89,77.39,6.75,89.73,8.74,1.49,0.16,0.74,0.01,0.62,24.67
"1829",510155,35229,21075,2260,6064,2933,2741,15721,1908,1663,3970,16.11,68.25,11.27,94.27,5.3,0.52,0.15,0.18,0.01,0.1,53.3
"1830",510041,141372,89404,10684,26284,13709,11138,74417,5525,3810,6514,17.58,78.79,4.61,89.01,9.84,0.7,0.18,0.76,0.01,0.2,26.99
"1831",510099,10543,6224,832,1940,1004,743,4899,513,429,875,16.57,72.76,8.3,76.3,22.62,0.72,0.12,0.64,0.01,0.3,36.84
"1832",510159,6952,4072,434,974,661,523,2906,432,371,1051,17.03,62.05,15.12,67.89,31.9,0.72,0.03,0.03,0.01,0.13,57.2
"1833",510057,8864,5000,568,1371,831,625,3738,430,459,1383,16.43,64.05,15.6,58.94,39.97,0.83,0.39,0.45,0.03,0.21,53.63
"1834",510035,27270,16107,1654,4276,2324,1939,11596,1456,1376,3726,15.63,64.27,13.66,99.47,0.34,0.54,0.04,0.04,0,0.1,62.76
"1835",510161,72945,45938,3988,11861,6473,5451,34705,3835,2914,7028,16.35,69.3,9.63,97.16,2.31,0.49,0.05,0.34,0,0.13,29.97
"1836",510720,4757,2774,346,773,448,384,2061,277,229,604,17.49,66.85,12.7,93.95,5.23,0.78,0.02,0.53,0,0.27,53.85
"1837",510043,9965,5928,593,1562,804,630,4269,508,532,1349,14.39,64.47,13.54,88.18,11.48,0.4,0.06,0.21,0.01,0.06,42.68
"1838",510630,15322,9988,760,1739,1764,2199,7610,809,757,2245,25.86,65.98,14.65,78.9,20.26,0.84,0.2,0.37,0.01,0.27,40.49
"1839",510125,12204,7071,750,1840,1160,841,5113,684,645,1825,16.4,63.12,14.95,75.88,23.89,0.81,0.07,0.03,0.02,0.11,63.42
"1840",510067,35740,22064,2284,5475,3916,3121,17049,1791,1559,3883,19.69,69.41,10.86,87.72,12.1,0.59,0.05,0.06,0,0.06,54.42
"1841",510685,6524,3864,730,1325,670,707,3424,187,110,165,21.11,83.98,2.53,94.08,4.38,1.49,0.26,0.4,0.02,0.86,40.89
"1842",510195,43863,25840,3584,7482,4042,4060,19990,2209,1866,4555,18.47,70.8,10.38,97.66,1.95,0.47,0.09,0.22,0,0.08,59.18
"1843",480211,5304,3081,606,852,473,565,2480,204,197,493,19.57,74.25,9.29,93.44,0.15,10.28,0.49,0.11,0,5.81,43.59
"1844",480205,3987,2205,318,715,336,194,1585,190,189,533,13.29,65.66,13.37,97.37,0.5,4.46,0.2,0.03,0,1.91,26.97
"1845",480503,19083,10474,1419,2731,1452,1413,7389,1005,987,3554,15.01,60.47,18.62,95.96,1.38,3.98,0.37,0.35,0.01,1.93,48.12
"1846",480051,12313,6565,909,1874,1040,925,4574,668,742,2308,15.96,59.75,18.74,72.03,21.87,10.35,0.08,0.02,0,6,57.7
"1847",480199,40721,23364,3379,7427,3723,3069,17920,1892,1682,4209,16.68,70.54,10.34,89.29,10.16,1.4,0.1,0.07,0.02,0.36,43.27
"1848",480177,16883,8784,1343,2688,1550,1201,6338,911,873,3054,16.29,61.42,18.09,79.46,11.62,28.8,0.08,0.05,0.02,8.77,59.11
"1849",480311,789,463,55,101,62,57,316,36,46,127,15.08,59.82,16.1,98.73,0.13,34.47,0,0,0,1.14,48.44
"1850",480143,22560,12866,1456,2803,2152,2574,9708,1076,1122,4456,20.95,61.91,19.75,96.08,0.8,4.08,0.15,0.27,0.04,2.66,41.68
"1851",480167,195940,119960,15777,31209,18199,17863,91216,10294,8200,17770,18.4,70.53,9.07,75.67,18.54,12.02,0.27,0.87,0.03,4.63,34.72
"1852",480223,25247,13808,1880,3816,2035,1899,10150,1288,1373,4460,15.58,62.76,17.67,88.75,10.11,1.57,0.14,0.11,0,0.89,48.69
"1853",480309,170755,102625,12654,24421,17881,19195,77824,8810,7881,22534,21.71,67.29,13.2,79.01,15.96,8.78,0.18,0.31,0.01,4.53,41.46
"1854",480313,10649,6460,622,1295,1844,1631,5387,425,487,1694,32.63,68.59,15.91,69.01,24.78,7.53,0.28,0.24,0.01,5.67,51.34
"1855",480307,8735,4272,572,1257,701,486,2944,519,477,2156,13.59,54.64,24.68,87.11,2.51,19.07,0.18,0.19,0,10.01,55.03
"1856",480129,4075,2243,245,517,393,266,1492,257,275,888,16.17,55.31,21.79,93.5,4.27,3.68,0.2,0.05,0,1.99,47.44
"1857",480263,1145,636,66,144,108,80,406,72,84,226,16.42,53.8,19.74,95.63,1.14,7.77,0,0.09,0,3.14,47.12
"1858",480385,2469,1320,138,444,246,133,921,139,171,402,15.35,60.87,16.28,94.53,0.04,22.36,0.53,0.04,0,4.86,53.12
"1859",480435,5130,2996,520,945,455,435,2376,211,162,389,17.35,74.87,7.58,94.09,0.06,40.37,0.31,0.06,0,5.48,41.44
"1860",480329,82636,51705,7285,12990,7498,7952,39115,4328,3060,6081,18.7,71.87,7.36,82.85,8.61,14.91,0.26,0.32,0.01,7.95,27.52
"1861",480229,2728,1483,292,565,281,206,1135,140,76,224,17.85,73.02,8.21,91.31,0.4,58.25,0.44,0.11,0.04,7.7,53.68
"1862",480507,11666,5831,1226,2658,1284,890,4771,491,394,1127,18.64,74.19,9.66,78.93,0.17,89.03,0.08,0.03,0,20.8,74.1
"1863",480203,52265,29159,4187,8776,4886,4330,21973,2552,2396,7204,17.63,66.84,13.78,67.48,31.47,1.53,0.18,0.12,0,0.75,43.62
"1864",480093,12617,6487,770,1738,936,705,4352,740,792,2997,13.01,54.37,23.75,93.22,0.02,10.64,0.14,0.09,0,6.53,55.31
"1865",480335,9088,4627,710,1460,795,589,3243,521,523,1756,15.23,59.56,19.32,79.87,5.18,25.14,0.17,0.09,0,14.69,52.87
"1866",480349,35323,18784,2439,5329,3052,2464,13495,1864,1861,6910,15.62,60.2,19.56,76.5,20.15,4.14,0.18,0.15,0.03,3,51.42
"1867",480103,4600,2647,461,866,417,417,2003,238,225,368,18.13,72.39,8,85.52,2.78,24.52,0.15,0.26,0,11.28,42.35
"1868",480303,211651,134050,17749,32200,23314,30586,111361,8492,6703,16664,25.47,76.22,7.87,81.37,7.46,19.57,0.26,0.76,0.02,10.13,33.6
"1869",340013,851116,511883,57355,134922,77307,71267,377836,48207,41140,98761,17.46,66.98,11.6,56.65,37.18,9,0.12,1.27,0.02,4.75,37.19
"1870",340035,203129,130535,11088,30660,19219,15955,94378,12282,9572,18282,17.32,67.01,9,92.82,4.98,2.01,0.07,1.38,0.01,0.74,22.96
"1871",340025,503173,299716,31423,82161,46953,37489,224005,26813,23157,59536,16.78,67.09,11.83,89.29,8.54,2.57,0.1,1.04,0.02,1.01,25.98
"1872",160061,4118,2305,379,632,366,280,1696,214,206,566,15.69,65.74,13.74,94.22,0.07,1.12,5.08,0.32,0,0.32,32.83
"1873",160049,14769,8279,1275,2433,1365,1060,6321,731,683,1841,16.42,67.91,12.47,98.28,0.06,0.64,1.35,0.12,0.02,0.17,31.43
"1874",300039,2700,1519,202,428,239,162,1097,166,162,386,14.85,63.96,14.3,98.52,0,0.52,1,0.07,0,0.41,28.94
"1875",160025,818,460,63,148,75,58,371,34,32,99,16.26,71.15,12.1,98.9,0,1.22,0.12,0.73,0,0.24,16.24
"1876",300067,12660,7377,914,1880,998,863,5405,675,656,1837,14.7,64.76,14.51,99.22,0.02,0.56,0.49,0.13,0.01,0.13,25.35
"1877",160077,6844,3774,763,1384,579,485,3003,274,264,550,15.55,75.25,8.04,92.42,0.01,7.39,3.27,0.29,0,4,29.47
"1878",300089,8675,4838,743,1428,714,521,3599,436,434,1183,14.24,66.51,13.64,95,0.07,0.93,4.53,0.23,0.01,0.16,32.21
"1879",300041,17985,10856,1615,2815,1818,2028,8519,871,774,1678,21.38,72,9.33,86.4,0.05,0.77,12.75,0.41,0.02,0.37,28.57
"1880",300035,10628,5932,1143,1929,1001,909,4691,455,422,977,17.97,73.04,9.19,53.66,0.03,0.55,45.94,0.06,0,0.32,32.15
"1881",160007,6931,3495,942,1292,566,514,2681,317,324,835,15.58,70.91,12.05,98.56,0.03,1.41,0.45,0.16,0.07,0.74,26.1
"1882",300015,6092,3509,520,921,511,419,2459,365,368,796,15.27,64.02,13.07,96.57,0.02,0.23,3.33,0.02,0.02,0.05,23.25
"1883",300059,2154,1258,151,317,206,151,945,132,111,278,16.57,65.6,12.91,99.35,0,0.32,0.46,0.05,0,0.14,33.56
"1884",160057,28749,19421,1978,3492,3232,5404,16643,999,901,2677,30.04,76.92,9.31,97.4,0.32,1.18,0.46,1.07,0.05,0.7,18.55
"1885",160087,8803,4507,775,1472,711,515,3216,463,476,1570,13.93,62.06,17.83,94.33,0.02,7,0.36,1.47,0.06,3.76,39.21
"1886",160027,83756,46844,7870,14477,8007,7137,36797,3813,3720,9866,18.08,70.61,11.78,91.86,0.17,9.71,0.56,0.86,0.05,6.5,34.76
"1887",300055,2702,1509,245,497,252,186,1076,165,148,278,16.21,67.28,10.29,99.56,0,0.04,0.3,0.07,0,0.07,30.49
"1888",300111,108035,66516,9013,16856,9781,10762,52499,5014,4336,9841,19.02,72.54,9.11,95.84,0.27,2.68,2.1,0.32,0.02,1.44,23.38
"1889",300071,5367,2962,485,850,514,440,2252,283,254,734,17.78,66.83,13.68,92.62,0,0.52,6.74,0.24,0,0.39,34.02
"1890",300011,1799,1027,113,268,172,114,729,110,95,273,15.9,61.7,15.18,99.61,0,1.11,0.33,0,0,0.06,29.59
"1891",300077,6958,4247,469,1061,582,600,3221,363,340,793,16.99,68.28,11.4,96.8,0.17,0.83,2.43,0.2,0.01,0.39,31.02
"1892",160045,11972,6479,1064,2016,1060,817,4843,630,636,1718,15.68,66.18,14.35,97.07,0,3.18,0.51,0.24,0.02,2.16,36.93
"1893",160029,8695,4652,1287,1613,776,749,3807,337,289,660,17.54,77.14,7.59,98.69,0.03,1.74,0.43,0.08,0,0.77,23.82
"1894",300093,38092,21599,2641,5982,3558,2960,15980,1915,2236,5686,17.11,64.59,14.93,97.41,0.11,2.17,1.41,0.32,0.04,0.71,30.88
"1895",300063,76016,49640,5609,10744,7440,9810,41862,2736,2521,6134,22.69,76.58,8.07,96.73,0.18,0.85,1.79,0.36,0.03,0.9,18.75
"1896",160033,798,445,80,139,81,60,360,38,33,78,17.67,72.56,9.77,96.62,0,3.76,0.38,0,0,3.01,24.43
"1897",300079,1836,977,135,297,148,103,686,98,121,328,13.67,60.89,17.86,97.98,0,1.58,1.31,0.33,0,0.38,40.5
"1898",300105,10250,5792,912,1770,970,725,4353,513,471,1159,16.54,68.63,11.31,90.65,0.05,0.96,8.68,0.35,0,0.26,27.2
"1899",300009,8099,4429,620,1185,634,450,3079,472,472,1435,13.38,60.3,17.72,99.01,0.04,0.57,0.4,0.25,0,0.31,30.44
"1900",300013,80696,49164,6557,12317,7882,8406,39156,3681,3322,7988,20.18,71.91,9.9,94.2,1.22,1.66,3.31,0.52,0.08,0.68,24.75
"1901",300101,5559,3223,521,825,512,453,2361,313,307,656,17.36,66.68,11.8,98.36,0.02,0.59,1.49,0.05,0,0.07,28.36
"1902",300065,4428,2419,376,713,316,263,1695,287,251,696,13.08,62.87,15.72,99.35,0.05,0.52,0.29,0.07,0,0.25,33.84
"1903",300047,19056,10364,1722,3165,1795,1328,7958,891,957,2622,16.39,67.41,13.76,82.93,0.1,1.08,16.59,0.09,0.02,0.27,28.42
"1904",160059,7460,4208,673,1282,588,491,3155,383,400,897,14.46,68.5,12.02,98.85,0.03,1.31,0.62,0.08,0.01,0.42,29.67
"1905",160043,10813,5476,1403,2147,1108,747,4421,449,409,1043,17.16,73.72,9.65,97.11,0.02,2.73,1.07,0.23,0,1.57,28.49
"1906",300075,2520,1492,236,407,198,176,1070,136,124,254,14.84,67.98,10.08,98.21,0,0.6,1.31,0.2,0.04,0.24,26.21
"1907",300033,1656,977,163,236,156,135,715,90,101,180,17.57,67.27,10.87,99.64,0,0,0.36,0,0,0,27.12
"1908",300001,8186,4833,717,1186,811,791,3838,368,355,988,19.57,70.13,12.07,98.34,0.05,0.66,1.22,0.18,0.01,0.2,24.16
"1909",300031,43140,29620,3006,5399,5190,7797,25510,1502,1391,3255,30.1,78.62,7.55,98.04,0.08,0.76,1.06,0.45,0.01,0.36,15.72
"1910",300007,3267,1844,298,525,281,234,1365,184,170,408,15.76,66.97,12.49,98.68,0.06,0.86,0.83,0.18,0,0.24,27.37
"1911",300085,10467,5806,1048,1857,1040,881,4601,489,462,1060,18.35,71.71,10.13,62.36,0,0.64,36.93,0.33,0.01,0.37,31.64
"1912",300083,12243,7155,1257,1943,1091,1335,5695,537,487,1249,19.82,72.65,10.2,97.6,0.04,2.17,0.93,0.13,0,1.3,33.35
"1913",300095,5598,3112,440,814,507,309,2281,316,303,889,14.58,63.15,15.88,99.29,0,0.3,0.55,0,0,0.16,29.11
"1914",160017,24163,14135,2156,3792,1996,1567,10725,1236,1172,2729,14.75,69,11.29,98.83,0.1,0.92,0.54,0.22,0,0.3,28
"1915",300051,2329,1366,211,346,212,197,1013,119,116,262,17.56,67.41,11.25,99.14,0,0.26,0.56,0.09,0.09,0.13,31.25
"1916",300099,6491,3592,570,1004,560,379,2553,389,368,944,14.47,63.58,14.54,98.57,0,0.4,1.25,0.05,0.02,0.12,32.63
"1917",300049,43039,26317,3403,6783,4153,3853,21104,1943,1772,4124,18.6,72.7,9.58,97.21,0.13,0.85,1.79,0.33,0.03,0.5,17.66
"1918",160083,52927,29687,4944,8632,4639,4331,22607,2590,2522,6881,16.95,68.36,13,95.88,0.08,4.4,0.46,0.33,0.03,3.22,31.79
"1919",300103,981,561,70,167,82,55,398,51,49,129,13.97,64.73,13.15,97.66,0,3.47,0.41,0.1,0,1.83,29.32
"1920",300025,3763,2163,354,624,348,323,1624,179,172,395,17.83,69.15,10.5,99.36,0,0.45,0.27,0.13,0.03,0.21,36.33
"1921",300023,12518,7127,797,1972,1264,863,5195,742,777,1787,16.99,63.62,14.28,97.22,0.32,1.09,1.97,0.16,0.03,0.3,33.09
"1922",160019,65980,37133,7764,12699,6080,5882,30222,2682,2126,4642,18.13,76.82,7.04,97.13,0.3,2.53,0.42,0.88,0.02,1.25,19.41
"1923",300091,5414,3126,430,682,508,443,2216,324,328,836,17.57,61.47,15.44,98.74,0.09,0.55,0.7,0.33,0.02,0.11,32.32
"1924",300087,9899,5632,1143,1944,919,898,4678,391,307,586,18.36,78.44,5.92,74.52,0.08,1.59,24.58,0.31,0.04,0.46,27.55
"1925",300003,11096,6137,1184,2110,1164,954,5145,439,398,901,19.09,76.05,8.12,52.1,0.05,2.69,46.2,0.41,0.03,1.22,34.94
"1926",300005,6999,3745,662,1287,695,571,3009,293,297,846,18.09,70.84,12.09,68.07,0.03,0.71,31.72,0.07,0,0.11,31.5
"1927",300053,17752,10321,1621,3234,1725,1263,8256,786,747,1420,16.83,73.86,8,97.87,0.04,0.99,1.31,0.2,0.07,0.51,31.14
