ZCTA,ZIPCODE,areaSqMi,totPopE,alcTotal,alcDens,alcPerCap
56207,56207,47.08,282,0,0.0,0.0
56208,56208,188.58,2062,1,0.01,0.0
56209,56209,97.79,2168,1,0.01,0.0
56210,56210,0.23,5,0,0.0,0.0
56211,56211,108.43,402,0,0.0,0.0
56212,56212,82.32,452,1,0.01,0.0
56214,56214,62.75,703,0,0.0,0.0
56215,56215,211.27,4338,1,0.0,0.0
56216,56216,38.3,689,0,0.0,0.0
56218,56218,97.83,483,1,0.01,0.0
56219,56219,75.81,1011,1,0.01,0.0
56220,56220,274.33,2710,1,0.0,0.0
56221,56221,140.08,704,0,0.0,0.0
56222,56222,95.3,2046,0,0.0,0.0
56223,56223,116.8,1432,0,0.0,0.0
56224,56224,37.17,285,0,0.0,0.0
56225,56225,106.86,740,0,0.0,0.0
56226,56226,31.51,218,1,0.03,0.0
56227,56227,65.85,178,0,0.0,0.0
56228,56228,58.86,1003,0,0.0,0.0
56229,56229,97.64,1850,0,0.0,0.0
56230,56230,60.83,820,0,0.0,0.0
56231,56231,99.59,379,0,0.0,0.0
56232,56232,145.86,2500,1,0.01,0.0
56235,56235,89.34,518,0,0.0,0.0
56236,56236,97.52,345,0,0.0,0.0
56237,56237,65.87,496,0,0.0,0.0
56239,56239,26.86,622,0,0.0,0.0
56240,56240,149.42,1065,0,0.0,0.0
56241,56241,146.93,3856,0,0.0,0.0
56243,56243,93.58,1685,1,0.01,0.0
56244,56244,120.17,1538,0,0.0,0.0
56245,56245,47.07,630,1,0.02,0.0
56248,56248,135.33,804,1,0.01,0.0
56249,56249,66.22,283,0,0.0,0.0
56251,56251,33.78,902,0,0.0,0.0
56252,56252,72.74,1200,0,0.0,0.0
56253,56253,106.69,1181,0,0.0,0.0
56255,56255,39.97,377,0,0.0,0.0
56256,56256,231.06,2386,1,0.0,0.0
56257,56257,86.04,490,0,0.0,0.0
56258,56258,193.51,15503,2,0.01,0.0
56260,56260,95.06,900,1,0.01,0.0
56262,56262,66.09,708,0,0.0,0.0
56263,56263,49.61,519,0,0.0,0.0
56264,56264,126.28,2187,0,0.0,0.0
56265,56265,266.36,7322,1,0.0,0.0
56266,56266,102.6,1476,0,0.0,0.0
56267,56267,202.55,6913,1,0.0,0.0
56270,56270,40.11,1085,0,0.0,0.0
56271,56271,149.7,1167,0,0.0,0.0
56273,56273,98.42,4772,1,0.01,0.0
56274,56274,75.0,137,0,0.0,0.0
56276,56276,54.88,216,0,0.0,0.0
56277,56277,106.96,3148,1,0.01,0.0
56278,56278,128.72,2642,1,0.01,0.0
56279,56279,60.19,1350,0,0.0,0.0
56280,56280,69.67,472,0,0.0,0.0
56281,56281,12.32,644,0,0.0,0.0
56282,56282,105.43,1641,0,0.0,0.0
56283,56283,177.11,6291,1,0.01,0.0
56284,56284,140.54,2205,0,0.0,0.0
56285,56285,97.71,1128,1,0.01,0.0
56287,56287,0.44,78,0,0.0,0.0
56288,56288,46.99,4850,1,0.02,0.0
56289,56289,48.92,705,0,0.0,0.0
56291,56291,67.51,411,1,0.01,0.0
56292,56292,59.54,600,0,0.0,0.0
56293,56293,84.92,1287,0,0.0,0.0
56294,56294,0.26,76,0,0.0,0.0
56295,56295,22.18,291,0,0.0,0.0
56296,56296,249.64,1948,1,0.0,0.0
56297,56297,65.93,940,0,0.0,0.0
56301,56301,74.19,35051,7,0.09,0.0
56303,56303,11.16,24674,3,0.27,0.0
56304,56304,59.95,16641,4,0.07,0.0
56307,56307,107.25,5515,1,0.01,0.0
56308,56308,155.56,25080,4,0.03,0.0
56309,56309,54.77,1292,1,0.02,0.0
56310,56310,71.61,5425,4,0.06,0.0
56311,56311,70.64,757,1,0.01,0.0
56312,56312,173.73,2622,0,0.0,0.0
56313,56313,0.14,92,0,0.0,0.0
56314,56314,42.46,1094,0,0.0,0.0
56315,56315,69.57,1663,2,0.03,0.0
56316,56316,135.32,1466,2,0.01,0.0
56318,56318,39.91,1089,1,0.03,0.0
56319,56319,40.19,1299,0,0.0,0.0
56320,56320,53.58,8306,1,0.02,0.0
56321,56321,0.64,1512,0,0.0,0.0
56323,56323,36.43,539,0,0.0,0.0
56324,56324,56.3,1170,1,0.02,0.0
56325,56325,0.16,197,0,0.0,0.0
56326,56326,94.62,1492,0,0.0,0.0
56327,56327,49.91,800,0,0.0,0.0
56328,56328,1.39,169,1,0.72,0.01
56329,56329,191.32,7524,1,0.01,0.0
56330,56330,39.81,1723,0,0.0,0.0
56331,56331,69.35,2221,0,0.0,0.0
56332,56332,50.98,1546,0,0.0,0.0
56334,56334,200.62,5556,1,0.0,0.0
56335,56335,0.5,268,0,0.0,0.0
56336,56336,49.66,1474,0,0.0,0.0
56338,56338,167.82,1627,1,0.01,0.0
56339,56339,62.88,1094,0,0.0,0.0
56340,56340,49.37,2315,1,0.02,0.0
56342,56342,189.29,2661,1,0.01,0.0
56343,56343,69.02,957,1,0.01,0.0
56345,56345,227.02,14557,2,0.01,0.0
56347,56347,187.4,7165,2,0.01,0.0
56349,56349,42.73,849,0,0.0,0.0
56350,56350,229.08,499,0,0.0,0.0
56352,56352,113.05,6020,3,0.03,0.0
56353,56353,185.56,9313,0,0.0,0.0
56354,56354,41.96,1387,1,0.02,0.0
56355,56355,25.9,555,2,0.08,0.0
56356,56356,0.38,282,0,0.0,0.0
56357,56357,37.06,1080,0,0.0,0.0
56358,56358,123.1,3326,0,0.0,0.0
56359,56359,193.98,3563,3,0.02,0.0
56360,56360,129.83,3729,1,0.01,0.0
56361,56361,155.81,2292,1,0.01,0.0
56362,56362,147.08,5840,1,0.01,0.0
56363,56363,0.34,180,0,0.0,0.0
56364,56364,238.42,5622,2,0.01,0.0
56367,56367,101.27,6614,2,0.02,0.0
56368,56368,68.92,4578,1,0.01,0.0
56369,56369,0.94,667,1,1.07,0.0
56371,56371,0.45,105,0,0.0,0.0
56373,56373,100.57,3155,1,0.01,0.0
56374,56374,67.66,10622,2,0.03,0.0
56375,56375,3.66,916,0,0.0,0.0
56376,56376,1.81,343,0,0.0,0.0
56377,56377,20.92,18743,3,0.14,0.0
56378,56378,211.38,7896,3,0.01,0.0
56379,56379,90.5,17017,1,0.01,0.0
56381,56381,151.49,2441,1,0.01,0.0
56382,56382,72.83,1442,1,0.01,0.0
56384,56384,1.09,417,0,0.0,0.0
56385,56385,64.87,786,0,0.0,0.0
56386,56386,19.94,622,0,0.0,0.0
56387,56387,8.48,7316,1,0.12,0.0
56389,56389,0.58,115,0,0.0,0.0
56401,56401,325.1,29575,5,0.02,0.0
56425,56425,18.96,8192,2,0.11,0.0
56431,56431,452.03,8834,5,0.01,0.0
56433,56433,121.66,1653,1,0.01,0.0
56434,56434,14.94,342,0,0.0,0.0
56435,56435,160.14,2499,1,0.01,0.0
56436,56436,0.65,39,0,0.0,0.0
56437,56437,66.56,1458,1,0.02,0.0
56438,56438,143.66,2922,1,0.01,0.0
56440,56440,54.33,1482,1,0.02,0.0
56441,56441,79.15,3848,3,0.04,0.0
56442,56442,35.52,2261,1,0.03,0.0
56443,56443,100.93,1340,0,0.0,0.0
56444,56444,55.77,3094,0,0.0,0.0
56446,56446,99.61,1406,1,0.01,0.0
56447,56447,98.39,914,2,0.02,0.0
56448,56448,26.93,285,2,0.07,0.01
56449,56449,92.09,1789,0,0.0,0.0
56450,56450,25.65,933,0,0.0,0.0
56452,56452,97.68,1845,2,0.02,0.0
56453,56453,54.6,905,0,0.0,0.0
56455,56455,24.36,1970,0,0.0,0.0
56456,56456,0.74,52,0,0.0,0.0
56458,56458,25.31,359,0,0.0,0.0
56461,56461,274.03,3346,0,0.0,0.0
56464,56464,253.76,4603,2,0.01,0.0
56465,56465,38.71,1976,0,0.0,0.0
56466,56466,186.83,2990,4,0.02,0.0
56467,56467,121.78,2561,2,0.02,0.0
56468,56468,51.58,4483,1,0.02,0.0
56469,56469,273.54,1091,1,0.0,0.0
56470,56470,391.08,10592,2,0.01,0.0
56472,56472,155.77,7854,1,0.01,0.0
56473,56473,80.62,3488,2,0.02,0.0
56474,56474,243.29,4080,0,0.0,0.0
56475,56475,66.99,1687,0,0.0,0.0
56477,56477,237.58,2790,0,0.0,0.0
56479,56479,198.03,5146,0,0.0,0.0
56481,56481,147.88,1945,0,0.0,0.0
56482,56482,131.3,6825,1,0.01,0.0
56484,56484,90.64,3500,5,0.06,0.0
56501,56501,186.97,17313,4,0.02,0.0
56510,56510,235.99,2330,0,0.0,0.0
56511,56511,64.82,1907,1,0.02,0.0
56514,56514,213.92,3674,0,0.0,0.0
56515,56515,99.42,3007,1,0.01,0.0
56516,56516,80.2,273,0,0.0,0.0
56517,56517,94.84,244,0,0.0,0.0
56518,56518,18.69,398,1,0.05,0.0
56519,56519,94.73,232,0,0.0,0.0
56520,56520,123.07,3828,2,0.02,0.0
56521,56521,67.31,745,2,0.03,0.0
56522,56522,146.39,455,0,0.0,0.0
56523,56523,82.97,534,0,0.0,0.0
56524,56524,40.3,610,0,0.0,0.0
56525,56525,2.09,100,0,0.0,0.0
56527,56527,52.16,858,0,0.0,0.0
56528,56528,64.76,1681,0,0.0,0.0
56529,56529,4.92,4370,1,0.2,0.0
56531,56531,159.65,1967,1,0.01,0.0
56533,56533,17.7,315,1,0.06,0.0
56534,56534,61.84,1246,1,0.02,0.0
56535,56535,83.94,1235,0,0.0,0.0
56536,56536,101.87,388,0,0.0,0.0
56537,56537,284.95,18894,2,0.01,0.0
56540,56540,189.31,2150,1,0.01,0.0
56541,56541,2.0,37,0,0.0,0.0
56542,56542,191.27,2839,1,0.01,0.0
56543,56543,66.74,225,0,0.0,0.0
56544,56544,192.27,5531,1,0.01,0.0
56545,56545,155.25,657,0,0.0,0.0
56546,56546,60.29,258,0,0.0,0.0
56547,56547,155.23,2738,0,0.0,0.0
56548,56548,64.12,791,0,0.0,0.0
56549,56549,208.58,4824,1,0.0,0.0
56550,56550,57.9,458,0,0.0,0.0
56551,56551,107.81,2033,0,0.0,0.0
56552,56552,48.37,451,0,0.0,0.0
56553,56553,62.79,200,0,0.0,0.0
56554,56554,117.77,2759,1,0.01,0.0
56556,56556,98.57,1096,0,0.0,0.0
56557,56557,246.06,2835,1,0.0,0.0
56560,56560,158.29,43862,7,0.04,0.0
56565,56565,28.78,34,0,0.0,0.0
56566,56566,17.95,528,0,0.0,0.0
56567,56567,148.09,3341,0,0.0,0.0
56568,56568,33.58,188,0,0.0,0.0
56569,56569,126.32,1303,1,0.01,0.0
56570,56570,97.45,1165,0,0.0,0.0
56571,56571,46.05,1827,1,0.02,0.0
56572,56572,163.81,5309,3,0.02,0.0
56573,56573,138.14,6210,2,0.01,0.0
56574,56574,59.01,184,0,0.0,0.0
56575,56575,150.29,801,0,0.0,0.0
56576,56576,39.5,829,0,0.0,0.0
56577,56577,0.3,4,0,0.0,0.0
56578,56578,68.64,705,0,0.0,0.0
56579,56579,195.79,1184,1,0.01,0.0
56580,56580,63.51,1379,0,0.0,0.0
56581,56581,39.66,219,0,0.0,0.0
56583,56583,80.14,112,0,0.0,0.0
56584,56584,136.21,1356,1,0.01,0.0
56585,56585,117.45,1090,0,0.0,0.0
56586,56586,71.93,1927,1,0.01,0.0
56587,56587,57.28,1246,2,0.03,0.0
56588,56588,52.94,502,0,0.0,0.0
56589,56589,246.66,2161,0,0.0,0.0
56590,56590,77.37,308,0,0.0,0.0
56591,56591,0.86,190,0,0.0,0.0
56592,56592,58.48,496,3,0.05,0.01
56593,56593,0.02,0,0,0.0,
56594,56594,95.57,486,0,0.0,0.0
56601,56601,365.86,34281,9,0.02,0.0
56621,56621,313.53,4871,1,0.0,0.0
56623,56623,473.17,2635,1,0.0,0.0
56626,56626,57.68,285,0,0.0,0.0
56627,56627,842.02,273,1,0.0,0.0
56628,56628,249.61,1674,0,0.0,0.0
56629,56629,248.84,195,0,0.0,0.0
56630,56630,273.74,2216,2,0.01,0.0
56633,56633,220.34,4490,1,0.0,0.0
56634,56634,119.56,1423,1,0.01,0.0
56636,56636,449.92,4979,1,0.0,0.0
56637,56637,23.77,178,0,0.0,0.0
56639,56639,301.93,436,0,0.0,0.0
56641,56641,31.59,322,0,0.0,0.0
56644,56644,103.29,842,0,0.0,0.0
56646,56646,78.41,518,0,0.0,0.0
56647,56647,80.49,848,0,0.0,0.0
56649,56649,257.64,9210,3,0.01,0.0
56650,56650,179.51,739,0,0.0,0.0
56651,56651,66.69,630,0,0.0,0.0
56652,56652,84.14,604,0,0.0,0.0
56653,56653,631.24,1275,1,0.0,0.0
56654,56654,118.25,140,0,0.0,0.0
56655,56655,105.28,1612,2,0.02,0.0
56657,56657,55.55,328,0,0.0,0.0
56658,56658,72.49,0,0,0.0,
56659,56659,13.15,88,0,0.0,0.0
56660,56660,180.23,335,1,0.01,0.0
56661,56661,392.8,865,1,0.0,0.0
56662,56662,59.89,483,1,0.02,0.0
56663,56663,56.58,161,0,0.0,0.0
56666,56666,43.98,1080,0,0.0,0.0
56667,56667,91.68,581,1,0.01,0.0
56668,56668,0.16,151,0,0.0,0.0
56669,56669,219.53,341,0,0.0,0.0
56670,56670,46.48,1471,0,0.0,0.0
56671,56671,220.69,3294,0,0.0,0.0
56672,56672,432.8,2003,1,0.0,0.0
56673,56673,117.46,719,0,0.0,0.0
56676,56676,204.13,1564,0,0.0,0.0
56678,56678,123.35,1201,1,0.01,0.0
56680,56680,28.93,146,0,0.0,0.0
56681,56681,103.97,274,0,0.0,0.0
56683,56683,61.94,708,0,0.0,0.0
56684,56684,99.99,320,0,0.0,0.0
56685,56685,126.03,95,0,0.0,0.0
56686,56686,176.3,901,0,0.0,0.0
56687,56687,1.84,55,0,0.0,0.0
56688,56688,111.2,137,0,0.0,0.0
56701,56701,381.42,13019,2,0.01,0.0
56710,56710,42.17,607,0,0.0,0.0
56711,56711,18.91,0,0,0.0,
56713,56713,191.29,1026,1,0.01,0.0
56714,56714,207.55,1217,0,0.0,0.0
56715,56715,64.09,325,0,0.0,0.0
56716,56716,316.87,9274,3,0.01,0.0
56720,56720,18.99,18,0,0.0,0.0
56721,56721,188.6,10180,1,0.01,0.0
56722,56722,144.7,341,0,0.0,0.0
56723,56723,113.97,925,0,0.0,0.0
56724,56724,114.8,148,0,0.0,0.0
56725,56725,291.32,973,0,0.0,0.0
56726,56726,314.35,1760,2,0.01,0.0
56727,56727,822.37,657,0,0.0,0.0
56728,56728,193.89,1455,2,0.01,0.0
56729,56729,56.91,119,0,0.0,0.0
56731,56731,37.72,74,0,0.0,0.0
56732,56732,140.47,1102,0,0.0,0.0
56733,56733,146.56,356,0,0.0,0.0
56734,56734,182.25,463,0,0.0,0.0
56735,56735,339.28,742,1,0.0,0.0
56736,56736,106.46,992,1,0.01,0.0
56737,56737,191.29,837,0,0.0,0.0
56738,56738,178.94,1453,0,0.0,0.0
56741,56741,5.05,0,0,0.0,
56742,56742,126.94,947,0,0.0,0.0
56744,56744,102.54,504,0,0.0,0.0
56748,56748,86.68,688,0,0.0,0.0
56750,56750,231.6,2300,1,0.0,0.0
56751,56751,467.5,5536,1,0.0,0.0
56754,56754,36.9,572,1,0.03,0.0
56755,56755,48.03,86,1,0.02,0.01
56756,56756,106.02,721,0,0.0,0.0
56757,56757,221.46,870,0,0.0,0.0
56758,56758,106.67,374,0,0.0,0.0
56759,56759,147.1,254,0,0.0,0.0
56760,56760,74.33,337,0,0.0,0.0
56761,56761,106.58,443,0,0.0,0.0
56762,56762,339.93,2587,0,0.0,0.0
56763,56763,243.02,5157,3,0.01,0.0
57001,57001,127.2,1581,0,0.0,0.0
57002,57002,59.46,1078,0,0.0,0.0
57003,57003,48.08,2071,0,0.0,0.0
57004,57004,198.92,3722,1,0.01,0.0
57005,57005,51.36,11560,1,0.02,0.0
57006,57006,155.52,26315,1,0.01,0.0
57010,57010,56.39,399,0,0.0,0.0
57012,57012,85.16,1198,0,0.0,0.0
57013,57013,136.76,5046,2,0.01,0.0
57014,57014,132.96,1408,0,0.0,0.0
57015,57015,49.0,824,0,0.0,0.0
57016,57016,33.72,756,0,0.0,0.0
57017,57017,125.85,1464,0,0.0,0.0
57018,57018,81.74,1455,0,0.0,0.0
57020,57020,16.21,1479,0,0.0,0.0
57021,57021,31.13,210,0,0.0,0.0
57022,57022,131.1,4831,1,0.01,0.0
57024,57024,31.95,488,0,0.0,0.0
57025,57025,132.54,2986,0,0.0,0.0
57026,57026,157.65,1198,0,0.0,0.0
57027,57027,5.88,112,0,0.0,0.0
57028,57028,200.11,3504,0,0.0,0.0
57029,57029,191.42,2206,0,0.0,0.0
57030,57030,150.2,2898,0,0.0,0.0
57031,57031,48.6,801,0,0.0,0.0
57032,57032,48.8,8066,0,0.0,0.0
57033,57033,117.26,5467,2,0.02,0.0
57034,57034,72.46,830,0,0.0,0.0
57035,57035,85.99,1154,0,0.0,0.0
57036,57036,91.19,632,0,0.0,0.0
57037,57037,99.64,1023,1,0.01,0.0
57038,57038,53.43,1580,0,0.0,0.0
57039,57039,88.27,3561,0,0.0,0.0
57040,57040,65.79,343,0,0.0,0.0
57041,57041,2.98,95,0,0.0,0.0
57042,57042,205.06,9338,1,0.0,0.0
57043,57043,109.17,1339,0,0.0,0.0
57045,57045,121.85,1117,0,0.0,0.0
57046,57046,46.98,870,0,0.0,0.0
57047,57047,14.74,241,0,0.0,0.0
57048,57048,127.73,1182,0,0.0,0.0
57049,57049,14.16,6399,1,0.07,0.0
57050,57050,39.99,324,0,0.0,0.0
57051,57051,63.75,260,0,0.0,0.0
57052,57052,73.21,366,0,0.0,0.0
57053,57053,142.27,1774,0,0.0,0.0
57054,57054,115.29,495,0,0.0,0.0
57055,57055,17.41,1231,0,0.0,0.0
57057,57057,28.79,222,0,0.0,0.0
57058,57058,159.06,2048,0,0.0,0.0
57059,57059,149.85,1243,0,0.0,0.0
57061,57061,0.22,74,0,0.0,0.0
57062,57062,101.15,2334,0,0.0,0.0
57063,57063,90.97,912,0,0.0,0.0
57064,57064,26.01,6393,0,0.0,0.0
57065,57065,30.28,360,0,0.0,0.0
57066,57066,117.04,1592,1,0.01,0.0
57067,57067,65.38,459,0,0.0,0.0
57068,57068,44.84,1444,0,0.0,0.0
57069,57069,163.89,11970,2,0.01,0.0
57070,57070,94.74,1537,0,0.0,0.0
57071,57071,119.27,3079,0,0.0,0.0
57072,57072,86.66,556,0,0.0,0.0
57073,57073,68.98,746,0,0.0,0.0
57075,57075,67.95,1093,0,0.0,0.0
57076,57076,123.79,373,0,0.0,0.0
57077,57077,45.55,1643,0,0.0,0.0
57078,57078,111.58,19107,2,0.02,0.0
57103,57103,12.0,36033,1,0.08,0.0
57104,57104,28.0,26046,6,0.21,0.0
57105,57105,6.98,22501,1,0.14,0.0
57106,57106,30.13,46442,3,0.1,0.0
57107,57107,48.55,10102,0,0.0,0.0
57108,57108,30.85,22449,3,0.1,0.0
57110,57110,20.28,17125,0,0.0,0.0
57117,57117,0.09,34,0,0.0,0.0
57197,57197,0.08,936,0,0.0,0.0
57201,57201,323.57,25277,5,0.02,0.0
57212,57212,228.0,2049,0,0.0,0.0
57213,57213,68.59,738,0,0.0,0.0
57214,57214,4.1,48,0,0.0,0.0
57216,57216,62.52,1081,2,0.03,0.0
57217,57217,100.93,243,0,0.0,0.0
57218,57218,69.93,358,0,0.0,0.0
57219,57219,159.33,472,0,0.0,0.0
57220,57220,110.28,745,0,0.0,0.0
57221,57221,102.68,742,0,0.0,0.0
57223,57223,127.8,1245,0,0.0,0.0
57224,57224,51.76,178,0,0.0,0.0
57225,57225,279.26,1906,0,0.0,0.0
57226,57226,189.76,1900,0,0.0,0.0
57227,57227,43.44,309,0,0.0,0.0
57231,57231,273.38,1640,0,0.0,0.0
57232,57232,79.78,288,0,0.0,0.0
57233,57233,34.29,152,0,0.0,0.0
57234,57234,101.06,1352,0,0.0,0.0
57235,57235,136.3,897,0,0.0,0.0
57236,57236,49.04,138,0,0.0,0.0
57237,57237,94.96,705,2,0.02,0.0
57238,57238,75.77,534,0,0.0,0.0
57239,57239,45.64,226,0,0.0,0.0
57241,57241,101.06,1210,0,0.0,0.0
57242,57242,81.91,405,0,0.0,0.0
57243,57243,119.33,780,0,0.0,0.0
57245,57245,0.48,176,0,0.0,0.0
57246,57246,30.64,195,0,0.0,0.0
57247,57247,57.59,295,1,0.02,0.0
57248,57248,68.39,971,0,0.0,0.0
57249,57249,147.48,831,0,0.0,0.0
57251,57251,47.91,173,0,0.0,0.0
57252,57252,163.03,4807,3,0.02,0.0
57255,57255,105.68,323,1,0.01,0.0
57256,57256,28.67,102,0,0.0,0.0
57257,57257,74.09,655,0,0.0,0.0
57258,57258,121.64,124,0,0.0,0.0
57259,57259,136.58,432,0,0.0,0.0
57260,57260,164.37,910,0,0.0,0.0
57261,57261,67.56,415,0,0.0,0.0
57262,57262,346.25,5693,1,0.0,0.0
57263,57263,93.78,417,0,0.0,0.0
57264,57264,43.24,289,0,0.0,0.0
57265,57265,79.53,188,0,0.0,0.0
57266,57266,132.33,609,0,0.0,0.0
57268,57268,63.58,456,0,0.0,0.0
57269,57269,100.96,290,0,0.0,0.0
57270,57270,167.39,939,0,0.0,0.0
57271,57271,87.3,286,0,0.0,0.0
57272,57272,33.48,272,0,0.0,0.0
57273,57273,174.77,1164,0,0.0,0.0
57274,57274,388.61,2589,1,0.0,0.0
57276,57276,124.89,1275,0,0.0,0.0
57278,57278,177.54,816,0,0.0,0.0
57279,57279,145.13,1155,0,0.0,0.0
57301,57301,242.03,18465,3,0.01,0.0
57311,57311,185.77,1607,0,0.0,0.0
57312,57312,106.14,620,0,0.0,0.0
57313,57313,174.58,1285,0,0.0,0.0
57314,57314,280.23,787,0,0.0,0.0
57315,57315,120.72,1118,0,0.0,0.0
57317,57317,155.46,652,0,0.0,0.0
57319,57319,146.85,782,0,0.0,0.0
57321,57321,116.14,456,0,0.0,0.0
57322,57322,160.57,413,0,0.0,0.0
57323,57323,90.07,220,0,0.0,0.0
57324,57324,74.12,345,0,0.0,0.0
57325,57325,218.76,3112,0,0.0,0.0
57328,57328,161.22,1114,0,0.0,0.0
57329,57329,63.91,313,1,0.02,0.0
57330,57330,127.95,468,0,0.0,0.0
57331,57331,73.42,429,0,0.0,0.0
57332,57332,102.96,904,0,0.0,0.0
57334,57334,106.85,969,0,0.0,0.0
57335,57335,102.71,283,0,0.0,0.0
57337,57337,80.17,165,0,0.0,0.0
57339,57339,127.78,1605,0,0.0,0.0
57340,57340,79.87,327,0,0.0,0.0
57341,57341,252.58,108,0,0.0,0.0
57342,57342,160.0,587,0,0.0,0.0
57344,57344,34.48,154,0,0.0,0.0
57345,57345,656.77,1154,0,0.0,0.0
57346,57346,51.68,62,0,0.0,0.0
57348,57348,252.53,586,0,0.0,0.0
57349,57349,232.4,1449,0,0.0,0.0
57350,57350,307.51,15604,3,0.01,0.0
57353,57353,310.78,800,0,0.0,0.0
57355,57355,390.96,1165,1,0.0,0.0
57356,57356,151.36,1960,0,0.0,0.0
57358,57358,0.95,35,0,0.0,0.0
57359,57359,167.14,848,0,0.0,0.0
57361,57361,2.88,216,0,0.0,0.0
57362,57362,500.72,2072,1,0.0,0.0
57363,57363,178.85,995,0,0.0,0.0
57364,57364,0.13,21,0,0.0,0.0
57365,57365,61.78,575,0,0.0,0.0
57366,57366,223.4,2435,0,0.0,0.0
57367,57367,3.71,232,0,0.0,0.0
57368,57368,234.9,1167,0,0.0,0.0
57369,57369,443.44,2515,0,0.0,0.0
57370,57370,212.49,761,0,0.0,0.0
57371,57371,197.91,163,0,0.0,0.0
57373,57373,204.03,509,0,0.0,0.0
57374,57374,75.3,293,0,0.0,0.0
57375,57375,145.77,657,0,0.0,0.0
57376,57376,156.58,970,0,0.0,0.0
57379,57379,53.87,83,0,0.0,0.0
57380,57380,279.94,3905,1,0.0,0.0
57381,57381,305.3,509,0,0.0,0.0
57382,57382,440.64,1376,0,0.0,0.0
57383,57383,259.86,799,2,0.01,0.0
57384,57384,211.98,913,0,0.0,0.0
57385,57385,230.36,1086,1,0.0,0.0
57386,57386,54.12,224,0,0.0,0.0
57401,57401,290.58,32900,2,0.01,0.0
57420,57420,46.21,68,0,0.0,0.0
57421,57421,39.52,129,0,0.0,0.0
57422,57422,110.41,249,0,0.0,0.0
57424,57424,151.63,249,0,0.0,0.0
57426,57426,7.0,51,0,0.0,0.0
57427,57427,60.29,775,0,0.0,0.0
57428,57428,188.15,695,0,0.0,0.0
57429,57429,27.07,82,0,0.0,0.0
57430,57430,363.68,2455,0,0.0,0.0
57432,57432,102.48,391,0,0.0,0.0
57433,57433,126.61,231,0,0.0,0.0
57434,57434,288.07,441,0,0.0,0.0
57435,57435,139.22,245,0,0.0,0.0
57436,57436,212.96,459,0,0.0,0.0
57437,57437,572.23,1380,0,0.0,0.0
57438,57438,468.71,1554,0,0.0,0.0
57439,57439,5.0,60,0,0.0,0.0
57440,57440,142.51,622,0,0.0,0.0
57441,57441,283.31,535,0,0.0,0.0
57442,57442,609.75,1801,0,0.0,0.0
57445,57445,255.96,1985,0,0.0,0.0
57446,57446,154.51,398,0,0.0,0.0
57448,57448,177.49,496,0,0.0,0.0
57449,57449,76.67,195,0,0.0,0.0
57450,57450,196.03,574,1,0.01,0.0
57451,57451,438.85,2117,0,0.0,0.0
57452,57452,198.29,271,0,0.0,0.0
57454,57454,150.56,618,0,0.0,0.0
57455,57455,126.88,88,1,0.01,0.01
57456,57456,404.87,816,0,0.0,0.0
57457,57457,122.6,92,0,0.0,0.0
57460,57460,119.96,362,0,0.0,0.0
57461,57461,123.41,336,0,0.0,0.0
57465,57465,154.2,319,0,0.0,0.0
57466,57466,140.38,226,0,0.0,0.0
57467,57467,187.77,302,0,0.0,0.0
57468,57468,78.05,390,0,0.0,0.0
57469,57469,291.19,3480,1,0.0,0.0
57470,57470,150.42,94,0,0.0,0.0
57471,57471,341.06,585,0,0.0,0.0
57472,57472,272.97,1039,0,0.0,0.0
57473,57473,165.52,127,0,0.0,0.0
57474,57474,60.79,215,0,0.0,0.0
57475,57475,116.37,94,0,0.0,0.0
57476,57476,164.46,424,1,0.01,0.0
57477,57477,91.55,166,0,0.0,0.0
57479,57479,53.21,549,0,0.0,0.0
57481,57481,182.67,464,0,0.0,0.0
57501,57501,584.77,16876,0,0.0,0.0
57520,57520,147.25,97,0,0.0,0.0
57521,57521,386.2,175,0,0.0,0.0
57522,57522,118.07,552,0,0.0,0.0
57523,57523,261.69,947,0,0.0,0.0
57528,57528,199.91,851,0,0.0,0.0
57529,57529,249.21,384,0,0.0,0.0
57531,57531,335.73,115,0,0.0,0.0
57532,57532,1171.17,2946,0,0.0,0.0
57533,57533,407.16,1939,1,0.0,0.0
57534,57534,184.98,302,0,0.0,0.0
57536,57536,370.05,359,0,0.0,0.0
57537,57537,206.68,105,0,0.0,0.0
57538,57538,132.67,240,0,0.0,0.0
57540,57540,142.24,111,0,0.0,0.0
57541,57541,118.55,208,0,0.0,0.0
57543,57543,461.95,883,0,0.0,0.0
57544,57544,324.3,506,0,0.0,0.0
57547,57547,253.11,133,0,0.0,0.0
57548,57548,116.97,1535,0,0.0,0.0
57551,57551,726.06,2308,0,0.0,0.0
57552,57552,1020.8,612,0,0.0,0.0
57553,57553,262.85,97,0,0.0,0.0
57555,57555,419.27,4424,1,0.0,0.0
57559,57559,379.94,512,0,0.0,0.0
57560,57560,164.04,563,0,0.0,0.0
57562,57562,110.27,59,0,0.0,0.0
57563,57563,28.91,265,0,0.0,0.0
57564,57564,522.69,1030,0,0.0,0.0
57566,57566,174.6,1214,0,0.0,0.0
57567,57567,976.31,1483,0,0.0,0.0
57568,57568,367.77,665,0,0.0,0.0
57569,57569,359.57,267,0,0.0,0.0
57570,57570,95.05,2019,0,0.0,0.0
57571,57571,0.39,4,0,0.0,0.0
