COUNTYFP,year,totPopE,whiteP,blackP,amIndP,asianP,pacIsP,otherP,hispP,noHSP,age0_4,age5_14,age15_19,age20_24,age15_44,age45_49,age50_54,age55_59,age60_64,ageOv65,ageOv18,age18_64,a15_24P,und45P,ovr65P,disbP
48099,2018,75389,71.98,14.06,0.82,2.06,0.86,10.21,18.08,11.87,5353,9896,4458,8425,38183,4525,3904,3643,2872,7013,57580,50567,17.09,70.88,9.3,17.4
48101,2018,1623,73.01,14.97,0.31,0.0,0.0,11.71,23.54,21.49,166,295,98,31,388,124,105,116,79,350,1076,726,7.95,52.31,21.57,19.2
48103,2018,4839,52.61,4.17,0.12,0.39,0.0,42.69,63.65,23.15,381,854,479,239,1931,331,238,317,206,581,3333,2752,14.84,65.43,12.01,7.7
48105,2018,3633,41.84,0.88,0.0,0.0,0.0,57.28,63.47,21.18,303,530,305,96,1293,213,300,112,343,539,2649,2110,11.04,58.52,14.84,8.4
48107,2018,5861,89.29,4.09,0.0,0.24,0.0,6.38,55.64,23.85,400,927,454,327,2149,259,321,391,356,1058,4270,3212,13.33,59.31,18.05,18.8
48109,2018,2241,81.84,0.13,0.0,0.54,0.0,17.49,73.45,32.7,195,266,109,90,746,117,177,199,113,428,1705,1277,8.88,53.86,19.1,24.7
48111,2018,7243,91.65,0.87,1.2,1.48,0.0,4.8,45.01,30.78,692,1297,581,294,2698,538,489,454,324,751,4962,4211,12.08,64.71,10.37,12.6
48113,2018,2586552,61.69,22.51,0.37,6.18,0.05,9.2,39.94,21.32,195852,382751,175401,183838,1140059,166223,161771,149682,126422,263792,1898783,1634991,13.89,66.45,10.2,9.5
48115,2018,12964,77.55,6.29,1.23,0.05,0.0,14.89,57.1,27.26,852,1807,743,1285,5815,623,710,708,601,1848,9800,7952,15.64,65.37,14.25,18.6
48117,2018,18899,89.39,1.03,0.49,0.55,0.08,8.47,72.27,26.97,1663,3325,1510,1301,7497,1053,1022,1100,923,2316,12963,10647,14.87,66.06,12.25,10.4
48119,2018,5215,87.65,7.5,0.31,0.67,0.0,3.87,7.29,14.39,315,660,434,241,1732,316,331,400,419,1042,3995,2953,12.94,51.91,19.98,18.9
48121,2018,807047,75.01,9.5,0.46,8.27,0.09,6.67,19.21,7.53,52426,117335,57237,53864,356627,61503,56062,49599,36830,76665,601971,525306,13.77,65.22,9.5,7.8
48123,2018,20435,66.43,9.32,0.72,0.0,0.0,23.53,34.9,19.01,1302,2512,1190,879,7354,1071,1417,1412,1437,3930,15810,11880,10.12,54.65,19.23,16.6
48125,2018,2216,91.29,3.07,0.77,0.54,0.0,4.33,30.37,18.47,109,276,146,82,751,88,158,128,193,513,1736,1223,10.29,51.26,23.15,21.6
48127,2018,10663,89.16,0.05,0.0,3.77,0.0,7.02,86.69,32.71,1015,1727,864,523,4188,247,676,435,641,1734,7468,5734,13.01,64.99,16.26,23.0
48129,2018,3387,89.73,5.08,0.38,0.41,0.0,4.4,11.01,11.79,162,439,278,251,1177,156,212,226,226,789,2701,1912,15.62,52.49,23.29,15.5
48131,2018,11355,87.05,1.68,0.28,0.0,0.0,10.99,89.26,32.89,813,1725,633,930,4293,646,632,903,318,2025,8393,6368,13.76,60.16,17.83,26.2
48133,2018,18270,91.82,3.68,0.39,0.65,0.0,3.46,16.22,16.35,979,2157,1461,1120,6400,813,1194,1348,1272,4107,14529,10422,14.13,52.19,22.48,22.4
48135,2018,158342,80.75,4.58,0.44,1.16,0.05,13.02,59.65,23.94,14526,26041,11485,12562,69986,8517,8593,8353,7355,14971,110748,95777,15.19,69.82,9.45,11.7
48137,2018,2055,99.71,0.0,0.05,0.0,0.0,0.24,58.1,24.28,120,195,156,89,548,231,136,122,134,569,1708,1139,11.92,42.0,27.69,28.5
48139,2018,168838,81.35,9.72,1.05,0.66,0.04,7.18,25.9,14.34,11392,25946,12711,10718,67135,11531,11408,11317,9272,20837,123325,102488,13.88,61.88,12.34,11.5
48141,2018,837654,80.26,3.43,0.61,1.2,0.14,14.37,82.4,22.48,65182,127997,64636,71442,364241,49156,48061,46419,39134,97464,605179,507715,16.25,66.55,11.64,13.9
48143,2018,41482,89.62,1.69,1.15,0.75,0.05,6.75,20.9,13.9,2449,4907,4548,5919,19696,2030,2297,2300,2085,5718,32738,27020,25.23,65.21,13.78,12.2
48145,2018,17299,72.19,24.35,0.41,0.42,0.04,2.58,23.05,22.96,1042,2080,967,1175,6522,1271,1150,1238,1013,2983,13622,10639,12.38,55.75,17.24,21.1
48147,2018,34175,87.68,6.24,0.61,0.75,0.04,4.69,10.98,15.03,1722,4232,2038,2131,12373,2358,2474,2381,2190,6445,26931,20486,12.2,53.63,18.86,15.2
48149,2018,25066,90.24,6.35,0.05,0.47,0.0,2.88,20.79,15.79,1256,3073,1391,1320,7646,1398,1639,2150,1881,6023,19860,13837,10.82,47.77,24.03,15.1
48151,2018,3883,89.29,2.94,0.9,0.59,0.13,6.16,30.52,14.09,262,389,256,258,1338,227,228,269,278,892,3076,2184,13.24,51.22,22.97,18.2
48153,2018,5872,92.98,3.92,0.14,0.17,0.0,2.79,58.4,26.52,381,903,407,358,2179,279,304,383,346,1097,4293,3196,13.03,58.97,18.68,12.3
48155,2018,1408,86.08,1.78,0.0,0.0,0.0,12.14,20.45,22.54,62,152,100,47,415,81,133,104,82,379,1146,767,10.44,44.67,26.92,20.5
48157,2018,739342,52.09,20.6,0.31,19.91,0.03,7.07,24.3,9.79,51655,117726,54665,43098,302375,54663,49690,47261,41118,74854,533858,459004,13.22,63.81,10.12,7.6
48159,2018,10679,86.0,3.88,0.21,0.05,0.07,9.79,14.19,11.29,587,1512,794,526,3515,605,717,789,733,2221,8076,5855,12.36,52.57,20.8,18.1
48161,2018,19709,81.0,15.87,0.07,0.67,0.0,2.38,15.14,17.84,1153,2562,1188,952,7247,1115,1233,1413,1199,3787,15163,11376,10.86,55.62,19.21,19.4
48163,2018,19394,74.79,4.4,0.1,0.89,0.0,19.82,78.78,33.38,1166,2356,1763,2021,9722,878,1216,775,900,2381,14775,12394,19.51,68.29,12.28,15.5
48165,2018,20321,93.66,2.2,0.46,0.47,0.06,3.15,41.21,38.83,2190,4000,1761,1228,8240,1012,1193,1117,804,1765,13037,11272,14.71,71.01,8.69,11.2
48167,2018,327089,78.16,12.62,0.45,3.28,0.07,5.42,24.28,11.79,21173,45233,22157,19905,128618,21483,22633,23589,20096,44264,246824,202560,12.86,59.62,13.53,13.6
48169,2018,6288,83.24,4.33,0.78,2.18,0.0,9.48,52.04,38.63,269,512,394,516,3157,483,404,402,280,781,5237,4456,14.47,62.63,12.42,14.6
48171,2018,26208,91.08,0.13,2.82,0.16,0.0,5.82,22.92,10.63,1302,2920,1551,1180,7464,1368,1504,1763,2276,7611,21002,13391,10.42,44.59,29.04,13.3
48173,2018,1430,70.56,0.0,0.0,0.0,0.0,29.44,43.78,28.88,68,196,132,158,641,83,51,68,150,173,1092,919,20.28,63.29,12.1,5.3
48175,2018,7531,78.57,5.13,0.0,0.57,0.0,15.73,35.84,12.36,312,1056,395,511,2334,516,478,684,536,1615,5915,4300,12.03,49.16,21.44,17.0
48177,2018,20667,61.68,6.68,0.28,0.25,0.02,31.09,50.5,24.08,1507,3168,1389,1315,7439,1235,1288,1491,1207,3332,15079,11747,13.08,58.62,16.12,17.9
48179,2018,22685,85.24,4.44,1.36,0.67,0.08,8.2,28.5,19.9,1641,3248,1273,1414,8827,1435,1348,1538,1080,3568,16865,13297,11.84,60.46,15.73,17.7
48181,2018,128560,86.71,5.49,1.26,1.42,0.05,5.07,13.08,11.44,8066,17367,8466,7771,46791,7761,8748,9361,8176,22290,97983,75693,12.63,56.18,17.34,16.7
48183,2018,123494,74.47,20.29,0.37,1.34,0.1,3.42,18.56,16.17,9322,17744,8245,8595,48669,7153,7418,8105,6878,18205,91512,73307,13.64,61.33,14.74,14.7
48185,2018,27630,78.32,15.39,0.84,0.16,0.0,5.28,23.94,20.41,1534,3579,1843,1701,10325,1923,1746,1951,2018,4554,21410,16856,12.83,55.87,16.48,13.9
48187,2018,155137,72.22,7.93,0.33,1.74,0.28,17.51,37.68,11.35,9910,22706,11707,9540,62570,10873,10526,9868,7945,20739,115260,94521,13.7,61.36,13.37,12.3
48189,2018,34113,85.71,4.8,0.76,0.3,0.02,8.41,59.08,23.82,2392,5389,2761,2678,14123,2042,2005,2033,1637,4492,24755,20263,15.94,64.21,13.17,11.8
48191,2018,3074,80.97,8.13,0.65,0.29,0.0,9.95,34.39,24.14,124,447,275,144,1000,208,163,173,250,709,2360,1651,13.63,51.11,23.06,20.3
48193,2018,8269,94.87,0.51,0.75,0.29,0.0,3.58,12.32,18.48,469,956,513,406,2644,407,522,641,548,2082,6562,4480,11.11,49.21,25.18,22.4
48195,2018,5547,91.13,0.36,0.07,0.0,0.0,8.44,47.2,31.15,467,836,436,431,2261,264,280,303,273,863,3914,3051,15.63,64.25,15.56,14.2
48197,2018,3952,86.31,7.09,1.04,0.0,0.0,5.57,21.53,20.98,196,598,199,237,1302,270,260,225,302,799,3037,2238,11.03,53.04,20.22,22.4
48199,2018,56379,91.65,5.68,0.2,0.58,0.0,1.89,5.57,12.14,3739,7808,3784,3256,21089,3384,3765,3961,3438,9195,42386,33191,12.49,57.89,16.31,15.0
48201,2018,4602523,62.84,19.02,0.4,6.97,0.07,10.71,42.56,19.06,352799,689406,315136,321813,2041657,297151,279399,261843,227941,452327,3362147,2909820,13.84,67.0,9.83,9.2
48203,2018,66645,73.68,21.13,0.37,0.73,0.02,4.06,12.94,15.06,4354,9697,4844,3991,24801,3986,4267,4591,4269,10680,49597,38917,13.26,58.3,16.03,11.6
48205,2018,5767,81.93,8.64,0.03,1.47,0.0,7.92,26.43,18.36,311,714,235,172,2553,320,425,359,258,827,4517,3690,7.06,62.04,14.34,12.9
48207,2018,5809,88.62,3.34,0.57,0.76,0.0,6.71,28.66,27.8,243,653,366,429,2244,308,353,228,519,1261,4691,3430,13.69,54.05,21.71,24.1
48209,2018,204150,87.96,4.0,0.34,1.42,0.05,6.23,38.37,10.51,12742,26973,17308,25542,98482,12264,11296,11592,9516,21285,156653,135368,20.99,67.69,10.43,9.0
48211,2018,4061,92.74,0.86,0.42,0.59,0.0,5.39,35.83,20.53,260,829,370,162,1532,284,159,257,200,540,2759,2219,13.1,64.54,13.3,12.7
48213,2018,80460,89.3,6.52,0.83,0.66,0.05,2.65,12.52,16.47,4537,9762,5230,4356,26844,4869,5321,5983,5744,17400,62976,45576,11.91,51.13,21.63,16.9
48215,2018,849389,87.96,0.55,0.19,0.96,0.02,10.32,92.03,35.51,80050,156250,73722,66114,362339,48800,42254,36396,33050,90250,566969,476719,16.46,70.48,10.63,13.2
48217,2018,35399,86.63,6.71,1.22,0.34,0.18,4.92,20.47,17.63,2113,4717,2453,1970,12074,2057,2354,2611,2253,7220,27100,19880,12.49,53.4,20.4,18.0
48219,2018,23162,89.41,3.39,0.66,0.32,0.07,6.14,47.36,24.01,1558,3493,1979,1778,9509,1255,1388,1487,1280,3192,17071,13879,16.22,62.86,13.78,15.4
48221,2018,56901,95.45,0.86,0.94,0.8,0.01,1.94,12.35,10.62,3109,6726,3474,2578,17607,3307,3635,4449,4261,13807,44905,31098,10.64,48.23,24.26,12.5
48223,2018,36240,83.55,7.03,0.18,0.67,0.12,8.45,16.67,16.28,2320,5241,2279,2105,12960,2279,2373,2454,2135,6478,27182,20704,12.1,56.63,17.88,17.0
48225,2018,22955,68.53,24.87,0.3,0.31,0.0,5.99,10.94,19.74,1181,2533,1224,1325,7982,1449,1733,1669,1574,4834,18474,13640,11.1,50.95,21.06,18.1
48227,2018,36667,82.31,6.24,1.19,0.82,0.05,9.4,41.98,20.82,2309,4456,2260,2672,15718,2479,2788,2389,1932,4596,28655,24059,13.45,61.32,12.53,16.4
48229,2018,4098,69.38,1.59,0.0,1.81,0.0,27.23,78.38,46.09,207,642,235,274,1504,307,201,334,264,639,3118,2479,12.42,57.42,15.59,27.2
48231,2018,92152,79.41,7.95,1.14,1.26,0.05,10.19,15.84,14.99,5804,12445,6695,6266,35078,6001,6283,6545,5474,14522,70024,55502,14.06,57.87,15.76,15.8
48233,2018,21571,88.27,2.29,1.71,0.42,0.57,6.75,22.99,14.51,1424,3162,1501,1343,8191,1184,1293,1415,1515,3387,15974,12587,13.18,59.23,15.7,18.4
48235,2018,1524,82.61,3.54,0.0,0.0,0.0,13.85,24.54,7.25,60,243,127,87,476,74,140,104,138,289,1168,879,14.04,51.12,18.96,12.1
48237,2018,8842,93.03,4.78,0.26,0.14,0.0,1.79,16.57,19.89,493,1026,647,603,3578,559,621,557,504,1504,6976,5472,14.14,57.65,17.01,16.6
48239,2018,14820,86.17,6.63,0.0,0.9,0.05,6.24,32.88,16.78,1053,2142,895,890,5418,729,964,1124,899,2491,11024,8533,12.04,58.12,16.81,18.3
48241,2018,35504,77.91,16.47,0.31,0.48,0.14,4.68,6.65,15.39,2119,5021,2238,2179,12149,2104,2516,2600,2265,6730,26912,20182,12.44,54.33,18.96,18.2
48243,2018,2234,94.72,0.81,0.4,2.28,0.0,1.79,32.54,14.89,61,268,142,57,539,161,90,177,232,706,1810,1104,8.91,38.85,31.6,15.6
48245,2018,255210,58.29,33.84,0.32,3.71,0.04,3.81,20.16,15.98,17595,33556,16490,18238,104551,15531,16544,17101,14877,35455,194261,158806,13.61,61.01,13.89,14.1
48247,2018,5282,98.86,0.08,0.04,0.0,0.0,1.02,92.58,25.79,412,880,539,303,1936,162,236,350,374,932,3623,2691,15.94,61.11,17.64,26.0
48249,2018,41192,95.52,0.65,0.13,0.62,0.15,2.92,80.26,25.41,3041,6628,3174,2596,16166,2292,2430,2210,2414,6011,29601,23590,14.01,62.72,14.59,15.4
48251,2018,163475,90.9,3.09,0.52,0.91,0.37,4.2,20.83,15.21,10772,24383,11668,10001,63763,10758,11227,11444,8798,22330,120757,98427,13.26,60.51,13.66,10.5
48253,2018,19891,67.54,14.8,0.77,0.39,0.0,16.49,27.38,21.62,888,1988,937,1363,8945,1319,1449,1407,927,2968,16394,13426,11.56,59.43,14.92,22.1
48255,2018,15387,72.61,7.99,0.21,0.09,0.0,19.09,53.97,23.84,852,1880,1167,1008,7062,873,850,920,800,2150,12129,9979,14.14,63.65,13.97,14.9
48257,2018,118910,82.01,10.85,0.44,1.19,0.07,5.45,20.63,13.83,8545,18731,8701,6654,47658,7896,7995,7933,6116,14036,85943,71907,12.91,63.02,11.8,12.3
48259,2018,41982,90.24,0.77,0.63,0.88,0.06,7.42,23.57,6.9,2138,5723,3123,2249,14431,2783,3003,3238,2772,7894,32128,24234,12.8,53.1,18.8,13.5
48261,2018,595,96.3,0.0,0.0,0.17,0.0,3.53,87.73,66.34,85,77,10,10,162,46,29,51,9,136,428,292,3.36,54.45,22.86,23.5
48263,2018,749,88.52,1.07,1.87,0.0,0.0,8.54,16.29,18.71,33,87,61,12,193,45,45,65,54,227,582,355,9.75,41.79,30.31,31.0
48265,2018,51365,89.37,1.54,0.82,0.94,0.06,7.28,26.68,11.52,2627,5538,3036,3013,16064,2621,3205,3675,3816,13819,41366,27547,11.78,47.17,26.9,19.0
48267,2018,4408,89.13,0.02,0.82,0.0,0.11,9.91,25.27,15.71,270,406,332,160,1171,183,257,360,488,1273,3519,2246,11.16,41.9,28.88,22.1
48269,2018,228,99.12,0.0,0.0,0.0,0.0,0.88,16.67,14.47,17,35,15,2,61,5,18,46,13,33,167,134,7.46,49.56,14.47,12.3
48271,2018,3675,96.73,0.08,0.19,0.0,0.0,2.99,62.5,26.61,87,435,190,216,1376,263,239,346,178,751,3020,2269,11.05,51.65,20.44,22.0
48273,2018,31425,87.7,3.26,0.23,2.21,0.0,6.6,72.71,20.84,2222,4210,2953,4777,15366,1395,1433,1301,1461,4037,23705,19668,24.6,69.37,12.85,15.0
48275,2018,3733,85.05,6.48,0.8,0.13,0.0,7.53,33.99,19.52,279,588,239,250,1186,224,236,248,289,683,2712,2029,13.1,55.0,18.3,21.6
48277,2018,49532,81.27,12.44,0.42,0.87,0.27,4.73,7.68,15.44,3327,6410,3276,2843,17707,3099,3271,3259,3232,9227,37741,28514,12.35,55.41,18.63,18.2
48279,2018,13262,87.94,4.96,0.26,0.59,0.0,6.24,55.23,25.95,970,2130,934,877,4830,731,805,918,734,2144,9540,7396,13.66,59.79,16.17,15.7
48281,2018,20640,88.31,4.38,0.25,1.08,0.43,5.56,19.5,9.45,1136,2624,1497,967,7250,1374,1477,1434,1582,3763,15908,12145,11.94,53.34,18.23,18.8
48283,2018,7409,77.78,1.38,0.0,0.16,0.0,20.68,82.39,31.75,508,819,418,605,3409,364,621,363,291,1034,5788,4754,13.81,63.92,13.96,18.0
48285,2018,19941,78.5,6.47,0.25,0.36,0.03,14.4,18.52,14.72,1189,2793,1193,1034,6228,1134,1260,1318,1470,4549,15221,10672,11.17,51.2,22.81,17.4
48287,2018,16952,79.6,11.23,0.0,1.07,0.0,8.11,23.42,16.12,913,2107,1406,954,6153,1020,1142,1207,1304,3106,13163,10057,13.92,54.11,18.32,13.7
48289,2018,17098,88.81,7.19,0.52,0.8,0.3,2.39,14.37,17.6,1075,2182,1039,777,5285,991,947,1255,1276,4087,13195,9108,10.62,49.96,23.9,17.9
48291,2018,81862,80.9,9.89,0.48,0.61,0.02,8.1,23.33,22.61,5715,11716,5526,5518,33019,5427,5436,5591,4421,10537,60815,50278,13.49,61.63,12.87,17.3
48293,2018,23515,76.05,17.74,1.61,0.75,0.27,3.57,21.69,18.88,1508,2903,1614,1391,8692,1376,1493,1560,1700,4283,18135,13852,12.78,55.72,18.21,16.8
48295,2018,3469,85.13,0.52,1.99,0.98,0.0,11.39,30.3,17.85,268,508,248,170,1287,149,250,248,229,530,2540,2010,12.05,59.47,15.28,14.5
48297,2018,12123,92.72,2.87,0.18,0.97,0.0,3.26,39.45,20.8,655,1346,767,568,4649,600,796,814,840,2423,9691,7268,11.01,54.85,19.99,19.0
48299,2018,20640,93.36,0.15,0.89,0.4,0.0,5.21,10.24,14.01,796,1697,715,870,4820,1190,1242,1363,2114,7418,17620,10202,7.68,35.43,35.94,25.1
48301,2018,102,97.06,0.0,2.94,0.0,0.0,0.0,15.69,22.67,19,5,0,3,25,0,0,14,14,25,78,53,2.94,48.04,24.51,20.6
48303,2018,301454,81.15,7.28,1.09,2.18,0.06,8.23,35.0,14.22,20437,40519,25447,37594,141789,15225,16171,16549,14674,36090,228851,192761,20.91,67.26,11.97,14.0
48305,2018,5808,85.12,1.48,0.64,0.74,0.07,11.95,47.37,23.89,393,914,406,290,2078,289,427,361,368,978,4266,3288,11.98,58.28,16.84,21.3
48307,2018,8098,83.58,1.83,0.02,0.2,0.0,14.37,31.95,19.93,536,989,436,422,2581,486,594,539,584,1789,6232,4443,10.6,50.7,22.09,19.9
48309,2018,248429,77.86,14.7,0.45,1.63,0.04,5.32,26.06,15.71,17541,33707,20889,26258,107107,13455,14250,14318,13611,34440,186706,152266,18.98,63.74,13.86,13.4
48311,2018,662,98.49,0.0,0.6,0.0,0.0,0.91,50.15,9.7,45,110,19,24,250,21,14,58,27,137,488,351,6.5,61.18,20.69,20.7
48313,2018,14128,73.44,15.01,0.25,3.12,0.18,7.99,22.86,20.01,648,1926,565,1300,6475,808,789,608,812,2062,11103,9041,13.2,64.05,14.6,15.8
48315,2018,10083,73.03,23.42,0.43,0.0,0.38,2.75,4.03,16.51,435,1090,606,379,2912,595,772,851,884,2544,8236,5692,9.77,44.0,25.23,21.9
48317,2018,5614,82.86,0.86,1.67,0.07,0.16,14.37,45.85,22.95,468,1012,443,401,2091,362,492,311,223,655,3860,3205,15.03,63.61,11.67,9.9
48319,2018,4161,87.29,0.02,2.16,2.21,0.0,8.32,23.5,11.83,213,421,351,200,1312,315,218,318,320,1044,3276,2232,13.24,46.77,25.09,16.5
48321,2018,36743,72.89,9.78,0.38,1.93,0.14,14.87,42.02,21.74,2579,5320,2339,2361,13351,2092,2406,2328,2767,5900,27218,21318,12.79,57.83,16.06,16.8
48323,2018,57970,92.71,0.54,1.22,0.46,0.06,5.01,95.23,40.31,5540,9700,5194,4930,24525,3329,2980,2718,2582,6596,39563,32967,17.46,68.6,11.38,15.4
48325,2018,49334,90.66,2.58,0.39,0.75,0.02,5.59,51.63,16.99,2891,6503,3492,3486,18724,3296,3391,3387,3198,7944,37815,29871,14.14,57.0,16.1,16.3
48327,2018,2123,81.35,0.71,1.18,0.0,0.0,16.77,34.29,18.36,26,257,69,55,599,195,157,161,164,564,1819,1255,5.84,41.54,26.57,22.5
48329,2018,164194,84.16,6.57,0.7,2.13,0.04,6.4,44.05,16.16,14261,25187,10706,11559,72125,8566,9223,9523,8516,16793,117931,101138,13.56,67.95,10.23,9.4
48331,2018,24664,84.53,9.85,0.14,0.54,0.0,4.93,26.19,17.78,1548,3285,1897,1388,8369,1493,1672,1590,1845,4862,18594,13732,13.32,53.53,19.71,18.2
48333,2018,4902,98.29,0.2,0.2,0.1,0.0,1.2,19.75,19.53,177,765,382,167,1234,253,339,393,328,1413,3812,2399,11.2,44.39,28.82,24.0
48335,2018,8558,78.92,11.0,0.96,0.35,0.0,8.78,39.51,21.23,446,875,486,982,4240,376,551,434,338,1298,6909,5611,17.15,64.98,15.17,16.1
48337,2018,19409,94.79,0.62,0.16,0.0,0.0,4.43,10.88,14.51,1108,2633,1083,1039,6237,1133,1396,1295,1378,4229,14967,10738,10.93,51.41,21.79,20.0
48339,2018,554445,86.47,4.72,0.37,2.84,0.06,5.53,23.65,12.64,37835,84312,38640,32889,217994,38603,37844,37260,31124,69473,406801,337328,12.9,61.35,12.53,10.1
48341,2018,21801,72.99,4.0,0.87,7.86,0.0,14.28,54.92,33.33,1950,3954,1699,1682,9000,1204,1211,1179,1039,2264,14885,12621,15.51,68.36,10.38,10.3
48343,2018,12424,69.33,23.73,0.6,0.14,0.05,6.15,9.47,11.63,708,1666,745,632,4250,660,712,868,921,2639,9583,6944,11.08,53.32,21.24,19.3
48345,2018,1156,86.51,1.64,0.0,0.0,0.0,11.85,19.38,13.78,58,203,75,29,354,53,46,61,43,338,846,508,9.0,53.2,29.24,19.3
48347,2018,65558,75.89,17.81,0.9,1.83,0.01,3.57,19.17,16.74,4385,8513,6473,8712,29522,3253,3513,4056,3324,8992,50216,41224,23.16,64.71,13.72,16.9
48349,2018,48583,74.97,12.99,1.94,0.64,1.11,8.35,26.79,21.71,3492,7109,3489,2814,17529,3039,3131,3384,2815,8084,35829,27745,12.97,57.9,16.64,16.9
48351,2018,14057,76.99,19.75,0.15,1.18,0.0,1.93,3.54,16.3,679,1538,1416,716,5075,779,1226,845,1157,2758,11178,8420,15.17,51.87,19.62,21.9
48353,2018,14966,87.59,5.04,0.75,0.44,0.02,6.17,36.93,18.94,1094,2185,1164,910,5315,898,784,1111,926,2653,11074,8421,13.86,57.42,17.73,18.7
48355,2018,360486,89.93,3.78,0.45,2.04,0.07,3.72,63.38,17.61,24665,49861,25524,26397,149498,21080,22423,22563,21051,49345,270482,221137,14.4,62.14,13.69,13.5
48357,2018,10348,88.34,1.36,1.9,0.18,0.0,8.21,53.77,24.73,904,1833,906,531,4369,490,527,632,555,1038,7077,6039,13.89,68.67,10.03,10.4
48359,2018,2090,91.0,4.88,0.1,0.48,0.0,3.54,16.89,14.35,117,447,258,118,771,83,105,145,128,294,1326,1032,17.99,63.88,14.07,13.2
48361,2018,84047,87.52,8.47,0.37,1.24,0.0,2.41,7.34,11.71,5725,11615,5345,5299,31540,5334,5734,5970,5223,12906,63187,50281,12.66,58.16,15.36,16.9
48363,2018,28317,92.01,2.22,0.69,0.77,0.13,4.19,19.86,16.05,1726,3755,1969,1562,9816,1651,1978,1813,2159,5419,21635,16216,12.47,54.02,19.14,18.3
48365,2018,23440,80.99,17.16,0.12,0.24,0.0,1.48,8.59,16.34,1430,3185,1628,1412,8605,1313,1375,1596,1710,4226,17866,13640,12.97,56.4,18.03,17.0
48367,2018,129802,93.18,1.43,0.66,0.52,0.06,4.15,11.99,10.95,7993,18470,8811,7444,47190,8803,9822,9861,8124,19539,97611,78072,12.52,56.74,15.05,12.6
48369,2018,9852,83.52,1.09,0.77,0.25,0.24,14.13,62.94,29.23,760,1658,737,649,3836,573,628,524,597,1276,6974,5698,14.07,63.48,12.95,13.6
48371,2018,15797,82.79,3.66,1.1,0.47,0.11,11.88,68.6,30.48,1102,2191,918,1006,6676,974,1082,1031,743,1998,11936,9938,12.18,63.11,12.65,11.7
48373,2018,47837,84.21,10.34,1.59,0.66,0.13,3.07,15.04,19.81,2588,5516,2707,2692,16624,2977,3386,3823,4015,8908,38033,29125,11.29,51.69,18.62,21.4
48375,2018,120899,78.09,9.85,0.54,5.38,0.1,6.05,37.97,22.57,9808,18587,7885,8309,50302,7296,7175,7563,5757,14411,87537,73126,13.39,65.09,11.92,11.5
48377,2018,7123,94.67,0.0,1.12,2.53,0.0,1.68,83.62,47.61,506,1108,650,257,2343,501,345,346,378,1596,5186,3590,12.73,55.55,22.41,21.4
48379,2018,11473,90.4,2.81,0.6,0.07,0.0,6.12,8.88,15.21,566,1349,578,507,3454,670,759,1088,766,2821,9170,6349,9.46,46.8,24.59,18.4
48381,2018,132475,89.45,2.95,0.43,1.63,0.06,5.48,20.89,8.13,8654,17913,9750,9207,55120,7547,8094,8242,7991,18914,100527,81613,14.31,61.66,14.28,11.5
48383,2018,3752,40.99,0.72,0.0,0.0,0.0,58.29,70.68,20.24,264,711,272,222,1605,172,203,240,207,350,2640,2290,13.17,68.76,9.33,9.4
48385,2018,3389,99.0,0.15,0.0,0.06,0.0,0.8,19.83,15.33,228,314,217,190,919,139,95,301,276,1117,2705,1588,12.01,43.11,32.96,25.5
48387,2018,12275,79.12,16.95,0.32,0.05,0.0,3.57,7.35,15.55,518,1458,818,677,4092,710,763,1032,799,2903,9812,6909,12.18,49.43,23.65,18.2
48389,2018,15125,78.76,3.25,0.17,1.51,0.09,16.22,75.05,36.14,958,1871,1086,1137,6949,1166,773,866,718,1824,11755,9931,14.7,64.65,12.06,10.6
48391,2018,7236,79.78,5.91,0.25,0.19,0.0,13.86,50.18,19.33,470,939,569,358,2431,394,495,524,433,1550,5537,3987,12.81,53.07,21.42,23.1
48393,2018,885,95.37,0.0,0.0,0.9,0.0,3.73,13.9,8.99,32,159,99,28,299,70,25,55,45,200,608,408,14.35,55.37,22.6,14.0
48395,2018,16890,76.58,19.4,0.45,0.31,0.13,3.14,20.61,16.17,979,2401,1032,1077,5717,1092,1207,1117,1177,3200,12827,9627,12.49,53.86,18.95,14.1
48397,2018,93642,85.46,6.07,0.24,2.46,0.0,5.78,17.31,7.86,5826,15031,7237,4966,37072,6955,6463,6475,4729,11091,67935,56844,13.03,61.86,11.84,8.6
48399,2018,10310,92.2,3.07,0.2,0.24,0.0,4.28,33.9,21.48,573,1417,672,680,3558,566,668,661,740,2127,7825,5698,13.11,53.81,20.63,14.3
48401,2018,53595,78.64,17.16,0.18,0.56,0.04,3.42,16.52,19.85,3167,6997,3594,3263,20965,3418,3541,3744,3153,8610,41344,32734,12.79,58.08,16.06,16.2
48403,2018,10458,89.65,6.24,0.12,0.0,0.19,3.79,4.35,13.72,450,1115,569,330,2739,550,639,1051,752,3162,8494,5332,8.6,41.16,30.24,26.0
48405,2018,8327,73.48,21.14,1.98,0.16,0.0,3.24,7.0,19.19,394,949,602,258,2389,502,652,714,593,2134,6659,4525,10.33,44.82,25.63,26.2
48407,2018,27819,86.19,10.49,0.48,0.0,0.05,2.79,12.81,16.07,1542,3573,1527,1398,8908,1568,1865,2133,2116,6114,21697,15583,10.51,50.41,21.98,21.8
