"FIPS","SVIth1","SVIth2","SVIth3","SVIth4","SVIS"
46043,0.1605,0.2779,0.0793,0.405,0.1503
46045,0.0793,0.206,0.0605,0.1041,0.0341
46051,0.0742,0.304,0.2194,0.0672,0.0551
46053,0.2783,0.8469,0.1735,0.2553,0.2847
46055,0.329,0.8997,0.0716,0.4476,0.3624
46059,0.0236,0.3002,0.0051,0.1665,0.0309
46063,0.0627,0.0516,0.4056,0.3025,0.0828
46067,0.3019,0.6498,0.155,0.2636,0.2487
46077,0.0745,0.2324,0.028,0.0669,0.0223
46079,0.1971,0.0624,0.3674,0.5861,0.1965
46081,0.1013,0.1541,0.3171,0.8625,0.2618
46093,0.05,0.1146,0.2206,0.3766,0.0892
46097,0.2376,0.4225,0.099,0.092,0.1057
46101,0.3318,0.5565,0.617,0.3155,0.3908
46105,0.1032,0.2728,0.0252,0.3954,0.1096
46111,0.1207,0.1318,0.3015,0.0392,0.0385
46115,0.086,0.6148,0.2627,0.2767,0.1768
46117,0.0057,0.6211,0.2267,0.241,0.1099
46119,0,0.256,0.0287,0.0573,0.0073
46123,0.4369,0.6017,0.2878,0.2706,0.3411
46125,0.108,0.5186,0.2365,0.1057,0.108
46129,0.1484,0.4479,0.5084,0.8058,0.3939
47001,0.5468,0.7892,0.4578,0.5664,0.6064
47003,0.6592,0.8383,0.7876,0.5454,0.7758
47009,0.3271,0.2178,0.3486,0.3142,0.2452
47011,0.6366,0.5759,0.61,0.687,0.6914
47015,0.5965,0.3894,0.1293,0.3585,0.3704
47019,0.7873,0.6931,0.107,0.5871,0.6153
47021,0.4271,0.2547,0.2455,0.2225,0.2369
47025,0.9207,0.4903,0.2101,0.6094,0.7102
47031,0.5382,0.7599,0.355,0.3429,0.4914
47033,0.7538,0.8679,0.7256,0.4072,0.7812
47039,0.8064,0.6867,0.1111,0.235,0.5086
47041,0.6675,0.3731,0.212,0.3477,0.4306
47043,0.4962,0.3254,0.4031,0.4734,0.429
47047,0.4799,0.2604,0.4766,0.0885,0.2554
47051,0.4557,0.5158,0.4756,0.2381,0.3764
47053,0.7433,0.9564,0.4126,0.3884,0.735
47055,0.6385,0.6351,0.3846,0.5944,0.6032
47063,0.8557,0.7058,0.731,0.4986,0.8146
47065,0.3627,0.1356,0.7125,0.5887,0.4137
47071,0.8624,0.7577,0.3031,0.4394,0.7064
47077,0.8599,0.5683,0.4368,0.4308,0.6981
47079,0.7586,0.9175,0.3031,0.2748,0.6347
47081,0.7385,0.4078,0.2652,0.561,0.5662
47089,0.5997,0.4607,0.3976,0.6288,0.5608
47099,0.8745,0.9344,0.4355,0.5438,0.8318
47101,0.6701,0.922,0.1127,0.6208,0.6363
47103,0.6013,0.9105,0.4142,0.5642,0.6777
47107,0.7637,0.6399,0.4075,0.4728,0.6551
47111,0.7226,0.9118,0.4721,0.3566,0.6927
47113,0.5783,0.5985,0.7612,0.7017,0.7124
47115,0.6863,0.8147,0.1452,0.2923,0.5061
47117,0.6315,0.8211,0.5922,0.2996,0.6099
47119,0.3844,0.4139,0.5581,0.3792,0.3949
47127,0.3003,0.1773,0.0853,0.107,0.0914
47131,0.7952,0.8968,0.5247,0.4253,0.7694
47133,0.707,0.4639,0.0729,0.4218,0.4576
47139,0.7809,0.5097,0.0646,0.361,0.4904
47141,0.7127,0.3015,0.5689,0.546,0.6182
47143,0.8933,0.8379,0.5272,0.5005,0.8207
47145,0.5525,0.3664,0.2127,0.4132,0.3844
47147,0.4309,0.5508,0.6227,0.2671,0.4287
47149,0.2771,0.2448,0.7927,0.2824,0.3268
47155,0.6452,0.5056,0.574,0.5056,0.6111
47159,0.4646,0.6667,0.0876,0.1589,0.2608
47161,0.7404,0.6259,0.1407,0.1445,0.4086
47163,0.592,0.7173,0.1971,0.6049,0.5411
47165,0.1739,0.3817,0.5457,0.1815,0.2057
47167,0.5803,0.7564,0.4661,0.1429,0.45
47177,0.843,0.9242,0.6323,0.4397,0.8322
47179,0.4331,0.3601,0.32,0.7268,0.4589
47183,0.7777,0.3722,0.347,0.6956,0.6583
47185,0.8401,0.7545,0.1086,0.376,0.5984
47189,0.1156,0.2295,0.5501,0.1582,0.1465
48009,0.1306,0.327,0.4769,0.0309,0.0898
48011,0.1223,0.1799,0.453,0.2735,0.1599
48023,0.3045,0.7157,0.2174,0.0293,0.1554
48031,0.2258,0.3391,0.7367,0.2069,0.2783
48043,0.4213,0.4855,0.8781,0.745,0.6573
48049,0.479,0.4556,0.7692,0.6931,0.6277
48053,0.2927,0.8144,0.7822,0.4479,0.5299
48059,0.4194,0.6157,0.4273,0.1035,0.2968
48065,0.0223,0.4209,0.3961,0.0083,0.0338
48067,0.7879,0.7934,0.4594,0.6819,0.7841
48077,0.4564,0.4546,0.5282,0.1092,0.3182
48083,0.5392,0.4862,0.7217,0.1063,0.4185
48091,0.0643,0.2426,0.7947,0.3324,0.2379
48097,0.4404,0.6294,0.8138,0.5925,0.6226
48119,0.6854,0.8007,0.3811,0.2942,0.5704
48143,0.5627,0.036,0.7838,0.9573,0.6252
48149,0.2713,0.2974,0.7736,0.5861,0.4363
48151,0.5752,0.4323,0.8542,0.0592,0.4312
48159,0.4748,0.8437,0.7437,0.1964,0.5277
48175,0.5048,0.5476,0.7644,0.4597,0.5815
48179,0.6987,0.6711,0.8733,0.8106,0.8446
48181,0.4439,0.7816,0.7666,0.6383,0.6592
48183,0.6073,0.7663,0.9051,0.951,0.8825
48187,0.2191,0.4756,0.8997,0.3989,0.4344
48203,0.6131,0.4346,0.8373,0.7179,0.7306
48221,0.1624,0.1872,0.6638,0.3929,0.2602
48223,0.5758,0.8392,0.8004,0.4483,0.7067
48233,0.6223,0.9223,0.7934,0.2022,0.6631
48235,0.3554,0.5005,0.3241,0.0694,0.2013
48241,0.7446,0.9249,0.5718,0.6711,0.8239
48251,0.3777,0.3212,0.808,0.5431,0.5073
48259,0.043,0.4266,0.7685,0.2455,0.2283
48277,0.6841,0.9557,0.6539,0.6902,0.8357
48281,0.4096,0.8246,0.6329,0.4136,0.5443
48307,0.5529,0.9895,0.7635,0.3072,0.7395
48337,0.4854,0.8701,0.674,0.3292,0.5841
48343,0.7089,0.7832,0.7402,0.4015,0.7299
48361,0.422,0.8166,0.5473,0.6078,0.5812
48363,0.7487,0.8978,0.8147,0.7491,0.8799
48367,0.2086,0.1614,0.6367,0.3645,0.2561
48373,0.7583,0.8052,0.8176,0.9319,0.9121
48381,0.0847,0.1732,0.7004,0.39,0.2204
48387,0.8143,0.4499,0.3496,0.2983,0.565
48395,0.5952,0.5708,0.8529,0.7141,0.7529
48399,0.5637,0.8835,0.7501,0.1089,0.5449
48441,0.4465,0.6905,0.8274,0.7399,0.6933
48459,0.6605,0.4702,0.6087,0.4021,0.5898
48467,0.5503,0.7192,0.6094,0.3391,0.5589
48477,0.4822,0.4397,0.8494,0.8892,0.7312
48503,0.4153,0.9166,0.6749,0.2967,0.5532
49017,0.443,0.6074,0.5113,0.3696,0.4592
49025,0.2506,0.3715,0.2426,0.0468,0.1054
49055,0.2984,0.3384,0.5938,0.233,0.2908
50003,0.186,0.7746,0.0837,0.5992,0.2924
50005,0.2567,0.3235,0.1933,0.5791,0.2672
50011,0.1551,0.1764,0.1859,0.2598,0.1111
50013,0.0637,0.0337,0.1656,0.0067,0.0025
50015,0.2102,0.113,0.0793,0.4279,0.1309
50017,0.2016,0.3158,0.0901,0.3884,0.172
50019,0.436,0.7259,0.1741,0.5263,0.4258
50023,0.1029,0.2394,0.1697,0.5721,0.1752
50025,0.2599,0.4177,0.1595,0.6788,0.3054
50027,0.0968,0.3464,0.155,0.3028,0.128
51005,0.6347,0.4626,0.1541,0.4381,0.4462
51007,0.3608,0.2569,0.5801,0.2684,0.3166
51009,0.6089,0.2155,0.5415,0.3763,0.4682
51011,0.4427,0.7141,0.4152,0.1805,0.3637
51015,0.249,0.0767,0.3136,0.2869,0.149
51017,0.5073,0.1156,0.1936,0.3009,0.2471
51019,0.1803,0.1398,0.3715,0.1194,0.0984
51023,0.0787,0.1703,0.3085,0.0497,0.0414
51031,0.3465,0.2827,0.5018,0.1913,0.2615
51033,0.3223,0.305,0.5852,0.3973,0.3481
51035,0.5439,0.5199,0.3321,0.1461,0.3369
51041,0.1124,0.2378,0.8478,0.0898,0.1799
51043,0.1634,0.1808,0.4495,0.0981,0.1131
51045,0.0908,0.2327,0.0191,0.2843,0.0745
51047,0.3296,0.3085,0.816,0.5718,0.4882
51049,0.7745,0.7147,0.46,0.2034,0.5831
51053,0.5879,0.1608,0.6877,0.2362,0.4182
51057,0.5354,0.6979,0.7272,0.3044,0.5634
51061,0.0344,0.0904,0.645,0.0092,0.0287
51063,0.3436,0.1366,0.3009,0.0503,0.1115
51065,0.1293,0.0783,0.482,0.0528,0.0631
51067,0.4771,0.2722,0.4174,0.4667,0.401
51069,0.1395,0.155,0.6367,0.2302,0.1822
51071,0.3758,0.8344,0.1888,0.1309,0.2742
51073,0.1283,0.1643,0.2553,0.0331,0.0366
51075,0.0427,0.057,0.4053,0.1493,0.0459
51077,0.836,0.3805,0.3754,0.5068,0.6459
51079,0.2589,0.1926,0.4779,0.1188,0.1631
51083,0.6134,0.6813,0.6068,0.5969,0.6723
51085,0.0201,0.0484,0.4228,0.0509,0.0156
51089,0.899,0.7323,0.6269,0.7956,0.8857
51093,0.3917,0.2983,0.624,0.2397,0.3392
51095,0.0299,0.2133,0.6275,0.1426,0.115
51097,0.5764,0.2321,0.6523,0.0649,0.3245
51099,0.0379,0.1038,0.4374,0.0089,0.0159
51101,0.1468,0.1732,0.3747,0.0076,0.0357
51109,0.4685,0.2592,0.5976,0.1856,0.3325
51113,0.3172,0.12,0.3795,0.1624,0.164
51127,0.0675,0.0223,0.2716,0.0306,0.0061
51137,0.3,0.8383,0.6835,0.3088,0.465
51139,0.7449,0.5645,0.1751,0.1264,0.3936
51143,0.6876,0.6192,0.602,0.419,0.6427
51155,0.5344,0.3862,0.3572,0.5753,0.4831
51165,0.3013,0.1789,0.5833,0.4339,0.3197
51171,0.3694,0.4444,0.6081,0.2595,0.3643
51177,0.1943,0.2197,0.7835,0.1468,0.2159
51181,0.521,0.3216,0.433,0.2588,0.3659
51187,0.3904,0.2416,0.4142,0.2117,0.2564
51191,0.5863,0.4575,0.0965,0.3426,0.3646
51193,0.4691,0.1703,0.7797,0.0761,0.292
51197,0.6096,0.567,0.1006,0.3394,0.3965
51199,0.1099,0.3254,0.7428,0.1538,0.1997
51550,0.1567,0.312,0.7303,0.2544,0.2592
51580,0.5424,0.6514,0.2585,0.4212,0.4634
51735,0.064,0.2267,0.2728,0.0051,0.0127
51800,0.3325,0.4231,0.6501,0.255,0.3468
51810,0.0978,0.1566,0.7708,0.2308,0.1889
51820,0.5513,0.8278,0.6587,0.3305,0.6013
53003,0.4548,0.8418,0.256,0.3142,0.4248
53011,0.1774,0.2206,0.7482,0.3658,0.2857
53015,0.5968,0.9252,0.5893,0.7555,0.7885
53023,0.3949,0.7472,0.2334,0.0201,0.1834
53027,0.6465,0.8141,0.709,0.8972,0.8392
53029,0.1465,0.2311,0.5285,0.2442,0.1857
53035,0.1245,0.2104,0.525,0.6507,0.2825
53037,0.478,0.0178,0.5145,0.5148,0.2831
53041,0.6242,0.7606,0.6657,0.8255,0.7889
53045,0.5876,0.6845,0.7332,0.4215,0.6382
53059,0.285,0.1114,0.3715,0.4069,0.2194
53065,0.5497,0.6418,0.3534,0.3168,0.4615
53067,0.2529,0.2041,0.6925,0.4518,0.3299
54003,0.4605,0.6052,0.4881,0.3286,0.4433
54009,0.3099,0.524,0.0458,0.7246,0.3306
54023,0.6156,0.3725,0.2897,0.2213,0.3675
54025,0.7293,0.5992,0.1805,0.5021,0.5557
54029,0.5325,0.6027,0.1859,0.383,0.4051
54031,0.4255,0.3652,0.6476,0.07,0.285
54033,0.5366,0.5072,0.0885,0.5425,0.4089
54035,0.5089,0.3289,0.0271,0.2821,0.2529
54037,0.3182,0.1213,0.4706,0.2849,0.2255
54041,0.7338,0.7297,0.0653,0.8475,0.6761
54049,0.5535,0.4046,0.2884,0.6336,0.4939
54051,0.4433,0.3725,0.0306,0.2385,0.2153
54053,0.7268,0.503,0.0293,0.7154,0.5497
54057,0.5424,0.8905,0.3996,0.4731,0.5933
54065,0.5076,0.1697,0.0901,0.1337,0.1764
54067,0.7503,0.6635,0.0105,0.5759,0.5411
54073,0.5857,0.5963,0.0487,0.5549,0.4468
54079,0.0975,0.1837,0.0866,0.1159,0.0408
54083,0.751,0.3578,0.0185,0.8545,0.5806
54085,0.7656,0.6011,0.0465,0.106,0.364
54091,0.6968,0.4741,0.043,0.5855,0.4949
54095,0.6185,0.3286,0.0201,0.1032,0.2213
54097,0.858,0.5043,0.0169,0.8669,0.6911
54103,0.7955,0.7596,0.0105,0.2413,0.4752
54107,0.4697,0.7635,0.0618,0.4085,0.3723
55003,0.485,0.6275,0.2805,0.7886,0.55
55005,0.2484,0.5753,0.2974,0.5307,0.3271
55009,0.1366,0.2757,0.7297,0.5482,0.3299
55011,0.1096,0.1471,0.2945,0.084,0.0576
55015,0.0131,0.1105,0.3801,0.0388,0.0182
55017,0.1796,0.2856,0.2649,0.4537,0.2105
55021,0.0631,0.1394,0.3623,0.334,0.1204
55023,0.2997,0.461,0.291,0.7523,0.3971
55027,0.207,0.1079,0.3706,0.4718,0.2019
55031,0.2111,0.34,0.1964,0.6679,0.2748
55035,0.2172,0.0439,0.5075,0.5896,0.2175
55039,0.1354,0.1044,0.4467,0.5419,0.2038
55041,0.6182,0.8026,0.3913,0.4062,0.5774
55043,0.3239,0.0417,0.1414,0.6619,0.1939
55045,0.0459,0.2713,0.2728,0.0764,0.0529
55047,0.2481,0.3499,0.4097,0.4273,0.2869
55049,0.0306,0.1745,0.1716,0.0353,0.0131
55053,0.4162,0.4394,0.4292,0.7278,0.5003
55055,0.1401,0.1032,0.4731,0.4311,0.1854
55057,0.4067,0.3448,0.2394,0.6441,0.378
55061,0.0831,0.1289,0.2869,0.1245,0.0586
55065,0.2003,0.4565,0.3429,0.1108,0.1596
55067,0.5121,0.5342,0.256,0.2665,0.3535
55069,0.1627,0.1866,0.049,0.3082,0.1013
55071,0.1755,0.1315,0.4839,0.2432,0.1621
55073,0.1159,0.0914,0.539,0.2722,0.1443
55075,0.3433,0.6173,0.0933,0.4202,0.2971
55077,0.4156,0.3633,0.2697,0.2174,0.2596
55081,0.2841,0.702,0.4699,0.638,0.4621
55083,0.1854,0.1375,0.2194,0.078,0.064
55087,0.0506,0.0993,0.504,0.2229,0.0978
55089,0.0051,0.0589,0.277,0.1117,0.0134
55091,0.2032,0.2289,0.1706,0.1554,0.1019
55093,0.0439,0.0258,0.3747,0.4661,0.0806
55095,0.143,0.3926,0.1414,0.1076,0.0873
55097,0.1793,0.0312,0.4008,0.5788,0.1653
55101,0.2892,0.5396,0.7109,0.4839,0.4551
55103,0.3121,0.4301,0.2837,0.4467,0.3073
55105,0.3825,0.6186,0.5954,0.3814,0.4561
55107,0.4602,0.6533,0.1958,0.3015,0.3465
55109,0.0038,0.1493,0.2528,0.0567,0.0146
55111,0.1825,0.298,0.4027,0.4011,0.2344
55115,0.1631,0.219,0.3075,0.2238,0.1382
55117,0.0994,0.1385,0.5635,0.5476,0.2245
55119,0.2904,0.4018,0.2471,0.2063,0.2
55121,0.2013,0.3849,0.5657,0.3263,0.2812
55123,0.3975,0.2869,0.2658,0.696,0.3834
55127,0.2315,0.1067,0.653,0.4285,0.2688
55131,0.0083,0.079,0.2786,0.0433,0.0099
55135,0.1389,0.3308,0.2954,0.3352,0.1815
55137,0.3567,0.2483,0.5043,0.4951,0.3653
55141,0.1446,0.3407,0.3457,0.1948,0.1535
56003,0.4452,0.695,0.4613,0.2283,0.3955
56007,0.2274,0.3343,0.7673,0.8198,0.5029
56009,0.1975,0.2983,0.2448,0.4155,0.2048
56011,0.0573,0.1293,0.0837,0.1668,0.0328
56013,0.4041,0.8023,0.4158,0.7106,0.5624
56015,0.3662,0.3193,0.5444,0.2738,0.3264
56019,0.092,0.5642,0.1165,0.4142,0.1774
56021,0.1729,0.2862,0.5629,0.4031,0.2697
56025,0.1436,0.5431,0.4438,0.4766,0.2952
56029,0.0287,0.142,0.3553,0.1684,0.0659
56031,0.1067,0.4368,0.4454,0.036,0.0952
56033,0.0143,0.1939,0.2372,0.3664,0.0895
56035,0.0357,0.2687,0.348,0.015,0.0293
56043,0.4293,0.6482,0.3687,0.2751,0.3732
56045,0.3022,0.226,0.4276,0.6581,0.3475
1003,0.2232,0.199,0.4358,0.3359,0.2162
1019,0.6879,0.4492,0.2751,0.2741,0.4516
1021,0.7685,0.8513,0.6966,0.3636,0.7602
1027,0.8162,0.6673,0.4247,0.1579,0.564
1041,0.7271,0.8596,0.6979,0.2353,0.6873
1049,0.8035,0.7354,0.7625,0.4779,0.8022
1057,0.8306,0.8071,0.2216,0.5454,0.7038
1061,0.9376,0.9169,0.4626,0.2716,0.7955
1073,0.5185,0.5833,0.8099,0.6211,0.6621
1075,0.8726,0.7214,0.2034,0.3251,0.6264
1081,0.5465,0.1522,0.7189,0.9214,0.6602
1093,0.778,0.8475,0.3002,0.4209,0.671
1109,0.9143,0.2846,0.8214,0.9233,0.9016
1123,0.8771,0.8848,0.4215,0.8685,0.8863
1125,0.6,0.1324,0.7087,0.809,0.6255
2068,0.1561,0.0032,0.454,0.5536,0.101
2090,0.1876,0.1882,0.5747,0.7529,0.3446
2110,0.1025,0.0226,0.737,0.9322,0.2987
2122,0.3169,0.2572,0.4588,0.7402,0.4073
2195,0.1643,0.8927,0.7657,0.93,0.665
2220,0.0576,0.1917,0.7272,0.9417,0.4022
2230,0.1532,0.0099,0.3919,0.8115,0.1685
2275,0.2787,0.6348,0.6778,0.8052,0.5618
4003,0.6732,0.8017,0.9226,0.936,0.9064
4019,0.6061,0.5689,0.9277,0.9825,0.8828
4025,0.4411,0.3871,0.6609,0.5791,0.521
5003,0.828,0.9287,0.7415,0.49,0.8576
5005,0.4268,0.5145,0.0729,0.3158,0.2793
5007,0.1742,0.1684,0.8087,0.3136,0.2707
5015,0.5506,0.377,0.7813,0.524,0.5952
5019,0.5443,0.5648,0.6351,0.9764,0.7892
5023,0.5102,0.5151,0.0417,0.0895,0.2083
5025,0.6401,0.9459,0.383,0.2038,0.5643
5029,0.6847,0.9195,0.5622,0.5393,0.7589
5031,0.5662,0.8695,0.6062,0.9058,0.8041
5043,0.7424,0.6049,0.391,0.9456,0.801
5055,0.7016,0.9102,0.1515,0.3843,0.5834
5059,0.7984,0.7784,0.4043,0.8462,0.8188
5061,0.7443,0.979,0.8631,0.6581,0.9045
5071,0.7838,0.8551,0.7647,0.7625,0.8768
5073,0.7271,0.8984,0.5307,0.6367,0.7898
5075,0.7978,0.8287,0.0901,0.5613,0.6471
5081,0.6643,0.8838,0.3505,0.4187,0.6306
5091,0.8051,0.9287,0.3792,0.9822,0.9124
5103,0.8366,0.9526,0.5078,0.6816,0.8656
5105,0.7831,0.7211,0.1041,0.6406,0.636
5109,0.6471,0.9054,0.588,0.4572,0.7124
5139,0.7646,0.8768,0.6934,0.503,0.8054
5143,0.5108,0.2047,0.8348,0.8825,0.6745
6009,0.314,0.5973,0.5135,0.063,0.235
6033,0.7959,0.887,0.8319,0.837,0.9178
6035,0.6924,0.0535,0.7832,0.7198,0.5997
6041,0.0334,0.0751,0.8415,0.6985,0.2701
6043,0.4783,0.3594,0.618,0.5938,0.5293
6049,0.7529,0.4476,0.7822,0.5769,0.7516
6057,0.2175,0.2248,0.5524,0.2076,0.2045
6063,0.2557,0.3684,0.547,0.2388,0.2653
6091,0.1188,0.1054,0.2646,0.0882,0.0452
6105,0.657,0.8695,0.5304,0.6307,0.7411
6109,0.3624,0.3607,0.5505,0.6692,0.4688
8003,0.8669,0.2958,0.9331,0.9943,0.9452
8005,0.1022,0.1433,0.8946,0.3613,0.2662
8007,0.2608,0.1251,0.6224,0.3413,0.257
8009,0.5634,0.7291,0.68,0.3941,0.6086
8013,0.1334,0.0111,0.7157,0.5673,0.1704
8014,0.008,0.0322,0.6963,0.1458,0.049
8015,0.115,0.2913,0.4432,0.4881,0.2389
8017,0.5038,0.1223,0.6931,0.0624,0.2589
8027,0.4401,0.3387,0.5552,0.0449,0.2433
8029,0.6554,0.49,0.6644,0.6466,0.6866
8035,0.0022,0.0678,0.503,0.0376,0.015
8041,0.2379,0.2646,0.7539,0.5782,0.3927
8043,0.5847,0.405,0.6765,0.7036,0.6525
8049,0.149,0.0073,0.5333,0.4104,0.0987
8059,0.0248,0.0232,0.6749,0.1987,0.0627
8061,0.2185,0.9163,0.384,0.2085,0.3188
8063,0.3373,0.6902,0.8058,0.4015,0.5153
8069,0.1487,0.0159,0.5982,0.355,0.1194
8079,0.0401,0.2872,0.2728,0.0216,0.0261
8081,0.3086,0.5906,0.6975,0.7329,0.5471
8091,0.1006,0.1012,0.3317,0.0255,0.0239
8095,0.1522,0.2178,0.8379,0.3499,0.2955
8097,0.0271,0.035,0.4941,0.2607,0.0656
8107,0.0325,0.0038,0.5492,0.4546,0.0634
8113,0.0124,0.0076,0.5657,0.2677,0.0331
8115,0.5943,0.8329,0.5536,0.6164,0.6936
8123,0.2815,0.1519,0.8555,0.5279,0.3994
9013,0.0806,0.0118,0.5002,0.3461,0.0694
10003,0.2704,0.106,0.8504,0.5562,0.3761
10005,0.299,0.3174,0.7679,0.4247,0.4019
12001,0.5105,0.0115,0.7615,0.8937,0.4729
12005,0.4389,0.5915,0.6705,0.7144,0.6076
12009,0.3197,0.3346,0.695,0.3489,0.3713
12015,0.3783,0.4457,0.6434,0.547,0.4889
12017,0.6697,0.4989,0.4814,0.5304,0.6022
12031,0.4704,0.3426,0.8937,0.8281,0.692
12035,0.3229,0.3021,0.7784,0.1019,0.2799
12037,0.8099,0.3333,0.6186,0.8781,0.8083
12041,0.7382,0.8259,0.5871,0.5314,0.7567
12045,0.7296,0.3779,0.5097,0.4352,0.592
12053,0.6357,0.6721,0.6514,0.213,0.549
12069,0.4643,0.5804,0.7622,0.5855,0.6029
