"ZCTA","minDisMH","timeDrive","countDrive"
78104,24.38,26.51,1
78108,15.22,22.15,1
78109,9.86,18.94,8
78112,15.33,22.55,5
78117,12.22,18.12,1
78118,8.71,10.59,1
78119,7.63,0,1
78122,18.03,29.41,1
78123,5.06,18.48,2
78124,11.41,24.18,2
78130,12,18.98,4
78133,4.56,0,1
78141,17.34,29.7,1
78142,22.41,24.61,1
78144,11.07,20.68,1
78145,16.89,25.07,1
78146,17.02,17.08,1
78147,25.65,29.53,1
78148,9.46,15.24,9
78150,10.45,21.03,5
78151,10.81,19.63,1
78152,16.84,28.93,2
78154,11.49,16.73,6
78155,2.89,0,2
78162,18.81,20.02,1
78163,12.87,17.65,3
78201,1.81,5.77,14
78202,0.49,0,14
78203,1.15,2.03,14
78204,1.8,6.73,14
78205,1.3,4.58,14
78207,1.48,0,14
78208,0.94,2.37,14
78209,3.04,9.41,14
78210,0.96,0,14
78211,1.34,0,13
78212,2.01,0,14
78213,2.8,8.73,14
78214,5.67,8.77,13
78215,1.24,4.6,14
78216,4.36,9.56,14
78217,1.82,0,13
78218,2.94,8.38,14
78219,4.71,9.81,14
78220,4.3,7.55,12
78221,6.23,8.55,10
78222,7.23,12.02,9
78223,9.24,9.23,12
78224,2.52,0,10
78225,3.06,6.34,13
78226,2.92,7.93,13
78227,6.77,14.47,13
78228,1.51,0,14
78229,0.72,0,14
78230,2.53,8.94,14
78231,4.75,12.55,13
78232,1.59,0,12
78233,5.51,7.71,12
78234,2.71,8.34,14
78235,4.96,8.9,12
78236,7.12,11.16,11
78237,3.13,6.8,13
78238,3.67,8.34,14
78239,4.6,11.41,13
78240,0.69,0,14
78242,4.29,10.62,11
78243,3.74,8.45,10
78244,6.57,15.1,11
78245,12.45,16.82,13
78247,2.59,9.98,12
78248,3.22,12.91,12
78249,0.38,0,13
78250,4.35,11.29,13
78251,6.51,14.78,13
78252,10.6,20.24,11
78253,13.4,21.29,8
78254,8.99,14.11,11
78255,8.14,22.93,4
78256,4.85,13.13,11
78257,8.02,14.66,11
78258,2.32,10.42,11
78259,1.98,0,12
78260,7.15,16.89,4
78261,7.49,10.87,3
78263,11.41,19.52,6
78264,11.31,26.74,1
78266,8.48,22.34,3
78330,18.68,16.38,1
78332,34.49,29.45,1
78335,15.91,23.79,1
78336,9.82,17.58,3
78339,9.93,8.96,1
78340,18.7,26.11,1
78343,14.63,22.42,1
78344,18.54,27.69,1
78351,11.69,15.81,1
78352,13.9,20.47,6
78359,2.6,6.09,6
78361,17.64,0,1
78362,8.69,15.08,5
78370,13.1,20.35,6
78374,4.12,0,6
78380,6.64,0,6
78382,26.31,28.67,1
78387,21.32,26.28,2
78390,7.3,13.28,5
78401,1.76,4.44,7
78402,3.58,8.12,7
78404,0.49,0,7
78405,1.63,0,7
78406,3.8,10.47,7
78407,2.88,7.4,7
78408,2.43,4.49,7
78409,5.45,12.58,7
78410,5.47,15.51,7
78411,3.35,4.82,7
78412,6.82,7.4,6
78413,5.99,8.14,6
78414,8.5,11.41,6
78415,8.34,0,7
78416,1.21,4.12,7
78417,1.77,5.99,7
78418,15.52,15.6,5
78419,11.11,15.17,5
78501,2.11,0,4
78503,4.28,7.46,4
78504,3.23,6.9,4
78516,7.54,11.44,4
78520,4.21,0,1
78521,12.39,12.1,1
78526,6.09,13.88,1
78535,4.05,8.3,5
78537,3.09,6.74,5
78538,13.9,20.54,3
78539,1.39,0,4
78541,15.71,10.6,3
78542,13.93,12.25,4
78543,10.39,17.28,3
78548,16.24,20.25,1
78550,3.23,0,5
78552,4.01,0,5
78557,8.22,17.77,3
78558,8.18,18.36,4
78559,8.57,10.44,5
78560,19.9,23.46,2
78562,12.76,23.05,7
78564,20.42,25.18,1
78565,23.51,26.02,1
78566,17.73,27.79,1
78567,8.55,21.71,5
78569,11.91,22.14,4
78570,7.06,17.48,2
78572,11.65,12.87,4
78573,7.96,15.48,3
78574,13.12,20.6,3
78575,7.29,14.04,5
78576,19.92,27.8,1
78577,4.7,12.29,4
78579,6.91,12.59,2
78580,20.53,29.14,4
78582,16.4,0,1
78583,14.47,27.71,3
78584,18.12,24.81,1
78586,5.32,13.65,5
78589,4.95,11.59,4
78592,11.98,22.34,5
78593,9.6,17.15,5
78594,11.65,17.52,4
78595,22.61,22.17,1
78596,1.63,0,8
78605,14.81,17.88,1
78610,11.17,20.17,8
78611,14.34,29.72,1
78613,9.49,15.32,9
78614,11.71,17.86,1
78616,10.11,19.38,2
78617,14.32,23.8,7
78622,9.45,16.02,6
78626,7.05,0,4
78628,5.31,17.64,4
78629,1.96,0,1
78632,15.51,27.88,1
78633,11.42,28.82,2
78634,9.25,14.43,5
78638,12.65,24.99,2
78639,13.28,22.34,1
78640,10.26,20.15,4
78641,7.94,23.78,3
78642,5.18,0,1
78644,1.53,0,4
78648,12.14,22.45,3
78652,8.46,16.08,6
78653,10.63,16.72,10
78654,4.78,0,1
78655,7.74,14.43,4
78656,7.67,14.89,4
78657,10.66,18.94,1
78660,7.81,12.53,11
78661,10.33,19.16,4
78663,16.4,22.64,1
78664,1.88,0,11
78665,2.85,7.18,7
78666,3.13,0,4
78670,11.07,16.69,6
78677,14.86,25.24,1
78681,3.12,0,11
78701,1.64,5.47,11
78702,2.19,8.16,11
78703,1.47,0,11
78704,0.54,0,9
78705,1.07,0,11
78712,0.8,3.66,11
78717,4.88,10.96,11
78719,9.97,22.71,6
78721,3.2,10.48,10
78722,0.67,5.32,11
78723,2.76,10.12,11
78724,5.59,15.17,10
78725,9.09,19.07,10
78726,10.29,18.82,8
78727,5.17,10.42,11
78728,4.4,13.33,12
78729,6.35,14.99,10
78730,7.75,21.2,7
78731,3.59,8.96,11
78732,11.6,28.96,4
78733,8.56,18.41,8
78735,6.72,13.3,8
78736,12.2,17.59,6
78737,11.7,25.6,6
78738,13.81,23.85,6
78739,7.14,15.39,6
78741,3.9,7.85,9
78742,5.82,20.96,7
78744,4.95,9.88,9
78745,0.48,0,8
78746,3.57,9.84,8
78747,7.7,14.66,7
78748,4.25,7.98,8
78749,4.54,11.17,8
78750,7.49,18.01,10
78751,0.9,6.15,11
78752,1.93,4.88,11
78753,2.21,0,13
78754,2.66,0,10
78756,1.16,6.88,11
78757,1.71,8.42,11
78758,1.89,0,11
78759,4.46,9.44,11
78801,13.3,0,1
78802,9.32,14.44,1
78840,29.27,0,1
78843,8.01,15.19,1
78852,11.52,0,1
78860,23,29.75,1
78870,11.57,19.9,1
78959,18.8,26.41,1
79005,20.69,28.5,1
79007,2.66,0,1
79012,14.28,20.54,4
79013,15,15.42,1
79015,21.91,23.59,4
79016,18.28,21.79,4
79022,7.85,0,1
79025,16.96,18.91,1
79029,4.77,0,1
79032,15.79,22.98,2
79033,13.8,16.96,1
79035,29.05,28.76,1
79036,11.98,19.86,1
79041,19.09,19.58,2
79044,18.61,19.73,2
79045,13.58,0,1
79052,12.95,16.32,2
79054,15.74,22.38,2
79058,21.6,26.59,1
79065,4.83,0,2
79070,10.33,0,1
79072,2.22,0,2
79078,11.95,19.94,1
79080,13.59,21.93,1
79083,20.68,23.19,1
79085,10.26,12.21,1
79091,21.23,24.68,1
79093,18.47,24.33,1
79097,16.84,21.75,2
79098,21.68,27.16,2
79101,0.67,0,4
79102,0.58,2.38,4
79103,3.45,7.53,4
79104,3.43,6.28,4
79106,0.79,0,4
79107,3.65,8.26,4
79108,13.14,10.81,4
79109,3.48,7.51,4
79110,4.7,9.46,4
79111,10.44,20.12,4
79118,10.8,15.81,4
79119,10.1,13.08,4
79121,2.22,8.4,4
79124,6.35,6.74,4
79201,1.48,0,1
79225,15.87,15.88,3
79226,8.19,0,1
79233,18.21,21.3,1
79237,17.31,21.16,1
79240,9.39,11.84,1
79241,22.6,27.31,2
79252,5.28,0,2
79259,13.47,28.32,1
79311,24.46,25.6,3
79316,3.71,0,1
79323,3.34,0,1
79325,17.59,23.2,3
79329,15.29,12.57,3
79330,17.19,23.24,1
79331,5.23,0,1
79336,1.56,0,1
79343,20.37,19.58,3
79345,13.37,24.46,1
79350,13.29,17,3
79351,20.09,28.88,1
79356,7.01,0,1
79357,28.25,29.68,2
79358,18.6,28.36,1
79359,16.61,25.9,3
79360,6.43,0,1
79363,19.56,21.52,3
79364,15.19,19.84,4
79366,9.28,21.68,3
79367,13.53,16.44,2
79372,15.2,26.9,1
79377,20.53,27.47,1
79378,17.56,17.3,1
79379,19.47,26.3,1
79380,12.73,19.33,1
79381,18.68,21.33,3
79382,13.7,16.96,3
79401,3.26,7.29,3
79403,6.51,0,3
79404,3.66,6.66,3
79406,4.47,8.81,3
79407,16.2,15.56,3
79410,4.05,7.8,3
79411,2.78,5,3
79412,0.96,0,3
79413,2.87,5.03,3
79414,5.08,8.34,3
79415,12.32,9.9,3
79416,10.52,14.82,3
79423,8.07,9.34,3
79424,8.58,13.74,3
79511,20.19,25.82,3
79512,7.22,0,1
79521,6.77,0,1
79526,14.74,16.53,1
79532,10.58,14.75,2
79541,19.03,22.56,1
79544,14.15,28.76,1
79545,12.82,14.64,2
79547,12.2,16.32,1
79549,16.98,0,1
79553,19.3,24.54,1
79556,2.67,0,1
79561,14.96,22.08,1
79565,15.82,15.42,1
79567,1.85,0,1
79701,0.98,0,5
79703,4.59,6.08,5
79705,2.81,0,5
79706,13.43,0,5
79707,8.27,8.61,5
79713,23.75,27.98,1
79714,10.44,0,1
79719,8.03,13.82,1
79720,1.82,0,3
79731,28.73,26.83,1
79733,12.83,20.68,3
79735,13.4,0,1
79741,20.32,25.15,2
79742,21.24,20.96,1
79745,3.19,0,2
79748,15.73,23.15,3
79752,7.93,0,1
79756,5.36,0,2
79758,10.39,16.57,3
79761,1.5,0,5
79762,6.34,4.52,5
79763,7.92,9.06,2
79764,7.72,9.12,2
79765,4.84,0,5
79766,12.26,17.2,2
79772,8.66,0,1
79777,18.18,18.18,2
79778,21.09,28.88,1
79782,20.14,23.94,6
79785,28.75,24.94,1
79788,6.42,10.72,2
79789,9.77,13.1,1
79821,9.15,23.05,6
79830,54.25,0,1
79835,6.63,19.56,8
79836,14.87,25.99,5
79845,27.98,0,1
79849,14.44,25.95,3
79855,14.64,0,1
79901,1.06,4.11,12
79902,1.52,0,12
79903,1.21,4.64,12
79904,2.5,6.78,11
79905,0.91,0,12
79906,3.05,5.76,12
79907,2.79,12.78,9
79908,3.97,10.16,11
79911,4.81,7.61,8
79912,1.36,0,10
79915,1.87,7.68,11
79916,3.11,5.88,11
79920,0.81,4.45,12
79922,1.47,10.95,10
79924,2.16,0,11
79925,0.99,0,11
79927,7.49,16.62,8
79928,13.17,18.09,5
79930,0.52,0,12
79932,3.01,11.07,8
79934,5.82,9.59,11
79935,0.97,4.6,11
79936,1.64,0,9
79938,24.21,11.84,7
80002,0.93,5.19,35
80003,1.58,0,33
80004,2.96,8.99,30
80005,3.7,9.75,20
80007,7.67,17.04,18
80010,0.49,0,38
80011,1.84,0,33
80012,2.01,0,36
80013,3.94,11.43,29
80014,1.45,0,37
80015,3.79,13.35,28
80016,6.39,15.26,27
80017,3.21,7.42,28
80018,8.58,14.6,24
80019,8.57,14.02,24
80020,1.5,0,19
80021,1.85,0,29
80022,9.32,0,7
80023,6.36,9.9,16
80024,1.96,13.47,36
80025,7.1,23.84,6
80026,9.01,16.29,15
80027,7.41,15.13,14
80030,0.82,0,36
80031,3.4,6.72,29
80033,1.08,0,42
80045,0.43,5.77,36
80102,25.32,23.93,7
80104,6.22,0,9
80107,5,0,1
80108,7.47,15.06,23
80109,2.69,11.85,11
80110,1.12,0,48
80111,1.32,0,44
80112,0.45,0,42
80113,2.62,6.64,46
80116,9.49,21.96,4
80117,16.26,21.87,1
80120,1.45,0,38
80121,3.15,10.26,43
80122,2.44,8.98,39
80123,2.21,0,35
80124,2.97,6.48,39
80125,7.67,14.82,9
80126,2.6,8.31,30
80127,5.07,11.34,22
80128,1.83,0,30
80129,1.84,0,24
80130,3.08,0,26
80131,7.43,14.51,18
80132,17.07,23.32,5
80133,12.1,29.11,2
80134,4.09,0,21
80137,15.1,20.43,7
80138,6.94,0,14
80202,2.26,6.24,51
80203,0.71,6.79,51
80204,0.46,0,51
80205,0.86,0,49
80206,1.15,0,49
80207,2.5,5.98,42
80209,2.56,7.16,50
80210,0.58,0,49
80211,1.75,4.97,50
80212,1.16,0,50
80214,2.21,7.72,46
80215,0.95,0,43
80216,3.57,6.88,49
80218,1.26,5.35,50
80219,2.03,0,50
80220,1.32,0,44
80221,2.09,6.04,41
80222,0.81,0,47
80223,2.88,4.53,51
80224,2.38,6.14,47
80226,2.77,8.88,43
80227,4.5,5.49,41
80228,3.05,0,27
80229,2.46,10.48,32
80230,2.05,5.73,43
80231,1.91,6.38,45
80232,4.12,8.6,38
80233,2.73,0,29
80234,1.47,0,31
80235,3.14,4.9,39
80236,1,0,46
80237,1.53,7.7,43
80238,2.94,6.62,40
80239,3.42,10.26,36
80241,3.29,6.74,19
80246,2.79,7.76,44
80247,1.77,6.39,36
80249,12.75,12.92,24
80260,0.98,0,33
80264,1.44,5.48,51
80290,1.56,4.58,50
80293,1.73,5.27,50
80294,1.76,4.82,50
80301,6.01,11.32,9
80302,6,6.4,8
80303,6.58,12.1,15
80304,1.73,0,9
80305,4.98,14.76,10
80310,2.31,14.53,11
80401,6.1,0,28
80403,11.22,18.47,8
80419,3.64,4.55,35
80420,11.29,18.52,1
80421,5.89,0,1
80422,4.94,0,1
80424,11.25,19.18,1
80427,3.7,21.99,1
80433,12.89,21.81,3
80434,11.33,17.07,1
80435,12.85,19.72,1
80436,9.92,6.9,1
80438,18.53,13.74,1
80439,5.83,0,2
80440,1.13,0,1
80442,14.11,25.85,1
80443,7.38,0,1
80444,18.28,14.63,1
80446,8.17,0,1
80447,19.62,20.58,1
80448,12.38,23.34,1
80451,9.42,18.1,1
80452,7.45,0,1
80453,5.96,18.69,14
80454,4.55,18.12,14
80455,10.88,29.47,3
80457,2.49,11.94,2
80461,1.15,0,1
80465,7.5,14.6,21
80470,10.19,12.06,3
80471,9.89,23.81,1
80475,7.24,16.71,1
80476,21.03,20.19,1
80477,0.84,5.72,1
80478,8.14,17.44,1
80480,7.29,0,1
80482,20.25,27.96,1
80487,7.06,0,1
80488,2.65,8.92,1
80497,11.31,11.46,1
80498,16.06,15.65,1
80501,0.36,0,9
80503,6.41,10.34,7
80504,0.9,0,10
80510,17.45,25.82,1
80511,7.25,16.38,1
80513,9.81,14.1,7
80514,2.12,18.26,12
80516,4.96,20.72,10
80517,8.55,0,1
80520,3.25,18.69,8
80521,3.62,9.09,8
80524,5.38,0,7
80525,0.88,9.44,9
80526,4.5,0,8
80528,3.06,0,9
80530,2.67,18.16,10
80534,7.14,0,10
80535,13.74,18.14,4
80537,5.77,0,10
80538,7.97,0,9
80540,15.18,28.42,5
80542,7.27,12.94,9
80543,6.73,8.05,12
80544,5.65,13.1,7
80546,6.27,12.87,11
80547,4.49,11.98,9
80549,22.56,24.4,2
80550,1.33,0,15
80601,1.93,0,7
80602,7.6,9.55,15
80603,4.37,7.35,8
80610,21.08,25.35,5
80615,9.51,15.93,7
80620,4.22,6.82,8
80621,2.73,0,4
80623,11.07,18.92,8
80624,14.15,22.67,6
80631,1.62,0,7
80634,0.46,0,8
80640,6.43,10.76,32
80642,14.04,20.99,2
80644,18.07,20.32,6
80645,14.58,13.94,6
80650,17.88,27.6,5
80651,14.16,20.28,9
80653,17.21,25.94,3
80654,22.26,23.91,3
80701,7.52,0,3
80705,2.57,5.91,3
80720,6.95,0,1
80721,13.89,15.25,1
80722,11.46,11.07,1
80723,17.5,16.73,3
80727,16.34,18.43,2
80733,25.78,25.74,3
80734,6.04,0,1
80736,21,28.43,1
80737,11.32,0,1
80741,18.53,26.8,1
80743,17.12,25.5,2
80744,13.32,14.81,1
80746,11.63,16.96,1
80747,20.18,24.07,1
80749,22.77,24.44,1
80750,19.06,24.39,3
80751,1.66,0,1
80758,3.57,0,1
80759,3.06,0,1
80802,12.24,20.56,1
80805,12.11,19.23,1
80807,2.91,0,1
80809,3.5,0,7
80810,7.71,0,1
80813,5.8,0,1
80814,10.04,18.32,1
80816,13.31,28.11,1
80817,5.5,0,6
80819,2,8.94,7
80828,8.24,0,1
80829,6.47,13.02,8
80831,15.24,19.35,3
80836,21.87,23.64,1
80840,8.6,21.8,4
80860,8.06,16.44,1
80863,6.89,0,2
80902,7.12,12.04,6
80903,1.96,6.72,8
80904,2.31,8.85,9
80905,0.72,0,8
80906,5.63,7.86,8
80907,1.2,0,8
80908,9.95,16.92,3
80909,2.11,7.97,8
80910,1.69,0,8
80911,5.54,11.53,7
80913,4.72,14.47,6
80914,5.59,11.93,7
80915,5.16,10.41,7
80916,5.42,6.6,8
80917,5.1,8.66,7
80918,4.64,10.64,6
80919,2.63,12.16,7
80920,4.4,10.06,6
80921,9.2,22.02,4
80922,4.24,9.2,7
80923,0.94,0,6
80924,2.74,8.16,6
80925,6.44,11.19,7
80926,15.3,20.88,6
80927,3.86,7.18,6
80929,10.92,24.69,4
80930,17.75,24.65,5
80938,4.48,9.65,7
80939,5.83,14.18,7
80951,5.9,14.27,7
81001,4.54,0,6
81003,0.91,0,6
81004,20.78,0,6
81005,15.69,5.89,6
81006,8.44,14.52,6
81007,11.33,13.24,6
81008,10.06,0,6
81019,28.66,29.23,1
81025,23.29,29.59,2
81030,10.32,14.56,4
81033,7.55,11.82,2
81038,5.47,13.62,1
81050,4.07,0,5
81052,12.85,0,1
81054,12.02,0,4
81057,19.33,24.78,1
81058,11.82,15.57,5
81062,15.08,17.73,2
81063,20.5,0,2
81067,11.12,0,4
81073,6.73,0,1
81076,13.96,17.6,1
81077,6.22,8.33,4
81087,14.68,16.74,1
81089,4.44,0,1
81092,14.78,16.51,1
81101,5.04,0,2
81120,19.63,0,1
81124,14.2,16.6,1
81125,6.17,0,2
81129,2.24,19.06,1
81132,22.27,23.45,2
81136,19.56,18.44,2
81140,12.06,0,1
81141,12.13,24.21,2
81144,2.29,0,3
81146,23.03,29.25,1
81147,5.65,0,1
81148,8.23,18.19,2
81152,7.52,0,1
81201,4.61,0,1
81211,10.58,0,1
81212,16.22,0,1
81221,7.8,25.28,1
81226,10.65,19.82,1
81227,19.14,26.19,1
81230,11.33,0,1
81231,0.33,5.44,1
81232,16.57,24.72,1
81233,15.73,29.14,1
81236,13.86,25.4,1
81239,18.41,21.72,1
81240,11.8,19.09,1
81242,4.46,10.07,1
81244,7.23,23.23,1
81251,15.82,26.09,1
81252,3.85,0,1
81301,17.77,0,2
81303,10.96,0,2
81321,13.24,0,1
81323,30.58,22.4,1
81327,15.11,20.62,1
81334,21.23,23.12,1
81401,7,0,1
81403,15.08,14.89,1
81410,9.39,16.41,1
81416,4.88,0,1
81418,11.81,20.92,1
81423,3.92,0,1
81425,20.3,18.64,2
81426,8.26,19.83,1
81435,5.06,0,1
81501,0.59,0,4
81503,7.25,11.3,4
81504,1.99,8.35,4
81505,8.45,11.76,4
81506,2.59,6.96,4
81507,8.37,12.85,4
81520,6.59,12.11,4
81521,19.16,21.64,4
81524,22.66,29.94,4
81526,12.78,18.15,4
81601,5.13,0,2
81611,5.73,0,1
81612,4.93,15.03,1
81615,7.06,18.05,1
81620,9.29,8.85,2
81621,17.89,28.96,3
81623,20.25,23.64,2
81625,22.36,0,1
81631,4.43,0,2
81632,2.23,0,3
81637,22.01,18.97,1
81641,11.15,0,1
81645,17.53,22.08,2
81647,17.9,22.61,2
81648,12.84,0,1
81649,12.48,24.11,2
81652,23.16,26.64,2
81654,13.65,28.68,1
81656,9.37,14.55,1
81657,4.36,0,2
82001,8.8,0,4
82005,2.62,7.94,4
82007,5,0,4
82009,21.66,11.02,4
82052,24.77,29.28,4
82070,20.7,8.28,3
82072,10.11,0,3
82073,0.33,5.55,3
82082,31.39,29.27,1
82201,12.5,0,1
82223,14.6,16.88,1
82225,23.95,0,1
82227,18.78,21.4,1
82240,14.77,0,1
82243,18.25,27.58,1
82244,25.44,29.58,1
82301,19.68,0,1
82334,19.18,25.86,1
82401,14.58,0,1
82410,6.09,0,1
82412,11.54,16.21,2
82414,34.94,0,3
82420,10.48,12.7,1
82421,16.44,21.54,2
82423,19.43,28.16,1
82426,23.54,16.88,1
82430,16.8,23.98,2
82431,15.65,0,1
82432,18.03,20.89,2
82435,13.66,0,1
82440,7.22,14.1,1
82443,19.79,0,1
82450,24.25,28.51,3
82501,14.4,0,1
82515,15.11,18.78,1
82520,15.57,0,1
82601,22.1,0,3
82604,29.56,14.32,2
82609,7.71,0,3
82633,26.99,0,1
82636,11.15,15.52,2
82637,4.72,0,2
82644,3.23,5.35,2
82701,22.04,0,1
82712,18.26,28.39,1
82716,21.78,0,2
82718,39.84,21.37,2
82723,21,26.54,1
82729,5.36,0,1
82801,9.95,0,4
82833,17.07,24.9,4
82834,11.34,0,1
82839,15.01,23.66,4
82842,20.57,28.91,1
82901,26.63,0,3
82929,26.73,27.47,1
82930,31.57,0,3
82935,20.77,0,3
82941,17.64,0,1
82942,29.41,25.72,2
82943,15.26,17.56,2
83001,20.14,0,2
83014,9.75,16.35,2
83025,12.18,29.09,2
83101,15.86,0,1
83110,2.02,0,1
83111,13.98,22.91,1
83116,1.99,7.02,1
83119,8.67,17.2,1
83121,2.51,1.02,1
83122,8.99,12.37,1
83126,14.95,15.32,1
83201,2.53,0,16
83202,10,0,16
83203,12.2,15.55,15
83204,7.84,0,11
83209,1.12,7.56,11
83218,17.13,24.23,17
83221,19.03,0,15
83232,7.58,20.43,1
83236,22.82,27.44,5
83237,9.58,19.69,1
83239,23.67,27.73,1
83241,16.58,26.54,1
83245,14.75,20.36,11
83250,24.56,28.16,9
83251,18.77,0,1
83262,28.33,25.58,5
83263,10.94,0,1
83272,15.08,24.8,1
83274,13.34,17.12,23
83276,11.95,0,1
83286,10.14,27.51,1
83287,9.49,19.96,1
83301,15.47,0,9
83313,10.83,0,3
83314,16.57,24.15,1
83316,25.5,28.4,8
83318,8.3,0,4
83325,15.43,23.6,9
83328,8.39,13.13,9
83330,2.78,0,1
83333,5.77,0,3
83334,16.61,22.14,8
83335,19.03,25.86,4
83336,3.84,9.55,4
83338,6.59,0,9
83340,31.87,25.34,2
83341,14.23,13.53,9
83347,20.44,25.48,4
83350,21.64,24.8,4
83353,17.15,29.07,2
83354,15.61,24.92,2
83355,15.38,18.96,2
83401,8.04,0,20
83402,6.34,0,20
83404,5.1,0,20
83406,11.07,0,20
83421,21.05,27.15,6
83422,8.41,0,1
83427,4.35,8.63,20
83431,6.94,15.14,17
83434,9.67,19.72,8
83440,1.88,0,8
83442,1.4,0,26
83443,30.43,26.58,8
83444,22.03,22.6,17
83445,11.57,16.35,8
83448,4.77,12.92,8
83451,8.88,18.8,6
83452,13.32,19.6,1
83454,7.45,12.18,26
83455,11.32,18.9,1
83460,0.96,5.57,8
83462,14,22.99,2
83467,15.89,0,2
83501,18.83,0,6
83520,6.44,18.65,2
83522,26.1,23.31,2
83530,2.54,0,2
83540,15.12,24.9,6
83544,7.3,0,2
83545,12.58,26.9,2
83605,0.06,0,20
83607,5.9,6.67,19
83612,19.96,0,1
83616,10.43,9.99,30
83617,5.23,0,2
83619,3.57,0,4
83622,7.32,0,1
83626,9.52,15.83,11
83634,13.31,12.55,30
83636,11.49,22.05,3
83639,25.42,27.09,10
83641,19.48,18.06,8
83642,2.58,0,38
83644,8.35,16.42,12
83646,4.22,0,38
83647,30.74,0,3
83648,14.15,28.49,3
83651,1.83,0,32
83655,9.81,14.2,4
83656,9.53,15.27,14
83660,19.75,26.08,1
83661,15.13,0,5
83669,2.47,0,24
83672,11.92,0,3
83676,14.93,24.42,6
83686,6.28,0,19
83687,1.39,0,37
83702,5.43,0,23
83703,2.89,6.52,24
83704,0.81,0,28
83705,1.59,0,27
83706,1.63,0,23
83709,5.22,0,27
83712,5.26,7.86,23
83713,1.52,6.89,28
83714,7.32,0,24
83716,17.23,11.45,21
83801,21.15,22.58,2
83805,25.6,0,1
83810,23.21,22.93,1
83811,21.56,26.27,1
83813,17.91,26.89,2
83814,6.25,0,4
83815,1.92,0,4
83825,2.47,14.77,2
83832,15.69,27.72,3
83835,10.69,9.31,4
83836,20.81,29.4,2
83837,3.98,0,2
83839,8.28,12.74,2
83840,4.26,5.78,2
83841,11.69,25.78,3
83843,2.76,0,4
83844,0.61,3.36,4
83845,14.54,14.12,1
83846,13.13,13.74,2
83847,16.86,28.83,1
83849,4,5.66,2
83850,11.11,12.18,2
83852,3.34,3.72,2
83854,10.66,14.66,19
83855,25.04,29.03,3
83856,13.59,0,1
83858,4.71,0,4
83860,8.55,14.48,2
83864,19.94,0,2
83867,1.38,0,2
83868,3.98,6.89,2
83869,17.63,20.58,1
83871,16.95,24.74,3
83872,13.58,25.97,3
83873,13.16,11.69,2
84003,6.6,0,47
84004,8.21,8.65,41
84005,5.26,0,16
84006,5.98,12.18,44
84010,1.67,0,87
84013,11.29,19.99,8
84014,1.58,0,84
84015,2.7,0,33
84020,2.48,0,96
84021,9.49,0,1
84025,0.97,0,46
84026,10.91,14.78,2
84028,1.3,0,1
84029,28.92,22.8,2
84032,19.22,0,4
84035,29.36,26.85,2
84036,21.75,20.72,4
84037,1.98,0,49
84038,8.29,19.79,1
84039,18.23,29.59,2
84040,1.24,0,33
84041,1.54,0,40
84042,0.57,0,42
84043,2.2,0,75
84044,11.56,11.35,87
84045,2.9,0,50
84047,0.47,0,100
84049,6.63,11.67,4
84050,15.45,27.88,9
84051,21.07,28.53,1
84052,10.17,19.87,2
84053,14.78,18.77,2
84054,3.55,6.47,89
84055,27.99,28.41,2
84056,2.81,8.83,33
84057,0.9,0,47
84058,1.19,6.89,44
84060,0.96,0,4
84061,10.61,25.04,2
84062,7.22,0,41
84065,3.93,11.34,93
84066,4.35,0,2
84067,2.01,12.15,29
84070,0.8,0,107
84071,10.03,17.76,2
84073,17.92,27.97,1
84074,2.25,0,2
84075,0.54,0,32
84078,16.09,0,2
84081,1.32,0,85
84082,12.01,23.72,2
84083,28.02,0,1
84084,0.94,0,99
84087,2.58,4.44,91
84088,0.9,0,93
84092,5.34,6.55,91
84093,0.79,0,95
84094,2.41,0,102
84095,0.97,0,89
84096,7.88,0,66
84097,0.84,0,42
84098,6.46,11.76,25
84101,0.44,0,99
84102,0.63,0,83
84103,2.16,0,84
84104,3.51,0,95
84105,0.16,0,94
84106,0.24,0,94
84107,1.43,0,101
84108,6.56,0,82
84109,9.58,4.91,93
84111,0.57,0,95
84112,0.57,0,75
84113,0.85,3.08,78
84115,0.84,0,94
84116,5.07,8.49,99
84117,1.38,0,92
84118,4.52,0,94
84119,0.7,0,95
84120,0.75,0,92
84121,7.38,0,99
84123,1.18,0,100
84124,2.02,0,93
84128,3.87,7.08,89
84144,0.51,2.99,99
84180,0.43,3.82,99
84301,9.89,11.81,8
84302,3.69,0,11
84304,7.07,10.47,7
84305,18.93,24.63,1
84306,5.23,11.18,8
84307,29.12,21.66,8
84308,14.48,27.44,1
84309,4.47,11.64,13
84310,8.61,25.38,1
84311,9.66,22.03,3
84312,5.66,13.27,9
84314,7.64,9.55,9
84315,8.11,13.8,28
84318,4.6,6.26,7
84319,12.83,0,7
84320,12.29,23.67,1
84321,10.37,0,7
84324,4.12,9.76,14
84325,2.87,0,7
84326,3.9,6.98,7
84327,12.08,15.49,6
84328,2.96,10.57,7
84330,19.26,22.55,3
84332,2.87,5.7,7
84333,14.48,20.17,6
84334,6.09,15.97,14
84335,8.1,10.29,7
84337,10.96,0,9
84338,16.57,28.39,1
84339,8.14,10.19,13
84340,7.13,14.1,30
84341,2.31,0,7
84401,4.33,0,28
84403,3.45,0,29
84404,6.44,0,33
84405,0.88,0,29
84414,1.26,0,29
84501,5.37,0,2
84511,6.44,0,1
84513,3.07,0,2
