IntSub,IntNoSub,noInt,total,IntSubPct,IntNoSubPct,NoIntPct,year,ZCTA
1455,94,485,2034,71.53,4.62,23.84,2019,79766
3933,58,585,4576,85.95,1.27,12.78,2019,62010
174,3,72,249,69.88,1.2,28.92,2019,62015
14409,393,2918,17720,81.31,2.22,16.47,2019,62040
91,1,30,122,74.59,0.82,24.59,2019,62050
807,30,42,879,91.81,3.41,4.78,2019,62067
366,10,50,426,85.92,2.35,11.74,2019,62074
89,0,29,118,75.42,0.0,24.58,2019,62079
164,2,41,207,79.23,0.97,19.81,2019,62089
335,4,102,441,75.96,0.91,23.13,2019,62094
359,16,154,529,67.86,3.02,29.11,2019,62242
2522,121,327,2970,84.92,4.07,11.01,2019,62260
1668,120,356,2144,77.8,5.6,16.6,2019,62263
1246,55,328,1629,76.49,3.38,20.14,2019,62265
2128,47,404,2579,82.51,1.82,15.66,2019,62278
193,0,53,246,78.46,0.0,21.54,2019,62284
1505,16,177,1698,88.63,0.94,10.42,2019,62285
85,17,20,122,69.67,13.93,16.39,2019,62289
492,10,44,546,90.11,1.83,8.06,2019,62295
229,11,94,334,68.56,3.29,28.14,2019,62311
487,8,147,642,75.86,1.25,22.9,2019,61565
1666,40,321,2027,82.19,1.97,15.84,2019,61610
130,9,22,161,80.75,5.59,13.66,2019,61812
88,0,31,119,73.95,0.0,26.05,2019,61815
11410,1530,1429,14369,79.41,10.65,9.95,2019,61820
740,6,156,902,82.04,0.67,17.29,2019,61843
277,6,42,325,85.23,1.85,12.92,2019,61844
148,4,34,186,79.57,2.15,18.28,2019,61850
64,0,7,71,90.14,0.0,9.86,2019,61857
968,17,177,1162,83.3,1.46,15.23,2019,61858
250,11,71,332,75.3,3.31,21.39,2019,61863
3845,175,1274,5294,72.63,3.31,24.06,2019,61866
1076,31,429,1536,70.05,2.02,27.93,2019,61910
450,4,138,592,76.01,0.68,23.31,2019,61913
500,17,95,612,81.7,2.78,15.52,2019,61741
409,14,62,485,84.33,2.89,12.78,2019,61742
50,0,7,57,87.72,0.0,12.28,2019,61750
505,4,103,612,82.52,0.65,16.83,2019,61759
349,30,55,434,80.41,6.91,12.67,2019,61814
2259,26,463,2748,82.21,0.95,16.85,2019,61834
129,0,19,148,87.16,0.0,12.84,2019,61845
1653,26,439,2118,78.05,1.23,20.73,2019,61846
134,1,28,163,82.21,0.61,17.18,2019,61851
2025,26,111,2162,93.66,1.2,5.13,2019,61873
2653,291,337,3281,80.86,8.87,10.27,2019,61874
349,0,0,349,100.0,0.0,0.0,2019,61875
740,63,175,978,75.66,6.44,17.89,2019,61924
248,5,50,303,81.85,1.65,16.5,2019,61930
324,2,109,435,74.48,0.46,25.06,2019,61931
106,0,9,115,92.17,0.0,7.83,2019,61936
343,3,71,417,82.25,0.72,17.03,2019,61942
6351,236,1780,8367,75.91,2.82,21.27,2019,61364
378,16,164,558,67.74,2.87,29.39,2019,61322
40,2,10,52,76.92,3.85,19.23,2019,61332
319,8,88,415,76.87,1.93,21.2,2019,61349
209,0,59,268,77.99,0.0,22.01,2019,61418
35,10,19,64,54.69,15.62,29.69,2019,61419
35,0,0,35,100.0,0.0,0.0,2019,61424
673,16,153,842,79.93,1.9,18.17,2019,61427
0,8,4,12,0.0,66.67,33.33,2019,61435
197,6,40,243,81.07,2.47,16.46,2019,61477
111,0,7,118,94.07,0.0,5.93,2019,61478
635,0,54,689,92.16,0.0,7.84,2019,61535
49,4,18,71,69.01,5.63,25.35,2019,61539
205,1,40,246,83.33,0.41,16.26,2019,61567
12937,623,1199,14759,87.65,4.22,8.12,2019,61704
112,16,19,147,76.19,10.88,12.93,2019,73056
506,90,189,785,64.46,11.46,24.08,2019,73067
982,29,462,1473,66.67,1.97,31.36,2019,73651
1300,69,430,1799,72.26,3.84,23.9,2019,73662
503,44,104,651,77.27,6.76,15.98,2019,73669
218,4,109,331,65.86,1.21,32.93,2019,73734
14586,780,3582,18948,76.98,4.12,18.9,2019,89502
7772,781,2017,10570,73.53,7.39,19.08,2019,89512
1927,24,231,2182,88.31,1.1,10.59,2019,89705
6672,418,1387,8477,78.71,4.93,16.36,2019,89706
85,0,18,103,82.52,0.0,17.48,2019,89830
230,0,14,244,94.26,0.0,5.74,2019,89821
61,0,8,69,88.41,0.0,11.59,2019,89823
264,22,170,456,57.89,4.82,37.28,2019,89825
51,5,115,171,29.82,2.92,67.25,2019,89314
6545,181,844,7570,86.46,2.39,11.15,2019,89408
39,5,60,104,37.5,4.81,57.69,2019,89424
52,0,20,72,72.22,0.0,27.78,2019,89426
13275,478,949,14702,90.29,3.25,6.45,2019,89523
1795,24,256,2075,86.51,1.16,12.34,2019,89820
0,0,0,0,,,,2019,89826
0,0,11,11,0.0,0.0,100.0,2019,89831
1085,43,137,1265,85.77,3.4,10.83,2019,89883
95,0,58,153,62.09,0.0,37.91,2019,89013
931,28,12,971,95.88,2.88,1.24,2019,89021
6616,245,1181,8042,82.27,3.05,14.69,2019,89027
9335,532,4306,14173,65.86,3.75,30.38,2019,89030
18546,584,1566,20696,89.61,2.82,7.57,2019,89031
7848,286,1225,9359,83.86,3.06,13.09,2019,89120
317,6,106,429,73.89,1.4,24.71,2019,89442
17033,905,5759,23697,71.88,3.82,24.3,2019,89121
62,0,49,111,55.86,0.0,44.14,2019,89317
235,13,138,386,60.88,3.37,35.75,2019,89427
1127,34,154,1315,85.7,2.59,11.71,2019,89444
757,0,71,828,91.43,0.0,8.57,2019,89448
9986,448,1476,11910,83.85,3.76,12.39,2019,89503
532,14,62,608,87.5,2.3,10.2,2019,89510
531,67,252,850,62.47,7.88,29.65,2019,89019
6684,314,1963,8961,74.59,3.5,21.91,2019,89048
789,30,421,1240,63.63,2.42,33.95,2019,89049
9973,326,3926,14225,70.11,2.29,27.6,2019,89104
19946,417,2526,22889,87.14,1.82,11.04,2019,89117
7090,211,915,8216,86.3,2.57,11.14,2019,89118
15712,1134,4969,21815,72.02,5.2,22.78,2019,89119
14169,748,3071,17988,78.77,4.16,17.07,2019,89122
21050,791,1881,23722,88.74,3.33,7.93,2019,89123
8777,189,1942,10908,80.46,1.73,17.8,2019,89142
8702,363,1273,10338,84.17,3.51,12.31,2019,89701
4393,170,192,4755,92.39,3.58,4.04,2019,89815
642,15,100,757,84.81,1.98,13.21,2019,89822
104,4,21,129,80.62,3.1,16.28,2019,89004
14234,351,1549,16134,88.22,2.18,9.6,2019,89014
3112,140,951,4203,74.04,3.33,22.63,2019,89029
1238,47,155,1440,85.97,3.26,10.76,2019,89040
16603,1025,4260,21888,75.85,4.68,19.46,2019,89103
10877,533,470,11880,91.56,4.49,3.96,2019,89135
12201,226,519,12946,94.25,1.75,4.01,2019,89139
6221,66,361,6648,93.58,0.99,5.43,2019,75209
3719,400,2690,6809,54.62,5.87,39.51,2019,75215
8881,231,1292,10404,85.36,2.22,12.42,2019,75218
17420,789,7461,25670,67.86,3.07,29.07,2019,75228
10445,273,2066,12784,81.7,2.14,16.16,2019,75234
4938,467,3754,9159,53.91,5.1,40.99,2019,75237
189,0,20,209,90.43,0.0,9.57,2019,75247
5303,221,1364,6888,76.99,3.21,19.8,2019,75401
5555,256,933,6744,82.37,3.8,13.83,2019,75402
4183,304,1245,5732,72.98,5.3,21.72,2019,75407
3477,261,1153,4891,71.09,5.34,23.57,2019,75418
546,10,146,702,77.78,1.42,20.8,2019,75431
24,21,10,55,43.64,38.18,18.18,2019,75450
346,11,179,536,64.55,2.05,33.4,2019,75451
1233,35,280,1548,79.65,2.26,18.09,2019,75452
319,32,45,396,80.56,8.08,11.36,2019,75471
264,51,73,388,68.04,13.14,18.81,2019,75489
2425,61,332,2818,86.05,2.16,11.78,2019,75495
3110,101,959,4170,74.58,2.42,23.0,2019,75551
376,17,79,472,79.66,3.6,16.74,2019,76630
4163,0,110,4273,97.43,0.0,2.57,2019,76177
7300,40,551,7891,92.51,0.51,6.98,2019,76208
131,0,9,140,93.57,0.0,6.43,2019,76041
5004,143,1095,6242,80.17,2.29,17.54,2019,76082
16044,651,1953,18648,86.04,3.49,10.47,2019,76133
2036,225,475,2736,74.42,8.22,17.36,2019,76258
5690,81,184,5955,95.55,1.36,3.09,2019,76008
10297,386,870,11553,89.13,3.34,7.53,2019,76006
7916,454,1332,9702,81.59,4.68,13.73,2019,76011
13847,269,813,14929,92.75,1.8,5.45,2019,76021
14222,201,659,15082,94.3,1.33,4.37,2019,76039
2055,202,373,2630,78.14,7.68,14.18,2019,76043
6854,82,121,7057,97.12,1.16,1.71,2019,76052
9242,75,136,9453,97.77,0.79,1.44,2019,76092
3090,110,471,3671,84.17,3.0,12.83,2019,76102
12452,347,1528,14327,86.91,2.42,10.67,2019,76107
12593,241,527,13361,94.25,1.8,3.94,2019,76131
8138,181,1283,9602,84.75,1.89,13.36,2019,76140
2735,54,234,3023,90.47,1.79,7.74,2019,76155
4850,161,935,5946,81.57,2.71,15.72,2019,76234
1644,38,245,1927,85.31,1.97,12.71,2019,76259
12238,228,453,12919,94.73,1.76,3.51,2019,76262
2711,190,643,3544,76.5,5.36,18.14,2019,76273
1385,83,543,2011,68.87,4.13,27.0,2019,76458
8467,328,1094,9889,85.62,3.32,11.06,2019,76033
3014,69,270,3353,89.89,2.06,8.05,2019,76085
0,0,0,0,,,,2019,76129
3009,283,1136,4428,67.95,6.39,25.65,2019,76164
10554,86,459,11099,95.09,0.77,4.14,2019,76182
7925,358,935,9218,85.97,3.88,10.14,2019,76209
13782,298,874,14954,92.16,1.99,5.84,2019,76210
23613,322,823,24758,95.38,1.3,3.32,2019,76244
430,11,128,569,75.57,1.93,22.5,2019,62932
239,28,96,363,65.84,7.71,26.45,2019,62934
4054,103,1071,5228,77.54,1.97,20.49,2019,62948
8456,152,2475,11083,76.3,1.37,22.33,2019,62959
187,6,97,290,64.48,2.07,33.45,2019,62985
66,34,38,138,47.83,24.64,27.54,2019,62998
10116,323,1868,12307,82.2,2.62,15.18,2019,62226
214,9,51,274,78.1,3.28,18.61,2019,62885
56,5,5,66,84.85,7.58,7.58,2019,62851
25,0,7,32,78.12,0.0,21.88,2019,62852
134,27,35,196,68.37,13.78,17.86,2019,62878
610,11,262,883,69.08,1.25,29.67,2019,62888
775,69,249,1093,70.91,6.31,22.78,2019,62890
191,7,66,264,72.35,2.65,25.0,2019,62891
1681,107,779,2567,65.49,4.17,30.35,2019,62906
2118,25,416,2559,82.77,0.98,16.26,2019,62012
216,2,95,313,69.01,0.64,30.35,2019,62032
1129,27,296,1452,77.75,1.86,20.39,2019,62075
644,12,140,796,80.9,1.51,17.59,2019,62087
1224,109,1282,2615,46.81,4.17,49.02,2019,62201
1565,242,1714,3521,44.45,6.87,48.68,2019,62204
320,9,122,451,70.95,2.0,27.05,2019,62219
10809,511,752,12072,89.54,4.23,6.23,2019,62025
165,0,91,256,64.45,0.0,35.55,2019,62027
46,0,21,67,68.66,0.0,31.34,2019,62030
202,0,122,324,62.35,0.0,37.65,2019,62031
5529,132,1120,6781,81.54,1.95,16.52,2019,62035
125,0,23,148,84.46,0.0,15.54,2019,62045
237,1,37,275,86.18,0.36,13.45,2019,62046
589,18,103,710,82.96,2.54,14.51,2019,62048
3769,99,975,4843,77.82,2.04,20.13,2019,62052
1126,36,229,1391,80.95,2.59,16.46,2019,62069
2372,22,498,2892,82.02,0.76,17.22,2019,62088
82,0,41,123,66.67,0.0,33.33,2019,62915
113,0,22,135,83.7,0.0,16.3,2019,62887
119,3,33,155,76.77,1.94,21.29,2019,62897
204,12,144,360,56.67,3.33,40.0,2019,62916
911,32,406,1349,67.53,2.37,30.1,2019,62920
1745,84,671,2500,69.8,3.36,26.84,2019,62930
427,19,79,525,81.33,3.62,15.05,2019,62933
9083,167,1466,10716,84.76,1.56,13.68,2019,75208
13760,704,983,15447,89.08,4.56,6.36,2019,75219
6458,312,4097,10867,59.43,2.87,37.7,2019,75232
4044,129,1082,5255,76.96,2.45,20.59,2019,75233
14826,291,1343,16460,90.07,1.77,8.16,2019,75248
0,0,0,0,,,,2019,75270
197,0,56,253,77.87,0.0,22.13,2019,75412
319,4,62,385,82.86,1.04,16.1,2019,75420
935,27,164,1126,83.04,2.4,14.56,2019,75424
905,40,315,1260,71.83,3.17,25.0,2019,75432
2304,46,695,3045,75.67,1.51,22.82,2019,75442
5775,652,3490,9917,58.23,6.57,35.19,2019,75460
31,22,66,119,26.05,18.49,55.46,2019,75470
284,23,128,435,65.29,5.29,29.43,2019,75476
7549,503,1429,9481,79.62,5.31,15.07,2019,75482
14438,159,736,15333,94.16,1.04,4.8,2019,75044
5926,743,2215,8884,66.7,8.36,24.93,2019,75662
9570,435,2190,12195,78.47,3.57,17.96,2019,75701
1464,28,264,1756,83.37,1.59,15.03,2019,75709
132,15,44,191,69.11,7.85,23.04,2019,62655
863,30,172,1065,81.03,2.82,16.15,2019,62670
744,35,174,953,78.07,3.67,18.26,2019,62677
1317,36,292,1645,80.06,2.19,17.75,2019,62690
78,0,23,101,77.23,0.0,22.77,2019,62695
1191,60,250,1501,79.35,4.0,16.66,2019,62806
361,22,135,518,69.69,4.25,26.06,2019,62828
131,3,85,219,59.82,1.37,38.81,2019,62867
327,23,102,452,72.35,5.09,22.57,2019,62875
19,5,6,30,63.33,16.67,20.0,2019,62879
203,2,74,279,72.76,0.72,26.52,2019,62880
872,72,252,1196,72.91,6.02,21.07,2019,62884
270,5,82,357,75.63,1.4,22.97,2019,62889
151,0,53,204,74.02,0.0,25.98,2019,62908
357,7,117,481,74.22,1.46,24.32,2019,62367
85,0,24,109,77.98,0.0,22.02,2019,62373
112,0,27,139,80.58,0.0,19.42,2019,62375
134,36,33,203,66.01,17.73,16.26,2019,62425
356,3,121,480,74.17,0.62,25.21,2019,62433
443,0,155,598,74.08,0.0,25.92,2019,62443
279,39,164,482,57.88,8.09,34.02,2019,62445
622,28,169,819,75.95,3.42,20.63,2019,62458
408,28,119,555,73.51,5.05,21.44,2019,62460
11749,620,2471,14840,79.17,4.18,16.65,2019,62521
47,0,0,47,100.0,0.0,0.0,2019,62537
371,19,95,485,76.49,3.92,19.59,2019,62539
528,44,85,657,80.37,6.7,12.94,2019,62540
610,14,64,688,88.66,2.03,9.3,2019,62546
149,15,22,186,80.11,8.06,11.83,2019,62325
7,0,5,12,58.33,0.0,41.67,2019,62336
605,16,110,731,82.76,2.19,15.05,2019,62347
426,37,108,571,74.61,6.48,18.91,2019,62354
127,12,30,169,75.15,7.1,17.75,2019,62357
129,10,64,203,63.55,4.93,31.53,2019,62374
326,14,141,481,67.78,2.91,29.31,2019,62378
296,13,127,436,67.89,2.98,29.13,2019,62422
252,2,114,368,68.48,0.54,30.98,2019,62426
269,36,95,400,67.25,9.0,23.75,2019,62431
121,0,47,168,72.02,0.0,27.98,2019,62434
150,7,115,272,55.15,2.57,42.28,2019,62436
337,10,52,399,84.46,2.51,13.03,2019,62241
53,1,7,61,86.89,1.64,11.48,2019,62348
209,2,50,261,80.08,0.77,19.16,2019,62349
108,0,44,152,71.05,0.0,28.95,2019,62362
1830,82,216,2128,86.0,3.85,10.15,2019,62615
2459,91,422,2972,82.74,3.06,14.2,2019,62626
260,4,39,303,85.81,1.32,12.87,2019,62628
4896,251,247,5394,90.77,4.65,4.58,2019,62629
150,7,57,214,70.09,3.27,26.64,2019,62649
1057,20,292,1369,77.21,1.46,21.33,2019,62664
174,0,63,237,73.42,0.0,26.58,2019,62667
16134,713,2211,19058,84.66,3.74,11.6,2019,62704
6490,310,1568,8368,77.56,3.7,18.74,2019,62801
52,3,14,69,75.36,4.35,20.29,2019,61720
896,22,71,989,90.6,2.22,7.18,2019,61726
7022,88,442,7552,92.98,1.17,5.85,2019,89144
8614,232,1101,9947,86.6,2.33,11.07,2019,89145
10414,299,364,11077,94.01,2.7,3.29,2019,80304
6811,232,1303,8346,81.61,2.78,15.61,2019,80002
13083,425,1355,14863,88.02,2.86,9.12,2019,80004
12097,304,2518,14919,81.08,2.04,16.88,2019,80022
11738,292,596,12626,92.97,2.31,4.72,2019,80026
9599,475,1628,11702,82.03,4.06,13.91,2019,80033
204,22,94,320,63.75,6.88,29.38,2019,80860
7573,58,607,8238,91.93,0.7,7.37,2019,80915
11603,323,930,12856,90.25,2.51,7.23,2019,80917
234,0,69,303,77.23,0.0,22.77,2019,79547
3019,111,1086,4216,71.61,2.63,25.76,2019,79102
2717,232,449,3398,79.96,6.83,13.21,2019,79830
50,17,115,182,27.47,9.34,63.19,2019,79837
181,44,217,442,40.95,9.95,49.1,2019,79839
522,109,925,1556,33.55,7.01,59.45,2019,79845
48,0,0,48,100.0,0.0,0.0,2019,79854
8309,374,523,9206,90.26,4.06,5.68,2019,79934
21444,566,1632,23642,90.7,2.39,6.9,2019,79938
2185,132,698,3015,72.47,4.38,23.15,2019,79411
271,12,75,358,75.7,3.35,20.95,2019,79506
1314,18,573,1905,68.98,0.94,30.08,2019,79838
219,8,143,370,59.19,2.16,38.65,2019,79852
3993,202,3370,7565,52.78,2.67,44.55,2019,79905
1271,13,9,1293,98.3,1.01,0.7,2019,79906
4970,237,1009,6216,79.95,3.81,16.23,2019,79935
30571,873,3993,35437,86.27,2.46,11.27,2019,79936
338,21,318,677,49.93,3.1,46.97,2019,81152
1560,61,282,1903,81.98,3.21,14.82,2019,81252
1553,55,309,1917,81.01,2.87,16.12,2019,81323
504,14,177,695,72.52,2.01,25.47,2019,81039
600,38,113,751,79.89,5.06,15.05,2019,81055
1441,51,598,2090,68.95,2.44,28.61,2019,81067
317,7,63,387,81.91,1.81,16.28,2019,81092
54,5,34,93,58.06,5.38,36.56,2019,81136
1295,132,757,2184,59.29,6.04,34.66,2019,81137
71,0,40,111,63.96,0.0,36.04,2019,81148
238,38,136,412,57.77,9.22,33.01,2019,81149
400,17,60,477,83.86,3.56,12.58,2019,81154
76,0,0,76,100.0,0.0,0.0,2019,81220
26,0,30,56,46.43,0.0,53.57,2019,81239
1115,38,302,1455,76.63,2.61,20.76,2019,81428
212,13,45,270,78.52,4.81,16.67,2019,81433
5695,41,600,6336,89.88,0.65,9.47,2019,81503
4553,83,741,5377,84.68,1.54,13.78,2019,81520
4340,92,169,4601,94.33,2.0,3.67,2019,81611
2345,56,87,2488,94.25,2.25,3.5,2019,81621
878,34,96,1008,87.1,3.37,9.52,2019,81639
99,5,18,122,81.15,4.1,14.75,2019,81071
167,4,51,222,75.23,1.8,22.97,2019,81076
4436,197,1166,5799,76.5,3.4,20.11,2019,81101
10061,285,1097,11443,87.92,2.49,9.59,2019,81007
24,0,0,24,100.0,0.0,0.0,2019,76263
0,0,0,0,,,,2019,76402
0,0,0,0,,,,2019,76508
0,0,9,9,0.0,0.0,100.0,2019,76573
0,0,0,0,,,,2019,76596
0,0,0,0,,,,2019,76597
0,0,0,0,,,,2019,76598
0,0,0,0,,,,2019,76599
67,3,11,81,82.72,3.7,13.58,2019,76623
43,0,21,64,67.19,0.0,32.81,2019,76650
22,3,32,57,38.6,5.26,56.14,2019,76654
44,0,6,50,88.0,0.0,12.0,2019,76820
0,0,0,0,,,,2019,76836
0,0,0,0,,,,2019,76908
0,0,0,0,,,,2019,76939
31,0,0,31,100.0,0.0,0.0,2019,76957
1038,62,500,1600,64.88,3.88,31.25,2019,76360
288,17,128,433,66.51,3.93,29.56,2019,76372
1237,76,343,1656,74.7,4.59,20.71,2019,76374
246,14,90,350,70.29,4.0,25.71,2019,76427
87,0,0,87,100.0,0.0,0.0,2019,76429
4572,134,1587,6293,72.65,2.13,25.22,2019,76501
13546,398,1425,15369,88.14,2.59,9.27,2019,76502
89,2,25,116,76.72,1.72,21.55,2019,76261
273,16,78,367,74.39,4.36,21.25,2019,76228
12542,199,466,13207,94.96,1.51,3.53,2019,76248
984,0,311,1295,75.98,0.0,24.02,2019,77702
6698,254,3499,10451,64.09,2.43,33.48,2019,77705
10323,259,2020,12602,81.92,2.06,16.03,2019,77706
9323,490,1075,10888,85.63,4.5,9.87,2019,77802
3348,112,1066,4526,73.97,2.47,23.55,2019,77836
1542,78,357,1977,78.0,3.95,18.06,2019,77856
1507,36,541,2084,72.31,1.73,25.96,2019,77879
64,0,39,103,62.14,0.0,37.86,2019,77961
879,66,234,1179,74.55,5.6,19.85,2019,77962
795,71,183,1049,75.79,6.77,17.45,2019,77968
161,0,70,231,69.7,0.0,30.3,2019,77971
303,0,3,306,99.02,0.0,0.98,2019,77982
6236,226,1460,7922,78.72,2.85,18.43,2019,77086
22,6,25,53,41.51,11.32,47.17,2019,77464
10401,92,581,11074,93.92,0.83,5.25,2019,77493
35308,461,806,36575,96.54,1.26,2.2,2019,77494
573,33,150,756,75.79,4.37,19.84,2019,77872
2496,43,761,3300,75.64,1.3,23.06,2019,77964
104,7,45,156,66.67,4.49,28.85,2019,77970
91,10,24,125,72.8,8.0,19.2,2019,77974
66,40,123,229,28.82,17.47,53.71,2019,77977
1237,42,272,1551,79.75,2.71,17.54,2019,77984
57,0,14,71,80.28,0.0,19.72,2019,77991
64,0,85,149,42.95,0.0,57.05,2019,77994
13341,640,3403,17384,76.74,3.68,19.58,2019,77015
4986,392,3877,9255,53.87,4.24,41.89,2019,77022
1456,54,334,1844,78.96,2.93,18.11,2019,75755
7530,60,525,8115,92.79,0.74,6.47,2019,75048
19700,129,761,20590,95.68,0.63,3.7,2019,75068
35113,269,1467,36849,95.29,0.73,3.98,2019,75070
11490,224,701,12415,92.55,1.8,5.65,2019,75087
7686,800,1482,9968,77.11,8.03,14.87,2019,75092
16519,346,2318,19183,86.11,1.8,12.08,2019,75115
367,51,188,606,60.56,8.42,31.02,2019,75127
3895,443,1304,5642,69.04,7.85,23.11,2019,75142
711,23,213,947,75.08,2.43,22.49,2019,75155
167,0,98,265,63.02,0.0,36.98,2019,75164
2837,99,108,3044,93.2,3.25,3.55,2019,75454
7028,202,2175,9405,74.73,2.15,23.13,2019,75455
311,14,78,403,77.17,3.47,19.35,2019,75478
77,5,32,114,67.54,4.39,28.07,2019,75481
182,3,66,251,72.51,1.2,26.29,2019,75488
2811,97,656,3564,78.87,2.72,18.41,2019,75494
1353,22,290,1665,81.26,1.32,17.42,2019,75497
621,4,202,827,75.09,0.48,24.43,2019,75554
240,31,137,408,58.82,7.6,33.58,2019,75556
168,0,142,310,54.19,0.0,45.81,2019,75566
1300,76,249,1625,80.0,4.68,15.32,2019,75567
34,0,9,43,79.07,0.0,20.93,2019,75641
54,5,9,68,79.41,7.35,13.24,2019,76865
1146,36,302,1484,77.22,2.43,20.35,2019,76877
584,47,245,876,66.67,5.37,27.97,2019,76945
392,10,56,458,85.59,2.18,12.23,2019,76951
571,11,130,712,80.2,1.54,18.26,2019,76656
201,6,87,294,68.37,2.04,29.59,2019,76681
1198,127,756,2081,57.57,6.1,36.33,2019,76661
73,1,17,91,80.22,1.1,18.68,2019,76666
65,6,27,98,66.33,6.12,27.55,2019,76676
57,0,27,84,67.86,0.0,32.14,2019,76678
51,8,25,84,60.71,9.52,29.76,2019,76686
9847,129,513,10489,93.88,1.23,4.89,2019,76001
12757,872,4105,17734,71.94,4.92,23.15,2019,76010
8682,605,1690,10977,79.09,5.51,15.4,2019,76014
8668,119,413,9200,94.22,1.29,4.49,2019,76018
1376,37,237,1650,83.39,2.24,14.36,2019,76044
451,13,81,545,82.75,2.39,14.86,2019,76064
104,0,27,131,79.39,0.0,20.61,2019,74452
109,6,43,158,68.99,3.8,27.22,2019,74457
15,20,40,75,20.0,26.67,53.33,2019,74463
217,0,100,317,68.45,0.0,31.55,2019,74431
2630,65,1039,3734,70.43,1.74,27.83,2019,74525
5,0,24,29,17.24,0.0,82.76,2019,74535
18,0,13,31,58.06,0.0,41.94,2019,74549
532,16,205,753,70.65,2.12,27.22,2019,74554
202,6,116,324,62.35,1.85,35.8,2019,74555
188,8,77,273,68.86,2.93,28.21,2019,74569
286,21,142,449,63.7,4.68,31.63,2019,74574
458,21,184,663,69.08,3.17,27.75,2019,74637
134,23,93,250,53.6,9.2,37.2,2019,74650
527,53,366,946,55.71,5.6,38.69,2019,74726
291,12,171,474,61.39,2.53,36.08,2019,74734
130,6,115,251,51.79,2.39,45.82,2019,74738
599,31,300,930,64.41,3.33,32.26,2019,74871
212,2,44,258,82.17,0.78,17.05,2019,74565
30,3,20,53,56.6,5.66,37.74,2019,74576
98,7,15,120,81.67,5.83,12.5,2019,61316
518,26,191,735,70.48,3.54,25.99,2019,61006
890,37,66,993,89.63,3.73,6.65,2019,61020
718,38,270,1026,69.98,3.7,26.32,2019,61028
1870,83,880,2833,66.01,2.93,31.06,2019,76520
12040,190,1421,13651,88.2,1.39,10.41,2019,76522
1213,50,480,1743,69.59,2.87,27.54,2019,76531
768,48,198,1014,75.74,4.73,19.53,2019,76534
9806,455,1586,11847,82.77,3.84,13.39,2019,76543
8991,290,953,10234,87.85,2.83,9.31,2019,76548
262,2,91,355,73.8,0.56,25.63,2019,76621
19,0,8,27,70.37,0.0,29.63,2019,76628
4927,263,235,5425,90.82,4.85,4.33,2019,76643
768,25,262,1055,72.8,2.37,24.83,2019,76648
2913,105,361,3379,86.21,3.11,10.68,2019,76657
8822,275,1198,10295,85.69,2.67,11.64,2019,76012
10896,477,1504,12877,84.62,3.7,11.68,2019,76013
15273,322,1434,17029,89.69,1.89,8.42,2019,76017
8484,379,1472,10335,82.09,3.67,14.24,2019,76020
4221,64,96,4381,96.35,1.46,2.19,2019,76054
1364,108,268,1740,78.39,6.21,15.4,2019,76059
1077,44,318,1439,74.84,3.06,22.1,2019,76457
54,0,30,84,64.29,0.0,35.71,2019,76436
1412,19,469,1900,74.32,1.0,24.68,2019,76448
4,0,28,32,12.5,0.0,87.5,2019,76452
418,52,224,694,60.23,7.49,32.28,2019,76471
765,8,218,991,77.19,0.81,22.0,2019,76487
919,44,150,1113,82.57,3.95,13.48,2019,76524
5339,314,1911,7564,70.58,4.15,25.26,2019,76541
554,38,157,749,73.97,5.07,20.96,2019,76554
412,22,157,591,69.71,3.72,26.57,2019,76556
40,0,11,51,78.43,0.0,21.57,2019,76887
232,23,104,359,64.62,6.41,28.97,2019,76934
749,94,578,1421,52.71,6.62,40.68,2019,76950
1152,60,153,1365,84.4,4.4,11.21,2019,76071
3926,181,2441,6548,59.96,2.76,37.28,2019,76105
7990,391,1968,10349,77.21,3.78,19.02,2019,76110
4058,41,283,4382,92.61,0.94,6.46,2019,74033
72,17,43,132,54.55,12.88,32.58,2019,74045
2195,42,349,2586,84.88,1.62,13.5,2019,74047
771,66,233,1070,72.06,6.17,21.78,2019,74080
249,18,120,387,64.34,4.65,31.01,2019,74083
105,11,14,130,80.77,8.46,10.77,2019,74001
9867,65,561,10493,94.03,0.62,5.35,2019,74008
1160,40,348,1548,74.94,2.58,22.48,2019,74030
614,33,250,897,68.45,3.68,27.87,2019,74032
24,8,21,53,45.28,15.09,39.62,2019,74034
70,3,77,150,46.67,2.0,51.33,2019,74042
2112,70,582,2764,76.41,2.53,21.06,2019,74044
1519,87,563,2169,70.03,4.01,25.96,2019,74056
606,51,137,794,76.32,6.42,17.25,2019,74061
268,15,91,374,71.66,4.01,24.33,2019,74062
2093,98,523,2714,77.12,3.61,19.27,2019,74108
5519,244,2221,7984,69.13,3.06,27.82,2019,74115
8307,315,2457,11079,74.98,2.84,22.18,2019,74017
220,5,107,332,66.27,1.51,32.23,2019,74026
435,16,149,600,72.5,2.67,24.83,2019,74028
6673,92,574,7339,90.93,1.25,7.82,2019,74114
2557,98,1090,3745,68.28,2.62,29.11,2019,74126
299,31,110,440,67.95,7.05,25.0,2019,81020
366,4,194,564,64.89,0.71,34.4,2019,81022
94,8,35,137,68.61,5.84,25.55,2019,81029
21,0,5,26,80.77,0.0,19.23,2019,81045
408,2,155,565,72.21,0.35,27.43,2019,81047
2895,60,734,3689,78.48,1.63,19.9,2019,81052
