ZCTA,pop,minDist_SUT
87347,156,11.96
75116,20044,2.57
73159,33816,2.44
80403,20021,7.45
80419,0,1.92
42127,6622,7.43
13104,15515,9.21
12763,648,4.86
77571,37360,4.84
94960,15725,2.61
79095,2692,33.6
24442,98,21.92
79756,9678,33.84
79766,6815,8.6
12836,698,26.91
14261,5736,1.94
98001,32625,1.89
28036,17824,5.39
25235,1208,15.99
54124,3463,13.97
31081,72,23.6
77563,10680,5.43
20011,68695,0.3
82227,272,13.75
54026,1920,7.59
67354,821,12.11
23415,1489,7.37
33948,16361,5.37
20109,40717,0.5
54984,3172,8.67
75401,18869,4.06
53120,9422,10.3
75495,8564,0.65
73838,345,21.48
88118,336,19.18
70787,176,19.3
74477,0,17.0
92384,13,17.46
92507,57886,1.93
92508,39225,2.0
92518,1186,4.26
97227,4759,0.83
85205,42171,1.44
92347,843,11.93
74452,386,15.71
90620,46842,2.53
73120,35771,1.53
84331,265,16.57
84332,7570,1.26
84334,342,4.62
73122,12789,1.84
70394,15403,2.65
97230,40131,2.02
70403,31220,2.26
73135,22790,3.05
85606,1040,23.83
75468,797,27.34
76052,22744,11.5
70733,1380,8.18
70734,7413,5.48
88056,197,47.19
91902,20138,3.01
75471,1488,15.21
91770,63425,2.83
95005,7710,5.84
95006,9238,8.68
77578,20310,5.2
90630,49169,1.52
70395,4185,4.1
76065,35643,9.18
85625,2211,35.82
85626,1086,0.46
73801,15529,6.04
72440,311,16.57
84308,231,14.88
85213,36902,2.27
75497,3368,16.49
91913,53072,0.25
70788,3790,9.8
91914,16357,3.85
84318,4526,1.86
75101,615,10.8
73116,9205,1.24
77459,69546,6.79
85627,1243,4.86
73937,242,22.3
71462,1849,29.75
80233,50478,2.09
90505,37641,0.14
85206,36901,0.49
80235,8742,0.73
77532,29608,11.8
94551,45753,7.56
70767,15708,8.83
76060,8198,2.5
76064,1808,8.74
86335,5364,12.93
84320,2673,12.89
70345,9677,21.05
84119,53910,0.53
90401,7256,0.31
73104,2287,0.72
70346,11388,10.15
97219,42813,1.21
80236,18795,0.71
77456,1588,7.28
77444,632,17.6
94539,52802,4.55
92373,33264,3.43
74469,2557,17.94
94541,66056,0.67
94544,79235,0.93
90660,63380,0.51
74643,440,16.06
76127,2049,1.92
74644,528,10.34
94566,45910,1.24
77457,396,19.83
90402,11866,1.14
95004,3956,7.93
71027,1537,15.29
72536,415,9.35
76309,13695,1.19
80220,35999,0.4
92692,47576,0.46
92694,29064,2.6
74860,1784,10.88
94573,31,8.61
77489,36548,3.11
94576,98,7.29
77493,32257,7.43
94577,48088,0.89
77533,719,11.36
75491,4913,10.47
85551,389,9.92
94598,27780,2.93
70757,3147,13.9
92701,53565,0.48
89423,10345,4.67
70363,25335,5.39
94612,16062,0.12
94619,24308,2.45
94704,29190,0.65
84340,3755,7.82
75496,3812,16.36
80905,16363,0.92
77494,114989,5.28
94578,41059,1.83
75098,56764,7.71
76085,11119,5.58
73145,3277,5.19
80828,3583,5.52
92503,94512,4.35
74567,96,18.54
90601,33058,3.02
70374,6863,8.0
97220,30695,0.81
94705,13365,1.5
77447,15219,11.36
74553,1249,16.59
91773,34496,2.15
76104,18327,0.73
92405,30511,0.9
76105,21822,2.16
76106,40014,3.24
86508,726,23.07
91790,45206,0.22
72427,328,13.7
72428,67,13.14
97539,3314,11.26
71950,898,37.43
71952,96,28.74
77976,99,11.16
95377,32501,14.7
78017,5498,2.98
84339,5402,7.35
73131,3823,2.87
71956,1685,6.76
74556,359,33.49
76107,29851,1.07
92505,51322,1.78
76111,22320,0.91
77597,983,16.05
85552,6572,3.61
74647,3586,11.97
76132,27058,0.25
72416,5344,10.56
80923,29360,0.73
92389,146,23.22
73844,258,43.87
91931,496,14.16
85210,40919,1.75
73132,28199,3.66
75110,29213,3.51
92555,43957,5.03
77498,51505,2.08
77505,24022,0.38
94587,74601,2.09
72389,200,18.45
70725,1719,7.56
85531,417,5.62
94553,49699,1.07
77471,41139,5.02
85603,6770,1.03
80823,163,35.76
74576,84,23.61
77539,44041,1.27
94710,7461,1.61
74555,735,19.11
70732,1378,9.55
91767,50264,0.67
77585,998,22.51
95030,13288,1.16
77591,14447,2.28
91768,35389,2.06
91791,34363,1.35
94970,689,6.67
94971,288,5.63
94803,26165,2.68
84341,23426,1.33
70353,1480,15.22
75088,26234,6.84
80226,32640,1.22
97348,1442,8.04
90806,42817,0.17
75154,39949,5.56
73835,235,31.14
91910,74297,1.2
77530,32922,4.34
95002,2146,5.75
77598,26473,1.61
77611,8633,6.91
75109,4555,7.77
97213,32845,0.88
90403,24354,0.31
85202,39245,1.39
75490,2518,12.43
88072,1935,9.18
91792,29839,1.57
75092,24575,4.71
70360,29215,3.57
80232,22553,0.7
72026,304,14.06
90755,11555,1.02
72027,1404,14.83
80463,186,22.69
90805,96708,1.0
85283,51119,0.4
92867,44628,1.75
36526,34669,4.88
71676,592,17.63
81653,16,34.64
76073,5774,11.58
90502,18188,0.29
71922,64,27.66
72383,65,23.55
73743,119,12.49
73744,158,9.31
73747,475,27.12
86351,6323,5.68
71480,1404,14.09
88033,0,14.55
79759,16,18.66
79761,33960,0.54
79762,43881,3.84
92321,1166,4.46
74470,1488,15.85
95388,14242,4.72
84606,35744,0.31
73750,7485,1.19
92358,782,10.25
70452,13111,9.04
92007,11234,1.73
76043,7499,19.03
86327,9010,11.76
92335,99284,2.04
98374,39985,1.68
72034,50137,2.48
74441,5855,10.92
71466,660,17.72
92342,6508,15.81
77519,1129,16.17
92346,61751,3.35
61920,24001,0.84
77371,7910,16.87
94133,26527,1.49
77374,348,25.11
94304,3902,2.47
76053,30939,0.57
74455,3093,11.23
73098,4394,28.22
72401,58553,3.46
73760,341,15.66
86333,7417,20.71
71459,11658,16.24
71461,2352,18.62
76028,69413,4.28
74431,889,2.89
92320,8597,3.39
84058,38610,0.93
94945,19035,4.9
85173,3048,19.53
70341,4023,16.68
90303,24693,1.33
85194,7472,4.04
76048,24118,6.37
86343,68,25.14
05034,332,15.68
05820,543,16.15
22946,208,13.1
17864,2258,9.32
25205,413,3.74
81633,0,26.53
52542,402,8.64
36109,24907,2.25
97702,47672,5.06
80922,29134,3.28
76354,12021,14.05
76055,2703,10.82
92356,6065,6.53
26615,137,11.02
53558,11866,3.68
26534,2514,1.45
72072,459,10.86
99110,1868,6.01
25148,555,13.77
53022,19041,0.99
24826,80,10.53
97222,36988,1.27
89424,275,2.92
87317,1696,3.98
71024,1748,10.01
72533,406,10.28
84109,24448,6.64
37059,1138,5.59
54471,1852,10.51
03233,101,14.11
49271,2002,10.56
04568,443,10.16
40921,211,5.82
70380,20902,4.03
77482,1886,9.21
94588,36316,4.49
77433,82257,10.35
94533,75635,2.42
94536,73855,1.44
46759,382,9.0
90293,12694,2.31
74557,497,12.55
74558,410,18.44
78005,668,14.23
78008,220,41.75
95365,4710,9.31
89427,1207,24.99
70373,7122,15.33
29519,228,11.17
80822,196,28.97
81642,0,13.11
92354,21679,0.1
77467,13,13.28
78021,318,24.0
95382,38343,7.96
73501,20617,6.7
76357,622,20.87
92704,90340,0.57
95387,710,19.12
62811,227,7.91
57633,427,46.67
77441,11308,7.49
77442,794,16.67
94538,68111,3.28
84311,634,7.85
02653,5852,13.49
01077,9727,4.04
49417,31330,5.08
97534,683,27.07
70761,549,15.99
73768,1666,23.19
88063,13961,1.52
78010,3353,1.5
95367,25162,4.25
95372,2164,1.39
78015,15119,14.85
04217,3279,12.83
37710,1006,10.09
86436,1079,13.35
92399,54163,1.01
74531,1039,15.61
92404,61216,3.96
73491,733,34.21
70754,13120,9.66
80833,729,37.74
78850,1305,26.12
49872,193,19.0
20110,48509,1.42
72396,13130,12.69
73755,820,22.05
85282,54649,0.59
97344,1349,8.13
75153,397,9.0
97540,8349,5.06
76084,8453,9.56
35775,1083,10.51
32963,14790,5.57
73096,13684,4.85
60099,30934,5.48
80757,211,32.51
76071,4508,10.06
97351,10585,3.16
75090,24580,4.67
70358,757,43.52
73108,15156,1.47
84128,26855,2.91
80815,731,29.71
86444,986,43.05
91744,87240,0.86
72350,1080,15.48
88023,2504,40.08
75602,22159,4.88
84305,788,16.44
84306,430,7.59
90504,33721,1.59
97504,47645,1.73
72373,918,20.81
56138,868,12.93
59033,289,41.96
86445,221,32.51
70729,965,9.53
70458,37140,0.94
75452,4312,13.25
72367,52,22.33
70711,4579,8.53
73741,1712,22.65
72390,8106,4.12
72392,540,6.52
80817,30350,3.67
72394,495,10.27
88030,22991,5.48
97707,6381,17.17
72522,522,8.82
76364,152,15.9
74738,686,7.09
95346,1661,7.83
95350,53098,0.93
95351,50079,1.59
75562,177,28.48
92660,36906,1.81
92661,3225,0.89
76264,1508,13.45
74836,211,21.78
85633,45,30.88
71003,1215,13.7
70817,35142,4.29
97731,348,56.14
72520,186,5.14
76427,760,10.95
92866,15017,0.4
70808,33756,1.83
75571,2971,43.07
76177,9361,11.4
74949,297,16.37
92835,23867,0.88
85622,6233,4.85
74956,1739,8.69
75127,1740,18.95
87402,9854,0.76
97303,40633,3.41
89503,29097,0.84
87513,801,11.3
97377,1110,10.54
70810,39856,2.72
92003,5042,4.97
74855,4720,9.75
74857,8911,10.73
85630,1995,9.61
76366,1841,18.44
74936,1090,7.4
74804,20867,1.25
76245,2068,17.43
92648,46890,0.95
95228,4501,5.64
74880,1958,8.68
76379,610,15.36
74940,2885,6.28
70455,860,5.9
74833,834,12.38
95305,37,11.09
92663,21572,0.26
95313,1225,12.71
95315,14019,11.08
95316,6616,14.1
74930,2261,12.55
89701,26581,2.81
92020,58742,0.42
74931,1165,10.56
92843,46036,1.22
95307,44736,3.36
74722,272,25.65
76155,5494,2.58
74724,399,23.18
92583,32692,1.06
92585,21732,8.14
92590,4388,3.51
80455,438,8.79
76207,14342,1.44
74954,5194,1.89
92860,26591,0.65
76426,12251,14.75
90802,39453,2.14
80457,372,3.41
27278,26054,2.54
76164,15685,1.99
92091,1343,3.77
71104,14479,0.83
81062,1775,11.59
75701,35549,1.81
85736,4612,21.58
74023,11396,1.33
74839,777,14.16
74843,370,7.89
77627,21636,4.82
77629,702,14.81
75572,4173,14.48
72478,370,16.46
77837,1869,32.62
77840,59971,1.67
77642,39142,2.51
95240,48838,7.61
77853,1160,27.24
95062,38028,0.69
95066,15217,2.2
95436,6352,5.49
70812,11503,1.45
92705,46470,0.33
74872,3263,16.42
77878,302,11.63
95203,15775,1.83
77707,18609,1.96
77801,15115,1.93
77802,26128,1.16
95224,166,17.69
95226,16,9.71
80421,9365,11.84
73165,6720,7.81
89450,61,4.5
85248,33302,6.17
78046,70320,6.98
85257,33369,0.85
84529,230,5.44
76380,3639,37.19
92806,39719,1.68
95209,44313,2.03
95211,1629,0.69
77961,303,25.52
77962,3704,30.43
80911,35170,3.94
71082,5095,24.07
85262,11546,11.69
95442,3136,1.97
84539,268,28.62
95336,47612,2.25
89501,4054,0.53
93428,5981,19.54
93429,111,6.82
93314,28590,10.8
76857,1596,14.31
93437,3379,8.17
92592,84418,5.5
74736,1122,8.23
87418,958,12.39
97327,3341,10.97
92673,30927,2.11
93434,7350,9.07
93258,2075,6.3
93261,2715,7.02
76654,159,14.39
95112,61060,0.46
95116,56481,0.68
95117,29592,1.36
76861,1927,13.23
77655,330,13.15
95123,67186,2.41
97352,6556,3.16
73938,756,19.86
76270,1834,8.21
78025,4749,3.56
77651,12853,3.52
95118,32560,1.03
77833,29737,21.47
95225,470,11.97
91945,27193,0.64
75561,5099,12.59
95124,51170,0.91
72456,444,14.55
90704,3922,25.19
90731,61850,0.38
73443,3885,7.58
71004,672,15.55
95401,38986,0.24
95341,32446,4.83
95446,5100,9.67
73858,1554,34.18
72005,133,11.31
84414,29750,3.44
80426,83,19.66
80916,41098,1.5
73944,531,33.09
80929,140,6.21
72529,4814,2.7
80444,1232,14.03
85259,23124,1.61
90740,24494,2.06
85635,33767,4.29
91963,999,7.35
93270,5542,8.12
76660,587,13.05
76670,1598,10.41
74756,707,8.19
76233,3327,5.0
74760,335,12.83
74761,72,6.21
74951,1307,8.09
70433,37896,2.71
90706,77529,0.02
80427,781,2.86
85637,1245,19.95
92596,30573,3.57
73433,3002,30.3
75141,5880,6.72
88125,75,35.06
88126,53,24.91
70803,729,2.38
84643,411,28.53
73432,1141,17.58
85254,46333,2.11
77640,15796,2.28
95110,20203,0.42
90631,69502,2.13
72444,1809,13.34
70776,6104,7.99
91915,31740,2.43
74825,2099,12.48
77857,700,24.29
84522,295,22.4
97635,138,33.27
76259,6042,8.93
92657,9670,1.26
72453,166,11.45
80247,29105,0.72
84324,604,3.59
92561,1278,12.86
74652,798,19.51
73860,1518,4.16
91950,62639,0.91
72472,9092,5.3
93250,16088,7.57
84646,1847,8.4
70507,16484,2.16
71103,6720,1.19
88051,114,45.39
80832,750,29.34
85304,27746,0.9
72068,411,2.64
72648,657,10.73
92083,39043,0.19
74801,22194,2.7
92637,16228,1.39
72435,368,7.35
85204,69278,0.15
75470,434,20.53
76077,342,13.12
70770,3441,5.45
77458,87,16.61
77468,42,10.48
78210,36723,1.76
95628,41121,2.08
78212,29225,0.74
78213,43931,1.51
84521,834,12.35
74827,351,10.3
74829,1474,11.47
91906,4351,1.64
88112,173,31.03
77506,38568,1.88
77510,14823,4.93
88114,15,46.56
94602,29933,1.45
94603,34593,0.69
94605,43112,1.02
94607,26254,0.22
78214,26946,2.45
95250,0,13.27
95254,1151,13.92
77867,130,14.2
95301,38707,3.25
74653,3740,4.99
92562,64116,4.78
90604,42063,0.96
85208,37967,2.83
89431,38601,1.31
85209,40201,3.42
77545,24954,4.99
94804,41510,0.87
89433,21404,2.99
87322,172,3.08
84326,1822,0.96
94903,30048,1.04
77661,742,27.37
95320,13094,9.63
92567,10228,4.9
76137,60061,3.37
75165,43498,8.05
72651,1107,5.48
75477,1204,25.01
84121,40752,5.57
80228,34109,1.89
84124,22303,1.2
27109,2570,1.09
57571,4,38.86
77904,28135,6.41
75693,7122,4.01
81057,512,15.13
76239,1214,16.98
74472,723,8.83
77451,62,6.27
94547,25343,5.4
92385,202,3.18
74521,191,6.66
77470,465,21.25
77476,187,7.28
77481,14,10.35
92398,2098,8.59
76102,9417,1.28
74535,101,23.37
76832,687,33.67
75702,27766,4.51
92629,26744,0.39
95233,567,14.07
95303,871,10.01
94591,55334,1.52
94595,17938,2.06
77517,5429,6.83
76116,50640,0.8
94608,30289,1.05
92536,3028,9.44
77531,16141,1.6
74028,1708,11.27
85741,35219,0.13
77665,6236,23.15
95135,22358,3.87
77703,13809,1.96
95324,8016,14.88
77546,53320,5.28
94901,42482,0.3
80304,27038,1.92
70356,1980,8.29
94904,12590,2.35
94920,12797,2.37
84401,38644,1.69
95132,41844,3.87
72003,698,10.92
90701,16858,2.38
95325,77,14.05
97835,276,16.56
70737,43652,0.7
88043,1573,31.99
76827,391,16.28
72626,1332,8.05
72630,253,19.69
81045,60,27.83
89451,8543,4.78
73173,3014,6.46
93405,36550,3.94
76841,25,43.67
76845,254,19.99
86440,7329,4.2
76093,1753,9.28
95008,46513,1.03
95010,9030,0.76
76678,258,23.82
93280,27698,14.01
78201,46775,1.21
95619,5674,0.73
88242,7174,3.25
92069,51447,2.16
72564,400,10.83
95234,113,9.32
95070,31308,0.83
74604,12597,5.43
75556,1321,18.39
75558,1770,43.77
76249,8550,9.22
72565,685,10.98
72568,1158,13.02
72572,119,19.47
95138,20766,1.1
77705,40251,10.39
72461,3884,12.39
97301,55448,0.89
70420,8272,4.45
85225,70066,0.58
80305,17502,1.3
72470,209,7.51
73859,1384,20.19
92066,572,14.5
72460,761,13.98
91942,40205,0.65
74826,1133,7.63
75125,6333,11.97
93424,776,7.23
80907,28897,0.93
94552,15412,3.35
84642,3662,20.12
70506,41480,2.22
75566,730,31.76
72471,1131,16.44
70807,18253,6.67
76579,4732,8.05
93247,18522,8.9
76621,870,9.04
95018,7060,3.53
70769,42887,5.21
87516,102,21.46
72070,1968,5.27
88132,249,20.02
72636,6,6.81
76554,2139,7.03
93234,7260,18.46
85658,11586,7.76
72579,1470,10.62
72578,81,6.36
81021,31,22.35
72584,316,6.37
78215,2974,0.8
96037,335,19.1
96038,827,9.04
78585,291,27.21
78589,41628,4.52
78592,840,8.52
78593,6008,8.62
71061,1786,19.62
84620,923,11.02
80467,2145,15.68
72037,35,18.47
78216,41765,0.81
95650,14059,2.48
78227,49907,0.35
95663,2602,5.36
95682,30141,9.37
78595,6053,19.55
76622,1066,15.7
76624,1925,13.03
84622,1771,25.3
84623,287,9.55
78549,861,14.26
93720,47270,1.57
71078,7266,13.06
71039,1350,13.44
81006,11614,6.22
95633,3857,2.8
76626,1192,14.3
93274,73778,1.95
77074,41386,1.35
77075,43933,2.28
93723,13189,4.98
85338,48517,6.18
78217,33960,2.18
72081,7157,8.86
91105,12191,1.17
74020,7371,17.48
76671,1722,25.31
30622,11803,4.12
73950,1408,13.04
75216,54150,1.0
71225,6766,12.02
93311,45763,10.64
78075,206,49.4
74059,5664,10.6
75778,3172,12.1
74060,450,11.64
84744,306,4.5
92127,48721,3.44
81138,58,16.28
92128,51066,0.37
76637,558,39.05
76638,3064,14.61
95648,52394,11.38
75180,23711,3.63
91104,37974,0.37
87525,95,12.06
92880,69720,2.79
92881,33996,3.26
81141,1444,9.65
94087,57219,2.05
77346,65967,5.34
72063,2144,11.14
72640,293,15.52
85716,30313,0.18
72642,2038,8.18
93021,38063,1.16
76463,382,19.8
74962,4490,9.43
74963,474,23.56
81025,722,18.03
72611,1762,12.4
78064,16043,26.16
78066,640,10.22
95614,3961,4.97
76518,1880,19.4
76464,532,23.91
76486,1105,14.62
75705,3555,11.01
72672,282,15.18
93212,23424,14.92
95462,1265,7.35
85307,11212,2.71
80501,41951,0.28
87519,482,3.66
70508,40495,0.84
77338,42787,8.38
77339,41205,3.34
94080,67597,0.2
94086,49630,2.63
72136,1175,15.91
77303,20163,6.62
94022,19378,3.36
77350,192,8.53
73520,164,33.52
85301,68300,0.81
84635,732,9.16
72061,119,17.11
80497,497,3.81
76685,20,14.24
76690,1063,26.97
93291,57968,5.55
95540,14305,1.17
78132,28620,6.02
94107,29689,0.71
94112,85166,0.8
94114,34754,0.23
80532,223,8.73
80534,16527,8.52
78238,25052,3.07
93224,453,8.48
76712,25503,4.37
76820,136,47.45
70462,4907,12.13
72041,1352,17.12
95560,1466,9.37
78154,40085,7.54
93226,180,16.19
89825,1582,48.29
71106,35923,4.97
76522,36204,18.87
84634,3388,27.7
87505,30659,5.26
97357,174,10.31
76570,2723,23.85
93244,395,16.63
97841,610,11.46
92103,34878,0.41
72573,250,5.53
78108,37359,10.17
80525,54286,0.67
87567,1378,2.22
72113,25716,6.15
91325,34635,2.12
80528,21259,2.33
77304,30785,0.72
78538,11524,12.5
78539,35321,1.96
95975,1584,4.76
78543,9118,9.2
78548,727,26.18
95467,6044,9.92
78069,6376,14.45
95471,470,8.56
78222,25574,4.68
78109,40011,6.39
78116,281,33.38
78117,408,38.55
91011,20423,4.32
75669,489,26.79
71060,2389,12.83
73555,160,30.61
84722,679,21.67
84723,830,22.61
78598,88,29.85
95678,43132,1.22
95679,71,15.94
71073,2599,6.98
85704,32351,0.57
74011,27969,7.26
81029,247,23.44
97813,1453,9.02
81047,1523,22.73
72633,1348,14.61
72117,14393,4.2
72623,1054,8.61
71038,4376,24.46
72554,2409,9.9
76549,51767,9.05
76556,1372,29.58
87507,48947,4.93
92027,56811,2.96
78558,1000,7.4
96002,33901,2.59
97875,3160,7.2
74051,2027,9.64
71063,646,27.63
81044,228,19.23
74959,7150,11.41
76432,1166,11.75
78002,7329,11.01
80926,1938,11.87
74946,136,1.52
92832,25134,0.46
74948,11862,4.86
72047,843,14.8
80483,748,25.26
78559,12709,6.65
78562,4163,11.39
96019,10111,6.47
78575,12490,6.48
78577,77835,4.15
72013,2180,8.46
76228,999,13.59
92618,43316,3.35
95340,36373,3.59
77974,355,18.18
77078,15411,5.57
76577,3052,23.52
93245,38606,5.53
93268,17964,1.86
76657,9897,14.16
85632,811,52.51
74878,1397,13.69
73573,2479,35.8
87723,426,22.92
72539,192,6.63
75641,133,12.26
75642,71,9.93
95612,1078,9.94
73460,4609,21.86
70814,14363,2.33
72479,1237,17.25
76388,255,13.08
92823,4721,3.56
76389,1413,26.09
72745,13618,6.21
92130,55316,3.64
93445,7383,3.17
87580,466,10.63
87582,460,1.54
76648,2789,20.81
92614,26676,2.19
92617,17086,1.54
76271,1741,0.75
85281,65283,1.63
89704,3782,6.08
73463,3451,16.09
73481,1010,26.71
78257,6521,8.14
74964,2709,8.95
76649,635,25.07
72039,2499,14.4
76367,14917,12.78
95403,45355,2.13
92624,6402,0.09
92679,32579,2.3
76301,15056,0.96
92883,35072,1.91
76679,1376,13.87
85640,255,11.87
80549,11342,17.38
95405,21448,1.42
78057,588,9.01
78059,5910,5.42
76302,13083,2.51
76371,1376,23.58
78160,4786,22.41
94025,42788,0.66
72141,768,13.1
84730,294,2.13
75788,109,21.35
95452,970,3.48
73450,1344,18.41
95410,1159,16.74
57241,1210,14.33
78063,9591,17.81
94028,6868,4.51
94038,3687,8.95
94040,35845,0.37
80521,37076,2.88
81146,772,16.28
72677,389,16.99
72679,31,16.13
76445,165,15.97
73453,503,10.3
92677,66406,0.5
74850,327,16.17
72029,1908,13.94
89519,8483,2.91
75146,18986,4.09
72107,170,5.75
97870,634,32.27
85912,292,10.08
92114,70039,1.8
76454,1553,13.87
95602,18063,2.68
76210,44231,1.85
95407,42483,2.34
95435,14,3.55
95445,2201,26.02
77991,395,22.97
70450,2506,25.41
85266,12937,4.35
76205,22093,0.08
95039,1195,6.42
95041,353,2.48
77619,15760,2.5
95567,2066,11.74
95569,295,21.79
95606,240,22.07
94043,31488,2.36
94044,39065,3.15
94063,34503,0.94
77993,186,25.88
95354,24743,1.14
97322,36352,1.97
87415,1370,3.57
77622,1292,16.33
95046,6025,1.67
95050,39452,2.5
76487,3201,15.56
76491,318,28.77
94066,43124,1.57
78124,6353,9.64
78130,74172,2.54
73447,1319,15.79
92025,53772,3.68
78043,44838,12.92
97317,24516,4.3
95993,36962,4.65
84667,384,11.24
75209,14188,1.41
70534,945,3.08
97404,34390,2.17
95570,2274,15.64
75156,16108,16.8
73946,56,34.72
92868,27693,1.04
92603,19650,3.52
73448,6295,13.74
80925,10836,5.47
72526,212,10.63
72527,714,2.7
91307,26595,2.6
74032,2146,10.07
72683,323,20.54
92105,72848,0.09
92115,65853,0.45
76502,40622,1.57
93108,10896,4.33
77616,563,22.58
75134,22337,2.08
90715,20136,0.58
90716,14344,0.26
74730,4800,6.71
74731,1438,7.61
77971,1013,28.53
71201,20760,1.0
81041,860,17.73
73544,241,27.84
80524,35753,4.08
70537,437,5.56
91320,45520,3.69
75211,79010,3.82
73434,642,31.98
90723,54776,1.94
85631,3771,12.3
90717,21696,0.83
84518,827,14.39
52774,129,19.64
53172,21089,2.62
72628,914,27.19
72045,1237,12.8
75667,1142,24.08
74014,40100,8.11
75605,30011,5.22
92021,71321,5.93
72016,3076,9.89
70442,365,12.88
77080,45832,1.07
93728,16382,0.55
77081,52078,1.03
77082,55527,3.92
95833,41209,2.05
76934,1160,15.01
93516,2335,30.79
76949,7,42.57
93519,22,21.02
91342,96487,3.07
73564,473,14.12
77360,5036,12.93
96142,807,7.83
96155,0,12.28
78655,3480,10.68
93654,30935,9.21
96062,1007,14.58
74073,5459,6.69
92211,25339,1.85
93528,138,19.25
93530,15,58.53
93531,388,18.47
78415,40439,7.01
95948,11173,15.11
78516,35097,6.82
74058,3946,22.56
93623,123,11.75
96063,292,36.06
73661,403,10.29
70611,20699,0.88
78535,747,4.34
95968,1287,4.8
78251,60107,3.39
88345,8418,1.85
88346,2874,7.15
95758,63894,2.75
95814,11340,0.76
78584,19270,28.11
96055,3914,12.92
78671,759,26.94
80027,33830,0.84
73034,44647,4.13
72753,9368,7.58
92139,37040,2.02
92140,3669,0.33
75792,2765,10.42
92106,19080,3.06
71109,21010,2.5
76953,100,16.76
76955,180,19.16
93534,39088,0.86
77048,17721,3.44
91701,40034,3.3
80654,2647,16.41
72936,14868,13.42
93706,40936,6.73
78552,38553,2.33
72088,2677,10.5
77049,35230,3.23
95689,1698,13.64
97068,29693,2.9
72734,8469,13.55
84053,1076,11.33
91202,23317,2.3
87540,963,13.68
93522,56,45.09
78413,40778,2.61
95937,1442,17.79
93703,33000,0.76
93704,29294,0.92
77067,34575,3.63
87529,4637,3.33
70523,788,1.51
87533,133,1.18
87531,510,11.4
75201,15891,0.58
75202,2059,0.66
84662,1321,8.32
81410,1483,6.98
77069,18622,2.35
93710,32625,1.41
78343,4278,21.82
95757,49683,5.58
72103,12846,6.43
75204,30797,0.89
71336,1474,12.23
80516,26323,3.79
70525,13900,10.43
92268,597,12.71
75937,925,18.91
89107,38165,1.29
78353,274,41.26
95834,28229,3.32
95837,305,7.86
72085,240,10.63
80511,151,4.01
72865,1562,8.96
89106,26018,1.04
79061,406,29.43
79063,669,29.04
93608,940,33.71
72940,2881,16.87
74339,2357,0.75
97070,24339,0.54
87051,1251,7.62
72703,32352,4.57
77035,38524,1.23
77037,20463,2.28
93625,7862,4.97
79082,239,31.1
74047,7317,11.42
75933,1469,26.85
75934,204,15.86
79086,2148,56.69
80513,12580,6.84
93523,3700,20.58
77041,34885,2.08
93633,0,42.32
77047,29693,0.73
93711,38349,0.89
93460,4929,4.97
93554,64,16.88
79091,132,23.52
79097,890,13.83
93463,8025,2.98
78418,30629,10.58
95950,394,12.15
