ZCTA,year,unempP,povP,pciE
30034,2018,12.2,16.3,25067.0
30035,2018,10.8,20.0,21630.0
30038,2018,9.1,17.8,24281.0
30039,2018,5.7,12.3,25982.0
30040,2018,3.4,7.2,38907.0
30041,2018,4.2,4.2,44107.0
30043,2018,6.0,8.7,29970.0
30044,2018,4.7,12.0,24370.0
30045,2018,4.5,9.4,28705.0
30046,2018,6.6,20.2,23850.0
30047,2018,5.0,10.1,29292.0
30052,2018,5.5,9.5,26602.0
30054,2018,10.0,14.9,26643.0
30055,2018,3.8,4.8,28683.0
30056,2018,4.9,20.9,25366.0
30058,2018,9.9,16.4,24060.0
30060,2018,7.1,20.8,20943.0
30062,2018,3.7,5.5,44844.0
30064,2018,4.7,6.3,43555.0
30066,2018,4.4,6.4,41828.0
30067,2018,5.4,14.3,40103.0
30068,2018,4.5,4.9,55528.0
30070,2018,3.4,44.0,10723.0
30071,2018,5.0,23.5,21207.0
30072,2018,2.6,6.2,37819.0
30075,2018,3.6,3.9,56648.0
30076,2018,3.1,11.5,39411.0
30078,2018,4.1,8.8,31693.0
30079,2018,5.6,24.8,27853.0
30080,2018,3.4,12.6,43192.0
30082,2018,5.9,11.9,37617.0
30083,2018,10.1,26.2,19142.0
30084,2018,4.9,12.8,32578.0
30087,2018,9.1,11.2,35192.0
30088,2018,11.3,20.7,21047.0
30092,2018,4.2,10.4,39675.0
30093,2018,3.5,23.4,17659.0
30094,2018,5.9,12.3,28386.0
30096,2018,4.5,13.1,28011.0
30097,2018,5.6,7.5,50464.0
30101,2018,5.4,6.9,36860.0
30102,2018,4.6,11.9,28829.0
30103,2018,5.0,10.9,23485.0
30104,2018,7.3,9.9,24410.0
30105,2018,9.7,6.5,29895.0
30106,2018,6.2,15.0,25871.0
30107,2018,4.3,7.6,31054.0
30108,2018,9.1,16.3,21698.0
30110,2018,2.5,15.5,25822.0
30113,2018,3.8,15.8,21539.0
30114,2018,4.9,12.1,33632.0
30115,2018,4.1,5.4,36130.0
30116,2018,6.8,12.4,26755.0
30117,2018,7.3,25.7,23902.0
30118,2018,38.9,,3361.0
30120,2018,6.5,16.9,26655.0
30121,2018,5.1,7.7,25253.0
30122,2018,7.5,16.2,25124.0
30124,2018,9.2,18.3,23915.0
30125,2018,6.0,19.2,23833.0
30126,2018,5.4,9.7,39652.0
30127,2018,5.8,7.3,32964.0
30132,2018,4.3,9.7,28326.0
30134,2018,7.4,16.5,23410.0
30135,2018,6.5,10.1,28736.0
30137,2018,3.4,18.3,23837.0
30139,2018,9.1,15.2,22040.0
30141,2018,4.9,9.9,28121.0
30143,2018,6.0,9.1,33069.0
30144,2018,4.2,10.7,31676.0
30145,2018,2.6,9.0,26285.0
30147,2018,7.5,14.7,25907.0
30148,2018,6.0,12.7,20063.0
30149,2018,2.7,7.1,10586.0
30152,2018,4.8,7.5,38715.0
30153,2018,5.6,18.6,20921.0
30157,2018,3.3,8.8,26369.0
30161,2018,7.5,19.3,25010.0
30164,2018,,,
30165,2018,5.4,21.6,26078.0
30168,2018,7.7,19.6,20332.0
30170,2018,9.1,12.6,24651.0
30171,2018,7.8,7.2,30103.0
30173,2018,5.3,17.1,20869.0
30175,2018,4.9,13.3,26146.0
30176,2018,9.4,15.6,23122.0
30177,2018,0.0,7.7,29874.0
30178,2018,0.3,8.5,26642.0
30179,2018,5.2,15.9,24975.0
30180,2018,7.0,13.9,27295.0
30182,2018,5.8,19.7,23367.0
30183,2018,6.0,13.0,31237.0
30184,2018,5.9,10.0,29609.0
30185,2018,8.2,17.9,22856.0
30187,2018,4.7,9.6,31510.0
30188,2018,4.4,6.6,36677.0
30189,2018,3.3,5.5,38647.0
30204,2018,12.7,23.4,19855.0
30205,2018,1.4,4.6,40126.0
30206,2018,7.5,8.7,26288.0
30213,2018,5.6,11.7,23008.0
30214,2018,7.0,8.2,35111.0
30215,2018,4.5,3.4,41679.0
30216,2018,10.7,31.1,16805.0
30217,2018,7.9,15.3,21829.0
30218,2018,8.7,6.7,22630.0
30220,2018,7.1,8.5,22280.0
30222,2018,9.1,19.2,17099.0
30223,2018,7.9,24.2,20337.0
30224,2018,4.8,17.2,26695.0
30228,2018,6.4,14.1,24054.0
30230,2018,6.6,20.2,21055.0
30233,2018,6.1,20.7,27829.0
30234,2018,4.0,30.6,18872.0
30236,2018,6.2,19.9,22769.0
30238,2018,9.1,23.3,20018.0
30240,2018,7.3,19.9,23850.0
30241,2018,8.5,22.3,20849.0
30248,2018,5.6,9.3,26214.0
30250,2018,,,9439.0
30251,2018,3.5,24.1,20648.0
30252,2018,5.6,5.0,31616.0
30253,2018,7.7,12.0,28894.0
30256,2018,8.3,13.8,24018.0
30257,2018,4.6,12.6,24634.0
30258,2018,7.1,14.6,22375.0
30259,2018,5.6,8.6,35990.0
30260,2018,8.4,16.4,18474.0
30263,2018,5.9,16.9,28759.0
30265,2018,3.3,5.6,38309.0
30268,2018,8.1,22.1,22005.0
30269,2018,3.9,5.7,48317.0
30273,2018,4.8,12.2,23561.0
30274,2018,9.6,21.3,18605.0
30275,2018,,,
30276,2018,3.9,7.0,35026.0
30277,2018,3.8,6.3,35600.0
30281,2018,7.8,14.3,26277.0
30284,2018,0.0,2.1,13368.0
30285,2018,0.0,3.5,26508.0
30286,2018,8.7,23.8,21017.0
30288,2018,10.4,12.4,22448.0
30289,2018,0.0,3.6,36223.0
30290,2018,4.9,7.0,39682.0
30291,2018,11.0,19.3,19080.0
30292,2018,7.2,11.2,23462.0
30293,2018,4.6,20.2,23907.0
30294,2018,7.1,8.0,27837.0
30295,2018,4.9,19.0,21994.0
30296,2018,10.0,17.6,22412.0
30297,2018,11.2,27.6,15362.0
30303,2018,17.6,56.8,11599.0
30305,2018,1.3,8.6,94499.0
30306,2018,2.6,8.9,81647.0
30307,2018,4.6,10.4,68813.0
30308,2018,3.7,18.5,55216.0
30309,2018,2.7,8.9,85424.0
30310,2018,10.5,28.7,21556.0
30311,2018,16.0,33.3,20623.0
30312,2018,4.2,24.7,40164.0
30313,2018,15.4,41.2,16308.0
30314,2018,16.4,37.5,13397.0
30315,2018,14.3,35.5,20685.0
30316,2018,5.6,15.8,37479.0
30317,2018,6.2,14.1,40246.0
30318,2018,7.5,22.2,32644.0
30319,2018,2.2,7.8,71316.0
30322,2018,14.5,,3424.0
30324,2018,2.7,12.9,56434.0
30326,2018,4.7,9.5,80313.0
30327,2018,2.8,4.1,107095.0
30328,2018,2.4,7.7,56323.0
30329,2018,5.1,21.8,34710.0
30331,2018,13.1,20.4,25820.0
30332,2018,5.3,,2465.0
30334,2018,,,
30336,2018,0.0,16.5,42524.0
30337,2018,8.5,30.4,25766.0
30338,2018,3.7,6.0,54955.0
30339,2018,2.9,5.8,62904.0
30340,2018,4.9,20.0,23145.0
30341,2018,4.1,16.8,35158.0
30342,2018,2.8,8.0,73035.0
30344,2018,9.1,22.7,23546.0
30345,2018,3.8,14.0,45643.0
30346,2018,1.2,1.7,62474.0
30349,2018,10.5,17.1,23658.0
30350,2018,5.0,11.4,47953.0
30354,2018,9.2,30.7,19056.0
30360,2018,3.3,16.1,30980.0
30363,2018,4.7,34.3,48506.0
30401,2018,8.0,27.7,17559.0
30410,2018,0.6,21.0,23368.0
30411,2018,10.3,27.3,12675.0
30412,2018,5.4,0.0,30841.0
30413,2018,11.0,15.8,20050.0
30415,2018,10.6,12.2,25774.0
30417,2018,7.3,26.3,20602.0
30420,2018,7.1,18.2,22248.0
30421,2018,3.1,20.5,21568.0
30423,2018,35.5,32.2,48148.0
30425,2018,4.1,13.4,20578.0
30426,2018,19.5,27.0,15877.0
30427,2018,5.3,18.5,21492.0
30428,2018,8.4,17.7,14146.0
30429,2018,10.1,27.6,12556.0
30434,2018,6.2,23.8,19029.0
30436,2018,10.4,29.4,19869.0
30438,2018,0.0,29.0,17694.0
30439,2018,6.3,32.7,18712.0
30441,2018,4.3,18.2,22296.0
30442,2018,5.0,32.6,16051.0
30445,2018,9.6,24.6,14884.0
30446,2018,8.1,18.9,14516.0
30448,2018,0.0,0.0,29612.0
30449,2018,1.2,15.3,25733.0
30450,2018,12.6,25.8,15370.0
30451,2018,0.0,19.1,25702.0
30452,2018,3.5,18.4,23541.0
30453,2018,2.2,30.8,11552.0
30454,2018,0.0,26.3,19658.0
30455,2018,9.4,9.9,21342.0
30456,2018,9.0,33.0,19001.0
30457,2018,6.6,17.9,25201.0
30458,2018,8.5,38.2,19917.0
30460,2018,35.2,,2545.0
30461,2018,3.6,15.7,26550.0
30464,2018,0.0,0.0,11007.0
30467,2018,6.2,23.2,22327.0
30470,2018,5.3,30.2,23149.0
30471,2018,6.9,25.4,15630.0
30473,2018,5.5,12.5,23154.0
30474,2018,9.9,19.3,27655.0
30475,2018,,,
30477,2018,7.5,29.0,16205.0
30501,2018,2.4,24.3,21916.0
30504,2018,4.5,21.8,22097.0
30506,2018,3.4,6.9,35571.0
30507,2018,5.2,15.9,20022.0
30510,2018,4.1,19.8,15114.0
30511,2018,2.5,8.8,19954.0
30512,2018,3.6,13.8,27914.0
30513,2018,2.0,12.4,27675.0
30516,2018,3.2,15.0,20317.0
30517,2018,4.6,10.5,39901.0
30518,2018,3.6,10.6,30198.0
30519,2018,4.1,4.8,34554.0
30520,2018,6.3,28.7,18321.0
30521,2018,5.6,15.2,22481.0
30522,2018,12.9,15.3,31165.0
30523,2018,2.6,10.0,29500.0
30525,2018,2.8,17.2,29923.0
30527,2018,3.5,13.0,24757.0
30528,2018,4.4,14.3,24302.0
30529,2018,5.4,15.4,23218.0
30530,2018,7.0,13.8,22760.0
30531,2018,6.7,19.4,20601.0
30533,2018,3.6,16.1,25927.0
30534,2018,4.6,10.5,30765.0
30535,2018,2.7,15.8,22243.0
30536,2018,4.8,9.7,29603.0
30537,2018,5.7,18.2,26674.0
30538,2018,7.4,5.9,23520.0
30540,2018,6.0,19.0,23486.0
30541,2018,11.2,18.1,22407.0
30542,2018,3.7,9.9,31991.0
30543,2018,4.0,10.8,24379.0
30545,2018,2.3,14.0,31236.0
30546,2018,5.9,13.3,27552.0
30547,2018,1.5,12.5,22782.0
30548,2018,4.8,6.2,36375.0
30549,2018,3.6,7.8,28062.0
30552,2018,4.1,24.1,23486.0
30553,2018,4.2,20.2,25898.0
30554,2018,3.8,12.7,23581.0
30555,2018,12.6,15.9,24083.0
30557,2018,9.2,20.3,22981.0
30558,2018,2.8,21.2,19344.0
30559,2018,9.0,18.0,26924.0
30560,2018,7.9,11.3,27161.0
30562,2018,8.9,28.3,15610.0
30563,2018,6.7,11.3,22085.0
30564,2018,3.3,19.4,21980.0
30565,2018,4.3,11.6,22784.0
30566,2018,4.3,18.3,28872.0
30567,2018,3.4,8.2,30689.0
30568,2018,4.4,25.0,40703.0
30571,2018,3.0,9.8,34127.0
30572,2018,2.8,17.4,20104.0
30573,2018,0.0,0.0,30030.0
30575,2018,2.8,2.9,21416.0
30576,2018,6.6,17.7,24517.0
30577,2018,8.9,18.4,20668.0
30581,2018,0.0,0.0,
30582,2018,4.2,20.0,18413.0
30601,2018,6.5,43.9,15762.0
30602,2018,17.2,,2086.0
30605,2018,5.5,32.6,21570.0
30606,2018,6.7,24.3,32344.0
30607,2018,5.9,22.7,23413.0
30609,2018,25.8,,2881.0
30619,2018,0.3,14.3,26008.0
30620,2018,3.0,7.8,24537.0
30621,2018,3.1,7.3,40042.0
30622,2018,3.9,10.2,33200.0
30623,2018,0.0,0.8,20762.0
30624,2018,7.1,23.2,18636.0
30625,2018,5.6,7.7,31564.0
30627,2018,8.5,26.7,22742.0
30628,2018,5.3,12.3,25085.0
30629,2018,10.6,21.2,21980.0
30630,2018,4.9,12.1,22346.0
30631,2018,8.5,28.1,19886.0
30633,2018,9.8,18.4,24433.0
30634,2018,14.0,24.3,18498.0
30635,2018,6.4,18.2,23777.0
30641,2018,1.2,10.4,27250.0
30642,2018,5.0,21.5,42782.0
30643,2018,4.5,17.5,22513.0
30646,2018,9.5,18.6,25076.0
30648,2018,7.1,13.6,23015.0
30650,2018,4.4,9.4,31642.0
30655,2018,7.3,18.0,23619.0
30656,2018,7.1,13.7,27588.0
30660,2018,3.6,31.5,14202.0
30662,2018,4.4,23.9,20469.0
30663,2018,9.9,18.4,21847.0
30664,2018,0.0,28.6,20154.0
30665,2018,11.5,20.9,8587.0
30666,2018,3.8,8.8,27640.0
30667,2018,4.8,14.0,25745.0
30668,2018,2.2,20.9,23458.0
30669,2018,6.1,28.2,16958.0
30673,2018,4.6,24.7,24394.0
30677,2018,3.0,4.1,40540.0
30678,2018,5.1,14.7,30703.0
30680,2018,5.3,13.3,22398.0
30683,2018,4.5,17.2,25208.0
30701,2018,4.2,19.2,22686.0
30705,2018,6.9,15.7,20500.0
30707,2018,3.6,14.2,25849.0
30708,2018,10.5,6.8,31476.0
30710,2018,6.0,13.7,29853.0
30711,2018,10.1,16.7,21948.0
30720,2018,6.7,18.3,25518.0
30721,2018,6.9,19.8,19325.0
30725,2018,7.0,7.9,25244.0
30726,2018,,,
30728,2018,5.0,18.9,21564.0
30730,2018,15.0,27.9,22788.0
30731,2018,6.6,22.3,25658.0
30733,2018,8.9,24.7,17209.0
30734,2018,5.4,27.3,22718.0
30735,2018,5.2,16.1,22810.0
30736,2018,4.3,7.8,28738.0
30738,2018,4.4,10.0,26611.0
30739,2018,8.2,8.7,24583.0
30740,2018,2.7,9.9,33683.0
30741,2018,7.2,21.1,21430.0
30742,2018,3.3,13.6,21015.0
30746,2018,4.8,30.1,21467.0
30747,2018,7.9,19.8,17868.0
30750,2018,2.9,13.9,32825.0
30751,2018,0.0,0.0,24213.0
30752,2018,3.3,15.0,24422.0
30753,2018,5.8,15.0,16776.0
30755,2018,8.1,16.3,24188.0
30756,2018,0.0,8.0,10937.0
30757,2018,10.6,16.9,25671.0
30802,2018,8.0,9.9,25697.0
30803,2018,11.0,29.0,15410.0
30805,2018,9.1,22.9,22630.0
30807,2018,0.0,7.1,26049.0
30808,2018,9.0,22.8,19132.0
30809,2018,4.4,5.2,38093.0
30810,2018,4.8,18.2,20439.0
30812,2018,0.0,57.1,11742.0
30813,2018,6.8,10.0,26846.0
30814,2018,3.1,21.1,20848.0
30815,2018,9.9,16.2,22499.0
30816,2018,1.6,9.4,27547.0
30817,2018,4.6,18.7,26204.0
30818,2018,3.5,10.9,28035.0
30820,2018,1.5,18.4,19920.0
30821,2018,7.4,24.9,28265.0
30822,2018,0.0,15.9,15994.0
30823,2018,9.8,18.3,18393.0
30824,2018,8.1,25.5,21854.0
30828,2018,8.6,28.9,22503.0
30830,2018,4.5,26.3,21644.0
30833,2018,3.5,33.4,19163.0
30901,2018,18.3,42.3,13892.0
30903,2018,0.0,0.0,26053.0
30904,2018,10.9,25.6,23443.0
30905,2018,8.7,9.4,20642.0
30906,2018,11.7,29.9,17098.0
30907,2018,4.5,9.5,34191.0
30909,2018,7.4,16.9,29586.0
30912,2018,25.0,,18520.0
31001,2018,5.2,31.1,9871.0
31002,2018,10.1,37.3,17725.0
31003,2018,29.4,30.7,13658.0
31005,2018,6.3,12.5,32293.0
31006,2018,9.9,24.7,20921.0
31007,2018,1.1,15.5,18528.0
31008,2018,6.3,16.3,26690.0
31009,2018,6.9,26.2,15355.0
31011,2018,2.4,20.0,26188.0
31012,2018,5.8,30.7,8088.0
31014,2018,8.3,21.8,18455.0
31015,2018,12.4,31.6,21602.0
31016,2018,15.2,21.3,19864.0
31017,2018,2.2,13.4,19488.0
31018,2018,9.4,18.3,11193.0
31019,2018,3.2,18.7,20400.0
31020,2018,0.0,28.7,16854.0
31021,2018,4.8,26.1,21387.0
31022,2018,2.0,18.4,22146.0
31023,2018,7.7,22.3,20739.0
31024,2018,4.6,16.5,27927.0
31025,2018,0.8,0.0,49117.0
31027,2018,6.1,31.4,19725.0
31028,2018,5.1,12.3,29828.0
31029,2018,8.4,16.2,27284.0
31030,2018,12.8,24.1,18555.0
31031,2018,8.7,25.6,19747.0
31032,2018,3.7,15.2,26702.0
31033,2018,2.5,12.8,24725.0
31035,2018,6.4,26.3,20291.0
31036,2018,3.4,25.6,21840.0
31037,2018,5.8,29.1,11789.0
31038,2018,0.0,8.7,27118.0
31039,2018,,,
31041,2018,23.5,24.1,19298.0
31042,2018,3.4,9.7,24608.0
31044,2018,13.5,33.2,18821.0
31045,2018,0.0,0.0,
31046,2018,12.7,21.7,30556.0
31047,2018,3.7,8.2,32929.0
31049,2018,11.3,21.6,19109.0
31050,2018,7.3,25.4,17937.0
31051,2018,13.0,43.6,14741.0
31052,2018,7.5,9.4,26816.0
31054,2018,2.1,23.3,22120.0
31055,2018,1.1,38.7,13502.0
31057,2018,13.5,26.3,17972.0
31058,2018,14.4,28.6,19679.0
31060,2018,7.8,22.4,24284.0
31061,2018,9.7,25.9,20853.0
31062,2018,33.3,79.5,10041.0
31063,2018,11.9,29.8,16398.0
31064,2018,7.8,18.7,20056.0
31065,2018,3.5,31.0,18552.0
31066,2018,8.2,11.3,22989.0
31067,2018,0.0,21.4,24364.0
31068,2018,11.6,27.2,13673.0
31069,2018,11.3,13.9,23554.0
31070,2018,8.0,23.7,23647.0
31071,2018,11.9,23.8,17827.0
31072,2018,8.4,15.0,23350.0
31075,2018,4.9,32.8,18167.0
31076,2018,12.3,26.4,16609.0
31077,2018,5.0,15.8,21024.0
31078,2018,5.1,21.8,20595.0
31079,2018,6.9,13.8,19957.0
31081,2018,0.0,18.1,
31082,2018,7.1,26.9,22073.0
31083,2018,0.6,14.6,16418.0
31084,2018,0.0,0.0,23598.0
31085,2018,4.1,23.1,19422.0
31087,2018,4.0,23.5,16744.0
31088,2018,6.2,16.8,30210.0
31089,2018,6.3,29.5,18999.0
31090,2018,6.3,32.0,27062.0
31091,2018,7.3,32.9,15644.0
31092,2018,15.6,21.8,23401.0
31093,2018,9.3,23.3,21953.0
31094,2018,7.6,19.3,20444.0
31096,2018,9.1,21.8,21688.0
31097,2018,3.8,8.8,22936.0
31098,2018,5.5,8.5,23159.0
31201,2018,11.6,41.8,19880.0
31204,2018,10.0,32.3,19875.0
31206,2018,13.6,39.3,15429.0
31207,2018,13.3,0.0,2988.0
31210,2018,4.4,14.4,38739.0
31211,2018,9.7,22.7,24266.0
31213,2018,,,
31216,2018,9.5,15.5,24473.0
31217,2018,10.3,30.3,17510.0
31220,2018,6.0,7.1,34105.0
31301,2018,13.0,23.7,22747.0
31302,2018,4.3,12.9,27012.0
31303,2018,2.0,5.9,25281.0
31304,2018,,,
31305,2018,7.8,29.7,25161.0
31307,2018,9.3,0.0,20153.0
31308,2018,9.2,11.9,23590.0
31309,2018,2.9,16.0,17462.0
31312,2018,3.5,6.6,29372.0
31313,2018,11.6,16.9,21536.0
31314,2018,0.0,,24759.0
31315,2018,13.1,10.7,15667.0
31316,2018,17.1,21.0,21226.0
31318,2018,0.0,0.0,27338.0
31320,2018,10.1,16.9,25815.0
31321,2018,15.8,24.5,20539.0
31322,2018,7.6,5.8,35446.0
31323,2018,11.9,23.6,25232.0
31324,2018,5.7,12.1,34305.0
31326,2018,3.2,9.7,29507.0
31327,2018,0.0,0.0,51834.0
31328,2018,3.6,10.2,46313.0
31329,2018,7.5,8.7,35103.0
31331,2018,8.1,13.2,27870.0
31401,2018,10.9,36.2,26192.0
31404,2018,10.1,25.4,20583.0
31405,2018,9.6,20.3,30065.0
31406,2018,6.1,14.6,30058.0
31407,2018,5.4,1.8,40536.0
31408,2018,5.3,19.3,18710.0
31409,2018,0.0,,21204.0
31410,2018,3.3,5.5,40399.0
31411,2018,7.2,3.7,71441.0
31415,2018,16.1,33.3,17817.0
31419,2018,8.4,12.2,28316.0
31501,2018,3.7,22.4,20489.0
31503,2018,2.9,25.0,21195.0
31510,2018,4.9,28.0,19964.0
31512,2018,2.4,29.0,24660.0
31513,2018,5.9,24.1,20301.0
31516,2018,5.3,23.8,21988.0
31518,2018,1.2,19.4,19888.0
31519,2018,7.3,15.9,18929.0
31520,2018,8.5,32.3,20169.0
31522,2018,2.5,3.9,57343.0
31523,2018,4.2,13.3,35564.0
31524,2018,,,
31525,2018,5.6,18.1,23866.0
31527,2018,0.0,2.3,55701.0
31532,2018,6.8,26.0,20758.0
31533,2018,4.9,25.0,19030.0
31535,2018,3.4,21.9,23300.0
31537,2018,11.2,25.3,18882.0
31539,2018,5.9,20.5,17946.0
31542,2018,3.1,19.1,19233.0
31543,2018,2.3,21.9,19188.0
31544,2018,7.3,1.9,20744.0
31545,2018,9.4,19.9,22346.0
31546,2018,3.8,20.7,18828.0
31547,2018,21.0,2.5,18986.0
31548,2018,6.9,13.0,29340.0
31549,2018,0.7,20.2,18384.0
31550,2018,0.0,41.4,16177.0
31551,2018,3.9,27.6,19428.0
31552,2018,4.4,25.9,16163.0
31553,2018,9.6,24.3,20238.0
31554,2018,8.8,21.5,13176.0
31555,2018,2.1,13.7,21413.0
31556,2018,0.0,19.5,12415.0
31557,2018,11.2,12.2,22787.0
31558,2018,8.2,13.0,28155.0
31560,2018,8.3,13.2,23011.0
31561,2018,,0.0,
31562,2018,14.9,18.3,22522.0
31563,2018,8.7,21.3,20781.0
31565,2018,8.7,7.1,32605.0
31566,2018,9.4,29.9,14197.0
31567,2018,0.0,8.4,18739.0
31568,2018,10.5,11.2,33090.0
31569,2018,5.0,15.4,27246.0
31601,2018,10.7,40.5,15676.0
31602,2018,7.7,24.7,26627.0
31605,2018,5.3,14.5,26662.0
31606,2018,10.1,28.5,19538.0
31620,2018,4.5,21.3,21085.0
31622,2018,4.8,24.6,20465.0
31623,2018,21.2,13.6,14034.0
31624,2018,4.7,42.5,18354.0
31625,2018,4.5,18.7,25283.0
31626,2018,5.6,22.7,27082.0
31627,2018,4.6,35.5,16999.0
31629,2018,41.5,31.0,19863.0
31630,2018,30.1,51.4,8628.0
31631,2018,0.0,18.6,22006.0
31632,2018,3.1,10.6,25885.0
31634,2018,5.2,39.4,17308.0
31635,2018,9.1,29.9,17680.0
31636,2018,6.6,21.8,23709.0
31637,2018,4.8,17.5,22049.0
31638,2018,10.6,26.7,17100.0
31639,2018,11.8,24.3,18589.0
31641,2018,9.9,11.4,24078.0
31642,2018,10.7,25.1,18323.0
31643,2018,11.0,33.0,23038.0
31645,2018,4.6,28.7,16843.0
31647,2018,6.6,27.9,14377.0
31648,2018,0.0,17.5,38755.0
31649,2018,1.5,18.6,25836.0
31650,2018,4.9,19.6,25407.0
31698,2018,40.9,,1873.0
31699,2018,0.0,,23752.0
31701,2018,16.5,36.9,17680.0
31705,2018,18.8,38.7,14902.0
31707,2018,12.7,25.0,22667.0
31709,2018,9.8,29.3,21167.0
31711,2018,15.2,25.5,15694.0
31712,2018,11.6,19.5,20624.0
31714,2018,6.5,35.1,18976.0
31716,2018,3.8,15.7,16354.0
31719,2018,9.0,28.9,17875.0
31720,2018,13.6,25.3,18221.0
31721,2018,6.5,9.1,35209.0
31722,2018,5.1,18.1,17986.0
31730,2018,13.6,29.7,20523.0
31733,2018,0.0,8.8,31687.0
31735,2018,15.5,28.5,23392.0
31738,2018,7.4,16.2,21742.0
31743,2018,6.3,23.4,13664.0
31744,2018,3.0,19.2,25116.0
31747,2018,10.4,31.4,16627.0
31749,2018,3.5,29.0,16617.0
31750,2018,5.1,29.9,18145.0
31756,2018,14.4,2.4,24832.0
31757,2018,8.4,12.0,29936.0
31763,2018,8.1,14.5,27497.0
31764,2018,6.4,14.6,23511.0
31765,2018,11.0,17.7,17355.0
31768,2018,8.2,28.2,19461.0
31771,2018,3.0,20.5,18407.0
31772,2018,7.2,2.8,19076.0
31773,2018,8.8,20.4,22118.0
31774,2018,10.6,33.8,16689.0
31775,2018,4.6,25.4,20015.0
31778,2018,10.9,16.0,26492.0
31779,2018,13.5,21.3,15977.0
31780,2018,4.2,22.0,22193.0
31781,2018,8.2,25.0,18141.0
31783,2018,4.5,13.6,26041.0
31784,2018,5.9,16.8,15088.0
31787,2018,9.9,22.3,21125.0
31788,2018,7.2,26.7,18547.0
31789,2018,12.2,7.0,23932.0
31790,2018,7.0,36.6,17694.0
31791,2018,5.3,23.9,23774.0
31792,2018,6.8,24.4,24945.0
31793,2018,1.5,13.8,25480.0
31794,2018,3.3,27.9,21005.0
31795,2018,6.7,30.3,19750.0
31796,2018,15.7,20.9,23633.0
31798,2018,0.0,4.6,17600.0
31801,2018,11.8,20.9,22734.0
31803,2018,7.8,20.1,23044.0
31804,2018,3.2,5.4,38186.0
31805,2018,5.5,27.9,21775.0
31806,2018,12.5,21.3,20488.0
31807,2018,16.2,2.9,29084.0
31808,2018,3.8,2.5,42710.0
31810,2018,0.0,31.8,16069.0
31811,2018,7.1,5.6,32050.0
31812,2018,25.6,34.6,18591.0
31814,2018,0.0,33.8,27403.0
31815,2018,14.3,34.8,14582.0
31816,2018,5.2,25.6,19293.0
31820,2018,3.0,3.1,44217.0
31821,2018,0.0,97.3,3012.0
31822,2018,8.3,11.0,27344.0
31823,2018,18.7,16.7,28780.0
31824,2018,3.4,29.3,16341.0
31825,2018,3.1,28.2,24583.0
31826,2018,2.5,21.6,22070.0
31827,2018,12.3,15.2,20635.0
31829,2018,10.2,3.1,42638.0
31830,2018,7.0,31.2,17213.0
31831,2018,14.1,13.0,24565.0
31832,2018,0.0,17.2,17680.0
31833,2018,9.7,18.8,24180.0
31836,2018,1.9,15.5,22906.0
31901,2018,16.6,42.0,22733.0
31903,2018,15.3,39.6,13809.0
31904,2018,9.4,20.8,31409.0
31905,2018,8.4,10.1,20022.0
31906,2018,13.9,31.2,23202.0
31907,2018,9.0,21.4,22205.0
31909,2018,5.4,10.6,29018.0
32003,2018,8.6,3.8,40801.0
32008,2018,2.5,18.9,22062.0
32009,2018,2.4,5.2,27486.0
32011,2018,5.0,8.6,27874.0
32024,2018,8.4,12.2,25712.0
32025,2018,5.4,12.6,21199.0
32026,2018,,100.0,3098.0
32033,2018,13.1,25.1,27324.0
32034,2018,4.7,9.3,45026.0
32038,2018,14.3,17.3,22980.0
32040,2018,3.8,16.1,25463.0
32043,2018,7.3,12.2,28776.0
32044,2018,5.0,12.4,25501.0
32046,2018,3.4,13.7,24410.0
32052,2018,15.5,26.8,13144.0
32053,2018,15.0,36.5,20299.0
32054,2018,7.6,20.5,17944.0
32055,2018,11.7,27.1,24439.0
32058,2018,9.8,30.6,14090.0
32059,2018,2.0,16.9,21665.0
32060,2018,6.8,21.4,22198.0
32061,2018,17.1,26.9,17321.0
32062,2018,2.8,9.1,24259.0
32063,2018,5.7,14.2,26026.0
32064,2018,12.3,13.2,19634.0
32065,2018,6.2,7.9,30032.0
32066,2018,15.3,18.7,19585.0
32068,2018,7.7,12.9,25993.0
32071,2018,7.6,22.3,19443.0
32072,2018,40.2,9.7,24394.0
32073,2018,7.3,11.9,27196.0
32079,2018,18.2,12.6,31848.0
32080,2018,3.8,10.5,44936.0
32081,2018,5.4,1.5,41776.0
32082,2018,4.5,4.2,68188.0
32083,2018,8.6,23.7,7408.0
32084,2018,6.0,19.1,27114.0
32086,2018,3.8,9.1,31439.0
32087,2018,3.7,14.2,17415.0
32091,2018,5.3,21.6,21992.0
32092,2018,4.7,6.3,37861.0
32094,2018,13.0,12.1,31794.0
32095,2018,5.9,8.8,43171.0
32096,2018,9.2,21.6,22242.0
32097,2018,5.6,12.5,29781.0
32102,2018,8.6,21.8,25550.0
32110,2018,6.1,19.5,19530.0
32112,2018,7.3,27.6,16932.0
32113,2018,14.9,36.2,17647.0
32114,2018,8.8,34.7,19083.0
32117,2018,7.4,23.6,20114.0
32118,2018,5.7,15.1,35775.0
32119,2018,6.5,17.6,24753.0
32124,2018,6.3,16.2,22460.0
32127,2018,4.8,14.4,30170.0
32128,2018,3.7,10.3,39408.0
32129,2018,4.9,17.2,25198.0
32130,2018,1.3,21.5,24748.0
