"","GEOID","totPop","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age45_49","age50_54","age55_59","age60_64","agOver65","Age15_24P","Und45P","Ovr65P","WhiteP","BlackP","HispP","AmIndP","AsianP","PacIsP","OtherP","NoHSP"
"2492",47137,4548,2658,294,625,304,270,1799,270,266,283,238,773,12.62,59.76,17,99.87,0,0.29,0.09,0.04,0,0,54.17
"2493",47063,50480,32362,3118,6605,4010,3612,23069,3579,2964,2755,2354,6036,15.1,64.96,11.96,94.87,4.6,0.35,0.17,0.24,0.12,0,38.36
"2494",18135,27148,15946,1775,3898,2185,1596,11530,1589,1391,1391,1398,4176,13.93,63.37,15.38,99.26,0.21,0.71,0.18,0.11,0.24,0,28.15
"2495",18011,38147,22823,2852,5898,2626,1940,16933,2450,1949,1616,1562,4887,11.97,67.33,12.81,99.13,0.22,0.66,0.24,0.24,0.18,0,17.53
"2496",47093,335749,217947,21426,41303,24918,30077,165136,19433,15962,14799,15000,42690,16.38,67.87,12.71,89.78,8.82,0.62,0.24,0.98,0.19,0,25.42
"2497",18041,26015,15335,1614,3899,2163,1652,11371,1542,1306,1206,1300,3777,14.66,64.9,14.52,97.87,1.67,0.32,0.14,0.26,0.05,0,36.09
"2498",47003,30411,18160,2043,4321,2253,2021,13182,1853,1534,1486,1456,4536,14.05,64.27,14.92,89.1,10.09,0.57,0.12,0.47,0.22,0,42.44
"2499",47049,14669,8864,898,2176,1235,1011,6552,938,776,698,655,1976,15.31,65.62,13.47,99.78,0.01,0.27,0.07,0.1,0.05,0,55.12
"2500",18153,18993,10762,1155,2829,1350,1057,7783,1115,877,816,1023,3395,12.67,61.95,17.88,99.54,0.08,0.31,0.21,0.08,0.1,0,25.93
"2501",18101,10369,6131,721,1600,770,653,4491,606,526,464,525,1436,13.72,65.7,13.85,99.54,0.12,0.14,0.14,0.13,0.09,0,35.59
"2502",18169,35069,20645,2365,5195,2979,2524,15486,1950,1688,1604,1574,5207,15.69,65.72,14.85,98.27,0.39,0.92,0.74,0.33,0.27,0,25.61
"2503",47163,143596,90841,8402,17568,10504,9687,63589,9926,8386,7623,7601,20501,14.06,62.37,14.28,97.55,1.78,0.36,0.26,0.33,0.08,0,33.18
"2504",18059,45527,28234,2992,7286,3622,2603,20839,3214,2518,2062,1868,4748,13.67,68.35,10.43,99.22,0.1,0.73,0.13,0.38,0.17,0,19.89
"2505",47161,9479,5724,484,1221,668,556,3877,592,556,552,548,1649,12.91,58.89,17.4,98.05,1.01,0.51,0.59,0.24,0.11,0,41.15
"2506",47143,24344,14712,1504,3451,2073,1736,10856,1568,1245,1132,1114,3474,15.65,64.95,14.27,96.82,2.39,0.54,0.25,0.2,0.33,0,44.02
"2507",18151,27446,16681,1987,3989,2159,2055,12427,1639,1302,1245,1268,3589,15.35,67.05,13.08,98.91,0.19,0.7,0.23,0.47,0.2,0,21
"2508",19141,15444,8131,1026,2461,989,693,5746,686,717,755,864,3189,10.89,59.78,20.65,99.35,0.05,0.25,0.21,0.34,0.06,0,26.45
"2509",47001,68250,41431,4206,9297,4635,4105,29448,4264,3546,3388,3616,10485,12.81,62.93,15.36,94.67,4.05,0.56,0.36,0.79,0.13,0,27.58
"2510",19061,86403,50861,6017,13571,6809,6319,38490,4579,4059,3714,3832,12141,15.19,67.22,14.05,98.8,0.41,0.51,0.09,0.49,0.21,0,22.26
"2511",19177,7676,4093,547,1163,450,376,2815,385,420,385,393,1568,10.76,58.95,20.43,99.5,0.13,0.38,0.1,0.23,0.03,0,25.27
"2512",19069,11364,6160,731,1738,691,476,4257,598,553,556,653,2278,10.27,59.19,20.05,99.02,0.05,1.34,0.07,0.13,0.72,0,20.57
"2513",19077,10935,5916,630,1640,656,457,3910,586,589,595,689,2296,10.18,56.52,21,99.52,0.06,0.32,0.17,0.13,0.11,0,22.02
"2514",19101,16310,9922,1062,2331,988,783,7569,967,678,647,655,2401,10.86,67.21,14.72,98.26,0.57,0.86,0.14,0.83,0.2,0,17.74
"2515",19059,14909,8306,817,2113,887,580,5599,822,732,829,900,3097,9.84,57.21,20.77,99.47,0.11,0.35,0.15,0.17,0.1,0,15.89
"2516",19067,17058,9284,1119,2574,1141,855,6393,1004,904,780,935,3349,11.7,59.13,19.63,99.38,0.05,0.54,0.08,0.25,0.24,0,20.97
"2517",19007,13743,7339,872,2006,950,671,5208,722,642,618,729,2946,11.8,58.84,21.44,98.83,0.57,0.52,0.19,0.25,0.15,0,27.89
"2518",33001,49216,29865,3468,7178,3103,2747,22151,2907,2264,2101,2404,6743,11.89,66.64,13.7,99.13,0.14,0.5,0.22,0.43,0.08,0,19.62
"2519",33015,245845,159274,19937,34674,15231,16356,124746,15041,11058,9490,8299,22600,12.85,72.96,9.19,97.71,0.95,0.97,0.16,0.9,0.29,0,13.79
"2520",19051,8312,4492,604,1291,578,413,3200,438,427,391,403,1558,11.92,61.3,18.74,99.21,0.02,0.49,0.3,0.23,0.24,0,28.12
"2521",19039,8287,4580,564,1259,535,384,3258,411,430,373,453,1539,11.09,61.31,18.57,99.58,0.04,0.23,0.1,0.25,0.04,0,22.35
"2522",19013,123798,75501,8245,18296,9970,12038,57486,6496,5683,5169,5528,16895,17.78,67.87,13.65,91.81,6.88,0.74,0.18,0.79,0.34,0,19.64
"2523",33013,120005,75067,8957,16885,7793,7889,57994,6924,5028,4913,4727,14577,13.07,69.86,12.15,98.81,0.38,0.65,0.19,0.48,0.14,0,16.82
"2524",19163,150979,91464,11758,24089,10560,10616,70026,8538,7069,6228,5943,17328,14.03,70.12,11.48,92.34,5.28,2.82,0.32,0.88,1.19,0,18.55
"2525",19149,23388,12780,1717,4021,1754,1307,9381,1176,1015,1100,1162,3816,13.09,64.64,16.32,99.45,0.21,0.25,0.06,0.2,0.09,0,22
"2526",19131,10928,5697,713,1645,735,476,3952,551,534,546,604,2383,11.08,57.74,21.81,99.71,0.02,0.41,0.01,0.17,0.09,0,24.03
"2527",19049,29755,17119,2110,4922,1931,1431,12759,1689,1447,1246,1232,4350,11.3,66.51,14.62,99.26,0.21,0.59,0.14,0.23,0.16,0,16.42
"2528",19147,10669,5632,680,1700,811,450,3869,494,512,599,626,2189,11.82,58.57,20.52,99.5,0.07,0.22,0.22,0.17,0.04,0,23.13
"2529",19071,8226,4305,516,1277,550,324,3000,427,371,419,441,1775,10.62,58.27,21.58,99.4,0.05,0.64,0.11,0.16,0.28,0,22.28
"2530",19159,5420,2809,290,794,316,195,1815,264,284,336,324,1313,9.43,53.49,24.23,99.45,0.02,0.3,0.18,0.33,0.02,0,21.98
"2531",19023,15731,8351,982,2462,1058,666,5915,831,725,754,831,3231,10.96,59.49,20.54,99.68,0.03,0.24,0.08,0.15,0.06,0,28.2
"2532",19137,12076,6465,730,1760,786,517,4583,611,512,621,622,2637,10.79,58.57,21.84,99.69,0.04,0.43,0.09,0.1,0.08,0,20.04
"2533",19181,36033,21902,2596,5908,2934,2435,16589,2275,1847,1605,1268,3945,14.9,69.64,10.95,99.03,0.25,0.77,0.14,0.37,0.21,0,12.98
"2534",19053,8338,4687,507,1101,798,702,3455,406,356,376,427,1710,17.99,60.72,20.51,98.31,0.42,0.54,0.19,0.73,0.35,0,28.2
"2535",19187,40342,22746,2949,5979,2724,2334,16374,2008,1846,1970,2103,7113,12.54,62.72,17.63,96.73,2.19,1.21,0.28,0.39,0.42,0,21.62
"2536",19025,11508,5888,693,1745,656,397,4001,561,581,571,625,2731,9.15,55.95,23.73,99.35,0.26,0.35,0.1,0.2,0.1,0,21.08
"2537",19123,21522,12095,1538,3212,1480,1440,9013,1080,926,903,1047,3803,13.57,63.95,17.67,98.75,0.2,0.43,0.07,0.82,0.15,0,25.21
"2538",19015,25186,14486,1664,3614,1511,1315,10430,1321,1216,1170,1240,4531,11.22,62.37,17.99,99.27,0.25,0.39,0.08,0.3,0.1,0,19.2
"2539",19113,168767,105842,11930,23839,12291,12902,80339,9589,8319,7393,6863,20495,14.93,68.8,12.14,96.68,1.98,0.94,0.22,0.81,0.31,0,15.12
"2540",19099,34795,20337,2242,5158,2321,1848,14481,1953,1783,1717,1915,5546,11.98,62.89,15.94,99,0.19,0.56,0.18,0.49,0.14,0,22.4
"2541",19145,16870,9122,999,2500,1132,773,6448,895,769,839,886,3534,11.29,58.96,20.95,98.32,0.5,1.17,0.31,0.46,0.42,0,21.84
"2542",19093,8365,4335,626,1338,540,315,3072,406,343,399,485,1696,10.22,60.2,20.27,99.59,0.01,0.27,0.06,0.23,0.11,0,24.09
"2543",19047,16775,9240,1179,2583,1363,797,6735,944,795,781,840,2918,12.88,62.58,17.39,98.77,0.35,0.58,0.2,0.49,0.19,0,27.47
"2544",19003,4866,2620,343,639,311,180,1750,269,260,274,274,1057,10.09,56.14,21.72,99.61,0.06,0.37,0.14,0.06,0.12,0,22.92
"2545",19031,17381,9815,1103,2828,1093,800,7043,994,835,791,854,2933,10.89,63.14,16.87,99.38,0.09,0.63,0.1,0.25,0.18,0,20.65
"2546",33009,74929,48458,4928,9671,6425,7998,37808,4054,3061,3047,3074,9286,19.25,69.94,12.39,97.95,0.54,0.8,0.25,1.09,0.17,0,18.65
"2547",19027,21423,11255,1689,3766,1387,1051,8218,1022,911,946,1062,3809,11.38,63.82,17.78,99.54,0.03,0.27,0.09,0.26,0.07,0,25.43
"2548",19009,7334,3765,507,1066,429,281,2478,366,401,368,452,1696,9.68,55.24,23.13,99.86,0.01,0.3,0.04,0.08,0,0,28.29
"2549",19055,18035,9840,1415,3302,1246,918,7274,885,868,814,822,2655,12,66.49,14.72,99.58,0.06,0.38,0.08,0.16,0.12,0,21.71
"2550",19083,19094,10270,1119,2725,1573,874,7401,940,911,922,1027,4049,12.82,58.89,21.21,98.69,0.61,0.56,0.13,0.24,0.32,0,21.53
"2551",19167,29903,16553,2304,5349,2683,2412,12741,1386,1224,1188,1302,4409,17.04,68.2,14.74,99.01,0.08,0.22,0.11,0.69,0.1,0,28.26
"2552",33003,35410,21233,2426,4826,1921,1680,15199,2062,1587,1702,1909,5699,10.17,63.4,16.09,99.27,0.19,0.37,0.17,0.3,0.08,0,16.46
"2553",33019,38592,23043,2839,5411,2559,2271,17071,2269,1733,1740,1853,5676,12.52,65.61,14.71,99.04,0.17,0.43,0.33,0.37,0.1,0,25.02
"2554",19001,8409,4317,554,1239,486,361,2952,412,425,410,436,1981,10.07,56.43,23.56,99.62,0.01,0.42,0.06,0.23,0.08,0,22.5
"2555",19175,12750,6994,798,1912,995,667,5161,654,592,582,587,2464,13.04,61.73,19.33,99.22,0.08,0.33,0.17,0.38,0.16,0,21.04
"2556",19129,13202,7765,837,2136,976,649,5830,755,661,567,604,1812,12.31,66.68,13.73,99.3,0.17,0.55,0.21,0.11,0.21,0,23.9
"2557",19185,7067,3554,448,949,389,276,2350,345,323,366,430,1856,9.41,53.02,26.26,99.56,0.01,0.41,0.11,0.23,0.08,0,28.31
"2558",19133,10034,5197,604,1440,619,359,3451,532,511,511,604,2381,9.75,54.76,23.73,99.48,0.05,0.3,0.26,0.13,0.08,0,26.99
"2559",19085,14730,7903,1025,2293,993,673,5606,791,695,718,734,2868,11.31,60.58,19.47,99.45,0.07,0.34,0.1,0.35,0.03,0,23.83
"2560",19117,9070,4958,570,1304,595,408,3340,522,464,477,515,1878,11.06,57.49,20.71,99.27,0.04,0.58,0.22,0.19,0.28,0,22.91
"2561",19063,11569,6313,710,1816,988,632,4603,547,533,526,651,2183,14,61.62,18.87,99.27,0.16,0.54,0.1,0.25,0.22,0,21.71
"2562",19153,327140,207486,24860,45202,21721,26205,160154,18131,14681,13397,13032,37683,14.65,70.37,11.52,92.67,4.52,1.88,0.28,1.81,0.71,0,14.57
"2563",19019,20844,11181,1616,3796,1499,1032,8356,1049,1019,857,907,3244,12.14,66.05,15.56,99.29,0.18,0.54,0.12,0.2,0.22,0,21.59
"2564",19037,13295,7190,897,2214,944,545,5147,726,702,578,663,2368,11.2,62.11,17.81,99.77,0.03,0.3,0.03,0.14,0.04,0,24.78
"2565",19057,42614,24738,2798,6438,2844,2450,17880,2508,2036,1955,2075,6924,12.42,63.63,16.25,95.76,3.11,1.15,0.16,0.51,0.45,0,21.11
"2566",19029,15128,8079,962,2300,932,598,5596,783,778,733,807,3169,10.11,58.55,20.95,99.64,0.06,0.3,0.15,0.09,0.06,0,19.29
"2567",19005,13855,7384,991,2188,916,613,5234,720,646,661,718,2697,11.04,60.72,19.47,99.54,0.04,0.3,0.15,0.17,0.1,0,24.13
"2568",19121,12483,6789,832,2013,929,553,4985,680,615,563,545,2250,11.87,62.73,18.02,99.35,0.04,0.54,0.3,0.12,0.19,0,18.42
"2569",19033,46733,27277,3174,6641,3221,2709,19930,2270,2247,2131,2454,7886,12.69,63.65,16.87,97.87,0.65,2.13,0.09,0.54,0.85,0,18.71
"2570",19065,21843,11880,1491,3341,1491,1189,8497,1110,1055,1083,1083,4183,12.27,61.02,19.15,99.22,0.22,0.89,0.07,0.2,0.28,0,23.4
"2571",19017,22813,13245,1378,3386,1903,1763,9725,1362,1191,1014,951,3806,16.07,63.51,16.68,98.98,0.31,0.32,0.05,0.54,0.12,0,21.47
"2572",19171,17419,9487,1139,2659,1145,870,6582,935,924,861,935,3384,11.57,59.59,19.43,94.52,0.18,0.73,4.66,0.34,0.3,0,24.19
"2573",19143,7267,3882,535,1130,486,340,2750,351,326,375,394,1406,11.37,60.75,19.35,99.46,0.04,0.22,0.12,0.22,0.15,0,27.85
"2574",19087,19226,11198,1276,2790,1350,1326,8487,1042,870,774,806,3181,13.92,65.29,16.55,97.32,1.1,0.66,0.23,1.11,0.25,0,20.94
"2575",19157,19033,11182,1167,2700,1709,1473,8334,998,909,853,884,3188,16.72,64.1,16.75,98.28,0.46,0.36,0.12,0.97,0.18,0,18.38
"2576",19081,12638,6789,913,2089,836,548,4964,615,584,584,601,2288,10.95,63.03,18.1,99.1,0.01,1.02,0.04,0.17,0.68,0,21.57
"2577",19191,20847,12503,1413,2935,1994,2182,9614,954,901,877,940,3213,20.03,66.97,15.41,98.7,0.21,0.29,0.02,0.94,0.13,0,23.56
"2578",19105,19444,11353,1266,2906,1295,1265,8449,1032,912,865,913,3101,13.17,64.91,15.95,98,1.54,0.49,0.18,0.11,0.16,0,21.34
"2579",19151,9525,4969,650,1445,563,301,3316,511,501,469,555,2078,9.07,56.81,21.82,99.58,0.04,0.34,0.1,0.18,0.09,0,19.92
"2580",19073,10045,5297,636,1461,591,414,3606,469,513,500,598,2262,10,56.77,22.52,99.49,0.05,0.3,0.1,0.28,0.08,0,18.81
"2581",19115,11592,6688,803,1828,818,710,4971,628,563,520,537,1742,13.18,65.58,15.03,96.67,0.74,3.67,0.31,0.16,2.12,0,23.7
"2582",19179,35687,20444,2333,4825,2508,2070,14604,1903,1615,1824,1908,6675,12.83,60.98,18.7,98.25,0.76,0.63,0.27,0.46,0.27,0,25.79
"2583",19111,38687,22236,2561,5840,2471,2149,16096,2182,1835,1758,1935,6480,11.94,63.32,16.75,95.61,2.87,1.89,0.16,0.33,1.03,0,22.46
"2584",19169,74252,52407,4383,8202,7903,15536,44406,3093,2549,2265,2189,7165,31.57,76.75,9.65,93.12,1.6,1.13,0.14,4.64,0.49,0,8.96
"2585",19075,12029,6542,775,1797,728,474,4459,693,670,582,643,2410,9.99,58.45,20.03,99.64,0.06,0.28,0.07,0.16,0.07,0,20.47
"2586",19155,82628,49045,6191,12800,5854,5059,36051,4473,4012,3987,4058,11056,13.21,66.61,13.38,98.28,0.56,1.83,0.29,0.33,0.54,0,22.86
"2587",19089,9809,5057,674,1548,580,417,3490,495,454,467,558,2123,10.16,58.23,21.64,99.58,0.05,0.24,0.07,0.18,0.11,0,27.1
"2588",28163,25506,13461,2116,4875,2010,1629,10244,1178,1064,1087,1172,3770,14.27,67.57,14.78,46.88,52.71,0.4,0.12,0.2,0.09,0,46.65
"2589",28015,9237,5184,655,1522,743,557,3772,555,487,427,417,1402,14.07,64.4,15.18,60.19,39.56,0.45,0.12,0.11,0.02,0,45.99
"2590",28037,8377,4545,627,1427,668,456,3396,346,391,422,415,1353,13.42,65.06,16.15,63.15,36.76,0.25,0.01,0.05,0.04,0,41.89
"2591",28041,10220,5959,729,1795,897,704,4675,569,478,405,380,1189,15.67,70.44,11.63,78.27,21.47,0.64,0.11,0.06,0.1,0,37.59
"2592",28019,9071,5000,631,1605,781,524,3744,495,445,406,414,1331,14.39,65.92,14.67,69.66,30.11,0.34,0.1,0.1,0.03,0,42.41
"2593",28035,68314,42325,4996,9871,6340,8506,34307,3163,2617,2485,2611,8264,21.73,71.98,12.1,68.32,30.74,0.73,0.13,0.66,0.15,0,27.95
"2594",28151,67935,36747,5894,13348,6183,4614,29590,3027,2714,2557,2644,8161,15.89,71.88,12.01,41.71,57.7,0.61,0.09,0.37,0.13,0,41.22
"2595",22049,15705,8595,1063,2655,1197,966,6255,856,774,713,748,2641,13.77,63.5,16.82,70.46,29.22,0.32,0.15,0.11,0.06,0,36.06
"2596",22003,21226,12382,1598,3487,1619,1330,9343,1124,1009,942,987,2736,13.89,67.97,12.89,76.83,21.18,3.16,1.4,0.16,0.43,0,42.87
"2597",22043,17526,9912,1391,3015,1351,1114,7437,978,813,774,728,2390,14.06,67.57,13.64,84.79,14.49,0.87,0.45,0.17,0.1,0,37.22
"2598",22041,22387,12078,1714,3931,1891,1460,9130,1109,1041,1016,1017,3429,14.97,66,15.32,68.24,31.45,0.54,0.14,0.12,0.05,0,46.32
"2599",22005,58214,34935,4951,10852,4752,4248,28198,3155,2536,2102,1792,4628,15.46,75.58,7.95,76.41,22.79,1.59,0.15,0.26,0.38,0,31.47
"2600",22039,33274,18356,2855,6017,2599,2191,13769,1718,1464,1468,1555,4428,14.4,68.04,13.31,73.35,26.15,0.81,0.09,0.11,0.3,0,51.76
"2601",22115,61961,40242,6538,9270,5342,10383,35368,2263,1771,1649,1506,3596,25.38,82.59,5.8,73.96,20.77,5.5,0.72,2.01,2.54,0,23.14
"2602",22071,496938,295818,38574,75662,39412,39607,234226,24357,19658,18926,20877,64658,15.9,70.12,13.01,34.92,61.92,3.47,0.15,1.92,1.07,0,31.86
"2603",22121,19419,11871,1568,3382,1462,1464,9183,1094,908,745,770,1769,15.07,72.78,9.11,63.49,36.01,1.06,0.19,0.13,0.18,0,34.03
"2604",51770,96397,58777,6835,11150,5707,7002,44079,4843,3977,4119,4948,16446,13.18,64.38,17.06,74.59,24.27,0.69,0.17,0.73,0.24,0,32.03
"2605",51015,54677,35030,3519,7626,3749,3397,25444,3687,3008,2657,2554,6182,13.07,66.92,11.31,95.9,3.67,0.44,0.09,0.24,0.11,0,30.99
"2606",51081,8853,5222,619,1318,746,553,3772,518,469,461,476,1220,14.67,64.49,13.78,44.05,55.53,0.72,0.15,0.24,0.03,0,50.03
"2607",51089,56942,36635,3652,7233,4060,4059,25762,3992,3375,2993,2899,7036,14.26,64.36,12.36,76.44,23.1,0.44,0.11,0.19,0.15,0,46.11
"2608",51740,103907,61651,8710,15099,7051,8440,47829,4812,4204,4054,4800,14399,14.91,68.94,13.86,51.21,47.33,1.31,0.29,0.75,0.41,0,33.36
"2609",51093,25053,15730,1906,3592,1658,1506,11554,1607,1314,1169,1103,2808,12.63,68.06,11.21,67.76,31.63,0.69,0.2,0.26,0.15,0,34.63
"2610",51515,6073,3301,371,699,333,340,2296,278,289,299,333,1508,11.08,55.43,24.83,77.24,22.03,0.87,0.12,0.53,0.08,0,39.86
"2611",51049,7825,4562,550,1119,595,485,3270,487,445,380,361,1213,13.8,63.12,15.5,60.89,38.68,0.58,0.1,0.17,0.15,0,42.35
"2612",51097,6289,3753,459,876,403,427,2659,386,311,313,335,950,13.2,63.51,15.11,56.81,41.87,0.45,1.03,0.16,0.13,0,42.41
"2613",51061,48739,31169.72,3882.84,7262.7,3190.87,3001.88,23201.05,3437.86,2505.9,2103.91,1840.92,4503.82,12.71,70.47,9.24,87.52,11.21,1.24,0.23,0.52,0.52,0,21.07
"2614",51036,6282,4065,392,863,429,406,2883,422,321,357,334,710,13.29,65.87,11.3,28.65,63.18,0.38,7.78,0.14,0.24,0,43.63
"2615",51197,25466,15595,1499,3357,1853,1733,11162,1601,1331,1280,1310,3926,14.08,62.9,15.42,96.09,3.46,0.24,0.13,0.27,0.05,0,38.19
"2616",51103,10896,5849,548,1310,594,425,3535,588,572,702,823,2818,9.35,49.5,25.86,69.45,30.19,0.69,0.06,0.1,0.21,0,35.23
"2617",51177,57403,35766,5050,9740,4217,3558,28772,3433,2463,1928,1808,4209,13.54,75.89,7.33,87.49,10.76,1.47,0.34,1.03,0.38,0,23.38
"2618",51063,12005,7265,675,1583,786,723,5095,787,697,572,603,1993,12.57,61.25,16.6,97.16,2.43,0.49,0.13,0.17,0.11,0,39.77
"2619",51199,42422,26872,2963,7335,3277,2472,20281,3076,2281,1832,1486,3168,13.55,72.08,7.47,81.3,15.59,1.7,0.26,2.25,0.6,0,11.75
"2620",51840,21947,13860,1526,2510,1378,2039,10441,1116,958,960,1091,3345,15.57,65.96,15.24,88.64,10.02,1,0.12,0.92,0.31,0,31.17
"2621",48295,3143,1714,218,524,225,117,1228,170,177,141,171,514,10.88,62.68,16.35,98.38,0.03,12.06,1.08,0.41,0.1,0,26.2
"2622",48319,3423,1779,203,470,204,131,1157,183,172,191,208,839,9.79,53.46,24.51,90.1,0.18,19.6,0.38,0.09,9.26,0,34.89
"2623",48213,58341,33121.32,3667.3,8043.15,4010.12,3080.33,21710.83,3335.45,3168.03,3379.3,3830.74,11206.2,12.15,57.29,19.21,89.19,8.12,4.04,0.31,0.23,2.15,0,35.28
"2624",48195,5848,3277,450,1098,407,288,2379,319,313,273,265,751,11.88,67.15,12.84,82.44,0,20.08,0.39,0.21,16.96,0,28.34
"2625",48071,20088,12210,1387,3562,1653,1156,9351,1286,950,835,814,1903,13.98,71.19,9.47,83.26,12.69,5.95,0.26,0.57,3.22,0,31.94
"2626",48217,27146,14608,1794,3906,1910,1529,10218,1447,1279,1336,1482,5684,12.67,58.64,20.94,87.19,9.28,8.21,0.29,0.13,3.1,0,38.51
"2627",48375,97874,56928,8742,15412,6987,7145,43851,4480,4160,4120,4303,12806,14.44,69.48,13.08,75.49,8.86,19.66,0.92,2.61,12.12,0,32.22
"2628",48249,37679,21030,3260,6956,3305,2356,16194,1845,1698,1655,1676,4395,15.02,70.09,11.66,75.65,0.58,72.19,0.22,0.24,23.32,0,44.69
"2629",48119,4857,2534,305,648,360,277,1763,267,244,225,259,1146,13.12,55.92,23.59,90.34,8.32,1.38,0.84,0.12,0.37,0,35.77
"2630",48433,2013,1084,137,293,127,88,722,99,116,104,125,417,10.68,57.23,20.72,94.29,4.42,11.77,0.1,0.35,0.84,0,34.87
"2631",48135,118934,70175,10796,21429,9012,7840,54611,5836,5217,5047,4950,11048,14.17,73.01,9.29,76.77,4.67,31.37,0.54,0.54,17.47,0,33.11
"2632",48061,260120,140765,23151,51861,26585,19529,117364,11371,9804,9290,9764,27515,17.73,73.96,10.58,82.43,0.32,81.88,0.16,0.28,16.82,0,49.99
"2633",48323,36378,19462,3476,7785,3978,2630,16305,1633,1412,1294,1391,3082,18.16,75.78,8.47,65.28,0.09,93.53,1.96,0.19,32.48,0,64.33
"2634",48085,264036,173765,22329,42244,18929,16804,141201,18584,11967,8123,5819,13769,13.53,77.93,5.21,89.11,4.14,6.88,0.42,2.81,3.52,0,11.73
"2635",48023,4385,2263,278,570,206,217,1453,253,197,236,255,1143,9.65,52.47,26.07,90.35,4.1,7.62,0.21,0.27,5.06,0,36.37
"2636",48365,22035,12413,1526,3627,1700,1209,9041,1207,1065,1082,1004,3483,13.2,64.42,15.81,80.34,18.41,2.16,0.26,0.1,0.89,0,32.43
"2637",48187,64873,38596,5125,10459,4934,4304,29064,3710,3137,2987,2605,7786,14.24,68.82,12,81.62,5.65,29.67,0.36,0.67,11.7,0,30.24
"2638",34003,825380,530653,48940,90716,47475,55171,368003,53952,45735,44987,46688,126359,12.44,61.51,15.31,86.98,4.85,6.03,0.13,6.62,1.42,0,18.41
"2639",34009,95089,54896,6377,11556,5427,5841,38820,4853,4205,4544,5603,19131,11.85,59.68,20.12,92.65,5.61,1.95,0.22,0.61,0.91,0,25.97
"2640",34037,130943,82873,10894,19925,8875,7667,64430,9215,5991,4530,4274,11684,12.63,72.74,8.92,97.62,0.95,2.22,0.15,0.92,0.36,0,14.95
"2641",46103,81343,49429,7512,13054,5493,6698,39279,3933,3303,3144,2985,8133,14.99,73.57,10,89.46,1.58,2.18,7.17,1.06,0.72,0,15.21
"2642",46137,2220,1103,264,543,201,117,887,103,75,97,78,173,14.32,76.31,7.79,35.59,0.14,1.31,63.96,0.09,0.23,0,37.47
"2643",46091,4844,2493,337,760,271,195,1671,242,246,262,269,1057,9.62,57.14,21.82,94.3,0.02,0.27,5.59,0.04,0.04,0,34.35
"2644",46095,2137,1088,208,439,173,107,832,87,102,88,101,280,13.1,69.21,13.1,53.02,0.05,0.7,46.75,0.09,0.09,0,32.03
"2645",46045,4356,2193,296,662,268,148,1434,238,216,236,276,998,9.55,54.91,22.91,99.38,0.02,0.11,0.44,0.09,0.07,0,35.81
"2646",46021,1965,1065,139,288,99,77,674,110,115,122,118,399,8.96,56.03,20.31,99.75,0.1,0,0.15,0,0,0,34.49
"2647",46061,2994,1588,221,545,226,142,1122,166,140,144,172,484,12.29,63.06,16.17,99.77,0,0.07,0.23,0,0,0,26.85
"2648",46029,22698,12572,1683,3840,1627,1443,9697,1046,991,874,945,3622,13.53,67.05,15.96,98.44,0.07,0.24,1.15,0.32,0.02,0,23.99
"2649",46023,9131,4596,807,1642,686,398,3328,466,404,437,440,1607,11.87,63.27,17.6,78,0.04,0.37,21.85,0.03,0.08,0,32.51
"2650",46105,3932,2079,235,632,203,146,1433,197,181,205,222,827,8.88,58.49,21.03,98.14,0.15,0.43,1.42,0.05,0.23,0,27.47
"2651",46075,1324,725,102,210,88,55,498,69,69,75,74,227,10.8,61.18,17.15,99.4,0,0.08,0.53,0.08,0,0,24.28
"2652",46121,8352,4110,1154,2090,811,589,3580,336,228,256,233,475,16.76,81.7,5.69,17.13,0.12,1.47,82.41,0.06,0.28,0,32.8
"2653",46055,2624,1313,197,598,184,90,1026,102,123,89,109,380,10.44,69.4,14.48,97.9,0.15,0.42,1.37,0.46,0.11,0,16.4
"2654",46069,1696,853,119,266,83,46,560,59,89,103,103,397,7.61,55.72,23.41,96.52,0.06,0.41,3.36,0.06,0,0,28.84
"2655",46081,20655,12091,1425,3278,1743,1596,9547,963,796,809,885,2952,16.17,68.99,14.29,96.59,0.14,1.58,2.59,0.24,0.44,0,18.27
"2656",46067,8262,4046,520,1223,489,267,2672,379,384,469,480,2135,9.15,53.44,25.84,99.5,0.01,0.17,0.27,0.13,0.08,0,37.36
"2657",46015,5485,2759,415,1128,375,242,2041,238,268,227,258,910,11.25,65.34,16.59,92.58,0.11,0.57,6.98,0.22,0.11,0,26.58
"2658",4011,8008,4373,597,1662,675,304,3254,474,369,403,353,896,12.23,68.84,11.19,85.35,0.35,43.16,2.29,0.2,11.81,0,25.81
"2659",46107,3190,1621,198,534,195,110,1107,156,161,164,185,685,9.56,57.65,21.47,98.97,0,0.16,0.82,0.06,0.16,0,28.89
"2660",46065,14817,8630,1154,2590,984,670,6578,849,656,627,600,1763,11.16,69.66,11.9,92.64,0.13,0.76,6.71,0.28,0.24,0,15.5
"2661",46019,7914,4337,641,1317,505,385,3180,358,400,380,372,1266,11.25,64.92,16,96.4,0.27,2.77,1.48,0.21,1.64,0,25.53
"2662",4023,29676,16325,2755,5753,2667,1844,12854,1458,1275,1184,1251,3146,15.2,71.98,10.6,74.67,0.33,78.25,0.22,0.51,24.28,0,42.79
