"ZCTA","minDisHosp","timeDrive","countDrive"
96727,5.34,0,2
96728,10.35,27.67,1
96729,8.65,28.08,1
96730,10.76,19.27,2
96731,1.61,0,1
96732,1.96,6.79,2
96734,0.66,0,12
96740,16.58,18.64,1
96741,10.71,20.41,1
96743,3.8,0,2
96744,3.03,0,12
96746,4.75,0,2
96748,9.64,0,1
96749,11.19,21.57,1
96750,11.74,0,1
96751,1.46,8.47,2
96753,5.57,26.94,1
96754,9.52,27.96,1
96755,2.72,0,1
96756,8.39,19.21,1
96757,4.8,26.48,1
96759,3.98,12.88,8
96760,12.62,21.92,1
96761,8.94,15.85,1
96762,3.98,11.89,1
96763,0.93,0,1
96765,10.04,15.5,1
96766,3.57,0,2
96768,10.51,13.04,2
96771,14.33,27.78,1
96772,10.93,25.17,1
96774,13.06,20.9,1
96776,8.3,16.48,1
96777,3.72,0,1
96779,7.89,18.22,2
96781,7.34,18.09,1
96782,2.57,7.24,15
96783,8.67,20.64,1
96786,4.47,0,10
96789,3.86,9.19,13
96790,4.2,0,1
96791,9.87,20.96,1
96792,9.93,29.4,2
96793,3.48,0,1
96795,4.07,13.79,6
96797,4.12,10.04,15
96813,0.84,0,15
96814,0.71,4.11,12
96815,1.47,3.94,12
96816,1.63,0,12
96817,1.78,0,15
96818,2.67,7.65,15
96819,1.3,0,15
96821,4.06,9.6,10
96822,2.17,5.16,12
96825,7.81,16.14,9
96826,0.8,0,12
96850,0.7,3.51,13
96853,3.2,7.94,15
96857,1.99,9.83,10
96859,0.11,0,15
96860,2.2,6.48,15
96863,4.91,10.6,9
97002,11.78,20.02,2
97004,13.56,19.99,3
97005,2.04,6.64,17
97006,2.49,12.9,14
97007,8.38,13.94,13
97008,4.73,11.39,14
97009,10.3,16.26,2
97013,14.78,21.83,3
97015,2.23,0,10
97019,13.57,24,1
97020,10.87,19.4,2
97022,17.65,25.49,2
97024,3.84,6.39,15
97026,14.96,24.52,3
97027,3.05,8.18,8
97030,1.89,0,8
97031,8.06,0,2
97032,16.41,21.81,3
97034,4.98,14.4,15
97035,3.59,9.42,18
97038,18.01,26.87,1
97040,11.22,24.96,2
97041,27.01,24.87,1
97042,15.23,25.82,1
97045,4.76,0,7
97048,9,20.77,1
97055,21.52,22.66,2
97058,4.84,0,1
97060,3.07,7.85,7
97062,1.75,0,16
97068,5.54,12.24,11
97070,7.29,10.82,10
97071,13.1,23.4,4
97080,3.97,5.32,7
97086,2.62,6.51,10
97089,8.12,10.67,6
97101,11.25,14.48,2
97102,19.8,25.73,1
97103,9.73,0,1
97106,13.87,13.5,3
97107,9.82,15.73,1
97109,22.67,25.2,1
97110,9.25,17.2,1
97111,9.34,12.41,3
97113,3.23,9.36,3
97114,6.63,13.89,2
97115,7.23,9.28,3
97116,8.66,0,3
97117,16.61,18.53,1
97118,11.02,21.07,1
97119,9.03,12.44,4
97121,9.58,28.61,1
97123,7.69,0,7
97124,5.26,0,7
97125,17.05,28.58,1
97127,5.91,11.06,2
97128,6.22,0,2
97132,3.8,0,3
97133,16.32,22,3
97134,7.71,19.01,1
97137,9.2,19.06,1
97138,18.76,0,1
97140,6.76,11.68,5
97141,7.02,0,1
97145,13.97,20.28,1
97146,8.99,18.14,2
97148,16.43,20.7,3
97201,0.78,8.65,21
97202,3.1,11.98,19
97203,7.31,14.5,15
97204,1.88,8.14,21
97205,1.15,5.41,21
97206,3.78,11.29,18
97208,1.26,6.66,21
97209,0.88,5.68,21
97210,2.79,0,20
97211,4.51,8.13,18
97212,1.84,6.04,20
97213,1.4,0,20
97214,2.43,9.72,20
97215,1.59,5.36,20
97216,0.12,0,19
97217,4.85,6.81,19
97218,4.91,6.18,19
97219,4.4,11.05,17
97220,1.45,0,19
97221,2.89,8.27,17
97222,1.08,0,18
97223,6.47,11.32,17
97224,4.61,10.32,16
97225,0.85,0,17
97227,0.58,0,20
97229,4.75,14.46,14
97230,4.11,10.46,15
97231,12.52,22.48,4
97232,2.1,6.72,20
97233,4.08,9,12
97236,4.32,11.12,11
97239,0.98,0,15
97266,2.95,8.38,18
97267,4.2,10.49,16
97301,0.98,0,4
97302,3.81,10.9,3
97303,9.04,12.71,3
97304,9.05,13.73,3
97305,9.05,10.58,4
97306,9.16,14.16,3
97317,7.61,10.13,4
97321,2.3,0,2
97322,6.76,9.51,3
97325,5.29,11.12,3
97330,3.63,0,2
97331,4.21,7.86,2
97333,13.12,9.96,2
97338,2.62,0,3
97341,17.49,24.3,2
97344,11.71,18.32,1
97348,21.7,27.66,1
97351,12.22,18.36,3
97352,13.06,22.09,4
97355,6.16,0,1
97358,25.74,19.3,1
97360,21.8,27.34,1
97361,14.72,18.64,1
97362,6.46,12.67,3
97364,1.39,12.04,1
97365,4.94,0,1
97366,5.11,13.45,1
97367,7.02,0,1
97368,6.45,22.92,1
97369,12.88,15.04,1
97370,14.74,17.56,1
97371,9.86,14.17,4
97373,5.28,17.06,1
97374,10.94,22.91,2
97375,13.66,25.72,1
97376,12.95,21.8,1
97377,16.09,24.06,2
97378,17.25,23.41,1
97380,16.79,26.16,1
97381,4.38,0,3
97383,4.5,0,3
97384,11.56,15.33,1
97385,7.16,8.8,4
97386,21.44,25.84,1
97388,9.37,13.72,2
97389,9.71,15.26,3
97391,11.34,16.5,1
97392,10.94,24.45,3
97401,2.14,0,4
97402,10.27,11.01,4
97403,2.22,6.11,5
97404,6.69,10.98,4
97405,12.72,12.07,4
97408,6.4,7.73,4
97411,4.66,0,1
97415,8.24,0,1
97419,14.92,17.35,1
97420,6.59,0,1
97423,1.54,0,1
97424,5.76,0,3
97426,9.23,16.97,4
97435,22.69,27.75,1
97437,15.03,28.3,1
97438,23.93,27.85,2
97439,10.53,0,1
97441,5.58,7.68,1
97444,8.23,0,1
97446,13.66,18.35,1
97448,7.43,0,4
97449,11.89,23.04,1
97450,19.69,26.8,1
97452,23.23,28.54,2
97453,18.01,24.94,1
97455,10.43,19.13,3
97456,20.41,23.24,1
97458,15.88,23.2,1
97459,10.42,14,1
97467,12.53,0,1
97470,9.21,15.12,2
97471,7.52,0,2
97473,18.23,27.15,1
97477,0.73,0,3
97478,11.13,9.34,3
97479,19.16,27.05,2
97487,21.99,26.53,4
97494,8.86,23.87,2
97495,6.1,20.01,2
97496,17.92,22.69,2
97501,6.16,9.34,3
97502,9.73,14.22,3
97503,23.96,20.42,2
97504,2.37,0,3
97520,12.82,0,3
97524,16.38,24,2
97525,17.62,21.7,3
97526,8.7,14.06,1
97527,5.81,0,1
97530,22.06,26.93,2
97535,4.89,12.51,3
97537,18.23,29.39,1
97540,5.81,15.57,3
97543,15.78,24.42,1
97601,27.21,0,1
97603,12.72,15.02,1
97627,20.28,25.15,1
97630,12.56,0,1
97634,11.84,14.78,1
97635,23.04,28.98,1
97701,6.63,0,2
97702,6.89,11.49,2
97720,14.88,0,1
97734,17.58,19.13,1
97738,8.88,12.3,1
97741,4.9,0,1
97753,11.82,18.84,2
97754,22.43,0,1
97756,3.18,0,2
97760,11.02,25.53,1
97801,1.92,0,1
97814,6.63,0,1
97820,29.14,21.04,1
97824,24.28,23.28,1
97826,19.91,21.23,1
97828,27.51,0,1
97833,17.47,25.33,1
97836,6.88,0,1
97838,1.61,0,1
97841,18.17,19.71,1
97844,17.5,23.6,1
97845,4.18,0,1
97846,17.99,21.97,1
97850,1.89,0,1
97859,29.47,28.65,1
97862,13.18,15.12,3
97865,16.27,15.73,1
97868,23.81,26.88,1
97869,23.5,22.43,1
97875,12.09,11.58,2
97876,20.03,29.65,1
97882,6.16,9.08,1
97883,35.78,23.99,1
97914,11.23,0,1
98001,2.5,0,14
98002,0.88,8.93,12
98003,1.53,0,14
98004,1.31,0,21
98005,1.41,7.34,21
98006,6.93,13.32,21
98007,3.06,8.37,20
98008,5.5,14.44,17
98010,10.63,17.48,1
98011,3.5,9.29,17
98012,10.15,19.72,13
98014,14.24,21.52,4
98019,16,21.84,3
98020,2.67,9.13,17
98021,7.54,11.6,19
98022,23.78,0,1
98023,2.94,6.65,12
98024,6.46,14.28,3
98026,3.33,0,19
98027,3.88,0,10
98028,4.69,11.48,21
98029,2.55,9.36,14
98030,6.44,12.88,9
98031,4.07,7.4,14
98032,6.01,15.5,14
98033,4.2,9.95,21
98034,0.87,0,23
98036,3.74,7.7,22
98037,5.02,8.82,21
98038,10.82,22.18,6
98039,3.85,8.57,23
98040,5.27,12.55,25
98042,9.7,17.84,6
98043,2.19,9.1,21
98045,21.31,14.98,2
98047,4.94,11.65,8
98050,4.95,20.08,2
98051,15.1,26.75,1
98052,1.55,0,20
98053,5.62,13.87,7
98055,0.97,0,16
98056,7.37,11.28,24
98057,2.96,7.99,24
98058,6.2,7.66,14
98059,7.69,14.25,19
98065,9.84,0,2
98072,5.65,12.94,14
98074,6.73,13.11,6
98075,5.29,16.11,4
98077,8.37,15.12,7
98087,7.75,11.11,19
98092,7.27,11.48,8
98101,0.49,0,26
98102,1.14,5.03,25
98103,2.63,5.95,24
98104,0.38,0,27
98105,0.24,0,24
98106,1.27,3.85,22
98107,0.11,0,19
98108,2.28,0,27
98109,1.13,0,25
98112,2.15,0,24
98115,2.3,5.75,24
98116,4.29,7.61,16
98117,2.14,3.84,17
98118,3.44,5.32,22
98119,2.89,4.62,24
98121,1.42,3.35,26
98122,1.36,0,26
98125,1.88,0,21
98126,1.51,0,17
98133,2.7,0,18
98134,1.27,0,27
98136,1.66,2.72,16
98144,2.56,4.95,25
98146,0.76,0,20
98148,1.88,5.2,19
98154,0.53,2.01,26
98155,4.99,8.66,18
98158,2.55,11.47,16
98164,0.49,2.14,26
98166,0.67,0,19
98168,0.38,0,21
98174,0.74,2.52,26
98177,3.72,6.08,18
98178,3.58,10.05,22
98188,4.13,7.94,19
98195,0.16,0,24
98198,6.79,12.3,20
98199,2.29,7.49,17
98201,0.86,0,9
98203,3.5,9.22,8
98204,8.25,13.34,11
98205,4.13,9.72,7
98207,1.33,5.46,8
98208,7.9,15.29,11
98220,20.5,18.86,1
98221,2.72,0,2
98223,11.78,0,5
98225,2.89,0,1
98226,4.26,9.5,1
98229,9.23,29.44,1
98232,12.05,24.79,2
98233,5.22,16,3
98235,4.42,13.12,2
98238,8.73,13.72,3
98239,2.82,0,1
98240,20.98,26.69,1
98248,14.08,18.87,1
98249,19.55,26.56,1
98250,5.4,0,1
98251,30.91,26.85,2
98252,29.92,26.53,5
98253,14.85,20.07,1
98255,20.04,20.37,1
98257,11.58,22.36,1
98258,10.43,15.5,7
98263,14.73,16.13,1
98264,18.62,26.33,1
98270,7.49,12.25,5
98271,5.56,0,5
98272,7.29,0,8
98273,3.45,11.08,3
98274,13.77,0,1
98275,8.59,16.44,10
98277,4.02,9.09,2
98278,1.36,0,2
98284,12.32,0,1
98290,8.99,18.26,6
98292,12.02,26.02,2
98294,16.9,14.43,2
98296,8.11,19.65,11
98310,0.99,0,4
98311,3.72,9.05,4
98312,5.24,0,4
98314,2.95,8.09,4
98315,3.02,0,4
98321,7.8,14.87,2
98325,14.52,18.89,1
98327,6.55,11.58,10
98329,7.89,15.48,5
98331,21.97,0,1
98332,1.04,0,7
98333,8.01,27.05,1
98335,6.55,12.5,8
98336,11.65,17.05,1
98337,1.54,4.84,4
98338,16.12,25.39,1
98339,9.44,12.75,1
98342,13.06,27.73,2
98345,5.68,12,4
98346,13.79,26.35,2
98353,8.78,28.68,1
98354,4.41,11.51,11
98356,1.13,0,1
98358,7.69,25.36,1
98359,7.35,13.67,7
98362,20.46,24.58,1
98364,17.68,23.2,2
98366,5.42,20.59,4
98367,11.49,19.78,4
98368,7.61,0,1
98370,8.17,15.78,4
98371,3.07,7.66,10
98372,3.15,0,10
98373,4.05,13.28,12
98374,5.36,15.56,8
98375,8.03,20.17,2
98380,14.7,20.81,2
98382,6.8,0,1
98383,3.02,0,4
98385,10.25,19.7,2
98387,12.05,23.84,2
98388,7.03,8.71,9
98390,5.29,6.48,10
98391,8.11,13.73,8
98392,10.63,26.28,2
98396,11.36,19.56,1
98402,0.71,3.7,13
98403,0.67,4.97,13
98404,4.53,11.13,13
98405,0.76,0,13
98406,2.84,7.43,13
98407,4.95,11.09,13
98408,4.89,10.65,13
98409,3.11,7.45,13
98416,1.98,4.84,13
98418,2.32,6.41,13
98421,3.62,9.05,13
98422,4.46,13.06,8
98424,6.19,11.79,14
98430,1.46,9.51,10
98433,2.32,0,10
98438,2.33,8.18,10
98439,3.09,9.38,10
98443,6.4,14.32,12
98444,3.67,5.77,13
98445,6.54,13.27,12
98446,7.72,16.66,10
98447,4.17,10.28,12
98465,3.39,6.86,13
98466,4.04,10.71,13
98467,2.67,9.16,13
98498,1.8,0,10
98499,1.31,0,13
98501,7.67,15.51,4
98502,6.41,0,2
98503,4.38,15.11,4
98506,5.38,0,4
98512,11,24.38,2
98513,10.51,22.17,4
98516,6.25,11.66,7
98520,6.47,0,2
98528,20.88,26.31,1
98530,13.57,18.27,1
98531,5.01,0,1
98532,9.02,18.06,1
98533,15.77,25.82,1
98541,5.46,0,1
98544,3.91,10.82,1
98546,15.47,22.65,1
98550,14.09,15.52,2
98557,9.37,24.94,1
98559,6.62,24.45,1
98564,14.52,23.79,1
98565,14.69,20.78,1
98568,16.32,29.6,1
98577,14.3,22.43,1
98579,12.66,17.98,1
98583,6.64,25.09,3
98584,3.29,0,1
98585,14.9,27.53,1
98586,11.86,0,1
98589,17.59,24.68,1
98604,12.64,20.46,3
98605,10.26,18.55,2
98606,13.3,20.08,3
98607,12.64,20.08,4
98611,18.03,22.08,1
98613,13.52,24.38,1
98614,9.87,15.62,1
98617,5.63,13.74,1
98620,5.75,0,1
98624,7.63,0,1
98625,17.22,29.1,1
98626,11.01,15.04,1
98629,16.12,26.55,1
98631,7.77,11.57,1
98632,12.3,0,1
98635,15.62,27.4,1
98640,19.89,27.4,1
98642,8.89,13.07,4
98644,2.05,5.76,1
98651,5.6,21.84,2
98660,6.66,8.28,15
98661,2.19,0,10
98662,5.84,11.24,10
98663,1.76,5.78,15
98664,0.51,0,12
98665,4.15,6.47,11
98671,14.86,26.78,1
98672,9.55,0,2
98673,10.96,21.24,2
98674,22.11,23.88,1
98682,8.38,13.02,9
98683,5.32,9.88,8
98684,4.49,10.6,8
98685,2.92,7.88,6
98686,1.75,0,8
98801,1.43,0,2
98802,12.24,11.33,2
98812,4.48,0,1
98813,15.46,18.63,1
98815,11.66,22.26,3
98816,27.28,0,1
98817,5.59,17.01,1
98821,8.26,20.74,3
98823,6.09,0,2
98824,15.61,12.9,1
98826,24.02,0,1
98828,14.38,18.65,2
98829,20.15,25.46,2
98831,12.45,19.49,1
98832,23.56,27.54,1
98836,8.4,15.52,2
98837,3.51,0,2
98840,8.58,14.26,1
98841,19.56,0,1
98846,15.48,13.78,1
98847,15.78,18.34,3
98848,6.16,0,1
98849,17.77,16.42,1
98850,16.46,24.08,2
98851,13.72,14.46,1
98855,12.09,0,1
98901,12.17,6.32,3
98902,0.88,0,3
98903,33.57,10.81,2
98908,11.4,8.47,2
98921,6.04,8.22,4
98923,13.83,25.44,2
98926,5.82,0,1
98930,9.4,13.29,2
98932,10.73,15.18,3
98933,20.09,28.6,1
98934,8.52,12.9,1
98935,19.87,15.9,2
98936,20.45,16.57,2
98938,8.95,13.67,3
98939,10.76,15.14,3
98942,21.01,16.25,2
98944,29.72,0,3
98946,15.77,23.95,1
98947,19.92,29.56,2
98948,8.6,0,2
98951,13.64,14.08,3
98953,9.51,11.8,2
99001,4.09,12.08,9
99004,17.01,21.85,6
99005,14.13,23.95,2
99009,22.12,24.8,1
99011,2.12,0,6
99016,8,9.32,10
99019,11.37,13.14,10
99020,10.32,15.82,9
99021,18.55,22.57,4
99022,3.16,0,6
99023,12.09,18,2
99025,13.55,16.3,6
99026,15.28,29.31,1
99027,8.59,12.96,10
99029,14.07,21.99,2
99031,23.32,23.22,4
99036,15.18,19.82,5
99037,4.41,6.57,10
99101,15.69,26.13,1
99102,9.77,17.88,2
99109,1.04,0,1
99111,3.67,0,2
99113,12.01,21.12,1
99114,15.98,0,1
99116,9.37,11.44,1
99122,4.79,0,1
99123,13.65,5.39,1
99124,7.07,10.73,1
99133,8.9,0,1
99144,13.21,19.44,1
99148,19.77,28.56,1
99150,18.03,24.81,1
99156,9.79,0,1
99159,4.15,0,1
99161,17.24,23.7,2
99163,3.54,0,3
99164,2.24,6.71,2
99166,10.38,0,1
99169,1.29,0,1
99174,14.41,18.49,1
99176,21.75,28.36,1
99179,9.85,25.14,2
99181,14.54,22.41,1
99185,28.39,28.25,1
99201,1.41,5.56,9
99202,2.25,0,9
99203,2.08,6.35,9
99204,0.55,0,9
99205,2.26,0,8
99206,4.49,7.02,10
99207,2.5,0,7
99208,8.04,9.25,6
99212,5.13,8.33,10
99216,2.03,0,10
99217,7.26,11.27,7
99218,5.12,13.57,6
99223,7.41,10.84,7
99224,6.86,5.91,9
99301,18.29,0,4
99320,14.32,17.4,5
99324,2.23,7.35,3
99328,9.08,0,1
99329,16.24,16.69,3
99336,4.37,0,4
99337,12.64,10.46,4
99338,11.84,10.24,4
99344,2.1,0,1
99346,15.04,12.92,2
99347,5.34,0,1
99350,4.89,0,2
99352,2.94,0,4
99353,7.57,12.99,4
99354,4.61,12.74,4
99360,21.37,24.43,3
99361,14.17,20.35,4
99362,3.67,0,3
99363,20.74,24.8,2
99402,21.83,21.33,2
99403,14.02,0,2
99501,2.38,5.13,9
99502,7.59,8.78,9
99503,375.57,0,9
99504,4.14,6.47,9
99505,8.97,11.52,9
99506,5.78,0,9
99507,5.05,9.43,9
99508,0.78,0,9
99513,3.74,3.89,9
99515,8.48,10.61,9
99516,16.95,13.5,9
99517,4.41,4.1,9
99518,2.43,5.7,9
99551,30.49,0.19,1
99552,42.27,0.19,1
99557,367.36,9.74,1
99559,19.42,0,1
99567,46.95,26.57,6
99577,34.8,19.12,9
99621,26.58,0.19,1
99679,73.23,0.19,1
5036,12.09,30.01,0
47633,21.57,30.01,0
88252,33.31,30.01,0
96121,30.01,30.02,0
27343,10.99,30.02,0
59920,20.99,30.02,0
65534,13.04,30.02,0
47433,15.13,30.02,0
12821,21.68,30.02,0
29446,19.92,30.02,0
62997,14.29,30.02,0
50256,13.31,30.02,0
89403,21.03,30.03,0
74070,16.93,30.03,0
95934,12.16,30.03,0
48613,14.01,30.03,0
25021,14.05,30.03,0
77630,12.52,30.03,0
56472,23.69,30.04,0
84007,14.28,30.04,0
3604,17.98,30.04,0
35771,11.02,30.04,0
58849,20.32,30.04,0
4852,29.21,30.04,0
56185,19.77,30.04,0
15004,11.04,30.04,0
27025,18.19,30.04,0
56294,17.99,30.04,0
54110,16.6,30.04,0
12965,21.02,30.05,0
47958,15.64,30.05,0
21539,17.02,30.05,0
73566,25.84,30.05,0
87728,26.07,30.05,0
16872,16.93,30.05,0
13064,17.89,30.06,0
12936,14.89,30.06,0
71846,16.86,30.06,0
49285,20.15,30.06,0
74753,11.51,30.07,0
71845,27.01,30.07,0
93286,17.94,30.07,0
39751,17.79,30.07,0
32423,14.95,30.08,0
4487,29.02,30.08,0
71023,14.12,30.08,0
50611,20.3,30.08,0
62325,19.19,30.08,0
71726,13.98,30.08,0
73859,23.77,30.08,0
65026,16.85,30.09,0
87047,22.09,30.09,0
57263,23.65,30.09,0
75944,24.37,30.09,0
12933,31.04,30.09,0
50146,17.29,30.1,0
78607,15.45,30.1,0
45107,16.09,30.1,0
55940,24.29,30.1,0
74082,12.68,30.1,0
50848,18.82,30.1,0
65626,21.13,30.1,0
42254,13.3,30.1,0
19362,13.95,30.1,0
95251,10.04,30.1,0
23838,13.02,30.11,0
74422,17.01,30.11,0
25676,13.28,30.11,0
16311,18.75,30.12,0
47874,8.91,30.12,0
18407,16.94,30.12,0
57445,22.63,30.12,0
59071,22.87,30.12,0
18324,16.4,30.12,0
15961,12.8,30.13,0
28377,16.35,30.13,0
17774,18.19,30.13,0
40311,17.34,30.13,0
54013,14.65,30.14,0
64440,14.97,30.14,0
12405,22.72,30.14,0
47453,18.97,30.14,0
13813,16.59,30.14,0
58329,23.19,30.14,0
67739,16.69,30.14,0
71266,16.06,30.14,0
4348,15.52,30.15,0
67732,22.11,30.15,0
93204,20.66,30.15,0
1253,17.8,30.15,0
28902,4,30.15,0
47959,14.72,30.15,0
56382,17.3,30.16,0
30669,18.25,30.16,0
52594,16.09,30.16,0
12156,16.04,30.16,0
18823,11.43,30.16,0
71079,14.48,30.17,0
95571,21.88,30.17,0
75644,19.76,30.17,0
95666,31.78,30.17,0
25844,12.3,30.17,0
49712,16.22,30.17,0
61460,22.2,30.17,0
99141,27.03,30.18,0
35978,17.12,30.18,0
97454,19.6,30.18,0
79353,13.15,30.18,0
52255,27.81,30.18,0
52232,18.15,30.18,0
37391,14.57,30.18,0
74469,22.92,30.18,0
50563,22.6,30.18,0
45721,14.59,30.18,0
49046,14.24,30.18,0
48428,16.75,30.18,0
49620,23.57,30.18,0
57476,16.71,30.19,0
43724,26.73,30.19,0
62081,12.56,30.2,0
38856,17.9,30.2,0
56161,20.73,30.2,0
62976,21.59,30.2,0
58643,23.57,30.21,0
68964,21.79,30.21,0
28114,14.24,30.21,0
39352,15.81,30.22,0
14042,12.47,30.22,0
95369,17.05,30.22,0
18629,13.18,30.22,0
22843,21.33,30.22,0
83660,21.48,30.22,0
22847,18.22,30.22,0
74367,16.41,30.23,0
47527,13.08,30.23,0
44842,19.85,30.23,0
97457,19.04,30.24,0
59344,22.22,30.24,0
56581,20.69,30.24,0
77974,17.49,30.24,0
72530,13.19,30.24,0
54485,25.54,30.24,0
81047,29.01,30.25,0
62558,14.04,30.25,0
14477,16.98,30.25,0
67016,14.1,30.25,0
54446,21.2,30.26,0
28736,11.09,30.26,0
70426,12.54,30.26,0
73730,17.14,30.26,0
39359,15.91,30.26,0
71064,18.66,30.26,0
97136,17.11,30.26,0
22740,14.75,30.26,0
67842,19.45,30.26,0
14541,15.03,30.27,0
49760,19.87,30.27,0
73548,12.32,30.27,0
63828,14.19,30.27,0
76534,13.27,30.27,0
37687,17.64,30.27,0
47858,16.73,30.28,0
59487,25.76,30.28,0
48003,22.94,30.28,0
61849,19.95,30.28,0
71417,19.67,30.28,0
45330,19.14,30.28,0
1379,13.73,30.28,0
47137,16.95,30.28,0
67038,21.89,30.28,0
48001,15.53,30.28,0
26711,20.49,30.29,0
62541,17.19,30.29,0
42204,16.79,30.29,0
16427,20.23,30.29,0
56469,27.27,30.29,0
25942,12.3,30.29,0
50605,14.1,30.29,0
32431,9.11,30.3,0
74651,17.78,30.3,0
47620,23.35,30.3,0
16224,13.9,30.3,0
79537,18.47,30.3,0
52218,18.65,30.3,0
73024,13.99,30.3,0
31071,14.08,30.3,0
67466,23.74,30.3,0
76673,25.81,30.31,0
27242,16.53,30.31,0
16749,23.83,30.31,0
37036,14.62,30.31,0
83436,20.57,30.31,0
23181,7.68,30.31,0
24277,20.26,30.32,0
3282,18.94,30.32,0
74058,18.13,30.32,0
46166,12.63,30.32,0
8314,14.51,30.32,0
50527,16.07,30.32,0
63036,12.06,30.32,0
16249,17.51,30.32,0
45144,14.7,30.32,0
74359,22.1,30.33,0
26817,20.22,30.33,0
55732,16.41,30.33,0
23441,23.44,30.34,0
24520,13.91,30.34,0
72564,13.3,30.34,0
49881,26.72,30.34,0
73719,14.52,30.34,0
27047,15.4,30.34,0
56528,16.8,30.34,0
61877,14.57,30.34,0
88348,19.84,30.34,0
14847,18.88,30.34,0
51026,21.12,30.34,0
55353,24.78,30.35,0
52054,17.83,30.35,0
39045,21.06,30.36,0
55073,9.06,30.36,0
73639,18.71,30.37,0
53506,19,30.37,0
76865,16.14,30.37,0
27941,19.58,30.38,0
36436,11.46,30.38,0
95943,13.19,30.38,0
24981,8.78,30.38,0
40840,11.82,30.38,0
35481,10.51,30.38,0
61543,11.96,30.38,0
44439,16.84,30.38,0
29052,20.46,30.38,0
43908,17.24,30.39,0
23866,20.22,30.39,0
84316,20.82,30.39,0
62478,14.61,30.39,0
37012,15.29,30.39,0
35118,14.16,30.39,0
54772,21.29,30.39,0
52352,18.4,30.4,0
13361,13.36,30.4,0
80457,12.71,30.4,0
39168,14.28,30.4,0
16678,14.73,30.41,0
62319,11.96,30.42,0
30170,13.34,30.42,0
26405,13.18,30.43,0
45853,21.81,30.43,0
75486,15.05,30.43,0
31527,7.86,30.44,0
3752,14.82,30.44,0
5058,20.08,30.44,0
60424,19.74,30.44,0
17758,22.25,30.44,0
35051,13.92,30.44,0
16743,19.56,30.44,0
60408,17.48,30.45,0
21779,16.39,30.45,0
18334,14.08,30.45,0
30258,12.31,30.45,0
41632,13.44,30.45,0
68722,29.47,30.46,0
48463,17.07,30.46,0
5675,17.23,30.46,0
28709,15.86,30.46,0
76035,15.91,30.46,0
67442,9.76,30.46,0
59922,24.39,30.47,0
27865,15.74,30.47,0
16410,19.48,30.47,0
18246,10.71,30.47,0
46115,13.52,30.47,0
4259,17.83,30.48,0
87328,18.91,30.48,0
49247,20.95,30.48,0
21791,13.69,30.48,0
18443,8.12,30.48,0
69133,14.84,30.48,0
69120,23.11,30.48,0
40486,19.3,30.48,0
56757,30.61,30.48,0
12956,13.66,30.48,0
54466,26.75,30.49,0
74561,18.96,30.49,0
58853,15.63,30.49,0
77577,11.6,30.49,0
65069,11.21,30.5,0
83627,23.33,30.5,0
41833,13.65,30.5,0
65650,16.97,30.51,0
39482,15.15,30.51,0
38050,21.25,30.51,0
50450,24.36,30.52,0
58317,17.66,30.52,0
12525,14.04,30.52,0
56647,27.24,30.52,0
79527,16.58,30.52,0
20621,11.24,30.53,0
23389,16.41,30.53,0
16332,15.19,30.53,0
46943,15.35,30.53,0
68003,20.29,30.54,0
64090,16.99,30.54,0
85927,16.39,30.54,0
72571,12.75,30.54,0
81413,19.9,30.55,0
66544,18.88,30.55,0
52644,11.4,30.55,0
64437,18.63,30.55,0
42404,15.43,30.56,0
18623,15.03,30.56,0
96016,12.36,30.56,0
65567,18,30.56,0
4073,18.47,30.56,0
99030,21,30.56,0
57340,13.7,30.56,0
3218,22.04,30.57,0
29580,17.96,30.57,0
69148,22.62,30.57,0
64681,15.6,30.57,0
18436,15.84,30.57,0
25555,12.47,30.58,0
92371,17.04,30.58,0
78022,30.84,30.58,0
77867,14.91,30.58,0
95313,15.94,30.58,0
64656,15.93,30.58,0
48451,14.9,30.59,0
21619,17.96,30.59,0
5465,16.93,30.59,0
13614,20.46,30.59,0
12412,21.14,30.6,0
62673,19.79,30.6,0
41822,18.09,30.61,0
79566,17.52,30.61,0
36912,13.34,30.61,0
72828,15.32,30.61,0
3781,8.18,30.62,0
29670,10.5,30.62,0
63747,15.46,30.62,0
55939,15.54,30.62,0
14423,21.57,30.62,0
3817,18.01,30.62,0
41143,24.81,30.63,0
40855,11.41,30.63,0
72016,15.44,30.63,0
31037,18.34,30.63,0
16245,18.33,30.63,0
85349,17.24,30.63,0
38631,12.29,30.63,0
33857,13.77,30.63,0
68932,22.69,30.64,0
63942,18.53,30.64,0
62912,14.31,30.64,0
25245,11.18,30.64,0
36775,16.61,30.64,0
35952,16.46,30.64,0
77859,20.42,30.64,0
56160,19.16,30.64,0
81055,19.35,30.64,0
25244,12.89,30.65,0
47969,12.79,30.65,0
95960,14.47,30.65,0
31798,13.53,30.65,0
56186,17.14,30.65,0
95984,14.41,30.65,0
52161,15.7,30.65,0
51630,15.16,30.65,0
16248,16.23,30.66,0
54638,14.38,30.66,0
41817,14.97,30.67,0
76570,18.3,30.67,0
65054,18.25,30.67,0
70339,10.26,30.67,0
59262,32.64,30.67,0
56176,20.14,30.67,0
75692,18.11,30.67,0
32631,17.22,30.67,0
30678,11.87,30.68,0
32535,9.91,30.68,0
78059,23.19,30.68,0
43344,18.53,30.68,0
19930,20.3,30.68,0
