GEOID,TRACTCE,minDisMH
12103027320,027320,6.48
12103028500,028500,2.47
12105011821,011821,4.46
12105012111,012111,12.44
12105012203,012203,5.56
12103025113,025113,2.44
12103025503,025503,2.08
12081002010,002010,20.86
12109020807,020807,12.15
12109021403,021403,4.72
12117022002,022002,0.95
12115001301,001301,0.76
12115002202,002202,11.94
12115002711,002711,2.11
12117020402,020402,3.32
12117021316,021316,3.91
12117021614,021614,1.22
12119911701,911701,3.13
12105014203,014203,12.91
12105011100,011100,2.45
12105012113,012113,5.37
12105012406,012406,14.89
12111381300,381300,2.84
12105015101,015101,1.96
12105012900,012900,6.74
12105013300,013300,4.44
12099005933,005933,2.5
12099007766,007766,1.49
12101031404,031404,1.02
12103025012,025012,1.01
12103027204,027204,1.15
12105012602,012602,12.45
12013010200,010200,16.65
12105015900,015900,7.74
12111382003,382003,1.47
12081001601,001601,5.81
12081002013,002013,6.71
12103024906,024906,1.68
12103025016,025016,1.73
12103025205,025205,5.19
12103025308,025308,2.23
12103026601,026601,1.11
12053041201,041201,5.41
12095014503,014503,1.87
12095016716,016716,4.51
12057013407,013407,4.25
12031014411,014411,4.11
12103026816,026816,5.2
12105010800,010800,1.66
12095016505,016505,2.91
12031016603,016603,1.51
12031017400,017400,1.79
12033001402,001402,0.76
12033002604,002604,11.48
12033003613,003613,14.24
12035060213,060213,4.88
12039020702,020702,2.64
12117022105,022105,3.01
12127081500,081500,0.58
12105011502,011502,2.41
12105012003,012003,1.63
12105012303,012303,6.18
12119911500,911500,12.72
12075970301,970301,11.18
12071001908,001908,3.25
12071020400,020400,6.37
12075970200,970200,4.77
12081000101,000101,0.56
12081000902,000902,4.44
12095016733,016733,2.44
12095017012,017012,4.68
12039020500,020500,3.48
12057013208,013208,5.94
12011060119,060119,4.07
12011060213,060213,1.94
12005000300,000300,22.15
12011060403,060403,1.65
12031002200,002200,1.38
12031002901,002901,1.59
12071080204,080204,14.49
12073001902,001902,4.73
12073002415,002415,1.8
12073002509,002509,2.53
12007000200,000200,5.1
12086003921,003921,2.24
12107950700,950700,3.11
12071020201,020201,5.51
12031010303,010303,4.39
12103027310,027310,2.94
12115001403,001403,3.54
12009065235,065235,18.48
12071040112,040112,3.24
12101031013,031013,2.18
12073002403,002403,0.89
12103023200,023200,1.62
12103024004,024004,4.08
12086007901,007901,1.07
12109020200,020200,4.15
12031010103,010103,10.86
12113010815,010815,15.46
12009066600,066600,4.88
12109020806,020806,12.64
12115000601,000601,2.18
12115001202,001202,1.19
12117021318,021318,2.17
12086008209,008209,2.05
12071050400,050400,13.91
12117021606,021606,1.8
12127083003,083003,17.74
12017450902,450902,12.36
12009068501,068501,7.33
12086011005,011005,1.85
12117021307,021307,3.44
12011100502,100502,1.63
12011110308,110308,1.13
12011110332,110332,4.97
12031015801,015801,1.26
12031016724,016724,2.02
12071010102,010102,6.26
12071010405,010405,1.42
12115001402,001402,1.41
12086005002,005002,1.06
12101031505,031505,2.88
12009071100,071100,5.79
12011010502,010502,1.84
12009062104,062104,9.88
12009062400,062400,3.57
12009063104,063104,3.61
12017451700,451700,10.57
12125960100,960100,8.48
12127082704,082704,18.11
12103024002,024002,2.91
12086981000,981000,2.57
12127082701,082701,10.64
12127082904,082904,9.56
12071070101,070101,12.96
12073000901,000901,0.33
12073001402,001402,0.66
12073002411,002411,11.13
12079110302,110302,1.94
12081000503,000503,1.81
12081000805,000805,3.97
12011020326,020326,5.57
12097040802,040802,11.92
12011020413,020413,1.46
12086490100,490100,0.83
12099008201,008201,29.74
12099990100,990100,24.53
12101030404,030404,6.41
12101030502,030502,4.3
12081001106,001106,0.74
12083001003,001003,12.34
12083001207,001207,7.26
12083002402,002402,4.41
12086000120,000120,1.92
12086000130,000130,2.86
12086000213,000213,1.33
12103027318,027318,3.26
12103027402,027402,3.36
12103027704,027704,3.86
12105010300,010300,1.25
12086011401,011401,8.41
12011031203,031203,0.93
12011040402,040402,1.68
12011043302,043302,0.75
12011050602,050602,1.1
12011060212,060212,2.2
12011060700,060700,1.92
12095016903,016903,1.84
12095017103,017103,8.35
12097040804,040804,4.57
12097043600,043600,3.22
12127083206,083206,5.71
12127090804,090804,4.62
12131950601,950601,23.67
12095016402,016402,1.6
12115002302,002302,12.08
12103025106,025106,0.24
12099005407,005407,1.61
12115002510,002510,8.8
12103025900,025900,0.49
12103027322,027322,5.12
12083001700,001700,2.37
12086009806,009806,1.67
12011010610,010610,2.51
12011020302,020302,5.1
12011020323,020323,4.04
12011020415,020415,1.81
12086012500,012500,5.79
12086011500,011500,20.14
12115002004,002004,5.15
12011050307,050307,0.61
12009068101,068101,8.56
12011050401,050401,1.38
12101032803,032803,19.53
12086014500,014500,2.72
12086015700,015700,1.89
12011091000,091000,0.49
12057013501,013501,4.69
12099005501,005501,0.65
12099005918,005918,3.78
12099005934,005934,3.06
12001001100,001100,2.32
12001001806,001806,12.06
12086014800,014800,1.73
12086002900,002900,0.62
12009064126,064126,4.54
12009064800,064800,1.31
12009065125,065125,4.93
12009068300,068300,8.12
12086008502,008502,0.7
12071001701,001701,1.41
12101031205,031205,4.05
12011070204,070204,0.96
12103022501,022501,2.79
12115001803,001803,4.07
12091020100,020100,11.21
12071040110,040110,1.29
12071040123,040123,4.27
12011041300,041300,0.78
12011091400,091400,0.2
12086011009,011009,1.85
12031016300,016300,0.62
12057010814,010814,0.14
12103024904,024904,1.88
12031002300,002300,0.41
12031013727,013727,4.45
12103025415,025415,1.31
31079000200,000200,1.6
31079000700,000700,0.76
31089974300,974300,1.4
31109000201,000201,0.72
31109000300,000300,1.47
31109000800,000800,0.44
31109001900,001900,0.57
31109003002,003002,2.31
31019969400,969400,0.78
31033954900,954900,1.81
31047968500,968500,1.09
31053964000,964000,0.59
31053964200,964200,1.1
31055007435,007435,0.77
31055001100,001100,0.32
31055007446,007446,1.97
31055007462,007462,2.35
31055007512,007512,4.12
31153010104,010104,0.89
31109003704,003704,2.81
31109003801,003801,1.54
31119960700,960700,2.75
31137967100,967100,2.4
31055001200,001200,0.59
31055003000,003000,1.45
31055004800,004800,0.87
31055006301,006301,1.4
31055006804,006804,1.89
31055007315,007315,5.16
31153010502,010502,3.17
31155968500,968500,22.03
31179978700,978700,33.89
31185969700,969700,3.07
31055007448,007448,1.12
31129960100,960100,34.92
31131967000,967000,0.88
31141965600,965600,0.8
31145963200,963200,1.53
31153010105,010105,0.28
31153010620,010620,1.34
31153010627,010627,4.96
31153010634,010634,2.55
31055006703,006703,2.47
31055006904,006904,1.69
31091956700,956700,75.73
31101000100,000100,0.34
31103975400,975400,32.84
31055007309,007309,3.68
31055007314,007314,6.38
31055007407,007407,0.8
31019969500,969500,1.32
31029961900,961900,42.07
31041971800,971800,53.8
31041971900,971900,52.38
31055000300,000300,0.58
31055005200,005200,0.41
31055000800,000800,1.7
31055002100,002100,0.99
31055002900,002900,1.09
31055003700,003700,0.62
31055004000,004000,0.35
31055005700,005700,1.48
31055006303,006303,1.55
31109000400,000400,1.48
31109000700,000700,0.63
31109001102,001102,1.65
31109001600,001600,0.76
31109002400,002400,1.26
31109003001,003001,4.37
31109003402,003402,1.42
31109003607,003607,5.2
31109003719,003719,0.79
31113957500,957500,43.26
31159960300,960300,2.29
31177050101,050101,2.38
31055007456,007456,0.77
31055007461,007461,3.5
31055007468,007468,2.9
31055007511,007511,5.59
31067964900,964900,2.99
31185969800,969800,1.28
31055007438,007438,2.18
31055007442,007442,1.85
31001965900,965900,3.34
31013951200,951200,3.33
31161951700,951700,43.64
31055004500,004500,0.82
31055006903,006903,0.88
31055007441,007441,3.0
31053964300,964300,1.49
31001966000,966000,1.79
31047968200,968200,32.37
31079000500,000500,2.27
31109001002,001002,1.86
31109002100,002100,0.38
31119960802,960802,2.82
31153010615,010615,2.62
31003979800,979800,43.99
31031955900,955900,79.47
31041972000,972000,45.13
31055007429,007429,1.26
31055007449,007449,0.58
31079000300,000300,0.93
31099966700,966700,21.7
31109001101,001101,1.74
31109002300,002300,0.78
31109003716,003716,5.26
31153010614,010614,2.28
31055007447,007447,1.41
31109000100,000100,2.42
31055006604,006604,1.42
31119961000,961000,0.34
31001965700,965700,0.08
31141965500,965500,4.24
31153010106,010106,0.85
31055007432,007432,3.57
31055007465,007465,0.86
31159960200,960200,0.78
31055006503,006503,1.2
31055007471,007471,3.68
31109003715,003715,4.2
31109000202,000202,0.78
31109001800,001800,0.13
31109003609,003609,3.88
31119960801,960801,0.5
31043010100,010100,1.11
31055000700,000700,1.22
31055004200,004200,0.69
31153010205,010205,3.03
31079000400,000400,0.43
31079000600,000600,3.73
31079000800,000800,0.92
31079000900,000900,0.84
31079001200,001200,2.66
31041971700,971700,40.18
31053963700,963700,20.13
31053964100,964100,1.06
31077970900,970900,29.25
31079000100,000100,10.86
31047968300,968300,18.66
31109002800,002800,1.18
31109003202,003202,7.04
31109003302,003302,4.76
31109003604,003604,4.37
31109003708,003708,3.95
31109003713,003713,1.96
31069952100,952100,57.56
31073967600,967600,24.78
31047968600,968600,20.07
31109010100,010100,10.73
31109010300,010300,10.13
31153010204,010204,1.5
31153010206,010206,2.32
31153010207,010207,3.19
31001965500,965500,1.19
31001965800,965800,1.35
31109001700,001700,0.88
31109002701,002701,1.72
31051977600,977600,31.07
31053963600,963600,19.66
31153010208,010208,5.36
31153010401,010401,0.96
31047968100,968100,20.72
31157953500,953500,0.53
31055002000,002000,0.75
31055002500,002500,1.18
31055002700,002700,1.15
31055003402,003402,1.1
31055003600,003600,0.81
31055004300,004300,0.25
31055005000,005000,1.07
31055005300,005300,0.79
31055005800,005800,2.46
31055007406,007406,0.8
31055007433,007433,2.71
31055007439,007439,2.44
31055007444,007444,2.45
31089974000,974000,19.67
31105954500,954500,4.81
31109000600,000600,0.22
31155968200,968200,10.91
31067964600,964600,14.22
31157953800,953800,4.77
31109001301,001301,0.92
31043010300,010300,2.99
31047968000,968000,13.24
31153010619,010619,1.07
31055006102,006102,1.05
31055006400,006400,1.5
31055006704,006704,1.81
31055006905,006905,0.4
31055007002,007002,1.3
31055007101,007101,0.33
31055007313,007313,1.33
31173940100,940100,28.82
31153010623,010623,2.52
31153010631,010631,9.84
31153010702,010702,5.36
31093970500,970500,25.87
31097967500,967500,29.4
31055007505,007505,11.24
31055007517,007517,4.32
31067964800,964800,2.03
31067965100,965100,1.55
31025965600,965600,1.95
31025965800,965800,22.35
31027977200,977200,38.62
31035962200,962200,25.1
31039972800,972800,35.58
31151960600,960600,2.29
31055007459,007459,2.61
31055007469,007469,4.59
31055007472,007472,2.72
31053964400,964400,3.3
31055000400,000400,1.5
31055000600,000600,0.61
31131966600,966600,6.6
31079001300,001300,12.28
31003979600,979600,45.18
31009972400,972400,59.7
31011960200,960200,41.75
31109983200,983200,5.36
31115972800,972800,45.72
31159960100,960100,4.15
31017975000,975000,12.04
31159960400,960400,13.46
31055007318,007318,8.89
31119961100,961100,2.65
31119961300,961300,8.99
31121966800,966800,29.18
31131966900,966900,1.93
31055007454,007454,1.79
31055007457,007457,1.43
31079001400,001400,20.7
31081969100,969100,21.76
31153010402,010402,1.49
31153010503,010503,2.65
31153010616,010616,2.02
31153010617,010617,0.62
31109001400,001400,1.49
31019969100,969100,14.61
31023967600,967600,5.01
31175971300,971300,4.49
31177050202,050202,11.83
31133967800,967800,6.37
31141965400,965400,4.44
31141965700,965700,2.71
31143960100,960100,24.54
31147968500,968500,18.95
31167962100,962100,20.0
31153010305,010305,1.78
31153010626,010626,4.24
31151960700,960700,16.89
31151960900,960900,13.79
31137967200,967200,6.94
31141965100,965100,17.76
31141965300,965300,2.74
31143960000,960000,22.81
31153010103,010103,2.67
31153010108,010108,0.65
31153010622,010622,2.61
31153010624,010624,1.98
31055002400,002400,0.61
31055002600,002600,0.45
31011960100,960100,43.91
31055002800,002800,1.84
31055003100,003100,0.79
31055003401,003401,0.72
31067964700,964700,4.83
31067965000,965000,0.4
31055006202,006202,1.98
31015975800,975800,37.58
31055006805,006805,1.08
31055006906,006906,1.14
31055007001,007001,0.71
31055007003,007003,0.91
31055007102,007102,1.04
31055007311,007311,2.26
31055007312,007312,1.77
31149974600,974600,29.98
31107976200,976200,39.94
31111959800,959800,22.85
31059091600,091600,7.52
31065963900,963900,31.53
31111959700,959700,19.07
31067965200,965200,18.25
31055007316,007316,5.1
31055007405,007405,0.52
31131966700,966700,20.35
31123952500,952500,37.46
31055005600,005600,0.61
31055005901,005901,1.97
31055006101,006101,1.84
31127968200,968200,1.82
31107976400,976400,28.19
31121966700,966700,17.58
31131966800,966800,18.37
31137967000,967000,1.33
31139979200,979200,27.02
31055007408,007408,0.87
31055007431,007431,3.5
31055007434,007434,1.71
31055007436,007436,1.0
31055007440,007440,2.61
31055007445,007445,1.29
31019969202,969202,1.1
31019969204,969204,1.54
31019969300,969300,3.73
31019969700,969700,3.23
31109003717,003717,4.09
31109003802,003802,0.42
31109010202,010202,12.98
31083964200,964200,23.81
31109010400,010400,9.19
31087962700,962700,28.66
31109003003,003003,2.4
31109003103,003103,2.6
31109003104,003104,2.62
31109003401,003401,2.93
31109003601,003601,1.81
31109003605,003605,2.61
31109003706,003706,1.76
31005958300,958300,41.03
31119960600,960600,1.67
31119960900,960900,0.49
31119961200,961200,14.69
31109001302,001302,0.81
31101000300,000300,8.27
31109000500,000500,0.62
31109000900,000900,1.51
31109001001,001001,0.52
31109001200,001200,0.77
31013951100,951100,21.67
31033954800,954800,7.13
31033955000,955000,1.18
31037964600,964600,28.55
31121966600,966600,40.42
31037964800,964800,18.66
31039972700,972700,37.57
31095963800,963800,0.38
31097967600,967600,21.03
31177050300,050300,11.81
31111960500,960500,1.14
31117957900,957900,44.08
31055007450,007450,0.87
31145963100,963100,11.38
31147964500,964500,7.92
31109002001,002001,0.2
31109002002,002002,0.25
31109002200,002200,0.3
31109002500,002500,0.65
31109002900,002900,3.48
31055007451,007451,1.23
31055007453,007453,2.39
31055007458,007458,2.1
31055007460,007460,3.6
31055007463,007463,1.57
31055007466,007466,1.87
31055007470,007470,3.86
31021963400,963400,19.21
31023967700,967700,1.49
31043010200,010200,1.67
31039972900,972900,42.45
31043010400,010400,13.52
31045950700,950700,3.09
31055000500,000500,3.12
31055001900,001900,0.3
31055004900,004900,0.82
31057962300,962300,38.24
31055003500,003500,1.03
31055003800,003800,0.71
31055004400,004400,0.28
31055004600,004600,0.48
31055004700,004700,0.49
31055006506,006506,0.78
31055006603,006603,1.07
31055006701,006701,1.46
31055006803,006803,1.83
31109003709,003709,3.86
31109003714,003714,2.47
31023967800,967800,12.02
31025965700,965700,12.52
31025965900,965900,27.29
31031955800,955800,43.44
31095963600,963600,4.48
31027977100,977100,17.38
31153010629,010629,5.24
31153010632,010632,8.51
31153010701,010701,14.44
31157953700,953700,2.05
31167962200,962200,10.84
31177050201,050201,2.09
31157952900,952900,11.96
31157953100,953100,18.04
31157953600,953600,1.93
31093970600,970600,30.28
31001965400,965400,9.66
31001965600,965600,1.96
31001966100,966100,3.3
31001966200,966200,13.22
31109001500,001500,0.6
31155968100,968100,10.22
31055007504,007504,11.28
31055007506,007506,6.45
31055007513,007513,2.45
31055007516,007516,3.29
31155968300,968300,0.51
31089974100,974100,18.94
31181965000,965000,30.02
31181965100,965100,45.57
31185969600,969600,7.88
31173940200,940200,25.91
31175971400,971400,3.29
31161951600,951600,53.34
31163970100,970100,35.34
31165950100,950100,48.37
31013951300,951300,6.17
31019969600,969600,2.05
31153010501,010501,2.29
31109003608,003608,4.33
31109003718,003718,1.94
31129960000,960000,42.9
31139979100,979100,19.84
31145963300,963300,4.23
31153010107,010107,1.33
31153010302,010302,1.71
31037964700,964700,20.29
31049955400,955400,12.31
31053963800,963800,1.82
31055001600,001600,0.45
31055003200,003200,0.25
31055005902,005902,1.33
31055006602,006602,0.17
31055007310,007310,3.03
31025966100,966100,4.07
31055007409,007409,0.37
31055007452,007452,2.07
31055007464,007464,0.92
31055007509,007509,5.7
31075956300,956300,73.08
31079001100,001100,3.84
31081969200,969200,17.35
31109003102,003102,4.76
31095963700,963700,2.09
31109003500,003500,0.22
31111960300,960300,0.87
31125966100,966100,42.94
31141965298,965298,10.45
31153010203,010203,1.25
31099966600,966600,20.86
31109001003,001003,1.18
31109002702,002702,2.14
31109003301,003301,2.01
31111960600,960600,23.86
31055007424,007424,1.31
31155968400,968400,11.47
31179978600,978600,25.41
31055006806,006806,0.3
31157953200,953200,11.46
31157953900,953900,3.31
31171957100,957100,72.33
31127968100,968100,1.06
31025966000,966000,14.63
31035962100,962100,24.66
31019969000,969000,11.57
31021963200,963200,31.11
31055002300,002300,1.82
31055005400,005400,1.53
31055006302,006302,1.95
31055007303,007303,5.2
31055007317,007317,6.2
31055007443,007443,1.29
31055007455,007455,0.7
31055007508,007508,9.41
31061964600,964600,31.97
31055003300,003300,1.24
