originGEOID,minDisBup,minDisMet,minDisNalV,ZIP_CODE,rurality,time_to_nearest_naltrexone/vivitrol,count_in_range_naltrexone/vivitrol,naltrexone/vivitrol_score,count_in_range_buprenorphine,time_to_nearest_buprenorphine,buprenorphine_score,count_in_range_methadone,time_to_nearest_methadone,methadone_score,RPL_THEME1,RPL_THEME2,RPL_THEME3,RPL_THEME4,RPL_THEMES
1506,3.939526218,9.102288953,3.939526218,1506,Suburban,9,16,1.3,18,9,0.566666667,6,21,0.211111111,0.3115,0.3406,0.23,0.406,0.2735
1507,5.572711862,5.685894142,5.57114317,1507,Suburban,12,24,1.8,24,12,0.6,12,12,0.511111111,0.2507,0.2402,0.2595,0.1015,0.113
1510,8.37026827,8.35400474,7.142540465,1510,Urban,19,29,1.1,28,19,0.355555556,18,19,0.355555556,0.1141,0.1856,0.3533,0.3982,0.1757
1515,0.822104413,10.03611621,0.822104413,1515,Suburban,0,23,1.733333333,26,0,0.788888889,8,19,0.322222222,0.2489,0.2482,0.2259,0.126,0.1195
1516,6.603380932,9.887239279,6.603380932,1516,Urban,18,24,1,20,18,0.333333333,14,18,0.333333333,0.0827,0.2102,0.1033,0.2382,0.0751
1518,5.37191897,5.530909011,5.370950434,1518,Urban,11,12,1.9,14,11,0.633333333,2,11,0.422222222,0.0545,0.8904,0.2989,0.4531,0.3214
1519,6.533742078,3.4908721,6.279752043,1519,Urban,16,22,1.333333333,20,17,0.422222222,18,10,0.577777778,0.1119,0.2328,0.4933,0.5327,0.2625
1520,4.995736094,4.777960476,4.777960476,1520,Urban,11,23,1.9,22,11,0.633333333,18,11,0.633333333,0.19,0.4419,0.2253,0.5373,0.2836
1521,6.628191115,6.645977189,6.625989189,1521,Suburban,18,10,1.2,12,18,0.4,2,18,0.266666667,0.3692,0.4463,0.1466,0.1731,0.2069
1522,6.38579793,7.478675479,6.38579793,1522,Urban,22,17,0.8,16,22,0.266666667,8,22,0.244444444,0.0789,0.3354,0.4235,0.0994,0.1008
1523,5.384680599,5.375100635,5.375100635,1523,Urban,12,28,1.8,28,12,0.533333333,20,12,0.533333333,0.3646,0.2084,0.4578,0.3009,0.2841
1524,4.002904168,4.002904168,3.250580859,1524,Urban,8,27,2.2,28,8,0.733333333,18,8,0.733333333,0.3959,0.177,0.2767,0.5036,0.3134
1525,7.417748659,7.417748659,6.853716662,1525,Urban,20,25,1,22,20,0.277777778,20,19,0.355555556,0.1155,0.1866,0.118,0.1675,0.0642
1527,4.166619275,0.354996418,3.843682004,1527,Urban,7,27,2.233333333,24,7,0.733333333,20,0,0.888888889,0.2918,0.0957,0.4497,0.1854,0.163
1529,4.136154475,5.333331569,4.109505235,1529,Urban,15,20,1.5,16,15,0.422222222,10,15,0.422222222,0.2771,0.4919,0.1267,0.3818,0.2522
1531,7.558945403,15.41830021,7.558945403,1531,Rural,19,4,0.7,4,19,0.3,0,36,0,0.5232,0.5253,0.1277,0.4929,0.418
1532,2.520980742,2.520980742,0.582630688,1532,Urban,0,27,2.4,22,9,0.7,20,9,0.7,0.0437,0.1389,0.4524,0.5477,0.1917
1534,7.833281713,6.26124046,7.30304204,1534,Urban,19,24,1,22,19,0.333333333,18,14,0.444444444,0.1155,0.1866,0.118,0.1675,0.0642
1535,3.412226325,12.33308327,3.412226325,1535,Suburban,9,16,1.166666667,18,9,0.544444444,6,28,0.055555556,0.3537,0.2225,0.0125,0.2318,0.1397
1536,5.129565929,3.70109636,4.942358933,1536,Urban,10,24,1.866666667,22,12,0.6,18,11,0.622222222,0.1878,0.0603,0.3982,0.0508,0.0441
1537,5.943857501,5.943857501,5.475750536,1537,Urban,12,29,1.8,30,12,0.6,20,12,0.6,0.3329,0.4119,0.4246,0.2571,0.2971
1540,6.181367393,8.150273924,6.181367393,1540,Urban,9,30,1.933333333,36,9,0.644444444,14,17,0.433333333,0.3663,0.4898,0.0341,0.1903,0.1863
1541,1.204257183,6.401215809,1.204257183,1541,Suburban,0,30,1.933333333,30,0,0.822222222,18,16,0.466666667,0.0451,0.1123,0.1586,0.0965,0.0238
1542,4.802368924,4.802368924,4.132341302,1542,Urban,10,25,2,24,10,0.666666667,12,10,0.666666667,0.1582,0.4222,0.256,0.4335,0.2389
1543,7.227847375,10.38996195,7.227847375,1543,Urban,17,19,1.033333333,18,17,0.388888889,8,21,0.277777778,0.0613,0.0693,0.0519,0.4368,0.0638
1545,4.028912711,2.794564438,2.794564438,1545,Urban,11,28,1.9,24,11,0.633333333,20,11,0.622222222,0.1593,0.1732,0.6673,0.8975,0.4624
1550,0.172621792,0.172621792,0.162336342,1550,Urban,0,20,3,22,0,1,8,0,0.688888889,0.6294,0.9175,0.6819,0.4188,0.7093
1560,7.953668997,4.18760708,7.670365051,1560,Urban,16,24,1.366666667,22,16,0.433333333,18,9,0.588888889,0.1448,0.4557,0.5598,0.3704,0.2951
1561,6.734047905,6.719550545,6.719550545,1561,Urban,19,21,1.1,18,19,0.311111111,8,19,0.3,0.3646,0.2084,0.4578,0.3009,0.2841
1562,2.883425772,7.596612529,2.883425772,1562,Urban,8,22,1.733333333,22,8,0.655555556,12,15,0.5,0.6098,0.3953,0.5374,0.6729,0.6112
1564,6.121943103,6.240400822,6.121943103,1564,Urban,12,31,1.8,30,12,0.522222222,18,12,0.522222222,0.105,0.1655,0.1675,0.2813,0.0962
1566,3.167553256,3.337615316,3.166423923,1566,Urban,6,19,2.4,20,6,0.8,8,6,0.566666667,0.0545,0.8904,0.2989,0.4531,0.3214
1568,5.701691058,5.701691058,5.252848217,1568,Urban,13,30,1.7,24,13,0.544444444,22,13,0.544444444,0.1584,0.1068,0.3344,0.3102,0.1379
1569,7.814502542,8.797611618,7.808560998,1569,Urban,18,23,1.2,22,18,0.388888889,14,18,0.388888889,0.2592,0.0669,0.1702,0.2122,0.0928
1570,1.601136164,8.593925547,1.601136164,1570,Urban,0,30,2.5,36,0,0.833333333,14,15,0.444444444,0.2304,0.4395,0.2724,0.2943,0.2314
1571,3.728331352,5.949149102,3.728331352,1571,Urban,8,19,1.833333333,26,8,0.611111111,10,19,0.333333333,0.3311,0.1549,0.2253,0.4984,0.2594
1581,1.404889234,1.353300976,1.353300976,1581,Urban,0,29,2.7,22,0,1,20,0,1,0.2005,0.5572,0.6492,0.9095,0.5854
1583,5.614898935,4.286222523,4.286222523,1583,Urban,11,32,1.9,34,11,0.611111111,26,11,0.611111111,0.4305,0.0615,0.5255,0.466,0.3202
1585,4.46599279,12.84064631,4.46599279,1585,Suburban,12,12,1.666666667,14,12,0.577777778,2,27,0.066666667,0.2512,0.54,0.1168,0.7811,0.3893
1588,8.888183049,7.0987335,8.326843601,1588,Urban,21,26,0.9,24,21,0.3,20,15,0.433333333,0.3823,0.7449,0.3799,0.4217,0.4512
1590,8.114452604,3.876930614,7.790836265,1590,Urban,15,23,1.4,22,15,0.455555556,18,9,0.588888889,0.0258,0.4126,0.157,0.0907,0.047
1602,0.677288974,1.520700962,0.677288974,1602,Urban,0,23,2.733333333,24,0,0.955555556,16,5,0.833333333,0.2439,0.317,0.6795,0.6253,0.4357
1603,0.109783515,0.109783515,0.109783515,1603,Urban,0,28,3,30,0,1,18,0,1,0.6837,0.7999,0.8144,0.8355,0.8503
1604,1.122179618,2.144622403,1.082177573,1604,Urban,0,22,2.666666667,22,5,0.811111111,16,7,0.755555556,0.2551,0.3078,0.7142,0.7367,0.4899
1605,0.927868173,1.079419001,0.926221736,1605,Urban,0,26,3,24,0,0.944444444,18,0,0.933333333,0.9392,0.9067,0.8917,0.9395,0.9857
1606,2.488058691,1.759428603,1.759428603,1606,Urban,5,25,2.5,24,5,0.811111111,18,5,0.811111111,0.3517,0.3182,0.5062,0.3078,0.3239
1607,1.625595842,2.328987651,1.324968945,1607,Urban,4,23,2.5,24,4,0.833333333,16,7,0.766666667,0.6617,0.2313,0.7715,0.9446,0.7737
1608,0.628944859,0.628944859,0.622818105,1608,Urban,2,26,2.733333333,26,2,0.911111111,18,4,0.866666667,0.8652,0.2825,0.8329,0.9633,0.8971
1609,0.765726803,0.765726803,0.765726803,1609,Urban,0,26,3,26,0,1,18,0,0.933333333,0.767,0.0333,0.6981,0.8552,0.6481
1610,0.75236434,1.195882274,0.383570017,1610,Urban,0,28,2.9,30,0,0.966666667,18,3,0.9,0.9116,0.5911,0.9227,0.8886,0.9396
1611,1.846488382,1.846488382,1.080623906,1611,Urban,5,27,2.5,28,5,0.833333333,18,5,0.833333333,0.1582,0.4222,0.256,0.4335,0.2389
1612,5.414267602,6.110506531,5.414267602,1612,Urban,8,21,1.933333333,22,8,0.688888889,16,12,0.6,0.0267,0.2013,0.3419,0.3653,0.125
1701,2.949851379,2.847754281,1.578273188,1701,Urban,0,30,2.533333333,18,7,0.6,14,7,0.6,0.1184,0.4234,0.3918,0.7614,0.37
1702,0.584195945,0.357964948,0.357964948,1702,Urban,0,34,3,18,0,0.755555556,16,0,0.755555556,0.2546,0.0889,0.5544,0.7358,0.3607
1718,4.589202137,8.321008746,4.589202137,1718,Urban,11,23,1.9,24,11,0.533333333,10,20,0.266666667,0.1209,0.1049,0.6858,0.8333,0.3844
1719,6.683922466,12.3169238,3.84471905,1719,Urban,13,18,1.433333333,16,17,0.322222222,4,27,0.088888889,0.2005,0.0647,0.5177,0.201,0.1306
1720,3.126849694,10.99082824,3.126849694,1720,Urban,9,36,2.1,32,9,0.566666667,12,23,0.211111111,0.0263,0.177,0.5972,0.1479,0.0986
1721,2.822844967,2.680700456,2.680700456,1721,Urban,9,16,2.1,8,9,0.6,10,9,0.6,0.0666,0.1099,0.5755,0.1241,0.0868
1730,0.63776498,7.744542429,0.63776498,1730,Urban,0,55,2.166666667,54,0,0.844444444,20,15,0.488888889,0.1839,0.3905,0.4548,0.7558,0.4108
1731,3.570365526,4.97459877,3.570365526,1731,Urban,10,62,1.8,70,10,0.622222222,28,13,0.522222222,0.2782,0.3121,0.2425,0.186,0.173
1740,9.650530634,9.644145649,6.003471378,1740,Suburban,11,46,1.4,40,21,0.3,24,21,0.3,0.0162,0.1188,0.229,0.0946,0.0232
1741,4.289847656,6.557636632,4.289847656,1741,Suburban,10,39,1.833333333,36,10,0.611111111,12,17,0.366666667,0.0983,0.1234,0.3739,0.0325,0.0313
1742,0.59979179,7.498047818,0.434280126,1742,Urban,0,37,3,32,0,0.844444444,12,18,0.366666667,0.0261,0.3017,0.5743,0.2211,0.1464
1745,4.581014861,4.344484524,4.344484524,1745,Urban,11,47,1.9,32,11,0.622222222,26,11,0.622222222,0.1341,0.241,0.2318,0.1941,0.1088
1746,4.720742415,4.720742415,4.603792698,1746,Urban,15,17,1.5,10,15,0.488888889,12,15,0.488888889,0.0595,0.196,0.3046,0.17,0.079
1747,2.613995927,2.613995927,2.093450249,1747,Urban,4,14,2.6,10,4,0.688888889,14,4,0.688888889,0.2174,0.4338,0.1122,0.4895,0.2452
1748,5.25756212,5.25756212,5.25756212,1748,Urban,12,26,1.8,14,12,0.6,16,12,0.6,0.095,0.0939,0.2762,0.3621,0.1126
1749,8.145501199,8.145501199,4.844917667,1749,Urban,9,35,1.633333333,26,19,0.366666667,20,19,0.366666667,0.2695,0.5345,0.4776,0.7265,0.4805
1752,6.255129424,6.255129424,5.07579669,1752,Urban,10,29,1.7,22,15,0.5,18,15,0.5,0.1929,0.2244,0.7813,0.4732,0.3607
1754,4.027921701,9.97268341,1.631088323,1754,Urban,7,26,2.033333333,20,11,0.511111111,8,23,0.222222222,0.0913,0.1944,0.104,0.3624,0.105
1756,4.732798203,4.732798203,4.28076053,1756,Urban,10,10,2,8,10,0.566666667,12,10,0.566666667,0.0294,0.0975,0.1595,0.1956,0.0373
1757,1.361504206,1.361504206,0.860379453,1757,Urban,0,14,3,10,0,0.744444444,14,0,0.744444444,0.1716,0.1306,0.3479,0.2794,0.1444
1760,2.949783302,3.157628827,1.215366558,1760,Urban,0,49,2.333333333,52,10,0.522222222,24,10,0.522222222,0.0012,0.3618,0.3421,0.141,0.0655
1770,3.559455534,3.734616979,3.552507711,1770,Urban,10,26,1.933333333,10,11,0.5,8,11,0.5,0.0053,0.2587,0.2013,0.0168,0.0076
1772,4.91931306,4.91931306,4.91931306,1772,Urban,10,33,1.866666667,24,10,0.666666667,20,10,0.666666667,0.1341,0.241,0.2318,0.1941,0.1088
1773,4.555753327,3.570656296,3.570656296,1773,Urban,10,67,2,80,11,0.588888889,26,10,0.611111111,0.0509,0.3539,0.3969,0.2853,0.1583
1775,6.781252266,11.57444358,1.399017612,1775,Urban,0,19,1.866666667,12,17,0.311111111,10,28,0.055555556,0.0229,0.2956,0.0853,0.0756,0.0239
1776,5.800968438,7.417599639,4.514879239,1776,Urban,12,21,1.533333333,12,17,0.411111111,6,17,0.377777778,0.0143,0.2505,0.4271,0.0126,0.0177
1778,5.76957825,5.255707251,4.259710254,1778,Urban,7,54,2,56,13,0.511111111,26,13,0.544444444,0.0013,0.3917,0.3104,0.4851,0.1594
1801,1.959477583,1.901401032,1.911174837,1801,Urban,0,110,3,128,0,1,46,0,0.844444444,0.2424,0.351,0.719,0.7012,0.4831
1803,2.91764687,3.981643324,0.2687344,1803,Urban,0,95,2.6,110,6,0.8,46,6,0.677777778,0.3049,0.2674,0.6232,0.3462,0.3347
1810,3.622600172,3.622600172,3.649088837,1810,Urban,8,40,2.2,52,8,0.733333333,24,12,0.6,0.1138,0.0655,0.4484,0.6412,0.2177
1821,3.415276123,4.674647714,3.415276123,1821,Urban,9,42,1.966666667,46,11,0.633333333,16,11,0.633333333,0.1776,0.0544,0.6728,0.7236,0.3222
1824,2.126462803,2.126462803,2.155064022,1824,Urban,0,36,2.4,36,8,0.711111111,14,8,0.666666667,0.0383,0.0521,0.2621,0.5543,0.1071
1826,2.18243184,4.163247256,2.18243184,1826,Urban,7,26,2.166666667,26,7,0.744444444,10,9,0.6,0.4,0.0826,0.4402,0.2758,0.2342
1827,5.180949829,8.246958001,4.386568929,1827,Suburban,14,14,1.333333333,14,18,0.4,4,21,0.266666667,0.0602,0.1073,0.1434,0.0072,0.0025
1830,1.984087778,2.560676373,0.756363023,1830,Urban,0,18,3,22,0,0.833333333,8,0,0.833333333,0.898,0.8688,0.8113,0.9384,0.9661
1832,3.423042212,2.460142761,1.619467527,1832,Urban,5,23,2.5,24,5,0.755555556,10,5,0.755555556,0.148,0.1659,0.2263,0.1457,0.0801
1833,2.2150084,8.759283593,4.268850947,1833,Urban,16,20,1.4,20,0,0.822222222,16,16,0.422222222,0.0984,0.138,0.1538,0.1287,0.0459
1834,1.365250058,5.867950189,1.365250058,1834,Urban,7,16,2.3,20,7,0.744444444,14,7,0.622222222,0.0733,0.1987,0.1781,0.0873,0.0398
1835,1.964031918,4.081041462,1.376813968,1835,Urban,5,23,2.5,30,5,0.7,16,5,0.7,0.326,0.3738,0.3218,0.3595,0.2972
1840,0.583219531,0.583219531,0.080218103,1840,Urban,0,31,2.9,30,3,0.9,14,3,0.777777778,0.9301,0.9102,0.966,0.8599,0.9794
1841,0.655832209,0.655832209,0.371011019,1841,Urban,2,31,2.733333333,30,0,0.955555556,14,0,0.833333333,0.904,0.5492,0.9334,0.8755,0.9306
1843,0.910432893,0.910432893,0.946491508,1843,Urban,0,37,3,42,0,1,20,4,0.744444444,0.713,0.8477,0.8727,0.6268,0.8274
1844,1.933476978,1.933476978,1.736397926,1844,Urban,6,31,2.366666667,30,6,0.788888889,14,6,0.7,0.6154,0.5405,0.8264,0.8813,0.7947
1845,2.549258829,3.593276248,2.53066039,1845,Urban,9,35,2.1,40,9,0.7,22,11,0.555555556,0.3616,0.7963,0.3902,0.2713,0.4004
1850,0.846854102,3.301340235,0.783910972,1850,Urban,5,33,2.5,34,5,0.833333333,14,6,0.722222222,0.8099,0.7771,0.8337,0.3824,0.7759
1851,1.085015509,1.085015509,1.138179969,1851,Urban,0,33,2.7,34,0,0.955555556,12,0,0.844444444,0.6983,0.1559,0.8549,0.8097,0.7279
1852,0.702118837,2.761528415,0.702118837,1852,Urban,0,34,3,34,0,1,14,5,0.777777778,0.7877,0.1954,0.8321,0.9705,0.8523
1854,0.490919266,1.980789332,0.490919266,1854,Urban,0,30,2.666666667,32,0,0.955555556,12,4,0.744444444,0.6504,0.0698,0.6991,0.7003,0.5741
1860,5.43371275,5.171421657,5.171421657,1860,Urban,10,14,2,14,10,0.544444444,4,10,0.544444444,0.2723,0.4875,0.0494,0.4366,0.2408
1862,3.858597337,4.566274903,3.858276119,1862,Urban,9,40,2,40,10,0.655555556,14,10,0.655555556,0.3245,0.1737,0.3973,0.6383,0.3592
1863,1.981465017,1.981465017,1.568635078,1863,Urban,7,29,2.166666667,32,7,0.755555556,12,7,0.644444444,0.2614,0.658,0.3709,0.1862,0.2691
1864,5.564941333,5.785642466,2.778151317,1864,Urban,14,49,1.566666667,58,19,0.366666667,28,19,0.355555556,0.0244,0.0983,0.1956,0.0464,0.0101
1867,2.005948146,2.425089496,2.005948146,1867,Urban,6,102,2.1,122,11,0.633333333,46,11,0.588888889,0.0938,0.5676,0.3045,0.4078,0.2413
1876,0.601177531,0.601177531,2.690365254,1876,Urban,0,34,2.7,40,0,1,14,0,1,0.2423,0.2312,0.1314,0.1497,0.1051
1879,3.925185275,4.658574187,3.925185275,1879,Urban,12,26,1.766666667,26,12,0.6,8,12,0.544444444,0.2186,0.2703,0.4545,0.3273,0.2448
1880,2.821143144,2.696416053,1.724324452,1880,Urban,5,89,2.2,110,11,0.633333333,44,9,0.677777778,0.1376,0.2154,0.1178,0.2592,0.1021
1886,4.973722584,4.973722584,4.629649579,1886,Urban,12,29,1.533333333,28,15,0.477777778,10,15,0.422222222,0.0158,0.3725,0.36,0.0386,0.0393
1887,3.681836469,4.320591313,1.80402247,1887,Urban,0,79,2.4,94,9,0.7,42,9,0.7,0.0214,0.5466,0.2627,0.523,0.217
1890,2.958570393,3.157886779,2.674490872,1890,Urban,6,116,2.4,130,6,0.8,46,6,0.755555556,0.0028,0.1923,0.3008,0.3656,0.0945
1901,0.162078323,0.9866669,0.098796508,1901,Urban,0,85,3,104,0,1,36,3,0.844444444,0.8533,0.8905,0.895,0.9427,0.9701
1902,0.351326261,1.45760663,0.341287555,1902,Urban,0,84,3,104,1,0.966666667,36,4,0.822222222,0.6893,0.7454,0.8079,0.7969,0.8263
1904,1.908039177,2.443766177,1.234198863,1904,Urban,0,74,2.733333333,98,4,0.866666667,36,4,0.822222222,0.6745,0.8456,0.8525,0.5385,0.7822
1905,1.003666052,1.003666052,1.181201408,1905,Urban,0,85,2.8,104,0,1,36,0,0.955555556,0.3028,0.0904,0.8256,0.1117,0.2148
1906,2.754561986,1.840574857,1.840574857,1906,Urban,0,96,2.633333333,112,4,0.866666667,38,0,0.955555556,0.4685,0.3545,0.2944,0.6411,0.4539
1907,1.858406443,2.950958333,0.863930633,1907,Urban,5,63,2.5,88,5,0.833333333,32,8,0.688888889,0.1082,0.784,0.3881,0.6805,0.421
1908,2.419115568,2.444597401,2.408916196,1908,Urban,8,52,2.2,70,8,0.733333333,30,10,0.622222222,0.0137,0.4392,0.2674,0.2941,0.1253
1913,7.809430967,8.882841024,8.486002845,1913,Urban,14,14,1.6,14,14,0.455555556,4,14,0.411111111,0.2952,0.5899,0.0546,0.5393,0.3093
1915,3.606789771,3.606789771,3.606789771,1915,Urban,7,31,2.233333333,38,8,0.733333333,20,8,0.733333333,0.3784,0.065,0.5139,0.8911,0.4639
1921,1.822419053,6.666870848,6.189944597,1921,Urban,19,19,1.1,20,16,0.433333333,16,19,0.366666667,0.0787,0.2447,0.2068,0.0101,0.0136
1922,5.521454715,9.662304158,5.927204931,1922,Urban,21,10,0.9,16,12,0.5,12,21,0.288888889,0.1407,0.2257,0.1562,0.1056,0.0628
1923,0.298452525,0.298452525,0.257945241,1923,Urban,0,40,3,46,0,1,22,0,1,0.2271,0.3813,0.2266,0.4733,0.2661
1929,5.173861723,5.173861723,5.172255259,1929,Urban,11,20,1.666666667,16,11,0.555555556,12,11,0.555555556,0.1235,0.3859,0.1902,0.0455,0.0536
1930,0.485079867,0.485079867,0.48383323,1930,Urban,0,9,2.233333333,12,0,0.744444444,12,0,0.744444444,0.1598,0.3137,0.1051,0.213,0.1108
1937,0.372422473,0.372422473,0.338731483,1937,Urban,7,42,2.3,48,7,0.766666667,24,7,0.766666667,0.2198,0.3852,0.5632,0.9009,0.5275
1938,8.060355187,8.884961431,8.884961431,1938,Urban,23,9,0.7,14,20,0.3,12,23,0.233333333,0.2593,0.311,0.2302,0.2714,0.196
1940,4.575650084,2.377723899,1.491904852,1940,Urban,0,70,2.233333333,92,12,0.6,38,11,0.622222222,0.1219,0.2667,0.3622,0.2472,0.1534
1944,5.43813423,5.43813423,5.433949093,1944,Urban,10,21,1.766666667,20,10,0.588888889,14,10,0.588888889,0.138,0.4514,0.1642,0.2266,0.1436
1945,4.604698525,5.724722231,2.35356261,1945,Urban,8,40,2.133333333,50,10,0.666666667,24,13,0.522222222,0.0696,0.3794,0.3594,0.0661,0.0756
1949,1.739538313,1.738749113,1.756921129,1949,Urban,9,40,2.1,46,9,0.7,24,9,0.7,0.2334,0.3127,0.3892,0.5445,0.3221
1950,8.779831264,10.92083714,8.779831264,1950,Urban,21,12,0.9,18,18,0.366666667,10,21,0.222222222,0.0853,0.3004,0.3273,0.4244,0.1928
1951,10.16535049,13.03975502,10.18753376,1951,Urban,27,3,0.3,6,23,0.188888889,2,27,0.066666667,0.1407,0.2257,0.1562,0.1056,0.0628
1952,6.475134762,12.70188822,11.33199449,1952,Urban,21,7,0.9,8,17,0.388888889,2,21,0.2,0.2969,0.2956,0.2905,0.5612,0.3263
1960,1.41151882,1.447333503,0.723976326,1960,Urban,0,45,2.466666667,62,8,0.733333333,30,0,0.911111111,0.2388,0.5168,0.3033,0.9526,0.5368
1966,3.807647078,3.807647078,3.719035693,1966,Urban,9,7,1.4,12,9,0.466666667,10,9,0.466666667,0.1032,0.2922,0.1183,0.2185,0.0934
1969,5.277374489,9.72499563,7.713265569,1969,Urban,20,11,1,14,13,0.488888889,12,20,0.333333333,0.0706,0.1689,0.1213,0.2081,0.0602
1970,3.296160984,4.70024592,0.330117456,1970,Urban,0,48,2.466666667,60,9,0.7,28,10,0.666666667,0.5909,0.3227,0.6793,0.7747,0.6591
1982,5.457705699,5.457705699,5.457705699,1982,Urban,13,22,1.7,22,13,0.566666667,16,13,0.566666667,0.1278,0.1022,0.2361,0.7395,0.2263
1983,4.104627612,4.098441966,4.202377582,1983,Urban,10,37,2,40,10,0.666666667,24,10,0.666666667,0.1558,0.7583,0.21,0.2205,0.2196
1984,4.066093317,4.066093317,4.066093317,1984,Urban,11,23,1.9,22,11,0.633333333,16,11,0.633333333,0.0142,0.0493,0.2715,0.6281,0.1092
1985,4.064596366,6.460647588,4.064596366,1985,Urban,15,15,1.5,22,15,0.488888889,12,15,0.366666667,0.1619,0.331,0.1984,0.1989,0.1287
2019,4.795844165,4.060246808,4.584251983,2019,Urban,9,47,2.033333333,40,10,0.633333333,32,10,0.633333333,0.2342,0.0959,0.2905,0.3015,0.1494
2021,5.144129721,5.144129721,1.9458675,2021,Urban,0,92,2.8,78,6,0.7,26,6,0.7,0.3193,0.5792,0.5392,0.4272,0.4234
2025,6.169593236,7.422312729,2.921048104,2025,Urban,11,27,1.7,12,14,0.477777778,8,18,0.377777778,0.1273,0.392,0.0228,0.367,0.134
2026,4.075984276,6.402497404,2.422263849,2026,Urban,7,110,2.2,104,12,0.588888889,36,16,0.455555556,0.206,0.1889,0.4296,0.5025,0.2687
2030,7.194789343,7.429433252,4.138171201,2030,Urban,16,54,1.333333333,40,23,0.211111111,14,23,0.211111111,0.0018,0.3316,0.3313,0.0321,0.022
2032,7.794541123,7.794541123,2.814703142,2032,Urban,5,77,2.233333333,58,17,0.366666667,14,17,0.344444444,0.1058,0.2454,0.385,0.036,0.0519
2035,8.521180966,8.521180966,3.260697147,2035,Urban,12,56,1.733333333,40,18,0.388888889,20,19,0.288888889,0.3679,0.5717,0.1682,0.5822,0.3958
2038,6.204579655,6.204579655,1.194303464,2038,Urban,0,20,2.066666667,12,17,0.4,12,17,0.4,0.2652,0.3546,0.2223,0.4795,0.2781
2043,2.972459428,3.293633837,2.972459428,2043,Urban,7,60,2.2,46,7,0.711111111,16,10,0.644444444,0.0253,0.2604,0.1086,0.3626,0.0908
2045,6.774023216,6.414575035,1.650036667,2045,Urban,0,26,1.933333333,12,16,0.411111111,8,19,0.344444444,0.2225,0.1351,0.0216,0.0958,0.0416
2047,8.930063471,13.92999041,8.514475574,2047,Urban,19,11,1.033333333,6,19,0.266666667,6,28,0.066666667,0.1173,0.3524,0.237,0.246,0.1409
2048,6.615137772,8.659656788,3.954353316,2048,Urban,8,45,1.533333333,30,19,0.344444444,14,21,0.3,0.1397,0.0555,0.4235,0.5888,0.1987
2050,8.719848952,13.6724044,8.299648585,2050,Urban,20,19,0.933333333,8,21,0.233333333,6,27,0.1,0.3729,0.4085,0.4135,0.5353,0.4175
2052,8.542424554,8.742072526,4.136856607,2052,Urban,8,29,1.866666667,16,20,0.266666667,6,20,0.266666667,0.0555,0.2973,0.2625,0.3488,0.1405
2053,3.735727486,3.735727486,3.580482081,2053,Urban,9,18,1.766666667,10,14,0.488888889,12,14,0.488888889,0.1563,0.2183,0.219,0.1367,0.0886
2054,7.058421162,7.058421162,5.487410413,2054,Urban,9,19,1.833333333,6,20,0.333333333,6,20,0.333333333,0.0401,0.2622,0.3203,0.3568,0.1391
2056,8.955094138,8.955094138,2.46119101,2056,Urban,0,27,2.3,10,26,0.122222222,8,26,0.122222222,0.0327,0.144,0.1614,0.0103,0.0038
2061,1.949534925,6.88656943,1.574658972,2061,Urban,0,49,2.733333333,34,0,0.844444444,10,14,0.533333333,0.0834,0.2205,0.1168,0.0199,0.0132
2062,8.090680831,8.49970556,1.268084453,2062,Urban,0,104,2.366666667,82,14,0.477777778,28,14,0.444444444,0.5061,0.6182,0.3477,0.6673,0.5598
2066,6.221677567,9.837205024,5.962920566,2066,Urban,14,13,1.433333333,6,14,0.444444444,6,25,0.155555556,0.1173,0.3524,0.237,0.246,0.1409
2067,4.828534927,4.828534927,2.533657592,2067,Urban,11,56,1.9,32,11,0.533333333,10,11,0.533333333,0.0617,0.2589,0.5314,0.1202,0.1083
2071,9.97094324,9.97094324,1.266703533,2071,Urban,7,43,2.066666667,22,21,0.255555556,6,21,0.211111111,0.2446,0.2344,0.4373,0.2797,0.2249
2072,2.076577788,2.076577788,0.747892858,2072,Urban,0,83,3,72,0,0.888888889,24,0,0.888888889,0.4696,0.6891,0.6179,0.1414,0.4169
2081,9.124037809,9.124037809,1.044375364,2081,Urban,0,54,2.4,36,19,0.288888889,8,19,0.277777778,0.2446,0.2344,0.4373,0.2797,0.2249
2090,7.040453646,9.336472914,2.697217831,2090,Urban,4,102,2.066666667,84,17,0.422222222,30,17,0.377777778,0.158,0.3434,0.3614,0.3034,0.2043
2093,8.496724676,7.242825291,2.59355323,2093,Urban,12,27,1.633333333,14,22,0.266666667,10,22,0.255555556,0.0901,0.2071,0.1333,0.1995,0.0719
2108,0.270027503,0.542392422,0.270027503,2108,Rural,2,113,2.8,114,2,0.922222222,46,3,0.888888889,0.0729,0.0242,0.1007,0.2767,0.0233
2109,0.723968822,0.334853561,0.659345211,2109,Urban,3,108,2.7,112,3,0.9,46,6,0.8,0.4674,0.2464,0.3553,0.992,0.6512
2110,0.825352854,0.544491095,0.475714615,2110,Urban,0,113,2.8,114,3,0.9,46,3,0.877777778,0.4674,0.2464,0.3553,0.992,0.6512
2111,0.556744673,0.854077214,0.277660961,2111,Urban,1,119,2.866666667,116,1,0.944444444,48,3,0.9,0.5479,0.0253,0.8186,0.9706,0.6315
