"","GEOID","count_in_range_buprenorphine","time_to_nearest_buprenorphine","buprenorphine_score"
"5707","18657",2,26,0.0888888888888889
"5708","18660",0,37,0
"5709","18661",2,28,0.0444444444444444
"5710","18701",6,2,0.933333333333333
"5711","18702",6,0,1
"5712","18704",6,8,0.733333333333333
"5713","18705",8,7,0.766666666666667
"5714","18706",6,0,0.877777777777778
"5715","18707",8,20,0.333333333333333
"5716","18708",8,15,0.5
"5717","18709",6,10,0.666666666666667
"5718","18801",0,50,0
"5719","18810",4,4,0.6
"5720","18812",6,25,0.166666666666667
"5721","18814",0,33,0
"5722","18816",0,49,0
"5723","18817",4,22,0.188888888888889
"5724","18818",0,40,0
"5725","18821",10,24,0.2
"5726","18822",0,39,0
"5727","18823",0,34,0
"5728","18824",0,33,0
"5729","18825",0,42,0
"5730","18826",0,35,0
"5731","18828",0,60,0
"5732","18829",0,55,0
"5733","18830",0,32,0
"5734","18831",2,16,0.311111111111111
"5735","18832",0,38,0
"5736","18833",0,48,0
"5737","18834",0,34,0
"5738","18837",0,32,0
"5739","18840",6,0,0.722222222222222
"5740","18842",0,37,0
"5741","18843",0,51,0
"5742","18844",0,41,0
"5743","18845",0,64,0
"5744","18846",0,63,0
"5745","18847",0,39,0
"5746","18848",0,31,0
"5747","18850",2,18,0.266666666666667
"5748","18851",0,41,0
"5749","18853",0,55,0
"5750","18854",0,43,0
"5751","18901",20,0,0.822222222222222
"5752","18902",22,9,0.566666666666667
"5753","18912",22,9,0.633333333333333
"5754","18913",8,19,0.288888888888889
"5755","18914",22,8,0.711111111111111
"5756","18915",26,0,0.866666666666667
"5757","18917",18,11,0.6
"5758","18920",4,29,0.0222222222222222
"5759","18923",18,11,0.566666666666667
"5760","18925",24,9,0.655555555555556
"5761","18929",26,7,0.744444444444444
"5762","18930",10,26,0.133333333333333
"5763","18932",22,4,0.8
"5764","18935",14,4,0.866666666666667
"5765","18936",42,5,0.811111111111111
"5766","18938",10,19,0.322222222222222
"5767","18940",40,0,0.877777777777778
"5768","18942",8,19,0.322222222222222
"5769","18944",12,8,0.644444444444444
"5770","18947",16,13,0.444444444444444
"5771","18950",2,27,0.0666666666666667
"5772","18951",12,0,1
"5773","18954",50,10,0.644444444444444
"5774","18955",14,8,0.733333333333333
"5775","18960",14,0,0.9
"5776","18962",16,6,0.722222222222222
"5777","18964",20,8,0.711111111111111
"5778","18966",40,10,0.644444444444444
"5779","18969",18,9,0.655555555555556
"5780","18970",10,7,0.766666666666667
"5781","18972",0,32,0
"5782","18974",38,0,0.877777777777778
"5783","18976",40,8,0.722222222222222
"5784","18977",36,13,0.533333333333333
"5785","18980",24,12,0.522222222222222
"5786","19001",96,4,0.766666666666667
"5787","19002",58,0,0.888888888888889
"5788","19003",92,11,0.633333333333333
"5789","19004",96,6,0.766666666666667
"5790","19006",88,11,0.633333333333333
"5791","19007",52,7,0.722222222222222
"5792","19008",80,0,0.866666666666667
"5793","19009",88,11,0.633333333333333
"5794","19010",92,11,0.611111111111111
"5795","19012",100,6,0.777777777777778
"5796","19013",72,0,1
"5797","19014",38,10,0.644444444444444
"5798","19015",70,0,0.944444444444445
"5799","19017",54,10,0.633333333333333
"5800","19018",92,4,0.844444444444444
"5801","19020",98,0,1
"5802","19021",82,7,0.766666666666667
"5803","19022",74,6,0.8
"5804","19023",90,3,0.888888888888889
"5805","19025",60,8,0.711111111111111
"5806","19026",88,5,0.788888888888889
"5807","19027",104,7,0.733333333333333
"5808","19029",88,9,0.688888888888889
"5809","19030",44,6,0.788888888888889
"5810","19031",98,9,0.688888888888889
"5811","19032",94,3,0.833333333333333
"5812","19033",76,8,0.733333333333333
"5813","19034",98,8,0.688888888888889
"5814","19035",86,15,0.488888888888889
"5815","19036",86,5,0.8
"5816","19038",94,8,0.7
"5817","19040",54,6,0.788888888888889
"5818","19041",92,10,0.644444444444444
"5819","19043",80,6,0.755555555555556
"5820","19044",52,7,0.755555555555556
"5821","19046",96,11,0.633333333333333
"5822","19047",50,0,1
"5823","19050",86,0,0.933333333333333
"5824","19053",58,0,0.9
"5825","19054",36,8,0.711111111111111
"5826","19055",44,5,0.777777777777778
"5827","19056",46,7,0.766666666666667
"5828","19057",46,0,0.888888888888889
"5829","19060",32,16,0.466666666666667
"5830","19061",48,8,0.733333333333333
"5831","19063",66,0,0.888888888888889
"5832","19064",92,6,0.777777777777778
"5833","19066",92,6,0.766666666666667
"5834","19067",32,0,0.877777777777778
"5835","19070",74,8,0.722222222222222
"5836","19072",84,9,0.655555555555556
"5837","19073",68,7,0.711111111111111
"5838","19074",80,6,0.755555555555556
"5839","19075",92,12,0.6
"5840","19076",78,8,0.688888888888889
"5841","19078",80,9,0.7
"5842","19079",88,0,0.922222222222222
"5843","19081",82,8,0.733333333333333
"5844","19082",88,5,0.822222222222222
"5845","19083",94,8,0.711111111111111
"5846","19085",86,11,0.622222222222222
"5847","19086",74,7,0.766666666666667
"5848","19087",64,4,0.766666666666667
"5849","19090",90,0,0.888888888888889
"5850","19094",74,7,0.766666666666667
"5851","19095",100,7,0.744444444444444
"5852","19096",88,9,0.7
"5853","19102",108,0,0.988888888888889
"5854","19103",108,2,0.922222222222222
"5855","19104",110,0,1
"5856","19106",106,4,0.866666666666667
"5857","19107",108,0,1
"5858","19109",108,1,0.966666666666667
"5859","19111",102,6,0.788888888888889
"5860","19112",102,7,0.755555555555556
"5861","19113",76,11,0.588888888888889
"5862","19114",96,0,0.933333333333333
"5863","19115",94,6,0.755555555555556
"5864","19116",104,5,0.811111111111111
"5865","19118",92,4,0.822222222222222
"5866","19119",92,0,0.955555555555556
"5867","19120",102,0,0.933333333333333
"5868","19121",104,4,0.866666666666667
"5869","19122",102,0,1
"5870","19123",106,0,1
"5871","19124",108,0,0.944444444444445
"5872","19125",104,4,0.866666666666667
"5873","19126",108,6,0.777777777777778
"5874","19127",100,7,0.755555555555556
"5875","19128",86,7,0.744444444444444
"5876","19129",100,0,0.933333333333333
"5877","19130",108,3,0.888888888888889
"5878","19131",104,0,0.933333333333333
"5879","19132",102,5,0.833333333333333
"5880","19133",102,4,0.866666666666667
"5881","19134",102,0,0.933333333333333
"5882","19135",108,6,0.8
"5883","19136",100,0,0.911111111111111
"5884","19137",110,0,1
"5885","19138",106,5,0.822222222222222
"5886","19139",98,0,1
"5887","19140",104,0,1
"5888","19141",108,4,0.855555555555556
"5889","19142",96,5,0.811111111111111
"5890","19143",96,0,0.955555555555556
"5891","19144",100,0,0.966666666666667
"5892","19145",102,4,0.866666666666667
"5893","19146",102,0,0.955555555555556
"5894","19147",104,0,0.955555555555556
"5895","19148",102,0,0.944444444444445
"5896","19149",110,6,0.8
"5897","19150",90,5,0.8
"5898","19151",98,5,0.833333333333333
"5899","19152",100,6,0.788888888888889
"5900","19153",90,4,0.833333333333333
"5901","19154",100,0,0.933333333333333
"5902","19301",30,6,0.8
"5903","19310",6,19,0.277777777777778
"5904","19311",34,0,1
"5905","19312",34,5,0.766666666666667
"5906","19316",10,13,0.422222222222222
"5907","19317",36,21,0.3
"5908","19319",30,14,0.511111111111111
"5909","19320",14,0,0.766666666666667
"5910","19330",6,18,0.4
"5911","19333",54,0,0.844444444444444
"5912","19335",12,15,0.488888888888889
"5913","19341",14,0,0.855555555555556
"5914","19342",36,12,0.533333333333333
"5915","19343",18,16,0.411111111111111
"5916","19344",6,16,0.333333333333333
"5917","19345",22,5,0.833333333333333
"5918","19348",26,11,0.633333333333333
"5919","19350",30,11,0.633333333333333
"5920","19352",16,18,0.4
"5921","19355",22,0,1
"5922","19358",14,6,0.588888888888889
"5923","19362",0,32,0
"5924","19363",10,23,0.233333333333333
"5925","19365",6,13,0.4
"5926","19367",10,7,0.544444444444445
"5927","19372",12,7,0.666666666666667
"5928","19373",38,15,0.488888888888889
"5929","19374",24,4,0.866666666666667
"5930","19375",14,15,0.5
"5931","19380",22,0,0.866666666666667
"5932","19382",40,7,0.677777777777778
"5933","19383",36,8,0.644444444444444
"5934","19390",10,13,0.566666666666667
"5935","19401",52,6,0.8
"5936","19403",36,0,1
"5937","19405",78,8,0.733333333333333
"5938","19406",56,10,0.666666666666667
"5939","19422",50,13,0.566666666666667
"5940","19425",20,15,0.444444444444444
"5941","19426",26,8,0.733333333333333
"5942","19428",92,12,0.6
"5943","19435",14,13,0.566666666666667
"5944","19436",36,7,0.722222222222222
"5945","19437",32,9,0.644444444444444
"5946","19438",18,18,0.4
"5947","19440",20,8,0.688888888888889
"5948","19442",24,8,0.644444444444444
"5949","19444",92,10,0.633333333333333
"5950","19446",22,8,0.666666666666667
"5951","19453",22,5,0.755555555555556
"5952","19454",34,6,0.766666666666667
"5953","19456",22,8,0.733333333333333
"5954","19457",20,11,0.633333333333333
"5955","19460",22,0,0.833333333333333
"5956","19462",88,12,0.6
"5957","19464",12,0,1
"5958","19465",10,10,0.666666666666667
"5959","19468",18,15,0.477777777777778
"5960","19472",14,15,0.5
"5961","19473",18,15,0.5
"5962","19474",16,15,0.5
"5963","19475",20,10,0.577777777777778
"5964","19477",56,4,0.788888888888889
"5965","19492",18,19,0.366666666666667
"5966","19501",10,14,0.522222222222222
"5967","19503",12,17,0.433333333333333
"5968","19504",12,18,0.4
"5969","19505",6,14,0.533333333333333
"5970","19506",10,21,0.288888888888889
"5971","19507",4,27,0.1
"5972","19508",16,16,0.455555555555556
"5973","19510",10,15,0.466666666666667
"5974","19511",4,28,0.0444444444444444
"5975","19512",6,14,0.533333333333333
"5976","19518",14,16,0.466666666666667
"5977","19519",12,19,0.366666666666667
"5978","19520",10,24,0.155555555555556
"5979","19522",10,19,0.333333333333333
"5980","19523",0,32,0
"5981","19525",10,10,0.666666666666667
"5982","19526",14,20,0.3
"5983","19529",2,26,0.0888888888888889
"5984","19530",10,25,0.166666666666667
"5985","19533",10,15,0.5
"5986","19534",4,29,0.0333333333333333
"5987","19535",16,16,0.433333333333333
"5988","19536",10,26,0.111111111111111
"5989","19538",6,18,0.388888888888889
"5990","19539",4,26,0.133333333333333
"5991","19540",10,14,0.522222222222222
"5992","19541",10,20,0.3
"5993","19542",14,16,0.466666666666667
"5994","19543",18,22,0.255555555555556
"5995","19544",6,21,0.277777777777778
"5996","19545",8,12,0.6
"5997","19547",12,20,0.311111111111111
"5998","19549",10,22,0.266666666666667
"5999","19550",4,22,0.266666666666667
"6000","19551",10,5,0.833333333333333
"6001","19554",2,29,0.0222222222222222
"6002","19555",10,16,0.433333333333333
"6003","19559",12,28,0.0666666666666667
"6004","19560",10,10,0.622222222222222
"6005","19562",4,25,0.166666666666667
"6006","19564",10,23,0.211111111111111
"6007","19565",10,0,1
"6008","19567",12,10,0.666666666666667
"6009","19601",10,0,0.933333333333333
"6010","19602",10,4,0.844444444444444
"6011","19604",10,3,0.844444444444444
"6012","19605",10,6,0.755555555555556
"6013","19606",16,9,0.666666666666667
"6014","19607",10,7,0.755555555555556
"6015","19608",10,8,0.733333333333333
"6016","19609",10,5,0.811111111111111
"6017","19610",10,0,0.933333333333333
"6018","19611",10,0,0.933333333333333
"6019","19701",18,0,0.764705882352941
"6020","19702",38,0,0.905882352941176
"6021","19703",42,0,1
"6022","19706",26,15,0.447058823529412
"6023","19707",36,9,0.68235294117647
"6024","19709",16,23,0.164705882352941
"6025","19710",40,11,0.611764705882353
"6026","19711",34,0,0.858823529411765
"6027","19713",38,0,1
"6028","19716",34,9,0.68235294117647
"6029","19717",38,6,0.788235294117647
"6030","19720",44,0,0.858823529411765
"6031","19730",20,22,0.211764705882353
"6032","19731",12,23,0.176470588235294
"6033","19732",40,11,0.588235294117647
"6034","19733",30,14,0.505882352941176
"6035","19734",10,28,0
"6036","19735",38,14,0.505882352941176
"6037","19736",36,10,0.647058823529412
"6038","19801",42,0,0.929411764705882
"6039","19802",46,0,0.929411764705882
"6040","19803",46,7,0.71764705882353
"6041","19804",42,9,0.68235294117647
"6042","19805",42,0,1
"6043","19806",44,6,0.788235294117647
"6044","19807",34,12,0.576470588235294
"6045","19808",36,0,1
"6046","19809",36,6,0.776470588235294
"6047","19810",44,10,0.647058823529412
"6048","19901",10,0,1
"6049","19902",10,7,0.752941176470588
"6050","19904",8,0,0.905882352941176
"6051","19930",6,22,0.211764705882353
"6052","19931",4,14,0.317647058823529
"6053","19933",10,9,0.564705882352941
"6054","19934",10,10,0.647058823529412
"6055","19936",8,9,0.68235294117647
"6056","19938",6,20,0.247058823529412
"6057","19939",4,23,0.152941176470588
"6058","19940",14,17,0.4
"6059","19941",8,13,0.48235294117647
"6060","19943",10,12,0.552941176470588
"6061","19944",4,12,0.576470588235294
"6062","19945",8,24,0.141176470588235
"6063","19946",10,14,0.458823529411765
"6064","19947",10,0,0.776470588235294
"6065","19950",14,10,0.552941176470588
"6066","19951",6,13,0.517647058823529
"6067","19952",14,0,0.8
"6068","19953",6,19,0.282352941176471
"6069","19954",8,10,0.611764705882353
"6070","19955",6,14,0.458823529411765
"6071","19956",16,11,0.48235294117647
"6072","19958",8,10,0.517647058823529
"6073","19960",6,11,0.435294117647059
"6074","19962",10,16,0.435294117647059
"6075","19963",10,0,0.8
"6076","19964",6,25,0.0705882352941176
"6077","19966",6,0,0.776470588235294
"6078","19967",8,28,0
"6079","19968",8,17,0.341176470588235
"6080","19970",6,27,0.0235294117647059
"6081","19971",6,0,0.705882352941176
"6082","19973",6,0,0.71764705882353
"6083","19975",4,19,0.329411764705882
"6084","19977",6,18,0.364705882352941
"6085","19979",10,13,0.541176470588235
"6086","20105",8,20,0.333333333333333
"6087","20106",0,34,0
"6088","20109",14,8,0.7
"6089","20110",10,0,0.844444444444444
"6090","20111",16,7,0.744444444444444
"6091","20112",6,17,0.366666666666667
"6092","20115",0,39,0
"6093","20117",0,43,0
"6094","20118",0,35,0
"6095","20119",2,24,0.133333333333333
"6096","20120",26,8,0.688888888888889
"6097","20121",30,0,0.855555555555556
"6098","20124",14,10,0.577777777777778
"6099","20129",2,27,0.0666666666666667
"6100","20130",12,28,0.0666666666666667
"6101","20132",2,30,0
"6102","20135",0,34,0
"6103","20136",4,13,0.477777777777778
"6104","20137",4,30,0
"6105","20139",0,41,0
"6106","20141",0,35,0
"6107","20143",8,19,0.355555555555556
"6108","20144",0,41,0
"6109","20147",8,0,0.7
"6110","20148",10,11,0.5
"6111","20151",26,0,1
"6112","20152",16,15,0.5
"6113","20155",4,20,0.322222222222222
"6114","20158",2,25,0.111111111111111
"6115","20164",16,16,0.433333333333333
"6116","20165",10,16,0.377777777777778
"6117","20166",10,11,0.533333333333333
"6118","20169",4,23,0.233333333333333
"6119","20170",28,17,0.422222222222222
"6120","20171",30,11,0.633333333333333
"6121","20175",2,14,0.355555555555556
"6122","20176",2,13,0.377777777777778
"6123","20180",2,29,0.0222222222222222
"6124","20181",2,19,0.244444444444444
"6125","20184",0,34,0
"6126","20186",0,40,0
"6127","20187",0,32,0
"6128","20190",34,15,0.455555555555556
"6129","20191",34,18,0.4
"6130","20194",28,15,0.455555555555556
"6131","20197",2,28,0.0444444444444444
"6132","20198",0,37,0
"6133","20601",14,0,0.888888888888889
"6134","20602",16,0,1
"6135","20603",14,8,0.688888888888889
"6136","20606",0,32,0
"6137","20607",16,12,0.566666666666667
"6138","20608",16,22,0.233333333333333
"6139","20609",6,25,0.122222222222222
"6140","20611",12,19,0.344444444444444
"6141","20612",16,11,0.633333333333333
"6142","20613",10,20,0.311111111111111
"6143","20615",10,18,0.4
"6144","20616",16,18,0.366666666666667
"6145","20617",22,14,0.533333333333333
"6146","20618",2,28,0.0444444444444444
"6147","20619",10,0,0.888888888888889
"6148","20620",10,0,0.888888888888889
"6149","20621",4,29,0.0222222222222222
"6150","20622",18,0,0.7
"6151","20623",20,14,0.5
"6152","20624",10,17,0.377777777777778
"6153","20625",0,39,0
"6154","20626",0,31,0
"6155","20628",6,19,0.322222222222222
"6156","20629",16,10,0.622222222222222
"6157","20630",6,14,0.444444444444444
"6158","20632",10,24,0.188888888888889
"6159","20634",10,8,0.733333333333333
"6160","20636",12,8,0.666666666666667
"6161","20637",22,11,0.555555555555555
"6162","20639",10,12,0.6
"6163","20640",10,21,0.222222222222222
"6164","20645",0,43,0
"6165","20646",12,13,0.544444444444444
"6166","20650",6,0,0.744444444444444
"6167","20653",8,0,0.888888888888889
"6168","20657",16,0,0.788888888888889
"6169","20658",2,24,0.133333333333333
"6170","20659",6,13,0.422222222222222
"6171","20660",10,18,0.388888888888889
"6172","20662",0,39,0
"6173","20664",4,26,0.0888888888888889
"6174","20667",8,5,0.788888888888889
"6175","20670",8,4,0.8
"6176","20674",6,15,0.4
"6177","20675",14,5,0.722222222222222
"6178","20676",10,9,0.7
"6179","20677",12,18,0.377777777777778
"6180","20678",14,0,1
"6181","20680",6,20,0.288888888888889
"6182","20684",6,16,0.422222222222222
"6183","20685",12,15,0.5
"6184","20686",6,12,0.555555555555555
"6185","20687",4,25,0.122222222222222
"6186","20688",16,9,0.677777777777778
"6187","20689",10,13,0.511111111111111
"6188","20690",6,12,0.511111111111111
"6189","20692",6,10,0.577777777777778
"6190","20693",8,26,0.1
"6191","20695",16,0,0.866666666666667
"6192","20701",92,13,0.544444444444444
"6193","20705",38,9,0.677777777777778
"6194","20706",40,8,0.688888888888889
"6195","20707",50,0,0.811111111111111
"6196","20708",42,7,0.666666666666667
"6197","20710",42,7,0.711111111111111
"6198","20711",18,23,0.188888888888889
"6199","20712",44,10,0.644444444444444
"6200","20714",10,13,0.388888888888889
"6201","20715",30,12,0.544444444444444
"6202","20716",24,0,0.788888888888889
"6203","20720",28,11,0.622222222222222
"6204","20721",20,13,0.566666666666667
"6205","20722",40,10,0.655555555555556
"6206","20723",102,11,0.588888888888889
"6207","20724",84,10,0.588888888888889
"6208","20732",10,0,0.733333333333333
"6209","20733",10,27,0.1
"6210","20735",24,0,0.833333333333333
"6211","20736",10,17,0.388888888888889
"6212","20737",46,9,0.7
"6213","20740",28,0,0.866666666666667
"6214","20742",36,5,0.777777777777778
"6215","20743",32,6,0.666666666666667
"6216","20744",34,0,0.833333333333333
"6217","20745",38,9,0.677777777777778
"6218","20746",38,14,0.511111111111111
"6219","20747",30,11,0.566666666666667
"6220","20748",44,13,0.566666666666667
"6221","20751",12,29,0.0333333333333333
"6222","20754",12,23,0.222222222222222
"6223","20755",96,15,0.477777777777778
"6224","20758",10,18,0.333333333333333
"6225","20759",26,13,0.566666666666667
"6226","20762",26,10,0.555555555555555
"6227","20763",90,11,0.622222222222222
"6228","20764",10,28,0.0666666666666667
"6229","20765",10,19,0.366666666666667
"6230","20769",28,11,0.611111111111111
"6231","20770",42,6,0.711111111111111
"6232","20772",16,19,0.344444444444444
"6233","20774",26,11,0.588888888888889
"6234","20776",16,18,0.4
"6235","20777",30,17,0.433333333333333
"6236","20778",10,23,0.233333333333333
"6237","20779",2,25,0.111111111111111
"6238","20781",38,10,0.655555555555556
"6239","20782",40,7,0.722222222222222
"6240","20783",38,6,0.766666666666667
"6241","20784",44,7,0.7
"6242","20785",40,0,0.8
"6243","20794",84,11,0.577777777777778
"6244","20812",56,13,0.566666666666667
"6245","20814",58,9,0.7
"6246","20815",56,9,0.655555555555556
"6247","20816",54,15,0.477777777777778
"6248","20817",52,9,0.7
"6249","20818",54,12,0.6
"6250","20832",34,12,0.522222222222222
"6251","20833",32,16,0.4
