"","GEOID","count_in_range_buprenorphine","count_in_range_methadone","count_in_range_naltrexone.vivitrol","type_count"
"30674","95323",0,0,1,"1"
"30675","95324",0,0,1,"1"
"30676","95325",0,0,0,"0"
"30677","95326",4,4,3,"3"
"30678","95327",6,0,4,"2"
"30679","95328",4,4,3,"3"
"30680","95329",0,0,0,"0"
"30681","95330",12,14,6,"3"
"30682","95333",2,2,0,"2"
"30683","95334",2,2,1,"3"
"30684","95335",0,0,0,"0"
"30685","95336",12,14,6,"3"
"30686","95337",12,14,6,"3"
"30687","95338",0,0,0,"0"
"30688","95340",2,2,0,"2"
"30689","95341",2,2,0,"2"
"30690","95345",0,0,0,"0"
"30691","95346",2,0,2,"2"
"30692","95348",2,2,0,"2"
"30693","95350",6,6,4,"3"
"30694","95351",6,6,4,"3"
"30695","95354",6,6,4,"3"
"30696","95355",6,6,4,"3"
"30697","95356",6,6,4,"3"
"30698","95357",4,4,3,"3"
"30699","95358",6,6,4,"3"
"30700","95360",0,0,0,"0"
"30701","95361",4,4,2,"3"
"30702","95363",0,0,0,"0"
"30703","95364",0,0,0,"0"
"30704","95365",2,2,0,"2"
"30705","95366",10,12,6,"3"
"30706","95367",6,6,3,"3"
"30707","95368",8,8,5,"3"
"30708","95369",0,0,0,"0"
"30709","95370",2,0,2,"2"
"30710","95372",2,0,2,"2"
"30711","95374",0,0,1,"1"
"30712","95375",0,0,0,"0"
"30713","95376",8,8,5,"3"
"30714","95377",6,4,4,"3"
"30715","95379",2,0,2,"2"
"30716","95380",4,4,3,"3"
"30717","95382",4,4,3,"3"
"30718","95383",2,0,2,"2"
"30719","95385",6,6,4,"3"
"30720","95386",4,4,3,"3"
"30721","95387",0,0,0,"0"
"30722","95388",2,2,1,"3"
"30723","95389",0,0,0,"0"
"30724","95391",4,2,5,"3"
"30725","95401",10,2,12,"3"
"30726","95403",10,2,12,"3"
"30727","95404",10,2,12,"3"
"30728","95405",10,2,12,"3"
"30729","95407",10,2,11,"3"
"30730","95409",10,2,12,"3"
"30731","95412",0,0,0,"0"
"30732","95415",0,0,0,"0"
"30733","95421",0,0,0,"0"
"30734","95422",0,0,0,"0"
"30735","95423",0,0,0,"0"
"30736","95425",0,0,2,"1"
"30737","95426",0,0,0,"0"
"30738","95427",0,0,0,"0"
"30739","95428",0,0,0,"0"
"30740","95430",0,0,1,"1"
"30741","95431",4,2,4,"3"
"30742","95432",0,0,0,"0"
"30743","95435",0,0,1,"1"
"30744","95436",8,2,9,"3"
"30745","95439",8,2,11,"3"
"30746","95441",2,2,4,"3"
"30747","95442",6,2,4,"3"
"30748","95443",0,0,0,"0"
"30749","95444",8,2,9,"3"
"30750","95445",0,0,0,"0"
"30751","95446",4,2,5,"3"
"30752","95448",6,2,6,"3"
"30753","95449",0,0,1,"1"
"30754","95450",0,0,0,"0"
"30755","95451",0,0,0,"0"
"30756","95452",8,2,9,"3"
"30757","95453",0,0,1,"1"
"30758","95454",0,0,0,"0"
"30759","95457",0,0,0,"0"
"30760","95458",0,0,1,"1"
"30761","95459",0,0,0,"0"
"30762","95461",0,0,0,"0"
"30763","95462",0,0,1,"1"
"30764","95464",0,0,1,"1"
"30765","95465",2,0,3,"2"
"30766","95466",0,0,0,"0"
"30767","95467",0,0,0,"0"
"30768","95468",0,0,0,"0"
"30769","95469",0,0,1,"1"
"30770","95470",0,0,2,"1"
"30771","95471",4,2,7,"3"
"30772","95472",8,2,10,"3"
"30773","95476",2,0,6,"2"
"30774","95482",0,0,1,"1"
"30775","95485",0,0,1,"1"
"30776","95486",0,0,1,"1"
"30777","95492",8,2,9,"3"
"30778","95493",0,0,1,"1"
"30779","95494",0,0,0,"0"
"30780","95497",0,0,0,"0"
"30781","95501",4,0,4,"2"
"30782","95503",4,0,4,"2"
"30783","95511",0,0,0,"0"
"30784","95514",0,0,0,"0"
"30785","95519",4,0,4,"2"
"30786","95521",4,0,4,"2"
"30787","95524",4,0,4,"2"
"30788","95525",4,0,3,"2"
"30789","95526",0,0,0,"0"
"30790","95527",0,0,0,"0"
"30791","95528",0,0,0,"0"
"30792","95531",0,0,1,"1"
"30793","95536",0,0,1,"1"
"30794","95537",4,0,4,"2"
"30795","95540",2,0,3,"2"
"30796","95542",0,0,0,"0"
"30797","95543",0,0,0,"0"
"30798","95545",0,0,0,"0"
"30799","95546",0,0,0,"0"
"30800","95547",0,0,1,"1"
"30801","95548",0,0,0,"0"
"30802","95549",4,0,4,"2"
"30803","95550",0,0,0,"0"
"30804","95551",2,0,3,"2"
"30805","95552",0,0,0,"0"
"30806","95553",0,0,0,"0"
"30807","95554",0,0,0,"0"
"30808","95555",0,0,0,"0"
"30809","95556",0,0,0,"0"
"30810","95558",0,0,0,"0"
"30811","95559",0,0,0,"0"
"30812","95560",0,0,0,"0"
"30813","95562",0,0,1,"1"
"30814","95563",0,0,0,"0"
"30815","95564",4,0,4,"2"
"30816","95565",0,0,0,"0"
"30817","95567",2,0,1,"2"
"30818","95568",0,0,0,"0"
"30819","95569",0,0,0,"0"
"30820","95570",2,0,1,"2"
"30821","95571",0,0,0,"0"
"30822","95573",0,0,0,"0"
"30823","95587",0,0,0,"0"
"30824","95589",0,0,0,"0"
"30825","95595",0,0,0,"0"
"30826","95601",0,0,1,"1"
"30827","95602",6,0,2,"2"
"30828","95603",12,2,11,"3"
"30829","95604",0,0,2,"1"
"30830","95605",40,14,30,"3"
"30831","95606",0,0,0,"0"
"30832","95607",0,0,0,"0"
"30833","95608",38,14,36,"3"
"30834","95610",32,8,35,"3"
"30835","95612",16,8,11,"3"
"30836","95614",2,0,1,"2"
"30837","95615",2,0,1,"2"
"30838","95616",14,6,13,"3"
"30839","95618",26,10,20,"3"
"30840","95619",0,0,4,"1"
"30841","95620",14,4,11,"3"
"30842","95621",40,14,35,"3"
"30843","95623",0,0,4,"1"
"30844","95624",32,12,22,"3"
"30845","95625",4,2,4,"3"
"30846","95626",28,8,27,"3"
"30847","95627",2,0,1,"2"
"30848","95628",30,8,35,"3"
"30849","95629",0,0,0,"0"
"30850","95630",28,8,30,"3"
"30851","95631",0,0,0,"0"
"30852","95632",14,12,9,"3"
"30853","95633",0,0,1,"1"
"30854","95634",0,0,0,"0"
"30855","95635",0,0,0,"0"
"30856","95636",0,0,0,"0"
"30857","95637",0,0,0,"0"
"30858","95638",0,0,0,"0"
"30859","95639",16,6,13,"3"
"30860","95640",0,0,1,"1"
"30861","95641",0,0,0,"0"
"30862","95642",0,0,1,"1"
"30863","95645",2,0,1,"2"
"30864","95646",0,0,0,"0"
"30865","95648",16,6,13,"3"
"30866","95650",26,8,23,"3"
"30867","95651",0,0,3,"1"
"30868","95652",40,14,36,"3"
"30869","95653",2,0,1,"2"
"30870","95655",40,14,32,"3"
"30871","95658",14,2,14,"3"
"30872","95659",10,4,10,"3"
"30873","95660",38,14,34,"3"
"30874","95661",32,8,33,"3"
"30875","95662",32,8,35,"3"
"30876","95663",20,6,15,"3"
"30877","95664",2,0,3,"2"
"30878","95665",0,0,1,"1"
"30879","95666",0,0,0,"0"
"30880","95667",0,0,6,"1"
"30881","95668",4,0,5,"2"
"30882","95669",0,0,1,"1"
"30883","95670",40,14,37,"3"
"30884","95672",0,0,5,"1"
"30885","95673",30,10,27,"3"
"30886","95674",0,0,0,"0"
"30887","95675",0,0,0,"0"
"30888","95677",30,8,30,"3"
"30889","95678",28,8,29,"3"
"30890","95679",0,0,0,"0"
"30891","95680",0,0,0,"0"
"30892","95681",0,0,3,"1"
"30893","95682",2,0,11,"2"
"30894","95683",4,0,3,"2"
"30895","95684",0,0,0,"0"
"30896","95685",0,0,1,"1"
"30897","95686",16,14,6,"3"
"30898","95687",4,2,4,"3"
"30899","95688",4,2,4,"3"
"30900","95689",0,0,0,"0"
"30901","95690",0,0,0,"0"
"30902","95691",34,12,27,"3"
"30903","95692",0,0,0,"0"
"30904","95693",2,0,2,"2"
"30905","95694",6,2,5,"3"
"30906","95695",6,0,6,"2"
"30907","95697",2,0,2,"2"
"30908","95698",2,0,1,"2"
"30909","95699",0,0,1,"1"
"30910","95701",0,0,0,"0"
"30911","95703",12,2,2,"3"
"30912","95709",0,0,4,"1"
"30913","95713",14,2,3,"3"
"30914","95714",0,0,0,"0"
"30915","95715",0,0,0,"0"
"30916","95717",0,0,0,"0"
"30917","95720",0,0,0,"0"
"30918","95721",0,0,1,"1"
"30919","95722",6,0,2,"2"
"30920","95724",0,0,1,"1"
"30921","95726",0,0,2,"1"
"30922","95728",0,0,0,"0"
"30923","95735",0,0,1,"1"
"30924","95736",12,2,2,"3"
"30925","95742",28,6,29,"3"
"30926","95746",28,8,31,"3"
"30927","95747",26,8,27,"3"
"30928","95757",18,6,14,"3"
"30929","95758",28,10,22,"3"
"30930","95762",16,4,16,"3"
"30931","95765",22,8,23,"3"
"30932","95776",12,4,11,"3"
"30933","95811",42,14,34,"3"
"30934","95814",42,14,35,"3"
"30935","95815",40,14,34,"3"
"30936","95816",40,14,35,"3"
"30937","95817",40,14,33,"3"
"30938","95818",40,14,33,"3"
"30939","95819",40,14,34,"3"
"30940","95820",40,14,32,"3"
"30941","95821",40,14,36,"3"
"30942","95822",32,12,23,"3"
"30943","95823",32,12,23,"3"
"30944","95824",40,14,31,"3"
"30945","95825",40,14,34,"3"
"30946","95826",40,14,34,"3"
"30947","95827",40,14,35,"3"
"30948","95828",34,12,26,"3"
"30949","95829",32,10,26,"3"
"30950","95830",30,8,26,"3"
"30951","95831",32,12,23,"3"
"30952","95832",32,12,23,"3"
"30953","95833",42,14,33,"3"
"30954","95834",40,14,32,"3"
"30955","95835",38,14,29,"3"
"30956","95837",16,6,15,"3"
"30957","95838",40,14,34,"3"
"30958","95841",40,14,36,"3"
"30959","95842",40,14,35,"3"
"30960","95843",36,14,32,"3"
"30961","95864",40,14,35,"3"
"30962","95901",4,4,0,"2"
"30963","95903",0,0,0,"0"
"30964","95910",0,0,0,"0"
"30965","95912",0,0,0,"0"
"30966","95914",0,0,0,"0"
"30967","95915",0,0,0,"0"
"30968","95916",0,0,0,"0"
"30969","95917",6,0,2,"2"
"30970","95918",0,0,0,"0"
"30971","95919",0,0,0,"0"
"30972","95920",0,0,0,"0"
"30973","95922",0,0,0,"0"
"30974","95923",0,0,0,"0"
"30975","95925",0,0,0,"0"
"30976","95926",8,2,4,"3"
"30977","95928",8,2,4,"3"
"30978","95930",0,0,0,"0"
"30979","95932",0,0,0,"0"
"30980","95934",0,0,0,"0"
"30981","95935",0,0,0,"0"
"30982","95936",0,0,0,"0"
"30983","95937",2,0,1,"2"
"30984","95938",8,2,4,"3"
"30985","95939",0,0,0,"0"
"30986","95941",0,0,0,"0"
"30987","95942",4,2,2,"3"
"30988","95943",0,0,0,"0"
"30989","95944",0,0,0,"0"
"30990","95945",8,2,1,"3"
"30991","95946",8,2,1,"3"
"30992","95947",0,0,0,"0"
"30993","95948",4,0,2,"2"
"30994","95949",14,2,3,"3"
"30995","95950",0,0,0,"0"
"30996","95951",4,2,2,"3"
"30997","95953",4,4,0,"2"
"30998","95954",0,0,0,"0"
"30999","95955",0,0,0,"0"
"31000","95956",0,0,0,"0"
"31001","95957",0,0,0,"0"
"31002","95959",8,2,1,"3"
"31003","95960",8,2,1,"3"
"31004","95961",4,4,0,"2"
"31005","95962",0,0,0,"0"
"31006","95963",4,2,1,"3"
"31007","95965",10,2,4,"3"
"31008","95966",6,0,2,"2"
"31009","95968",6,0,2,"2"
"31010","95969",8,2,4,"3"
"31011","95970",0,0,0,"0"
"31012","95971",0,0,0,"0"
"31013","95973",8,2,4,"3"
"31014","95974",0,0,0,"0"
"31015","95975",8,2,1,"3"
"31016","95977",6,2,0,"2"
"31017","95978",0,0,0,"0"
"31018","95979",0,0,0,"0"
"31019","95981",0,0,0,"0"
"31020","95982",4,4,0,"2"
"31021","95983",0,0,0,"0"
"31022","95984",0,0,0,"0"
"31023","95986",0,0,0,"0"
"31024","95987",0,0,0,"0"
"31025","95988",0,0,0,"0"
"31026","95991",4,4,0,"2"
"31027","95993",4,4,0,"2"
"31028","96001",4,2,5,"3"
"31029","96002",4,2,5,"3"
"31030","96003",4,2,5,"3"
"31031","96006",0,0,0,"0"
"31032","96007",4,2,5,"3"
"31033","96008",4,2,4,"3"
"31034","96009",0,0,0,"0"
"31035","96010",0,0,0,"0"
"31036","96011",0,0,0,"0"
"31037","96013",0,0,1,"1"
"31038","96014",0,0,0,"0"
"31039","96015",0,0,0,"0"
"31040","96016",0,0,1,"1"
"31041","96017",0,0,0,"0"
"31042","96019",4,2,5,"3"
"31043","96020",0,0,0,"0"
"31044","96021",0,0,0,"0"
"31045","96022",4,2,5,"3"
"31046","96023",0,0,0,"0"
"31047","96024",0,0,0,"0"
"31048","96025",0,0,0,"0"
"31049","96027",0,0,0,"0"
"31050","96028",0,0,0,"0"
"31051","96029",0,0,0,"0"
"31052","96031",0,0,0,"0"
"31053","96032",0,0,0,"0"
"31054","96033",0,0,0,"0"
"31055","96034",0,0,0,"0"
"31056","96035",0,0,0,"0"
"31057","96037",0,0,0,"0"
"31058","96038",0,0,0,"0"
"31059","96039",0,0,0,"0"
"31060","96040",0,0,0,"0"
"31061","96041",0,0,0,"0"
"31062","96044",0,0,0,"0"
"31063","96046",0,0,0,"0"
"31064","96047",4,2,4,"3"
"31065","96048",0,0,0,"0"
"31066","96049",0,0,0,"0"
"31067","96050",0,0,0,"0"
"31068","96051",0,0,0,"0"
"31069","96052",0,0,0,"0"
"31070","96054",0,0,0,"0"
"31071","96055",0,0,0,"0"
"31072","96056",0,0,0,"0"
"31073","96057",0,0,0,"0"
"31074","96058",0,0,0,"0"
"31075","96059",0,0,0,"0"
"31076","96061",0,0,0,"0"
"31077","96062",4,2,5,"3"
"31078","96063",0,0,0,"0"
"31079","96064",0,0,0,"0"
"31080","96065",0,0,0,"0"
"31081","96067",0,0,0,"0"
"31082","96068",0,0,0,"0"
"31083","96069",0,0,0,"0"
"31084","96071",0,0,0,"0"
"31085","96073",4,2,5,"3"
"31086","96074",0,0,0,"0"
"31087","96075",0,0,0,"0"
"31088","96076",0,0,0,"0"
"31089","96080",0,0,1,"1"
"31090","96084",0,0,0,"0"
"31091","96085",0,0,0,"0"
"31092","96086",0,0,0,"0"
"31093","96087",4,2,5,"3"
"31094","96088",0,0,0,"0"
"31095","96090",0,0,0,"0"
"31096","96091",0,0,0,"0"
"31097","96092",4,2,2,"3"
"31098","96093",0,0,0,"0"
"31099","96094",0,0,0,"0"
"31100","96096",0,0,0,"0"
"31101","96097",0,0,0,"0"
"31102","96101",0,0,1,"1"
"31103","96103",0,0,0,"0"
"31104","96104",0,0,0,"0"
"31105","96105",0,0,0,"0"
"31106","96106",0,0,0,"0"
"31107","96107",2,0,0,"1"
"31108","96108",0,0,0,"0"
"31109","96109",0,0,0,"0"
"31110","96110",0,0,0,"0"
"31111","96111",2,0,3,"2"
"31112","96112",0,0,0,"0"
"31113","96113",0,0,0,"0"
"31114","96114",0,0,0,"0"
"31115","96115",0,0,0,"0"
"31116","96116",0,0,0,"0"
"31117","96117",0,0,0,"0"
"31118","96118",0,0,0,"0"
"31119","96119",0,0,0,"0"
"31120","96120",0,0,0,"0"
"31121","96121",0,0,0,"0"
"31122","96122",0,0,0,"0"
"31123","96123",0,0,0,"0"
"31124","96124",0,0,0,"0"
"31125","96125",0,0,0,"0"
"31126","96126",0,0,0,"0"
"31127","96129",0,0,0,"0"
"31128","96130",0,0,0,"0"
"31129","96132",0,0,0,"0"
"31130","96133",2,0,0,"1"
"31131","96134",0,0,0,"0"
"31132","96135",0,0,0,"0"
"31133","96136",0,0,0,"0"
"31134","96137",0,0,0,"0"
"31135","96140",0,0,2,"1"
"31136","96141",0,0,0,"0"
"31137","96142",0,0,0,"0"
"31138","96143",0,0,2,"1"
"31139","96145",0,0,2,"1"
"31140","96146",0,0,1,"1"
"31141","96148",0,0,2,"1"
"31142","96150",0,0,2,"1"
"31143","96155",0,0,1,"1"
"31144","96161",0,0,2,"1"
"31145","97001",0,0,0,"0"
"31146","97002",8,2,15,"3"
"31147","97004",6,2,9,"3"
"31148","97005",46,14,62,"3"
"31149","97006",40,10,45,"3"
"31150","97007",36,10,43,"3"
"31151","97008",40,10,45,"3"
"31152","97009",10,4,12,"3"
"31153","97011",0,0,1,"1"
"31154","97013",14,4,20,"3"
"31155","97014",0,0,0,"0"
"31156","97015",32,12,43,"3"
"31157","97016",0,0,0,"0"
"31158","97017",0,0,1,"1"
"31159","97018",0,0,1,"1"
"31160","97019",2,0,6,"2"
"31161","97020",10,2,16,"3"
"31162","97021",0,0,0,"0"
"31163","97022",2,0,7,"2"
"31164","97023",0,0,2,"1"
"31165","97024",46,18,63,"3"
"31166","97026",8,2,10,"3"
"31167","97027",40,14,46,"3"
"31168","97028",0,0,0,"0"
"31169","97029",0,0,0,"0"
"31170","97030",32,10,44,"3"
"31171","97031",0,0,1,"1"
"31172","97032",16,4,23,"3"
"31173","97033",0,0,0,"0"
"31174","97034",42,12,49,"3"
"31175","97035",48,14,60,"3"
"31176","97037",0,0,0,"0"
"31177","97038",0,0,4,"1"
"31178","97039",0,0,0,"0"
"31179","97040",0,0,2,"1"
"31180","97041",0,0,1,"1"
"31181","97042",0,0,4,"1"
"31182","97045",34,12,40,"3"
"31183","97048",4,2,4,"3"
"31184","97049",0,0,1,"1"
"31185","97050",0,0,0,"0"
"31186","97051",0,0,1,"1"
"31187","97053",0,0,1,"1"
"31188","97054",0,0,1,"1"
"31189","97055",2,0,8,"2"
"31190","97056",0,0,1,"1"
"31191","97057",0,0,0,"0"
"31192","97058",0,0,1,"1"
"31193","97060",26,10,33,"3"
"31194","97062",42,12,50,"3"
"31195","97063",0,0,0,"0"
"31196","97064",0,0,0,"0"
"31197","97065",0,0,0,"0"
"31198","97067",0,0,1,"1"
"31199","97068",38,14,44,"3"
"31200","97070",34,12,41,"3"
"31201","97071",8,2,10,"3"
"31202","97080",28,10,35,"3"
"31203","97086",32,12,42,"3"
"31204","97089",22,10,31,"3"
"31205","97101",0,0,3,"1"
"31206","97102",2,0,3,"2"
"31207","97103",0,0,1,"1"
"31208","97106",4,0,6,"2"
"31209","97107",0,0,1,"1"
"31210","97108",0,0,0,"0"
"31211","97109",0,0,0,"0"
"31212","97110",2,0,3,"2"
"31213","97111",0,0,3,"1"
"31214","97112",0,0,0,"0"
"31215","97113",6,0,9,"2"
"31216","97114",0,0,3,"1"
"31217","97115",0,0,6,"1"
"31218","97116",4,0,7,"2"
"31219","97117",0,0,0,"0"
"31220","97118",0,0,1,"1"
"31221","97119",4,0,7,"2"
"31222","97121",2,0,3,"2"
"31223","97122",0,0,0,"0"
"31224","97123",22,4,28,"3"
"31225","97124",22,4,27,"3"
"31226","97125",0,0,0,"0"
"31227","97127",0,0,4,"1"
"31228","97128",0,0,3,"1"
"31229","97130",0,0,0,"0"
"31230","97131",0,0,0,"0"
"31231","97132",8,2,14,"3"
"31232","97133",4,0,6,"2"
"31233","97134",0,0,1,"1"
"31234","97135",0,0,0,"0"
"31235","97136",0,0,1,"1"
"31236","97137",0,0,4,"1"
"31237","97138",2,0,3,"2"
"31238","97140",18,2,28,"3"
"31239","97141",0,0,1,"1"
"31240","97144",0,0,0,"0"
"31241","97145",2,0,3,"2"
"31242","97146",2,0,4,"2"
"31243","97147",0,0,0,"0"
"31244","97148",0,0,3,"1"
"31245","97149",0,0,0,"0"
"31246","97201",60,20,77,"3"
"31247","97202",52,18,68,"3"
"31248","97203",38,14,54,"3"
"31249","97204",62,20,83,"3"
"31250","97205",60,20,78,"3"
"31251","97206",56,18,73,"3"
"31252","97208",62,20,81,"3"
"31253","97209",62,20,80,"3"
"31254","97210",60,20,73,"3"
"31255","97211",58,20,72,"3"
"31256","97212",58,20,75,"3"
"31257","97213",58,20,77,"3"
"31258","97214",58,20,75,"3"
"31259","97215",58,20,77,"3"
"31260","97216",56,20,72,"3"
"31261","97217",58,20,75,"3"
"31262","97218",56,20,71,"3"
"31263","97219",56,18,70,"3"
"31264","97220",48,18,68,"3"
"31265","97221",52,16,67,"3"
"31266","97222",46,16,56,"3"
"31267","97223",46,14,55,"3"
"31268","97224",44,12,53,"3"
"31269","97225",52,16,66,"3"
"31270","97227",58,20,74,"3"
"31271","97229",42,12,47,"3"
"31272","97230",46,18,62,"3"
"31273","97231",16,6,23,"3"
"31274","97232",58,20,76,"3"
"31275","97233",44,16,62,"3"
"31276","97236",36,12,48,"3"
"31277","97239",46,16,58,"3"
"31278","97266",56,20,72,"3"
"31279","97267",44,16,48,"3"
"31280","97301",10,4,12,"3"
"31281","97302",12,4,13,"3"
"31282","97303",10,4,10,"3"
"31283","97304",12,4,10,"3"
"31284","97305",10,4,12,"3"
"31285","97306",12,4,12,"3"
"31286","97317",12,4,14,"3"
"31287","97321",2,0,8,"2"
"31288","97322",4,2,9,"3"
"31289","97324",0,0,0,"0"
"31290","97325",10,4,10,"3"
"31291","97326",0,0,0,"0"
"31292","97327",0,0,1,"1"
"31293","97329",0,0,1,"1"
"31294","97330",2,0,6,"2"
"31295","97331",2,0,6,"2"
"31296","97333",2,0,6,"2"
"31297","97338",8,4,7,"3"
"31298","97341",0,0,1,"1"
"31299","97342",0,0,0,"0"
"31300","97343",0,0,0,"0"
"31301","97344",2,0,2,"2"
"31302","97345",0,0,1,"1"
"31303","97346",0,0,0,"0"
"31304","97347",0,0,0,"0"
"31305","97348",0,0,2,"1"
"31306","97350",0,0,0,"0"
"31307","97351",10,4,9,"3"
"31308","97352",8,4,9,"3"
"31309","97355",0,0,3,"1"
"31310","97357",0,0,0,"0"
"31311","97358",0,0,1,"1"
"31312","97360",0,0,1,"1"
"31313","97361",4,2,4,"3"
"31314","97362",8,2,9,"3"
"31315","97364",0,0,1,"1"
"31316","97365",0,0,0,"0"
"31317","97366",0,0,0,"0"
"31318","97367",0,0,1,"1"
"31319","97368",0,0,1,"1"
"31320","97369",0,0,0,"0"
"31321","97370",2,0,5,"2"
"31322","97371",10,4,9,"3"
"31323","97373",2,0,4,"2"
"31324","97374",0,0,3,"1"
"31325","97375",0,0,1,"1"
"31326","97376",0,0,0,"0"
"31327","97377",2,0,6,"2"
"31328","97378",0,0,1,"1"
"31329","97380",0,0,0,"0"
"31330","97381",8,2,9,"3"
"31331","97383",8,4,8,"3"
"31332","97384",0,0,1,"1"
"31333","97385",10,4,10,"3"
"31334","97386",0,0,2,"1"
"31335","97388",0,0,1,"1"
"31336","97389",2,0,8,"2"
"31337","97390",0,0,0,"0"
"31338","97391",0,0,0,"0"
"31339","97392",8,4,8,"3"
"31340","97394",0,0,0,"0"
"31341","97396",0,0,0,"0"
"31342","97401",6,6,9,"3"
"31343","97402",6,6,8,"3"
"31344","97403",6,6,9,"3"
"31345","97404",6,6,8,"3"
"31346","97405",6,6,8,"3"
"31347","97406",0,0,0,"0"
"31348","97408",6,6,8,"3"
"31349","97410",0,0,0,"0"
"31350","97411",0,0,0,"0"
"31351","97412",0,0,0,"0"
"31352","97413",0,0,0,"0"
"31353","97414",0,0,0,"0"
"31354","97415",2,0,0,"1"
"31355","97416",0,0,0,"0"
"31356","97417",0,0,0,"0"
"31357","97419",0,0,1,"1"
"31358","97420",0,0,2,"1"
"31359","97423",0,0,1,"1"
"31360","97424",4,6,6,"3"
"31361","97426",6,6,8,"3"
"31362","97429",0,0,0,"0"
"31363","97430",0,0,0,"0"
"31364","97431",0,0,0,"0"
"31365","97434",0,0,0,"0"
"31366","97435",0,0,1,"1"
"31367","97436",0,0,0,"0"
"31368","97437",0,0,1,"1"
"31369","97438",4,6,5,"3"
"31370","97439",0,0,2,"1"
"31371","97441",0,0,2,"1"
"31372","97442",0,0,0,"0"
"31373","97443",0,0,0,"0"
"31374","97444",2,0,0,"1"
"31375","97446",0,0,1,"1"
"31376","97447",0,0,0,"0"
"31377","97448",6,6,8,"3"
"31378","97449",0,0,1,"1"
"31379","97450",0,0,0,"0"
"31380","97451",0,0,0,"0"
"31381","97452",4,6,5,"3"
"31382","97453",0,0,2,"1"
"31383","97454",2,2,1,"3"
"31384","97455",6,6,7,"3"
"31385","97456",0,0,3,"1"
"31386","97457",6,2,3,"3"
"31387","97458",0,0,1,"1"
"31388","97459",0,0,2,"1"
"31389","97461",0,0,0,"0"
"31390","97462",0,0,0,"0"
"31391","97463",0,0,0,"0"
"31392","97465",0,0,0,"0"
"31393","97466",0,0,0,"0"
"31394","97467",0,0,0,"0"
"31395","97469",0,0,0,"0"
"31396","97470",6,2,3,"3"
"31397","97471",6,2,3,"3"
"31398","97473",0,0,0,"0"
"31399","97476",0,0,0,"0"
"31400","97477",6,6,7,"3"
"31401","97478",6,6,7,"3"
"31402","97479",6,2,3,"3"
"31403","97480",0,0,0,"0"
"31404","97481",0,0,0,"0"
"31405","97484",0,0,0,"0"
"31406","97486",0,0,0,"0"
"31407","97487",6,6,8,"3"
"31408","97488",0,0,0,"0"
"31409","97489",0,0,0,"0"
"31410","97490",0,0,0,"0"
"31411","97492",0,0,0,"0"
"31412","97493",0,0,0,"0"
"31413","97494",6,2,3,"3"
"31414","97495",6,2,3,"3"
"31415","97496",6,2,3,"3"
"31416","97497",2,2,1,"3"
"31417","97498",0,0,0,"0"
"31418","97499",0,0,0,"0"
"31419","97501",8,2,11,"3"
"31420","97502",8,2,11,"3"
"31421","97503",8,2,11,"3"
"31422","97504",8,2,11,"3"
"31423","97520",6,2,10,"3"
"31424","97522",0,0,0,"0"
"31425","97523",0,0,0,"0"
"31426","97524",8,2,11,"3"
"31427","97525",10,4,12,"3"
"31428","97526",2,2,1,"3"
"31429","97527",2,2,1,"3"
"31430","97530",6,2,10,"3"
"31431","97531",0,0,0,"0"
"31432","97532",2,2,1,"3"
"31433","97534",0,0,0,"0"
"31434","97535",8,2,11,"3"
"31435","97536",0,0,0,"0"
"31436","97537",2,2,1,"3"
"31437","97538",0,0,0,"0"
"31438","97539",2,0,1,"2"
"31439","97540",8,2,11,"3"
"31440","97541",0,0,0,"0"
"31441","97543",0,0,0,"0"
"31442","97544",0,0,0,"0"
"31443","97601",2,0,2,"2"
"31444","97603",2,0,2,"2"
"31445","97604",0,0,0,"0"
"31446","97620",0,0,0,"0"
"31447","97621",0,0,0,"0"
"31448","97622",0,0,0,"0"
"31449","97623",0,0,0,"0"
"31450","97624",0,0,0,"0"
"31451","97625",0,0,0,"0"
"31452","97626",0,0,0,"0"
"31453","97627",2,0,2,"2"
"31454","97630",0,0,0,"0"
"31455","97632",0,0,0,"0"
"31456","97633",2,0,1,"2"
"31457","97634",2,0,2,"2"
"31458","97635",0,0,0,"0"
"31459","97636",0,0,0,"0"
"31460","97638",0,0,0,"0"
"31461","97639",0,0,0,"0"
"31462","97640",0,0,0,"0"
"31463","97641",0,0,0,"0"
"31464","97701",4,2,6,"3"
"31465","97702",4,2,6,"3"
"31466","97707",0,0,0,"0"
"31467","97711",0,0,0,"0"
"31468","97712",0,0,0,"0"
"31469","97730",0,0,0,"0"
"31470","97731",0,0,0,"0"
"31471","97733",0,0,0,"0"
"31472","97734",0,0,3,"1"
"31473","97735",0,0,0,"0"
"31474","97737",0,0,0,"0"
"31475","97739",0,0,0,"0"
"31476","97741",0,0,1,"1"
"31477","97750",0,0,0,"0"
"31478","97751",0,0,0,"0"
"31479","97752",0,0,0,"0"
"31480","97753",2,0,3,"2"
"31481","97754",2,0,1,"2"
"31482","97756",4,2,6,"3"
"31483","97759",0,0,0,"0"
"31484","97760",0,0,2,"1"
"31485","97761",0,0,0,"0"
"31486","97801",4,2,3,"3"
"31487","97810",0,0,0,"0"
"31488","97812",0,0,0,"0"
"31489","97813",0,0,0,"0"
"31490","97814",2,0,2,"2"
"31491","97817",0,0,0,"0"
"31492","97818",0,0,0,"0"
"31493","97819",0,0,0,"0"
