"","GEOID","ICPSRSTI","ICPSRCTYI","ICPSRFIP","PID","X_CENTROID","Y_CENTROID","STATEA","COUNTYA","age18_64","age0_4","age5_14","age15_19","age20_24","age15_44","age55_59","age60_64","ageOv65","hispPop","amIndPop","asianPop","pacIsPop","totPop","whitePop","blackPop","NoHSPop","edSampl"
"1419","510680",0,0,0,1796,1466278.17421,118857.192431,51,680,41188,4099,8940,6750,7334,30789,3626,3166,9324,452,47,355,2,66743,50354,15807,16311,39658
"1420","510005",0,0,0,4500,2791918.19825,305258.584684,102,565,11232,1269,3119,1787,1354,8349,1042,953,2607,115,21,30,3,19379,18147,1153,5840,11854
"1421","510011",0,0,0,2828,1499544.23632,121655.070531,51,11,6944,831,1959,1125,944,5266,616,580,1478,76,10,5,4,11971,9167,2778,4034,7112
"1422","510169",0,0,0,1765,1181672.30114,-4616.32395856,51,169,14820,1566,3966,2140,1899,10736,1409,1345,3362,122,14,5,0,25068,24887,157,9817,15497
"1423","510595",0,0,0,2221,1623594.10775,67460.7161364,51,595,2695,301,680,394,364,1821,312,341,902,53,2,5,0,4840,2874,1953,1999,3101
"1424","510079",0,0,0,2746,1510300.25893,229117.071284,51,79,4621,624,1225,707,577,3770,319,294,686,58,5,10,0,7625,7023,576,2304,4535
"1425","510101",0,0,0,2757,1640538.08748,186991.923584,51,101,5467,652,1551,891,650,4191,476,428,1070,78,210,26,0,9334,5866,3219,2636,5583
"1426","480215",0,0,0,1735,-219327.776186,-1232961.90442,48,215,145838,29854,62481,29885,23234,120807,11314,9255,26075,230212,271,392,27,283229,238621,544,81339,138018
"1427","480257",0,0,0,1948,-26867.2607328,-548139.830139,48,257,22034,2779,6523,3593,2751,16446,1895,1802,5493,1654,66,84,2,39015,30577,7393,11231,23406
"1428","480341",0,0,0,1571,-527259.161815,-169880.927561,48,341,9618,1712,3033,1483,1409,7309,788,675,1257,3253,87,182,0,16575,15288,37,3600,8938
"1429","480327",0,0,0,1978,-364166.225876,-731250.87784,48,327,1190,138,344,202,104,801,141,141,539,672,7,0,1,2346,2070,5,865,1558
"1430","480137",0,0,0,1702,-414870.266831,-829949.653848,48,137,1005,176,414,198,96,765,96,72,300,967,12,1,1,2033,1588,2,572,1149
"1431","480409",0,0,0,1599,-149869.644105,-1056565.14057,48,409,31968,5491,11808,5857,4606,25688,2522,1923,4978,26872,133,114,8,58013,48770,866,14653,30272
"1432","480445",0,0,0,1615,-586616.188423,-464538.947582,48,445,7833,1425,2650,1440,1201,6108,661,573,1703,4956,32,22,0,14581,11969,535,4029,7865
"1433","480105",0,0,0,1688,-516744.939227,-742415.450432,48,105,2604,448,835,440,397,2038,196,185,427,2053,20,3,0,4608,3238,51,1236,2488
"1434","480225",0,0,0,1740,54731.7293415,-690812.986507,48,225,12895,1358,2924,1695,1729,9710,1097,1157,3967,809,36,19,5,22299,14411,7213,7516,14593
"1435","480473",0,0,0,1627,1190.86684101,-836202.002033,48,473,12265,1322,2942,2805,2749,10033,831,752,2217,1149,19,32,9,19798,10788,8325,4181,9980
"1436","480081",0,0,0,1678,-426434.012353,-617257.444952,48,81,1685,191,387,259,176,1042,207,217,765,397,20,10,4,3196,2848,0,1032,2183
"1437","480475",0,0,0,1628,-671376.104659,-644516.371472,48,475,7929,1311,2581,1324,1202,6129,674,497,1303,3751,45,8,0,13976,11581,444,3161,7558
"1438","480449",0,0,0,1617,95794.6295097,-478804.273989,48,449,11714,1817,3316,1882,1707,8772,1072,1091,3414,608,33,23,7,21442,18025,2994,5993,12717
"1439","480281",0,0,0,2668,-212880.29463,-701987.22509,48,281,6515,882,1891,1126,741,4805,630,576,1971,1284,29,85,16,12005,11037,166,3171,7365
"1440","480207",0,0,0,2217,-345559.955951,-476823.565641,48,207,3934,544,1059,634,446,2545,478,510,1757,1195,17,12,0,7725,6528,345,2830,5067
"1441","480317",0,0,0,1974,-557166.974713,-563451.732524,48,317,2520,383,900,451,300,1882,214,204,579,1620,6,1,0,4684,3642,118,1386,2650
"1442","050083",0,0,0,135,206085.099417,-253414.805069,5,83,10723,1389,3261,2010,1310,8042,1077,1061,3431,128,145,22,1,20144,19630,307,6511,12171
"1443","340001",0,0,0,2413,1802343.55698,425213.210056,34,1,112270,11774,29039,16833,16218,81422,11086,10354,30787,7590,271,910,48,194119,154831,34134,46508,120411
"1444","100001",0,0,0,276,1737552.63548,365232.814479,10,1,59578,7920,16401,10177,10465,48480,4080,3419,8492,1729,318,822,43,98219,78258,17759,18471,53360
"1445","340041",0,0,0,2430,1741834.30277,569473.68582,34,41,50484,5611,13473,7485,6536,37469,4575,4128,10189,961,59,367,2,84429,82788,933,17129,51332
"1446","050063",0,0,0,126,397002.696328,-187736.116029,5,63,17296,2280,4707,2640,2413,13014,1546,1338,4227,218,131,89,2,30147,29304,551,9016,18107
"1447","340033",0,0,0,2427,1743797.75466,424155.44672,34,33,37987,4669,10603,6030,4918,27913,3709,3368,7538,1005,129,189,2,64676,53989,9744,14445,38476
"1448","050147",0,0,0,163,429364.622451,-248400.709942,5,147,5762,934,1952,1107,790,4405,529,589,1844,71,17,6,1,11222,7683,3490,3989,6473
"1449","420065",0,0,0,1492,1408486.47703,532850.326117,42,65,27597,3555,7409,4344,3977,20103,2696,2549,7037,142,24,69,1,48303,48112,37,10924,29018
"1450","050003",0,0,0,513,391942.030985,-473422.647828,5,3,14469,2217,4819,2522,1897,11126,1209,1172,3409,162,26,20,5,26538,19230,7237,7201,15083
"1451","100005",0,0,0,278,1762041.35015,321919.847525,10,5,57661,6624,14889,8796,7706,41372,5811,5682,13247,824,577,366,14,98004,78733,17970,25727,60019
"1452","050097",0,0,0,141,213098.639016,-328956.172439,5,97,4328,469,1114,646,481,2936,465,480,1459,46,52,6,0,7771,7688,11,2656,5061
"1453","100003",0,0,0,277,1718758.77605,417391.137748,10,3,251325,26607,59656,40775,39952,191323,21956,17729,37440,7108,433,2810,57,398115,330826,60116,63865,231278
"1454","050133",0,0,0,157,161281.868026,-390636.403789,5,133,7698,994,2374,1240,937,5747,742,699,2186,137,110,10,0,14060,13097,783,4052,8535
"1455","050141",0,0,0,160,312942.458329,-209265.412442,5,141,7414,835,2017,1065,694,4652,935,1068,2381,93,20,6,0,13357,13258,51,4166,8746
"1456","050059",0,0,0,124,278844.295923,-351814.20025,5,59,15261,2011,4169,2358,1988,11174,1446,1365,3810,180,106,20,2,26819,23626,3014,7492,16293
"1457","400051",0,0,0,671,-170488.72158,-276434.562741,40,51,22222,3117,6427,3690,3188,17272,1788,1721,5458,533,1006,60,16,39490,36544,1519,9670,23063
"1458","300069",0,0,0,1367,-931769.691264,1133947.32069,30,69,381,57,111,61,42,271,39,37,66,0,5,0,4,655,645,1,108,384
"1459","400011",0,0,0,654,-217745.520353,-179264.135124,40,11,7193,1077,2045,1110,1029,5215,676,736,2445,194,961,10,4,13443,11752,595,3294,8182
"1460","300073",0,0,0,1368,-1210707.53903,1300172.95327,30,73,3735,627,1122,605,496,2779,352,309,851,63,655,7,0,6731,6050,1,1214,3881
"1461","400121",0,0,0,701,22778.1954403,-288492.546271,40,121,22866,2694,5991,3426,2589,16063,2523,2236,6711,419,3121,82,3,40524,35320,1774,11662,25838
"1462","400153",0,0,0,715,-290017.128006,-115746.777494,40,153,12348,2101,3320,1786,2025,9688,912,788,2350,345,208,54,4,21172,20689,55,3972,11940
"1463","400147",0,0,0,712,8458.35086654,-87972.8227289,40,147,29013,3640,6824,3737,3700,20744,2857,2337,6190,647,2718,211,4,48113,43652,1220,7538,30270
"1464","400073",0,0,0,680,-173619.802943,-172401.733685,40,73,7862,1237,2146,1316,1161,6003,718,561,2132,193,308,27,0,14187,13322,389,2890,8345
"1465","400031",0,0,0,662,-224692.939961,-314864.933785,40,31,70907,10264,17048,14454,16544,61366,3893,3349,7343,5990,4625,1919,296,112456,83435,17861,14483,54250
"1466","400033",0,0,0,663,-216680.605456,-356665.587833,40,33,3930,531,1111,576,476,2754,369,479,1402,178,490,8,0,7338,6609,153,2072,4650
"1467","400039",0,0,0,666,-269381.65386,-204219.574533,40,39,15891,2008,3467,2925,3602,12641,1125,1029,3475,878,1221,136,2,25995,23166,886,4730,13955
"1468","400047",0,0,0,669,-158467.900891,-124115.995957,40,47,37281,5286,8887,5214,6278,28685,2976,2631,8237,712,659,334,13,62820,59173,2084,10540,37155
"1469","400077",0,0,0,682,67949.9048969,-293587.982509,40,77,5516,690,1506,1173,667,3991,587,533,1565,73,1385,22,2,9840,8266,111,2649,5804
"1470","400149",0,0,0,713,-269782.680529,-243235.249948,40,149,7681,1115,2018,1192,1199,5610,746,727,2288,348,160,23,0,13798,13377,65,3240,8274
"1471","400037",0,0,0,665,-33182.0485306,-178895.388826,40,37,33762,4628,10203,5188,4294,25785,2832,2495,7050,518,3501,74,18,59016,53068,2129,14480,34810
"1472","400063",0,0,0,676,-22640.1115851,-274558.572038,40,63,7489,904,2112,1150,852,5029,879,825,3073,113,1944,13,2,14338,11897,441,4943,9321
"1473","400135",0,0,0,707,111979.666997,-223822.221039,40,135,16880,2363,5522,3165,2122,13027,1488,1392,3896,190,4461,38,1,30749,25407,771,9106,17577
"1474","400061",0,0,0,675,79716.1040134,-254456.229563,40,61,5968,749,1751,887,664,4147,677,656,1941,72,990,11,0,11010,9918,80,3740,6959
"1475","400083",0,0,0,684,-129069.123363,-176109.991653,40,83,15230,2086,4096,2858,2381,12033,1246,1133,3814,377,333,55,10,26881,22472,3754,5969,15460
"1476","400113",0,0,0,697,-35281.7222893,-97534.0810645,40,113,22924,3090,6126,3302,2829,16921,2068,1843,5052,470,4750,112,3,39327,31349,2927,8721,23961
"1477","400021",0,0,0,658,89478.9091048,-178055.014357,40,21,17820,2317,4749,3527,3171,14158,1451,1355,3798,255,7987,45,1,30684,22110,380,7404,16920
"1478","400145",0,0,0,711,42806.0238371,-172317.3622,40,145,23686,3688,8122,3726,2833,19331,1694,1474,3743,483,2733,60,1,41801,36949,1858,8594,23396
"1479","400049",0,0,0,670,-118968.598539,-312213.677516,40,49,15116,1890,4141,2417,2014,10718,1559,1495,5174,233,1036,53,4,27856,25916,761,8477,17397
"1480","400081",0,0,0,2894,-79009.1707297,-200950.793432,40,81,14641,1997,4376,2405,1890,10958,1378,1181,4064,251,907,22,3,26601,24756,800,6749,15951
"1481","400027",0,0,0,660,-119788.573675,-256384.241523,40,27,87573,10032,21026,14652,18238,75818,4411,3153,7690,2622,4077,1519,34,133173,123254,2132,14654,69270
"1482","400017",0,0,0,656,-178162.939112,-217409.002544,40,17,33234,4883,10548,4966,4080,27432,2013,1676,4556,1003,1680,265,12,56452,52827,1241,7852,31991
"1483","400111",0,0,0,696,3205.33541896,-207620.988834,40,111,22006,2760,5841,4008,3312,16363,2149,1967,6402,478,3471,65,6,39169,30476,4911,10521,23264
"1484","400151",0,0,0,714,-253299.323935,-78339.2595871,40,151,6315,667,1236,1109,1119,4523,618,627,2228,187,62,33,4,10923,10615,54,2255,6792
"1485","400019",0,0,0,657,-117504.047976,-362975.665841,40,19,24414,3372,6685,3737,3341,17837,2316,2089,6755,515,2371,117,3,43610,37183,3677,10563,26491
"1486","400069",0,0,0,679,-60327.9329436,-356224.524373,40,69,5628,720,1632,1096,732,4121,556,563,1806,105,1181,16,2,10356,8837,280,3224,6166
"1487","400117",0,0,0,699,-62190.2434653,-132322.55133,40,117,8637,1094,2422,1221,1047,6204,859,780,2358,90,998,26,1,15310,14094,155,3679,9544
"1488","400131",0,0,0,705,35171.7042572,-126378.208512,40,131,27388,3545,8537,4433,3221,21633,2031,1607,4143,457,4083,80,9,46436,41563,463,9363,26700
"1489","400125",0,0,0,2704,-85608.0510932,-256443.473889,40,125,31471,3967,8668,5477,4507,23891,2686,2496,7991,658,4014,164,19,55239,49608,1097,12494,32692
"1490","400089",0,0,0,687,112516.914255,-378227.78309,40,89,19443,3095,6609,3434,2599,15010,1764,1543,4697,424,3638,57,5,36151,28402,3849,10700,20434
"1491","080089",0,0,0,253,-671344.098673,72388.8350719,8,89,12205,1866,3742,2298,1649,9323,1092,1061,3328,7451,76,107,7,22567,18229,91,5208,13012
"1492","080067",0,0,0,907,-1037452.47286,40790.8065978,8,67,17798,1975,3838,3114,3324,14609,1184,1002,2369,3072,1122,53,3,27424,24328,41,3076,15198
"1493","080117",0,0,0,265,-858788.62356,284923.892378,8,117,6890,566,986,555,1581,6388,168,125,122,153,42,22,2,8848,8731,15,243,5160
"1494","080027",0,0,0,2911,-812271.841681,108285.885368,8,27,874,129,221,143,97,659,77,56,210,37,12,6,0,1528,1493,1,197,938
"1495","080097",0,0,0,257,-931803.99853,246047.498185,8,97,8205,441,1024,631,1379,7374,282,190,278,132,27,59,2,10338,10185,24,353,6863
"1496","080025",0,0,0,2159,-673388.436163,120239.034329,8,25,1598,198,415,262,179,1069,176,198,605,590,12,21,0,2988,2773,2,852,1934
"1497","080017",0,0,0,886,-567467.642794,168584.665713,8,17,1197,204,310,190,138,845,140,121,325,51,7,1,0,2153,2130,1,368,1311
"1498","080011",0,0,0,883,-614915.618206,73865.1068927,8,11,3306,460,956,520,361,2272,385,310,886,1510,26,23,0,5945,5099,21,1437,3673
"1499","080001",0,0,0,2910,-707573.003708,297274.15509,8,1,154464,21699,42039,24393,26898,127715,9916,7344,13130,38470,1694,3005,115,245944,217104,6307,34675,130918
"1500","080039",0,0,0,895,-694440.907047,229965.659305,8,39,3919,571,1294,603,360,3298,246,241,645,145,31,10,3,6850,6744,17,938,4022
"1501","080125",0,0,0,269,-543209.689642,298802.442417,8,125,5291,837,1551,774,670,3896,499,446,1486,240,42,23,0,9682,9466,1,1999,5850
"1502","080065",0,0,0,906,-883397.365704,238927.583367,8,65,5619,911,1452,899,1231,4938,269,186,360,2090,61,20,1,8830,7619,24,1116,4337
"1503","080029",0,0,0,890,-1017181.21578,216154.096419,8,29,11532,1546,3212,1774,1301,8373,1133,1254,3791,1781,140,60,5,21225,20344,20,4285,13407
"1504","080023",0,0,0,889,-826769.122556,16147.250224,8,23,1683,242,511,335,212,1273,148,190,415,2380,2,44,5,3071,2192,4,960,1775
"1505","080045",0,0,0,898,-1010408.67174,298765.932364,8,45,14138,1871,3369,1947,2214,11724,847,765,2014,935,106,46,3,22514,22008,27,2571,13113
"1506","080087",0,0,0,252,-657731.465059,336646.103761,8,87,12821,1963,3575,2088,1930,9873,1072,958,2851,2665,82,57,2,22513,21138,22,4497,12939
"1507","080099",0,0,0,258,-556022.662611,69695.2248829,8,99,7269,1213,2260,1259,1045,5593,620,581,1586,2558,43,8,8,13070,12012,30,2524,7293
"1508","080083",0,0,0,250,-1102819.48511,55551.2057933,8,83,9475,1481,2967,1506,1294,7328,776,697,1620,1352,1651,39,7,16510,14219,10,3338,9324
"1509","080079",0,0,0,249,-952356.486674,73707.255227,8,79,515,61,112,85,56,420,32,48,64,38,3,2,0,804,783,0,81,490
"1510","080073",0,0,0,246,-644210.688843,192139.586806,8,73,2658,304,615,417,347,1852,289,290,816,46,16,7,0,4663,4624,1,930,2980
"1511","080059",0,0,0,903,-786061.253879,272243.024948,8,59,237723,26427,63388,34806,30853,193709,16116,11607,22086,19476,1443,3546,85,371753,356966,1933,29824,216320
"1512","080103",0,0,0,3078,-1031345.18543,344403.42435,8,103,3861,612,1045,653,676,3163,240,193,420,190,42,14,0,6255,6089,17,678,3269
"1513","080115",0,0,0,264,-530553.037205,396042.131163,8,115,1783,232,511,234,217,1184,195,204,580,325,6,43,0,3266,3101,8,686,2072
"1514","080113",0,0,0,263,-1075931.92443,126833.376763,8,113,2159,283,454,189,280,1954,81,64,177,100,102,9,0,3192,3048,5,296,1986
"1515","080003",0,0,0,879,-854831.136081,52228.9751115,8,3,7216,1017,1857,1440,1463,6017,447,401,1064,3772,46,70,5,11799,9397,64,1753,6022
"1516","200203",0,0,0,1090,-461839.904736,123052.727768,20,203,1682,297,512,285,244,1284,149,123,345,387,1,5,0,3041,2711,1,583,1703
"1517","200189",0,0,0,1083,-466868.864939,-21433.9933896,20,189,2685,478,771,363,398,1985,256,252,577,287,39,5,0,4736,4498,38,656,2747
"1518","200065",0,0,0,1028,-331500.189043,214072.563442,20,65,2164,304,560,380,270,1537,228,199,710,17,2,9,0,3995,3844,138,720,2481
"1519","200093",0,0,0,1042,-462490.108893,68978.8325576,20,93,1930,347,618,322,276,1459,164,152,336,457,16,3,0,3435,3180,3,595,1882
"1520","200063",0,0,0,1027,-384946.264865,167787.373088,20,63,1978,306,591,349,264,1456,194,159,617,7,5,2,0,3726,3705,2,687,2216
"1521","200133",0,0,0,1059,60655.54673,6777.74075291,20,133,10412,1482,2795,1577,1449,7520,1021,969,3328,375,80,40,0,18967,18424,221,3858,11664
"1522","200183",0,0,0,1080,-236386.089248,259566.566373,20,183,3121,375,717,433,358,1999,370,368,1442,13,5,4,4,5947,5925,1,1370,4064
"1523","200167",0,0,0,1074,-237255.104383,162017.141271,20,167,4961,595,1114,688,612,3303,570,546,1742,25,20,8,0,8868,8789,35,1910,5859
"1524","200153",0,0,0,2925,-430605.71684,267617.343347,20,153,2199,303,600,329,261,1520,227,237,777,44,3,1,0,4105,4090,1,855,2612
"1525","200177",0,0,0,3029,20902.5155006,172796.847304,20,177,93936,11437,22607,13703,14684,71779,7987,6401,18529,6150,1410,683,32,154916,137423,11842,20103,92533
"1526","200161",0,0,0,1071,-62797.2682109,201567.111685,20,161,46274,5010,6807,8880,17114,42385,1525,1288,3487,2499,373,1221,173,63505,52733,6764,3714,25658
"1527","200031",0,0,0,1013,23040.4423922,82624.0961241,20,31,4979,730,1388,739,708,3738,492,445,1804,37,37,13,2,9370,9294,2,2198,5805
"1528","200185",0,0,0,1081,-236246.610454,62889.092397,20,185,2974,367,704,430,319,1942,347,395,1369,80,6,11,0,5694,5607,23,1068,3874
"1529","200049",0,0,0,1022,-21386.7023963,-5160.61223069,20,49,1972,253,475,280,200,1239,257,248,1034,55,19,7,0,3918,3870,0,1066,2710
"1530","200143",0,0,0,1064,-141335.516125,184208.50501,20,143,3144,395,801,507,368,2253,320,325,1276,30,11,7,0,5971,5940,7,1083,3900
"1531","200173",0,0,0,1077,-127633.405815,21682.8608198,20,173,228789,29990,54056,31688,39887,175561,19077,15412,35119,11256,3291,4269,124,366531,319416,31764,49614,210975
"1532","200073",0,0,0,1032,-20278.5997908,42336.6242866,20,73,4496,548,1175,663,470,2952,530,543,2106,71,51,4,1,8764,8677,0,1975,5908
"1533","200119",0,0,0,3027,-383565.168601,-20536.2243773,20,119,2640,360,688,395,395,1863,257,232,846,165,12,5,0,4788,4676,0,857,2950
"1534","530045",0,0,0,1833,-2039006.7306,1393517.68898,53,45,18846,2234,4472,2742,2578,13429,1910,1967,3934,432,1008,158,74,31184,29548,126,5526,19156
"1535","530051",0,0,0,1836,-1574437.81773,1406818.13101,53,51,4773,719,1495,814,461,3561,417,467,1034,102,192,15,4,8580,8329,6,1626,5105
"1536","530057",0,0,0,1839,-1898197.96021,1482793.84269,53,57,37787,4743,9513,5362,4919,28020,3460,3401,8782,2008,1138,333,14,64138,61112,92,10101,39576
"1537","530009",0,0,0,2223,-2069955.03766,1483252.4718,53,9,30370,4009,7506,4195,4242,22329,2823,2965,7312,647,2113,380,26,51648,48674,114,8451,31707
"1538","530019",0,0,0,1822,-1666348.00874,1421298.8919,53,19,3364,562,1003,614,472,2796,249,225,490,61,983,6,0,5811,4759,32,886,3160
"1539","240009",0,0,0,420,1665905.81698,288899.640069,24,9,20235,2703,6564,3387,2379,16358,1554,1383,2871,260,45,105,1,34638,26733,7689,6929,19596
"1540","530003",0,0,0,2991,-1626482.45035,1153541.19256,53,3,9517,1308,2723,1394,1370,7184,788,828,2398,157,165,46,7,16823,16514,20,2662,10028
"1541","530021",0,0,0,1823,-1745087.76248,1220643.09676,53,21,20710,3831,6002,3096,3383,16030,1783,1432,2661,5412,234,316,14,35025,30025,1452,5279,18712
"1542","530011",0,0,0,1818,-2034614.78262,1210885.16876,53,11,114276,16325,33564,17038,15584,92152,8285,7495,17379,3059,1521,2020,274,192227,184827,1682,26583,109734
"1543","530037",0,0,0,1830,-1860945.39402,1317613.99568,53,37,16162,1545,3072,2926,3739,13113,1130,1112,2942,314,211,167,14,24877,24096,139,3478,13595
"1544","240027",0,0,0,428,1619570.9233,359278.392302,24,27,76000,8224,20973,10818,8447,62882,4623,3354,6081,1484,187,2273,12,118572,101354,13899,11874,70178
"1545","530039",0,0,0,2224,-1904873.37782,1185993.90057,53,39,9037,1311,2672,1346,1113,6937,697,843,1943,474,467,89,9,15822,14969,19,3037,9356
"1546","310089",0,0,0,2607,-227478.430913,558367.43067,31,89,7262,1230,2140,1252,1030,5426,645,690,2083,40,15,7,0,13552,13524,1,2532,7900
"1547","310141",0,0,0,2629,-125785.670814,457024.483692,31,141,16321,2618,4748,2682,2446,12646,1414,1155,3529,83,25,60,0,28852,28728,4,4461,16358
"1548","090001",0,0,0,270,1861788.50504,645291.715903,9,1,497549,46386,122868,74326,61742,357434,48784,41389,92120,45112,877,5946,60,807143,713616,66155,135656,502114
"1549","310059",0,0,0,2594,-134102.402823,340086.769696,31,59,4202,563,1141,634,473,2936,497,390,1573,22,13,6,0,7920,7885,7,1580,5109
"1550","090011",0,0,0,3079,1959584.28067,694598.21292,9,11,148640,16221,35754,23521,25447,115813,12108,10603,24402,4668,800,2072,62,238409,224208,8953,39855,137520
"1551","310041",0,0,0,1403,-309115.126314,442373.174771,31,41,7370,1093,1992,1091,840,5076,782,777,2725,47,29,10,0,13877,13825,0,2693,8861
"1552","310019",0,0,0,1394,-257068.938226,380138.548454,31,19,21502,2755,4739,4151,4967,17695,1425,1268,4162,790,70,102,2,34797,34159,51,4204,18185
"1553","170125",0,0,0,741,512687.900401,323453.56442,17,125,10845,1528,3262,1717,1428,8154,1014,953,2733,91,19,38,0,19492,19408,1,4587,11557
"1554","170031",0,0,0,596,673976.810624,515200.597142,17,31,3219346,376680,797605,473725,493431,2419656,287753,247495,572453,499322,8214,110557,1045,5253655,3511803,1346464,1112739,3114630
"1555","170163",0,0,0,757,524398.593199,125496.805983,17,163,154223,21426,46218,26663,24335,118331,13475,11458,29245,3391,374,1201,101,267531,190914,73651,60955,148954
"1556","170199",0,0,0,2709,616642.245929,48752.9672285,17,199,33176,3767,8153,4593,4488,24361,3174,2992,8562,295,67,156,5,56538,55361,845,14754,35549
