GEOID,Y,X,POP,state
38068,35.2514462872877,-89.35479268052717,10941,47
38067,35.096525752729185,-89.03645564494133,1476,47
38066,35.07642854773903,-89.53981370527347,2630,47
38063,35.75250949268597,-89.53706010054627,17403,47
38061,35.055186109370275,-88.78675225825874,977,47
38060,35.21969845611536,-89.50765930068573,9496,47
38059,36.11460213215951,-89.26110478193728,7663,47
38058,35.45238726064504,-89.81759834661341,10236,47
38057,35.06134296154304,-89.38460516828272,3649,47
38054,35.336987716016914,-89.87179745227856,284,47
38053,35.33937196600941,-89.89914606066841,27932,47
38052,35.080080831364214,-88.90321950162279,3907,47
38050,35.81852131788335,-89.22627941473309,459,47
38049,35.40387033311702,-89.55503847064224,4984,47
38047,36.089852544387064,-89.49941301634605,91,47
38046,35.05169199279178,-89.2396747328076,108,47
38044,35.207555036535176,-88.8057827341367,865,47
38042,35.147439063020094,-89.12568739738494,796,47
38041,35.67383670390613,-89.68272352233555,5085,47
38040,35.87954976419118,-89.41255677740548,5193,47
38039,35.053036342958464,-89.17966249620193,1804,47
38037,35.81371067410045,-89.41317626954357,1773,47
38036,35.32226534596872,-89.62286258229885,478,47
38034,35.89926267792149,-89.24382134757427,2998,47
38030,36.025268655105634,-89.51381131762692,977,47
38029,35.238663823940264,-89.82170260763775,80,47
38028,35.191003060623494,-89.63388173504988,6883,47
38024,36.04346975160436,-89.38454383619829,27406,47
38023,35.44591758610731,-89.89511883268129,6146,47
38021,35.873805340157325,-89.16608926527364,59,47
38019,35.55768026036631,-89.65290793085241,15601,47
38018,35.142025725066034,-89.78335488578625,35059,47
38017,35.05926864759154,-89.68496387741995,48642,47
38016,35.17728615654282,-89.76911858382009,43079,47
38015,35.550995478850105,-89.81315770600229,2828,47
38012,35.598283310479204,-89.25894925808588,14575,47
38011,35.47352276137184,-89.71154251023027,9908,47
38008,35.254089608354455,-88.99465045448389,9721,47
38007,36.163535748162545,-89.43301266852328,91,47
38006,35.71005518477111,-89.08095152817421,5207,47
38004,35.422787861832035,-89.77382867136184,9866,47
38002,35.25991353956545,-89.72629057625696,38927,47
38001,35.79647650104725,-89.13806849380438,4719,47
37938,36.099062006146454,-83.94685282491805,17085,47
37934,35.87484943208014,-84.17509466416084,24107,47
37932,35.928643599453444,-84.16720506901248,14527,47
37931,35.97124049514153,-84.10778052268678,26109,47
37924,36.03550041373313,-83.80554903194123,11259,47
37923,35.92914558831367,-84.07625140665175,27457,47
37922,35.87255311653071,-84.09674579606673,33180,47
37921,35.977697160221744,-83.99540482548275,28233,47
37920,35.92226631661103,-83.88376936535829,39087,47
37919,35.921688515526576,-84.0078753700062,28194,47
37918,36.05380939298347,-83.92150173991148,42835,47
37917,35.99872161367294,-83.9154067308488,24072,47
37916,35.95658183202789,-83.93348181252288,12507,47
37915,35.971964970186455,-83.89997642469794,5647,47
37914,35.9922180440806,-83.8446080367842,19663,47
37912,36.00508995432275,-83.97815087780795,20673,47
37909,35.94691212039255,-84.02361053308327,15168,47
37902,35.96459521028096,-83.9199806206662,1586,47
37892,36.561842570187174,-84.43338023932402,2007,47
37891,36.27370599664891,-83.14379252340937,3626,47
37890,36.08976612650253,-83.28819076044768,6668,47
37888,36.30336596227011,-83.6162708194446,2741,47
37887,36.096787073706864,-84.55403087553907,7511,47
37886,35.759439008025424,-83.8222333505244,4418,47
37885,35.56286295718081,-84.22316905569659,5067,47
37882,35.67648766216728,-83.76494798686413,2724,47
37881,36.39904089564932,-83.34027509123351,2291,47
37880,35.69668715626758,-84.67244786415677,3477,47
37879,36.4750862049508,-83.54719020134952,10634,47
37878,35.61892330489088,-83.94712495102391,514,47
37877,36.15769051780414,-83.41389230261477,8464,47
37876,35.87620110349074,-83.52063302152763,29246,47
37874,35.59774390178278,-84.45773236069584,14979,47
37873,36.50731809746743,-82.84450466361588,4073,47
37872,36.259263997979204,-84.67568187919464,2041,47
37871,36.03894268185636,-83.67609145861351,9134,47
37870,36.46904472524768,-83.83519554584596,4580,47
37869,36.51890852370812,-83.23431850399128,5031,47
37866,36.349584745997646,-83.81827817355459,1699,47
37865,35.86765320944724,-83.75287715740977,20912,47
37863,35.793564392948944,-83.56423886359167,6569,47
37862,35.829135570727104,-83.56825403688124,20934,47
37861,36.24925258206535,-83.50300551814065,8340,47
37860,36.25665863166186,-83.19477039873544,4113,47
37857,36.41228808511158,-82.9768577480278,21309,47
37854,35.86477673863273,-84.68937939425649,13108,47
37853,35.83187820402865,-83.9281152312907,3815,47
37852,36.3521236236318,-84.60241502586506,2558,47
37851,36.58466578584492,-83.90345269744486,36,47
37849,36.04288019860239,-84.04387290144581,25459,47
37848,36.239576403023946,-83.68419040840409,246,47
37847,36.43983549583229,-84.32539030095563,2714,47
37846,35.67186695012733,-84.44296331077564,5030,47
37845,36.09466015155887,-84.44084751390426,494,47
37843,36.007314721606996,-83.07103403683418,3725,47
37841,36.4999186536316,-84.52563688231547,9605,47
37840,36.03434537786075,-84.36530530378998,10021,47
37830,36.01421580848154,-84.26095854299726,29700,47
37829,35.98372794607491,-84.60272002792793,1804,47
37828,36.19552336251362,-84.07266006792254,1430,47
37826,35.54991845506239,-84.5807581682101,4361,47
37825,36.424039075089325,-83.65134445704487,8399,47
37821,35.96269335677113,-83.19945464822194,22608,47
37820,36.0800846510289,-83.56579734493984,7495,47
37819,36.55066523555583,-84.19021550140471,713,47
37818,36.19687522919128,-82.96610030969957,4998,47
37814,36.224728327691324,-83.3132108062177,33071,47
37813,36.19465303592735,-83.27393648575244,17444,47
37811,36.34672367493286,-83.23120153688683,3215,47
37810,36.18618072181046,-83.09735769266895,1928,47
37809,36.16746255370814,-83.01804548631738,2278,47
37807,36.24104111865172,-83.82838089753503,9923,47
37806,36.08293225594904,-83.74276914630252,2868,47
37804,35.77982493797021,-83.92143663741705,24682,47
37803,35.708400825072594,-83.9750603509889,31668,47
37801,35.717073479393456,-84.04723742268428,25124,47
37779,36.21082388755732,-83.75951050058205,3978,47
37777,35.83609102727899,-84.01566034380728,11274,47
37774,35.72107510150102,-84.32242171404654,18321,47
37772,35.814821276198565,-84.22969808216737,11146,47
37771,35.812983378633426,-84.29412780179663,15380,47
37770,36.135652371820356,-84.69335957796305,2646,47
37769,36.2135361582456,-84.14637167230806,5990,47
37766,36.383183011853966,-84.08740995285677,18850,47
37765,36.57425106740703,-83.07047303319266,546,47
37764,35.970179073404296,-83.60678082702641,9258,47
37763,35.845015388857476,-84.49687091780686,15794,47
37762,36.57875042633706,-84.1329833232637,3126,47
37760,36.111368994391604,-83.47994516576789,12931,47
37757,36.31890492250755,-84.16961200174038,9337,47
37756,36.3734349904479,-84.42983373625006,2810,47
37755,36.427469299640244,-84.53049537757023,3688,47
37754,36.125917872895606,-84.0320532091489,4729,47
37753,35.828515832323134,-83.10269670016274,814,47
37752,36.574394320939895,-83.6137324545923,6516,47
37748,35.933310481141326,-84.52815610181631,17857,47
37745,36.20846714689359,-82.80202779850309,18401,47
37743,36.115568101001024,-82.85657331626687,25588,47
37742,35.67359299168819,-84.1620118690484,5837,47
37738,35.73057737052346,-83.4715415935096,5288,47
37737,35.757426662292204,-84.11318619440233,5785,47
37733,36.359993081260775,-84.70769367525881,64,47
37732,36.330714562493576,-84.60823395176394,139,47
37731,36.53343823534496,-83.02750214102316,711,47
37730,36.5513239869489,-83.97596939566691,59,47
37729,36.516886093908354,-84.04058564046865,1456,47
37727,35.8973866494844,-83.01833331523777,2043,47
37726,36.200324910092334,-84.82255886065958,2037,47
37725,36.00840041234452,-83.41757963790158,16919,47
37724,36.55002058325911,-83.68721657983318,2874,47
37723,35.938035192645174,-84.85250665170437,944,47
37722,35.827114027097785,-83.23998734937881,6060,47
37721,36.13036694260989,-83.82062172037193,12733,47
37719,36.02554902051389,-84.42657664159267,168,47
37716,36.098725827248224,-84.14976196020505,25749,47
37715,36.56736668896283,-83.95512656181334,1000,47
37714,36.28493910102953,-84.20480169957801,4547,47
37713,36.08182408785648,-83.13814900300464,1488,47
37711,36.28414794964107,-83.05207965934608,5044,47
37710,36.16501604065394,-84.25111592700753,1141,47
37709,36.15623211873124,-83.67473634441869,3732,47
37708,36.32326545186408,-83.3171187343969,6563,47
37705,36.21741688066563,-84.01672922760808,4559,47
37701,35.785743445023044,-83.98122714036852,6817,47
37694,36.37847481308867,-82.27346552147269,1955,47
37692,36.207514023882545,-82.31994851132934,4770,47
37691,36.36589619873659,-81.75428815804271,894,47
37690,36.251367723231155,-82.54941209667098,4122,47
37688,36.530069770158775,-81.90484465619889,1018,47
37687,36.18148293207047,-82.07986706137741,5038,47
37686,36.44132453574535,-82.33969975303901,7072,47
37683,36.46069516909368,-81.82536575635197,13021,47
37682,36.30021092257842,-82.29130619502781,667,47
37681,36.24473244655624,-82.61993868862916,6121,47
37680,36.57495816916271,-81.74170663087189,766,47
37665,36.57763955882657,-82.57127264732057,5589,47
37664,36.52318135278753,-82.50579072128625,26880,47
37663,36.466858972814656,-82.49708057758102,14617,47
37660,36.55194564651627,-82.55627674957306,40038,47
37659,36.295925624544616,-82.49187367871662,27585,47
37658,36.263928486338685,-82.17863667856588,4386,47
37657,36.01258379429336,-82.55824377973087,972,47
37656,36.4033059607441,-82.62490979310796,3677,47
37650,36.13623162794485,-82.4167784816607,12750,47
37645,36.5600601243388,-82.66062563631978,5145,47
37643,36.35056561678103,-82.19248126859642,33689,47
37642,36.537723911724036,-82.71128765467262,14947,47
37641,36.20717008047952,-82.67343848662462,8567,47
37640,36.33698931983111,-81.98175821538399,3743,47
37620,36.56827612014353,-82.18228212084766,39102,47
37618,36.47731688962554,-82.2390247755291,12747,47
37617,36.53108718230492,-82.36179639828157,14251,47
37616,36.211393759142375,-82.74312173925564,4874,47
37615,36.40449489250163,-82.44789682610802,19560,47
37614,36.30196149838884,-82.36808158132352,2107,47
37604,36.31189466721261,-82.38478157699221,34245,47
37601,36.33056913687332,-82.33735262985623,36182,47
37421,35.02550581252639,-85.14661186396502,46228,47
37419,35.03471794746717,-85.37572841271195,6100,47
37416,35.09507731106937,-85.17843876374431,14486,47
37415,35.11815972133012,-85.28427088950247,23873,47
37412,34.99728103847021,-85.23750149909003,20951,47
37411,35.02595096986039,-85.23514547040452,17587,47
37410,35.00022415448789,-85.31378546412486,3886,47
37409,34.998282966040705,-85.33043042291287,2851,47
37408,35.031243905875314,-85.30623882909553,1486,47
37407,35.0026098682315,-85.28500260167056,8932,47
37406,35.061124994072145,-85.24753965048359,14627,47
37405,35.085278512913675,-85.31685842394722,14597,47
37404,35.029622084564075,-85.27340590540929,13327,47
37403,35.04562501974637,-85.29807941808684,5811,47
37402,35.045205374093236,-85.3144904572696,3917,47
37398,35.190766479175906,-86.12583989961179,14347,47
37397,35.20229181019396,-85.50640166564797,10127,47
37396,34.995424889711536,-85.49210316734091,257,47
37394,35.53926419857114,-85.86044529076794,105,47
37391,35.095848126302016,-84.35381798439015,1598,47
37388,35.36070847402142,-86.21542140520273,24494,47
37387,35.265421289343706,-85.74207575707317,3323,47
37385,35.358792274518756,-84.30633934177477,8131,47
37381,35.68763542445342,-84.8478027602618,8855,47
37380,35.025519559829114,-85.71331509920711,6289,47
37379,35.25689465136113,-85.15658584347959,26835,47
37377,35.155379298476866,-85.33766027667292,15310,47
37376,35.04918560994852,-85.91466323670143,418,47
37375,35.191470099842775,-85.90687224162919,3711,47
37374,35.162231549626085,-85.63678212781323,2047,47
37373,35.38484237106587,-85.10030624564186,3074,47
37370,35.371501733726625,-84.69148854450708,4652,47
37369,35.18557846539461,-84.48801174871191,956,47
37367,35.63899599733541,-85.20967447187152,10247,47
37366,35.30774140198148,-85.85499042331904,828,47
37365,35.373137414281786,-85.56069264470662,1314,47
37363,35.088771839942716,-85.07229639392614,32244,47
37362,35.04708292743302,-84.73646598733703,3395,47
37361,35.109891413496584,-84.700635458063,1478,47
37360,35.42966525200116,-86.25350416227062,1732,47
37359,35.210470832548936,-86.40709027704008,783,47
37357,35.60727676697351,-85.9185170969447,5512,47
37356,35.23797084794119,-85.81966304586891,2486,47
37355,35.499439144137824,-86.08384175573019,25596,47
37354,35.50828390928541,-84.35624738796012,16483,47
37353,35.11326698677073,-84.98308266501161,4513,47
37352,35.27914398303636,-86.34573618056181,3268,47
37351,35.104002640445124,-85.26433157604653,390,47
37350,34.99535330442891,-85.35022176662967,1866,47
37348,35.100870993373945,-86.45503467661983,1131,47
37347,35.066296230927854,-85.61468734616844,7559,47
37345,35.05263771461582,-86.26964675761276,2311,47
37343,35.1637147682285,-85.21532870168997,40042,47
37342,35.39371113698969,-85.97126679909478,3593,47
37341,35.167785294705126,-85.0976750196041,12085,47
37340,35.02658224904459,-85.53104836519888,607,47
37339,35.37469521333201,-85.62583173318029,2018,47
37338,35.43127682142606,-85.16445549614009,3093,47
37337,35.77654122967092,-84.86326149630534,1470,47
37336,35.30218649884964,-84.93225190709978,4202,47
37335,35.055000833230785,-86.42466556921266,2778,47
37334,35.118690513281734,-86.57188369894536,21700,47
37333,35.14774954312086,-84.32393603015007,534,47
37332,35.58341167056495,-84.93749023861962,2609,47
37331,35.32576109094045,-84.53398408914038,7656,47
37330,35.27566756649033,-86.13434159721012,6784,47
37329,35.41085376098646,-84.49023953228716,5588,47
37328,35.023862237409226,-86.36553352173937,1364,47
37327,35.3926457678799,-85.39093027618188,11174,47
37326,35.035538423395536,-84.38539913261863,467,47
37325,35.252999994937234,-84.58874581732441,1845,47
37324,35.23425042806802,-86.0410129236013,5322,47
37323,35.120335456871274,-84.82844708403438,30439,47
37322,35.50445736886922,-84.8046084640145,8239,47
37321,35.496847130518134,-85.00720332681448,19113,47
37318,35.16702697337856,-86.00923615894304,1978,47
37317,35.017023721504145,-84.38523937308902,2403,47
37315,35.048415152008936,-85.051674358794,1556,47
37313,35.357927628696984,-85.7029414255946,1731,47
37312,35.212502574539684,-84.85972521512429,30962,47
37311,35.15054908131218,-84.88793397391518,27373,47
37310,35.26707117935093,-84.78485191590278,4135,47
37309,35.300455974585255,-84.73095375954158,2138,47
37308,35.32926760561292,-84.99963375744092,2772,47
37307,35.178722553202675,-84.63969712764249,4870,47
37306,35.124365821732624,-86.2190285885631,2760,47
37305,35.46190498704221,-85.6923550305182,889,47
37303,35.44246086831575,-84.6187011562333,25461,47
37302,35.01707049862222,-85.02625021065731,3730,47
37301,35.427529120727336,-85.77367687956195,1429,47
37246,36.15969044139746,-86.79189691886532,0,47
37243,36.16498270300026,-86.78231458417305,0,47
37240,36.144749200192855,-86.80525920323048,754,47
37228,36.19032255285667,-86.80394957002139,1160,47
37221,36.068293153762994,-86.94971792912494,36610,47
37220,36.06617053809326,-86.77247757405328,5786,47
37219,36.16455692464915,-86.78154603264494,1162,47
37218,36.20760150754869,-86.84662717357556,14855,47
37217,36.10714757680346,-86.66808579521498,29599,47
37216,36.213028327239634,-86.72608454183117,17848,47
37215,36.09690668926671,-86.82412923823375,21190,47
37214,36.16571797050517,-86.65920672038625,28973,47
37213,36.16911459659382,-86.76927495844878,218,47
37212,36.13529831819407,-86.79993320582503,20148,47
37211,36.067642336958905,-86.72129137348354,74755,47
37210,36.13851805992506,-86.73951896948692,16067,47
37209,36.148149179438526,-86.86921865830271,35457,47
37208,36.176822728687256,-86.80771305516598,16067,47
37207,36.22209044559156,-86.77506841290487,34880,47
37206,36.1801511979155,-86.74211523230991,25699,47
37205,36.113564398729686,-86.86247037965856,24057,47
37204,36.11182686749724,-86.78435347903209,12031,47
37203,36.146523927741406,-86.79232684116045,11883,47
37201,36.16636938396575,-86.77815123873278,2137,47
37191,36.503246714909295,-87.52480707433863,4020,47
