"","GEOID","year","TotalPop","TotalVetPop","VetPercent","MalePop","MaleVetPop","Male18To34","MaleVet18To34","Male35To54","MaleVet35To54","Male55To64","MaleVet55To64","Male65To74","MaleVet65To74","Male75Plus","MaleVet75Plus","FemalePop","FemaleVetPop","Female18To34","FemaleVet18To34","Female35To54","FemaleVet35To54","Female55To64","FemaleVet55To64","Female65To74","FemaleVet65To74","Female75Plus","FemaleVet75Plus"
"2554","48061",2010,261912,17314,6.61,121851,16333,43605,1910,43396,4004,16158,3815,10602,3234,8090,3370,140061,981,46570,337,50634,407,18641,62,12726,57,11490,118
"2555","48063",2010,9006,1058,11.75,4366,985,1177,39,1518,288,708,248,625,218,338,192,4640,73,1190,0,1597,33,763,0,553,0,537,40
"2556","48065",2010,4680,570,12.18,2294,557,533,7,848,151,373,144,318,120,222,135,2386,13,509,0,862,4,429,3,257,3,329,3
"2557","48067",2010,23138,3227,13.95,10873,3050,2418,108,4017,784,2007,824,1502,651,929,683,12265,177,2821,36,4189,80,2075,32,1616,10,1564,19
"2558","48069",2010,5434,408,7.51,2733,394,851,4,970,72,456,89,230,95,226,134,2701,14,781,8,975,0,378,0,268,6,299,0
"2559","48071",2010,23055,2439,10.58,11511,2288,3242,200,5000,658,1845,665,934,390,490,375,11544,151,3308,92,4874,59,1712,0,975,0,675,0
"2560","48073",2010,37030,3852,10.4,18695,3748,5604,162,6938,808,2989,970,1891,997,1273,811,18335,104,4893,9,6295,45,3069,12,2077,19,2001,19
"2561","48075",2010,5643,475,8.42,3530,447,1706,31,1085,153,309,99,240,77,190,87,2113,28,572,0,775,18,227,10,308,0,231,0
"2562","48077",2010,8316,905,10.88,4050,886,832,63,1573,154,782,239,517,234,346,196,4266,19,871,5,1594,14,846,0,520,0,435,0
"2563","48079",2010,2225,174,7.82,1112,160,331,5,398,26,189,30,120,50,74,49,1113,14,332,8,398,4,143,0,131,2,109,0
"2564","48081",2010,2577,329,12.77,1237,309,282,42,410,39,170,45,225,102,150,81,1340,20,243,0,422,14,242,0,218,3,215,3
"2565","48083",2010,6827,900,13.18,3332,861,774,0,1037,117,652,204,489,270,380,270,3495,39,719,17,1083,17,682,0,482,0,529,5
"2566","48085",2010,525404,42078,8.01,254771,38880,79234,3686,119580,12215,32841,10480,15640,7274,7476,5225,270633,3198,82641,625,122237,1766,36016,461,17604,134,12135,212
"2567","48087",2010,2124,229,10.78,1002,229,271,1,339,37,126,62,135,85,131,44,1122,0,313,0,300,0,169,0,151,0,189,0
"2568","48089",2010,15820,1495,9.45,7710,1474,1850,30,2698,232,1333,480,1098,303,731,429,8110,21,1852,0,2701,6,1355,0,1085,0,1117,15
"2569","48091",2010,77786,11892,15.29,37593,10763,8913,263,14507,2940,7075,3263,4406,2322,2692,1975,40193,1129,8770,51,15706,577,7505,310,4386,76,3826,115
"2570","48093",2010,10479,1295,12.36,5144,1233,1154,91,1795,201,900,298,775,298,520,345,5335,62,1109,0,1735,47,962,15,780,0,749,0
"2571","48095",2010,3441,238,6.92,2464,230,695,0,1192,29,279,59,205,69,93,73,977,8,187,0,356,4,185,0,140,0,109,4
"2572","48097",2010,28360,3217,11.34,13861,3079,3866,169,4900,323,2378,868,1594,859,1123,860,14499,138,3546,5,5256,62,2402,24,1713,17,1582,30
"2573","48099",2010,46485,9945,21.39,19344,7889,6937,1398,7516,3164,2461,1518,1566,1141,864,668,27141,2056,10416,832,10780,974,2947,168,1740,48,1258,34
"2574","48101",2010,1242,168,13.53,573,155,82,0,213,25,94,24,110,53,74,53,669,13,127,0,205,3,97,0,124,0,116,10
"2575","48103",2010,2974,245,8.24,1493,224,346,0,678,77,206,57,164,43,99,47,1481,21,377,13,594,8,191,0,171,0,148,0
"2576","48105",2010,2588,215,8.31,1257,215,348,11,483,14,113,7,90,25,223,158,1331,0,486,0,407,0,222,0,109,0,107,0
"2577","48107",2010,4356,383,8.79,2081,351,550,16,705,88,369,74,245,53,212,120,2275,32,591,6,744,10,382,13,289,0,269,3
"2578","48109",2010,1632,139,8.52,773,123,184,0,275,30,190,31,56,26,68,36,859,16,231,0,410,16,60,0,79,0,79,0
"2579","48111",2010,4482,292,6.51,2275,237,678,5,1010,65,345,71,158,38,84,58,2207,55,711,15,763,3,380,37,212,0,141,0
"2580","48113",2010,1675807,112642,6.72,819346,104508,310510,8907,327671,28093,99118,26184,49045,19317,33002,22007,856461,8134,302195,1733,327437,3774,110310,1209,60292,488,56227,930
"2581","48115",2010,10558,633,6,6092,599,2610,110,2061,72,631,90,358,120,432,207,4466,34,1037,34,1583,0,645,0,532,0,669,0
"2582","48117",2010,12845,868,6.76,6295,804,2218,100,2256,124,894,198,513,166,414,216,6550,64,2202,26,2171,11,932,0,601,13,644,14
"2583","48119",2010,3990,544,13.63,1957,536,457,0,694,84,341,133,289,165,176,154,2033,8,398,0,732,8,408,0,266,0,229,0
"2584","48121",2010,453488,39355,8.68,219803,36303,79562,3936,96265,12831,26448,9886,11756,5572,5772,4078,233685,3052,83937,680,98340,1786,28341,289,13273,127,9794,170
"2585","48123",2010,15569,1909,12.26,8128,1741,2008,30,3278,406,1306,589,840,351,696,365,7441,168,1623,29,2500,97,1241,9,917,14,1160,19
"2586","48125",2010,1967,187,9.51,1098,182,422,10,297,24,164,29,129,58,86,61,869,5,190,0,275,5,170,0,125,0,109,0
"2587","48127",2010,6887,469,6.81,3340,433,905,21,1279,69,568,124,331,139,257,80,3547,36,977,14,1196,22,650,0,317,0,407,0
"2588","48129",2010,2887,341,11.81,1318,322,341,11,431,47,202,46,190,75,154,143,1569,19,507,3,406,6,268,0,184,0,204,10
"2589","48131",2010,8822,746,8.46,4526,746,1471,11,1585,93,710,321,448,153,312,168,4296,0,1185,0,1412,0,606,0,580,0,513,0
"2590","48133",2010,14379,1902,13.23,7185,1876,2261,157,2187,322,1198,444,883,466,656,487,7194,26,1639,0,2279,19,1254,0,1019,7,1003,0
"2591","48135",2010,94236,7730,8.2,45690,7402,17019,688,16560,1679,6249,2243,3461,1315,2401,1477,48546,328,16773,136,17420,106,6423,34,4256,46,3674,6
"2592","48137",2010,1601,123,7.68,804,123,217,10,230,9,150,39,118,40,89,25,797,0,172,0,326,0,108,0,102,0,89,0
"2593","48139",2010,101485,9870,9.73,49260,9313,15143,1161,20685,2411,7438,2635,3946,1644,2048,1462,52225,557,15457,169,21177,218,7727,88,4298,26,3566,56
"2594","48141",2010,525907,48976,9.31,244021,44493,87275,6775,92110,14369,32180,9682,18453,7027,14003,6640,281886,4483,92975,1771,106116,1807,36833,427,23937,243,22025,235
"2595","48143",2010,28774,2536,8.81,13829,2394,5782,254,4338,328,1709,553,1124,647,876,612,14945,142,5943,36,4377,34,1979,40,1230,24,1416,8
"2596","48145",2010,13594,1455,10.7,5965,1292,1650,53,2061,229,933,384,726,282,595,344,7629,163,2207,38,2791,93,987,3,799,5,845,24
"2597","48147",2010,26222,3812,14.54,14057,3554,4287,191,5073,869,2130,1003,1428,620,1139,871,12165,258,2733,23,4339,134,2072,55,1579,20,1442,26
"2598","48149",2010,18811,2348,12.48,9076,2249,1876,37,3250,291,1687,622,1255,529,1008,770,9735,99,1896,0,3213,81,1657,0,1385,10,1584,8
"2599","48151",2010,3082,324,10.51,1565,320,276,4,601,64,278,76,227,92,183,84,1517,4,261,1,503,3,260,0,233,0,260,0
"2600","48153",2010,4638,357,7.7,2213,318,656,4,702,41,348,70,281,69,226,134,2425,39,638,0,786,0,395,11,302,0,304,28
"2601","48155",2010,1069,130,12.16,482,130,97,0,190,31,68,42,66,27,61,30,587,0,141,0,163,0,87,0,98,0,98,0
"2602","48157",2010,379269,25352,6.68,182575,23496,54883,2035,83464,7724,27503,6689,11065,3948,5660,3100,196694,1856,56717,323,90471,1111,28289,269,12241,54,8976,99
"2603","48159",2010,8036,969,12.06,3875,922,1040,79,1262,148,688,307,548,212,337,176,4161,47,1020,0,1417,47,708,0,549,0,467,0
"2604","48161",2010,14899,1748,11.73,7850,1724,2055,48,3121,371,1157,507,962,502,555,296,7049,24,1722,9,2390,10,1216,0,880,0,841,5
"2605","48163",2010,12624,908,7.19,7512,894,3489,178,2360,211,825,255,532,182,306,68,5112,14,1393,0,1839,0,835,14,545,0,500,0
"2606","48165",2010,11017,801,7.27,5523,751,2043,85,2081,232,759,171,353,116,287,147,5494,50,1884,0,2042,38,732,0,412,12,424,0
"2607","48167",2010,212420,23437,11.03,103468,21948,30929,1787,42191,6176,16477,6220,8378,3743,5493,4022,108952,1489,31104,347,43326,649,16702,342,9445,79,8375,72
"2608","48169",2010,4921,241,4.9,3214,238,1241,0,1287,51,278,44,243,56,165,87,1707,3,510,0,570,3,305,0,149,0,173,0
"2609","48171",2010,19251,2997,15.57,9116,2852,1625,121,2967,411,1731,617,1505,695,1288,1008,10135,145,1639,7,3051,19,2042,70,1577,29,1826,20
"2610","48173",2010,918,49,5.34,472,49,83,6,214,5,74,8,66,3,35,27,446,0,122,0,202,0,42,0,52,0,28,0
"2611","48175",2010,5510,714,12.96,2738,637,527,22,1021,31,546,239,339,156,305,189,2772,77,537,22,1027,6,523,19,340,11,345,19
"2612","48177",2010,14275,1373,9.62,7101,1285,2075,59,2557,226,1044,377,789,314,636,309,7174,88,1926,35,2505,0,1024,17,883,5,836,31
"2613","48179",2010,16939,1828,10.79,8899,1781,2435,93,3653,411,1268,421,822,339,721,517,8040,47,2073,0,2643,27,1245,11,986,0,1093,9
"2614","48181",2010,90095,10176,11.29,43049,9615,12166,486,16218,2146,6934,2640,4525,1952,3206,2391,47046,561,12499,128,16593,173,7635,57,5171,84,5148,119
"2615","48183",2010,88734,9298,10.48,42497,8812,14384,769,15569,2125,5988,2161,3622,1627,2934,2130,46237,486,13994,134,16097,200,6646,71,4570,43,4930,38
"2616","48185",2010,20098,2557,12.72,11182,2377,3194,189,4530,697,1757,662,1141,502,560,327,8916,180,2222,82,3350,68,1547,19,946,11,851,0
"2617","48187",2010,87440,15332,17.53,41885,13340,12285,918,16738,4869,6530,3406,3842,2294,2490,1853,45555,1992,12708,286,18299,1125,6782,405,4264,72,3502,104
"2618","48189",2010,25763,2067,8.02,13609,1901,5140,205,4892,424,1648,413,1055,381,874,478,12154,166,3777,18,4305,100,1581,12,1197,16,1294,20
"2619","48191",2010,2499,275,11,1218,262,221,0,470,55,193,49,177,72,157,86,1281,13,237,0,409,0,217,13,191,0,227,0
"2620","48193",2010,6642,818,12.32,3181,773,708,66,1091,102,508,140,483,203,391,262,3461,45,645,21,1082,0,590,17,544,4,600,3
"2621","48195",2010,3824,335,8.76,1875,305,486,3,781,80,283,39,182,79,143,104,1949,30,492,0,744,22,269,5,192,0,252,3
"2622","48197",2010,3164,425,13.43,1432,376,270,47,472,45,275,99,226,79,189,106,1732,49,340,0,616,36,268,0,229,8,279,5
"2623","48199",2010,39252,4531,11.54,18976,4245,5405,333,7321,959,3150,1072,1872,1030,1228,851,20276,286,5426,84,7729,138,3141,15,2142,26,1838,23
"2624","48201",2010,2833302,190111,6.71,1393912,175771,527946,17637,554297,48290,178090,48478,82684,30875,50895,30491,1439390,14340,510407,3420,560280,7517,189719,1501,96958,888,82026,1014
"2625","48203",2010,47804,5576,11.66,22926,5168,6703,383,8712,1098,3875,1690,2246,986,1390,1011,24878,408,6926,106,9054,143,4117,80,2470,27,2311,52
"2626","48205",2010,4680,657,14.04,3028,602,795,79,1542,205,349,116,194,100,148,102,1652,55,387,32,598,21,264,2,195,0,208,0
"2627","48207",2010,4602,466,10.13,2369,455,608,0,817,28,368,108,302,111,274,208,2233,11,478,0,676,0,353,0,327,0,399,11
"2628","48209",2010,110684,9987,9.02,54616,9267,23525,858,18792,2595,6960,2678,3402,1676,1937,1460,56068,720,23435,109,18923,410,6872,104,3732,46,3106,51
"2629","48211",2010,2766,314,11.35,1406,297,356,21,591,96,214,75,134,43,111,62,1360,17,341,0,518,17,212,0,136,0,153,0
"2630","48213",2010,60141,7947,13.21,28900,7563,7235,422,9973,1169,5088,2124,4038,1881,2566,1967,31241,384,7147,93,10614,154,5474,52,4445,25,3561,60
"2631","48215",2010,479420,24886,5.19,227598,23657,90357,2705,81021,5296,25428,5404,17234,4670,13558,5582,251822,1229,93651,462,90331,354,30073,155,20389,130,17378,128
"2632","48217",2010,26289,3318,12.62,12758,3145,3330,131,4389,629,2157,766,1656,683,1226,936,13531,173,3374,18,4513,98,2298,49,1716,6,1630,2
"2633","48219",2010,16712,1203,7.2,8100,1110,2804,66,2834,171,1215,320,813,282,434,271,8612,93,2834,38,2891,24,1226,25,893,0,768,6
"2634","48221",2010,39056,6131,15.7,19006,5917,4048,275,6653,1100,3578,1560,2918,1604,1809,1378,20050,214,3973,24,6774,95,3954,51,2949,11,2400,33
"2635","48223",2010,25685,2667,10.38,12597,2582,3463,121,4779,326,2037,840,1349,625,969,670,13088,85,3344,10,4709,16,2114,36,1527,0,1394,23
"2636","48225",2010,18110,1916,10.58,8912,1867,2184,90,3293,447,1430,331,1175,510,830,489,9198,49,2337,0,3019,15,1397,26,1235,8,1210,0
"2637","48227",2010,26473,2867,10.83,15608,2745,5353,109,6246,746,1899,793,1271,538,839,559,10865,122,2627,11,3938,40,1730,25,1371,41,1199,5
"2638","48229",2010,2399,209,8.71,1276,203,336,11,380,28,182,52,191,82,187,30,1123,6,295,0,416,6,236,0,133,0,43,0
"2639","48231",2010,63245,7914,12.51,30848,7442,9139,505,11794,2103,4778,2252,3254,1303,1883,1279,32397,472,9192,70,11955,288,5027,21,3370,38,2853,55
"2640","48233",2010,16292,1982,12.17,7921,1852,2242,181,2920,274,1268,558,787,369,704,470,8371,130,2314,66,2910,46,1245,0,938,8,964,10
"2641","48235",2010,1294,228,17.62,677,192,149,3,225,66,177,48,87,36,39,39,617,36,93,2,270,25,125,0,78,9,51,0
"2642","48237",2010,7037,740,10.52,4048,713,1319,9,1558,135,540,200,386,208,245,161,2989,27,678,6,1063,0,534,6,404,0,310,15
"2643","48239",2010,10386,953,9.18,4976,922,1359,34,1868,136,813,243,533,193,403,316,5410,31,1292,10,1960,21,858,0,605,0,695,0
"2644","48241",2010,26469,3427,12.95,12763,3250,3401,197,4652,664,2144,926,1494,701,1072,762,13706,177,3296,29,4897,90,2349,28,1787,22,1377,8
"2645","48243",2010,1763,260,14.75,832,245,93,0,276,40,188,54,184,82,91,69,931,15,212,0,283,0,182,6,157,9,97,0
"2646","48245",2010,188989,18373,9.72,96304,17015,32795,1142,36779,4603,13387,4092,7183,3114,6160,4064,92685,1358,27896,245,32951,781,13367,124,8704,95,9767,113
"2647","48247",2010,3874,303,7.82,2133,303,870,0,546,36,268,44,338,153,111,70,1741,0,485,0,613,0,254,0,272,0,117,0
"2648","48249",2010,28694,2601,9.06,13897,2541,4398,136,5091,729,2196,755,1268,445,944,476,14797,60,4381,40,5337,11,2209,9,1503,0,1367,0
"2649","48251",2010,106899,11350,10.62,52990,10724,15957,672,21755,3076,7923,2918,4712,2152,2643,1906,53909,626,15365,120,21304,395,8277,0,5039,72,3924,39
"2650","48253",2010,16364,2052,12.54,10365,1849,3929,172,4056,511,1202,516,658,302,520,348,5999,203,1365,38,2137,119,981,36,781,0,735,10
"2651","48255",2010,13432,1157,8.61,9090,1132,4204,162,3255,340,805,208,410,188,416,234,4342,25,961,7,1512,5,739,0,507,7,623,6
"2652","48257",2010,70025,7085,10.12,33914,6620,10077,518,14388,1822,5069,2111,2827,1132,1553,1037,36111,465,10450,148,14667,142,5370,61,3132,57,2492,57
"2653","48259",2010,23723,3665,15.45,11415,3385,2472,235,4402,767,2371,1084,1343,708,827,591,12308,280,2279,29,4900,159,2449,59,1338,22,1342,11
"2654","48261",2010,194,16,8.25,113,11,23,0,37,3,37,0,8,8,8,0,81,5,11,0,25,0,11,5,4,0,30,0
"2655","48263",2010,618,60,9.71,305,60,83,0,91,6,55,14,40,18,36,22,313,0,55,0,75,0,66,0,59,0,58,0
"2656","48265",2010,38765,6561,16.93,18459,6189,4219,226,5597,968,3208,1284,2769,1631,2666,2080,20306,372,4045,0,6056,105,3596,111,3155,56,3454,100
"2657","48267",2010,3769,581,15.42,1910,563,363,18,655,69,502,201,295,194,95,81,1859,18,180,0,661,10,441,0,310,0,267,8
"2658","48269",2010,185,7,3.78,94,7,22,0,44,0,19,4,6,0,3,3,91,0,33,0,21,0,23,0,9,0,5,0
"2659","48271",2010,2704,397,14.68,1384,360,324,25,405,25,231,86,210,79,214,145,1320,37,298,5,341,0,258,0,243,32,180,0
"2660","48273",2010,23394,2302,9.84,11787,2214,5283,238,3441,505,1503,685,906,440,654,346,11607,88,4444,0,3642,88,1490,0,1040,0,991,0
"2661","48275",2010,2851,318,11.15,1394,315,314,41,542,78,186,50,152,39,200,107,1457,3,346,0,462,0,189,0,204,3,256,0
"2662","48277",2010,37209,4172,11.21,17529,3841,4675,180,6511,896,2910,1093,2124,947,1309,725,19680,331,4935,73,6980,113,3116,18,2402,49,2247,78
"2663","48279",2010,9897,813,8.21,4805,798,1378,70,1744,139,713,167,589,189,381,233,5092,15,1360,0,1706,15,741,0,616,0,669,0
"2664","48281",2010,14350,2987,20.82,6797,2688,1553,187,2753,1020,1228,693,765,449,498,339,7553,299,1666,167,2967,89,1263,43,849,0,808,0
"2665","48283",2010,4922,371,7.54,2936,371,1205,73,990,54,411,84,158,116,172,44,1986,0,543,0,630,0,308,0,270,0,235,0
"2666","48285",2010,14768,1340,9.07,7089,1317,1588,24,2476,210,1359,320,909,341,757,422,7679,23,1540,0,2480,0,1357,4,962,0,1340,19
"2667","48287",2010,12185,1558,12.79,6119,1440,1695,59,2286,447,1033,380,603,255,502,299,6066,118,1426,0,2335,110,899,8,715,0,691,0
"2668","48289",2010,12947,2069,15.98,6405,1954,1373,146,2220,295,1129,568,1051,523,632,422,6542,115,1360,41,2178,36,1173,38,942,0,889,0
"2669","48291",2010,55379,6096,11.01,26747,5584,8257,426,10649,1383,4216,1707,2311,1167,1314,901,28632,512,8690,96,11201,275,4275,68,2398,43,2068,30
"2670","48293",2010,17654,1742,9.87,9344,1669,3142,62,3166,260,1443,432,955,511,638,404,8310,73,1830,5,3021,0,1395,31,1082,37,982,0
"2671","48295",2010,2316,231,9.97,1166,214,320,6,428,43,191,61,132,40,95,64,1150,17,248,0,460,0,168,11,118,6,156,0
"2672","48297",2010,9101,1125,12.36,4989,1039,1409,42,1806,179,761,287,628,287,385,244,4112,86,884,1,1411,35,737,37,568,13,512,0
"2673","48299",2010,15958,2807,17.59,7701,2656,1276,103,2030,298,1669,658,1596,824,1130,773,8257,151,1111,24,2245,22,1857,0,1612,23,1432,82
"2674","48301",2010,39,0,0,23,0,9,0,10,0,4,0,0,0,0,0,16,0,6,0,10,0,0,0,0,0,0,0
"2675","48303",2010,204576,17378,8.49,99833,16205,43760,1741,31519,4133,12082,3776,7105,2910,5367,3645,104743,1173,41328,242,33057,580,13197,117,8630,32,8531,202
"2676","48305",2010,4320,312,7.22,2150,298,568,3,836,68,317,75,248,42,181,110,2170,14,520,7,822,2,303,5,325,0,200,0
"2677","48307",2010,6271,611,9.74,3047,588,707,0,1016,42,611,159,393,147,320,240,3224,23,529,8,1236,15,582,0,434,0,443,0
"2678","48309",2010,171009,17934,10.49,81248,16804,30563,1496,27678,4030,11033,4266,6699,3259,5275,3753,89761,1130,31897,182,29309,645,12138,107,7862,67,8555,129
"2679","48311",2010,774,124,16.02,478,124,234,0,109,41,38,25,64,25,33,33,296,0,82,0,127,0,26,0,32,0,29,0
"2680","48313",2010,10485,746,7.11,6228,742,2824,53,1876,121,707,111,503,220,318,237,4257,4,1090,4,1398,0,725,0,528,0,516,0
"2681","48315",2010,8705,1541,17.7,4188,1445,805,137,1490,286,880,372,591,319,422,331,4517,96,785,4,1541,51,943,11,695,18,553,12
"2682","48317",2010,3355,247,7.36,1686,247,612,22,587,7,211,91,180,47,96,80,1669,0,419,0,732,0,122,0,191,0,205,0
"2683","48319",2010,2959,460,15.55,1474,435,262,0,512,77,248,115,253,127,199,116,1485,25,185,0,453,25,335,0,246,0,266,0
"2684","48321",2010,26767,3050,11.39,13080,2994,3536,94,5067,643,2215,828,1373,748,889,681,13687,56,3565,0,5113,14,2162,0,1497,31,1350,11
"2685","48323",2010,34518,1707,4.95,16323,1598,5849,322,5833,502,2175,345,1450,274,1016,155,18195,109,5848,68,6669,41,2593,0,1705,0,1380,0
"2686","48325",2010,33145,4675,14.1,16906,4143,5222,341,6286,986,2719,1405,1573,727,1106,684,16239,532,4051,128,6337,296,2715,58,1650,18,1486,32
"2687","48327",2010,1836,314,17.1,908,312,210,35,243,18,259,147,128,74,68,38,928,2,158,0,313,0,206,2,121,0,130,0
"2688","48329",2010,95537,8857,9.27,45866,8241,15956,994,17135,1913,6551,2166,3380,1346,2844,1822,49671,616,15863,145,18419,272,6815,56,4126,46,4448,97
"2689","48331",2010,18322,2225,12.14,8902,2117,2137,163,3281,339,1538,591,1144,481,802,543,9420,108,2265,36,3238,62,1466,3,1243,0,1208,7
"2690","48333",2010,3854,620,16.09,1833,590,289,12,639,137,383,113,332,173,190,155,2021,30,375,9,703,11,352,0,295,4,296,6
"2691","48335",2010,7652,753,9.84,4909,684,2234,40,1637,184,458,118,352,165,228,177,2743,69,653,2,909,42,446,3,344,22,391,0
"2692","48337",2010,15251,2010,13.18,7376,1971,1745,179,2544,280,1321,504,1059,481,707,527,7875,39,1704,0,2644,14,1380,6,1126,19,1021,0
"2693","48339",2010,308007,30570,9.93,150625,28812,44806,2506,63691,7734,23293,8017,12273,6060,6562,4495,157382,1758,44540,547,64869,726,24402,214,13516,83,10055,188
"2694","48341",2010,14249,845,5.93,6988,835,2369,22,2787,247,917,190,486,141,429,235,7261,10,2376,0,2789,0,937,0,588,10,571,0
"2695","48343",2010,10021,1175,11.73,4698,1116,1194,42,1603,233,794,226,666,290,441,325,5323,59,1229,9,1798,25,864,19,724,0,708,6
"2696","48345",2010,854,111,13,441,100,123,0,137,4,69,31,65,27,47,38,413,11,78,0,112,6,73,5,84,0,66,0
"2697","48347",2010,48363,4081,8.44,22573,3833,9370,249,6974,745,3058,1106,1799,831,1372,902,25790,248,10961,59,7344,75,3177,72,2178,25,2130,17
"2698","48349",2010,34500,3544,10.27,16672,3425,4940,182,6235,790,2629,779,1747,825,1121,849,17828,119,4816,43,6395,25,2815,25,1957,23,1845,3
"2699","48351",2010,11021,1363,12.37,5694,1276,1576,73,2090,284,929,385,646,301,453,233,5327,87,1228,58,1951,0,977,23,662,0,509,6
"2700","48353",2010,11194,1157,10.34,5432,1074,1544,44,1886,214,890,289,632,174,480,353,5762,83,1388,5,2055,59,948,0,728,2,643,17
"2701","48355",2010,243666,29871,12.26,116887,27874,38459,3019,43779,8301,18059,7076,9519,4696,7071,4782,126779,1997,39559,528,45912,1061,18732,182,11355,12,11221,214
"2702","48357",2010,6830,606,8.87,3407,554,1171,94,1307,115,445,79,258,117,226,149,3423,52,1148,0,1241,34,421,13,324,0,289,5
"2703","48359",2010,1357,127,9.36,612,116,158,7,204,51,140,23,83,12,27,23,745,11,190,0,281,0,123,0,88,0,63,11
"2704","48361",2010,61149,7640,12.49,29775,7287,8168,442,11904,1884,4666,1899,2985,1514,2052,1548,31374,353,8272,69,11843,163,4930,24,3395,31,2934,66
"2705","48363",2010,20826,2572,12.35,10034,2392,2565,42,3773,555,1676,611,1257,586,763,598,10792,180,2657,30,3835,105,1871,20,1297,8,1132,17
"2706","48365",2010,17729,1721,9.71,8553,1670,2388,142,3108,237,1483,454,879,371,695,466,9176,51,2373,4,3210,24,1502,23,1099,0,992,0
"2707","48367",2010,82798,10594,12.79,41564,9870,11500,627,17158,2791,6796,2779,3965,2156,2145,1517,41234,724,10272,71,17222,380,6738,157,3971,68,3031,48
"2708","48369",2010,6908,488,7.06,3509,481,1174,70,1299,80,478,111,344,105,214,115,3399,7,1010,7,1258,0,454,0,338,0,339,0
"2709","48371",2010,11637,1097,9.43,6766,1018,2283,72,2692,284,880,307,555,147,356,208,4871,79,1439,49,1742,2,756,13,594,6,340,9
"2710","48373",2010,36077,4690,13,19309,4548,5079,156,6751,1005,3319,1028,2673,1343,1487,1016,16768,142,3475,0,5454,39,3323,33,2673,31,1843,39
"2711","48375",2010,86779,7945,9.16,44292,7395,15546,474,17572,2290,5682,1630,3113,1552,2379,1449,42487,550,14448,143,14864,267,5574,90,3599,13,4002,37
"2712","48377",2010,5401,380,7.04,2416,369,636,48,847,92,377,114,260,39,296,76,2985,11,641,0,1088,11,537,0,362,0,357,0
"2713","48379",2010,8482,1030,12.14,4229,981,951,0,1468,144,776,270,685,361,349,206,4253,49,842,0,1494,44,864,3,649,0,404,2
"2714","48381",2010,87586,8909,10.17,41755,8238,14070,674,15200,1837,6277,2121,3617,1632,2591,1974,45831,671,14522,251,16342,233,6658,43,4436,72,3873,72
"2715","48383",2010,2285,96,4.2,1191,89,465,0,414,8,185,43,77,25,50,13,1094,7,349,0,438,7,185,0,70,0,52,0
"2716","48385",2010,2500,358,14.32,1257,351,155,3,433,39,204,58,300,124,165,127,1243,7,191,0,316,1,306,0,228,0,202,6
"2717","48387",2010,10118,1198,11.84,4771,1119,1049,93,1669,215,893,260,698,210,462,341,5347,79,1157,1,1793,53,988,6,673,10,736,9
"2718","48389",2010,10172,428,4.21,5642,411,2284,0,1940,105,667,132,431,94,320,80,4530,17,1514,0,1364,14,799,0,459,3,394,0
"2719","48391",2010,5681,578,10.17,2819,578,783,20,961,118,448,161,396,143,231,136,2862,0,526,0,1118,0,476,0,349,0,393,0
"2720","48393",2010,677,44,6.5,297,40,51,4,128,10,64,14,35,8,19,4,380,4,75,0,152,0,60,4,64,0,29,0
"2721","48395",2010,12242,1348,11.01,5894,1249,1566,46,2058,168,959,278,781,337,530,420,6348,99,1467,0,2276,59,1070,4,762,23,773,13
"2722","48397",2010,51039,5425,10.63,24512,5006,6842,452,11217,1551,3640,1237,1874,1006,939,760,26527,419,7165,143,11870,194,3728,48,2082,21,1682,13
