"","NAME","FIPS","year","totUnits","occP","vacantP"
"1192","Washington County, Maine","23029",1990,19124,70.16,29.84
"1193","York County, Maine","23031",1990,79941,77.37,22.63
"1194","Allegany County, Maryland","24001",1990,32513,91.15,8.85
"1195","Anne Arundel County, Maryland","24003",1990,157194,94.86,5.14
"1196","Baltimore County, Maryland","24005",1990,281553,95.29,4.71
"1197","Calvert County, Maryland","24009",1990,18974,89.52,10.48
"1198","Caroline County, Maryland","24011",1990,10745,92.91,7.09
"1199","Carroll County, Maryland","24013",1990,43553,97,3
"1200","Cecil County, Maryland","24015",1990,27656,89.4,10.6
"1201","Charles County, Maryland","24017",1990,34487,95.54,4.46
"1202","Dorchester County, Maryland","24019",1990,14269,84.92,15.08
"1203","Frederick County, Maryland","24021",1990,54872,95.8,4.2
"1204","Garrett County, Maryland","24023",1990,14119,71.61,28.39
"1205","Harford County, Maryland","24025",1990,66446,95.1,4.9
"1206","Howard County, Maryland","24027",1990,72583,94.15,5.85
"1207","Kent County, Maryland","24029",1990,8181,81.92,18.08
"1208","Montgomery County, Maryland","24031",1990,297632.56411927,95.44,4.56
"1209","Prince George's County, Maryland","24033",1990,268180.436691,95.53,4.47
"1210","Queen Anne's County, Maryland","24035",1990,13944,89.57,10.43
"1211","St. Mary's County, Maryland","24037",1990,27863,91.52,8.48
"1212","Somerset County, Maryland","24039",1990,9393,84.92,15.08
"1213","Talbot County, Maryland","24041",1990,14697,86.26,13.74
"1214","Washington County, Maryland","24043",1990,47448,94.34,5.66
"1215","Wicomico County, Maryland","24045",1990,30108,92.24,7.76
"1216","Worcester County, Maryland","24047",1990,41800,33.83,66.17
"1217","Baltimore city, Maryland","24510",1990,303706,91.04,8.96
"1218","Barnstable County, Massachusetts","25001",1990,135192,57.39,42.61
"1219","Berkshire County, Massachusetts","25003",1990,64324,84.44,15.56
"1220","Bristol County, Massachusetts","25005",1990,201235,93.26,6.74
"1221","Dukes County, Massachusetts","25007",1990,11604,43.11,56.89
"1222","Essex County, Massachusetts","25009",1990,271977,92.39,7.61
"1223","Franklin County, Massachusetts","25011",1990,30394,90.94,9.06
"1224","Hampden County, Massachusetts","25013",1990,180025,94.38,5.62
"1225","Hampshire County, Massachusetts","25015",1990,53068,94.32,5.68
"1226","Middlesex County, Massachusetts","25017",1990,543796,95.54,4.46
"1227","Nantucket County, Massachusetts","25019",1990,7021,36.99,63.01
"1228","Norfolk County, Massachusetts","25021",1990,236816,96.19,3.81
"1229","Plymouth County, Massachusetts","25023",1990,168555,88.71,11.29
"1230","Suffolk County, Massachusetts","25025",1990,289276,91.28,8.72
"1231","Worcester County, Massachusetts","25027",1990,279428,93.1,6.9
"1232","Alcona County, Michigan","26001",1990,10414,40.92,59.08
"1233","Alger County, Michigan","26003",1990,5775,57.78,42.22
"1234","Allegan County, Michigan","26005",1990,36395,87.12,12.88
"1235","Alpena County, Michigan","26007",1990,14431,82.03,17.97
"1236","Antrim County, Michigan","26009",1990,13145,53.1,46.9
"1237","Arenac County, Michigan","26011",1990,8891,63.46,36.54
"1238","Baraga County, Michigan","26013",1990,4684,65.44,34.56
"1239","Barry County, Michigan","26015",1990,20887,85.04,14.96
"1240","Bay County, Michigan","26017",1990,44234,95.37,4.63
"1241","Benzie County, Michigan","26019",1990,8557,55.77,44.23
"1242","Berrien County, Michigan","26021",1990,69532,87.77,12.23
"1243","Branch County, Michigan","26023",1990,18449,80.88,19.12
"1244","Calhoun County, Michigan","26025",1990,55619,93.16,6.84
"1245","Cass County, Michigan","26027",1990,22644,80.55,19.45
"1246","Charlevoix County, Michigan","26029",1990,13119,62.83,37.17
"1247","Cheboygan County, Michigan","26031",1990,14090,58.2,41.8
"1248","Chippewa County, Michigan","26033",1990,18023,64.03,35.97
"1249","Clare County, Michigan","26035",1990,19135,50.68,49.32
"1250","Clinton County, Michigan","26037",1990,20959,96.44,3.56
"1251","Crawford County, Michigan","26039",1990,8727,50.89,49.11
"1252","Delta County, Michigan","26041",1990,17928,81.05,18.95
"1253","Dickinson County, Michigan","26043",1990,12902,82.41,17.59
"1254","Eaton County, Michigan","26045",1990,35517,95.8,4.2
"1255","Emmet County, Michigan","26047",1990,14731,64.6,35.4
"1256","Genesee County, Michigan","26049",1990,170808,94.43,5.57
"1257","Gladwin County, Michigan","26051",1990,14885,56.14,43.86
"1258","Gogebic County, Michigan","26053",1990,10997,67.74,32.26
"1259","Grand Traverse County, Michigan","26055",1990,28740,83.39,16.61
"1260","Gratiot County, Michigan","26057",1990,14699,92.92,7.08
"1261","Hillsdale County, Michigan","26059",1990,18547,84.31,15.69
"1262","Houghton County, Michigan","26061",1990,17296,76.16,23.84
"1263","Huron County, Michigan","26063",1990,19755,67.16,32.84
"1264","Ingham County, Michigan","26065",1990,108542,94.57,5.43
"1265","Ionia County, Michigan","26067",1990,19674,93.76,6.24
"1266","Iosco County, Michigan","26069",1990,19517,59.37,40.63
"1267","Iron County, Michigan","26071",1990,9039,62.56,37.44
"1268","Isabella County, Michigan","26073",1990,19950,88.18,11.82
"1269","Jackson County, Michigan","26075",1990,57979,92.55,7.45
"1270","Kalamazoo County, Michigan","26077",1990,88955,94.09,5.91
"1271","Kalkaska County, Michigan","26079",1990,9151,53.92,46.08
"1272","Kent County, Michigan","26081",1990,192698,94.31,5.69
"1273","Keweenaw County, Michigan","26083",1990,2257,34.43,65.57
"1274","Lake County, Michigan","26085",1990,12114,29.19,70.81
"1275","Lapeer County, Michigan","26087",1990,26445,93.25,6.75
"1276","Leelanau County, Michigan","26089",1990,11171,56.16,43.84
"1277","Lenawee County, Michigan","26091",1990,35104,90.12,9.88
"1278","Livingston County, Michigan","26093",1990,41863,92.89,7.11
"1279","Luce County, Michigan","26095",1990,3594,59.93,40.07
"1280","Mackinac County, Michigan","26097",1990,9254,45.82,54.18
"1281","Macomb County, Michigan","26099",1990,274843,96.42,3.58
"1282","Manistee County, Michigan","26101",1990,13330,64.37,35.63
"1283","Marquette County, Michigan","26103",1990,31049,81.92,18.08
"1284","Mason County, Michigan","26105",1990,14119,70.71,29.29
"1285","Mecosta County, Michigan","26107",1990,17274,70.97,29.03
"1286","Menominee County, Michigan","26109",1990,12509,78.07,21.93
"1287","Midland County, Michigan","26111",1990,29343,94.71,5.29
"1288","Missaukee County, Michigan","26113",1990,7112,61.71,38.29
"1289","Monroe County, Michigan","26115",1990,48312,96.27,3.73
"1290","Montcalm County, Michigan","26117",1990,22817,81.36,18.64
"1291","Montmorency County, Michigan","26119",1990,8791,40.95,59.05
"1292","Muskegon County, Michigan","26121",1990,61962,93.28,6.72
"1293","Newaygo County, Michigan","26123",1990,20105,68.52,31.48
"1294","Oakland County, Michigan","26125",1990,432684,94.87,5.13
"1295","Oceana County, Michigan","26127",1990,12857,62.78,37.22
"1296","Ogemaw County, Michigan","26129",1990,13977,51.44,48.56
"1297","Ontonagon County, Michigan","26131",1990,5332,68.29,31.71
"1298","Osceola County, Michigan","26133",1990,11444,64.2,35.8
"1299","Oscoda County, Michigan","26135",1990,8112,38.95,61.05
"1300","Otsego County, Michigan","26137",1990,10669,61.13,38.87
"1301","Ottawa County, Michigan","26139",1990,66624,94.06,5.94
"1302","Presque Isle County, Michigan","26141",1990,8917,60.29,39.71
"1303","Roscommon County, Michigan","26143",1990,19881,42.83,57.17
"1304","Saginaw County, Michigan","26145",1990,81931,95.51,4.49
"1305","St. Clair County, Michigan","26147",1990,57494,91.98,8.02
"1306","St. Joseph County, Michigan","26149",1990,24242,89.01,10.99
"1307","Sanilac County, Michigan","26151",1990,19465,75.3,24.7
"1308","Schoolcraft County, Michigan","26153",1990,5487,60.03,39.97
"1309","Shiawassee County, Michigan","26155",1990,25833,96.25,3.75
"1310","Tuscola County, Michigan","26157",1990,21231,91.7,8.3
"1311","Van Buren County, Michigan","26159",1990,31530,80.56,19.44
"1312","Washtenaw County, Michigan","26161",1990,111256,93.95,6.05
"1313","Wayne County, Michigan","26163",1990,832710,93.73,6.27
"1314","Wexford County, Michigan","26165",1990,12862,77.15,22.85
"1315","Aitkin County, Minnesota","27001",1990,12934,39.63,60.37
"1316","Anoka County, Minnesota","27003",1990,85519,96.4,3.6
"1317","Becker County, Minnesota","27005",1990,15563,67.32,32.68
"1318","Beltrami County, Minnesota","27007",1990,14670,80.91,19.09
"1319","Benton County, Minnesota","27009",1990,11521,94.91,5.09
"1320","Big Stone County, Minnesota","27011",1990,3192,77.16,22.84
"1321","Blue Earth County, Minnesota","27013",1990,20358,94.69,5.31
"1322","Brown County, Minnesota","27015",1990,10814,95.44,4.56
"1323","Carlton County, Minnesota","27017",1990,12342,87.85,12.15
"1324","Carver County, Minnesota","27019",1990,17449,95.14,4.86
"1325","Cass County, Minnesota","27021",1990,18863,44.01,55.99
"1326","Chippewa County, Minnesota","27023",1990,5755,91.14,8.86
"1327","Chisago County, Minnesota","27025",1990,11946,88.32,11.68
"1328","Clay County, Minnesota","27027",1990,18546,94.31,5.69
"1329","Clearwater County, Minnesota","27029",1990,4008,76.45,23.55
"1330","Cook County, Minnesota","27031",1990,4312,37.85,62.15
"1331","Cottonwood County, Minnesota","27033",1990,5495,92.08,7.92
"1332","Crow Wing County, Minnesota","27035",1990,29916,57.51,42.49
"1333","Dakota County, Minnesota","27037",1990,102707,95.7,4.3
"1334","Dodge County, Minnesota","27039",1990,5771,95.96,4.04
"1335","Douglas County, Minnesota","27041",1990,14590,75.31,24.69
"1336","Faribault County, Minnesota","27043",1990,7416,91.32,8.68
"1337","Fillmore County, Minnesota","27045",1990,8356,93.61,6.39
"1338","Freeborn County, Minnesota","27047",1990,13783,94.53,5.47
"1339","Goodhue County, Minnesota","27049",1990,15936,95.37,4.63
"1340","Grant County, Minnesota","27051",1990,3178,77.22,22.78
"1341","Hennepin County, Minnesota","27053",1990,443583,94.47,5.53
"1342","Houston County, Minnesota","27055",1990,7257,94.31,5.69
"1343","Hubbard County, Minnesota","27057",1990,10042,57.57,42.43
"1344","Isanti County, Minnesota","27059",1990,9693,90.89,9.11
"1345","Itasca County, Minnesota","27061",1990,22494,68.73,31.27
"1346","Jackson County, Minnesota","27063",1990,5121,89.05,10.95
"1347","Kanabec County, Minnesota","27065",1990,6098,77.94,22.06
"1348","Kandiyohi County, Minnesota","27067",1990,16669,85.78,14.22
"1349","Kittson County, Minnesota","27069",1990,2865,79.37,20.63
"1350","Koochiching County, Minnesota","27071",1990,7825,77,23
"1351","Lac qui Parle County, Minnesota","27073",1990,3955,88.62,11.38
"1352","Lake County, Minnesota","27075",1990,6776,62.6,37.4
"1353","Lake of the Woods County, Minnesota","27077",1990,3050,51.67,48.33
"1354","Le Sueur County, Minnesota","27079",1990,9785,86.54,13.46
"1355","Lincoln County, Minnesota","27081",1990,3050,88.66,11.34
"1356","Lyon County, Minnesota","27083",1990,9675,93.78,6.22
"1357","McLeod County, Minnesota","27085",1990,12391,95.35,4.65
"1358","Mahnomen County, Minnesota","27087",1990,2505,72.06,27.94
"1359","Marshall County, Minnesota","27089",1990,5049,83.07,16.93
"1360","Martin County, Minnesota","27091",1990,9847,92.71,7.29
"1361","Meeker County, Minnesota","27093",1990,9139,83.72,16.28
"1362","Mille Lacs County, Minnesota","27095",1990,9065,76.24,23.76
"1363","Morrison County, Minnesota","27097",1990,12434,83.63,16.37
"1364","Mower County, Minnesota","27099",1990,15831,94.93,5.07
"1365","Murray County, Minnesota","27101",1990,4611,81.5,18.5
"1366","Nicollet County, Minnesota","27103",1990,9963,95.13,4.87
"1367","Nobles County, Minnesota","27105",1990,8094,94.92,5.08
"1368","Norman County, Minnesota","27107",1990,3648,85.47,14.53
"1369","Olmsted County, Minnesota","27109",1990,41603,96.29,3.71
"1370","Otter Tail County, Minnesota","27111",1990,29295,66.6,33.4
"1371","Pennington County, Minnesota","27113",1990,5682,91.04,8.96
"1372","Pine County, Minnesota","27115",1990,12738,59.48,40.52
"1373","Pipestone County, Minnesota","27117",1990,4387,92.96,7.04
"1374","Polk County, Minnesota","27119",1990,14275,83.95,16.05
"1375","Pope County, Minnesota","27121",1990,5836,70.85,29.15
"1376","Ramsey County, Minnesota","27123",1990,201016,94.77,5.23
"1377","Red Lake County, Minnesota","27125",1990,1899,91.1,8.9
"1378","Redwood County, Minnesota","27127",1990,7144,91.74,8.26
"1379","Renville County, Minnesota","27129",1990,7442,91.24,8.76
"1380","Rice County, Minnesota","27131",1990,17520,93.3,6.7
"1381","Rock County, Minnesota","27133",1990,3963,94.73,5.27
"1382","Roseau County, Minnesota","27135",1990,6236,86.83,13.17
"1383","St. Louis County, Minnesota","27137",1990,95403,82.7,17.3
"1384","Scott County, Minnesota","27139",1990,20302,95.39,4.61
"1385","Sherburne County, Minnesota","27141",1990,14964,91.17,8.83
"1386","Sibley County, Minnesota","27143",1990,5625,94.63,5.37
"1387","Stearns County, Minnesota","27145",1990,43806,90.8,9.2
"1388","Steele County, Minnesota","27147",1990,11840,95.79,4.21
"1389","Stevens County, Minnesota","27149",1990,4108,93.06,6.94
"1390","Swift County, Minnesota","27151",1990,4795,89.01,10.99
"1391","Todd County, Minnesota","27153",1990,11234,76.46,23.54
"1392","Traverse County, Minnesota","27155",1990,2220,80.09,19.91
"1393","Wabasha County, Minnesota","27157",1990,8205,88.8,11.2
"1394","Wadena County, Minnesota","27159",1990,5801,85.81,14.19
"1395","Waseca County, Minnesota","27161",1990,7011,94.84,5.16
"1396","Washington County, Minnesota","27163",1990,51648,95.35,4.65
"1397","Watonwan County, Minnesota","27165",1990,4886,92.71,7.29
"1398","Wilkin County, Minnesota","27167",1990,3140,89.33,10.67
"1399","Winona County, Minnesota","27169",1990,17630,96.03,3.97
"1400","Wright County, Minnesota","27171",1990,26353,87.33,12.67
"1401","Yellow Medicine County, Minnesota","27173",1990,4983,92.45,7.55
"1402","Adams County, Mississippi","28001",1990,14715,90.13,9.87
"1403","Alcorn County, Mississippi","28003",1990,13704,90.84,9.16
"1404","Amite County, Mississippi","28005",1990,5695,84.81,15.19
"1405","Attala County, Mississippi","28007",1990,7674,90.5,9.5
"1406","Benton County, Mississippi","28009",1990,3379,84.11,15.89
"1407","Bolivar County, Mississippi","28011",1990,14514,91.58,8.42
"1408","Calhoun County, Mississippi","28013",1990,6260,90.45,9.55
"1409","Carroll County, Mississippi","28015",1990,3948,84.9,15.1
"1410","Chickasaw County, Mississippi","28017",1990,6997,92.61,7.39
"1411","Choctaw County, Mississippi","28019",1990,3539,90.9,9.1
"1412","Claiborne County, Mississippi","28021",1990,4099,81.53,18.47
"1413","Clarke County, Mississippi","28023",1990,7065,89.65,10.35
"1414","Clay County, Mississippi","28025",1990,7737,93.72,6.28
"1415","Coahoma County, Mississippi","28027",1990,11495,91.61,8.39
"1416","Copiah County, Mississippi","28029",1990,10260,90.68,9.32
"1417","Covington County, Mississippi","28031",1990,6535,88.54,11.46
"1418","DeSoto County, Mississippi","28033",1990,24472,95.1,4.9
"1419","Forrest County, Mississippi","28035",1990,27740,90.66,9.34
"1420","Franklin County, Mississippi","28037",1990,3555,86.81,13.19
"1421","George County, Mississippi","28039",1990,6663,86.73,13.27
"1422","Greene County, Mississippi","28041",1990,3864,86.1,13.9
"1423","Grenada County, Mississippi","28043",1990,8712,88.4,11.6
"1424","Hancock County, Mississippi","28045",1990,16561,71.35,28.65
"1425","Harrison County, Mississippi","28047",1990,67813,87.83,12.17
"1426","Hinds County, Mississippi","28049",1990,99860,91.15,8.85
"1427","Holmes County, Mississippi","28051",1990,7972,89.55,10.45
"1428","Humphreys County, Mississippi","28053",1990,4231,92.79,7.21
"1429","Issaquena County, Mississippi","28055",1990,698,90.69,9.31
"1430","Itawamba County, Mississippi","28057",1990,8116,92.37,7.63
"1431","Jackson County, Mississippi","28059",1990,45542,88.83,11.17
"1432","Jasper County, Mississippi","28061",1990,6700,88.9,11.1
"1433","Jefferson County, Mississippi","28063",1990,3167,88.85,11.15
"1434","Jefferson Davis County, Mississippi","28065",1990,5336,89.71,10.29
"1435","Jones County, Mississippi","28067",1990,25044,89.87,10.13
"1436","Kemper County, Mississippi","28069",1990,4151,87.35,12.65
"1437","Lafayette County, Mississippi","28071",1990,12478,88.88,11.12
"1438","Lamar County, Mississippi","28073",1990,11849,91.85,8.15
"1439","Lauderdale County, Mississippi","28075",1990,31232,90.39,9.61
"1440","Lawrence County, Mississippi","28077",1990,5160,87.33,12.67
"1441","Leake County, Mississippi","28079",1990,7614,89.15,10.85
"1442","Lee County, Mississippi","28081",1990,25971,94.14,5.86
"1443","Leflore County, Mississippi","28083",1990,13799,92.39,7.61
"1444","Lincoln County, Mississippi","28085",1990,12133,91.4,8.6
"1445","Lowndes County, Mississippi","28087",1990,23117,92.58,7.42
"1446","Madison County, Mississippi","28089",1990,20761,92.85,7.15
"1447","Marion County, Mississippi","28091",1990,10132,89.91,10.09
"1448","Marshall County, Mississippi","28093",1990,10984,91.74,8.26
"1449","Monroe County, Mississippi","28095",1990,14285,93.44,6.56
"1450","Montgomery County, Mississippi","28097",1990,4987,90.88,9.12
"1451","Neshoba County, Mississippi","28099",1990,9770,90.56,9.44
"1452","Newton County, Mississippi","28101",1990,8095,90.9,9.1
"1453","Noxubee County, Mississippi","28103",1990,4645,89.13,10.87
"1454","Oktibbeha County, Mississippi","28105",1990,13861,93.18,6.82
"1455","Panola County, Mississippi","28107",1990,11482,88.23,11.77
"1456","Pearl River County, Mississippi","28109",1990,15793,87.13,12.87
"1457","Perry County, Mississippi","28111",1990,4292,88.58,11.42
"1458","Pike County, Mississippi","28113",1990,14995,89.42,10.58
"1459","Pontotoc County, Mississippi","28115",1990,9001,92.72,7.28
"1460","Prentiss County, Mississippi","28117",1990,9155,94.45,5.55
"1461","Quitman County, Mississippi","28119",1990,3880,90.75,9.25
"1462","Rankin County, Mississippi","28121",1990,31872,93.68,6.32
"1463","Scott County, Mississippi","28123",1990,9488,89.7,10.3
"1464","Sharkey County, Mississippi","28125",1990,2290,91,9
"1465","Simpson County, Mississippi","28127",1990,9374,89.15,10.85
"1466","Smith County, Mississippi","28129",1990,5850,90.19,9.81
"1467","Stone County, Mississippi","28131",1990,4148,88.84,11.16
"1468","Sunflower County, Mississippi","28133",1990,10167,94.91,5.09
"1469","Tallahatchie County, Mississippi","28135",1990,5492,91.66,8.34
"1470","Tate County, Mississippi","28137",1990,7474,93.98,6.02
